,title,rating,pros,cons,company
69,"""Too many responsibilities""",4.0,"Great company, with dedicated associates",More and more work added to too few associates,Coca Cola
70,"""Company not open to promotions based on merit, caste system.""",2.0,"Benefits are great, salaries are terrible.","Salaries are terrible, you must be in “In” crowd to get a promotion.",Coca Cola
71,"""Complicated place to work with horrible culture and bad management""",2.0,"Recognizable brand, great pay, nice campus, perks","People managers at the director level could use more people management skills/training, difficult to stand out and get work done, most people who work there are all talk or too smart that they over complicate things, complicated processes or lack of process, people looking to check off boxes rather than come up with true and viable solutions, difficult to get promoted, bad culture although they’ve been working on it, consistent lay offs in short time frames, inconsistent management, poor communication within departments and the system",Coca Cola
72,"""CDL training""",2.0,A chance to learn how to drive tractor trailers and obtain a CDL,Low salary and very physical job,Coca Cola
73,"""data strategist""",4.0,"work life balance, pay, benefits","job security, company loyalty to employees",Coca Cola
74,"""A lot of politics - who you know is important""",3.0,Great starting pay; great training classes,Limited growth and opportunities for advancement,Coca Cola
75,"""Enough good""",5.0,Nice environment Good mentality of people Friendly Make money to much Very qualityfull,Gets to much opportunity,Coca Cola
76,"""Overworked and Under appreciated""",4.0,"Competitive pay scale, driving time between stores","As a merchandiser, you’re constantly on a time crunch to get shelves filled. You’re pressured by your supervisor, store managers, and store receiving managers to get the back rooms neat and orderly. If the previous merchandiser left a mess, it’s your job to clean it up.",Coca Cola
77,"""High Pay, Higher Pressure""",3.0,Fantastic pay &amp; benefits. Unlimited free Coca-Cola products in the breakroom.,Super high-pressure environment. Very fast-paced business leads to lots of urgent demands from upper management.,Coca Cola
78,"""Nice place to work""",4.0,Very professional work environment and friendly.,The company does lay people off often.,Coca Cola
79,"""Business IT Director""",4.0,"Best known brand in the world! Work hard and do good, and you should have a good career here, with room to advance.","Global reorgs and restructures (Since 2001) continue and have taken a toll on the morale of those who stay, and have let some really good / experienced associates walk away from the company.",Coca Cola
80,"""Underappreciated""",2.0,"Good pay, some great people to work with....",The laziest got to be lazy and the ones who work get pushed harder for no compensation. To any chiefs and not enough indians.,Coca Cola
81,"""Account manager""",3.0,Great benefits and the freedom to work out in the field,Upper management Does too much micromanaging,Coca Cola
82,"""Good job""",4.0,"Good pay, good Benefits and good flexibility",Can be stressful at times but overall good,Coca Cola
83,"""Good company""",4.0,"Good money, good hours, good people","Unrealistic goals, alot of work",Coca Cola
84,"""Good benefits, too much micro management""",3.0,Benefits are good for family,Micro Management for all sales staff,Coca Cola
85,"""Work hard, Be Forward Thinking""",4.0,"It is a competitive environment, work hard and put in the hours and you will move up.",To succeed you must network and make connections fast.,Coca Cola
86,"""senior machine operator""",3.0,allowed a minimum of 40hr/week health insurance,hiring of nonqualified personnel,Coca Cola
87,"""Merchandiser""",3.0,Good 401k and health insurance. Steady work opportunity.,Not organized lacks growth.,Coca Cola
88,"""Great company""",5.0,Dedicated to taking care of the customer,No cons that I can think of,Coca Cola
89,"""Great experience""",4.0,big brand name on resume,speed of decision making,Coca Cola
90,"""salary""",4.0,good pay and benefits vacation,long shift and weekend work,Coca Cola
91,"""Good employment""",4.0,Pay was better than expected,Coworkers flirt and won’t leave you alone.,Coca Cola
92,"""Data Analytics Intern""",5.0,Great company culture and people,lots of individual work without much guidance,Coca Cola
93,"""hard work""",2.0,ok pay in the beginning at least,bad management and long hours,Coca Cola
94,"""Coke experience review""",3.0,Quality focus Team Environment Improvement opportunity Good salary Famous brand,Very fast paced Difficult work life balance long shift frequent audit,Coca Cola
95,"""STAR""",5.0,Great place and great people,"Demanding but doable, lots of change",Coca Cola
96,"""Great job!""",5.0,Great company dynamic. I love working here!,No real cons I love working here,Coca Cola
97,"""Good company - IT strategy not steady""",4.0,"Nice people, good benefits, cool company to work for",Sugar water has a bad name and the ever changing IT leadership keeps on changing the strategy.,Coca Cola
98,"""A Slow Moving Ship""",3.0,- The benefits and work-life balance were great,"- It's a slow moving ship, if you're on a small brand, you don't have any resources and won't get any attention. It's hard to move up unless you're in Atlanta.",Coca Cola
99,"""Good Company""",4.0,Lots of free things provided. Plenty of flexibility,Job stability during working there was fickle and knew of a few people being laid off,Coca Cola
100,"""Good teams""",4.0,Good teams in the finance organization,Bad work-life balance overall in the organization,Coca Cola
101,"""Scientist III""",5.0,"Benefits, culture, co-workers, hours, travel","Commute, too many meetings, sometimes management can work against you.",Coca Cola
102,"""driveing for coca cola""",5.0,good pay and benefits for all,way to many hours worked.,Coca Cola
103,"""Great Company""",5.0,Great company overall. You will learn a lot.,I don't really have anything negative to say about this firm.,Coca Cola
104,"""Great Company""",5.0,"Great hours, great flexibility. Treats employees well.",Slow until accounting closing periods,Coca Cola
105,"""Good network overall""",4.0,Strong network of highly educated and experienced professionals,Lack of efficiency and growth,Coca Cola
106,"""Hates Military always looking for people but why""",1.0,Long hours lack of support from management,Hates military does not like when the truth is told very hateful when it comes to disabled vets confused management,Coca Cola
107,"""Materials Planner""",2.0,We get discounts at cedar pointe,Recently bought by Reyes Holdings. Many SOPs lost.,Coca Cola
108,"""Be prepared for preferential treatment and territory assignment""",4.0,The company and benefits offered as a whole are great. If you are looking for something different daily in terms of work and do not mind travelling then this is a great opportunity.,"The territory and bonus compensation is not equal in terms of opportunity. The persons who hold the larger territories such as Auburn, Troy, and Fort Rucker out of Montgomery will get the most attention from the managers. Other less thriving areas such as West Alabama territory will not until people are complaining but are not consistently purchasing product. The training is not consistent either from employee to employee or territory to territory but the goals are the same in terms of production. This is an EXTREMELY unrealistic expectation. The people in terms of who is working and how they run things can be the downfall. If there is an improvement plan placed on someone the plan is only unilateral. If the persons who implemented the plan ""against you"" have items to fulfill along with you, they are not required to hold up their end of the plan. Failure on their part will still cause termination on your part.",Coca Cola
109,"""Great Company""",5.0,"Fast paced, exciting to work there. You are given a lot of latitude to drive business results. And the colleagues are among the best there are in industry!",Must be comfortable as a self-starter.,Coca Cola
110,"""A good place to work""",4.0,Compensation and pace of work.,"No on-site HR support, HR turnover was high.",Coca Cola
111,"""Good company""",4.0,"Environment, schedule, strategy, business structure","Busy work, lack of upward mobility",Coca Cola
112,"""Account Manager""",3.0,It’s a Great company with good benefits.,Not much work life balance.,Coca Cola
113,"""Ridiculous high standards""",3.0,"Pay, easy to get full time.",Lack of training long hours.,Coca Cola
114,"""Hard work but good company""",5.0,Paid better than anyone else in the industry.,Sometimes we would have to pick up slack of undependable team members for too long.,Coca Cola
115,"""Constant change""",3.0,"Recognizable brand, auto reimbursement monthly","Selling what the company wants, not what the customers want",Coca Cola
116,"""bad service, not a good company""",1.0,A big company to work on,"Not the first time we have problem with service in general, nothing happens when we make a complaint, they don't care",Coca Cola
117,"""Great Company""",5.0,Better than average compensation and benefits. Strong company branding. Great work/life balance with some managers.,Political issues. Inconsistent management styles and policies across the organization.,Coca Cola
118,"""Used to be a good company to work for.""",3.0,Free products and merchandise. Fun events onsite and subsidized cafeteria for employees.,Frequent and major layoffs. Health insurance is not good - there are only high deductible plans to choose from which you still have to pay monthly flor.,Coca Cola
119,"""Great work life balance!""",5.0,Great atmosphere to work and grow.,No cons at this time.,Coca Cola
120,"""Good pay""",2.0,Pay is competitive for sure,"Management waits until last minute to approve days off, Chinese overtime is garbage. Expected to work 50 hrs a week. Any time past 40 is half your pay. Expectations are too high for the amount of time put in and nothing is good enough no matter how hard you work.",Coca Cola
121,"""Working towards a good goal""",3.0,the benefits (aside from base pay) are wonderful and the CEO encourages a flexible work policy. the company is heading in the right direction,"the company is trying to push a culture shift to embrace change and move with it, but many employees and managers are still stuck in their old ways. the bureaucracy of such a large company is still very present and will take a long time to completely change",Coca Cola
122,"""Fast paced""",5.0,"The benefits are very good. Matching contributions. Vacation time off. Medical,Dental, and vision. Discounts for events. The plant has 12 hour schedules mean you don’t work more than 3 days straight. Every other week you have a 3 day weekend.",The 12 hour shift work can be difficult sometimes.,Coca Cola
123,"""underpaid in the company""",2.0,i do not see much Pros in the company in this stage,"Lack of job stability , with underpaid salary compared to theres",Coca Cola
124,"""Good work enviorment""",4.0,Good working environment with good work ethics,never worked there before love this job,Coca Cola
125,"""Great benefits""",5.0,Great benefits and easy to chat with Human Resources with concerns,"Nonstop rude customers, limited bathroom breaks",Coca Cola
126,"""Good pay""",3.0,Everyone is very helpful. Mangers are willing to help. Pay is good,Long hours Big trucks must use personal car,Coca Cola
127,"""Great Company and Great benefits""",5.0,Great Company and Great benefits,Changing direction every two years.,Coca Cola
128,"""Ok for part time job""",2.0,Independent job not sitting in one door all day,Had to use personal vehicle. No gas no mileage no benefits,Coca Cola
129,"""Great company to work for.""",4.0,"A lot of developmental opportunities, great partnership among colleagues.",Too many downsizing efforts at the same time.,Coca Cola
130,"""Great company""",4.0,You have an opportunity to work for different areas of the store. You're valued as an employee,Pay could be a bit more Hours vary Scheduling is only a week out. Makes it hard to plan for anything.,Coca Cola
131,"""Great Benefits""",3.0,Great Benefits for the employees,Target numbers difficult to reach,Coca Cola
132,"""Friendly Workplace""",4.0,Well i was at the Bahamas Branch but they were freindly and hard workers,in need of and update to their operations tatics,Coca Cola
133,"""Typical big global company""",4.0,Free coke products for you anytime and anywhere,A lot of company politics,Coca Cola
134,"""Great company""",5.0,Culture is pretty great but needs some improving,Not flexible - no working from home,Coca Cola
135,"""Great Perks""",4.0,Company has great perks at the corporate office. Cafeteria has tons of options. Downtown location makes commuting from all over Atlanta very easy.,There have been a lot of changes in the past few years. A lot of older experienced workers have ben let go and trending now to bringing in mostly younger entry level employees. Which leaves an experience void.,Coca Cola
136,"""Horrible leadership at corporate""",2.0,The prestige of us working for the largest beverage company in the world.,Long hours. Most days are 12 to15 hours.,Coca Cola
137,"""Smart coworkers but very political""",5.0,You get to work with smart people that are (mostly) good at their jobs and easy to work with. Great benefits and pay.,There’s a lot of office politics - same as any large company.,Coca Cola
138,"""Great benefits but crappy managers""",1.0,"Great team members, some times down time","The mangers were horrible, there is no support offered anywhere. If you get in trouble you are on your own.",Coca Cola
139,"""Awesome and Interesting Company""",5.0,They have some great benefits!,None that I can think of....,Coca Cola
140,"""Any hotel manager""",5.0,Because its my dream to work in Like these types of companies,Nothing down site in this,Coca Cola
141,"""GOOD pay for a intern really""",5.0,"I had many different roles while working at cocacola and it was an overall good experience. I had a few managers that were great, but also had some who struggled quite a bit as a manager. This",Workmates working hours none none none cocacola salaries vary between titles and locations,Coca Cola
142,"""Great place to work!""",5.0,"The Company is making an investment in managers to be better at managing teams and achieving results, as well as becoming a growth company. Leaders have integrity. It's an exciting time to work here!","Like many places, much depends on your team and manager for if you have a positive or negative experience.",Coca Cola
143,"""great company""",4.0,friendly people every you go,advancement was great for me,Coca Cola
144,"""Great Place To Work (if your full-time, not a contractor)""",4.0,"Relaxed work environment, Potential to move into different positions within a year or so",Management can be mixed up &amp; out of order at times,Coca Cola
145,"""Crap""",1.0,Hated the job and work wveryday,Close the doors and start a new comoany,Coca Cola
146,"""Worst approach of new management in modern day America""",2.0,People that built Coke NY with very little support from upper management,Liberty Coca Cola Company in it's entirety,Coca Cola
147,"""Worst job I’ve ever had.""",1.0,Work from home benefit a few days a week,Everything else besides work from home. You’re constantly on call and expected to work insane hours year round so the work from home is great but I’d rather drive to a place every day and have a more manageable calendar. Environment is toxic. Systems are atrocious. Management doesn’t care about people. There are lots of good people here but every day they are losing more good people because of working them to death and treating them like garbage.,Coca Cola
148,"""Good opportunities and benefits if you can deal with the demands.""",4.0,"Benefits, decent pay, opportunities for growth, tuition reimbursement, career development and mentoring.","Long hours, irregular shifts and mandatory overtime during busy seasons, inconsistency in management decisions. Understaffed production lines and inconsistent pay raises along with poor feedback if any during performance reviews (if you even have one).",Coca Cola
149,"""It was a great experience""",4.0,There awesome to work with.,Not many challenges at all,Coca Cola
150,"""Merchandiser""",3.0,"Great pay, plenty of overtime, and",Management need training they are not leaders and only look out for certain employees they hang out with outside of work,Coca Cola
151,"""Great Company""",3.0,This is an exciting time to work for company with all of the innovative changes going on within the organization.,Outsourcing of key functions outside US,Coca Cola
152,"""Too many lay offs""",2.0,The work culture is great,They are constantly laying offf,Coca Cola
153,"""Great company but not what it used to be""",4.0,"Excellent medical plan and other benefits. Name recognition. Predictable schedule in this role. Admins received a bonus in 2019 for 2018, but there is no guarantee of future incentives.","Intense pressure on the bottom line. Employee lost through attrition are not replaced or replaced quickly, which increases the workload for those who remain. EAAs no longer receive annual increases for great performance. Salary rates are supposedly based on competitive data.",Coca Cola
154,"""Excellent Experience""",3.0,Entry level experience - great training for future HR growth roles,More mentoring needed to provide growth opportunities,Coca Cola
155,"""I am look forward to dynamic and challenging jobs""",5.0,1. Coca-cola is a world renowned company. 2.Coca-cola do not compromise with their quality. 3.Coca- cola has standard opportunity to build up career till end of the jof for employee.,1.Need more entertainment 2. So much work pressure.,Coca Cola
156,"""Coke sucks period""",1.0,"Nothing absolutely nothing, they suck",Everything. They are very disorganized,Coca Cola
157,"""Jobs easy but poor leadership""",3.0,Overtime and work is easy,Bad culture and poor leadership.,Coca Cola
158,"""Great""",5.0,Great culture and great work life balance,There are really no cons,Coca Cola
159,"""Great Company""",5.0,Great company to work for,It did go through too many changes with leadership team.,Coca Cola
160,"""Great company and excellent benefits.""",4.0,Work from home. Tuition reimbursement. Very competitive pay,Regular mas layoffs every 2 years or so,Coca Cola
161,"""First Class Culture and Top-Notch Talent""",5.0,"- Work/Life balance - Advancement opportunities - Bright, interesting colleagues - Access to latest and greatest in marketing tools and concepts",- Politics - Bureaucracy - Length of time to launch ideas,Coca Cola
162,"""Good Work-Life Balance but Lots of Turnover""",4.0,Being part of sales and marketing organization is a neat thing. Lots of cool promotions and visibility with public. Work-life balance is still good but has been less of emphasis in recent years in favor of profits and stock prices.,"Company is constantly cutting staff in order to downsize payroll. Many times where it has unfortunately let employees go just short of early retirement. Perception is that it is trying to limit long term liabilities in terms of pensions, etc. and bring in cheaper, younger labor following mass layoffs. Not uncommon perception in other corporations. Maybe sadly a sign of the times?",Coca Cola
163,"""Not bad at all""",4.0,"Great pay, great environment, great career prospects.",A lot of stress and expectations from management.,Coca Cola
164,"""A great investment to your career""",4.0,"Networking, Collaboration, Vast Resource of Opportunity to learn and grow in any field",Leadership structure need to be revised. Can't change future with the same leaders,Coca Cola
165,"""Awesome""",5.0,Salary is great so are benefits.,None that I can think of.,Coca Cola
166,"""Best Place to work""",5.0,"Feeling valued; education is a priority with Coca-cola, and diversity is evident.",A highly competitive company which pushes their employees to be cutting edge. Not a con for some people.,Coca Cola
167,"""Great place to work!""",5.0,Flexibility and great work life balance. Competitive wages and benefits.,Minimal advancement opportunities in ER department,Coca Cola
168,"""Good benefits but long hours and poor management""",3.0,"Good benefits, overtime when needed, good pay for not too much manual labor","Long hours, sometimes forced overtime",Coca Cola
169,"""Great environment to grow in""",5.0,Supportive environment to grow and develop skills,Not experienced any con great place to work,Coca Cola
170,"""Only do it for the money not your sanity""",1.0,Good salary pay and benefits,"Overworked, horribly under appreciated, big wig bosses who you will never meet, HR is totally not here for you so if you get put on a plan and Your boss doesn’t like you, you’re done. You’ll also be told you can get a bonus. You probably won’t get one.",Coca Cola
171,"""Just ok""",4.0,Driving to different stores was great.,"Long summer hours, sometimes get help, but it almost seems as an inconvenience.",Coca Cola
172,"""Great company &amp; benefits""",3.0,Flexible work schedule &amp; great benefits package,Long hours are an expected part of the culture,Coca Cola
173,"""Great Program for Students""",4.0,"- Allows college students to gain marketing experience, - Week long training during the summer at HQ in Atlanta, GA - Flexible hours - Lots of brand gear",- Working with two bosses from Cocacola HQ and Cocacola bottling companies - Difficultly planning events with universities depending on beverage contracts,Coca Cola
174,"""love my time here""",5.0,great benefits and job duties were managable,lack of opportunity to move u-,Coca Cola
175,"""Great place to work""",4.0,Very friendly and relaxed working environment Competitive pay Ability to move within company,Change within organizations happens often,Coca Cola
176,"""Leave Management Consultant""",1.0,Working from home is good,"There is no work life balance. Unrealistic expectations SLA's promised to bottlers means that Consultants have to work 10 plus hours daily, and have to work weekends and even on vacation in order to keep up. Low Salary based on case load",Coca Cola
177,"""Great Company, Great People""",5.0,"This company truly cares about their people and puts a lot of effort into providing great benefits, a supportive culture, and resources for learning and development. The teams are great and it is a really fun culture to be part of.",None that I can think of,Coca Cola
178,"""Great Company, tough business headwinds""",3.0,"Pay, benefits, environment, campus benefits (CVS, urgent care, dry cleaning, cafeteria).",Rolling lay-offs cause lots of disruption and low morale.,Coca Cola
179,"""If you are okay with a lot of overtime, it is an okay job""",3.0,Good money and as much overtime as you want. The job itself isn't bad.,No work-life balance. Turn over is high and therefore morale is low.,Coca Cola
180,"""Coca Cola""",5.0,It was a great environment,"Big company, many speed bumps",Coca Cola
181,"""Loyal""",5.0,"Reportable company, dream job, good pay, equal opportunity",Recognition of salaried employees working 7 days a week,Coca Cola
182,"""Good team player who's dependable and reliable""",1.0,Benefits room for growth and evolution,Not organized no teamwork nor accountability,Coca Cola
183,"""Great opportunity""",5.0,"Fast paced work, higher hourly salary",None that I can think of,Coca Cola
184,"""Crap company decent pay. No life values""",1.0,Pay benefits vacation pto that’s about it,"Forced overtime, weekends, never see family, no AC",Coca Cola
185,"""Truly cares about their Employees""",5.0,"Innovation, Challenging but Fun Projects. Very clear objectives and uniformity in direction for their brands.",Some antiquated processes. Beware of annual layoffs..,Coca Cola
186,"""RR""",4.0,"Great atmosphere, sincere management team.",Currently alot of work and time needed to better the warehouse and turn the DC around,Coca Cola
187,"""Great company""",5.0,Great brand. Great pay insurance,Nothing comes to mind at all.,Coca Cola
188,"""Great job""",2.0,"Hours, team effort, and pay","Lazy people, dirty enviroment, coworkers",Coca Cola
189,"""Interesting""",4.0,good pay every other weekend off rotating schedule,12 hour shifts Management picking favorites,Coca Cola
190,"""great company to work for""",5.0,"people are fun, benefits great, 3 weeks vacation to start",work life balance was hard to adjust to,Coca Cola
191,"""okay""",5.0,flexible hours and great snakc,"none, i liked everything but had to moe shortly after getting hired",Coca Cola
192,"""Good joh""",5.0,Fun fast paced work can pay well,Long hours for a days work,Coca Cola
