,title,rating,pros,cons,company
41,"""Marketing Associate""",1.0,"Good starting pay, decent benefits, 401k and vacation (which you never really get to use).","Be realistic about having to work every Sunday (6 day work work) and whether or not that is a good fit for you. Every Holiday is also a work day. Pricing tools must be done weekly even if you are on vacation. If you get a good DSM you may find field support, I did not. Routing and deliveries are a hot mess and you cannot make it up to the customers as you cannot carry product. You use your personal phone and car with no cell allowance or mileage reimbursement, By the time the expenses come out and you figure your hours you WILL be underpaid. The starting salary goes away and you are straight commission.",Sysco
42,"""Project Manager""",5.0,"Independence, project work, environment, flexibility","No benefits, pay is a bit low",Sysco
43,"""Operations""",3.0,Good benefits and health insurance.,Must be dedicated and ready to work long hours.,Sysco
44,"""safety""",5.0,There are some really great talented people.,Not always organized the best way.,Sysco
45,"""Working""",4.0,The patience of the employers,I am not sure of any just yet.,Sysco
46,"""Horrific Work Environment""",1.0,"Absolutely none, this place is scary bad.","You are tracked every second of the day. You have unobtainable goals. You are given two 15 minute breaks and one 30 minute lunch however you have to use about 5 minutes of the break time to get to the break area and 5 to get back which brings you to 2 five minute breaks and one 20 minute lunch. The hours are endless and the work is miserable. I’ve never in my life come across such a horrible management staff. This is the sort of thing you read about happing in places like a China, not here. Anybody who supports this company should be ashamed.",Sysco
47,"""Good pay hard work""",3.0,Constant work with the food industry,Very hard unloading and delivering going up and down steps,Sysco
48,"""Find a job somewhere else!""",1.0,Great co-workers and short commute.,Work load is unreasonable. Pay is too low for expected performance and responsibilty requirements. Merit raises are not based on performance but capped by corporate at a rate that doesn't keep up with inflation. Computer systems are substandard making it difficult to complete job functions. Unethical practices from upper level management.,Sysco
49,"""CDL Delivery driver""",2.0,"Good Money, Plenty of hours, Great Medical Benefits(because you're subject to being injured on the job).","Worked for the Saint Charles MO location for six months. This has been by far the WORST company I have worked for since becoming a CDL driver. Where do I start? Very unorganized with scheduling, from week to week you don't know what your off day will be. You work very long hours, and once you get home you have no energy to do anything, but eat and go to sleep. Management text you the NIGHT BEFORE to tell you ""stay home tomorrow."" Sometimes the text that you are off the following day can come anywhere between 8-9 pm, and to them this is normal. They DO NOT care about you as an employee, they only care our their products being delivered to their retailers. If you call and alert management that you're about to die, they're going to ask you can you delivery their products first and then you can die. This job is very, very strenuous on your body, Throughout the six month I was employed with Sysco I have acquired to many aches and pains. Most of the Drivers that have been with the company for years are limping and beat down. Many guys have gone out on lead due to injury. I've watched them ask drivers to clean out old products at restaurants, which we are not supposed to do) just to appease the restaurants managers. Long story short, if you want to feel like you're just a pawn this is the place for you. I don't recommend anyone working for a company such as Sysco.",Sysco
50,"""Long hours and very hard manual labor.""",4.0,You will stay Very fit and in shape.,Not a lot of hometime,Sysco
51,"""Finance""",4.0,Flexible with a family schedule,Computer system is from the late 80s,Sysco
52,"""Great place to work""",4.0,Many opportunities to transition into different departments for learning and career growth,Nothing that comes to mind,Sysco
53,"""Order Selector""",4.0,The pay was great and the hours were too,Time leave off was very disappointing,Sysco
54,"""Horrible""",1.0,Can't think of any to post,No direction or growth,Sysco
55,"""Sysco MA""",2.0,"Slight flexibility, decent benefits, mostly nice people","This is a constant uphill battle that you cannot win. Besides the initial training which is worse than a college class (and I even have a Masters), all you do is put out fires. It's hard to sell, get new accounts, meet your goals if you are literally stuck dealing with problems that are out of your control. I'm still here, but I don't know how much longer I can take it. You don't really get time off. You can't take off during sales meetings which is one Friday a month. You may be ""off"" on Memorial Day, but you are still expected to take orders. You are basically on call 24/7 and cannot escape the job.",Sysco
56,"""Non experience""",5.0,Just need to be working for my life benefits,I have not worked there before,Sysco
57,"""Marketing associate""",2.0,"Work from home, flexible schedule, commission-based","Consistent change the way you are commissioned, massive turnover in leadership and in fellow sales reps.",Sysco
58,"""Sysco""",3.0,Good benefits. With great leadership,Always working. Don’t really get a day off,Sysco
59,"""Great Company""",3.0,"Benefits, Benefit benefit and more benefits",Work life balance is horrible,Sysco
60,"""Driver""",3.0,Company does pay more than the average competition,The company isn't consistent on how they treat employees,Sysco
61,"""Going to work for every cent""",4.0,Early morning starts and for the most part you’ll be home every night for dinner. If you’re willing to run for the cases they’ll pay you for it.,The insurance was too high for bi weekly pay schedule. Doing 800 to 1200 cases a day with 16 stops will beat up your body. But you’ll stay in shape,Sysco
62,"""Collaborative yet innovative""",5.0,Sysco is continually looking for ways to better serve its customers - makes me proud to work for this company Generous benefits Family feel,lots of change - this company doesn't stand still,Sysco
63,"""Marketing Associate""",3.0,Decent pay. Good management support.,Chaotic and always changing. Little stabilty in systems and procedures,Sysco
64,"""Great company to work for""",5.0,"Pay, hours, great treatment, good workplace","Labor intensive, that's about it",Sysco
65,"""Mixed Feelings""",3.0,Flexible hours - you can really build relationships.,Commission scale changed multiple times while I was there. Not great support from upper management.,Sysco
66,"""Bad routing/Managemnt""",3.0,Benefits are the only positive thing that Sysco offers. The work is hard and the pay just does not compensate.,We loose good drivers because of bad routing and Management that does not care. Drivers are overworked and unappreciated. ABC was great but changed for new D.I.P which no one understands..,Sysco
67,"""Pay""",3.0,Pay and is well above industry,work life balance no time to recover,Sysco
68,"""Good Place to Work""",5.0,Overall a good place to work,You have to have a work ethic to be successful,Sysco
69,"""Missing the mark and will be left behind""",1.0,Setting your own schedule and having a flexible day. Limited supervision throughout the week. Not having to work at a desk.,"No life/work balance; you work on weekends, evenings, holidays, days off, sick days....oh you took off for vacation? Sysco work goes with you! Company is so large yet so dysfunctional. Should have their main focus be on being a good delivery company, but process is so old and outdated they cannot get the simplest of tasks done with any reliability. Most of your time is spent putting out fires instead of selling or providing value to customers.",Sysco
70,"""body always sore""",3.0,Good benefits and Pay at top scale,"loads are terrible, to many hours",Sysco
71,"""Rewarding""",5.0,"Great money, benefits, and management",Wear and tear on body,Sysco
72,"""OK, but...""",2.0,Great coworkers. Free lunch if there were leftovers from new customer presentations.,Old building. Old software. Old everything. No cell signal. Building is like a dungeon.,Sysco
73,"""Hard work but great pay!""",5.0,"Union Job, company paid insurance, great pay, stock options, paid weekly, home everyday, overtime after 8 hrs daily.","Long hours, physically demanding, old equipment, work most holidays, jr drivers work Saturday, understaffed.",Sysco
74,"""HR""",3.0,Great people to work with,Behind on technology &amp; lack processes,Sysco
75,"""Horrible  management, Run from Las vegas Sysco""",2.0,"Good benefits, work from home.",Horrible backstabbing management was let go after 10 years because they wanted my territory. And then put us in areas of town with lousy accounts to go after. But were told you better open $1500 accounts or else. Dont trust management or HR!,Sysco
76,"""Love what I do""",5.0,One of the best Job that I ever had.,There are None that I have to offer,Sysco
77,"""Sysco Houston night selector""",4.0,Good pay and excellent benefits.,Night shift and long hours.,Sysco
78,"""Marketing Associate""",3.0,Great Benefits -discount company stock-401 K plan-Medical benefits.,No time for family life 60 plus hours a week-work on weekends and evenings.,Sysco
79,"""Very hard""",2.0,"Pay checks are great, free uniforms. Good insurance. Overtime.",Not paid fairly for amount of work. Between 12 and 16 hour shifs. No time for family. Start extremely early between 1 and 5. . Trucks are old and crappy. Trailers too. Loads are way too big and too many stops. Mandatory overtime. Work usually 50-60 hours a week.,Sysco
80,"""Very hard""",2.0,"Pay checks are great, free uniforms. Good insurance. Overtime.",Not paid fairly for amount of work. Between 12 and 16 hour shifs. No time for family. Start extremely early between 1 and 5. . Trucks are old and crappy. Trailers too. Loads are way too big and too many stops. Mandatory overtime. Work usually 50-60 hours a week.,Sysco
81,"""Worst company to work for they treat you like crap""",1.0,Money nothing else at all,Management treat you like a second hand piece of crap,Sysco
82,"""Order selector""",5.0,Been there for eighteen yrs,Security of job get rid of the veterans,Sysco
83,"""Buyer""",5.0,Great company cares for the employees,Too large for a real opportunity,Sysco
84,"""Pay""",1.0,I really don't have anything good to say,Long shifts. Cold if you work in the freezer and pay was dependent on how many cases you pulled an hour,Sysco
85,"""Merchandiser""",5.0,Fortune 500 company with great advancement,Expendable and easily replaceable employee,Sysco
86,"""Awful""",1.0,Worked with alot of great people,"Upper management doesn't have a clue of what's really going on. They treat you like a number instead of a person. And will fire you for any reason. And you are required to work 6 days a week ""NO LIFE"". No wonder why union people are trying to get in there. With the way things are ran in Geneva Al they probably need to be....",Sysco
87,"""Over worked and under managed""",1.0,"Great pay, never late, guaranteed hours","Unstable work place, management always seems to make the wrong moves, care far more about production than the well being of their staff",Sysco
88,"""wharehouse""",4.0,it was a job okay workplace,some people won't nice and wont help,Sysco
89,"""Frustrating place to work""",1.0,Free coffee is about it,"Poorly managed, stressful place to work",Sysco
90,"""Great company to work for!""",5.0,"great benefits, good staff, love working in a team environment",Lots of work stress which is normal with any given company,Sysco
91,"""Sysco Analytics Job Review""",3.0,"I think the pros to working for Sysco are the following: 1) Healthcare, 401k Contribution, Stock Purchase Plan Options 2) Being able to work for a large corporation with standard operating procedures 3) Some managers are really great to work for 4) Learning Opportunities",Here are some of the cons: 1) YOU ARE NOT PAID ENOUGH. Salaries for my particular job are around 20% higher anywhere else. 2) Only two weeks (10 days) vacation for the first 5-7 years of employment. Vacation time and Sick time should just be PTO but it isn't. 3) It is very hard to move around to the jobs you feel you are most naturally supposed to progress to. It's easy to move laterally but promotion is hard.,Sysco
92,"""Good company to work & grow""",4.0,People are good to work with. There is room for growth and improvement. And you can transfer all over the country if the need should arise. And growing to other countries as well.,No incentives for customer service as far as bonuses are concerned.,Sysco
93,"""Great Company to for a beginnier""",3.0,Relaxed dress code at SBS was amazing.,not a good company for work-life balance.,Sysco
94,"""Good place low wages""",3.0,Good opportunity for advancement,Wages are extremely low throughout the company,Sysco
95,"""Good Place to work""",2.0,The people are great to work with,There are none at this moment,Sysco
96,"""Delivery Associate""",5.0,Excellent pay. Pretty good benefits.,No home life. Union. Warehouse loading trucks is awful. Little to no communication between sales and driver or driver and supervisor. Going through to many changes fast.,Sysco
97,"""Amazing Company""",5.0,"Incredible culture within the company! There is always someone around willing and open to helping you in ANY way possible. Incentives, promotions, and contest are constantly being developed to encourage active selling.","As a Marketing Associate, you are ALWAYS at the customer's finger tips. They feel they can contact you at anytime, to ask you for anything, and blame you for everything. Sometimes there is a fairly LARGE disconnect between the customers and the executives within the warehouse.",Sysco
98,"""Delivery driver""",4.0,"Good pay, many hours (avg. 55/wk), good job security","Little job support, thrown to the wolves if you're new, can call you in on your day off (don't answer your phone).",Sysco
99,"""Accounts Payable Clerk""",3.0,Great team leads and cross training available,Pay is not sufficient,Sysco
100,"""Accounts Payable Clerk""",3.0,Great team leads and cross training available,Pay is not sufficient,Sysco
101,"""Account Executive""",1.0,"Big money, flexible working hours","High stress, poor management, toxic work environment, conflicting goals with business operations and customer contracts that AEs have no control over, but affects their paychecks.",Sysco
102,"""Grand Rapids is horrible!""",1.0,"Pay Is good that’s it. Paid holidays but you have to work. 3 days off a year. If you don’t mind being treated like a number and seriously hurting yourself for them, go for it",Can’t find drivers because they treat current drivers horrible. Management from top to bottom are very bad. They are very good at lying to you and never addressing any problems. Once you get hurt they don’t care about you anymore.,Sysco
103,"""Awful""",1.0,"Make your own schedule, meet new people","MANAGEMENT!!!!! NO LEADERS, Backstabbing leaders who will take accounts away from you behind your back, no diversity, terrible culture.",Sysco
104,"""IT Business Analyst""",4.0,"good co-workers, good salary and benefits, nice work environment","some inter-departmental politics, can be a little stressful",Sysco
105,"""Sysco""",5.0,Great Culture; Leader in the Food Industry; Opportunity; expanding footprint into international markets; great leadership,lots on energy spent on change management activities to get aligned internally on strategic initiatives,Sysco
106,"""Disappointment""",2.0,"Just the experience gained I would say was the only positivity,other than that I can't think of an any possible.","Stress, micromanaged,lots of write ups, employees are only numbers they come and go,poor life and work balance.",Sysco
107,"""Great company with a bright future!""",5.0,Great career opportunities Opportunities to learn about different functions in the organization Always looking for ways to improve how we do business,Work life balance can be tough at times Do more with less,Sysco
108,"""Good opportunities""",4.0,The new culture is to treat employees very well Good Benefits opportunity to grow income and move up,Excessive pressure to open new business Drive margins up when we deal with a lot of competition Very hard to get out of the floor salary nowadays New changes and task that derail of your main job,Sysco
109,"""Account Executive""",1.0,"I really do not have any pros for this company, I would be lying if i came up with any.","Had to do will calls, if an order missed the truck you would have to pack the whole order in the car and not be able to see while driving. Owners were on temp stops, you couldn't put delivery through unless they were off, so you would have to drive to the restaurant, pick up the check, bring back to the office, wait for them to be off temp stop to put order through",Sysco
110,"""Director of Purchasing""",3.0,"Upward mobility, benefits, state of the art processes.",Hours of work needed to accomplish.,Sysco
111,"""Awesome""",4.0,Gain extensive knowledge in all areas,Upward growth can be limited at times,Sysco
112,"""Used to be a good company but has gone down hill every year.""",1.0,Decent pay with decent benefits for a job that requires no degree.,"If you look at Forbe's toxic workplace this place hits every one on the list. Favoritism is rampant as rules get bent and broken depending on who you are. Absolutely no communication between the workers and management, HR and the higher ups could care less about your problems. No work life balance since you're so exhausted you can't do anything on the weekends and have no time when you get off work. The equipment is old and they refuse to replace it, you red tag something and it takes days or weeks to fix it. The training program is very poor and many people walkout or quit within the first few days. There's no advancement despite them saying career advancement, you either pick or drive until you die. This is a temporary job as you can't do it forever because it's so hard on your body. Everyone hates the place but they have bills to pay so they can't quit. They talk down to you like you're an idiot and you don't know anything because they don't trust their employees. I wouldn't recommend this job to anyone.",Sysco
113,"""Wouldn't recommend""",1.0,Pay was good. Most people were nice.,"Too many systems, too many layers, too many people need input",Sysco
114,"""Confidential""",5.0,We know what is expected of us. There is growth opportunity. Good training opportunities. Good pay and benefits.,None that I can think of.,Sysco
115,"""Sysco-Dallas""",4.0,"Good benefits, Great working conditions.",Way too many Asst. Managers and Managers,Sysco
116,"""Marketing associate""",3.0,Great benefits. Great job for self motivators/starters,Located about three hours from management. Not much support from management. Not reimbursed for travel expenses which are pretty costly.,Sysco
117,"""Not fit for man or beast.""",1.0,"Extreme hard work is purifying to the soul. Management is excellent, full honesty of challenges to be faced.","Back breaking work, insane production goals, pay is not as much as work load, think Chicago may be there at 30$ per hour overtime after 8 hours still would not do",Sysco
118,"""Decent company but prone to flagrant favoritism""",2.0,"Your own schedule, great benefits, opportunity to meet interesting assortments of people","Very poor work/life balance. Unless you are one of the top 10 (out of 100) performers, the upper managers pretty much ignore you. LONG work weeks; sometimes 7 days.",Sysco
119,"""Marketing Associate""",2.0,Product mix and quality are the best in the food industry,"To much middle management - this is at minimum a 6 day a week job. The company encourages breaking rules and turns a blind eye, until questioned. No diversity, I am white and have never been around so many white people.",Sysco
120,"""Order selector""",5.0,Pay starting off is decent but after about three months the pay gets extremely better as you start to learn the warehouse and start selecting faster. The faster your pick rate is and lower your error rate is the more money you make.,The hours are long and the work is extremely rough on the body. Sometimes the time off between shifts isn't enough to recover for the next night.,Sysco
121,"""Sysco Foods""",5.0,Great opportunity to make money,Needs better work life management,Sysco
122,"""Good Experience""",4.0,Good pay well managed and room to move up,need to drink the sysco kool aid to succeed,Sysco
123,"""Pays great.""",4.0,The incentive program is better than most others I've worked for.,"The hours can be pretty long and working nights is awful, other than that it is pretty much typical of a warehouse job.",Sysco
124,"""Credit Manager""",3.0,"Casual Atmosphere, Enjoyed Dealing with Customers, good vacation time and ok benefits, enjoyed working with branch locations, some departments work great as a team. Some don’t","Not where to advance, management would not do anything about unruly employees and allowed them to continue to misbehave. They should have been fired but management would not do anything about it.",Sysco
125,"""Master Data Analyst""",4.0,Flexible working conditions. Good way to see the inner workings of the company.,Management structure needs work. Distribution of work is skewed to where the good workers get over loaded.,Sysco
126,"""Outside Sales Marketing Associate""",3.0,Flexible schedule- Relational business- Not an office job- Constantly out and moving from customer to customer,Pay- not as accurate as portrayed- lack of organization- super competitive market,Sysco
127,"""Great pay lots of hours""",4.0,Little supervision great-company benefits you can set your own hours for the most part ongoing company training no nights company discounts on food,A lot of driving you usually have to work or be available on holidays. Collecting money from some accounts can be a pain,Sysco
128,"""great""",5.0,great company to work for,no bad things to report,Sysco
129,"""Working at Sysco Minnesota""",5.0,"Good training, nice friendly people",downsized due to my job going to corporate,Sysco
130,"""Ok for a while""",2.0,"Large Company, OK benefits, Lots of work",Huge divide between Corporate and plants Lots of systems not enough compliance Not a lot of support for Management No real advancement without relocation nor real money outside of sales or Corporate Union,Sysco
131,"""Marketing Associate""",1.0,There are no Pros unless you suck up,"Management, specifically my manager never sold in his life",Sysco
132,"""Supply Chain Manager""",2.0,Great people. Company delivers stable and consistent financial results quarter over quarter. Large company with operations in many parts of the U.S.,Terrible HR group - disconnected and non-communicative recruiting/hiring process. Very difficult to advance career and progress to higher positions of responsibility. Big company. Awful bureaucracy. Lots of posturing.,Sysco
133,"""Interesting""",3.0,"Product training, sampling is great, interesting and different foods, verg large company to work for, lots of managers","Large product portofolio, territories are crowded, constantly changing goals and directives",Sysco
134,"""Driver""",3.0,Benefits is all I can say about the pros.,"Communication, and schedule are a major problem.",Sysco
135,"""Manager""",3.0,Stable company Pay is ok Advancement if you are willing to relocate,Lacks diversity and inclusion No work life balance for management and above,Sysco
136,"""great company""",5.0,"benefits. retirement package , steady work","long hours, 6 days a week",Sysco
137,"""Costing Coordinator""",4.0,"Great benefits, flexible hours, good for long-term or short-term careers. You can learn a lot.",I can't think of anything.,Sysco
138,"""Cdl driver""",3.0,"All around good job, pay & benefits",Have to unload truck with a hand truck,Sysco
139,"""Assistant""",4.0,Good pay Good benefits Good people,Boring sometimes and long hours,Sysco
140,"""Information Technology""",3.0,"Benefits, Free Turkey and Ham","Lay-Offs yearly, Management, No consistency",Sysco
141,"""Choose the Opco carefully""",3.0,"Great benefits, Better than average pay, Some of the people","Depending on the house, Leaders are questionable",Sysco
142,"""Great pay and benefits but you earn every bit of it.""",4.0,"Pay and benefits are great and there is a nurse on standby. Great work schedule with 3 days off a week and vacation/sick time to boot. Nothing comes out of pocket for medical, dental and vision plus its a Teamsters Union Position",Too much about pleasing customers in any way they can even when its rediculous of their demands...,Sysco
143,"""Night warehouse""",3.0,Good pay and great team to work with,horrible hours and poor work life balance,Sysco
144,"""change for the worse""",1.0,It just barely pays the bills.,They bought and then dismantled the company I once loved.,Sysco
145,"""Accounting""",3.0,"Great company, good benefits, everyone pretty much friendly, pay is decent, office located in a plant building instead of a office building, but it is ok on the inside. Just a long walk everyday to get to the cafeteria, or coffee.","Okay, so the training is not up to par, training is scattered and you don’t understand any of it until you are thrown out on the floor to figure it out yourself then you have supervisors who expect you to know what to do with little training and understanding. Even though others will assist it is trying for them because they have work to do as well. Sysco is a huge company to not have a better training process. Sysco should incorporate a formal training class with computers so that employees can have hands-on training and an understanding of what and why. Such as explaining why you would use this system and what are you looking for that way once you get on the floor to do what is supposed to be training at your station you know a little more of how to use their system and it makes it easier for your team members. The organizational structure needs work in this department but I can see where they are trying to go. Again just need to work on making sure employees being hired to get a better understanding and explain things in detail so it makes everyone else’s life easier and it won't take months to gain an understanding just slow down.",Sysco
146,"""Run away!""",1.0,On your own and making your own schedule Some other MA’s where actually really cool and helpful You can work from home if you had to,Wow where to begin terrible Corp Training every other week for 6 weeks. Be prepared to learn obsolete selling skills that do not translate into real world experience. Be prepared to work everyday yes everyday you will be in sales meetings doing PMT on Friday then taking will call on Sat Then taking orders on Sunday. Management is a joke I was in Knoxville and the VP and Pres of Sales where fired within a month of one another. Territory is constantly changing,Sysco
147,"""Marketing associate. Horrible!""",1.0,"Great benefits, pay, many company tools to help grow your market share. 401k and stock options are very good. Organized and well structured.","ZERO work life balance! If you’re not a former chef used to working 70 hours a week you will definitely not think this is paradise like they do. Training program is insane! 9–10 hour class training with homework, mid terms, and exams for an alternating 3 week period. If I wanted to go back to school- I would’ve! I’m told continual training is mandatory. Too stressful once you start the actual job as well. RUN!",Sysco
148,"""Driver""",3.0,Good pay and benefits. Well compensation,Way to many rules and regulations. Always feel you are on the edge of being fired.,Sysco
149,"""Order Selector""",4.0,"Friendly work environment, great pay rate, growth opportunities, competitive pace","Physically demanding, no schedule flexiblilty",Sysco
150,"""Senior Business Analyst""",2.0,"Good work life balance, not a very stressful job","I personally didn't like the culture at all - it was very conservative, non-entrepreneurial, ""just do as you're told"". What's the point of hiring bright people if you're not going to let them be independent?",Sysco
151,"""Sysco Corporate Office""",3.0,Generally good people to work with.,Brought in a bunch of new people from Pepsi and other world-class companies and then handcuffed them from doing their job.,Sysco
152,"""Supervisor""",3.0,Direct boss is easy to work with.,Hard to move up. Applied for other positions to better myself and they hired from outside.,Sysco
153,"""Lack of diversity in management""",2.0,"Meet your CMPs and you get your bonus, if qualified","So much and not enough time. They are stuck in a time warp. Employees are overworked, poor choices in leadership roles, leaders in role for 20+ years with no clue of the world outside of Sysco, no people of color in upper management, all white male - they all look the same with no intentions of breaking the cycle of prejudice and the good old boy network , inclusion &diversity is lip service, corporate culture not aligned with forward thinking companies in the industry and lastly, HR is a waste of time. They are not there to represent the good of the company but rather the interest of management.",Sysco
154,"""Category Planner""",4.0,"Large company, good benefits, opportunity to transfer across the US",Systems are not as up to date as technology.,Sysco
