,title,rating,pros,cons,company
43,"""HCA Las Palmas El Paso TX **The Worst**""",1.0,"There are no ""Pros"" as a Registered Nurse with organization.","They lure you in with a huge sign-on bonus... all upfront on first paycheck. They say all the right word during classroom orientation. Once you hit the floor the nightmare begins. No lunches, no breaks, 12 hour shifts become 14-15 hour shifts. Youre forced clock in/out by your preceptor even though you've not sat down to take a sip of water or a bite of food. They push and pull patients all day even if it stresses their already stressed staff. By the end of a shift you could have had up to 14 patients with all the transfers and discharges. They took me off orientation during my third week and gave me a full load of patients due to the unit being short staffed. As soon as you start asking questions or engage their first and second year nurses about the unsafe work conditions...you are out! And I mean out! They make up ICARE violation allegations against you...suspend you...then you are made to sit thru a hostile human resources meeting with no actual proof or documentation, youre not provided access to patient names or charts, there no written complaints or statements made by the patients My questioning being pulled off orientation three weeks early was considered unprofessional behavior...wtf??? I've been a nurse for sometime now and never have I ever felt so dehumanized and exploited.",HCA Healthcare
44,"""HCA""",3.0,"team, patient care, mission, vision and values","pay, work/life balance, pto accrual is low",HCA Healthcare
45,"""Great place to work""",5.0,"Great Benefits, competitive pay, great people",I truly have not found any.,HCA Healthcare
46,"""Worst company Ever""",2.0,"Great benefits, tuition reimbursement","CEO doesn’t care about his staff, MD’s unreliable, terrible pay and raises.",HCA Healthcare
47,"""Closed practice with minimal notice""",2.0,Benefits pretty good. Facilities up to date,"Difficult contracting issues, and recruitment slow",HCA Healthcare
48,"""Benefits""",5.0,"This company has fantastic benefits, education tuition reimbursement",No Cons to report at this time,HCA Healthcare
49,"""Mercy hospital HCA""",3.0,"Benefits, job security, good travel opportunities, location, directors are caring and understanding","Salaries are below market value across the board. Unfair/unsafe patient ratios in both medsurge and critical care environments, HR is always rude, always looks to brush things off and push you away with a “deal with it” or “go figure it out yourself” attitude; not helpful at all!",HCA Healthcare
50,"""5 stars""",5.0,Great teamwork from all levels,Demanding job but rewarding too,HCA Healthcare
51,"""Not a Company you want to work for""",1.0,Insurance is great. People are friendly.,Several parts of the job are outside of the purview of AP responsibilities. Some of the supervisors are not knowledgeable. The work is like chasing your tail around in circles. You have to touch invoices several times before processing.,HCA Healthcare
52,"""Good company with opportunity for advancement""",4.0,- Good Leaders - opportunity to advanced and grow - good benefits - working remotely,"- Although co-workers and staff are nice, our customers (Nurses/Doctors) can be rude - pay could be better",HCA Healthcare
53,"""Do not sign contract with HCA""",1.0,Self scheduling Can’t think of anything else,High ratios No techs Burnt out coworkers Makes you sign a contract to work there as a new graduate and then will try and make you pay back even though you receive NO bonus or anything- just being allowed to work there and the awful 4 week training course,HCA Healthcare
54,"""Age Discrimination""",3.0,"Co-workers,free coffee,good before Parallon took over.","Small raises,age discrimination,every move and action measured to back up small raises.",HCA Healthcare
55,"""Great place to work""",5.0,"awesome work-life balance, and interesting projects",a lot of tribal knowledge to learn,HCA Healthcare
56,"""good pay""",2.0,great pay and flexible hours,"unpleasant experience with manager, bad communication",HCA Healthcare
57,"""Building block""",4.0,Camaraderie Health benefits Work/life Team work Team building Felt like family,Pay Patients are always right even when they’re wrong Not many,HCA Healthcare
58,"""Not worth your time""",1.0,"Pay is not bad, insurance is also good, everything else ...","not a good floor model for any hospital, especially a non profit one. Had I known what I know now. I would have never accepted a job from them.",HCA Healthcare
59,"""Somewhere that genuinely cares about staff and patients alike""",4.0,Tuition Reimbursement Certification Fee Reimbursement Generous PTO Contributions Good benefits Flexible work environment,Not always comparable to other companies salary-wise,HCA Healthcare
60,"""CNA""",4.0,"Great staff, regular raises, all the o.t. you want",Added responsibilities constantly and frequent turn over,HCA Healthcare
61,"""Great Company to work for""",5.0,They encourage promotion within company,Nursing staff runs short on occasion,HCA Healthcare
62,"""Great Company and Great People""",4.0,Love the company and most people that work there.,They protect terrible managers and directors that have made sexist and racist statements.,HCA Healthcare
63,"""No room for growth""",1.0,They have good benefits,There is no room for growth in this company. And they give 35 cents raises or less. They micromanage everything you do.,HCA Healthcare
64,"""StarN""",2.0,Free ACLS and BCLS,short preceptorship corrupt leadership all preceptors have less than 3 years of experience on my unit,HCA Healthcare
65,"""HCA is hit or miss - depends on the location.""",4.0,I work on a great unit. Love going to work. Great managers and co-workers.,Pay could be a lot better. Need more staff.,HCA Healthcare
66,"""Surgical services was a great place to work""",5.0,Good schedule. PTO accumulated fast,In need of more staffing during peak times,HCA Healthcare
67,"""Great place to work across all service lines""",5.0,Everyone cares as a family and make it known,As with any hospital staffing at times is tight but job gets done,HCA Healthcare
68,"""Eh""",2.0,Large Company with ok perks,"No growth, nepotism. ICARE standards not followed.",HCA Healthcare
69,"""Cath lab""",5.0,"Great manager, good schedule, great team",Call can be hard on family,HCA Healthcare
70,"""Can be stressful!""",4.0,"Benefits are great, including 401K",Lots of changes going on in healthcare.,HCA Healthcare
71,"""Unhappy employees""",3.0,Benefits are the only pro,"Almost everything elses, most of the management, employ satisfaction.",HCA Healthcare
72,"""Room for growth""",2.0,Goal to be patient centered; Most nurses and nurse management work hard to provide quality care to patients,"Staff support & flexibility, scheduling conflicts with 3rd party staffing company (Workforce), micromanaging nursing staffs numerous tasks unrelated to prioritization of actual patient needs, penalizing nursing staff related to time management (clocking in/out) due to unrealistic expectations related to patient care",HCA Healthcare
73,"""Bad news not enough staff""",2.0,Lots of overtime actually too much,Everything else is absolutely horrible,HCA Healthcare
74,"""Good place to work""",5.0,Benefits People you work with Flexible schedule,Little in house promotion Salary may be a little low,HCA Healthcare
75,"""Always short staffed""",2.0,Self scheduling and that's it!,Nurse to patient ratio Patient turnover Manager support Wages Raises Promotions Poor Moral,HCA Healthcare
76,"""Great place to work.""",5.0,Great place to work welcoming.,None that I can think of.,HCA Healthcare
77,"""Job review""",4.0,The team work is good,Pay isn’t so great Here,HCA Healthcare
78,"""Great work environment""",5.0,"Great management, great coworkers, great work culture.",The onboarding process wasn't totally smooth.,HCA Healthcare
79,"""Big deal in Nashville""",4.0,Lots of opportunities and good benefits if you plan on staying with the company for a long time,"2% annual raise, only management gets bonuses",HCA Healthcare
80,"""Southland Primary Care""",3.0,Culture of workplace environment is friendly.,Typical Upper management ties middle managements hands,HCA Healthcare
81,"""Great culture and competitive compensation""",5.0,"Great work-life balance, compensation is competitive for the area and there are various professional development opportunities",Some areas can be quite political but overall expected,HCA Healthcare
82,"""Medical Office Specialist""",5.0,Working hours are good. Benefits are very good for one person.,Benefits for part time are very high.,HCA Healthcare
83,"""The worst.""",2.0,At least you know you won’t go out of business as they’re committed to the quality of the patients ability to pay.,"HCA has got to be the most ignorant company I’ve ever worked for. They took over our hospital and had no idea what they were doing with a hospital with over 600 beds. They treat their nurses like total CRAP and do not reward for overtime. All incentives have been pulled unless we’re critically low that day. And if they treat the nurses like that, can you imagine how they treat their techs?! The PCTs were left out of our new epic training and thrown to the wolves. They e NEVER been offered any incentive to pick up OT. They aren’t even offered shift diffs that make it worth it. I will NEVER work for an HCA facility again.",HCA Healthcare
84,"""Lots of hours""",3.0,Pay is pretty good. 401k plan seems good,The number of hours for covering uncovered shifts without come time off.,HCA Healthcare
85,"""Great Nursing Opportunity""",5.0,Leaders believe in living the mission statement and the commitment to quality patient care is outstanding.,No opportunity to stay with organization with advanced degree,HCA Healthcare
86,"""High turn over rate for nurses""",3.0,Great place to work All staff works well together as a team,Low Pay No growth Benefits aren't great Nurses don't tend to stay that long,HCA Healthcare
87,"""Nursing unit supervisor""",1.0,Coworkers and team... but not much else,"HCA has reduced clinical staff so staff to patient ratios are unsafe. Compensation is not adequate for the area. They fired all our outstanding security and outsourced security to Allied so we lost our tenured, outstanding de-escalators and gained underpaid and rather clueless guards. It’s just dangerous now. Eventually there will be a sentinel event and maybe things will shift back. HCA has terrible business strategies - I’m shocked actually. You’d think they’d at least have streamlined processes.",HCA Healthcare
88,"""Do more with the absolute minimum""",2.0,They fix things that are broken and buy equipment that is needed to do the job.,Logistics of stock to do job is terrible!,HCA Healthcare
89,"""Great work life balance""",4.0,Work from home. Leadership.,Pay could be better,HCA Healthcare
90,"""Overall satisfied""",4.0,Family like atmosphere. Friendly. Nice perks to help with lower pay,Lower pay scale. Can be long hours in PACU,HCA Healthcare
91,"""ok place to work""",2.0,Flexible hours when lower management approves it.,Management worries more about money than their employees.,HCA Healthcare
92,"""Great company""",5.0,flexible work environment with competitive benefits,large company so sometimes getting changes made is long and arduous,HCA Healthcare
93,"""Awesome Place""",5.0,The entire job is a pro,Healthcare environment in general is volatile,HCA Healthcare
94,"""A Career you can be proud of""",5.0,Strong Mission and Values drive a good culture in the Information Technology Group. Large number of people who have made their career here. Strong Leadership team. Continuously Investing in the future.,Poor technical leadership pipeline/career path. Struggling to mature in Agile and DevOps cultures.,HCA Healthcare
95,"""good""",4.0,"flexible, fair scheduling for the holidays, employee appreciation",i have not encountered any yet.,HCA Healthcare
96,"""8+ years in a great culture""",5.0,"The culture is great, the people are great, and the pay is pretty good.",The pay is middle of the road for the amount of work you do as a manager.,HCA Healthcare
97,"""Great Company, Just Not Perfect""",4.0,"Paid Time Off, Hope Fund, Benefits",What is needed to progress and get a raise is different in the eyes of each manager. Too much left of for interpretation.,HCA Healthcare
98,"""NA""",5.0,Lots of Learning in different areas,Not enough support and limited resources,HCA Healthcare
99,"""Have worked with eldery and have alot of communication skills""",4.0,Cheering people up makin them smile,"Trying to help people out of thier sadness, depression. Making them feel better about themselves",HCA Healthcare
100,"""Good company but be prepared to work REALLY hard and more than 50hours a week.""",3.0,large healthcare system with a lot of career development opportunities,no work life balance. expected to work 50-60hours a week and if you do not it is frowned upon. make you feel bad when taking time off.,HCA Healthcare
101,"""No training""",1.0,Autonomous work and freedom to complete work. Work from home if needed,No training No actions on findings to make changes needed to improve,HCA Healthcare
102,"""Marketing Director""",3.0,"Good benefits, good work-life balance.","Unethical leadership, good ol' boys mentality. No bonuses!",HCA Healthcare
103,"""Over all a good place to work""",3.0,Pay is just above local average. Negotiate! Goal setting and professional development support. Those you work with are outstanding! Relatively flexible place to work depending on position and supervision. Leadership is Quality and for profit driven which leads to improved pt care and improved money in everyone’s pockets.,"PTO sucks! Hands down worst benefit HCA has and it is not negotiable. Depending on your supervisor, performance improvement plans are a joke. More like prepare to be fired plans. Saw several employees fired too quickly without real use of performance improvement. 30-45 days for some. Up to 13 months for others! No standard just based on who ever your supervisor is and their style.",HCA Healthcare
104,"""Good environment""",5.0,"Great people, helpful and caring management",very low pay compared to places in the same area,HCA Healthcare
105,"""Salary""",3.0,"Flexibility, peer support, management support","wages, cap on salary for RN's",HCA Healthcare
106,"""Sourcing Specialist""",1.0,Compensation was average. Care at hospitals was excellent.,"Do not value employees, more concerned with revenue. Culture is horrible. No growth opportunities.",HCA Healthcare
107,"""Executive leadership only care about the metrics, not you.""",2.0,Great benefits and good people overall.,You mean nothing if your metrics don't measure up.,HCA Healthcare
108,"""So thankful""",5.0,"Work from home , benefits and Pay",I don’t have any cons,HCA Healthcare
109,"""Excellent Company For Which To Work, Politics Excepted""",4.0,"Good pay, good benefits, low turnover. For the most part the people are great to work with.",There is an under current of politics which can cause disruptions from time to time. You need to learn and relate well to those who are important.,HCA Healthcare
110,"""Over worked, under paid, favoritism, bad management""",2.0,It is not difficult to get a full time job at HCA healthcare. If you are a young white cisgendered republican conservative male with a tech degree and are willing to cast aside your self respect and dreams of a meaningful career this is the place for you.,"Women, queer people, those with self respect and big dreams of making a difference in the world need not apply. You will be pigeon holed and abused, over worked and punished for trying to achieve better than the bare minimum. They only allow their favorite boys to job shadow and get training experience. Only the favorites get to attend the all hands meetings and trainings. Only the favorites get 9-5 schedules, everyone else gets insane swing shifts.",HCA Healthcare
111,"""Good benefits""",3.0,"Good benefits, flexible schedule","Short staffed, poor management",HCA Healthcare
112,"""Corporate""",4.0,Great insurance for employees and families,"Corporate makes all the decisions, for everyone and not every hospital is the same.",HCA Healthcare
113,"""Worst Place I have ever worked""",1.0,Being off for four days a week and not having to be subjected to the horror in that place.,"There are many - the pay is poor, the management is worse than awful. The patient care is shameful - never send your loved ones there. They are all about the money and do not care about their employees or their patients. There is favoritism and lack of communication. Employees throw things, pitch fits, use fowl language and act like they are out of their minds. Reporting it does no good as admin, HR and management do nothing , probably because they cannot keep employees (the turnover rate is astronomical) . Hostile work place is an understatement",HCA Healthcare
114,"""Overworked - Underpaid""",2.0,Good staff and co workers.,"Low pay for my hardwork and amplified efforts. One gets ""nothing"" in terms of benefit (such as health insurance) when you leave after a very long tenure of employment with the company.",HCA Healthcare
115,"""Great Employer with Opportunities for Advancement""",4.0,"The company has locations throughout the nation. Thus, giving employees opportunities to transition and learn throughout the organization.","The organization is privately-owned. Therefore, the exposure to gaining experience at a teaching facility or an academic medical center is minimal or non-existent.",HCA Healthcare
116,"""Behavioral Health Call Center""",5.0,Work 3 (12 hour) shifts. Awesome coworkers and management. Overtime is usually available if wanted. Team oriented atmosphere.,Paid time off is not as good as previous job.,HCA Healthcare
117,"""Top Notch Hospital Company - Best in Class""",5.0,Superb senior leadership that act with integrity; best in the business at operating hospitals with solid financial performance,very large company so sometimes hard to relocate at senior level positions at geographical preference,HCA Healthcare
118,"""Great place to work""",5.0,"Amazing benefits, great place to work",I can’t think of anything,HCA Healthcare
119,"""Corporate world""",2.0,A lot of facilities with opportunities,"Bad health benefits for employees , micro management",HCA Healthcare
120,"""Overbearing""",2.0,Benefits are good. Patient mix,"C-suite, micromanagement. Unethical practice tolerated",HCA Healthcare
121,"""employment""",3.0,decent benefits at this company,lack of staffing leads to being overworked,HCA Healthcare
122,"""Treated unethically""",3.0,"Great schedule, great team and teamwork",Manager worked hard at getting rid of 50+ year olds,HCA Healthcare
123,"""Good place to work""",4.0,Nice co workers Good work life balance,Advancement is all about who you know Terrible PTO,HCA Healthcare
124,"""Challenging Work""",4.0,"Challenging and always changing, never boring!",Hard to keep up with the changes and can't keep staffed.,HCA Healthcare
125,"""DON'T WASTE YOUR TIME WITH COMPANY""",1.0,Nice medical benefits and other benefit options.,"HCA does not care about employees that are exempt. They allow management to abuse employees no matter how many complaints that are sent to HR over a LONG period of time. Be careful, HCA will pretend to investigate but they are really on management's side and anyone else in higher positions. HCA also allow on the job retaliation and bullying by management. They DO NOT look into what goes on with your best interest in mind whatsoever. Corporate stick together and they have no shame in showing that regular employees don't really matter the company.",HCA Healthcare
126,"""Great company, but loyalty to their employed physicians is not spectacular""",1.0,Salary and benefits are just average but consistent with fair market value for specialty and region. Great hospitals. HCA has good inpatient quality initiatives. They are financially solid.,"HCA is a financially robust company. However it is a for- profit healthcare company that will jettison an employed physician or physician group if a cheaper alternative is available. This has happened to emergency medicine, hospitalist, and intensivist groups in our HCA hospital over the past few years. For many of these physicians, non-compete restrictions in their employment agreements with HCA required them to either acquiesce to employment by a new entity that was chosen entirely by HCA without physician input or leave town to find a new job.",HCA Healthcare
127,"""Good place to work""",4.0,"Team work, people, scheduling, and department",No overtime so u have to get another job,HCA Healthcare
128,"""Constant change with decreased quality of care.""",3.0,The variety of cases is nice.,The salary is mediocre. The time off is subpar. There is no orientation. You hit the ground running from day 2. Lack of support staff.,HCA Healthcare
129,"""Good company with management issues""",3.0,Great focus on patient care above all.,Not enough focus on equipping employees to be successful in their roles. No focus on employee development.,HCA Healthcare
130,"""RN""",5.0,Great place to work...very happy,I don't have any con's to list,HCA Healthcare
131,"""Transfer Center RN""",2.0,Good salary and company benefits.,Human Resources is very weak and lack knowledge needed for their job. They do not follow through on promises. My HR contact is not educated and has no HR experience. Only background according to linked in is in payroll. His education is in the Ministry. He “advises “ management which is really scary. Management is very weak and they don’t understand how to manage people or our department,HCA Healthcare
132,"""Worse job ever!""",1.0,Fair salary Insurance and other benefits good,"Employees constantly back stabbing each other, high turnover rate.",HCA Healthcare
133,"""Great company to work with!""",5.0,Financial stability of the company,Could be very corporate at times,HCA Healthcare
134,"""Not Terrible""",3.0,Work from Home was great,Unreachable Goals and demands on production,HCA Healthcare
135,"""Rn icu""",5.0,PAy learning Benefits Staff Benefits Advancement Friendships,Census Patient He department,HCA Healthcare
136,"""It is an okay place to start""",2.0,"Coworkers are nice, Surveys are taken to get employees opinions, 401k match","Favoritism, Holidays are taken out of PTO, some employees don’t collectively acknowledge when something needs work.",HCA Healthcare
137,"""Overall a enjoyed working for HCA""",4.0,Great heath &amp; 401k benefits,Work life balance for salaried employees,HCA Healthcare
138,"""Poor staffing ratios""",3.0,"Good pay, good benefits, reasonable PTO",Ratios strictly adhere to staffing grid,HCA Healthcare
139,"""Great company to work with""",5.0,"Teamwork, benefits, advancement, supports education",Nothing I can think of,HCA Healthcare
140,"""Outstanding Company""",5.0,"Good benefits, large company with the ability to change jobs within the company, financially strong. leader in their industry, very employee oriented","High expectations, hires only the very best so you are working with extremely talented people-very competitive environment",HCA Healthcare
141,"""It’s okay""",3.0,Has perks when holidays come around.,"Pay could better, and benefits could be better as well. I believe they think too much about budgeting instead of the employees",HCA Healthcare
142,"""Outpatient Services""",4.0,"One on one, forty-five minute treatment sessions.","Handwritten documentation, living location desirability",HCA Healthcare
143,"""Cuts staff, poor patient care""",2.0,"None found, solely focused on profits","Low salaries, cutting staff to the bone, putting patient care and overall safety at huge risk, deceitful on their plans when take over a hospital - they actually gut it.",HCA Healthcare
144,"""Im m. Sc nursing, looking job as a registered  nurse""",5.0,"New environment, new technology, safety, increase skills, work with new policy","Learning atmosphere , not updated technologies, not update skills and practice,",HCA Healthcare
145,"""Great company!""",5.0,Growth opportunities Management support Leadership opportunities,"Hectic at times, not always great nurse to patient ratios",HCA Healthcare
146,"""Great Team Members, Low Company Respect""",2.0,"My team and I work great together and have good tactics on patient care and prevention of harm. I spend a lot of time one-on-one with the patients and feel like I make a difference in my patients lives. Three 12HR shifts a week, 4 days off. Affordable benefits PTO Set and Self Made Scheduling.","There is little to no room for moving up in pay or position without furthering your education and even then the pay increase is minimal compared to what you pay for schooling costs and time spent in schooling. Company focuses much more on RNs and LPNs with counselors (who must have 4 year degrees) being looked at as the bottom of the total pole...at a behavioral health hospital. I spend 12 hours a day in group and one-to-one situations with the patients, more than any other position in the hospital, and yet my opinion is the least valuable and most unwanted. The jobs of Mental Health Technician and Mental Health Counselor are exactly the same even though the descriptions of these jobs are not and the requirements are vastly different. If you think you will be at a desk or meeting with your patients in a relaxed situation you are wrong. The number one priority of the Mental Health Counselor is doing patient rounds, a very important job, where all you do is continually check on patients and make sure they are okay. It is very valuable, however this should be the job of the technician and takes away from time spent doing counseling, which is probably what you went to school for. You will be on your feet, running errands for patients, and being treated as a security guard and maid not only by the patients but also by members of your team. I can assure you there are rewarding features of the job but the overall feeling is that you do not matter other than to run and to keep the patients away from the nurses, unless they need them for medications. As far as staffing goes, we are always understaffed which makes for an unsafe environment for you, your team, and your patients. If this is the job you want be prepared to have more on your plate than is legally allowed almost every single day; unless the hospital is under inspection and then be prepared to have so much staff that you do not know what to do. It is false advertisement and creates a bitter team.",HCA Healthcare
147,"""Great growth opportunities""",5.0,I have had the opportunity to grow in my position and advance. There are also many partnerships with schools in the area to help continue education and tuition reimbursement for those wanting to go back to school.,"It's a hospital so if something happens you might have to stay pasts time. Also, not in my department, but there are some department leaders that don't focus on the full patient experience or employee experience.",HCA Healthcare
148,"""Nurse""",2.0,Close to my house easy parking,Pay is terrible. 25 cent raises,HCA Healthcare
149,"""Great company to work for with affordable health insurance for families.""",5.0,Health insurance is affordable for families with several affordable options and discounts for tobacco free.,PTO is tenured based and takes 10 years to accrue at the max,HCA Healthcare
150,"""Nursing""",5.0,Great teams work and great attendance,Hard worker and great team player,HCA Healthcare
151,"""Go elsewhere""",3.0,If in mgmt great company to work for,No respect for hourly employees,HCA Healthcare
152,"""Not bad!!""",3.0,Meet interesting people. Learn new things.,"Hours, weekends, and sometimes people are to cliquish",HCA Healthcare
153,"""No, do not work here""",1.0,I can not think of any,"Purposely understaff, I will be giving my notice after years of working for HCA . It is a dangerous place.",HCA Healthcare
154,"""Tech analyst""",4.0,Coworkers are great to work with,To move up must be willing to relocate,HCA Healthcare
155,"""Wealth of Experience""",3.0,"As a new grad at the time, HCA is a great place to obtain a wealth of experience since it is the largest healthcare company and has a lot of teaching hospitals","Workload can be intensive, but teaches about proper time management. Can be understaffed.",HCA Healthcare
156,"""Means to an end""",2.0,"Benefits are okay, but that’s really it.","Corporate healthcare at its finest. Pay the lowest wages in the area, work their people to the bone, all for profits.",HCA Healthcare
157,"""Horrible""",3.0,Nonexistent. Great benefits I guess,Everything there is horrible. Worst company ever,HCA Healthcare
158,"""I have been a CNA/HHA for over 14 years. I love helping people and I wouldn’t change a thing.""",5.0,I like to make new friends and gain knowledge of things from my past before I was born I find it very interesting and showing me their family photos are just beautiful! I’m very kind hearted and reliable and it shows in the way I treat my clients.,"My clients passing on me, which has happened a lot.. I had to learn over time it’s apart of life but when you are around clients long enough you get attached like it’s your own family but they really become a friend to you for sure!",HCA Healthcare
159,"""HCA""",1.0,Great unit teamwork Great unit director great coworkers close to home good reimbursement certifications,Low Wage No Staff Poor Management company for profits low wage,HCA Healthcare
160,"""Decent work-life balance""",4.0,"PTO, Great health insurance, family centered","Pay isn't great, have to use up own PTO accrual for holidays",HCA Healthcare
161,"""Increase patient satisfaction!""",3.0,Excellent benefits in my opinion,poor staffing as with all hospitals do not follow ANA guidelines.,HCA Healthcare
162,"""review""",4.0,Great company to work at.,"Management could be better, way better.",HCA Healthcare
