,title,rating,pros,cons,company
42,"""Entry level job at hq""",5.0,Good way to get foot in the door and learn,Contractor status but not independent,Pfizer
43,"""A place for professional development""",5.0,A great place to develop a career from an entry level. Great benefits,Complexity is hard to navigate. Too many organizational changes,Pfizer
44,"""Regulatory affairs""",5.0,"Professionalism, career growth , exposure to different and big firms",Hard to get a job,Pfizer
45,"""Career Opportunity""",5.0,Great Development opportunities if you are willing to put the time and effort into your own developent,Difficult to move up in your career if you are not supported by management,Pfizer
46,"""Walmart Distribution""",5.0,Easy to work with no hard work just a lot of items,No manager is willing to help,Pfizer
47,"""Great Entry Level""",5.0,Passionate and kind people who value their job and understand their worth.,Pressure to excel and meet deadlines (but this is normal),Pfizer
48,"""Get ready to work.""",5.0,"Stability, chance for advancement, longevity.","A lot of overtime is expected, forced over 8 hours often.",Pfizer
49,"""Working at Pfizer is cool""",4.0,Schedule flexibility provided you are getting your work done Good healthcare and decent employee perks Work from home on Friday Friday summer hours,"Very large, can get put in niche or small roles Complex organization to get work done Too big to be truly strategic",Pfizer
50,"""Pfizer Review""",4.0,"Benefits, culture, work-life balance, flexibility","Politics, hard to move up at lower levels of the organization",Pfizer
51,"""Good beginning job""",4.0,Good salary Room for moving up competitive benefits,"poor management-managers are always changing roles so there is never a clear person to report to (in all my jobs at Pfizer, not just current one) although there is room to move up, there is almost no opportunity to. need a lot of experience and education to move anywhere",Pfizer
52,"""Great place to work""",4.0,Work life balance is ok and you can adjust your schedule.,"Lots of new postings are created with somebody already ""pre-selected"". Career opportunities are limited",Pfizer
53,"""Great Career""",4.0,Strong financial and development performance over extended period,Hierarchical culture with constant change,Pfizer
54,"""Good Pay but Poor Management""",4.0,"Very Good Pay, Good Benefits, Challenging Work","Poor Management, Lack of Opportunities for Advancement",Pfizer
55,"""Awesome Company""",5.0,Work life balance is great,"As with all pharma companies, there is a lot of bureaucracy.",Pfizer
56,"""TSR""",4.0,Great place to work today,Military style Influence from leadership,Pfizer
57,"""Manufacturing Operator""",5.0,Benefits and Salary depending the position,No pension - Pfizer's priority is merger with another pharmacist or pharmaceutical purchases that create uncertainty and instability,Pfizer
58,"""Great place for experience and good culture""",5.0,"Great people to work with, you'll get great experience and the culture is improving",Lower salaries than industry standards.,Pfizer
59,"""Quality is the key aspect of this Job, hence right first time is of essence""",5.0,Communication is at its best,Big organization not easy to manage,Pfizer
60,"""Solid company to work for""",4.0,"Good pay, benefits and work-life balance. Interesting cutting edge work.",Sometime it's hard to get things done,Pfizer
61,"""I participated in Pfizer’s Summer Student Worker Program for two years and had a great experience during each.""",5.0,"-great attention from employees, sometimes across multiple divisions -teaching events throughout the course of the summer",I can’t think of any cons,Pfizer
62,"""Really Great Summer""",5.0,Unbelievable people in corporate affairs,can't think of any to be honest.,Pfizer
63,"""Great science and culture""",5.0,Great science and good culture. I enjoy working there.,average comp is slightly lower than other big pharma,Pfizer
64,"""Great place to work""",5.0,This site is very organized and lots of great people to work with,It requires overtime quite often,Pfizer
65,"""Enjoyed job. No benifits tho,Get hired straight on not throu temp agency""",4.0,12hr shifts so only needed sitter for 2-3 days a week,No benefits cause of hiring company,Pfizer
66,"""Don't come here""",1.0,Benefits are good but you can't use the time off offered with out negative comments about how you aren't obsessed with work.,"A lot of jerks. So many they had to include ""no jerks"" in their core values. You can be a great scientist and terrorize your colleagues and you will get promoted. But if you're a good person with not a lot of experience trying to learn you never will. You will just get yelled at for not knowing everything already",Pfizer
67,"""Great place to work!""",4.0,"Great people, good location, good pay.",Cafeteria is a little pricey.,Pfizer
68,"""Decent salary, lots of employment uncertainty""",3.0,Decent salary and benefits. Internal education opportunities. Work with some great people. Get to help bring much needed medicines to market.,Constant change and churn within the business makes getting things done difficult. Internal departments can make getting work accomplished difficult (Pfizer needs to get out of its own way). Challenging to move around within the company. Lots of layoffs and very little employment stability.,Pfizer
69,"""Great benefits, environment, and alot of good people.""",3.0,Very Highly competitive benefits package. Some exceptional managers who keep things operating and truly inspire others. Very pleasant work environment.,"Heavily compartmentalized and very lean teams often make cross-functional work extremely challenging, even for the most seasoned top-tier consultants. Add to that an unfortunately limited number of internal training and development opportunities for mid-low level staff and seasoned internal contributors. More incentives and hope needed to inspire the rank-and-file to want to stay rather than look elsewhere ; instill a belief that ""development-from-within"" offers true value in sustaining an atmosphere of commitment and loyalty to the company rather than just one's own particular team.",Pfizer
70,"""production support""",5.0,"good team work,They give you opportunity to grow",Its a nice place to be. a place where you are open to lean new technology,Pfizer
71,"""Work that impacts patients!""",5.0,Lots of opportunity to grow and do meaningful work.,constant change so need to be agile,Pfizer
72,"""good company to work""",4.0,"good benefit, good culture, good working enviroment","too frequent re-organization, too many meetings",Pfizer
73,"""Pfizer great compensation and benefits.""",3.0,Benefits are excellent. Some of the best around.,Management rarely puts people in position to advance their career.,Pfizer
74,"""a""",5.0,work life balance is good,management can be a little much,Pfizer
75,"""Excellent employment experience""",5.0,Really good at science and patient focus,A bit slow in decision making,Pfizer
76,"""Once-great company dying a slow death""",2.0,Used to have great benefits.,"Everything else. Backstabbing, letting good people go, over-reliance on contractors.",Pfizer
77,"""OK place""",3.0,Good flex place to work.,"unstable government, constant change in management.",Pfizer
78,"""Reqd""",5.0,"Good compensation, and in Boulder",Initiatives from corporate were often not implemented efficiently.,Pfizer
79,"""Vaccines - Not like the others (Depts)""",3.0,"Great for fresh grads to break into the field as well as researchers heading toward retirement. For those in-between who seek growth, seek elsewhere.","Retention and compensation problems exist. Politics are apparent and favoritism blatant. Leadership not very accountable and the company is constantly losing exceptional talent (and many with latent potential) due to high turnover - salaries are not very competitive and toxic behavior is often overlooked. Ownership with ideas and technology are issues as I have seen Directors and their respective teams take ownership of others' innovative ideas and achievements. Recognition is non-existent or at times, extremely lagging.",Pfizer
80,"""Great place to work, multicultural environment.""",5.0,"Great life-work balance options, good salary.",Internal changes based on business strategies are frequent.,Pfizer
81,"""Pretty solid company to work for""",4.0,Great management team and co-workers.,nothing really bad to complain about,Pfizer
82,"""Changing environment""",3.0,"Good pipeline, great people at lower levels",Changes impact productivity. Cliquish at the top.,Pfizer
83,"""director""",4.0,"people, performance focused, career growth opportunities worldwide","big and slow, lacks diversity at all levels",Pfizer
84,"""company review""",3.0,"Lots of resources, good people","Limited growth opportunity, poor management",Pfizer
85,"""great benefits and a comfortable 9-5""",3.0,"amazing benefits and salary, very comfortable 9-5, pto","very antiquated work environment, i wasn't challenged intellectually and growth is very very slow. it wasnt for me",Pfizer
86,"""Amazing company!""",5.0,"Inspiring purpose - breakthroughs that change patients lives! Smart, professional, diverse and NICE co-workers! Lots of opportunities across varied functions, geographies, etc. Great Comp and Ben package!","Heavily regulated industry. Drug discovery is expensive, time-consuming and risky.",Pfizer
87,"""Mature company, opportunities centered in NYHQ only""",3.0,"Colleagues are helpful, put patients first",No growth opportunities outside NYHQ,Pfizer
88,"""Amazing learning opportunity, propelled my career""",4.0,"If you can prove yourself, Pfizer will give you every opportunity to learn, lead, and grow. I miss working here very much.","As a fellow, there were not many entry or even mid-level roles. All MD/PhD etc with many years of experience. I would have loved to stay, and makes me question the point of the fellowship if there are no roles",Pfizer
89,"""It really motivates me to know that I am contributing one step forward to bring medicines to patients.""",5.0,"The opportunities to advance really are endless. Throughout my career I’ve been given so many opportunities to develop, grow and impact Pfizer’s culture. The company's commitment to humanitarian efforts brings me as much pride as it's commitment to bring innovative, new therapies to patients.",It's an incredibly fast paced environment. Requires tremendous agility &amp; adaptability to be successful.,Pfizer
90,"""interesting company culture""",4.0,"Interesting overall work, cool facilities, cool side benefits","Bureaucratic, but I feel thats corporate life everywhere",Pfizer
91,"""good""",5.0,"great, good, not bad great","none, all is good, nothing to complain about",Pfizer
92,"""Executive Marketing Guru""",5.0,Colleagues are generally top flight. Overall mission strives to enhance and prolong quality of life and make great profits.,HR has clawed back and degraded benefits and retirement package.,Pfizer
93,"""Great people and culture""",4.0,Great place to work and grow in,Not a tech company. Company is catching up to the 21st century in terms of tech,Pfizer
94,"""Great experience!""",4.0,"Working for a leading pharma company, lots of exposure to cool projects. amazing work life balance",Too many duplicative roles and slow processes,Pfizer
95,"""Loved working here""",5.0,"Good benefits, flexible work schedule, great co-workers, cross-functional learning","Constant restructuring, lack of clear communication from upper management on project goals, requires the ability to adapt to change quickly",Pfizer
96,"""Politics are overwhelming""",2.0,"Pay is average, Sick Time, Vacation Time, Care giver days etc. are Great.",The Office workers try to enact Changes on the production floor without any clue how the production floor works then blames floor workers when it fails. Off shift supervisors rarely leave their offices. Management will tell people to do something then say they never had said that.,Pfizer
97,"""Boring but easy""",4.0,Its a relatively easy job with good pay. Benefits package is pretty solid.,"Forced a lot of weekends, mandatory overtime very often. Turnover is somewhat high in the department.",Pfizer
98,"""Great place to work""",4.0,All public holidays off and floater days for personal/religious reason,Work life balance can be improved,Pfizer
99,"""Good company""",4.0,"comp, location, benefits, community involvement,",Communication during reorganization is lacking,Pfizer
100,"""Associate healthcare rep""",3.0,Pfizer is a huge company so a lot of areas to go to.,This position is inside sales so pretty limiting for growth.,Pfizer
101,"""Great environment, jump on board""",4.0,Strong community engagement and generally good people to work with,Not enough transparency in data used for bonuses,Pfizer
102,"""Comfortable lifestyle, frequent re-orgs""",4.0,"Work-life balance, supportive culture, located in NYC, breadth of opportunities, generally strong leadership","below-average compensation, re-orgs make career planning difficult and reduce job security",Pfizer
103,"""Good Place to Work""",4.0,Good benefits and insurance options WFH options for staff and contractors Good resources to support work,Management changes frequently. I had 6 department heads in 8 years. Crises are defined as such but are not really crises Very meeting heavy,Pfizer
104,"""Good place to work with good benefits""",4.0,"Good benefits, flexible work environment","Instability, like any pharma company",Pfizer
105,"""Working at Pfizer Inc""",5.0,Great Company - loved working there....,Difficult to get some things done,Pfizer
106,"""Associate Scientist""",5.0,"Mega company, very good opportunity,","Hard to promote, strong competition and peer pressure",Pfizer
107,"""No communication""",2.0,Pay was above average for industry,"Gossipy, no communication, management discussed concerns about employees without sharing concerns with employees",Pfizer
108,"""Never ending work hours""",3.0,"Great benefits, fantastic people, great managers, work from home available, very nice offices/facility","There is no such thing as working 40 hours for your salary, at minimum 50 but usually 60. Work almost every night and most weekends to meet insane deadlines. Burnout is high. No work-life balance.",Pfizer
109,"""Great place to work""",5.0,"Strong leadership, great mentor opportunities, and positive culture","Heavy workload, team culture varies significantly by business unit",Pfizer
110,"""Constant Reorg""",3.0,"Remote work freedom, Pfizer Fridays",Who you know musical chairs of reorganization...same sr people rotate around and mid-levels always on chopping block,Pfizer
111,"""A professional and disciplined organization""",5.0,Thoughtful and hardworking colleagues,Re-organizations and re-alignments caused turmoil,Pfizer
112,"""Pays below average""",4.0,"Great work environment, culture, colleagues!","Pay is not competitive, company does not value employees",Pfizer
113,"""Be Prepared to work Hard""",5.0,"Great People, High Expectations, Decent Salary and Benefits","Long Hours, Lots of uncertainty,",Pfizer
114,"""Great Benefits""",5.0,"Benefits, work culture and people",Management gets political and if you live further away- it takes forever to get into Cambridge with a car/train/ T,Pfizer
115,"""Great old boys club still""",3.0,"Great benefits, mostly bright, motivated Type A colleagues, great flexibility with working from home (if you’re in the right department)","With new CEO Bourla, Increasingly political, too much unnecessary governance, no respect for employees (especially female), actual qualifications &amp; experience no longer matter in job hiring particularly at higher levels. Facilities tired and nonfunctional, as is most of the pipeline.",Pfizer
116,"""Pfizer, Inc. IT Documentum Manager""",4.0,"First class place to work, smart people, management did attempt to listen to employees perspectives","Were outsourcing most IT jobs, lots of attrition, had to perform job functions that I was not really qualified to do towards the end, because of layoffs and gaps in the outsourcing firm's coverage in these areas.",Pfizer
117,"""Pfizer Culture""",5.0,Great culture and leadership in oncology business unit,Hope leadership reviews field force and not hire anymore reps. Utilize who we have to promote future products,Pfizer
118,"""Company Review""",5.0,Co-workers are helpful and friendly.,There is always restructuring within the company.,Pfizer
119,"""Great""",5.0,Good first job very grateful for opportunity,Hard work and sometimes no work,Pfizer
120,"""Over all good place to work for.""",4.0,Amount of holidays and time off is generous. Pay is good.,Way too much red tape. Management gets nothing done quickly.,Pfizer
121,"""Great culture""",5.0,Pfizer has a great culture. Work life balance is good. Opportunities for growth and advancement are excellent.,"Because of the company size, sometimes projects approvals take a while.",Pfizer
122,"""Mr""",3.0,It is a good company,It is a company with limited opportunities,Pfizer
123,"""Good, but poorly organized""",3.0,"stable job, good if you have a good manager to help you learn and move forward in your career","it is very hard to get fired. That being said, there are people who are underqualified and hinder progress but no one is willing to do anything for the long term benefit.",Pfizer
124,"""Pfizer""",4.0,Good benefits good work schedule,No hourly bonus or stock compensation,Pfizer
125,"""Turbulent Times in Consumer Health""",4.0,"Small company, accessibility to senior leaders, stretch assignments primarily because of lean structure","Uncertainty for years, reorganizations, limited resources/bets on categories outside of core",Pfizer
126,"""Great job""",5.0,"Great benefits, 401K, medical, other benefits","demanding hours, some areas do not pay as well",Pfizer
127,"""innovative leadership, preparing for future in pharma""",5.0,"Independent remote position, flexibility with client base, great benefits","Pharma industry heavily criticized, volatility with long term employment industry wide.",Pfizer
128,"""Great Place to work""",5.0,Great place to work at,Not much bad about it.,Pfizer
129,"""Great company to work for""",5.0,Very competitive salaries and good talent,Big company so slower to make decisions,Pfizer
130,"""Stable place to work""",4.0,"excellent remote options, work/life balance","little opportunity to advance within a department, you have to leave to move up",Pfizer
131,"""Good easy money""",3.0,Good benefits nice pay good people,Poor communication hard to move up,Pfizer
132,"""Toxic culture and hostile local people at this McPherson KS plant""",1.0,"Good salary and benefit. Interview process is very easy, mostly behavioral questions..","People are very clickish, lab management lack integrity, I do not like the toxic distrustful and favoritism culture, no career advancement opportunity. Very high turnover rate. The plant has lots of regulatory issue.",Pfizer
133,"""It's a job""",2.0,Week off during the holidays that does not count against PTO,"Hard to be a new employee with a lot of ""seasoned"" professionals",Pfizer
134,"""Great management, perfect team but less salary""",4.0,"Great management, perfect team, no micromanaging, work flexibility",Less salary and less benefits,Pfizer
135,"""Good for those transitioning from college""",3.0,"Health coverage, 401k plan, collaborative environment, decent management. It's a slower pace so there's lots of room to learn at your own pace. Decent pay if you're a fresh graduate. Looks good on the resume.","A very typical conservative work environment so the culture is monotone. Some campuses are not ideal if you're transitioning from college as there is nothing to do outside of the area. Claims to be in need of resources, but also has a bunch of new programmers that they are unable to utilize due to lack of experience, so there is an awkward gap. In the long term, the pay might not be as ideal as there are other companies/industries that offer more benefits.",Pfizer
136,"""Good""",3.0,Good company to work for. Good Benefits,Not so much work-life balance,Pfizer
137,"""Great career opportunities""",5.0,Really lives by stated values. Patients are #1. Great career opportunities. Competitive compensation.,"Being in Pharmaceutical industry there is a lot of change, including reorganizations.",Pfizer
138,"""A great place to start your career""",5.0,"Experienced project team, diverse pipeline, good compensation",Need to be flexible as pipeline priorities can change,Pfizer
139,"""Really great pay and benefits""",3.0,The money is excellent as are the benefits,Each passing year the role becomes more meaningless. Not a good career for the future generation.,Pfizer
140,"""Lacking job security""",3.0,"Great people, benefits, and products,","Frequent restructuring and downsizing, lack of opportunities",Pfizer
141,"""Great place to work.""",5.0,Great people to work with.,Should pay more for work as a Packaging Technician.,Pfizer
142,"""All Politics, No Science""",1.0,"Mediocre Compensation, Decent base salary","If one calculates their hourly wage with respect to the hours they work, the total compensation is actually very low compared to the industry. In addition, the addition of compensation time for constantly working overtime is thrown out by leadership, despite leadership themselves coming to work late and leaving earlier than everyone else. The amount of backstabbing is beyond reproach. Leaders will go as far as to fabricate false , yet negative information to their colleagues, and this results in lower level colleagues doing the same via gossip, and going as far as to ""spying"" on each other for managers. It does not matter how well your work ethic is, or how well you get along with the overwhelming majority of the people. The smaller ""clique,"" along with the managers will find a way to bring you down and give you a miserable time if they felt you have wronged them in the slightest ways. Even if you challenge (courteously and politely, of course), on their ""science,"" or whatever science they claim. Location is well...not good, and because of this, talented and bright individuals are a scarcity. Anyone who has those qualities has already left for other opportunities outside of the area. During candidate interviews, managers will go as far as to claiming that very few people have left, despite extremely large troves leaving. As a final note, sexual harassment is not uncommon there, and oftentimes goes unpunished for long periods of time. An individual was finally fired for constantly sexually harassing women across multiple groups, but has been doing it for 20+ years before his termination. Everyone at the site who was aware of the individual was well aware of his behavior.",Pfizer
143,"""Overall Great Company, Reorganization Resulting in Eliminating  Positions""",4.0,"Reasonable benefit. Local benefits are great, i.e., parking credit, cafeteria, free coffee and snacks. Near several restaurants","Health insurance is not the best, copays somewhat high. There is no HMO option, Expensive location, parking. Commute time can be tedious.",Pfizer
144,"""Pfizer as a good company for contract workers""",5.0,All of the employees I worked with were incredibly nice.,Do not get paid enough,Pfizer
145,"""Typical slow bureaucratic org addicted to restructuring, decent ethics""",3.0,"I feel good about Pfizer as a pharma company compared to many of its peers that are stained by involvement with the opioid epidemic. There's a good emphasis on ethics and values but I roll my eyes when I receive ridiculous company emails with topics like ""Awkward Thanksgiving table conversations: how to discuss pharmaceutical drug pricing.""","Every two years there's a reorg or restructuring so you're always working through the churn created by those. The handling of the Consumer Healthcare spinoff has been reprehensible: a solid, well-performing division was dragged through uncertainty for a year and a half, causing attrition on top of a headcount reduction and making it clear that we weren't valued for the diversification and good returns we provided to the company portfolio.",Pfizer
146,"""Good company poor career development""",3.0,Great people and benefits. Work from home.,no good career development a lot of consultants,Pfizer
147,"""Great Environment""",5.0,"best work/life balance. great benefits. okay salary, but made up by bonus.",still a big company...,Pfizer
148,"""Difficult and distrustful culture; regulatory compliance is a mess""",2.0,"Good benefits, well-known company, exposure to variety in pharma","Lying during interview, no room for failure, employees constantly shifting jobs or leaving, no accountability, too many contractors",Pfizer
149,"""Great company""",5.0,"Love this place, the pay is great","None really, great place to work",Pfizer
150,"""Working at Pfizer""",4.0,"Overall great benefits, Outstanding processes","Cutting and more responsibility, lots of outsourcing",Pfizer
151,"""Evolving Company""",3.0,Very liberal with remote work depending on manager,No clear direction of management,Pfizer
152,"""Good Company""",3.0,"Great Science, Great healthcare benefits","The pay is higher than other Biotech comapanies in the area, but lower than other pharmaceutical companies",Pfizer
153,"""Overall Experience Pfizer Clinical Oncology""",1.0,"Benefits, salary, development of professional contacts","Management Style was disposable, dictatorial, zero work life balance, care very little for the actual employee",Pfizer
154,"""Great resume builder""",4.0,"Smart people, good upward mobility, strong finances and C-level mgmt. team",Too long to make decisions.,Pfizer
155,"""Benefits""",4.0,Excellent - some of the best!,None that I experienced while working there,Pfizer
156,"""Good place to work""",5.0,"Flexible hours, clear career paths, great leadership","Slightly pay less than other companies, no daycare and gym",Pfizer
157,"""it's fine""",4.0,"reputation, integrity, location, pipeline, resources","bureaucratic, not highly innovative, ambiguity,",Pfizer
158,"""Good experience""",3.0,Good place to start and learn,"None, just keep doing the good work",Pfizer
159,"""Good benefits and pay, horrible environment""",2.0,"Benefits and salary, that’s it","Environment, outdated machinery and practices, “not my job” and uncaring attitudes throughout the hierarchy",Pfizer
160,"""Good place to work""",4.0,"Good manager, district, and regional team",Home office Leadership could have been more real to everyday sales,Pfizer
161,"""Professional Healthcare Representative""",5.0,Offered a fantastic strategic learning opportunity,Competetive nature of the team made it challenging to move positions,Pfizer
162,"""Pretty amazing place to work""",5.0,"Passionate and smart people working towards a common cause - to bring medicines to patients that need them. As long as you're bringing your best to the work, given a lot of flexibility to work from home, and work your own hours.",Common issues with very large corporations - sometimes difficult to get things done and sometimes workplace politics get out of hand.,Pfizer
163,"""Hypocritical""",1.0,Compensation package is nice if you can cope with the hypocrisy,"Work/Life Balance Terrible! Promotes ""Respect for People"" but Leaderships continually disrespectful to all employees.",Pfizer
164,"""Excellent program with lots of exposure.""",3.0,Program allows access to multiple business units and upper management.,Site has very out dated equipment and facilities making it difficult to meet and keep up with current industry standards. Many senior colleagues at the site creates hesitation to change.,Pfizer
165,"""Very good benefits but is hard to grow in.""",4.0,Very good benefits and many locations,Very few opportunities to move to other positions. No promotions. Small salary increase by year.,Pfizer
166,"""API Team Leader""",3.0,"Flexible hours, vacation is great, benefits are on par with other area employers, no union...","Engineers run the business, not much promotion potential if you don’t have a BCE.",Pfizer
167,"""Company""",4.0,"Good company, people and DBM",Being laid off when told no layoffs,Pfizer
168,"""Flexible working hours""",4.0,They have a flexible working schedule and you have the option of working from home.,there is a lot of meetings set up for each employee to attend which sometimes are time-consuming and decrease the performance.,Pfizer
169,"""Great job but poor management""",4.0,Good work-life balance and talented coworkers,"The company promotes straight talk, however, the reality is different",Pfizer
170,"""Contractor 
- Verbally abused by the supervisor""",2.0,Great cafeteria ! Starbucks in site! Beautiful building with state if the art technology .,"Training very poor for contractors. Expected to know the system by just reading computerized materials. Supervisor was verbally abusive , demeaning me in front of others. Completely out of line . The supervisors need to control overshadowed any good the company had to offer as well as anything positive I brought to the table. It was a terrible experience. Lacked professionalism. I was astounded.",Pfizer
171,"""great""",4.0,Well come to world of research,Less salary compare to other company,Pfizer
172,"""I had a great career at Pfizer!""",4.0,My local management was great. They gave me great flexibility to grow in my own way that utilized my strengths and avoided my weaknesses. What more could I ask for as far as job satisfaction? Overall benefits are great.,The large corporate culture with all of its many layers of approvals is cumbersome at times. Retiree health benefits are not so good.,Pfizer
173,"""Great company to learn drug discovery""",3.0,"great science, good benefits, innovation",bad management and work environment,Pfizer
174,"""Pointless Work &amp; Feedback""",3.0,Decent Pay Great work-life balance Opportunity to work from home People are pretty down to earth,Layoffs whenever they want Expect loyalty but layoffs always an issue to watch out for Feedback is given top down but if you give it back it's not applied or considered Projects can be pretty pointless Lots of money wasted Not very much forward momentum,Pfizer
175,"""Bottom Line Business""",3.0,"Pay was adequate, several projects to work on",Bottom line focused company reduces employee morale,Pfizer
176,"""Good place to work""",3.0,"Great benefits, challenging work, well paid.",Bureaucratic organization and political correctness abound.,Pfizer
