,title,rating,pros,cons,company
30,"""Amazing Training and Support""",4.0,"Great training program, full access to management staff, everyone wants to help you succeed","Commission only, lead generation can be tough depending on the market you are in",New York Life Insurance
31,"""OK place to work but....""",3.0,"Great upper management, great additional benefits as far as Summer Fun Days and gym membership",Direct management does not stick up for employees being bullied by more tenured employees.,New York Life Insurance
32,"""Must be comfortable with working on commission and have a very entrepreneurial mindset to thrive here...""",2.0,"I learned a lot about various types of insurance policies and other investment instruments, as well as the many ways it can be used to fund other things. Some of the other agents were very kind, knowledgeable and helpful.","Just know going in the door that you are being sold a bill of good. They will entice you by showing you these charts displaying your earning potential selling life insurance. In the first 3 years, you're given a ""training allowance subsidy"" that's going to subsidize your salary and expenses whilst you build your book of business. Of course, you have to meet a monthly quota to get it...so you could literally go months with expenses and no earnings. Your first ""clients"" will likely be your friends, family, and former colleagues. You'll start by listing out 200 names of people you can potentially talk to about your new career. Note: Be careful about entering your folks' information into Salesforce because once you leave, they own the data and will contact them long after you've left the company. I had to pay for EVERYTHING including software, office supplies and staff that I didn't use. The chargebacks are onerous as well. For example, if a policy lapses or cancels anytime in the first 12 months, you must pay the commission back to the company (even though they've collected premiums, your commissions are not prorated).",New York Life Insurance
33,"""Financial Services Representative""",4.0,Great education classes provided weekly.,Big companies are all revolving doors. You will get overlooked quick.,New York Life Insurance
34,"""Just OK""",3.0,"Flexibility, friendly co-workers, you can be your own boss","Financial risk (clients can cancel last minute and reverse your commissions), no salary",New York Life Insurance
35,"""Nice people, challenging environment""",3.0,"Great people, great values, good work life balance for the most part, fair pay and a generous bonus structure","Behind the times and slow to modernize/implement change, especially in marketing groups. Not a great culture consistently across all groups. Senior leadership (1-2 levels below CEO) sometimes appear to lack vision and ability to inspire employees.",New York Life Insurance
36,"""Financial Advisor""",3.0,unlimited earnings potential and training allowance,no guaranteed salary so it's risky,New York Life Insurance
37,"""Great""",5.0,Real great place to work,Lots of hard work along the way,New York Life Insurance
38,"""Best place to start in Insurance and financial sales""",4.0,Have the best training program in the nation in terms of learning about the financial and insurance industry. Most development managers and product Consultants are very helpful. If your manager supports you and throw you some leads you will be successful. Great company for minorities there is significant push from top level to hire and develop minorities reps and agents also in management as well.,"You can only sell New York Life products in your first year. You have a contract to maintain thus you always have to produce to meet your numbers, base salary is only gained if you earn commission if not you make zero $. Life insurance is not an attractive product thus you people skills is all that matters.",New York Life Insurance
39,"""Great place to work""",5.0,Very good environment and very good place to make a successful professional career,I don't see any cons on working here.,New York Life Insurance
40,"""Great PTO""",4.0,"Great PTO. 2 weeks to start. You can buy an extra week. You get ""summer days"" in addition to your PTO which works out to an additional 3.5 days. After 5 years you get an extra week in addition.",Great company so people don't leave. So the room for growth is difficult.,New York Life Insurance
41,"""Insurance agent intern""",3.0,Good people and culture. I learned a lot about insurance and the industry,"Nearly impossible to get a sale as an intern, especially while you’re in college. The industry itself is difficult to get sales, and the fact that it is all commission makes it an unstable career",New York Life Insurance
42,"""Great Company for Motivated People""",5.0,1. Unlimited income potential 2. Industry leading training program 3. Company culture is the best I have ever experienced 4. Several different advancement opportunity tracks 5. The opportunity to operate your own practice as an entrepreneur with the backing of a Fortune 100 company 6. District agent contract is with New York Life is hands down the best employment contract in the entire industry,"1. You HAVE TO PRODUCE! The compensation is commission dependent with no base salary. There is a production based bonus of up to 80% of commission plus addition to other production bonuses for the first 36 months with the company to supplement new agents while they build a book of business. That said, if you expect to get paid for showing up then perhaps this isn't the career for you. Building your financial services practice is no different than starting a business from the ground up! You need to be completely self motivated and have an alternate income (such as spouse income, investments, or pension from previous career) or 6 - 12 months of savings while you are building your practice. If you come into this expecting to be profitable from day one then you probably need to find a different career. 2. You must have a thick skin! If you can't deal with hearing the word ""no"" then this is probably not the career for you. You are going to hear it all the time. This is a sales position and ""no"" is simply part of the customer/client psychology. 3. You can't be a know it all. I've seen too many people fail in this career because they walked in thinking they had a better way and didn't follow through on what they were trained to do. You can't do that. I hate to say it but if you're going to be successful in a career with New York Life, you have to drink the Kool-aid. There's a reason this company has the top advisors and agents in the industry and completely dominates membership at MDRT. Its because the systems work...as long as you do!",New York Life Insurance
43,"""Nice people who want to do excellent work""",5.0,Good work life balance Good performance is recognized by leadership Free gym in building Good benefits,"Bureaucracy, big old company means it takes time to get things done sometimes",New York Life Insurance
44,"""Have to build your own business""",5.0,- upper management very helpful everyone wants you to be successful,- pay is commission based only,New York Life Insurance
45,"""Great Place to Work""",5.0,"Friendly work environment, financially stable company, upward mobility",Technologies were out of date,New York Life Insurance
46,"""Financial Advisor""",2.0,"Independence, unlimited income if possible.","No Benefits, 100% Commission, expenses, no backup income",New York Life Insurance
47,"""It Really is The Company You Keep""",5.0,"Training, mentorship, company reputation. culture, environment.","Nothing, Nada, Zilch, Zero, Nope",New York Life Insurance
48,"""Fantastic Company with High Growth Potential""",5.0,"Flexible schedule, serving your community, unlimited income potential",Must be very self disciplined,New York Life Insurance
49,"""Awesome company!""",4.0,"Among the most ethical companies in the financial services space. New York Life professionals look at their clients’ financial future with the same level of concern as the clients themselves, making solid recommendations to help them achieve their goals on their timelines. Anyone interested in working for an industry leader should seriously consider New York Life.",Commission only work. Must be a strong self-starter.,New York Life Insurance
50,"""Good Place""",3.0,"Hours, staff, location, salary, management","very, very, very poor benefits",New York Life Insurance
51,"""Don’t work here""",1.0,Can make your own schedule,Awful toxic environment. Awful management,New York Life Insurance
52,"""great company""",4.0,"excellent training program, hands on classes",must know many people to sell too. must have money in the bank to live for one year until practice takes off,New York Life Insurance
53,"""Too inconsistent""",3.0,flexibility and great work life balance,only get paid if customers qualify. No consistency,New York Life Insurance
54,"""It's just okay""",3.0,Good work environment and training,"Poor benefits, hounding your loved ones",New York Life Insurance
55,"""Prepare to fully commit or don't bother""",2.0,"Complete Independence, Plenty of Training","Many costs associated with the role, Very High Turnover",New York Life Insurance
56,"""Financial Service Professional""",1.0,Good opportunity to network and meet different indivuduals,market saturated with people in this space. Need to have a good network of people to start with or business will take longer to grow. A lot of self-education. Little to zero mentorship.,New York Life Insurance
57,"""Comfortable working environment""",4.0,Great products. Great support staff.,This is a results business.,New York Life Insurance
58,"""Development Manager""",3.0,Great benefits and relationships with those you develop.,"Work too many hours, for which the compensation is not realistic compared to other positions in management (I.e. recruiter & MP). While the expectation is putting in 40-50 hrs/wk, you end up more in the 60-70 hour range. Expectations are continually driving production, even to the detriment of work/life balance. The appreciation voiced feels more like a facade than real appreciation. Your pay and benefits are tied to the action and results of others - So, if your recruiters/MP are incompetent, it is very difficult to grow your income or hit your bonuses, in fact you can lose income through no fault of your own.",New York Life Insurance
59,"""Job Security""",3.0,Long term job. People working for long time,Incompetent people . Too unsecured about the job,New York Life Insurance
60,"""Believe In Yourself""",5.0,"If you have the Passion, Dedication, Hard Work and Love for the Community this career is for You. Focus on the Long Term Goals. It may not always be easy to get going at first but if you believe in the Company and the products, the quality of services you provide with reflect by Believing in Yourself!",Must be able to work as individual - have a Target Market and/or community involvement to help boost the career in the first few years.,New York Life Insurance
61,"""Excellent Company that rewards hard work.""",3.0,Great training and plenty of help when you need it.,"To much time in class, must invest at least 50 hours a week to survive.",New York Life Insurance
62,"""(Former) Life insurance agent""",5.0,"They always had events going on for everyone to attend, they encouraged you to be the best you can be, no sucking up to management needed because you get a personal review every 6 months to determine your raise based on your numbers.","The hours kind of sucked if you got a later shift, they don't do shift bids so it's hard to get a decent schedule, and the sales agents aren't commission based so it's good when times are slow but bad when its peak season.",New York Life Insurance
63,"""Don't fall into the trap""",2.0,Get company that stands behind the products.,"Beware the contract seems like unlimited income, but what they fail to tell you all of your Job security is reliant on people. On top of that you have to pay to be an Agent there but they do not pay you a salary. It is a wonderful profession but it is like running in circles and overwhelming with no help.",New York Life Insurance
64,"""Love it here""",5.0,"Great pay in comparison to other financial firms as long as you’re not completely lazy. You get to make your own hours. Training is constant and very helpful. You’ll build skills here more than any where else. Wide variety of where you can take your financial practice. Limitless income. You can make $50k a year or $20Million, depends on your work ethic.","Not really a con. If your new or considering, just hit the ground running fast. Don’t be a lazy recluse and you’ll do great.",New York Life Insurance
65,"""Really good company that wants you to grow, with plenty of benefits""",4.0,"Everyone in the company is helpful, and truly wants to help you progress your career. Plenty of room for growth, professional work environment and many benefits. Will pay to further education and also will pay back current student loans","Company does not offer monthly bonuses, no real way to track performance.",New York Life Insurance
66,"""Great Company!""",5.0,"Great flexibility, high income potential. Amazing support.",Can be difficult in the beginning to acquire clients.,New York Life Insurance
67,"""Good Benefits""",4.0,"Great benefits, 401(k) with company match up to 5%, one of few places that still has a pension plan, generous vacation time.","It’s nearly impossible to change the company culture of “we’ve always done it this way”, and the offices are VERY gossipy and political. It’s not what you know or how well you perform, it’s who you know that gets you promoted.",New York Life Insurance
68,"""great potential but hard work""",4.0,solid training and career potential if you put the work in,have to find your own leads and high turnover rate,New York Life Insurance
69,"""Agent""",4.0,Great training provided for agents new to the business,"Limited broker-dealer relationship, training slows after 3 years. So much more to learn",New York Life Insurance
70,"""Toxic work environment""",1.0,"Limitless upside potential, strong corporate structure","Horrible management, ineffective training, no salary",New York Life Insurance
71,"""Stuck in the past""",1.0,Salary and bonus are typically above average for the industry. Company pension in addition to 401K match.,"Senior leadership is completely out of touch with industry dynamics; Antiquated systems, processes and physical office environment (the New York Office looks like it hasn't changed much since the 70s); resistant to change; a silo mentality that suppresses collaboration across teams and departments; a corporate culture that suppresses new ideas and new employees (common phrases include ""This isn't how we do things around here""; ""Come talk to me when you've been here longer than X years""); mediocre benefits from a company that prides itself on taking care of its customers; limited career growth (too top-heavy with employees that camp in senior positions)",New York Life Insurance
72,"""Sales Representatives enter each month and 99% of them leave within 2 months""",1.0,Training and Series 6 or Series 7 courses while being trained.,Awful industry culture as well as treatment of Associates,New York Life Insurance
73,"""Be aware of the odds of making it there""",2.0,"The Gen. Agent was a good guy. Trainer was pretty good, but was never in the field. If you make it, you can earn well. but much better for young guys with lower expenses to weather 3-5 years of low income. I wouldn't start later in life if I had expenses like a house, unless spouse is making enough or you have lots of great connection/network to sell to.","90%+ don't make it. Lots of ramp up time and tough industry. So work with a senior agent to get going; its worth the split. What follows may have changed in 3 years. Help team was not very friendly. Sometimes made new guys feel like an annoyance. The office was dark, quiet, often vacant with no energy. No break room or fridge You must be willing to talk everyone about Life Insurance and the market has changed so prospecting has gotten tougher and WL product less favorable.",New York Life Insurance
74,"""Great Place To Work""",4.0,"Great culture, excellent benefits. People are mostly helpful and want to see you as a part of the team. Learning and continuing to grow a lot here in my 4 years here.","Every organization has its cons, but New York Life is always looking to improve its outlook.",New York Life Insurance
75,"""Be careful""",3.0,"Flexible Schedule, Your own Pace","100% Commission Based, Quota",New York Life Insurance
76,"""Everyone should experience the investment/insurance business""",5.0,"-It makes you grow up -Regardless of age or knowledge everyone is on a level playing field -Freedom of schedule and income -Makes you an overall better person since you have to be good at every aspect of life (personal,listening,empathy,strategy,connection,follow through)","- 100% commission which can be good and bad, not for you if you are strapped for cash",New York Life Insurance
77,"""Great Company and Products, BAD Management in Grand Rapids and Okemos MI""",2.0,You can quickly obtain many licenses in the industry by working here. It gives you a great introduction of how a firm works when the management is questionable and only out for themselves. This is a great learning experience for what to watch out for when you finally find a great place to work. Keep your eyes and ears open.,"The training is terrible and the seminars they offer every few months are stale. You will spend everything you make and half of your savings just trying to work their plan on how to become ""successful"" (wealthy). Managers (Partners) are compensated on what you do, so there is intense pressure to submit applications for anything and everything for your family, friends and everyone you know even if its not best for them...and even if they don't qualify. There are a lot of good 'ol boys' deals going on behind closed doors and a lot of questionable ethics. I saw at least 20 agents contracting and leaving in 12 months. The high turnover is expected - Partners are compensated for signing up and getting someone through licensing. It's not a long-term investment in people. Also, you must pay them to use their software on top of everything else ($150 per month)",New York Life Insurance
78,"""You MUST be an extremely motivated and patient person to succeed.""",3.0,Management is very helpful and knowledgeable. Potential salary can be enormous.,Not a reliable source of income when you first start.,New York Life Insurance
79,"""Great Place to work""",4.0,Great atmosphere. Working on emerging technologies is exciting in the day to day duties.,At times can be hectic and feel disorganized.,New York Life Insurance
80,"""Built my career here""",5.0,"Very competitive salary, great benefits, work life balance",Long hours working in middle management,New York Life Insurance
81,"""It is what you make of it""",4.0,Lots of support and training. Great potential.,"Hard, you have to harass people to buy something they say they want and need.",New York Life Insurance
82,"""It's what you make of it""",3.0,"Uncapped commissions, ability to make a lot of money",Purely sales and commission only.,New York Life Insurance
83,"""My career forever!""",5.0,"Every morning I wake up knowing I am positioned with the knowledge and skills to make a difference in my community and for my family. Since I am a self starting, driven, and passionate person this career is really truly a perfect fit for me. The life styles I have helped my clients accomplish over time and the opportunities this career has created for my family is endless. Flexibility with this career is also another huge part of why working with New York Life is fulfilling. I am pushed to grow and be accomplished without sacrificing my work/family balance. Specifically addressing the management and office staff I am currently working with...I couldn't ask for better teammates.","If a person does not have integrity, drive, passion, and grit this job is not for you. There really,truly is no reason why a person can't be successful with New York Life other than they didn't want to put the effort in.",New York Life Insurance
84,"""Life in NYLIC as an Agent""",5.0,Great lessons in Financial Planning and Security for Individuals and Companies.,No Cooperation from prospects - for buying Life Insurance Protection - hence no income for the Agent!,New York Life Insurance
85,"""No where else  I would rather work!!""",5.0,"company invests in you, ongoing training and development, unlimited resources always available, meaningful work, uncapped compensation, freedom!",You get out of it what you put into it! Working at New York Life is for someone who is looking for a career not a job.,New York Life Insurance
86,"""Values driven company""",4.0,Has clear values that are aligned with their customers rather than short term shareholders. Management genuinely tries to do the right thing.,It is a conservative insurance company. Lots of bureaucracy and occasional micro management.,New York Life Insurance
87,"""Great Company, Even Better Job""",5.0,"Great Training and onboarding. You get out of this career, what you put in!","Not a con, but once you get started, finding a work life balance is important!",New York Life Insurance
88,"""Registered Representative""",2.0,Very nice people and office culture,"Difficult job, takes a very long time to get on your feet and make money. The incentives are more to sell product than actually help clients.",New York Life Insurance
89,"""Great experience to start""",5.0,"Learning, networking, similar to business owner, upgrading, professional","Base salary is small, expense sharing is not good",New York Life Insurance
90,"""Work with a good partner""",5.0,If you are a hard working person you will not fail here. The system they use is far superior to other companies in the space (I interviewed at several wealth management shops and insurance companies before choosing NYL),Find a good partner. My partner is Anthony DiLisio-very knowledgeable-overall a fantastic coach.,New York Life Insurance
91,"""worked with them for a year""",2.0,top of the line training,company does not pay for parking and commission based only is hard,New York Life Insurance
92,"""Great training but must have market""",2.0,Freedom and in dependency to create your on schedule,"Must have a market, other wise do not get into the business",New York Life Insurance
93,"""My career at NYL""",4.0,Significant in-house suite of businesses allow for career choice and development. Company supports staff to challenge oneself by pivoting to other business lines. Diminishes personal stagnation and lack of growth.,"As with other corporate behemoths, decision making can become glacial - business velocity can be hampered hurting outcomes.",New York Life Insurance
94,"""Good company for career stability""",4.0,Good working environment with less work pressure,Very limited technical advancement as compared to other big firms in the same space.,New York Life Insurance
95,"""Excellent Opportunity""",5.0,No other company will give you the financial opportunity like this company. I can assure you if you do the work you will be financial secure.,You have to work hard to succeed.,New York Life Insurance
96,"""Call Center""",3.0,Free paid training and classes,"Schedules not very flexible, pay increase very low",New York Life Insurance
97,"""Pyramid scheme""",1.0,There are no pros at all,"This is just a pyramid scheme. No salary like advertised, strictly commission. They first act like they’re interviewing you for a job bu,t the entire “interview” is just a pyramid scheme pitch. They barely even ask about your experience, knowledge, skills, etc. they just try to pitch it to you by saying how much money you “could make” which is completely unrealistic. After that, they try to get you to go to a compensation meeting so basically just another person pitching the scheme to you. Don’t fall for it. Waste of time",New York Life Insurance
98,"""Great company, challenge to get started with own business, solid training.""",4.0,"Company offers solid reputation, excellent products and comprehensive training.","Must develop prospects and leads on own, must be able to fund self while learning business and developing client base.",New York Life Insurance
99,"""Great People""",4.0,Work life balance is great,Senior management development opportunities,New York Life Insurance
100,"""Great benefits, low pay""",3.0,"Benefits are great, health insurance in particular is a really nice plan. Cost for my family was just over $800 a month. Sales training is pretty good.","Run like a MLM company. Leadership is poor, and the recruiters (partners) are very missleading. The business model seems to be to take recruits and use their friends and families for policies and then let them fail.",New York Life Insurance
101,"""Just depends""",3.0,Depends what area you work in. I'm in an area with no senior leadership in Finance so it kind of sucks. Overall it's a decent company with decent benefits.,Management layers that don't make sense. Pay is not awful but not great.,New York Life Insurance
102,"""Needs  better communications for agents""",1.0,Fun to be around the staff,Can not get anyone on the phone when u need them. Very under staffed for as many agents as they have there,New York Life Insurance
103,"""It could awesome with the right manager""",4.0,"great compensation, some really good managers and some not","no base salary, new management is concerned with talent acquisition and not so much on the existing team members",New York Life Insurance
104,"""Do the work learn and you can do it.""",3.0,"Great Training, Great Products, Great Poeple",you need 6-12 months of income to get you off the ground.,New York Life Insurance
105,"""Lack of job opportunities for""",3.0,Mmm no too much about this company,This company is no willing to provide help to their employees,New York Life Insurance
106,"""It is nice enough""",2.0,"Lot of people have your back if you need help They have a very long history of providing life insurance, founded in 1845",The offices are scattered in such a way that one is lucky to have only an hour drive to the office at off-peak hours.,New York Life Insurance
107,"""Awesome job opportunity""",5.0,Flexible hours depending on the agent.,Can take a little while to learn all terminology,New York Life Insurance
108,"""Great""",4.0,I really liked working there,It was all commission and hard to attain clients,New York Life Insurance
109,"""Good Company""",4.0,"Friendly Environment, nice people, good reputation",Slow moving at times. The cogs need oil,New York Life Insurance
110,"""Really working to balance tradition and innovation.""",3.0,Giving back to the community. Most managers are truly invested in their team's success. Many learning opportunities.,Promotion sometimes unavailable without changing jobs within the company.,New York Life Insurance
111,"""Great structure and company, no hourly pay or salary""",4.0,high levels of training set you up to succeed helpful management,no set hours results in lower productivity all commission leads to very high stress,New York Life Insurance
112,"""Salary""",4.0,"Fun, positive environment. helpful people and supportive culture","when you do bad, you're kind of left under the rug from management. needs more attention to all the agents",New York Life Insurance
113,"""Great support, need financially stability entering position""",4.0,"Management Support, Training, Career Growth Opportunities","100% Commissions, Out of pocket expenses for overhead, The leads you get are the leads you prospect",New York Life Insurance
114,"""Great Company and products but expectations should be explained better""",4.0,The products offered are awesome and the training provided in learning about the products and how to prospect and identify target markets and developing a Business plan with monthly Strategic Plan reviews for course corrections is excellent.,When recruiting there is a lot made of the potential earning that can be made BUT they do not counter that with a realistic view of how long it would take to reach such earning capacity so if you do not have a streak of clients you could struggle if you need a basic income to just pay the bills in the first few months or even years !!,New York Life Insurance
115,"""A little hectic""",3.0,Great benefits. Really nice office and location.,Disorganized and very stressful at times. The workload can be overwhelming and training is not great.,New York Life Insurance
116,"""Great Benefits""",5.0,The benefits are so excellent.,Hours are not so flexible.,New York Life Insurance
117,"""GREAT PLACE TO WORK""",5.0,Awesome team Helpful Insight Great training,8-6 schedule Monday through Friday,New York Life Insurance
118,"""Don’t ever work here there is no stability""",1.0,Great benefits when you start out,They don’t accept doctors notes for any reason,New York Life Insurance
119,"""First Impressions after 6 months""",3.0,"Lots of time off. Good pay, Great retirement package","Older and mostly out of date equipment, communication between managers and staff could be improved.",New York Life Insurance
120,"""New York Life""",5.0,Great opportunity for young people to get ahead.,"Not much, i am still new to the company.",New York Life Insurance
121,"""Great place to work""",3.0,"Great support from senior advisors/partners/managers, great training, great office atmosphere","Honestly the only down side is 1) all commission which can obviously be difficult sometimes and 2) it felt like at times it can be too salsey and pushing certain products to make the most money because that’s the only way you make money, besides that it’s a great place to work",New York Life Insurance
122,"""Recomended for Some""",1.0,Gain knowledge on the industry and sales tactics.,"They kept changing the compensation package and don't tell you directly, you learn that from other advisors. No salary and you are expected to pay for your own exams, work space, etc. After a few months here, it started to feel more like a scam since the company themselves do not invest anything in you. You are expected to sell to family, if you have no issue with that this is the career for you. I just couldn't sell products and lie to people I knew.",New York Life Insurance
123,"""Consider the struggle period""",3.0,"Freedom, build your own business, help others plan accordingly. Hard job but it you can stick with it, the pay will be worth it in the end.",When going through the process they speak heavy on the good and the potential. Do not tell you much about the struggle period which is your first year or 2. Seem like those who do well their first year are well connected and can get clients outside of friends and family.,New York Life Insurance
124,"""N/A""",3.0,"Money Potential, Flexible Schedule",Management development of new representatives,New York Life Insurance
125,"""Biggest mistake of my life""",1.0,Lots of freedom to do what you want. Supportive staff and management,100% commissions is stressful. Anxiety inducing.,New York Life Insurance
126,"""Overall a worthwhile experience""",5.0,Flexible sheduling; Amazing income potential (commission) based on how much work you put in; I made well over six figures in back to back years; mutual insurance companies provided dividends to policyholders (strong competitive advantage compared to stock insurance companies),Need to constantly hunt for people with wealth or a decent income; no personal life; insurance agents are perceived negatively in the financial industry,New York Life Insurance
127,"""Downhill work/life trajectory""",2.0,Orgainization is slowly modernizing.,Full-time technical resources are not valued.,New York Life Insurance
128,"""Best Life Insurance company in the industry""",5.0,The company heavily invests in its field force to create an environment that you can be successful in. The company strength is unparalleled and you can trust them to make good on the promises they make. The agent career path is not an easy one but can be incredibly rewarding. You can make a great living helping people understand and plan for their financial futures.,The agent role is completely commission based and you prospect for your own clients. Most people that fail out of the career have trouble prospecting for clients or are unwilling to call on their warm market.,New York Life Insurance
129,"""Independence with Management Support""",5.0,Great salary potential Flexible schedule Hands on training and management support,Various working schedule Not a 9-5 profession Need to have tough skin,New York Life Insurance
130,"""Awesome place""",4.0,"Great people, good culture, amazing work-life balance.",Things can be slow moving at times.,New York Life Insurance
131,"""Insurance Agent Job""",3.0,I think NewYork Life is a great place to work and grow into a career. I love the culture and the fact that they are always motivated to be the best versions of themselves at all time.,"As a new agent, it is very difficult to get clients. We don't have basic salary and it is very stressful.",New York Life Insurance
132,"""Registered Rep""",3.0,Good training program and support,"All commissions, lots of meetings",New York Life Insurance
133,"""Be Prepared to Tough it Out""",3.0,"Outstanding development &amp; training Good career choice if you have at least 2 years of emergency savings to cover your expenses, or a wealthy spouse.","100% Commission-based. There are so many variables, even after signing on a client, any number of things can go south, along with your commission.",New York Life Insurance
134,"""Pyramid scam with soulless management lying to consumers and new advisors""",1.0,Lots of money and resources available Enough freedom to hang yourself Get to wear a monkey suit Pumps up my ego,Everything else Contempt Management Lies lies and more lies,New York Life Insurance
135,"""They’re Not Good At Life""",1.0,Benefits are good Building is clean,Hours- salary/ no flexible home/life balance Pay your own parking,New York Life Insurance
136,"""Good Training""",3.0,Good training and products. Reputable company,Support is dependent on the GO. No base salary. Outdated systems,New York Life Insurance
137,"""New York Life - Hard Work Pays Off""",5.0,"Get to make your own schedule. Unlimited earning potential. When I say ""unlimited"" -- I mean that with a certain level of work and attention to detail, you can easily take home $60,000. With higher level of work and attention to detail, you can take home much much more! New York Life is a great place to get exposed to the insurance and financial services industry, and get the training necessary to grow and succeed in the industry as well. The staff at the Harrisburg office are knowledgeable and encourage new agents to succeed -- with weekly education, and feedback from partners who have already succeeded in the industry.","Need to put the time in. If your idea of work is to show up, and hope something good happens, this isn't the job for you. Especially the first few years, you really have to put in effort -- which means some early mornings and some late nights.",New York Life Insurance
138,"""The employees we don't keep""",2.0,Make bank if you have big clients.,"Residuals and ""Pension"" are dependent upon impossible standards of performance. I say this as a top agent, not a disgruntled employee. Retirement account actually lost 3k over mess than a year, and they end up stealing all your second year and beyond commissions while shuffling you out the back door. Facts.",New York Life Insurance
139,"""Not very good for people right out of college""",3.0,Managing Partners are very helpful,"100% commission, if you do not hot your marks you can get fired.",New York Life Insurance
