,title,rating,pros,cons,company
36,"""Run as fast as you can""",2.0,"Stable, good pay, excellent bonus for overachievement.","Dysfunctional organization. Little communication from bottom to top. They do not consider the customer. All about profits. Huge pay discrepancies between employees at same level. MK talks about gender equality, but it doesn't exist at CAH.",Cardinal Health
37,"""Well-recognized company""",4.0,"Great people to work with, patient-centered company culture and values, respected and well-known in healthcare arena.",Being a larger company some changes are slow to take place.,Cardinal Health
38,"""Good pay, bad management""",3.0,The pay is good when you get overtime hours,"Long hours, no work-life balance you feel like you basically live there, management plays favorites",Cardinal Health
39,"""Good if you are a robot and like to work like a slave""",2.0,Good pay Decent benefits Co-workers that’s not upper management is great,Expect you to work like robots Insensitive Get occurrences if you breath wrong,Cardinal Health
40,"""Good pay, poor upper management""",3.0,"Competitive pay, paid time off, friendly associates","Poor work-life balance, upper management creates division among shifts, horrible turnover from associates and leadership creates negative culture. Supervisors are fearful to speak honest opinions out of fear of retaliation.",Cardinal Health
41,"""Poor management""",1.0,Easy to reach 40 hours and gain overtime,"- Supervisors lack any leadership skills. - There is no communication between supervisions, leads, workers, management, etc. - They allot a ""3 minute"" late clock in time, which you must first, scan badge at entrance for parking fence to open, find parking in lot, walk a full way through the entrance gate and up to entrance door, scan badge, put personals in locker, scan badge to enter warehouse, walk across the entire warehouse to then scan badge again as ""clocking in"". About a 15 minute process. You can work 65 hours that week, volunteer to and help cover other shifts that are not your responsibility, go far and beyond what is expected- and they will still be petty enough to not acknowledge anything positive and reprimand you for being 2 minutes behind the ""3 minute clock in window"". Yes it's important to be on time, but when they care more about you being late a few minutes, instead of you being harassed by other workers (there is always some kind of fight, drama, people walking out quitting every shift)- - or even acknowledging that you just worked a 13 hour shift on your feet the entire time when you could have left hours ago.. they rather scold you for minor details, ignore the chaos of the other workers, gossip within each other and with warehouse workers, and not appreciate the extra mile you put in just to make sure shipments get sent out timely and accurately.",Cardinal Health
42,"""No more old company""",1.0,"Good pay, good office location","Lots of lay-offs in IT recently, politics everywhere, only known to higher ups gets promoted. No future if you are in technical stream, you will forever doing technical role as senior engineer.",Cardinal Health
43,"""How Times Change...""",2.0,"Was a good place to work for the better part of 15+ years. Worked on a really good team, even had a decent manager for most of those years. Everyone got things done and worked together as a team should. Good working relationships with other cross-functional groups and accomplished the goals we were given. Pay &amp; PTO was average","Now for the bad .... when current CEO (former CFO) took over a few years back , the work environment changed, and unfortunately NOT for the better. Over the last couple of years Layoffs in a number of areas commenced and a TON of good experienced, dedicated, hard working people found themselves being shown the door. In many cases jobs were OUTSOURCED overseas, resulting in good people losing jobs, and Lots of tribal knowledge and valuable experience gone!",Cardinal Health
44,"""Avoid, do not waste valuable years of your life.""",2.0,"To say a few good things, you get a decent starting pay (raises following are terrible), it was a secure job, you got PTO (though your personal time was completely taken up so I do not really count this as PTO more of time to actually get some sleep), and they help you pay for school. If you want something temporary, go for it. Just do not lose focus and stay.","I do not know where to start with this place, how it is legal what they do. Please note, that when I speak down on management, I am speaking about the upper management I.E. corporate, operations managers, etc. First off, favoritism, favoritism, favoritism. I think enough has been said on this in other posts. Basically, your raise and growing within depends on who likes you. Also, favorites can not show up to work countless times a year, making your day hell and they get away with it. The moment a good worker that is not a favorite is 5 minutes late, they are down your back. There is ABSOLUTELY NO WORK / LIFE BALANCE. If you are told you work 8 hour shifts, you are there for 10-11 when you are told you work 10 hour shifts, you can be there from 12-14. Here's where it really gets dirty, they force you to work overtime, but if you used PTO that week, you are being forced to work straight time! How that is legal is beyond me, but if you use PTO, get in a car accident, or get sick that week you get no overtime pay. You will be forced to work holidays while the favorites that work in the office enjoy them off with family. I worked in the MN location and the current operations manager there is a complete know it all who thinks he's better than anyone. He does not even take the input from your supervisor, he looks at your numbers and judges you 100% off of that. He just started last year and thinks he knows it all! I spent 7 years of my life there, this is just the beginning. I could write a blog just on this place, go to school and get treated how you deserve to be!",Cardinal Health
45,"""Great Company""",3.0,"Benefits, 401k, profit sharing",Not enough inclusion to stay up to date,Cardinal Health
46,"""long hours""",3.0,great medical plan and sick time,long hours. Must stay until work is done,Cardinal Health
47,"""Too big for their britches""",2.0,I did like my direct team- it was hard to leave some of these wonderful people,"Zero flexibility, deadlines that not only make the work they are trying to fix worse but cause unnecessary stress, focus on the cheapest item they can get vs quality products that are essential to patient care",Cardinal Health
48,"""Good Company""",5.0,A great company to work for.,none that I can think of.,Cardinal Health
49,"""Much more pros than cons""",4.0,Can move departments every 12 months (can attempt to) Always decent amount of job opportunities open Great advancement opportunities if you preform well Excellent 401k benefits Very generous PTO allowance Flexibility with your schedule,Medical benefits are surprisingly not the greatest Sick time is included with PTO,Cardinal Health
50,"""A HEAVEN FOR SUPERVISOR KISSERS""",1.0,THE ONLY PRO IS NOT SEEN THEM ANYMORE,"Managers has their favorite Group and they get rid of people they dislike specially if that person is a wistleblower, managers make a lots of mistakes and do not report them with hr, when the employee reports a dangerous situation or a sexual harrasment or a Real bad situation going on they could care less, is easier for them to get rid of you, hr and management are all ""very good Friends"" and back up and cover up... Show More Cons They give you the cold shoulder and isolate you if you are not pulling their leg and bringing them food in the Daily basis, (one of the supervisor is addicted to food and alcohol) and laughting of their sarcastic dark Jokes or assisting to their wild and heavy drinking home parties. Advice to Management Management just want to look good to the corporate and corporate do not listen neverless investigate, they just want to Seat in their Offices, dress nice every Day and collect their checks, they do not want to be bother with annoying situations. The bravo system is a joke, they give bravos constantly among themself and to people they like only, then they exchange IT for all kinds of goods online.",Cardinal Health
51,"""Challenging but rewarding""",4.0,A sense of team work Diverse environment Good pay and benefits Great coworkers and upper management,Making sure to meet your quota while not making errors There aren’t many options for shift times,Cardinal Health
52,"""Decent company""",3.0,Ok benefits. Good people who want to do the right thing. Leader in their space.,"Medical/surgical product manufacturer and distributor (gloves, drapes, etc), which is tough to get excited about. Third-rate med device mfr with their dying Cordis line. They've acquired some technology but have no idea what to do with it. They also are very US-centric and while they have locations globally they are far from a true global company. Each region operates autonomously and there is no real unifying global leadership. The brand outside the US is not great. If you're looking for a progressive, cutting edge healthcare company this probably isn't the place for you. Layoffs and restructuring take place almost yearly, which makes it tough for new strategies to take hold.",Cardinal Health
53,"""Yes""",4.0,Salary was pretty overall decent,Drive territory size with Minnesota sites,Cardinal Health
54,"""A total mess!""",2.0,"There are good products, decent benefits",High turnover! Burn out is common. Lacking real leadership with a long term view and vision,Cardinal Health
55,"""Good""",4.0,I had a positive experience.,I did not have a negative experience.,Cardinal Health
56,"""Great growth potential, but too much red tape to navigate""",4.0,Promotes from within and amazing benefits,Nightmare trying to get anything done across multiple teams,Cardinal Health
57,"""Overall pleasant experience""",4.0,"Good management, opportunity for advancement, competitive wages and benefits.",Working at the same place as my husband was great until we got divorced.,Cardinal Health
58,"""Director Strategic Accounts""",3.0,The company is doing a lot of good in the industry with products aiding patient care. There are some really great people working for the company as well.,"A lot of changes including layoffs. It’s a large company so there is no compassion with changes even when you are successful. Margins are declining so cuts will keep coming. Compensation is fair but likely more in the median for the sector. However, executive are compensated well. Some changes at leadership level have been poor and have caused damage.",Cardinal Health
59,"""Great opportunity if in the right network""",4.0,"Opportunity to truly ""run"" your category's business Great cross functional creative teams to work with Mentoring programs and networking groups available to expand reach Movement between categories or upward is encouraged Can work from home (depending on department) if necessary Good benefits (health, dental, vision, 401k) 8 free therapy sessions per year available Modern campus complete with gym, two cafeterias and a coffee shop","Layoffs and reorganizations are common Pay is less than equivalent roles with competitive med device companies Due to layoffs, internal resources are limited Employee Resource Groups",Cardinal Health
60,"""Great opportunity if in the right network""",4.0,"Opportunity to truly ""run"" your category's business Great cross functional creative teams to work with Mentoring programs and networking groups available to expand reach Movement between categories or upward is encouraged Can work from home (depending on department) if necessary Good benefits (health, dental, vision, 401k) 8 free therapy sessions per year available Modern campus complete with gym, two cafeterias and a coffee shop","Layoffs and reorganizations are common Pay is less than equivalent roles with competitive med device companies Due to layoffs, internal resources are limited Employee Resource Groups",Cardinal Health
61,"""Stressful, but lots of support""",3.0,"PTO, benefits, people. true family like atmosphere, potential to grow,","hours aren't the best, no movement to advance up, stressful",Cardinal Health
62,"""Changes""",5.0,"Great place to work, nice benefits. Awesome campus.",Lots of changes due to shrinking profit and outsourcing/downsizing.,Cardinal Health
63,"""Great Place To Work""",4.0,Great collegiality and culture that allows for transparency,Consensus building overdone at times,Cardinal Health
64,"""Company""",3.0,Great Company to work for with the benefits they provide. Stepping stone to the pharma industry.,Hours were from 10-7pm. Criteria to get commission was difficult.,Cardinal Health
65,"""Frustrating""",2.0,Pay and pto was great,"Promotions was difficult unless you were friends, family or kissed up to supervisors When Cardinal took over our plant we constantly lost contracts Supervisors doesn't care about your home life Constantly told things were great when they were worse Machines need to be overhauled but were worked on just enough to run even if parts were still broke In some ways the company tried to control your personal life Since Cardinal took over this plant they had lay offs for the first time in at least 26 years Managers and supervisors to buddy buddy with certain employees",Cardinal Health
66,"""Good opportunities""",4.0,"Pto, learning opportunities, good atmosphere , good 401K match","Lots of overtime, lower than sector pay, not that great health insurance",Cardinal Health
67,"""Potential to move up and advance in your career""",4.0,PTO*Benefits*Tuition Reimbursement*Six Sigma training.,Training and preparing future leadership to be prepared for their role.,Cardinal Health
68,"""Okay""",3.0,Pay is okay not great,Hours are okay not great,Cardinal Health
69,"""Good place to work""",4.0,"Flexible, good benefits, understanding, rotation on holidays-1 holiday per year.",They work long hours daily,Cardinal Health
70,"""Long hours""",2.0,Benefits and insurance are great,"Long hours 1pm-4am, broken equipment, horrible management",Cardinal Health
71,"""Review Headline""",3.0,Salary; benefits; co-workers; challenging work,the politics; side conversations; the lack of vision,Cardinal Health
72,"""Lack of vision is hindering the ability to execute""",2.0,"Really robust PTO policy, large scale, lots of opportunity to improve.",Executive leadership has provided no vision. Various attempts to cut costs in an attempt to grow which doesn't work. People have become infatuated with what they want to hear vs. what the data tells them.,Cardinal Health
73,"""Good company""",5.0,Great job and industry outlook,Can involve various different shift time,Cardinal Health
74,"""Great Company""",4.0,Promote from within - hard work pays off Inclusive,Offshoring and outsourcing Frequent Layoffs,Cardinal Health
75,"""Purchasing manager""",5.0,Great team to work with.,Difficult to get more training to advance,Cardinal Health
76,"""Corporate Environment""",3.0,Big Company - Solid Benefits that go with a large company,No much - enjoyed my time there,Cardinal Health
77,"""Great people to work with""",3.0,Great people to work with,Currently sending lot of work oversees,Cardinal Health
78,"""Great Culture, Poor Pay""",3.0,Great benefits and Culture within the workplace,Bad Pay and also development is somewhat difficult,Cardinal Health
79,"""Job""",3.0,"Good People, easy job, easy off time","Low Pay, Shifts can be very unpredictable",Cardinal Health
80,"""Great Culture, Poor Pay""",3.0,Great benefits and Culture within the workplace,Bad Pay and also development is somewhat difficult,Cardinal Health
81,"""Job""",3.0,"Good People, easy job, easy off time","Low Pay, Shifts can be very unpredictable",Cardinal Health
82,"""Inpatient Pharmacy Technician""",4.0,Great benefits and pay.,No cons that I encountered.,Cardinal Health
83,"""Feedback""",4.0,Great work life balance depend on what group you work for. Due to the size of the company there is a lot of opportunities to grow if you are willing to network.,Currently there is a lot of organizational changes and not a clear direction.,Cardinal Health
84,"""Good Company bad Local Leadership""",4.0,"Big and profitable company. Lots of training, education, and job mobility opportunities. Professional employee teams everywhere working together to make healthcare better. Excellent work atmosphere and culture. Good benefits overall. Good OpEx culture.",So big sometimes you get lost. Lots of political positioning by upper management requires some toe tapping. Direction of focus not always clear. Lots of bureaucracy. Sometimes projects do dumb stuff that waste money.,Cardinal Health
85,"""Senior Engineer - Enterprise IT""",3.0,"During my tenure, I developed more skills than at any other point during my career. I have been exposed to interesting technologies, asked to solve interesting problems, and supported by talented management at all levels. There are amazing people throughout the company, truly gifted individuals and leaders. Organizations that are customer facing, both individual and corporate customers, tend to be exemplary.","Much of what motivated me to give so much in my service to Cardinal Health as changed in the last 18 months. Repeated rounds of cuts have left the EIT organization, among others, with barely enough people to execute. Talented engineers and leaders are leaving faster than they can be replaced. Promotions of the wrong people have signaled to the rest of the Enterprise IT that aggressive, domineering, and isolationist actions are what are rewarded -- as long as you deliver.",Cardinal Health
86,"""Good Benefits, Good Culture- depending on the office""",3.0,Great Benefits Great Culture - they are rebuilding in some areas Not much room for upward movement outside of the corporate office.,"Pay could be better for what we done, it is WAY below what is usually earned in a sales position and also no bonus potential.",Cardinal Health
87,"""Fast paced collaborative environment""",4.0,There is really good career development and focus on building talent. Most roles offer flexibility and understand work life balance.,Lacks diversity in some areas of the business. Lack of Transparency with upper leadership. Talent retention is also a problem.,Cardinal Health
88,"""Golden Prison""",2.0,"Many talented people , learn a lot in a short period of time.","Where do I begin? I have the worst manager who was promoted as a people leader with no people leading experience or passion for people. Created a hostile work environment. Very fast pace environment. You were thrown into things with Very little direction or communication. I was there for two years, and then my job was outsourced. This company is too big for its own good.",Cardinal Health
89,"""Low margins in a very competitive business""",2.0,Have been able to pivot quickly over the last 40 years to grow rapidly,Hitting a ceiling in a competitive industry. Needs to find a new path to growth.,Cardinal Health
90,"""Good company with a lot of change""",4.0,"The company is constantly undergoing change and is undergoing transformations to continue to grow in the healthcare industry , similar to its competitors. This has created an environment open to new ideas and challenges. Senior leadership has been getting better with their new hires and setting a real strategy.","The work is rewarding, but it can be very hard to make an impact as the ""old guard"" does put up a fight.",Cardinal Health
91,"""Former Employee""",2.0,A lot of great people work there.,Human Resource Department is full of cliques and poorly operated.,Cardinal Health
92,"""Great Company""",5.0,Great work life balance.,Great company to work for.,Cardinal Health
93,"""Great Place to work!""",3.0,The team and they have growth.,benefits are poor and education reimbursement,Cardinal Health
94,"""Job security is important to me and my family""",4.0,Great work environment. Plenty of work to keep all workers busy.,There is not enough standards. I've seen people who have came to work and absolutely do nothing do to relationships with supervisors.,Cardinal Health
95,"""operation lead""",4.0,"good, excellent, great, cool, hardworking","low morale, bad decision making",Cardinal Health
96,"""if you have no other option""",3.0,You will always get overtime (whether you want it or not). Kind of flexible with schedule and meets need if you got other things like school.,"Management is a joke, they never get back to you in regards to any concerns you may have. This is a ""clock-in and clock-out"" job. Supervisors are useless and head manager is a pushover and doesn't stand her position.",Cardinal Health
97,"""A lot of opportunity""",4.0,"There is a lot of opportunity to grow within the company. If you’re looking for a long term career, this is the place.","When staffing is down, hours are up, and it takes a minute to rebuild your team and its performance.",Cardinal Health
98,"""Corporate Job-High Stress""",3.0,"Great Benefits, Competitive Pay, Friendly enviornment","Management will not allow you to run your territory sometimes. Too many initiatives, not focused",Cardinal Health
99,"""Outsourcing positions""",1.0,"Good benefits, good paid time off","Outsourcing jobs, eliminating more jobs",Cardinal Health
100,"""Pretty good experience""",4.0,"salary, small team, openness","hours, lack of advancement opportunities",Cardinal Health
101,"""High job security as expected from any medical products provider.""",3.0,More paid time off than most jobs.,Supervision too relaxed allowing for low productivity from many employees.,Cardinal Health
102,"""Fast change""",3.0,Learn new technology and use them quickly,Change quickly and need to spend own time to pick up new technology,Cardinal Health
103,"""Traffic coordinator""",3.0,"Very good benefits, and good pay",Needs to improve working as a team,Cardinal Health
104,"""Nice management and great team members""",5.0,Management are very supportive. They listened and provided feedback on every information we threw on the table. Team members are also very friendly and easy to work with. I have so much fun work here.,If the budget is more evenly distributed to each department will make everyone's life easier.,Cardinal Health
105,"""Good hours. Great pay and benefits. I like the people I work with.""",5.0,Easy work great hours and pay,Long hours on my feet. They hurt at times,Cardinal Health
106,"""IT Positions Beware""",1.0,On some teams you can expect flexibility,Leadership communication is not inline with their actions. - Say they want to retain talent yet offshore every chance they can find - Say they want to grow their employees professionally but do not fund trains/conferences Consistent Layoffs - Created a toxic work environment because everyone knows that they shouldn't get too comfortable in their position,Cardinal Health
107,"""Good company but....""",3.0,learn the ends and outs of the healthcare supply chain. Get good experience with a distribution business,Very slow to implement new processes that will help the business be more profitable,Cardinal Health
108,"""Review""",5.0,People are nice to everyone,I don't have any cons at the moment,Cardinal Health
109,"""Good company with great benefits""",5.0,"Good company, great benefits, many opportunities for growth, diverse, equal opportunity",A pretty large company can make things a little sluggish,Cardinal Health
110,"""Great culture and work life balance""",4.0,The culture is very accepting of taking as much time off and whenever. So many growth opportunities. Nice HQ office. Up to date with technologies.,Lower pay than competitors. So much uncertainty due to employee reduction.,Cardinal Health
111,"""Not what it seems""",1.0,Great benefits and newer buildings,"Very low pay, micromanagement, and untrustworthy leaders",Cardinal Health
112,"""Good Company""",4.0,I enjoy the diversity of work and the culture,Moves a little too fast without direction,Cardinal Health
113,"""Chaos""",3.0,Diversity &amp; Inclusion team is fantastic. IT team is responsive and has great customer service. Reception and Security team is also awesome Great people at all locations,"Unable to keep key leadership, therefore there is constant changes but little direction. Too many processes in place... makes it difficult to get anything done quickly. Paying invoices is a painful process from getting approvals to filling out the forms on Ariba.. They do not recognize good employee's - they even want you to print out your 30 year anniversary certificate! No life work balance.",Cardinal Health
114,"""Fantastic Company with collaborative culture""",5.0,"Extremely collaborative, people will take time to answer any questions you have. Employees truly care about their customers/clients",No cons about this workplace,Cardinal Health
115,"""Average company, average benefits, below average talent""",1.0,"-Everything is average about this company, which is great if you're above average because you will stand out. -Below average talent at this company so you could potentially move up if you’re halfway educated and knowledgeable","-Expectations to do more with less people -Pressure not to backfill roles and instead absorb work -Outsourcing to low pay countries -Leaders have moved up due to political maneuvers, as opposed to actual talent and knowledge -Frequent org changes with intent to revolutionize the industry. Not happening, sorry -Clique-y -Numerous senior leader departures -High turnover among most departments",Cardinal Health
116,"""Good Company to work for""",4.0,"Yearly raise, PTO and PTO sick time are very generous",Training can be a bit of a challenge,Cardinal Health
117,"""Neutral large multi national corporate""",3.0,Lots of opportunity for growth and networking,Lack of diversity and based in ohio,Cardinal Health
118,"""Great Company""",4.0,Their 401 k is great,A Revolving door for managers,Cardinal Health
119,"""Great place to work""",5.0,"Cardinal Health is a great place to work. The people are genuine and enthusiastic about providing products and services that benefit customers, patients and the company.",I can not think of any cons,Cardinal Health
120,"""It is a decent job""",3.0,"Steady and stable work, upper management is pretty good, pay is good for warehouse jobs.","Lower management is horrible at best, none of the leads really care about the product being intact, they care about speed without quality which will lead to loss of contracts and business for Cardinal Health, favouritism all around.",Cardinal Health
121,"""Avoid at all cost!""",1.0,PTO is pretty solid. Insurance is good. Looks great on your resume.,This is a company that has great potential but doesn’t have a clear plan for anything. They lay off employees yet they have no transition plan for customers and they are losing business. Upper management has no clue how to steer this giant ship and it’s unfortunately going towards a glacier.,Cardinal Health
122,"""Good""",3.0,Good 401 k Plan in place,Insurance plan - expensive and need more coverage,Cardinal Health
123,"""Not where I would recommend growing your career""",4.0,Good way to learn the industry,"Terrible internal departments, no structure, not a way to win and retain customers",Cardinal Health
124,"""Solid company""",4.0,Good culture community and benefits,No negatives to speak of,Cardinal Health
125,"""So-so company to work for""",3.0,Great opportunities for resume-building work.,More red tape and redundant processes than other companies of the same size. Disorganized and poor quality enterprise resources data. One of the lowest paying large companies in the nation. High turn-over (mainly because of the low pay). Employer sponsored insurance is worse than what most large companies offer (this seems to be a common problem in the health care industry).,Cardinal Health
126,"""Horrible Place To Work!""",1.0,"Decent Pay, 401k Match, Paid Time Off","Leadership Team - All the way from Manager to the Team Leads (uneducated-worked their way up the ladder, unprofessional, some don't even have typing skills yet they are supervisors, long work hours, lots of favoritism, lots of snitches, hot, fans blowing warehouse dust around. Not a place you want to be...",Cardinal Health
127,"""Weak leadership""",2.0,good health benefits and potential opportunities depending on the team,"terrible pay, they make you work horrible hours depending on which team you're on, their leadership is consistently changing and the message is inconsistent",Cardinal Health
128,"""Good place to work""",4.0,"Good benefits, 401k match and culture",Not much advancement opportunity to be had.,Cardinal Health
129,"""Exhausting and inconsiderate""",2.0,"* They do, in fact, pay. * You don't get strip-searched at the door, so that's nice. Yeah, that's a ""pro"" now, at a warehouse.","During the winter season: * Arbitrary weekend requests for entire picking crews to show up, on top of the weekdays, and then penalties for not showing up, and then early dismissals of the picking crew when it turned out they were not actually needed. Is that even legal? It's certainly jerkish. * Lack of coordination between different floor managers means employees can wind up being dismissed early when they are still needed. This leads to the former problem. * No failover plans for key hardware failures. Came up a surprising number of times.",Cardinal Health
130,"""Challenging""",3.0,"Good beifits, lot of room to grow",Need better control of process,Cardinal Health
131,"""Good people / grueling environment""",1.0,Great challenge and passion in team,No life outside of work,Cardinal Health
132,"""Great place for advancement""",4.0,Cares a great deal about their employees,Work Life Balance is a challenge,Cardinal Health
133,"""Happy""",4.0,"So far so good, no real complaints",Pay scale is a bit hard to work out,Cardinal Health
134,"""FSE""",5.0,Great work place to work for,Long travel days on busy days,Cardinal Health
135,"""Looking Up""",4.0,Access to lots of new technology,Top-heavy organizations across the company.,Cardinal Health
136,"""They are a deeply troubled company...""",2.0,"I believe they have good intentions, and they are trying to deal with the fact that their profit margins are dwindling down to zero, while battling opioid lawsuits.","They have purchased medical device manufacturing, but their core competency is in distribution. They simply do not understand what it takes to grow their business, so they have chosen to cut costs so dramatically that it will inevitably destroy what remains of the business",Cardinal Health
137,"""R&amp;D and Business Support Intern""",5.0,Well rounded internship experience working in cross functional teams,Engineering projects not as intensive,Cardinal Health
138,"""Opportunities abound at HQ!""",4.0,"A ton of internal opportunities at HQ, both lateral and promotional. Can build an extremely large network.","If you're not executive material, your career will be short-lived.",Cardinal Health
139,"""Great Culture and Opportunity""",3.0,Move among functional areas is incentivized,Lower salaries and potential industry turmoil,Cardinal Health
140,"""Toxic Company""",1.0,There is a not a single pro,"There are far too many to list, the entire organization is garbage.",Cardinal Health
141,"""Great culture, mediocre pay""",5.0,"Great culture, great work life balance","Mediocre Pay, rocky industry, opioid epidemic bad press",Cardinal Health
142,"""Work""",2.0,Good colleagues and great to learn from,Management not good they micro manage and no rewards,Cardinal Health
143,"""Unfair treatment""",1.0,No Pros. Pay is good,Bad training and female clicks,Cardinal Health
144,"""Cost above all else""",1.0,Some good people work there,Cost is all that matters,Cardinal Health
145,"""Amazing company to work for!""",5.0,Responsive managers. Great work life balance. Competitive salaries. Reasonable expectations.,Expensive health benefits. Not enough locations.,Cardinal Health
146,"""Company for nesters""",3.0,good PTO for American standards; good job security,results only get you pat on the back; massive org structure with many siloed functions; little growth opportunity; exclusive culture at exempt v non-exempt level; company going through serious budget cuts due to rampant opioid distribution and subsequent legal settlements;,Cardinal Health
147,"""not worth it""",2.0,"nice people, get along with everyone","too much work for one person to do, the salary you get only goes towards your gas plus no overtime or differential, also insurance sucks.",Cardinal Health
148,"""Average place to work and grow""",4.0,People are great and facilities are nice,Too liberal for my taste,Cardinal Health
149,"""CAH""",4.0,Great benefits and job opportunities,Difficult to balance work and life.,Cardinal Health
