,title,rating,pros,cons,company
26,"""Management goes against company policy""",4.0,Great benefits and friendly HR,Internal politics and management clicks,United Technologies
27,"""Great company""",4.0,Culture is strong and ethical,Bureaucracy can lead to inefficiency,United Technologies
28,"""Good company to start career""",3.0,"Good processes, training programs. Education assistance was good",Not a good place for career advancement. Could be very political as you grow in the career. Not an empowered culture.,United Technologies
29,"""Great Company""",4.0,Excellent Team Exceptional Engineers Great Work/Life Balance Education Benefits,Limited Growth Frequent Leadership Turnover Harmed Morale,United Technologies
30,"""Dispatch""",3.0,"Fast pace environment, friendly upper management &amp; I get to help anxious people and make them sound again.","For the work done, the pay is horrible, the training is bad and the systems are old.",United Technologies
31,"""NA""",4.0,Company benefits are great !,None that i can think of,United Technologies
32,"""Overall a nice place to work""",4.0,Amazing products and great opportunities to move around the company.,Minimal incentive for lower level employees to care about company performance.,United Technologies
33,"""Fair at best""",2.0,Great people for most part,Constant reorganization Blatant discrimination,United Technologies
34,"""Nice people, bad process""",2.0,Good benefits Nothing else to say,"UTC is too big that they don't care about employees at smaller company they acquired. Going through ""re-structuring"" (a nicer way to say laying off people) for the past 3 years even revenue has been growing.",United Technologies
35,"""Excellent workspace""",4.0,Life balance is exceptional. Hard work advances the right people,Communication is a bit slow upstream due to the company size,United Technologies
36,"""Not for the faint of heart""",3.0,Excellent project portfolio Training opportunities Employee Scholar Program,Bottom line trumps everything else Don't expect your input to mean much if you're not in leadership Favoritism and/or nepotism are hard to avoid and overcome,United Technologies
37,"""Comfortable place to work but difficult to grow""",3.0,"-Fairly competitive PTO and family leave -Opportunities to move around a lot if you'd like -Plenty of leadership programs -Depending on the department you work for, training opportunities -Additional degrees are paid in full if approved by manager","-Difficult to rise up the ranks due to 1) age gap and 2) extremely saturated management hierarchy -Way too many layers of management, susceptible to turning work into ""updating the charts"" -IT is antiquated (I'm not talking about IT support, I'm talking about tools to do your job) -Note to those who heard UTC has a good education reimbursement program: as of 2019, it has changed so you need to stay with the company for a couple years or pay the tuition back (I still encourage you to do it because you'll probably be there for several years anyways but just an FYI)",United Technologies
38,"""Great!""",5.0,Caring. Leading Edge Technology. GTF is the best!,None that I can say cause they treat you well.,United Technologies
39,"""Great Company""",5.0,"Welcoming, diverse, exciting opportunities abound.","Under staffed in a few areas, wish health insurance was better.",United Technologies
40,"""IT Consultant supporting Network Operations""",4.0,Interesting projects - brought on board as a Network Performance resource.,Didn't have any - my work and deliverable was very focused.,United Technologies
41,"""None, NA""",2.0,"PTO, Sick leave, flexible work schedule","Bad Management, terrible healthcare etc..",United Technologies
42,"""Associate Director, Design Engineer""",4.0,"Engineering challenges, working with highly motivated and experienced co-workers","Life style, winters in Connecticut",United Technologies
43,"""Senior executive assistant""",3.0,"Flexible schedule, no swiping to start or end shift.","Not enough growth opportunities, if you dont have a degree. Years of experience are not considered.",United Technologies
44,"""Good Company to work for""",4.0,"Good benefits, compensation, exposure to a large corporation",work/life balance is not fully integrated.,United Technologies
45,"""People are great. Company okay""",4.0,Good teams and committed people Understanding of family commitments Fun bonding events Bosses are interested in you as a person Recognize results,Tough to get career advice and development Some stuck in their ways Not sure corporate really cares,United Technologies
46,"""great company to work for""",4.0,"work life balance, friendly and professional people. interesting work.",benefits are good but they could be better.,United Technologies
47,"""Senior Engineer""",3.0,Great team environment. Nice work place,benefit. Management is there not to develop employees,United Technologies
48,"""Great place to work""",4.0,Respectful culture. People are nice and respectful,Uncertainty. Limited communication about the company future,United Technologies
49,"""Work life balance, employee satisfaction""",2.0,Good Benefits for all employees,"Bureaucratic Much too risk averse to drive growth Lack of training for employees - onboarding, leadership, and career development Little concern for employee satisfaction Weak middle management, lack business understanding, too far removed from rank and file",United Technologies
50,"""Senior Software Engineer""",3.0,Large organization Stability The company pays for education,limited growth bureaucracy no bonuses limited innovation,United Technologies
51,"""IT Manager""",3.0,Great training program for new hires.,Limited opportunities for career advancement.,United Technologies
52,"""Senior Quality Engineer""",3.0,The future of this company is bright,Very little care of the average employee,United Technologies
53,"""Good company with good benefits""",4.0,"Good company with good benefits, PTO, 401k, etc",Too big! UTC keeps buying up other companies left and right.,United Technologies
54,"""Manager""",5.0,Excellent Company to work for.,None at this time. Good Company.,United Technologies
55,"""what does review title mean?""",5.0,"Exciting work. smart, talented people",long hours / high work load,United Technologies
56,"""Great Place""",5.0,Great benefits and work environment,No cons that I could think of,United Technologies
57,"""Operations Manager""",3.0,"Good salary, great tuition benefits","No life work balance, upper management don’t help floor leadership.",United Technologies
58,"""Senior engineer""",4.0,Good work life balance and management is caring towards employees health and problems,very slow growth professionally.No much scope for learning but a very good company to retire,United Technologies
59,"""Two faced management""",2.0,Some good people to work with.,Directors and some managers including he can be very two faced,United Technologies
60,"""Staff  engineer""",5.0,Good benefit and good manager,Too cold in the winter,United Technologies
61,"""Poor management -Avoid this place""",1.0,Nothing good to say about this company. I wish I could give 0 to its rating section. Wondering how this company got 3 stars????,Very poor management. Managers want their employees to train them??? Really? Should not it be opposite??,United Technologies
62,"""DTLP Associate""",4.0,"Work Life balance, management cares, improving culture",some dtlp managers are better than others,United Technologies
63,"""Company looks good on resume""",3.0,Employee Scholar Program and Paid Paternity Leave for fathers. Career opportunities if you can relocate. Company emphasizes hiring and promoting women and minorities.,Avoid the Climate Controls and Security Division where restructurings occur every year and top management is very into micromanagement.,United Technologies
64,"""Great place to work""",4.0,great products and services that you can get excited about,"work life balance, bureaucracy, a lot of red tape",United Technologies
65,"""sales engineer""",4.0,"great compensation, great product, and flexible schedules",Little to no marketing on smaller companies within the organization.,United Technologies
66,"""Excellent organization!""",5.0,"Great future vision, innovative products. People who work at this organization are very bright and care very much about the success of the organization.",Can be bureaucratic and slow to take decisions.,United Technologies
67,"""Not Great""",2.0,Flex work options were great,Management was very poor Growth opportunities were not easy to see,United Technologies
68,"""Great company""",5.0,Very good company to work for,Can't think of anything bad to say,United Technologies
69,"""Excellent job opportunity.""",4.0,Good work environment. Excellent in-house and external educational benefits. Very challenging assignments. Plenty of opportunity for advancement. Very good mentor ship program including executive level.,It's a military contractor. Too many layoffs. Industry very cyclical.,United Technologies
70,"""Great place to work!""",4.0,Manageable hours Evolving fun culture Huge networking opportunities,Traditional mindsets with some pushback against change Hours aren't very flexible,United Technologies
71,"""Software Engineer""",1.0,Leave policy is good. Good Management policy,Middle level management is bad,United Technologies
72,"""Associate Director""",1.0,Big company with many success stories.,"Bureaucracy at it's finest. It takes forever to get a decision made and it feels like the leadership strings you along just to see how far they can stretch you before you give up. The leadership is old school white male who say they want to change things, but realistically have no respect for new ideas, or promoting from within.",United Technologies
73,"""Long time employee.""",5.0,"Very high ethical standards. Open to new ideas and reinvesting profits into new opportunities. Supportive, promote diversity, high level of communication.","Somewhat bureacratic. Corporate organization structure changes fairly often, can be confusing.",United Technologies
74,"""Det-Tronics / UTC - worst companies to work for""",2.0,"Free coffee. I can't enter at least 5 words for Pros., if I don't have it.",Very stressful environment. Det-Tronics / UTC management are destroy a great company.,United Technologies
75,"""Software Development""",4.0,"Good company to work for unless you want to work for startup, face paced enviroment.",Long commute. Slow paced environment.,United Technologies
76,"""Best Employee Scholar Plan""",4.0,"Employee Scholar Plan, Generous Pay, Promotion Opportunities","It is a big corporation, so all the cons usually associated with those.",United Technologies
77,"""Sales""",4.0,I thought it was a great place to work,I do not have any cons to report.,United Technologies
78,"""The most toxic culture I have ever encountered""",1.0,The benefits are slowly improving.,"A very toxic culture. They bait and switch when they hire you. There is no respect for work experience and little tolerance for diversity of any kind. They pretend to embrace forward thinking processes but because most individuals have been there so long, the new processes and behaviors are not adopted. There is no tolerance for criticism so you dare not speak up or there will be retaliation either overt or passive aggressive. Bullying is fully tolerated, in fact it may be a requirement for success and bad behaviors of the worst kind are totally overlooked as long as you are good data technician and work for the right person.",United Technologies
79,"""UTC Review""",3.0,Large company with room for educational advancement.,No negative feedback at this time.,United Technologies
80,"""account manager/sales""",3.0,very structured - salary + commission,Very male oriented/white male biased.,United Technologies
81,"""so-so""",3.0,"Decent work life balance, competitive salary.","Too much bureaucracy, need to fix this.",United Technologies
82,"""Finance Associate""",4.0,Great company values World changing products,Little empowerment due to size of company,United Technologies
83,"""Poorly managed""",1.0,"Good work life balance, easy work environment. A great place to work if you just want to coast a bit in life.","No real opportunities for growth, low pay. I do not recommend working here if you are still early in your career.",United Technologies
84,"""Big Company that can’t get out of its own way""",2.0,"Easy to shine given all the incompetence at various levels of the disorganization. Decent benefits including health, dental, vision. Flexibility to move around to different business units","Low pay given the workload. There’s tremendous incompetence everywhere, especially in the retained IT staff. I’m enjoying how they’re slapping the word “Digital” on all the dinosaurs still working there.",United Technologies
85,"""Operations Leadership Program Associate""",5.0,"In this program, you get a wide variety of experience and exposure that are not easy to find elsewhere. You get to work in entirely different industries such as Aerospace (engines, systems), Elevators/Escalators, Air conditioning, etc. You also get to try a variety of roles such as manufacturing, quality, and supply chain. For me, it was the most ideal way to quickly gain a breadth of experience, and figure out which parts of operations I love most. I also gained quite a network along the way of people I'll want to stay in touch with throughout my career.","This is a VERY large organization, which may be a key element to this program working, but as with anything large it can be easy to find negatives. Not every role is going to be your favorite, and with 200,000+ employees and counting, not every person is going to be your favorite. You'll have to remember that if you do this program so you can know where you'd like to end up when you are selecting a permanent role at the end of the program.",United Technologies
86,"""Good pay right out of college. Dont stay there too long or your mental health will take a nose dive. No room for growth.""",2.0,"Pays your bills. Pays your school, although you need to be there 2 years before they start paying. Good pay right out of college.",Management belittles you and gives you a lot of busy work if they see you as a threat to their job. Toxic place. No respect. They like to hire people that follow orders. Creativity is frawned upon.,United Technologies
87,"""Run. Run away""",2.0,None that balance cons.,Management likes to think very highly of themselves. More directors than production employees. Revolving door. Can't hire fast enough to support business plans.,United Technologies
88,"""N2 aerospace utas programs""",1.0,"If your into rework or having meeting all day this is a great place to work. communication, who needs communication? bagels on Friday!!!","under staffed , so UTC bring's in suit not technicians to do the actual work. Engineering constantly changing drawing because everything fails. Have huge plans and deadline's but no raw material or parts in stock. stockroom like everything else is unorganized. 30+ employees going into a ""clean room"". nothing clean about any room. meeting in break rooms, no restrooms, no lock on restroom doors because so many people go in/out and door knobs break, poor toilets. product on the ground, improper handling on material and components. open large doors in back for big shipments, WE have a FOD issue here people lets open the doors all up and also walk around in our smocks, after this go back into the clean room. favoritism at its most extreme.",United Technologies
89,"""Great company to work for""",4.0,Plenty of opportunities to work on different types of projects for the company's many business units; Great employee education program. Good life and balance; Ethics emphasized and practiced.,Benefits not so great. Lots of bureaucracy processes as in many large companies.,United Technologies
90,"""Senior Manager, Marketing""",3.0,"flexible work schedules, opportunity for movement within divisions","no culture, few resources, small budgets",United Technologies
91,"""The truth""",2.0,Lots of overtime if that’s what you are into.,Your efforts will be over looked and the more you do the more they will expect you to do instead of making less productive employees work harder. Do to the excessive amount of overtime you will most likely not have a life other than work.,United Technologies
92,"""Good company to gain experience and start out of college, don't stay too long""",2.0,"Great coworkers, mature practices, will gain a lot of knowledge depending on your department. Opportunity to be domestically mobile within the company if you want live in subpar cities throughout the US. Great opportunity if you enjoy being paid in experience instead of money.","Very common for loyal long term employees to be pigeon-holed. Numerous long term employees retain basic analyst titles. Negotiate your salary before joining the company, not after. Only way to get higher pay or title is by being very mobile in your career either within the facility or among other UTC locations. Loyalty and hard work will not get you a promotion. High favoritism for merit increases and promotions, management doesn't reward hard work. There are bi annual employee reviews where management pulls up each employees profile. A negative perception any one manager in the meeting will end that employees future prospects, I've seen it many times. Make sure to manage how others perceive you. If you're not on management's gold star list don't plan on going very far. They'll be happy to keep you in a role as a work horse and lie to your face to keep you happy. It's all about who you know and how others perceive you rather than what you've accomplished. Very high attrition rates. Expect to work long hours with little gratitude depending on your team.",United Technologies
93,"""Extremely high expectations. The more you get done the more they expect of you. A lot of overtime is expected.""",1.0,"Good benefits: health insurance, employee scholar program, good peers, camadarie","Micromanaging boss, team leader who does not manage people well which causes department dissension",United Technologies
94,"""software engineer""",4.0,"flexible times, easily approachable managers","less pay, not many cons",United Technologies
95,"""Assembly line""",5.0,Good money and good over time,Hate the lay off we got to find another job,United Technologies
96,"""Quality engineer""",3.0,"Great benefits, Great educational opportunities",Work life balance. Human resources are stretched very thin,United Technologies
97,"""Great Place to work and they take the time to care.""",5.0,They really care about their employees and are always looking to improve their work environment. They value their employees opinions.,None at this time. I have had nothing but a great and awesome experience working for this company and I wish their were more companies like this one to improve the lives of millions.,United Technologies
98,"""excellent company""",5.0,"Great people, great work/life balance",They have the same problems of all huge companies........this is something you will encounter working for any huge company,United Technologies
99,"""Intern""",4.0,"Great company culture, always had support of my coworkers","Lots of red-tape, made it tough to get things done fast",United Technologies
100,"""Data Analyst""",3.0,Great work-life balance and solid senior leadership.,Struggling to adapt to 21st business climates.,United Technologies
101,"""Parts Manager""",1.0,Good people but bad management,Worst managers ever seen in my career,United Technologies
102,"""A good place to work""",4.0,The benefits are very good. Free education. You will be expected to work hard. There are opportunities for growth if you work for them. One must educate yourself and ask for assignments.,"Like many positions, your satisfaction is closely related to your manager. Some managers are good and others have no clue. They over do it with ACE (Six Sigma).",United Technologies
103,"""Stay away""",1.0,If you want mundane thinking inside a box.,"Traditional, follower strategy, rule bound, salty.",United Technologies
104,"""Director""",5.0,"♣ Top performer who makes decisions to reflect positively on globally based operations success in alignment with a company’s vision, value, and goals, and showcases an ability to see the “big picture” within diverse industries while leading by example to drive multimillion-dollar business and a strong history of core growth and profits.","I do not make my desire to move up known to my superiors, no challenge and slow move",United Technologies
105,"""Good Benefits/Work Life Balance, Suffers from Inertia and reactionary mindset""",4.0,Employee Tuition Assistance pays for the degree of your choice Highly professional Environment Very competitive pay Lots of opportunity UTFlex allows some work from home time,Growth requires movement within the company Reactionary mindset at times Growing pains has lead to shuffling of employees around the company,United Technologies
106,"""Director, Supply Chain""",4.0,"Diversity, global, people, benefits, pay",Large company limiting visibility in some cases,United Technologies
107,"""EHS Manager""",2.0,"Very EHS driven company that will do what it says it will do from an environmental, health and safety perspective.","UTAS senior management and UTC as a whole will play the blame game whenever something goes wrong. They won't look into the circumstances of the issues, they will just lay into who will take the blame for the problem. The entire company is very political if the senior managers don't like what you have to say, they will silence you, one way or another. Senior leaders also will not look at the evidence staring them in the face telling them what the issues are, they will go on their beliefs and not care about what the facts are.",United Technologies
108,"""pervasive atmosphere of back stabbing""",1.0,3 weeks paid vacation ist year,ineffective legacy systems // incompetent management team,United Technologies
109,"""They take care of us""",5.0,New policy of 15 days of paid time off. Employee scholar program. Job mobility within the company to gain valuable experience.,"Still trying to appeal to millennials. A lot if potential, but still your stereotypical office job. However your job options within the company are endless and it is very common to change roles every few years within the enterprise to advance your own worth.",United Technologies
110,"""UTC Operations Leadership Program""",5.0,"The UTC Operations Leadership Program (OLP) is a premier leadership program offering 3 rotations; associates take on three roles within manufacturing, quality, and supply chain of three different businesses over two years. The OLP presents excellent functional challenges. Early career leaders are stretched in manufacturing, quality, and supply chain challenges that have direct, significant impact to the businesses. The OLP Associates have full exposure to the business in their roles and through networking and mentoring. You will not find better access to executives throughout the company. The exposure to solving tough problems, strategic leadership guidance, and the future direction of the company is also key to the program’s attractiveness. The responsibility and position of the OLPs leads to enormous leadership growth over the two years. OLPs regularly evaluate their skills and the program strategic places OLPs to stretch their skill gaps. OLPs have to work hard to grow in those areas but leave the role much stronger. OLPs have the support of the program and business to facilitate the moves between businesses, as well. Roles are screened for impact to the business and the business supports the OLPs logistic and financial needs with a comprehensive moving package. The OLPs have numerous opportunities to network in and outside their teams and businesses. The name of the program itself opens doors to supportive executives that give mentoring, both formally through assigned executive mentors, and informally, as OLPs reach out to mentors per their career interests and development needs. At the end of the two years, OLPs are not short on job opportunities. The program is a two year interview with countless opportunities to present to executives and hiring managers. Taking full advantage of the company’s leadership development review boards, the program puts OLPs at the forefront of key hiring needs. OLPs go on to direct their interests and often have multiple opportunities to choose from. The program is overall a great environment to grow operations talent. The OLPs themselves develop a wide support network within their cohort of fellow associates as well as the larger employee network. The program recognizes the challenges OLPs take on, even more than the company’s already strong reward for performance culture. The overall benefits of the program are incalculable. As a former OLP, just recently graduated in 2017 I have no regrets to the challenges and adventures that the program offered me. I would not have been able to springboard my career with the amazing experiences, supportive network, and leadership insights it provided.","The program stretches across all businesses and dozens of sites within the company, each with their own local culture. Some roles, despite the screening, do not fully give the OLPs support initially. Still, a strong OLP finds there’s always work to be done and quickly motivates the site to support them by loading them up with added responsibility by exceeding expectations of performance over and over.",United Technologies
111,"""Meh""",2.0,Generous time off and college payment program.,"Cant get out of their own way. Employee always needs ""to do for the company"", but company rarely ""does for the employee.""",United Technologies
112,"""Forklift""",3.0,Great atmosphere to work at,Being laid off almost every year,United Technologies
113,"""Human Resources""",4.0,There is great opportunity for advancement and growth across divisions.,There is always restructuring happening.,United Technologies
114,"""Analyst""",1.0,Can't really think of any.,"People just collect a paycheck. Rewarded for ""desk time"" not deliverables No forward thought Benefits are so-so (high deductible health care) Management has a clear lack of vision",United Technologies
115,"""Engineering Manager""",4.0,"Well run & managed, diversified company.",Sometimes a lack of direction.,United Technologies
116,"""Prodcution Planner""",5.0,"competitive wages, flexible working hours, excellent benefits","management, not eager to give certain people to opportunity to move up within the company, need more diverse group in salary positions",United Technologies
117,"""UTC is the place to be!""",5.0,"The product, the locations, and the senior leadership",The size of the conglomerate,United Technologies
118,"""Sr. Director""",5.0,"Great people, great projects, bright future",Need to reduce bureaucracy and move faster,United Technologies
119,"""Sr. Materials Analyst""",3.0,"Benefits, Coworkers, Insurance, Flex Schedule","Management, Recognition, Advancement Opportunities, Communication",United Technologies
120,"""OLP alum 2017""",5.0,I just completed my two-year stint in the Operations Leadership Program with rotations at the Carrier and UTC Aerospace Systems businesses. AMAZING perspective on the workings of a multinational industrial manufacturer. UTC corporate invests significantly in the OLP program and it met every expectation that I had of it. OLP associates are truly set up for success.,"Some days/weeks/months are more fulfilling than others. From day one, you are coached to be ""adaptable"" and embrace change. However, even when you don't get exactly what you expected in a rotation, being able to compare/contrast it with other roles is a unique and important perspective. There is also a learning curve to UTC--you will need guidance to thrive in a ""matrix"" environment if that is new for you. Fortunately the support system is there, and the OLP sets you up for success.",United Technologies
121,"""World Class Organization""",5.0,"UTC provides you with endless amounts of opportunities to advance your career -Fortune 50 company with 4 industry leading business units, world changing products/technology/innovation -Employee Scholar Program, pays for your education -Long-term business growth, great leadership -Many opportunities around internal promotions -Great benefits/ deal & discounts",Need to implement change to advance internal systems (solution: digital strategy which is beginning implementation),United Technologies
122,"""Operations LEadership Program Associate""",4.0,There is a good company culture.,The hours are long and work is stressful.,United Technologies
123,"""Intern""",4.0,good environment and co-works are good,N/A as a short term internship,United Technologies
124,"""Good company ethics""",4.0,Enjoyable experiences. Ability to engage in company meetings with executives.,Work could get mundane sometimes.,United Technologies
125,"""Working UTC...""",5.0,Great company and great people to work with.,Frequent reorganizations happen within and department names and teams get rearranged,United Technologies
126,"""Good things are coming""",4.0,"Definitely a lot going on , on site fitness facility, opportunities to advance are always available","Health insurance could be better, could offer stock purchase plan",United Technologies
127,"""Good!""",4.0,- lots of opportunities to grow,- sometimes very stiff environment,United Technologies
128,"""Committed to excellence.""",5.0,"Great pay, great corporate culture, and always working to become a leaner and industry leading company. Very happy working here.","Heavy workload at times, can be stressful but have a great support network. Many layers to management, which can bog down productivity at times.",United Technologies
129,"""Manager at the Salem, OR location""",1.0,"The best reasons are non-existent. Reference the fact that they're having difficulty keeping employees in certain jobs at the Salem, Oregon location.",Sr. management operates with blinders on & does not listen to recommendations from line managers or employees.,United Technologies
130,"""Excellent""",4.0,"Great company, great technology to play with",Division was recently acquired and not organized well,United Technologies
131,"""Engineering""",2.0,"Work life balance, career path","Human Resources does a terrible job, constantly shifting priorities",United Technologies
132,"""Toxic culture, even though attempting to change....""",3.0,Great learning opportunities that you can take elsewhere,"Will bring in talent from outside prior to promoting from within. Lack of teamwork, limited raises and limited promotions",United Technologies
133,"""UTC""",4.0,"large company stability. diverse working choices, products, people, career paths.",not as agile as smaller companies,United Technologies
134,"""Sr Mfg Engineer""",3.0,UTC offers a lot of potential for people willing to work hard and continue learning. Great group of working constituents.,"Management (Goodrich mgmt. personnel) too dictative, and arrogant. Enjoyed threatening hard working and well meaning employees just to appear impressive. Provided no positive encouragement only criticisms.",United Technologies
135,"""na""",1.0,It is a large company but I am not sure what they offers,Not a good company to work for,United Technologies
136,"""UTC""",4.0,Good Benefits for full time employees,It takes a long time to get promoted,United Technologies
137,"""West Coast Review""",3.0,Good benefits; Sr Management taking accountability to make improvements,Health benefits don't begin until after being with company for 30 days; centralized organization makes it challenging to get things done quickly sometimes; cost of living,United Technologies
138,"""Sales""",2.0,"Company Car, good pay.","Corporate Structure, tons of pressure to meet numbers",United Technologies
139,"""Marketing and Communications""",3.0,Compensation and technology that is essential to the future.,"Old school, bureaucratic culture. There's a disconnect between the ""change in culture"" the company says it seeks to spark through its talent acquisition and how they conduct business on a day-to-day basis.",United Technologies
140,"""Typical Large Company Structure with Good Benefits""",4.0,"Working hours, benefits, nice people","Many layers of management, constantly budgeting & forecasting",United Technologies
141,"""Good Environment""",4.0,"Benefits are great, people are friendly.","Overtime, lack of communication between departments and shifts",United Technologies
142,"""Assembler""",1.0,Great people (worker's hourly); Available OVERTIME; FREE Pizza on Saturdays!!! Free hat or T-shirt if your a Veteran. Up to 40 hours available use for sick leave per year(heads up) use less than 39 hours per year if you want to keep your job.,Mandatory Overtime 10 hours a day for over 6 months when is enough work for 8 hours (barely). Toxic environment( POOR MANAGEMENT) lower level. H.R. people poorly trained(on-line help is available)!!!,United Technologies
143,"""Senior Engineer""",4.0,Good company to work for in terms of personal growth and career building.,Limited annual growth within the organization.,United Technologies
144,"""United Technologies""",2.0,"Stable work environment, somewhat nice coworkers","Not enough structure, management likes to play musical chairs",United Technologies
145,"""Government Relations""",4.0,"great education program, great people","very little growth, low pay",United Technologies
146,"""UTC Carrier has been a great company to work for.""",4.0,"Great on the job training, clean work environment and good benefits",Not as competitive on pay,United Technologies
147,"""Very good company""",4.0,Involved with very important products for the world,A complex organization to navigate,United Technologies
148,"""Pros and Cons""",2.0,Parent company UTC has good benefits and pay can be comparable to other companies.,Management levels that are outside of local company management creating many dotted line bosses. No support.,United Technologies
149,"""This Company Doesn't Care About its People""",1.0,Holidays (get the week between Christmas and New Years Every Year) and Vacations (just changed to 3 weeks per year for employees being there 1-5 years),"Clicks, Back Stabbing from Management, Don't care about Safety or the Environment unless they are afraid of getting fined. Don't care about people. Double standards for those not in the clicks.",United Technologies
150,"""Women Promotions - ""No Turtle on a Fence Post"" Test""",1.0,"Large global company, financially sound .","UTC CEO, Greg Hayes, recently described UTC's women promotion criteria - ""no turtle on a fence post"". The screen is to guard against women being promoted who haven't earned it. There is no mention if men will now be subject to the same criteria. UTC has also announced that they have signed the ""Parity by 2030"" pledge. UTC, a company that helped put a man on the moon in 8 years, is committed to gender pay equality in 13 years.",United Technologies
151,"""Corporate Hole""",1.0,Decent pay for the industry,Management doesn't listen to employees. No work/life balance as they preach in their emails and brochures. To many online training courses not hands on.,United Technologies
152,"""Engineer""",4.0,strong work ethics. Friendly environment,Matrix organization. Oooooooo oooo oooo,United Technologies
