,title,rating,pros,cons,company
44,"""Too much downsizing does not equal great customer service""",3.0,"Good Benefits, Good number of days off, and the flexibility to work from home 3 days a week.","The company is looking to downsize more and more jobs these days. Seems, the bottom line is the stock price. For instance, my job was sent to Ireland. Three years later, sent from Ireland to Texas.",Prudential
45,"""Good for growth, not to stay""",3.0,"I worked in a shared-services group for nearly 10 years. Prudential is a great organization to be at early to mid-career and really learned how to navigate a large corporation. It's also a great place to work if you have or plan to start a family. There so many supporting perks to take advantage of that support growth: tuition reimbursement, training, telecommuting, commuter benefits, health insurance, flex spending, 401k match (3 yr vesting), volunteering opportunities and consumer discounts. Executives have a very good vision for where the company is heading and has great foresight which keeps a company that's been around for over 130+ years stable and secure. Like any company there's politics but if you work to be a good partner and deliver results that help at the team, group or organizational scale you earn great respect and will have a reputation that sticks. Working in Newark was not great in the beginning but during my last few years you could really see a noticeable difference in the surrounding area. Loads of places to go for lunch solo or for business meetings. If you work within the Plaza building on Broad Street, it's a great place to be. The building is the most up-to-date and has the best cafeteria that offering a large selection and specials that can span many ethnic dishes. Pay scale is comparable to most places but the annual incentive bonuses are excellent—definitely encourages employee retention.","Like every big corporation navigating the businesses and corporate groups can be daunting. I worked to primarily service all the businesses and corporate groups and there's no road map unless you can figure it out the intranet or have a good manager. I believe that could be handle with an official orientation; which I never received. The organizational size and structure seems overly complicated thus creating many layers of government (committees for every purpose) and long cycles for the fruits of you labor to see the light of day. You just have to ensure you have good day-to-day accomplishments to keep you grounded. There are people in roles so specific it shocks me. But if you go in another group or business a similar role may have a lot more or a lot less responsibility. Obviously you can't compare without knowing pay scale but those are some of the things that surprise me. There's a great understanding of how the company should be positioned but driving that vision is done in many assumed ways. Politics in the company vary from group to group but it's very much there. I found in most of my years there, very few leaders are leaders because of their proven results. It has been more talk-the-talk but can't necessarily walk it. The only issue with having a great annual incentive plan company wide is that it creates a culture of rushing to make sure performance goals are met prior year end. This tends to put a great deal of pressure on a shared service groups.",Prudential
46,"""Unless you have a large book of business, look elsewhere""",1.0,"If you can live at home for 4 years to get off the ground, you might be alright.","The compensation package only works when you are making a lot of money, and by a lot I mean within the top 200 agents in the company (there are roughly 2500 right now). Most of management is paid to recruit, not train and keep people around, it's how their compensation package is built.",Prudential
47,"""Great place to start your career""",3.0,Challenging summer internship program that offers exposure to senior leaders; Competitive pay and benefits; Excellent professional development opportunities; 90% tuition reimbursement.,Silo-ed work environment; Hardly promotes from within; Constant work force reduction which can be difficult to adjust to constant change.,Prudential
48,"""It's nothing to brag about""",3.0,"Friendly people, can earn a lot","Comission based, can't sell can't get paid",Prudential
49,"""Tough starting out as an agent""",3.0,"Prudential is a well-oiled machine. They are compliance driven and anything having to do with processes is managed with timeliness and efficiency. They have some of the best benefits in the industry. Health, dental, vision, life, LTC, 401K, company sponsored retirement plans, and more. The have online and in person training 24/7. If you have the ability to hang in with them for the first four years, you should enjoy a lucrative and satisfying career. This is a great job for recent graduates who have minimal overhead, anyone with a strong desire to enter in to the lucrative financial industry,or an energetic well-connected retiree who wants to start up a second career (although it's grueling the first two years). Prudential is a well known and respected company and most people already know and trust 'The Rock'. For the most part they have remained above the fray and are on a seriously strong growth track financially. They have great products, and agents have access to numerous non-Prudential products so you can represent a wide range of options. The good thing about that is you have vast resources, the bad thing about that is you have endless options which can be overwhelming until you learn how to access the right people and resources to help you provide the right solution for your client. It's all available to you, you just need to be able to sort through the endless amount of information quickly and tirelessly.","To get hired with Pru you have 26 weeks to acquire your Life & Health, Series 6 & 63 licenses and you must sell $5000 of GDR (policy totals and at least 5 sales) before you are considered an employee and this will be at your own expense. There is an initial Intelligence Profile test which is extremely challenging and takes over an hour. Depending on how you score, they can apparently determine how well you'll do with passing your exams and succeeding in the business in general. I scored 87% which was considered high but many score in the 50%. Anything less than 50% is generally not acceptable. The exam process is brutal, with Life & Health being the 'easiest' to pass, and the 6 & 63 the toughest. Many people do not pass the first time, and they will only reimburse you the first one. You are responsible for paying for all exam materials and all other costs until you finish your requirements and at that point they reimburse you quickly. Many people do not make it through this process especially if they have financial pressure or work full time. It is extremely time consuming so be prepared to sacrifice a few months of your life. After filling out a detailed application listing every possible job and place you've lived and disclosing anything negative in your financial or personal history, they will do a thorough background check before the SEC does a criminal check and fingerprinting. To hold a securities license you must bare your soul. But the good news is, they understand life happens, so just be honest and communicate and hope for the best. While you're doing all of this they have what are called 'PLN's' which are endless and can feel overwhelming. They are basically online education about everything having to do with the highly scrutinized securities industry. Some are quick and easy to get through and many are not. You will read about products and ethics and on and on, finish with a short test and then it's filed in your information. It's a way for them to protect themselves and to provide intensive training. You won't learn much from them because you need to get through them so quickly and there are always hundreds more no matter how many you manage to do and time is always of the essence with Pru (good time management skills are imperative). After you've finished all of this and graduate to a full time employee, you are paid on commission. You start out with your $5000 GDR (usually 45% of GDR depending on the product you sold) and they put all commissions in a 'bucket' to be dispersed in equal amounts ($1200 every two weeks) unless you go over the $4800 minimum in you bucket. They give you quotas which are very high but do-able, and if you reach your quotas they have very generous bonuses. Pru will give you 'orphan ' leads in return for certain expecttions. These are people who haven't had an agent in years, have probably already been called, and are generally far away, but they are warm bodies with some potential for a sale. You are expected to make hundreds of phone calls every week and you should have 12 to 15 appointments per week. They also want you to brand yourself in your community so it means going to network meetings, church involvement, charity work, etc. They teach you to have an 'elevator speech' and so every person you meet is a potential 'client'. You need to be able to talk to strangers and try to sit down with them for coffee and put them in your ever growing pipeline for follow up. They are in the process of switching to SalesForce which is free, but any regular contact like newsletters, advertising, marketing, etc. is paid for by the agent. They have lead programs where you can buy leads from them but you may or may not ever get any leads. A good way to find people wanting to buy insurance right away is by purchasing leads from independent companies. The cheapest leads ($10) will be shared with 3 to 5 other agents so everyone is calling the client who just went online for a quote, or exclusive leads which are upwards of $25 per lead. They have a higher closing ratio and can get you to your bonus goals which theoretically pay you back your investment. In a nut shell, you need to determine if this kind of job is a good fit for you. It will be probably the hardest job entry you'll ever experience, but that alone can be rewarding. It's a good long term career, or a good stepping stone if you have the fortitude.",Prudential
50,"""Interesting""",5.0,"Flexible, open working environment,have great opportunity to learn something new.",Just a little bit disorganization.,Prudential
51,"""Great company the best.""",5.0,Employee focused culture. Good product the best customer service,None and never meet anyone worked for them who had something bad to say,Prudential
52,"""Great company to hone in your financial skills""",4.0,"teamwork, hard working. classes to improve skils are available","too much bureaucracy, very long hours with weekends. Commission based and it can fluctuate",Prudential
53,"""Sales: Very numbers driven but rewarding.""",4.0,Great benefits and compensation plan. Great company that takes care of their employees,"Recruit, Recruit, Recruit! In addition to recruiting constantly, you have to support your current team members. Work life balance is horrible.",Prudential
54,"""A great place to build a career.""",4.0,"Excellent benefits, competitive pay, and ample opportunity for mobility within the company. I joined Pru early in my career, then left for a number of years when I relocated. I've been been back for several years now. It's good to be home.","This is a big company with a big company culture. Innovation takes time and patience here. This company moves slower than some, but tends to get it right.",Prudential
55,"""Financial Professional Associate""",5.0,It is the Free schedule.,They do not offer the stable salary.,Prudential
56,"""Great Job""",5.0,Great Job Good Pay Flexible Off time for vacation Cooperating,A lot of work Demanding Stressful Tired Sales can be pretty hard at times,Prudential
57,"""Good company with great benefits""",4.0,"Great leadership training, good bonuses, and great benefits like work from home options, and discounts on consumer purchases. It's easy to transfer within the company if it's a lateral move. There's usually no resistance from management.","Each business group has a different culture and it can be challenging adapting to it or identifying it. It can be difficult to advance, often taking several years to be promoted.",Prudential
58,"""Good""",4.0,"Good company, really introduces you to lots of experience and opportunities","culture a bit slow, great work life balance, never really had to do over time",Prudential
59,"""Overall excellent experience, although I was laid off after more than 10 years""",5.0,"The benefits and work/life balance. Management is very supportive of work/life balance including telecommuting, occasional work from home, varied schedule, work in an alternate location, etc. Senior Management is very strong, as evidenced by Prudential's journey through the 2008 financial crisis.","Quick to hire and quick to fire. Prudential is very overfunded in their pension, so they are not hesitant to do lay offs and pay out severance. Most of the time, this occurs because you happen to be in the wrong business unit, or organization. Or.... your work is outsourced. What they don't do, is try to get you placed in anticipation of a lay off. Recently over 100 were laid off, yet there were over 600 jobs advertised internally. This is clearly an opportunity for HR.",Prudential
60,"""Claims Examiner""",3.0,The managers were very nice. Love the culture of the company,"Work load, over worked and under paid. Mandatory Overtime",Prudential
61,"""Very professional.""",4.0,Very good to employees.,Very good to employees room for advancement.,Prudential
62,"""Great opportunity""",5.0,"Free lunch one hour lunch break, good coworker",Nothing at the moment love my job,Prudential
63,"""It's a family after all""",4.0,"Mostly good people doing the ""right thing."" Decent benefits. Treat associates like adults. Good work/life balance. Supportive - depending on area - of career development and advancement.","Sometimes promote people who ought not be; because someone does their job well does not always translate into being able to manage others that way. Similarly, some people stick around longer than they should. Inconsistent across enterprise with on-boarding; some areas do it well, others not at all.",Prudential
64,"""Great company with great employee benefits.""",4.0,"Flexible work schedules, good employee benefits.",Administrative roles finding different role opportunities within the company.,Prudential
65,"""Prudential Annuities""",4.0,Collaborative Culture built around Intellectual Captial,Corporate Mission can lose clarity as messaging filers down through levels,Prudential
66,"""Great Company Reputation, but read the fine print ...""",4.0,"Prudential has 98% name/brand recognition, so it's great to be associated with that type of clout. Prudential also offers great benefits to employees and their philanthropy efforts are to be applauded.","Be sure to read the fine print! Depending on what type of job you accept it could mean the poor house! Corporate or staff positions at any location will supply a great career opportunity. Agency Distribution and Professional Financial Associate (sales) positions AVOID. You end up buying leads, even from Prudential! Position is 100% commission and you are asked to be/do everything from 200+phone calls/week, lead generation, business canvassing, administration and even, after 2 years, pay for your cube. Forget the promise of top-notch training! Overlook promises of $90,000 your second year! Again read the fine print.",Prudential
67,"""Great if you're either amazing at sales or you already have a book of clients.""",3.0,"Very good benefits once you become a full time employee. Franchise Model - I knew a number of agents who were able to achieve success and essentially had their own business after a relatively short amount of time with the company (2-3 years) If you can achieve a certain level of success the compensation model is excellent. You basically make your own schedule. If you've a fairly active client base and comfortable selling to them you will do very well. If you're talented or well versed at cold call sales you can do very well. Person experience and pros: I wanted to transition from a career I was very unsatisfied with and I Interviewed for a few sales job and accepted this one with no pay until I made 5 sales within six months. I also had to complete 3 licenses and the company training. Seems easy enough, right? Nearly bankrupted myself until I had a number of sales hit weeks before the 6 months was up. I was pretty good at selling life insurance, however LI doesn't pay very well unless you're selling massive, expensive policies. I had a few great months and a few horrible ones. I decided I didn't have nearly enough money in my coffers to succeed at this job with risking financial ruin and used my experience to get a more stable sales position.",No base salary and you're spending your own money for gas with no reimbursements. Difficult job if you don't know many people with money or in the need of your services. You'll end up hustling your friends. If a sale falls through at the wrong time you'll end up in the hole for your pay. Life insurance is something people are not willing to spend a lot of money on so I didn't make too much. The real money in this job is in investments and annuities. I was able to partner up with some very talented agents and make some decent sales with decent commission checks. I ended up taking a few weeks off for personal reasons (totally scheduled and expected) and I was unable to recover and was not willing to work for zero compensation and still be expected to pay for my gas to go on appointments.,Prudential
68,"""Part time work""",5.0,Great agency and leadership in metro Atlanta.,"Not understand my global focus Also in mid of real estate crisis, closed office in my area.",Prudential
69,"""One of the most difficult careers to succeed, but can also be one of the most rewarding.""",3.0,"One of the best life experiences, career development and training programs are a major plus. Benefits, both retirement and current employee benefits a plus. Helping clients reach their goals, retirement, and protecting their families is by far the best part of the job.","Extremely long hours, very little pay in first 4-5 years. Company says 20% make it 4 years, personal experience showed its less than 5%, it might be more like 20% who make it 4 years survive the career.",Prudential
70,"""Boring and uninnovative environment/culture""",3.0,"-Decent pay -Decent hours -Secure -Decent benefits It is everything you would expect from an old life insurance corporation. If you are very risk averse and want to trade fun and excitement for security, work here. If you are a very creative, independent individual, don't even think about applying here.","-Some bad managers with anger issues -Some too stressed out -Boring, uninspiring work and environment -Old, inflexible culture -HR doesn't trust you I got unlucky with a manager who had anger control problems who made many people on my floor very uncomfortable. The fact that upper management keeps giving people to work with this individual says a lot about the company's culture and values as a whole. Granted, I think this manager will have issues getting promoted but upper management should be able to deal with this better.",Prudential
71,"""Prudential Financial""",4.0,Prudential provides a great Work Life Balance,Yearly raises do not change often,Prudential
72,"""Overall good experience""",4.0,"Benefits, solid company, time off","Career growth, compensation, work-life balance",Prudential
73,"""Good Company""",3.0,"pay, office culture, growth, lazy fridays","managners, pay, too much work",Prudential
74,"""Blown up promises""",1.0,When you do sell something the compensation isn't bad,"Does not take care of current customers well 75% turnover rate They want you to do all of this marketing and make you pay for a great deal of it. They will match typically up to 500.00 of marketing money on a reimbursement arrangement After you get out of the ""training"" you are left to flounder by yourself. The training wasn't very helpful either it was more independent than anything. They only care about new business not managing those that they have, hundreds of thousands of clients have no agent due to the high turnover rate.",Prudential
75,"""Supporting for Actuarial exams""",4.0,Work life balance is good,work challenges are not good for new hire who wants learning quickly and more,Prudential
76,"""Very political""",2.0,You can move around and the benefits are good,"Very political, doesn't matter how good you are, you basically have to develop yourself",Prudential
77,"""Draining, yet rewarding career opportunity.""",3.0,"Flexible schedule, travel involved, no two days are the same, job based on client interaction and relationship building.","Management dictates work environment, solely commission based pay, long hours, heavy telemarketing, inconsistent policies/training.",Prudential
78,"""Excellent place to work.""",5.0,"Very professional, supportive company to work for, whether one is a parent trying to advance while balancing work/life, a student fresh out of college or a seasoned employee looking for growth opportunities.",It is an insurance company so might be a bit slow for some.,Prudential
79,"""It is a great place to work.""",5.0,The best thing about working in Prudential's professional and personal growth.,The biggest challenge is to beat myself to achieve the goals,Prudential
80,"""A rock solid company""",3.0,"Solid financials. High ethical standards. Excellent reputation to the public and investors. Exhaustive product training. Compensation (average for large company), but not a Wall Street compensation package. Conservative atmosphere. Good brand recognition.","Personal growth is hard to measure as company is bottom-line focused-not employee focused. Frugal to the point of inefficiency. Low tech. Ineffective business and/or ideas training - You'll get out of it what you bring to it. You're on your own for new business development. Low tech, but trying to improve platform (5 years behind industry). Incentives apply to top producers. Low morale for a sales organization. Hard to imagine spending the years needed for a career with the company.",Prudential
81,"""Good place to work""",4.0,Positive work environment. Recognition. Great coworkers. Decent bonuses. Travel trips are fun. Good product set. I like it so far.,Some growing pains and tech issues. Compensation is no so transparent.,Prudential
82,"""typical underwriting job experience""",3.0,"Great job benefits, ample remote work opportunities, good training, solid company reputation","As an underwriter, you tend to get dumped on with additional job responsibilities, but I get the sense this happens at all companies. Over the past 2 years, it has gotten much more difficult to get promoted. New advancement guidelines pretty much require you to do everything but the kitchen sink in order to advance as underwriter. The party line is you have to threaten to quit to get promoted. They have really clamped down on salary increases too, which is pretty disgusting when you see how much some employees in other departments earn. Prudential's underwriting salary market reference ranges seem inaccurate but there's no way to argue them. A lot of office politics, even as a remote employee. Some managers and directors are better than others. If you end up with a good one, try to stay with that person as long as possible. For agency underwriting, a lot of the financial professionals will appeal our offers, and if they complain to the right people, our decisions will get overridden. As for work hours, agency underwriters tend to work long hour days during certain times of the year unless you are particularly fast.",Prudential
83,"""Pompous leadership, back stabbing management""",1.0,Good overall benefits....and training opportunities.....that's about it.,"Don't ever turn your back, poor leadership and very pompous....worst position I have ever held.",Prudential
84,"""Good company to work for.""",3.0,"Fortune 500, well known brand, good benefits.","Logistics, locations, lack of job specific training",Prudential
85,"""RS""",4.0,"Good Work Ethics, Growth, Location, Adaptability, Training","Tremendous Pressure, Long Hours, Pay, Permanence, Culture",Prudential
86,"""Welcoming Company""",4.0,Training is one of the best out there and Flexible hours,"Not that many cons, besides slow activity in some markets.",Prudential
87,"""World class employer; diverse, inclusive, and poised for even more growth""",4.0,"Leadership is committed to meeting market expectations, but also to the associates who drive that value. Management's tone at the top is that of diversity and inclusion, of ethical practices, and continued improvements. I've never had bad things to say about Prudential.","As opposed to the company's leaders, local management (mid-level) can be tone deaf and reactive. Tight budgets in one department may lead to quiet layoffs and eliminating talented staff who may have been better utilized. Other areas may have managers who may have been promoted to more senior positions, but never learned how to develop vision and strategy. The result is a wonderful company whose employees experiences' differ greatly depending on the management team. Work-life balance and other factors also vary by job type.",Prudential
88,"""Great company and benefits""",4.0,Had a Very good Benefits,Downsized at the tail end of the Great Recession - not based on production,Prudential
