,title,rating,pros,cons,company
77,"""Plain and simple""",1.0,The pay and benefits were very competitive.,"Extremely limited opportunities for career advancement and longevity for African Americans, anyone over the age of 35 and creative strategists with consistently strong /proven results. All of these people are kept in the same positons to keep things moving along. Advancement is only targeted for a select few, most with spotty performance and usually from other countries where drilling is active.",Chevron
78,"""Limited Career Growth and My Way or the Highway Supervisors""",1.0,"Excellent moving package if you are willing to completely uproot your home life, kids and spouse to move for more money. Good base salaries if you are willing to forget all ethics and be a ""my way or the highway"" supervisor or employee.","The company advertises multiple career opportunities but then management or supervisors limit career growth for their departments and direct reports. Chevron brands themselves as a diverse and equal opportunity employer, yet supervisors do not preach what they say and will limit their employees in order to keep good people in their team instead of letting them excel in other job opportunities within the company. Many supervisors have a control issue. If you say one thing, they will make you do the opposite just so they can be right. I have heard from peers that the HR hotline number is useless, only creates more trouble and should never be used even though the company promotes the hotline. Inflexible work schedule. The company promotes work life balance yet the decisions rest in your supervisor's personnel interpretation of work life balance. No room for working remotely and your vacation plans are expected to be changed per the supervisor's request for internal fictitious corporate deadlines.",Chevron
79,"""Great company but poor local management""",3.0,401k matching. Colaborative coworkers. Company networks.,large corporation - hard to get support to the projects Depending of your supervisor you can be overworked Poor culture,Chevron
80,"""Retail Convenience Store""",4.0,This was a great place to work.,Too many jobs combined and eliminated,Chevron
81,"""Awesome company to work for""",5.0,Care for employees Work life balance Great benefits Lots of opportunities Promote Diversity,Being Downtown is good for networking but not too good for commuting,Chevron
82,"""Good company""",4.0,"Strong values, culture and work / life balance.",Outsized focus on personal career development by U.S. employees.,Chevron
83,"""Great Company, Fair pay, Great Work Life Balance""",5.0,Fair Pay Structure and Bonus (If you work hard) Great Work Life Balance Lots of Growth Opportunities (Career Placement Plans) Good People - Diverse Company,Dress Code is old school - Slacks and Dress Shirts mostly. It's 2019! Please let people wear Shorts and T-shirts. Management is clueless sometimes. Most managers don't have experience in the role they are managing. Which is great in theory when it comes to career opportunities. But causes confusion for the middle men. Work from Home is almost non-existent. Again in 2019 letting people work remote more often goes a long way in moral of the people,Chevron
84,"""Great Company""",4.0,Great perks and culture and getting better,Not many that I can think of,Chevron
85,"""Good company overall""",5.0,Very good company Good benefits Good culture,No cons at the moment.,Chevron
86,"""Good work for start""",1.0,Easy Job for start without any experience,"Low Pay, A lot of work",Chevron
87,"""Overall a great experience""",5.0,Great culture with amazing benefits,Easy to get lost as a small fish in a big sea,Chevron
88,"""Chevron doesn't support the employees""",1.0,Not many that I can think of.,Company does not promote people and does not encourage innovation or creativity. Too rooted in working processes rather than getting results.,Chevron
89,"""Watch your back""",3.0,"Flexible work schedule, Frindships for life, Opportunity to work outside of country. Overall working at Chevron was the greatest experience in my life thus far.",From personal experience and from stories I've heard some employees have become cut throat due to the constant reorgs. Management was horrible in resolving personel issues.,Chevron
90,"""great company""",4.0,good people good pay good opportunities for learning,"slow pace of work, takes long to get things done",Chevron
91,"""Great""",3.0,Great job you get to meet new people and some regulars,Low number of employees makes it hard to get weekends off.,Chevron
92,"""Age discrimination""",3.0,Chevron offers great benefits to employees.,Chevron is agist. They discriminate against older employees. Replaced employees who served and dedicated their lives to the company for 10 years or more with millennials with no experience for half the pay.,Chevron
93,"""Without a doubt I highly recommend""",4.0,I recommend this job to anyone. If anyone is thinking of applying to this job go for it but make sure it's for a corporate station. I worked for chevron for 7 years. I started at the end of my senior year of high school and left a year and a half after I graduated college. I really loved that chevron and my manager were able to work with my school schedule no matter what it was. They understood that school was my priority. Not only did they help with my schedule but they also paid 75% of my tuition (limit per year). The company really cares for their employees and all kinds of bosses come to see the store. I've met the president of Chevron (not many companies take the time to meet their workers). They offer so many resources and opportunities for employees. Even the DO's for my area were amazing. Chevron was just such a caring company. AND I love and miss their health care and there 401 K benefit. (after writing the review I'm considering going back),"Chevron has high standards, you work your butt off. Sometimes all the rides, mystery shops, inspections can get stressful because there are SO MANY!!! I think having so much stress deserves a tad bit more of a raise.",Chevron
94,"""Good place""",4.0,good place to work in,long hours certain days of the year,Chevron
95,"""Great company &amp; diverse portafolio""",4.0,"Diverse portafolio, good benefits, career development opportunities",Sometimes can be too buruocratic,Chevron
96,"""Good experience""",4.0,"Lots of resources, good pay and great work life balance. Pretty good work culture.",Layoffs are really common as per industry standard. Mediocre health benefits.,Chevron
97,"""Do it""",3.0,"Location, clientele, and the culture",Paid Time Off and Human Resources,Chevron
98,"""Great Company""",5.0,Great compensation and flexible schedule,Risk averse environmentleads to slow changes,Chevron
99,"""positive learning experience, gained skills necessary to advance in my career""",5.0,"fun training environment, great area not too busy friendly co workers, a lot of overtime","favoritism between co workers made it difficult to promote, demanding hours with no replacement for my overnight shifts left little room for sick days or days off no lunch or breaks",Chevron
100,"""Repetitive and simple""",2.0,Its usually pretty slow but that gets boring fast,Crazy homeless customers and horrible management,Chevron
101,"""Cashier""",4.0,"Customer service, nice staff, easy to communicate with owner.","Nothing negative, only had a positive experience as it was a college job",Chevron
102,"""Beware the Old Boys Club""",3.0,Executives great to work with. Strategic. Want to advance the energy business. Want to communicate. Work hard. Believe they are setting the right culture (but it isn't being carried out at lower levels),"It's the senior- and mid-level managers in Communications who are clinging to the old boys network, tapping the same (mostly white men) for plumb assignments and passing over better qualified candidates for the favored few. You lose your value the minute you walk in the door and they put you under some manager promoted to a role he has no business running. Once inside, promotions for those outside the inner circle are few and far between. Ranking in communications is based on personality and politics instead of hard work and real enterprise value. Employee surveys are massaged to keep the functional leads in control.",Chevron
103,"""Average""",3.0,"Friendly customers (most of the time), no micromanagement, layed back environment.",No benefits what so ever. No,Chevron
104,"""Operation Management""",5.0,"Work lift balance, truly care about their employees well being","All the facility closures, the salary structure. The same position in 2 different locations would have the same pay level regardless of area. For example in San Fran, CA an Executive Assistant would make $18/hr ; as would one in Mobile, MS.",Chevron
105,"""Salary""",3.0,Very great pay compared to others.,Uncertainty of the oil industry.,Chevron
106,"""The job itself""",4.0,"Its not a hard job, meet new people daily","Standing up for 8 hours, not allowed to sit down",Chevron
107,"""Excellent working environment""",5.0,- Competitive salary - Culturally diverse environment - The company worries about your professional development,- Some managers may not care too much about their employees,Chevron
108,"""Great company""",5.0,Wonderful place to work Lots of learning opportunities,None to speak of. Very nice people,Chevron
109,"""Good place to work""",5.0,"Laid back, young, good field-involvement, good employee networks",Living in Midland is boring at times,Chevron
110,"""Professional R and D Manger / Director""",4.0,Professional Perspectives are never on target,Disorganization is common in many places,Chevron
111,"""Ultimate work-life balance, but few poor leaders can sink it all""",4.0,"9/80 schedule, general great peers and coworkers. Engaging work, interesting industry, and even without drinking the kool-aid you can recognize the impact of your work on the economy and environment. High commitment to environmental safety and goals around clean energy (despite what some media may claim). Compensation and benefits are great, which is why they keep people for so long. Lots of opportunity to rotate and learn new skills if you're proactive and network effectively. 8% 401(k) match if you contribute 2%. Pension too, which is generally unheard of for non-gov't jobs.","Finance teams are slowly getting caught up with technology and advanced analytics, but a lot is lip-service and patting each other on the back for using the right buzzwords. The ranking and pay determination process is archaic, and 1-2 incompetent group or line-level leaders can derail a successful employee. Many folks at early-to-mid career looking for opportunities due to lack of direction and general micromanagement. Several outright bad managers whose behavior is ignored by higher-ups.",Chevron
112,"""Terrible""",1.0,There was no pros there,"Terrible pay, long hours, understaffed, terrible employees.",Chevron
113,"""Pretty alright""",3.0,It was chill as a part time job.,Morning shifts can be busy.,Chevron
114,"""Project Manager""",5.0,Plan Brief Execute Debrief (PBED) system which highlights project controls from a very solid safety program vested in all levels of the company,Several shipyard projects not well staffed which results in schedule and cost overruns,Chevron
115,"""Good Work""",5.0,Stable job. Friendly co-workers. Great communication between employees and management.,Flexible hours. Rude customers. Slim chances on possibilities.,Chevron
116,"""Only worried about production""",2.0,Great pay and benefits. Union facility,Upper management treats you like scum on the bottom of your shoes.,Chevron
117,"""Great benefits, training and opportunities""",4.0,Company truly cares about it's employees. Focus on development and growth with rewards through benefits and opportunities.,Very structured. Advancement opportunities are too dependent on relocation. Not everyone has the ability to relocate.,Chevron
118,"""Need work""",5.0,This is such a great team to be apart of.,If I'm working with bad co workers,Chevron
119,"""Financial Analyst""",5.0,Lots of opportunities to do different jobs. Great colleagues and competent managers. Benefits also a plus pension DB and 401k.,I have had a great time and experience.,Chevron
120,"""Opportunity's knocking""",5.0,"The culture, the work environment, and all of the wonderful people who work at CPL Empire Terminal make each and every person feel like family",The only downside I can say is that I'm not there working 7 days a week,Chevron
121,"""Great Work Life Balance""",5.0,"Great work culture in relation to work life balance, and there are benefits to working on the client side in that the bankers travel to our location instead of having to travel out.",Work culture can be too PC. It's an older company with some entrenched folks who don't like to move quickly on things.,Chevron
122,"""Chevron employment""",3.0,Great pay and great benefita,Too many politics in the workplace,Chevron
123,"""Good Work/Life Balance but Slow""",4.0,Friendly coworkers 9/80 Schedule Training and development opportunities are plentiful Relaxed work environment,Bureaucratic decision-making Factory business model in the Permian leads to very narrow job responsibilities. Total compensation diverges significantly from the independents after 5+ years of experience for PE and G&amp;G roles. Stock options are restricted to quite senior pay grades.,Chevron
124,"""Good vive""",4.0,Good sheduel and very understanding,Not in nice area part time,Chevron
125,"""Large corporation and moves slowly""",3.0,Good benefits and good pay,Difficult to move to different position. Takes long time to implement change.,Chevron
126,"""Great company to work for""",5.0,"great benefits, management staff, training, and salary",no advancement opportunities from the current position,Chevron
127,"""It is a good oil company to work""",5.0,It is diversities with different workers from different countries. Pay is average compared with other major oil companies.,It’s located at the downtown of Houston. Long time commute.,Chevron
128,"""Good Company""",4.0,"Great benefits, great people to work with. Location was central. Work schedule was flexible. Room to grow and develop when market is good. Still has a pension program.",Uncertainty in market resulted in multiple layoffs affecting many people. Morale at times is an issue.,Chevron
129,"""Great""",5.0,The Learning About Gas Experience,The job is dangerous on the chances of getting robbed,Chevron
130,"""Exceptionally Good Company""",5.0,"The benefits package at Chevron is literally unmatched in any other company or industry that I have seen. I had good managers and bad managers while there. There is mobility there and opportunity there, but they base this on a two year life-cycle which is not ideal in some cases. They put a high regard on development and have a well developed self-improvement program. Chevron has a very specific culture which can either be a good thing or a bad thing. I found the culture rewarding in that it strongly focuses on safety and health, but I also found it annoying in some ways for those exact same reasons. It is hard to describe until you are in the midst of it. But Chevron has a strong culture, and they take it seriously. Most organizations I've been with pay lip-service to their culture, Chevron does not--their culture is taken seriously. Working in IT, I've never experience a good work/life balance in my career, however Chevron has been the best company I've worked at to date for this balance.","It's a very large organization which means it's somewhat bureaucratic. It actually operates as a cooperation which is mostly a negative because it is actually many independent companies working under a leadership organizations (leadership directive?) which means there are many misses in streamlining and drastically increases silos within the organization. Because of longevity of the people that work for the company (a good thing) there is a lot of mindset on outdated logic, process, and procedures, although Chevron recognized this and has been making conscience effort to migrate this and adjust this mindset. There are a lot of restructures and reorganizations within the company as the market for oil constantly shifts and adjusts.",Chevron
131,"""Great employer""",5.0,Great Talent to work with,Promotions and job limited when price of oil falls,Chevron
132,"""Superintendent""",4.0,"flextime, 9/80 and good package","low promotion rate, usually never on the same page with top management.",Chevron
133,"""good. and that is all i have to say""",5.0,Everything was good. no problem at all.,I do not think there was any cons,Chevron
134,"""Great working environment, but can be hectic""",5.0,Great hours Paid overtime Great manager,Can get really busy at times,Chevron
135,"""Good Pay and Benefits""",4.0,Great work culture and had off every other Friday.,Upper-level management asks a lot of you.,Chevron
136,"""Ok""",4.0,Good relaxed work environment. Good coworkers,Job becomes repetitive after a while,Chevron
137,"""Cool place to work for""",3.0,Good people and environment,Pay and treatment in training,Chevron
138,"""Fun, Smart Co-workers,  Poor Middle Management""",3.0,"Fellow co-workers. 9/80 schedule, relaxed dress code, flex hours, gym on-site, good employee groups for sports activities, big company with several career paths, R&amp;D path is available for those who like to be close to the technology.","Middle-management really struggles in the following areas at this location, mentoring, succession planning, maintaining morale, talent retention. There are clear favorites who get promoted fast, creating an ""us vs. them"" feeling. Many of the supervisors lack basic leadership skills and do not help to make their direct reports feel valued. Most of the people that have less than 10 years experience aren't getting paid enough to buy a house in the Bay Area. If they do buy a house, they sacrifice location, resulting in very long commute times.",Chevron
139,"""Overall Experience""",3.0,"Solid Benefits, 401K matching, 9/80 work schedule Majority of the people that work at Chevron are friendly. Opportunities to move in the US and abroad for some job types. Good ergonomic program. Very balanced opportunities at the entry level and mid-career level. Not just for engineers, they have in-house HR, L&amp;D, Safety positions.","Many of the female managers must be the very best while male counterparts are promoted when just average. Ranking and evaluation system is more about politics and who is liked. People are rewarded for doing non-essential but ""shiny"" work instead of rewarding solid performers.",Chevron
140,"""Great work/life balance!""",5.0,"Work/life balance, great people, everything you need to succeed is in place","Some work locations are not ideal (any oil and gas company), easy to get stuck on low-profile projects that can adversely affect your ability to progress in company",Chevron
141,"""Great""",4.0,I really enjoyed the experience,I had to leave to go to school,Chevron
142,"""Great People, Great CEO, but Behind the Times and Bureaucratic""",3.0,There are many pros to working at Chevron in HQ: -9/80 schedule -Wonderful people -The Chevron Way values are real and people stay true to them -Great CEO -Global work and super interesting projects - Lots of opportunity if you are mobile - Pension and 401(k) are very good,"- Out-dated talent management practices. They still use personnel development committees to pay and rank people, which can lead to great inefficiencies (days upon days spent going over ratings and it leads to a highly political environment while also making employees feel undervalued). It's also so slow that employees don't get rankings and pay increases until many months after the fact. Advice - quickly adopt a more nimble and innovative talent management system. The PMP process is too out-dated and younger employees will not have the patience for this kind of system. - Decision-making can be painfully slow with snaking, meetings before meetings, and circling back with stakeholders to a seemingly endless degree. Make a decision and go execute--fail fast if need be. There is such an aversion to risk that it can become mind numbing at times. Again, the younger workforce will not stick around and they are used to and expect a far faster pace. - There is a committee looking at how to to become faster and more nimble...that alone is telling. There are committees for literally everything that circle around with little impact and many people on these committees feel they need to critique things for the sake of saying they made a contribution to the committee.",Chevron
143,"""Rough place to work""",2.0,"Weekly pay, good experience in customer service and POS","Benefits, Hostile work environment, favoritism, upward mobility, and lack of recognition.",Chevron
144,"""Great work and benefits""",4.0,- great salary / benefits - sophisticated work - excellent work / life balance including 9/80 work schedule,- overly complex and cumbersome internal processes,Chevron
145,"""Great Company!""",5.0,Great place to work with awesome benefits!,"No cons other than its Oil&amp;Gas, pays well but business is up and down every five years.",Chevron
146,"""Solid workplace, but not great for new grads""",4.0,"-Work life balance -Upward Mobility -Diverse range of work tasks, some more fun than others -Friendly coworkers","-Compensation is far below average for this field -Depending on your team, leadership might be toxic -Lower level employees are not often heard -Not all teams are fun",Chevron
147,"""Giant Among Giants : Chevron Global""",5.0,1. Great company ethos 2. Team environment 3. Intrepreneurship promoted,1. Rigorous work schedule 2. Poor commission structure,Chevron
