,title,rating,pros,cons,company
52,"""Culture Matters""",1.0,Great co-workers. Focus on some good products.,Terrible leadership in procurement organization.,Merck
53,"""Culture""",2.0,I got some good experience,Poor culture and poor morale,Merck
54,"""Great company""",5.0,High pay for intern Large network High morale,Program was a bit messy,Merck
55,"""Great Benefits, Stressful working environment""",4.0,"6 weeks vacation, holiday break btwn xmas &amp; new years, unlimited sick days","difficult to improve processes; technology drives process, rather than process should drive technology",Merck
56,"""Director""",4.0,Dedication to science and medicine,Cambridge location is very small. Difficult to stay connected to the larger sites.,Merck
57,"""Merck Review""",3.0,There is a lot to learn here. Very hands-on,Work Life Balance is not ideal; the expectation is to work long hours,Merck
58,"""Great place to stay stagnant""",2.0,"Big company, stability, diverse culture",Imported work staff. Stagnant movement. Poor leadership,Merck
59,"""Safety Director""",5.0,"Incredible exposure and responsibilities managing drugs and devices, and combination products",Many talented people that have diverging ideas of success can be complicated to please the entire Dept. at times.,Merck
60,"""Disappointing: it's about time for the next new plant manager""",3.0,"Benefits, gain experience, better than some other manufacturing companies,","Drama, everybody is related! If you're not from the right college, the right click, being supervised by a coach who upper management listens to or dating/sleeping with someone in a position to get you promoted don't count on moving up anytime soon. you can move, but it maybe about the time you have grandkids. Upper management knows it all and knows nothing.",Merck
61,"""Great place to work.""",4.0,Good benefits. Great facilities. Good salaries.,Often stressful work. Some limits on promotions.,Merck
62,"""Merck""",4.0,"Overall great company and CEO, one of the few companies still offering a pension.","No inclusion or diversity in management at the Elkhorn, NE site.",Merck
63,"""Great teams!""",3.0,"Love the integrated teams in MRL. People care about their studies and patients. Remote work opportunities, good benefits and pay",Some Middle Management can be territorial and more intent on developing themselves. Everything is a fire to put out. Process to review and discuss projects is way way over the top. Too cumbersome governance structure. Duplication of program reporting.,Merck
64,"""Excellent company!""",5.0,"Very good employee compensation and benefits, exceptional leadership",Inefficient processes and bureaucratic decision making.,Merck
65,"""Amazing company to work for""",4.0,"Flexible hours, great pay, company car, growth opportunities",I do not have any cons because i adore everything,Merck
66,"""Good company.  Retail position is good for an entry level position.""",3.0,Salary is competitive with other companies.,You will be expected to work on your personal time.,Merck
67,"""Great Experience, hope to stay as long as I can""",5.0,"Fantastic Culture, very helpful and cheery people",Could be a long commute,Merck
68,"""Great learning curve""",5.0,"Great employee experience, competitive package. Room for growth",Higher copays on health insurance,Merck
69,"""Great company, culture and perks""",5.0,Live office. Great benefits compensation and company culture,Company is global. If you like small companies this may be a con for you. Otherwise this company doesn't really have any cons,Merck
70,"""Executive Vaccine Sales""",3.0,Great products to sell and customers.,Hard if you are not used to working without a team member.,Merck
71,"""Experience""",5.0,Great company and culture. Supportive managers,Conservative. Slow to adapt change,Merck
72,"""ok company""",3.0,"Vacation, tuition reimbursement. Ability to work from home","Bureaucracy, favoritism and lots of red tape.",Merck
73,"""Good place to work""",4.0,"Good pay, bonus, company car, holidays, paid time off","uncertainty of job security, bonus has decreased over the years",Merck
74,"""OK but not Great""",3.0,"Hardly anyone in the company actually does anything, so being one of the few people who does something, rather than just managing people who do stuff, makes you exceptional.","Everything is harder and takes longer than it needs to. For IT people, expect a minimum of 10 weeks to get a database or any other infrastructure. If you are a good developer, expect to be overwhelmed with work because there are so few of us around.",Merck
75,"""Great Company, Challenging Market""",3.0,Merck is an excellent company with quality leadership.,"However, this industry and company has changed dramatically. If you want to impact healthcare this is a great place to do it but understand there are significant challenges now that didn't exist just a few years ago: 1. R&amp;D is harder and more expensive, 2. the public and most levels of government generally do not understand the complexity of healthcare at all and mostly think by simply passing a single piece of legislation all of healthcare's issues will be resolved (targeting pharmaceuticals), 3. access to providers is 4x harder than it was 10 years ago, and 4. the med-legal red tape just keeps getting deeper. Bottom line: this industry just went from ""easy / moderate"" to ""stressful"". This industry is about to shrink a little in headcount and become a little leaner and more efficient. The political climate may adversely impact the industry. Hopefully not.",Merck
76,"""Great company in the past. Currently transforming to be a better company""",3.0,"Salary, stock options, ability to work remote, good benefits","Very bureaucratic, way too much alignment needed on everything, culture",Merck
77,"""I would never buy or trust this company""",1.0,"do very little for your salary. if you work remote, you work 1-2 hours a day tops",they must make a ton of money because they hand it out to people by the boatload who do very little. remote workers are usually out shopping all day or living the life. if you put in 1-2 hours a day nobody asks questions. all these jobs can be condensed into one job for the most part.,Merck
78,"""Great pay and benefits but you are a number""",3.0,"Great pay, very flexible schedule on the company side.",You have to deal with union folks in certain areas. Such a big company you get lost in the crowd. So many people dont want to work. it's crazy.,Merck
79,"""Excellent company, depends on your department""",4.0,"Benefits can't be beat (401k AND pension, unlimited sick days, fixed holiday from Christmas to New years, etc). Encourage lateral movement/career development. Offer classes and seminars to widen your learning/skillset.","Either you are swamped with work, pulling 10 hour days, or you're going for weeks with nothing to do. The people you need to help you with work or career development are often busy themselves. The result is that nobody seems to care about you or their jobs. My department was very specialized and so after a few years I felt I was stagnating, not learning anything new about the bigger picture. My coworkers are not super friendly. It's really a mixed bag depending on your particular department.",Merck
80,"""Good Company and Future Outlook""",4.0,"Good pay, decent amount of work life balance.",Less than ideal opportunity for growth upward or lateral. A good amount of jobs that are posted already have candidates selected.,Merck
81,"""A good job while it lasts""",1.0,They provide good health care.,Smallish bonuses. Lack of job security.,Merck
82,"""Scientific affairs""",5.0,Stable company and financially sound,Old fashioned managers even though this is slowly changing,Merck
83,"""Poor work-life balance.""",2.0,Co-workers are supportive and hardworking.,Limited training and support. Employees are not empowered.,Merck
84,"""Great Company, IT way too top heavy and siloed""",4.0,Admire the CEO and business mission. New CIO.,IT is way too top-heavy. Support process VPs and EDs are making decisions without understanding downstream impacts of how much work is needed to complete a request...over the years i have seen decisions reversed and even more money spent to change things back.,Merck
85,"""Best Company, with so many opportunities""",5.0,"Merck is an amazing company to work for. The people are genuinely good people including management, there are so many opportunities available to employees, and the product portfolio and pipeline is very strong. It's alway's about the patient at Merck and there are so many opportunities to hear from and speak with real patients. It really is a special company culture at Merck, extremely professional but also collegial and collaborative. I only left for personal reasons and I would love to go back some day.","Almost all the commercial positions are headquartered in Kenilworth, NJ or Upper Gwynedd, PA I wish there were more commercial opportunities in other locations such as Boston or San Francisco. There are locations in these cities but mostly R&amp;D or field positions. Some young or more diverse candidates are promoted too quickly(year or less) based on ""advocates"" and who they know but haven't worked with, rather than actually being qualified for the role or for actually producing results. I think this issue has the potential for hurting the company culture and prospect in the future.",Merck
86,"""New hire""",5.0,Great benefits and culture,None that I can see,Merck
87,"""Fanastic company""",5.0,"plenty of opportunities, conservative company with strong integrity","typical big pharma cons, nothing that should make you avoid Merck",Merck
88,"""Great place to work""",5.0,Merck as a great workculture,Higher paying in other facilities,Merck
89,"""Great""",4.0,"Love working there. People are friendly, boss is awesome.",Hard to be promoted without switching job sites.,Merck
90,"""Standard""",3.0,"If you are looking for a job with great benefits and good pay, Merck is your place. Great benefits! Pay is market based, yet also gender inequitable.","On the other side..If you are looking for growth and development, not your place. Culture is too structured and conservative. Huge experience gaps or lifers, make it hard for new talent to gain traction. Developmental opportunities are strictly who you know and who likes you instead of potential and equal opportunity.",Merck
91,"""Work environment culture is constantly changing!""",2.0,Great products being made for the world. Saving lives. Coworkers are trusted while others are only here at the company to be only promoted to Associate Directors/Director roles and quit later for jobs at other companies.,"Micromanagement at it's best, politics and high turnover rate. There isn't room for job growth opportunities but the same employees constantly grow in different directions. Company passes over qualified employees for job promotions or job advancement that employees deserve for personal reasons which is ridiculous.",Merck
92,"""Average Employer""",3.0,Decent benefits and 401k plan.,Poor management and failures were promoted upwards. The true hard workers were kept from promotions.,Merck
93,"""Don’t live up to their word""",2.0,"Good benefits, pension, trying to start developing employees",They don’t live up to the values of the company,Merck
94,"""Sales""",4.0,Great company Great product and research and Development,Huge company Not sure anout working abroad opportunities,Merck
95,"""good company""",5.0,"good pay, benefit, retirement plan, work life balance",limited in career path and promotion,Merck
96,"""great!""",5.0,flexible schedule. and great benefits,no free food and poor staff,Merck
97,"""Good Company""",4.0,Great products to promote.,Senior leadership isn’t as strong as it should be.,Merck
98,"""Great place to develop top notch professional skills""",4.0,Excellent training programs and employee wellness initiatives,Tend to cut contracts too often,Merck
99,"""Great Science""",5.0,Great scientist and tons of resources,Politics between sites and therapeutic areas,Merck
100,"""Top notch research environment""",3.0,*Motivated colleagues * Resources aplenty * Basic research encouraged,"*Redundancy in concurrent programs, result of a slow decision making process",Merck
101,"""An inspiring and enjoyable place to work.""",5.0,"Great professional development experiences, an impactful company mission, and interesting work.",With any large company comes some processes that are still slow moving.,Merck
102,"""Benefits were great.  Depends on the regioanl, district manager on how much they micromange.""",4.0,"Benefits, Salary, 401K, Pension, Great Medications","Micro management, Layoffs, pipeline, 3rd to market drugs",Merck
103,"""Really great place""",4.0,"- Smart, talented people - Vast majority of employees are very nice and decent people - Great place to learn skills, processes, approaches - Majority of leaders care about their people","- Process-heavy, slow decision-making - ""Nice"" culture means that sometimes needed but difficult discussions don't happen or happen in an indirect, coded-way - Low diversity -- not just in race/gender (especially at leadership levels)",Merck
104,"""Great Company with Bright Future""",4.0,"Salary, culture, benefits, job security and schedule",Too much politics not enough diversity in leadership,Merck
105,"""Merck Sales Rep""",4.0,"Good job, freedom, a lot of perks and benefits.","Entry level salary is low for NYC. Bonuses are good on paper, but get taxed at 50%",Merck
106,"""Awesome company that really does great things for mankind. There is a real sense of purpose in what people do.""",5.0,People and managers are great. We are trying to cure cancer and other life threatening diseases together!,"Sometimes a little slow on the uptake, but when they put their mind to something, they deploy like greased lightning!",Merck
107,"""Inconsistant Management, Constant Ineffectual Change""",2.0,Salary plus bonus allowed living in Southern California.,"Inconsistent management, constant change that primarily changed the titles of the positions and the name of the selling model. No real changes to things that mattered like actual clarity in bonus goals. Good people trampled the assigned to cover the problems of favored underperformers.",Merck
108,"""Typical""",3.0,"Large company benefits, salaries, health,","Set way of operating, frequent reorganizing",Merck
109,"""Loved my time there""",5.0,Amazing support from the teams!,A giant blockbuster drug requires a lot of work,Merck
110,"""Great place to work""",4.0,"Great benefits package, pension plan, great insurance plan","Hard to move up the corporate ladder, the disrespect is real from some people",Merck
111,"""A great company, challenging culture""",3.0,"Good compensation, excellent benefits, work with very smart people","Difficult culture to assimilate into if you haven't ""grown up"" there.",Merck
112,"""busy but rewarding""",3.0,"money, bonus, raises,co-workers, location, experience","hours, constant change in management, hard to grow into a new role",Merck
113,"""Extremely political, obfuscation is common, and life-long employees make for low motivation &amp; skills""",2.0,"The benefits and compensation are pretty great, but I did not find it was worth the stress and politics.","I found that most employees at Merck have been there for decades. This unfortunately results in many people who have not learned new skills and seem to be unmotivated to change themselves or their workstreams, which resulted in industry best-practices not being followed. It honestly felt like people at Merck operated in a bubble that was 15 years behind in digital marketing (saying this even taking into consideration legal pharma issues). I found it was nearly impossible to move anything forward in an environment where there is so much bureaucracy, hierarchy, politics, and sensitivity. Co-workers often seemed to justify their jobs by strangle-holding their workstreams instead of collaborating openly and without ego. It often feels like everyone is trying as hard as possible to not do anything, but still trying to appear as if they are doing something. The feeling of obfuscation is overwhelming. The physical building culture is also not ideal - in an era where many offices are going remote, the Merck UG campus building remains something straight out of Office Space.",Merck
114,"""7 Years at Merck""",3.0,"A lot of opportunity - I'm a chemical engineer in manufacturing. I've been fortunate enough to work on 5 unique processes in 7 years (both locally and internationally), and learn from some very bright people. Competitive salaries and benefits, retirement retirement benefit specifically is better than competitive. The 401k would be decent on its own, and there is a pension on top of it. Work-life balance is great in some departments Ethical culture. Focus on serving patients (at least in manufacturing - I'm not in the rooms where they decide what we're going to charge for our products).","VERY VERY bureaucratic. Not sure why senior management thinks that the solution to every problem is to create a new system with a complex approval process. And this bureaucratic culture is not just related to regulatory compliance (where bureaucracy is a given) . In at least one case there is a business approval process you need to follow before you are allowed to move on and then follow the compliance approval process (which includes another business approval). The bureaucracy permeates every aspect of live at Merck. A very conservative company. The first , second, and third instincts are to do it the way we've always done it. I don't think Merck is a place to go if you want to trail blaze. In most aspects of science and technology, Merck is 5-10 years behind. For example we just figured out monoclonal antibodies a few years ago (while everyone else was adopting them in the 90's). Very silo-ed company. Different organizations are evaluated against very different criteria. Different departments all have their own agendas. It makes forming truly collaborative and cross functional teams difficult. Work-life balance is not always great. I listed this as a pro too as it very's by department. I've had 4 distinct rolls at the company. 2 were predominantly low stress with roughly 40hr work weeks. The other 2 were much worse. Under 50hrs was a good week, 60+ was frequent. Pressure from management can become intense, and when projects are managed badly the first thing to get sacrificed is always the private lives and well being of those at the bottom of the org structure. The sacrifice is not always rewarded either. There is a bit of perverse incentive in the way the company handles it's best employees. When you are identified as an ambitions and talented employee you are usually sent off to work on projects that have fallen behind - the idea being you can ride over the hill on a white horse and save the project. The problem is that those projects usually fall behind because they have bad management and bad cultures (i.e. not because of problems one person can step in fix no matter how talented they are), or just because they're ""behind"" goals that were never realistic in the first place. Being sent off to those projects is not exactly a reward worth working hard for. Top down decision making, thus decision makers are out of touch with the the actual consequences of their decision (a problem that I'm sure most large companies have) Health benefits are a little below average",Merck
115,"""Great culture""",3.0,"Friendly environment, wonderful people on site, great culture","Location, most young adults live in either Harrisonburg or Charlottesville which can be a 30min to 1 hour commute.",Merck
116,"""good company in R&amp;D""",3.0,strong R&amp;D team for understanding science,very stressful and very political environment,Merck
117,"""Stayed for two years""",3.0,"Good benifits, good co workers, decent pay for area, overtime availability","Not much room for advancement, Alot of standing, Few bathroom breaks, My immediate supervisor was write up happy, Not knowing what to do during down time.",Merck
118,"""Good company but senior management do not value employees""",4.0,"Great benefits, work-life balance","Constant restructuring, senior management do not value employees",Merck
119,"""Quality Specialist""",5.0,"Respectful environment, clear vision and direction as an organization. Limitless opportunities for personal and professional growth. Competitive pay and benefits.",Limited overtime pay for salary positions,Merck
120,"""Great Product""",4.0,Once in a lifetime product that is changing the lives of cancer patients,Too many representatives in the same territory,Merck
121,"""Great Opportunity for Those Who are Compliant""",3.0,"Merck pays relatively competitive salaries and has great benefits. If you're self motivated, coachable, have business acumen and a willingness to achieve in a competitive and ever changing environment, you may enjoy working in this organization.","Things change frequently in this industry and it no longer offers the job security it once did. Because of this, the culture of your team may be adversely impacted particularly if the leadership doesn't demonstrate emotional intelligence and personal development.",Merck
122,"""Revolving door of staff engineers""",2.0,Lots of good engineering projects.,Management has different standards for same position depending on employee.,Merck
123,"""Great Company with the best CEO!""",4.0,"Very ethical and diverse, plus great benefits",Very bureaucratic... too many middle men. Not much opportunities to be creative and get noticed cause everything is written and thats the way things are done. Too many old generations and I was born in the 60’s!,Merck
124,"""Respect For People""",5.0,"Company committed to the highest standards of ethics and integrity. A place where knowledge, innovation, skills, diversity, safety and teamwork are valued. Merck rewards commitment and performance. Great company!","With 50 facilities in 21 countries, none of them near most homes. My commute is long but certain positions are allowed to work remotely.",Merck
125,"""MSL""",4.0,"Lots of room for growth, good package and pipeline.",Can be slow to change and often restructuring.,Merck
126,"""Merck work experience""",3.0,Decent pay with paid holidays,Some employees with bad attitudes and work ethic,Merck
127,"""Great company with great oppotunities""",5.0,"Great opportunities for career development, fantastic drugs being developed. People are hardworking and really nice. Great research atmosphere, like in academia.",Compensation is not very high.,Merck
128,"""Good place to work""",4.0,Flexibility and competitive salary. Very considerate of life situations.,Benefits may cost less other places?,Merck
129,"""Overall good""",4.0,"Good salary, bonus &amp; benefits. Good people.",Typical corporate BS but lots of lateral movement available.,Merck
130,"""Want in!""",5.0,New ideas dreams innovations futuristic resilience in marketing import and export,Bureaucracy politics discrimination hearsay from past,Merck
131,"""Automation Engineering Group""",2.0,"Benefits were good, but not great",Management was not as fantastic as it could be,Merck
132,"""Sales meet quota service accounts""",4.0,"Free of to much oversight, own manager",Poor communications from marketing dept and home office,Merck
133,"""Good place""",4.0,"great people, culture, and opportunity","parking was tough, elevator can be slow",Merck
134,"""Merck""",2.0,"Overtime opportunities, 2 2 3 schedule","Poor Management, no opportunities for growth, favoritism",Merck
135,"""Good place to work""",4.0,"Great products, science, and people.","Lay-offs, lack of new products outside of oncology.",Merck
136,"""Boy’s Club Atmosphere and Laughable Tuition Reimbursement ($500 per year) Not For Young Talent!""",2.0,Only come here if you need a year of a Fortune 500 Company on your resume. Then leave!,"Wage stagnation; lack of promotion, lack of innovation; no transparency",Merck
137,"""Devices and Combination products""",2.0,New to Merck but some are realizing the importance to bring true external talent in lieu of changing regulatory Landscspe.,"Too much politics, lack of robust and efficient procedures. Little recognition to the work bees. Managers favors old timers only for self promoting to higher ups while degrading ignoring those with experience.",Merck
138,"""Its a good job""",3.0,The work is not difficult.,The work is repetitive but not bad.,Merck
139,"""Great!""",3.0,"Benefits, campus, mentoring, work life balance",Size and slave to how drug trials go,Merck
140,"""It could be World Class""",4.0,Great opportunity. Commitment to diversity.,Work life balance is horrible,Merck
141,"""Window clerk; distribution clerk""",5.0,"Wages, benefits, no lay-off protection.","Changing atmosphere, revolving door management",Merck
142,"""Good work environment""",5.0,Very nice people to work with; good work life balance in general,"Lots of documents, not so efficient like any big corporations",Merck
143,"""Merck Pharmaceutical Sales""",3.0,"Flexibility, vacation, benefits, easy to hit target bonus regularly",Dropping products/divisions every few years; poor leadership; nepotism; limited opportunity to exceed bonus potential,Merck
144,"""Great culture and people""",5.0,Open culture. Excellent leadership. Aggressively adapting to the future market.,Limited space. Management is overloaded.,Merck
145,"""I worked at Merck &amp; Co.""",3.0,"compensation, benefits, and decent training programs",few career advancement opportunities and poor work-life balance,Merck
146,"""Its a good place to start your career""",5.0,"fun place to work, more work","hectic work, work pressure, stressful place",Merck
147,"""Mixed""",3.0,-Merck culture and policies -operators and technicians are amazing and passionate.,-The old school ( schering plough) mentality -there is too much bad blood at this site to actually do your job. The history that these people have prevent progress and process improvements from being made.,Merck
148,"""Good Company""",4.0,"Love my intelligent coworkers, opportunities to advance my career, beautiful campus, competitive benefits","Would like more of a fun work community, benefits and starting pay not as great as some other industries",Merck
149,"""Great pay, but you have to earn every cent and then some.""",1.0,"PTO, benefits, pays for school","Terrible management. Get ready to earn every cent of your pay check and then some. Older employees pawn off work, work is unbalanced and uneven. Merck prides itself on ergonomics but doesn't know the meaning of the word. Employees are not trained, company is all about MONEY cutting costs and not worrying about employees. VIRKON is terrible! Extremely hard to move in the comapny. Awful home to work ratio, you're always at work and overtime is mandatory.",Merck
150,"""great place to work""",4.0,this is great place to work,"Company is predisposed to restructuring during dire times, hence, the possibility of being laid off",Merck
151,"""Solid Pharma Co.""",4.0,"Great mission, intelligent and passionate colleagues","Constant reorganization, slim investment in HR career growth in favor of outsourcing functions",Merck
152,"""Too many Managers!""",3.0,Decent salary. Some Flexibility. Customer relationships.,Way too many meetings. Top heavy. Became more about being liked then quality work. Always facing lay off.,Merck
153,"""Good company but improvisation at growing""",3.0,Values Benefits Company Purpose Top Management Vision Planning while growing,Lack of communication Middle Management Vision's Execution Retention,Merck
154,"""ok""",2.0,Big name company benefits good,Too much politics from managers,Merck
155,"""Intern Experience at Merck Animal Health""",4.0,Lots of career opportunities in the company,"Because it it a large organization, things take while to process and receive approval.",Merck
156,"""Quality Systems & Training Program""",5.0,"Job security, team work, respect, confidence","Distance from home, micromanagement, hostility",Merck
157,"""Your typical New Jersey big pharma corporate""",3.0,Lateral moves to new areas are possible and encouraged,"Difficult to advance to next level Environment not very personable; everybody does their job, no personal interaction beyond that. Very restrictive w travel and exposure to higher level committees (depends on area of work)",Merck
158,"""Great opportunity""",5.0,"Support from company, limitless opportunity","Large company, dead weight, difficulty aligning across sites",Merck
159,"""Great place to work""",5.0,Merck is a great company. Upper management is working hard to be inclusive and provide opportunities for women and minorities. They care about their employees and provide a lot of options for training and advancement. Great work/life balance.,it is hard to move up the ladder. Lot's of lateral moves required to be able to move up.,Merck
160,"""Good place to work""",4.0,Get paid with good benefits.,A lot of politics with managers.,Merck
161,"""Great benefits but no future.""",2.0,benefits and salary and good training,no upward mobility. No one is happy at this company.,Merck
162,"""It could be better""",2.0,"The people you work with, the pay, and overall job.",Benefits is not as good as I thought it would be.,Merck
163,"""Very nice people you work with""",4.0,Very nice people you work with,very limited promotion for Seniors,Merck
