,title,rating,pros,cons,company
10,"""An interesting experience""",3.0,"Casual work environment, onsite cafeteria where the food is pretty good, flexible work hours, unlimited vacation with manager approval, great employee discounts on technology products","IT department is in complete disarray. IT tickets stay open for weeks and even months, will get closed with no action. Almost completely out of desk space in Clearwater yet EOS team gets a giant mostly empty ""collaboration room"" the size of a large training room. Too many bad employees being let linger or transferred to other departments. An absolute joke of an ""occurance"" policy pushed by HR to the department managers to deal with absences and tardiness (guess what? It's ignored by most departments).",Tech Data
11,"""Great place to work, lower pay""",4.0,"Fantastic team, great manager, interesting work",Pay is less than standard,Tech Data
12,"""Great stepping stone""",4.0,"Great place to start your career. Ability to move in between different departments is nice so you can find your niche. Also they are willing to give most employees a decent amount of responsibility after about 12-18 months. Culture is also pretty good. It’s a very inclusive environment. I would just be weary of the work environment as they continue to make the cubicles smaller and smaller. Although collaboration is important, humans still value having personal space and don’t want to be packed in like farm animals.","Pay and benefits are definitely on the low end. Once you learn some concrete skills, you can take those with you and go earn 30, 40, or even 50% more and get better benefits elsewhere. Tight margins make it very difficult for low level management to set realistic expectations with their employees in regards to promotions. Managements infatuation with their budget to the point where they are not even spending all of it. The saying goes, if you don’t use it, you lose it.",Tech Data
13,"""Presales support tech""",3.0,Chill work environment Friendly coworkers Pay for certifications,Low pay Micromanagement No overtime available,Tech Data
14,"""The company doesnt value hard work by employees on the smaller end of the scale.""",3.0,The company was very flexible in allowing employees to work remote throughout the country.,Getting management to listen to new ideas that can improve performance. The company has sort of a stuck in old ways mentality in multiple departments.,Tech Data
15,"""Great Company but more flexibility""",4.0,The company is great. The atmosphere is a fun place to work. It gets tough sometimes but there are great people here.,Not allowed to work remote in inside sales even though we have the ability to do it from home.,Tech Data
16,"""Good company for entry levels""",3.0,"Easy commute, cafeteria is on site.",History of annual layoffs and incompetencies of senior level leadership.,Tech Data
17,"""Decent first or stepping stone job.""",3.0,"Good amount of medium quality benefits available (health, dental, pet, 401k, vacation). Offers work from home, steady work, comfortable work environment and people are nice.","The pay is bad and since being bought, Techdata is lowering sales salaries in a couple different ways. Commission has been changed to bonus, so they have more flexibility in making it nearly impossible to get. You are forced to carry budgets for companies that no longer do business with TD. The new compensation plan is extremely difficult to calculate considering they are beginning to limit employee visibility to sales figures and instead you rely on occasional updates from the same compensation team that messes up paychecks multiple times every year. We are also required to carry budgets for other team members despite not having the visibility or ability to affect those sales. TD is quietly changing all sales commission plans to a bonus format with numerous sales growth gates that makes it very easy to get zero bonus if you miss anything. Less $ for you, more for TD. My group was the first to change last year and a 2nd team was changed last quarter. They are going slow to limit the impact of employees quitting. This effectively lowered my pay by 20%. SSRs made about $50-65k/yr before and are forecasting 10-15k less annual income after the change.",Tech Data
18,"""Okay job""",4.0,"Free food, free drinks, free lunch on Wednesday’s, &amp; the people &amp; company is amazing &amp; you can really move up fast if you put in the hard work","Notice there’s not a lot of bonuses for the sales people so instead they compensate by giving you free items you don’t really need or buy, can be very repetitive &amp; boring, &amp; Pay is alright. Don’t like the whole idea of how you have to be glued to your chair the whole time. People there can be kinda of cliquey as well and be entitled",Tech Data
19,"""Fortune 500 Company Losing Focus""",1.0,"Occasional Free Lunches, lots of high tech information, good networking, decent healthcare options, great investment and 401K options","The sales floor appears to have lost its way compared to all other departments. A lot more seasoned employees are quitting or moving on. Unless you are placed on a ""lucky"" team, then you are more than likely going to deal with a toxic work environment. Management shows obvious favoritism. It is a numbers crunching game where skills such us organization or creativity will get abused but not recognized. I wouldn't let any supervisors know about health problems (physical or mental), because it gets taken advantage of or spread around the office. I saw a handful of team members leave because they felt unsafe about their privacy and told to put work first. There is often lots of free food and training available, but sales teams will pressure you to skip break or not take advantage of the opportunities around you because it's a team over personal development mindset. Make sure NOBODY finds out if you want to switch to a different department. Management might tell you that they support internal transfers, but many people feel pressured to leave for a new job because there is a 1.5 year requirement before being able to move to a new department. Workers get treated differently if they don't show blind loyalty to sales. There is also a trend of promote good workers to internal positions that may not use their skillsets efficiently-only to lock them down in the department longer. If anyone has watched as many Ted Talks as I have, my advice is to be very, very cautious if you are a Giver. People who are Takers or Matchers will move up quicker and be rewarded much better. The company has not figured out how to pinpoint their key people who value quality over quantity. If you can scam or fluff your productivity numbers (which isn't difficult if you find the right tools or master certain vendors), then you are golden. It's a little disappointing knowing this is the future the company is going towards which will leave their processes even more stagnant and behind the times ...",Tech Data
20,"""Upper Vendor Accounting Management Needs Overhaul""",2.0,"Lots of busy work for those who want to work. Benefits are decent, but could be a lot better.",Need to replace nearly all Vendor Accounting Directors and VP's. Most are not qualified for their positions and show a lot of favoritism. It's so open that those who are ignored have accepted that that's how this place is run. Pay is very low for the market and they keep losing good employees. Layoffs have been common in the past due to low profit margins and now many employees are worried with the company being sold. I know several that are looking for new jobs before this happens. Work environment for low level staff is not a very good one. Many employees have been here for a very long time and probably because they aren't very good and can't find another job.,Tech Data
21,"""Good company, could pay better,""",4.0,"Allow flexible schedules, work from home","Salary could be better, work load is often high",Tech Data
22,"""Like a new company""",5.0,"Flexibility, varied work, good benefits &amp; great people",Thin margins and limited investment in internal tools,Tech Data
23,"""Better to work minimum wage than this joke""",1.0,"Not that a can think of, you cant even grow your career here","Bad in all aspect, better find other well paying jobs around",Tech Data
24,"""Good Company beware Human Resources""",2.0,"Good company, decent work environment",Human Resources staff makes numerous mistakes with no accountability,Tech Data
25,"""Very Good Company to Work For""",4.0,Large company with good benefits.,The office space was quite tight for space.,Tech Data
26,"""Great benefits, wonderful entry level job""",4.0,"Benefits are top-notch, we even get pet insurance options Very collaborative workplace culture The company cares about its employees The company cares about its community (heart-walk pride parade etc) Lots of learning opportunities like tuition reimbursement or seminars The cafeteria is good and convenient",You have to tough through a low pay/no benefits temp period to get to the good stuff. Overtime is low-key mandatory The pay is lower than average especially if you get asked to do extra work,Tech Data
27,"""That’s it""",2.0,"Easy and mindless, no incentives to be good","Horrible pay, chained to a desk",Tech Data
28,"""Great Place to Learn""",4.0,"Great culture and positive environment in most departments. Benefits are good and the company supports a lot of non-profit organizations, encourages employees to participate in Big Brother/Big Sister, Junior Achievement, etc, and will even pay you to volunteer.",Pay is not competitive,Tech Data
29,"""Alright place to work""",3.0,Great working with in my team,My division doesn't get the full backing of Tech Data,Tech Data
30,"""not worth the energy""",1.0,decent benefits and salary; many good people work there,"horribly disorganized, disconnected; the director of this site only looks out for himself and will throw any one under the bus to save his own skin",Tech Data
31,"""Normal Corporate Atmostphere""",4.0,"401k, Health and Dental Insurance, Special Events, Lunches, Vendor Prizes including money and gifts",Too many Management Tiers with not enough basic position to get the real sales work done. Too many hoops added recently. More work was completed before. Now they have you do unneeded steps to complete your job therefore slowing down sales growth.,Tech Data
32,"""Good Company""",4.0,Good company to work for and provide a lot of opportunities to grow or going into other departments,Pay is not competitive for mid-level staff.,Tech Data
33,"""Workplace with excellent working experience.""",5.0,Working experience with excellent time management skills.,Busy environment with minimum supervision,Tech Data
34,"""CSR""",4.0,Benefits were pretty good overall,None that I can think of,Tech Data
35,"""Ehhh""",3.0,Lots of incentives and things to win and make more money. The company as a whole cares about its employees very inclusive regarding diversity. Very active in the community and promotes volunteering. Really enjoy my actual job,People can be very immature and cliquey like high school,Tech Data
36,"""Columbus, OH Branch""",1.0,"Decent pay, flexibility if you are the right person","Employee retention is terrible, Supervisors are inexperienced and do not provide adequate support. If teammates do not perform to the expectations of the position the work falls on others. Severely understaffed requiring extensive overtime. Playing favorites among employees, some can work remote while others cannot (not based on anything other than the supervisor's mood that day) Supervisors pick and choose who receives attendance points, and openly make exceptions for specific employees. Temps come and go CONSTANTLY. The training is disorganized and ineffective leaving many people having no clue how to do their jobs. With over a decade of experience this is by far the most unprofessional, leadership lacking, disorganized, flip-flopping company I have ever worked for. Though I was a top performer and satisfied with my pay and overtime options, the supervisors and environment are intolerable for anyone with even minimal experience, so I quit!",Tech Data
37,"""The work""",4.0,"Lunches, and the people","Pay , the management",Tech Data
38,"""Great team culture, difficult executive structure""",3.0,Team dynamics are very strong Great place to start building your resume Most executives will take changes to hire people they can train rather than people with loads of experience,Executives tend to override the judgement of their team the culture and community of the company seems to have degraded since the avnet acquisition sense of individual value is not emphasized greatly in IT Business teams tend to see IT as a problem rather than a solution which creates a lot of tension across units,Tech Data
39,"""Ok""",3.0,Great stepping stone into a new career,"Needs less managers, better pay",Tech Data
40,"""Interesting""",3.0,"Good work life balance, Tries hard.",Chaotic due to recent acquisition.,Tech Data
41,"""Build a Career""",4.0,"Great place to build you knowledge with good training depending on the department you work in. Many opportunities to network with internal and external companies, executives, and individual contributors. With the direction the distribution industry is taking, some of the things being done at Tech Data will be great. You will have access to some good benefits. If you are not in certain roles, you have access to unlimited PTO (obviously with some terms attached). Leverage the 401k offered to help your long term future.",Expect to spend more than 40 hours a week to accomplish what is asked for. Work life balance must be closely watched or you will be heavy on the work life side.,Tech Data
42,"""Good Place to Start Your Career but, No Career Development and Easier Ways to Make a Living without the Stress.""",2.0,"- Good Co-Workers for the most part - Decent Benefits, 3% Matching 401K, Health Care is reasonably priced. Most ""Company"" perks are for Sales people only so beware if you're in another dept. - Decent Vacation Time, salaried employees have no cap on vacation. - Decent Technology","- No career longevity, you will be laid off after 10 years or so most likely - Layoffs occur like clockwork at the beginning of the year. Used as a crutch instead of cutting out the spending waste (Like most Corporate Companies) - Difficult to move up within organization. Career development is almost impossible. An extreme lack of hiring and position budgets create a difficult path to improve career internally. - Upper management disconnected with Employees and reasonable expectations. (Like most Corporate Companies) - Work/Life balance is non-existent, if you have a somewhat important job role, you will be expected to work constantly, and if you don't, you may get the feeling that your job is in jeopardy. - Pay is terrible, probably one of the lowest paying organizations in the Tampa Bay Area. Most salaries are 1.5-2X at other companies for the same job.",Tech Data
43,"""Poor development and compensation""",2.0,"People, work environment, perks for salespeople, working hours.","Paid way below market benchmark, no opportunities for development, Management not focused in people needs, lean structure.",Tech Data
44,"""Great company - inclusive and exciting!""",5.0,"Inclusive, focused on colleague development, solid strategic plan for the future","Very fine margins in the core business, so extreme attention to fiscal detail is paramount",Tech Data
45,"""TD is Ok""",2.0,Good people to work with,Management is increasing in Florida and moving away from Tempe.,Tech Data
46,"""Terrible management""",2.0,Free food and free events,"Management could care less about you, you’re a number. Make a few small mistakes and you’re out. Does not matter how much you care and try, if you’re not “consistent enough” for them you’re gone.",Tech Data
47,"""Awesome place to work""",4.0,"Awesome place to work, great working environment",nice culture and values,Tech Data
48,"""Smells Like Teen Spirit""",2.0,A decent job in a small town.,Low pay. Repetitive days. High turnover.,Tech Data
49,"""Little room for opportunity unless you adhere to the cliques and gossip of the organization""",2.0,Decent PTO policy Casual dress,Cliques Arrogance in management No room for growth Low paying salaries in the industry,Tech Data
50,"""Excellent""",5.0,"Excellent entry level position, great experience, tremendous opportunities for growth and professional development.","It's a desk job. So be prepared to be anchored to a chair, working the phones and computers. Commission structure for ASR's",Tech Data
51,"""Company Review""",3.0,I can't think of any pros,"the facility has no air condition, HOT in the summer",Tech Data
52,"""Worked for more than 3 years""",4.0,Great place to start a career.,Not competitive pay within the market.,Tech Data
53,"""Business Development Manager""",4.0,Good benefits. Good benefits and,Extremely low salaries. The lowest of the industry and among other distributors of IT in South Florida.,Tech Data
54,"""Poor management""",1.0,Large company Exposure to global footprint,Poor management Unorganized Lack of accountability Cheap Unknowledgeable Management Poor benefits Inefficient,Tech Data
55,"""Great Company to Work for""",5.0,"Great corporate office, decent benefits, good opportunities to grow.","Great company to start your career, but not to end with!",Tech Data
56,"""Great company to gain experience""",4.0,"Decent benefits, lots of opportunities to further career development","They pay you just enough to live, not much more",Tech Data
57,"""Great place to hone leadership skills""",2.0,There will be daily opportunities to challenge your interpersonal and leadership abilities.,Your work life balance may not be as good as you would like.,Tech Data
58,"""Manager, Product Marketing""",4.0,Great leadership Flexible work schedule Great PTO Fast paced environment Clear GTM strategy,Salary is low compared to industry No training for new managers,Tech Data
59,"""Tech Data is a good company to start your career.""",4.0,"Excellent environment, the company have one of the best systems in the industry (SAP), top distributor for several brands, you will have all resources necessary to develop your job.","One of the lowest salaries in the distribution industry, high rotation on the positions, people tend to move to a vendor as soon as possible. The Miami office does not have much options to be promoted, you are basically stuck on your position for a long run.",Tech Data
60,"""Customer Service Rep""",4.0,good atmosphere; great team; good core values,salary was too low but it is a great job straight out of college,Tech Data
61,"""Good place to start career""",3.0,"Good place to start out to learn the industry. Lots of different paths you can take later, but you have to be willing to put in the time and work and pay your dues. PTO and Sick days are lumped together so that’s nice for people who don’t get sick often you can use for vacation or mental health days etc. Culture is nice, typically fun and laid back. But, they can put a lot on you.","Roles vary based on team/vendors. What maybe a con for some may not be the case on other teams. Training varies, sometimes you get thrown to the wolves and not everyone is a good fit.",Tech Data
62,"""Great Company, Great Culture""",4.0,Great culture and opportunity to learn and be part of something big.,Below average pay for same positions in the market.,Tech Data
63,"""Top down approach""",2.0,Ok place to work to start a career,"High stress environment, high turnover",Tech Data
64,"""A true cluster duck of a company.""",2.0,"Steady hours, comfortable work space, and most staff are very friendly.","There's little to no actual training, so you either have to figure it out on your own or get let go. Favoritism runs rampant, and upper management is very detached from everything that's actually going on. They really love to overwork their employees with no compensation.",Tech Data
65,"""Near Unlimited Potential""",5.0,- Potential for growth in multiple directions are available through multiple avenues like job shadowing but generally based on how much you push yourself. - Stability of the company provides a sense of comfort. - You can earn privileges that afford a healthy work/life balance. - There are some really great people that work here. You'll meet interesting and good people here.,"- Individuals can be silo'd which isn't always a con, but it can make one feel less connected to the organization. - Some teams can become ""clicky"" in a very high school manner which is odd for grown adults. It's best to either fit in where you can or move to another team. - Base level benefits could be better but they're also affordable.",Tech Data
66,"""Good company""",4.0,Room for growth and advancement.,Negotiate a good starting pay or you will always be on the low end - even with promotions.,Tech Data
67,"""Solid employer so far""",5.0,"I have been fortunate to have a really good supervisor. I've only been at this facility for a few months and have had no complaints. My benefits are good. My schedule is pretty strict. 8a-430p or 6a-230p, my choice. Once we get 40 hours they pretty much make sure we go home (atleast in my department). I haven't been forced or given overtime hours. So my personal life is pretty stable outside of my work hours. HR has been good to me and also my direct supervisor and manager. Was given proper training before being turned loose on my own. Now I work at my own pace with minimal supervision. It's a stable feeling job that doesn't really effect my personal life. When I leave work in the afternoon, it doesn't go home with me.","Although I'm happy with the facility and the benefits, I feel the actual pay is a bit weak. I have been offered higher paying jobs to go to other companies since I accepted this job, but I turned them down. My job feels pretty secure here and I really like the people I work with. Hopefully once I've been here a bit longer they will re-evaluate my pay and increase it accordingly. I feel I really undersold my abilities during my job interview. I had much more experience than I wanted to give myself credit for, but didn't want to oversell myself. I think my current pay reflects that decision. But it's one that is my fault and I've chosen to live with it for now.",Tech Data
68,"""Great Company""",5.0,"Overall the company is great. It is a laid back environment, no holidays or weekends. The PTO is okay until you reach year 10 then it is awesome.","Pay could be higher, more PTO",Tech Data
69,"""Tech Data is experiencing major growing pains from acquiring Avnet.""",2.0,Easy to stand out if you're willing to put in the work.,"High turnover and management is shuffled around often so many managers, directors, and VP's are not knowledgeable on the teams they're put in charge of and therefore are prone to making poor business decisions.",Tech Data
70,"""Tech Data #1 FL employer""",5.0,This is truly a team environment and family oriented place to work.,Elevator etiquette training would be helpful,Tech Data
71,"""Business development""",5.0,"Flexible work time, unlimited PTO","Long hours, heavy work loads",Tech Data
72,"""good entery level job""",2.0,"exposure to experience, spring board into something better...",not great pay and a lot of work,Tech Data
73,"""Great""",4.0,A fun job when you are hitting bonus,More people are in HR dedicated to showing a culture where execs think mellenials will want to work than necessary.,Tech Data
74,"""Good people""",4.0,Good people and decent pay for an entry level position.,A lot of people sit in their positions 20+ years so it kind of seems like advancement is not the easiest. Terrible training programs.,Tech Data
75,"""Worked there for two years, sometimes long hours, with no issues until late in my employment""",2.0,"I worked for Tech Data for about two years, from about June 2016 through May 2018. During the earlier part of my employment, there were no issues; I worked peacefully at my station by myself as a void fill operator without any problems with supervisors or other employees until late in my employment. Was a temporary employee for one year through Staffmark Temporaries, then was hired permanently, with a raise. Worked a lot of overtime during some periods but received good compensation.","In early 2018, a woman in her late 20s told me, while on the job, confidential stories about her personal relationship, and that when she was 19, she first became involved in an intimate relationship with her 14-year-old boyfriend. I was quite astonished that somebody would tell me this while at work. When I told other employees and management, one of the managing staff told me not to dare say anything about it, appearing to defend the woman. At that point forward, Tech Data began building a file, alleging numerous things from being too loud, to damaging equipment. Furthermore, a man in his early 50s was making inappropriate remarks to and coercing an 18-year-old girl who worked there, and, in my personal opinion, believing that was wrong, raised an objection, when he responded to me, rudely and loudly, almost appearing to acknowledge his wrongdoing, “You know what? I don’t like you anymore! Don’t talk to me!”. In May 2018, I was escorted from my workstation to the manager’s office, where I was told that I was terminated, and the two managers who were present made sarcastic remarks, smiled and joked about the matter, and, while smiling, told me that I spit on the equipment, which was untrue, along with other similar allegations. I had applied for unemployment benefits which were initially denied due to Tech Data’s allegations, however, in my appeal, which was successful, and based on these facts, Texas Workforce Commission ruled that I was not at fault. Tech Data was a good company, and there were many nice employees who I enjoyed working with, however, I believe that towards the end of my employment there, I was treated very badly by management. Furthermore, Tech Data refused to hand over a copy of my employee file or disciplinary records, and also failed to hand over any relevant documents (other than a voluntary resignation packet) upon the termination, giving me limited evidence for complaints (other than the TWC ruling, where the employer, Tech Data, failed to appear at the hearing). Very disappointed in Tech Data.",Tech Data
76,"""Depends on department""",3.0,The people and relationships. You learn a lot of new skills and refine existing skills.,Too much CYA and nasty politics... depending on the department.,Tech Data
77,"""Boring and low pay""",1.0,"Young staff, free food, company events. I did think my manager was great!","I accepted this job even though the pay was very low because of the pros. The pros really aren’t worth it at all. I thought the company culture was going to be a lot better than it was. The company is just so large which is cool in a lot of ways but the company culture really isn’t there. Most of the jobs are boring so people spend all day gossiping which is annoying to listen to. The pay is very low and getting raises is a standardized process so they are low and after certain lengths of time. Switching positions or moving up to a higher role takes about 18 months I think.. and then you have to stay at that role for another 18 months I believe. So it is a slow and long process to move up in the company. There are also so many other people with the exact same boring, low pay job as you who also want to move up. I wasn’t in sales so the interview and hiring process took over a month. My friend who works in sales ended up applying for a higher level job after 18 months of employment and that process took her 4 months to transition to the new job. I think she had to wait a whole month to hear back. That personally would be really stressful for me. That was when i knew i didn’t see a future with the company. I couldn’t imagine waiting 18 months to be able to apply for a barely better job, get a $3 raise, and then have to patiently wait a month to hear back. You have to be very patient to work here i guess. Overall, tons of boring low paying jobs and very few higher up jobs that may or may not be just as boring.",Tech Data
78,"""Inside Account Representative""",5.0,"You learn A LOT Great benefits Solid work/life balance; later nights might be expected depending on your team but mainly for fiscal end of months, quarters and years. Opportunity to move up or within the company Great culture",Pay is a little low in sales but doable. Consider sales at Tech Data to be an amazing place to get solid experience in the beginning of your career. It's luck to be put on a solid team.,Tech Data
79,"""Solutions Rep.""",2.0,I met some amazing people.,Their biggest motive is greed.,Tech Data
80,"""Tech Data""",4.0,Good place to work at.,IT department has many challenges,Tech Data
81,"""Great Company""",4.0,Good Teams Work life balance Many learning opportunities,The pay is below average,Tech Data
82,"""Solid Company""",4.0,"Being technology focused it's an ever changing eco system, if you don't mind change and learning new things it's great. people and culture is excellent, they have worked hard at it over the years and have great intentions","compensation could be more competitive, but also some red tape with processes and procedures due to size ans relevance of company",Tech Data
83,"""Very Corporate Company""",1.0,Lots of good people work here.,"Poor pay, poor spiffs as TD only gives free lunch during summer and around the holidays and that's it. All other spiffs usually come from the vendors. Training department is poor from manager to trainers. Training is delivered by inexperienced trainer's that don't have a background in training. At least the manager is good at leading exercises during the day. Expect major layoffs every 2 years as that's been the norm for the last 10 years. Hopefully new leadership can right the ship. Lots of favoritism as well. I know that happens at most companies, but it's bad here. So, if you can't suck up, you will never move up the ladder. Lots of managers are inexperienced in the departments they work in. Got the job because they were good at sucking up. This is why the company culture is not good. Look elsewhere if you can!",Tech Data
84,"""I love my job""",5.0,Great management team. They give you the tools to do your job and the necessary support. Good work life balance. Interested in the employee as a person. Budget is provided for employee engagement. Awesome benefits. Employee stock purchase plan available after 30 days. Achievable bonus program. Actual metrics that are understandable and realistic.,Company sometimes jumps into projects and adjusts on the run rather than planning ahead of time.,Tech Data
85,"""Great benefits and corporate culture""",4.0,"Good salaries, benefits, and corporate culture.",Higher from the outside when there are internal qualified internal candidates,Tech Data
86,"""Inside Account Representative""",5.0,*Great culture *Upper management always open to suggestions,*Pay is on the low end compared to direct competition,Tech Data
87,"""Sales Manager""",4.0,You won't find better people to work with,"None so far, a stand up company",Tech Data
88,"""Great company, relaxed culture""",4.0,great culture and accommodating management,"The company is very large, it takes a lot of hard work to make a name for yourself or move up organically",Tech Data
89,"""Good Starting Workplace""",3.0,Great learning experience out of college,"Low pay, high turnover, lots of bureaucracy.",Tech Data
90,"""Inside Sales Representative""",3.0,"There are lots of vendor sponsored sales bonuses, including cash, products, and trips.",Goals and targets change regularly making it difficult to establish a consistent sales plan with customers.,Tech Data
91,"""LC Associate""",3.0,Decent pay with regular overtime,No work/life balance. Poor management culture. Very low morale of employees across the board.,Tech Data
92,"""Software Licensing Analyst""",3.0,"Very friendly colleagues, can learn basic office manners and rules","Low salary, not useful system",Tech Data
93,"""Director""",4.0,"Large company benefits, dynamic people to work with, lots of opportunity to move around from entry level positions, and top IT Distributor where you can learn a lot about the industry.",Value side of business (formerly Avnet TS) being challenged by acquisition (by TD) to maintain identity.,Tech Data
94,"""Corporate""",4.0,"Job Security, Descent Benefits, Health Insurance, PTO","Office Politics, Management Inconsistency, “Do more with Less”, Outdated Systems",Tech Data
95,"""Excellent Employer""",5.0,Growth opportunity is there to be achieved,Wages could be much better,Tech Data
96,"""Terrible""",2.0,2 20 minutes breaks and lunch is optional,"management, no training, benefits, human resources",Tech Data
97,"""Business Analyst""",4.0,Good benefits Nice people Plenty of growth opportunities,Socially Awkward at times Need to improve training practices.,Tech Data
98,"""Started good then went downhill.""",3.0,Cafeteria food was okay when staff was there.,"Equipment not great, Mgmt does not care. They prefer contractors for many roles.",Tech Data
99,"""Sales""",3.0,"resources, location, cantina, employees, friends","pay, leave, location, training, compensation",Tech Data
100,"""Could be a lot better""",2.0,Paid holidays. Good extended learning seminars,"ZERO quality management, ZERO structure, VERY under paid, very ""high school"" mentality as a whole",Tech Data
101,"""Uncertainty is an everyday thing now. Atmosphere has been going downhill for a few years""",1.0,"Although many good people have left, there are some still here, but I don't think for long because of uncertainty. Generally benefits are not too bad especially PTO, but hard to take due to coverage requirements.","Cost control is the big buzz word which has contributed to the uncertainty. Everyone around me thought that after all the layoffs after buying Technology Solutions from Avnet, things would settle down. Now we're asked to tighten belts even more and be ready for many more layoffs. TD runs very lean (try getting office supplies for daily use - easier to buy your own) and pay is quite low for non management employees.",Tech Data
102,"""TD has both really great leadership and really bad leadership, standard benefits""",4.0,Growth opportunity Standard benefits Some leaders truly care about employees and future of company Many employees in TD Corp in Florida really care and try to help new employees,"Difficult to navigate to get to right person/team due to company being so big Legacy Avnet leadership within Services divisions is not as good as TD corp leadership Some leaders/management within services division are not as caring towards employees Legacy Avnet portion in Services had so many acquisitions, there are 8-11 different systems to deal with (being addressed).",Tech Data
103,"""Low Morale, Low Pay, highly toxic environment""",1.0,Free parking and no coin operated bathrooms yet. Cost cutting measures could change that to help offset costs as the margins are very thin.,"Like many large companies, you get a bit of everything - good and bad. The pay is very low for many and turnover is high in some departments. It has become a lot worse after the acquisition of Avnet. Layoffs were rampant long before this, but have become a common place now. Handling of these terminations were done very poorly and many former Avnet employees have been vocal about it, but only found closed eyes and ears. Many good employees have left since the acquisition. It was just announced to the market that the company is going to have $90 million in cost cutting in the next year or so to help improve profits, so the expectations are that even more layoffs will be forthcoming, Time to start looking elsewhere especially since the economy is good. I have stayed this long due to having to deal with a sick parent, but no more. Moral has been low for many years and this has made it worse. In general, regardless of what department you talk about, the environment is very toxic. It's made worse when one department is pitted against another and the actions they take is for their own benefit instead of the company overall. This is mostly due to senior management, who are in offices, show very little regard for employees on the floor, show a lot of favoritism, have a negative attitude in general and place blame on others when they should be looking in the mirror.",Tech Data
104,"""Values""",4.0,"Even salaries for every department, employee tranquility first,","Poor health insurance, very expensive.",Tech Data
105,"""Consultant""",3.0,"As long as you have a hot project, you're good.","Should your project fall out of vogue, you're toast. No internal placement efforts and little if any internal placement assistance. Just 30 days of Lee Hect Harrisson and ""have a nice day"".",Tech Data
106,"""Not a fan""",1.0,Some good and smart people,"Benefits are not great, no growth path, no appreciation for employees",Tech Data
107,"""Finance Manager""",3.0,"Alot of opportunity for growth, good benefits, good community relations","Heavy workloads, long hours and high expectations from Mgmt.",Tech Data
108,"""Overall a good company to work for""",4.0,"Great people, reasonable benefits package, good location","minimal opportunities for advancement within the organisation, the Corporate Values are more words than action",Tech Data
109,"""One""",4.0,"It's good. good culture, good food. good environment",Very specialized tasks so if you want to be great at one thing it's awesome.,Tech Data
110,"""Accounting Dept""",2.0,"Cafeteria A lot of the work is mindless so its nice if you dont want to try in life High turnover leads to a lot of room for advancement Flex policy allows wfh and condensed work week once 6 months into position Pays high, low on hourly basis though","Upper management: always says they are pushing for change but when it comes to it they make excuses not to when it would save time and money. Leadership expects you to know everything they know but gets frustrated when you don’t know but refuses to actually get involved to train employees. No effort to develop employees Training: none after first week Turnover in finance dept: loses one employee every two months Hours: work til 7/8 during regular time, 11 pm up to 3 am is EXPECTED during quarter ends Communication: teams do not communicate well at all. Too many tenured employees withhold knowledge to retain value resulting in avoidable problems Tasks: far too much non value add work, especially for the position level If you finish your work, you don’t get to work on the projects that add value, you just work on others non value add work",Tech Data
111,"""Client Manager""",4.0,Good company to work for,Not good at accepting advice on process changes out of the norm that would be more cost effective.,Tech Data
112,"""Great place to start a career""",3.0,Great people working hard to make company successful!,"Upper management is all about self and no diversity. If you're not one, you'll never be one",Tech Data
