,company,cons,pros,rating,title
98,Costco,Weekends can be brutally busy,"Good management, good pay. Very organized.",5.0,"""Good place to work"""
99,Costco,non com about comp now,great co to work for,3.0,"""great co"""
100,Costco,"Seasonal work rarely leads to full-time, permanent employment from what I can tell. Out of over 25 seasonal staff members, I believe they are keeping less than 5 on after 89 days. The people I know are being retained are all very young so I wouldn't say that Costco hires people over 50 despite press to the contrary. The work is very physical. There is no allowance in the seasonal workforce for physical limitations (for example, a bad knee or back). There are no sick days or holiday days as part of your employment. Management at this store are not particularly accessible. At orientation, we were told repeatedly 'just ask a supervisor or manager', but with the pace of the warehouse operations, there isn't time to sit down with anyone. All conversations are handled on the fly and I found this led to misunderstandings that then required circling back around and being taken for a 'talk in'the office'.","I worked as a seasonal employee during the 201 holiday season. The pay was $15/hour with most weeks being worked part time at around 24-30 hours. I assisted at check out lanes, pushed carts up from the parking lots, helped members find items in the warehouse, folded clothes, and put items back on shelves from where members dumped them in the warehouse. The seasonal job was a great way to learn about the company. I got to try out a lot of different spots in the warehouse and got some good insights into how the company is run for members and shareholders, as well as their policies for employees. Costco hires with HS diploma or GED. The warehouse that I was in had several staff members with disabilities (physical, behavioral).",3.0,"""physically demanding, fast paced"""
101,Costco,Management sucks they play ALOT of favorites! They constantly hang out and sleep with hourlys!,"Non really lunch, breaks, days off, holiday pay vacation pay.",3.0,"""Managers are not great there."""
102,Costco,Your Boss might not have a GED,Easy to get hired. Pays the bills,3.0,"""Not a Place for a college graduate"""
103,Costco,"Pay is not so competitive, limited vacation hours and low 401k match for new employees, blackout from Nov to mid Dec so you can't take vacation","Friendly, health plan is good, relax working environment",4.0,"""Good but need improvement"""
104,Costco,Ok hours for everyone there,Good pay for everyone there,4.0,"""Cool place"""
105,Costco,"None, great company to work for.","Family environment, great benefits",5.0,"""Current Employee"""
106,Costco,Sometimes the mangers don't acknowledge your hardwork,It has the best coworkers and are very organized,4.0,"""Daily life at costco wholesale"""
107,Costco,Fast paste based job. Always on your feed and always on the move,Pay is great benefits are even better and the energy and positive vibes are good.,5.0,"""Team orientated. Helpful and friendly work environment"""
108,Costco,Sometimes the Kirkland weather made pushing carts outdoors a bit of a task,"Management was very supportive and lenient on our temporary worker schedules, compensation was $2.50 higher than minimum wage at the time, and they even give great benefit packages to short term employees!",5.0,"""10/10 recommend working at Costco!"""
109,Costco,on feet all day your legs) feet and knees will feel it i averaged 35000 steps per day there your calf muscles will feel it the most cant take off friday saturday and sunday(the busy days routinely with out exception like religious) hard to move up you need to wait for some one above you to move up or out and costco has a very low turn over upper management is disconnected from the hourly employees they manage they only see you for a few minutes a day and then ask why you were or werent doing something and i asked what i was doing and got an i dont know you cant clock in 1 minute early or more than 3 minutes late and you can clock out as early as you finish but not 1 minute late so if your scheduled to clock out at 9:00pm and clock out at 9:01pm a manager may ask you why you clocked out late,good pay 15$ hour time and a half on sundays coworkers and supervises are nice to work with free costco membership food court makes for a good fast access lunch/dinner break (30 mins unpaid) 2 15 mins breaks paid for 8 hour shift(only 1 if 6 hour),4.0,"""excessive labor"""
110,Costco,"Walking 15+ miles a day in the warehouse - unless you want to lose weight. Long 9 hour shifts, Costco typically overstaffs so keeping busy can be a challenge - unless you like to fool around and not actually work.",Costco Pays better than most for similar positions. Costco has their act together. Costco isn't a predatory company who sucks the equity out of their employees.,4.0,"""Great managers and co-workers."""
111,Costco,Not too many cons tbh.,Great work environment and Benefits.,5.0,"""It’s good"""
112,Costco,"None, They are always accomodating","Customer Service, Product, People, Hours",5.0,"""Membersiphip"""
113,Costco,The distance isn't always convenient,"Good pay, good people to work with, supportive managers, full benefits, free employee membership",5.0,"""Member Service Agent"""
114,Costco,Cold outside during winter. Long hours at times. Scary drivers in the parking lot.,Friendly staff and management is wonderful,5.0,"""Great place to work"""
115,Costco,"managements sucks, favoritism and they take advantage of you.",the pay is good for students.,1.0,"""cashier and cashier assistance"""
116,Costco,Upper management must think Pharmacy Managers are superhuman!,"Pay, technician to Pharmacist ratio",3.0,"""Some BAD apples in upper Pharmacy Management"""
117,Costco,Nothing to write home about.,"Good pay, great people, open advancement",5.0,"""Great Opportunities"""
118,Costco,Hours can be all over the place,Benefits and great people,5.0,"""Great company to work for"""
119,Costco,There are no cons at this job,"Flexible schedule, good management, nice",4.0,"""Flexible"""
120,Costco,Random Schedule no weekends off,Great Pay Great Benefits opportunities to move up,5.0,"""Membership Clerk"""
121,Costco,There are no cons at Costco,Great team aspect and very dynamic group of workers from greeters to management .,5.0,"""Communication is the key element to all good works ."""
122,Costco,Management is dishonest in what they tell you to get you on board. I applied for the bakery position and was told that I would be transferred to that department and it never happened. Was told I would get a certain amount of hours and then they didn't It has a horrible work culture,Pay was decent Required you to take a break,1.0,"""Don't believe what they say"""
123,Costco,"Schedule conflicts, micro managing is a bit much",Pay is good and insurance is excellent,4.0,"""Good company, schedule can be tough"""
124,Costco,"The overnight crowd is a little rough around the edges. Lots of swearing and slurs, lots of “joking” and really sarcastic remarks",The work is fun and the pay is great..,4.0,"""Great work, rough people"""
125,Costco,Shift lead and cook,Customer service and enjoying meeting new people,5.0,"""Cashier"""
126,Costco,not enough pay us better and implement bonuses,its Costco everything is great,5.0,"""Great Company"""
127,Costco,Work load can be hectic especially around the holiday season,Employee staff is generally great and friendly,5.0,"""Great employees"""
128,Costco,Managers and coworkers are mostly unfriendly,$15 an hour starting pay,1.0,"""Lack of Compassion"""
129,Costco,"Unqualified Management, limited upgrade training, schedule efficiency","Good Insurance, Competitive Pay, Growth Opportunities",4.0,"""Industry leading insurance"""
130,Costco,"Unqualified Management, limited upgrade training, schedule efficiency","Good Insurance, Competitive Pay, Growth Opportunities",4.0,"""Industry leading insurance"""
131,Costco,Wait time is a little slow,They Take care of there members n employees,5.0,"""It's Pretty Good"""
132,Costco,"Hard work, fast pace, angry customers, chicken tenders","Moneye good, management, customers, product",5.0,"""Great company to work for"""
133,Costco,"No cons, they were always great","Friendly environment, reasonable, great pay",5.0,"""GREAT PLACE TO WORK"""
134,Costco,"Breaks are scheduled twice a day (not including lunch), but in 4yrs of working there it was rare that I ever got one. Promotions largely based on networking and nepotism rather than individual performance ratings.",One of the highest starting wages for any retailer Flexible schedules Great benefits,4.0,"""Highest starting pay in retail"""
135,Costco,Management Dress code Standing,Benefits Friendly people Large Busy,4.0,"""Costco"""
136,Costco,Lots of pressure during the holidays. Seniority rules over everything so trying to work your way up the ladder can take a long time.,"Very great benefits, some of the best pay in the retail industry.",4.0,"""Lots of pressure, good benefits"""
137,Costco,Seniority takes everything here if you get promoted and someone else who's been there even a day longer than you can bump you from the position. Also too word of mouth is everything here you can get fired easily all it takes is one person to say something bad about you that isnt true.,"Pay increases, overtime hours if you want them",1.0,"""Garbage company"""
138,Costco,"Top pay scale only gets one cost of living increase of .60cents a year. Every warehouse is unique and different. We are sometimes a family, sometimes we are strangers. Its very wishy washy. Some days are better than others. Communication isn't the greatest within management. Burnout is inevitable -dealing with the public is taxing and exhausting after a while",AMAZING BENEFITS Free turkey for Thanksgiving Paid Holidays off lots of opportunity for growth within the company,4.0,"""honest review of a PT cashier"""
139,Costco,"None, every thing was good",Wage is the highest in retail,5.0,"""Best"""
140,Costco,"5 days 5hour shifts for part timers, not good for families with young children, who require day care.","Family Benefits, hourly pay",4.0,"""5 days"""
141,Costco,"Busy times are BUSY, if you are working in one of the stores you will be expected to work weekends which is when most of the business occurs","Unmatched pay for the work, rewards hard work with promotions",5.0,"""Great lifelong job opportunities"""
