,title,rating,pros,cons,company
36,overall great place to work.,4.0,you work with a lot of really good people. most managers are also good people who care about you becoming the best you can be at your job.,some managers can be a little distant. not many negative comments here.,Walmart
37,an upgrade in working retail,5.0,good benefits when you become fulltime very good hourly salary the work shift is always a consistent time frame,like any job there are sometimes going to be coworkers that you dont like or clash with. sometimes not enough people are scheduled to work and youre pressured to pick up that slack.,Walmart
38,horrible,4.0,air conditioning was good and cold,manager was not the best in the world,Walmart
39,good job,4.0,pretty decent pay for the difficulty of the job,there were many times where i worked too many hours,Walmart
40,sotcker,4.0,good pay for what you do. not difficult at all.,cannot think of any at the moment.,Walmart
41,ehh,4.0,good i guess. i dont know,no cons at this establishment sir,Walmart
42,fun job and great coworkers.,4.0,great team benefits are great opportunity to move around departments.,managers seem to be trained in methods of being unpleasant lack people skills to motivate and retain any level of talent.,Walmart
43,great place to work with managing a lot of responsabilities,5.0,given high amounts of responsibilities right away. managing a huge business.,big corporation means it takes a while to get ideas through quickly.,Walmart
44,i have really enjoyed working for walmart and they have worked well with my schedule while i go to school.,5.0,great assistant manager who cares,getting a hold of management can be difficult at times,Walmart
45,very progressive organization,5.0,development and growth opportunities pay structure technology,if you love what you do there are limited cons,Walmart
46,walmart supercenter,5.0,great job to have . if you needed of a job real quick .,the schedule was bad and managers where cool . at store 2554,Walmart
47,great job,5.0,worked here for over 8 years great pay great company,hard work long hours benefits fluxuate with the economy,Walmart
48,great company,5.0,wages benefits time off flexible understanding fixed schedule,did not have any negatives other than my distance to drive to work but that could not be fixed.,Walmart
49,great,5.0,super great and interesting experience to be in,it was very strict at times,Walmart
50,they work with you,5.0,was able to work flexible hours during my junior year of college and pick up extra shifts in the summer to make some money in my free time.,you do occasionally have to deal with the dregs of society that go to walmart without having showered in the last ten years.,Walmart
51,a,5.0,pay schedule benefits are all very reasonable,the public is very unreasonable,Walmart
52,great,4.0,good pay honest great people.,you have to take the initiative to be successful. this is difficult for some people.,Walmart
53,production manager  hard work long hours.,4.0,i have enjoyed most of the work i really enjoy being a manager.,benefits should be better salary manager should know about the dept before making changes or telling us were wrong.,Walmart
54,great job,4.0,great staff store as a hole,different schedules and attendence points,Walmart
55,a great place to work,4.0,ability to make huge impact.,uncertainty right now and lack of career progression.,Walmart
56,awesome job,5.0,really awesome manager i could talk to about anything,the part of it being kind of dangerous when apprehending shoplifters,Walmart
57,without walmart i wouldnt be the person i am today.,5.0,the hardest work makes you the strongest person.,if you cant take it dont do it.,Walmart
58,great place to work if you work hard,5.0,benefits opportunity for growth. easy to climb the ladder if you work hard.,customers can be difficult and sometimes your employees are really stupid.,Walmart
59,it was an experience.,4.0,environment. coworkers. atmosphere. location. experience.,nothing i can think of.,Walmart
60,its a living,4.0,independence responsibility of supervising a team good experience,no training expectations can be a little extreme,Walmart
61,is what it is,4.0,good pay good launching pad for advancement,hours and work load. short staffed most nights,Walmart
62,good brought me out of my shy stage and i became social fast and gained froends,5.0,very friendly team players they care about youbusy fast paced,busy if you work slow its not the place.attendance points,Walmart
63,hardworkers and bosses,4.0,bosses are friendly and nice,not that much to write about,Walmart
64,department manager,4.0,opportunity benefits family oriented skill enhanced flexibility,no overtime and selected shift,Walmart
65,great coworkers terrible scheduling and management,4.0,good pay great coworkers great benefits,management doesnt care and are lazy overworked and scheduling is terrible.,Walmart
66,company,4.0,nice environment good managers and good community,you could never really do your job because they were understaffed,Walmart
67,not as bad of a place to work as people think,4.0,coworkers are like a family constructive feedback from managers,communication between managers and employees is iffy at best.,Walmart
68,what i would expect,4.0,its what i expect for a cashier job,can get boring but what do you expect,Walmart
69,walmart,4.0,good salaries for store management,cutting the number of salaried management positions in stores,Walmart
70,very good company . great management team amazing customer service,5.0,great work environment . amazing staff good human resources personnel,stop work place gossiping it is not for that environment,Walmart
71,i loved working for this company.,5.0,fair pay understanding management coworkers worked well together,hours no flexibility not enough opportunity for first time applicants.,Walmart
72,flexible with school schedule,5.0,fun flexible room for growth,nothing really to put here,Walmart
73,equal opportunity employment with reasonable management,4.0,if you are a respectful and hard worker who does tasks at 110 without supervision supervisors and management are almost always considerate flexible and appreciative. there are opportunities for advancement.,the pay is lower than i liked 11hour for the amount of work i put in. some periods throughout the year can be hectic.,Walmart
74,great for high school students,4.0,competitive wages coworkers are fantastic friendly staff always something to do,have more responsibilities than original job offer depicted,Walmart
75,great coworkers,5.0,locale its fun. as stated before i liked the people that i worked with and also knew the customers and liked them.,at earlier times it was the scheduling but management fixed that.,Walmart
76,great work place great benefits,5.0,works with availability flexible hours,hours get cut drastically after the christmas holidays,Walmart
77,my experience at walmart is i love working their i love the people i work .,5.0,the best reason to work at walmart is my job is really easy and nice people . we all helping each other as a team work. they always help me with the staff that i cant finish.,some challenges that i work with walmart is team work and people are friendly and everyday im exited to work their .,Walmart
78,good company,4.0,career opportunities and diverse knowledge,long hours as salary with little home work balance,Walmart
79,great place to work,4.0,great area to live work and raise a family.,parking is never fun late morning.,Walmart
80,not bad for what it is.,4.0,easy to get on. regular hours. i dont consider the pay to be bad for an entry level unskilled position.,worked there during the summer got pretty hot unloading the trucks.,Walmart
81,work,4.0,great hours and great people to work with,management doesnt really get to know they workers,Walmart
82,not bad if you keep to yourself,4.0,flexible schedule good benefits good pto options,training poor leadership management forms cliques,Walmart
83,great place to work for the most part,4.0,great people decent pay career oriented,terrible schedule leaves no time for a personal life constant changes causing inconsistencies,Walmart
84,great,5.0,love the health benefits they have.,no cons to talk about here.,Walmart
85,great place,5.0,fun and exciting you also meet great people,none that i can name,Walmart
86,ill definitely work there again,5.0,they work with your school schedule and youll always get hours regardless of your availability they will even call you or ask you in person are you available to work a certain day.,when others would call out you will be the one to pick up their slack but thats with any job.,Walmart
87,good work atmosphire,4.0,they would work with availability,they would not care if you have doctors appointment to be excuse for work,Walmart
88,walmart maintenance associate,4.0,easy to stay employed if youre always able to work,variable days and inconsistent scheduling,Walmart
89,fun time work here but there is time they used you,4.0,i met some good people,doesnt pay well they use you barley give you hours,Walmart
90,fairly decent job but could improve in some areas,4.0,good pay and good benefits plus the employee discount card is useful if you shop at walmart a lot,the random and inconsistent scheduling can be very inconvenient especially if you have children,Walmart
91,asm,4.0,job security career opportunities resources to succeed,worklife balance retail too big for its own good sometimes,Walmart
92,good staring point,4.0,highest pay in the area.,poor management and inability to improve your own work area.,Walmart
93,ojt,3.0,friendly coworkers 10 employee discount semi fast growth opportunity,not organized store shelvesatmosphere long hr days working all major holidays is required,Walmart
94,you take the good you take the bad. you put them together and there ya have...,3.0,young atmosphere good pay,little guidance from management on macro goals dirty data repetitive,Walmart
95,has to be a better way in 2020,3.0,401k and benefits vacation pto,long hours district and regional notes,Walmart
96,walmart job,3.0,the people are nice and hardworking,getting time off and talking to the people i need to sometimes,Walmart
97,not bad for a first job,3.0,good pay nice coworkers and good experience,very exhausting mean managers little to no respect from customers very little enjoyment.,Walmart
98,very busy,3.0,good pay tech help most times,high volume stores. management issues,Walmart
99,none,5.0,worked with my schedule when i needed help,none that i can think of,Walmart
100,a pretty good job,4.0,good hours and excellent pay.,not the best management team.,Walmart
101,decent but monotonous,4.0,consistent easy stress free breaks are nice.,monotonous coworkers unrealistic expectations sucks the life out of you.,Walmart
102,long hours good pay,3.0,great salary bonus and stocks,long hours constant change and restructuring not enough pto,Walmart
103,mixed feeling,2.0,good programs available to associates,cutting of positions and hours,Walmart
104,over worked,2.0,only work 4 days a week and the pay,your not seen as a person but a number and your treated horrible.,Walmart
105,walmart,2.0,pay is decent and benefits are decent when you get them,direct management is hard to work with,Walmart
106,its okay but can be quite a handful at times,4.0,there are no pros just cons,dont get me started theres too much,Walmart
107,decent job that paid the bills,4.0, great benefits  reliable coworkers friendly management,the increased workload around major holidays  unpredictable customer base,Walmart
108,retired,4.0,customer service and sales was great,over time hours cut and taken off at end of week,Walmart
109,alright i guess,3.0,loved some of my coworkers fun events occasionally,can be monotonous and at times stressful,Walmart
110,customer first always employees are another matter,3.0,flexibility with scheduling always hiring if retail is your life there can be opportunities for advancement.,low pay low hours inconsiderate management some stores are better unpredictability of receiving hours. benefits less and less each year,Walmart
111,walmart,3.0,good hours and flexible schedule,managers are inexperienced and young,Walmart
112,awesome,5.0,love the people and pay,there are no negatives at walmart,Walmart
113,walmart,5.0,i like to work at walmart because i like to make friends over there and to help people and others i like to work together as a team and communicate with people and others to and i want to socialise and to share and care with someone and others too and love people and taking good care of them also and like to help old people too to communicate and socialize and helping them getting what they like to get,some challenges is stacking and putting them in the right place and talking to people is so hard to understand what they saying to me its like i dont know what to do and its challenging for me to do something on my own and i forget sometimes wen i loose my mind and struggles goes on and on so with out help i need a person to help me and translate me also,Walmart
114,great company to work for,5.0,friendly collaborative environment. people are down to earth and helpful. good compensation.,periodic layoffs expensive health insurance.,Walmart
115,constantly reducingrealigning managers no job security,2.0,the people benefits are okay at best,management clics store managers do as i say not as i do mentality,Walmart
116,dont recommend friends.,2.0,with a little knowhow you can make the job livable,upper management is extremely dishonest and backstabbing and petty,Walmart
117,its an ok job for paper pushers or people needing a filler.,2.0,they made most of the jobs minimum wage 1011 dollars and hour so under 10 no longer exists. a decent worker can blend in with most of the others and last awhile there.,they dont keep an equal standard among their workers to an unfair degree that some get overworked or slowly injured. supervisorsmanagers get an arbitrary standard pushed on them that doesnt take into effect how a job is done. harassment at there is common from coworkers supervisors and managers if you dont express fearful deference.,Walmart
118,unprofessional,2.0,the employees are fun to work with for the most part. you get two 15 minute breaks and a hour lunch for an 8 hour shifts.,the downsides of working at walmart are that management is very unprofessional. they barley smile at their employees you can never find one of them when you really need them they always have an attitude and speak to you any kind of way. you never get your break and lunch on time or the csms force you to go early,Walmart
119,okay if you are strapped,2.0,it was an indoor job. there were benefits if full time.,they werent as family friendly as they made themselves out to be.,Walmart
120,walmart,4.0,friendly people  good pay raise,short on hrs unfriendly csms,Walmart
121,staple stock receiving and processor,3.0,short work days  have various shifts,it gets really hot in the summer in the distribution centers,Walmart
122,front line cashier,3.0,you get to meet lots of people,you get to stand all day,Walmart
123,the managers and other coworker where get and they helped you when you need help,5.0,they are good with new people,some can be mean,Walmart
124,great,5.0,open honest caring respectful delighted,money hours management salary oncall,Walmart
125,worth it or not,2.0,the possibility of finding a legitimate job title that is not available in walmart is rare.,lack of flexibility no remote positions,Walmart
126,not for everyone,2.0,working with lots of different people.,poor management. pay was awful for the amount of tasks i was required to handle especially in the money center.,Walmart
127,decent benefits. hostile environment.,2.0,decent benefits. high turnover  lots of chances for promotions.,always cutting hours. wont work with life changing issues. no life to.work ratio. dosnt understand off clock is off clock. denies vacations till its a use it or lose it situation.,Walmart
128,walmart,3.0,some of the customers were friendly and would come back just to see you.,the pay rate is very low especially for hours and schedules given. vacationpto policy is not worker friendly it is employer friendly.,Walmart
129,good initial learning experience,3.0,great first job or a stepping stone to get an idea of what its like working for one of the biggest retail stores. if you worked hard management will notice.,will give you an idea of what bad habits to avoid  fellow associates had a minimal passion very relaxed atmosphere,Walmart
130,good initial learning experience,3.0,great first job or a stepping stone to get an idea of what its like working for one of the biggest retail stores. if you worked hard management will notice.,will give you an idea of what bad habits to avoid  fellow associates had a minimal passion very relaxed atmosphere,Walmart
131,mehhh,3.0,most laid back job if you dont want to do much,very very slow rude customer and even management unprofessional,Walmart
132,good company,3.0,they provide a lot of job security,it is a big company,Walmart
133,shopper,3.0,the hours and breaks,depends on the type of manager you have but they has miscommunication and attitudes 247,Walmart
134,play the game,3.0,1 hour lunch ok starting pay indoors working with the general public,drama management plays games say bye to weekends,Walmart
135,decent experience,3.0,fastpaced environment which made time go by quickly,management reliability is questionable throughout my stay,Walmart
136,okay,3.0,good benefits great pay rate,being sick with there point system for being absent,Walmart
137,get out,3.0,coworkers its a job discount location something to get ya out of the house.,expect alot out of workers while paying them very little,Walmart
138,i loved working in a fast pace environment and helping people.,5.0,i love to work with the public helping people with their issues.,having to travel was one of the cons. i live in the mountains and in the winter travel is nonexistent.,Walmart
139,good job,5.0,flexibility benefits wages culture people,not much advancement not many raises,Walmart
140,a time for change,2.0,there are a lot of changes happening now. many opportunities for those who are team members.,those in salaried positions had to reapply for their jobs... which they may or may not retain.,Walmart
141,better work place ruining company  more,2.0,co workers are fun some benefits helping customers,not family oriented 3 year employees make less than new hires horrible attendance policy hours get cut to where people have to get a 2nd job or file for partial unemployment no coverage. working with skeleton crews raises and myshare are based off attendance not productivity underappreciated favoritism stress working departments that are not yours,Walmart
142,changed,2.0,the associates you work with are great people,unachievable standards greedy terminate management with no warnings long hoursdays management is never off the clock must answer texts and email even while on vacation.,Walmart
143,salary,2.0,bonus when you hit your metrics,work life balance is not good.,Walmart
144,walmart workplace.,4.0,the people are great associates rule.,management works against itself and associates.,Walmart
145,foundation setting,4.0,the people growth opportunities if you want them,scheduling micromanagement from higher levels,Walmart
146,its a paycheck,4.0,the coworkers were pretty chill,the managers were not nice,Walmart
147,i was nice while it lasted,4.0,fast pace match 401 first year,get your break asap because in a fast pace environment you could be forgotten,Walmart
148,love,4.0,my manager is very flexible with my work and school schedule my coworkers are awesome,sometimes the customers can be harder to deal with and make happy but thats every retail job.,Walmart
149,challenging but adds experience,3.0,continuous growth opportunities the challenges of the job give you an advantage to over achieve at most manage positions.,hours are very demanding pay scale too low for the amount of responsibility you have. too difficult to bonus.,Walmart
150,its tolerable,3.0,benefits cool coworkers on your team make work fun,managers pick favorites theyre always understaffed so changing your availability is difficult,Walmart
151,great pay long hours,3.0,good pay and benefits teamwork lots of training,long hours if you have good management its a fun job. if not you will have to have thick skin or you wont last.,Walmart
152,eh,3.0,good hours for students and such,management is not the best,Walmart
153,the good thing about it,3.0,the best reasons to work there are,culture time hours people salary,Walmart
154,poor,2.0,working for the number one retailer in the world,if you are salary walmart treats you like they own you. your life is no longer your own. you will work 6 days a week and will work 1012 hours,Walmart
155,walmart,4.0,great benefits flexible schedule good pay,no cons as of right now,Walmart
156,excellent,4.0,good pay constant work mandatory breaks and a plethora of job opportunities.,some angryirritable customers some lazy coworkers. nothing terrible. the customers were honestly not that bad and the it was only like 23 coworkers who were lazy.,Walmart
157,work hard and get paid well,4.0,good pay for the area and decent hours,management did not really care too much,Walmart
158,salaried  no personal life,4.0,no degree required. lots of opportunities for growth until you become salaried.,always a lot of work to be done and managers need it done today. culture of i had to go through heck so will you.,Walmart
159,decent pay and simple work,4.0,1 a day college program decent starting pay they work with you for scheduling.,sometimes management is hard to deal with but it is usually nothing too bad.,Walmart
160,good place to work at,4.0,clean environment good people to work with steady schudle,better raises and more hours,Walmart
161,it pays,3.0,i like my coworkers customers are understanding,demand for employees to complete all tasks in scheduled time which is almost impossible,Walmart
162,good for what it is,3.0,descent pay at 15 and hour,poor management and orientation teaches you nothing,Walmart
163,walmart review,3.0,customers pto machinery benefits breaks,organization requests fairness aisles stock,Walmart
164,walmart has charged for the worse for associates and management,3.0,management salaries competitive excellent benefits,always afraid for your job jobs constantly being eliminated. low pay for hourly associates,Walmart
165,i had a great experience with my employees.,5.0,great employees great room for growth,tough management to work for.,Walmart
166,walmart,2.0,the people you work with,the constant policy changes,Walmart
167,walmart review,2.0,employees are nice easy to work your way up easy to request time off,management doesnt listen to employees short staffed everywhere low morale very low retention of new employees management is more focused on metrics than how the employees actually feel.,Walmart
168,difficult to achieve goals.,2.0,vacation vacation and more vacation. in your 1st to 2nd year you have 21 days vacation and in your 3 to 5 years you have 26 days vacation. thats 5 weeks,massive amount of hours you have to work to achieve making goals. you are required to stay until job is complete. if you are unable to complete you are threatened to with termination continuously.,Walmart
169,good company  bad management,2.0,great company to work for,management is rude and very unprofessional,Walmart
170,difficult to achieve goals.,2.0,vacation vacation and more vacation. in your 1st to 2nd year you have 21 days vacation and in your 3 to 5 years you have 26 days vacation. thats 5 weeks,massive amount of hours you have to work to achieve making goals. you are required to stay until job is complete. if you are unable to complete you are threatened to with termination continuously.,Walmart
171,good company  bad management,2.0,great company to work for,management is rude and very unprofessional,Walmart
172,warehousing,2.0,great pay good benefits flexible work days,unorganized work areas always short staffed,Walmart
173,its work,2.0,its an alright job i guess,no one cares about their job and it shows,Walmart
174,good if you are willing to work,4.0,great pay plenty of hours great team,hard work long hours redundant work,Walmart
175,great employer,4.0,easy to get promoted if you do your job decent pay compared to other local jobs,work place politics can play a role in promotions short notice when changes are coming down,Walmart
176,great,4.0,great people good energy love it,not enough hours too many days off,Walmart
177,nicejob,4.0,easy going fast pace work,busy time load short break,Walmart
178,good job,4.0,friendly co workers and kept busy and learned a lot in a fast pace. great pay. plenty of hours. lots of walking. team work environment. great benefits and opportunity for schooling with their college programs. i would return. benefits are decent for ft and upper management was good at the location i was at.,i came in during inventory count and then immediately was black friday and christmas all these were extremely busy times and long hours and late nights because of season. rarely in your own department to complete your own task so its difficult to feel caught up before upper management calls you to another department to work freighr or other tasks to help out. would have been nice to have 2 days off in row but as dm that was not allowed.,Walmart
179,career,3.0,growth to grow and move to different areas of the state or country,poor management supervision. managers play favorites half training before put on the floor,Walmart
180,always striving,5.0,fast paced environment wonder staff and management team,management doesnt say thank you enough so that their employees know theyre appreciated.,Walmart
181,great,5.0,good upward opportunity working for corporate,standard downsides for working for a very large company,Walmart
182,walmart,5.0,its easy for good money,its unorganized some of the time,Walmart
183,never good enough,2.0,simple work lots of new hires,average of 1 new associate per week nobody is ever fast enough no lunch for over 6 hours occasionally favoritism,Walmart
184,good money,2.0,easy job pay nice cool coworker,they dont give you much help when you outside by yourself,Walmart
185,need to improve on management.,2.0,bonuses and holiday discounts also getting to know people who m you befriend.,horrible management and vengeance attitude among managers.,Walmart
186,better than you would expect,4.0,job benefits working in a retail position and getting some benefits that are as good as working a standard office job accommodating schedules employee discounts some great coworkers availability to learn and grow,some assistant managers micromanage to a ridiculous degree not always giving all interested employees the interviews for the promotions,Walmart
187,stocker,4.0,it was peaceful. i worked at night.,i cannot remember any cons .,Walmart
188,big corporate comes with good and bad,4.0,good pay scale constant promotion new programs constantly rolling out,high expectations cost cutting measures ecommerce focus over brick and mortar woes,Walmart
189,not great hated working here,3.0,flexible hours easy interview process,manger was mean and yelled at me for stuff i didnt do customers are awful and rude because you work at walmart,Walmart
190,na,5.0,friendly environment  easy to adjust to,i do not have any cons,Walmart
191,an ok position,2.0,usually get all hours,management usually dont know what there doing,Walmart
192,inventory,4.0,learn a new trade flexible with your hours,not enough pay for overnight,Walmart
193,the pay was good but there is no room for advancement unless youre favored.,3.0,try pay really good i enjoy the customer aspect of the job. management needs to communicate better and stop showing favoritism.,too much drama management arent trained properly.,Walmart
194,meh,3.0,good coworkers internal advancement opportunities,sucky management too eager to fire,Walmart
195,not too bad for a first job for others.,3.0,great people to work with and helpful.,communication is needed more even for employees who have a hard time understanding curtain duties.,Walmart
196,feedback is a gift,3.0,great team and partnerships with directs and cross functional teams. i had a wonderful opportunity here with access to great teams and support. i was given the autonomy to create programs and the ability to navigate and bring in benchmark practices to my function. my team was wonderful and the people really do make that difference. i love this company and i am constantly cheering on the sidelines they do great things,unfortunately the last year i was reorganized under home office management and that team was not supportive and very secretive at times. they did not share information did not share things so that i could have information to do my job and did not want to listen to information on best practices or how to benchmark data. the incompetence level was high and known by people but nothing was ever done.,Walmart
197,its not bad place to get some job experience,3.0,you learn how to deal with the public and experience all kinds of customers.,company will cut hours for months just so they can have a good bonus for themselves.,Walmart
198,too many managers and not enough workers,3.0,they have good benefit packages,too big of a company and managers are just out for themselves,Walmart
199,love walmart,5.0,flexible family friendly environment good pay,can be stressful at times,Walmart
200,news at walmart,2.0,get a break occasionally,change work time without notifying employee of change,Walmart
201,its retail,2.0,discount if you work in an area with decent competition the walmart will need you. they will do anything to not fire you unless they dislike you,customers coworkers management if you work in a rural walmart they could fire youcut hours whenever they dont need you they have 5 of your neighbors on a waiting list.,Walmart
202,love the work.,4.0,customer service skill building new challenges learning about the auto industry,coworkers management needs work working alone for a crowd most the time.,Walmart
203,its a job,3.0,you learn how to change tires and oil you dont have to have any experience,we were short handed there werent enough tools,Walmart
204,while in school,3.0,hours  bonuses  discount card  pto,management under staffed ,Walmart
205,good people and fast paced stocking,3.0,i prefer working at night and staying busy,sometimes management confusion or hours cut but overall good,Walmart
206,its retail make the best of it.,3.0,its a fairly easy place to get a job.. until you find something better or as a 2nd pt job.,its retail... with a strict point system for missing work.. its just the way it is.,Walmart
207,stable emplyer,3.0,encourage to promote from within,too many routines and too few associates to carry them out,Walmart
208,its okay,3.0,it is very easy work.,managers show favoritism towards employees.,Walmart
209,walmart,5.0,hourspay benefits and the help can get when sick pregnant,fairness restructure and the overall treatment of employees,Walmart
210,walmart,5.0,hourspay benefits and the help can get when sick pregnant,fairness restructure and the overall treatment of employees,Walmart
211,walmart is a very great place to work with many friendly people.,5.0,associates always help each other,i didnt have any challenges working for them,Walmart
212,good for students,5.0,flexible hours good pay good employees,hot and cold management no meritbased raises,Walmart
213,good and easy,5.0,easy job and it was sometimes boring,pay of course more money is good,Walmart
214,it was an amazing and great learning experience.,5.0,gain knowledge on great customer service,the breaks werent long enough,Walmart
215,simple and easy,4.0,works well with school schedule and easy tasks.,can be busy and overwhelming but nothing serious.,Walmart
216,overall great,4.0,two 15 min breaks and one hour lunch break pay is great for the work,constantly being rushed not enough hours,Walmart
217,ok.,3.0,you make more than min wage.,managers are mean. no chance to move up.,Walmart
218,not a good place to work,3.0,if wasnt always bad there were good days. working mornings was always better expect the days when everyone called in and you were the only one there.,unorganized managers who couldnt set schedules to your availability. younger kids getting hired and just standing around but not getting in trouble. not getting your promised hours.,Walmart
219,good,3.0,co workers and employee benefits,management is horrible. looks down to its employees,Walmart
220,good,3.0,co workers and employee benefits,management is horrible. looks down to its employees,Walmart
221,walmart,3.0,customers  stocks 401k benefits discounts,rude associates poor hr  poor communication,Walmart
222,good place to work,5.0,good pay benefits and insurance,not enough work life balance,Walmart
223,great,2.0,cashier. great always neat always respectful,refusing to let people use the bathroom,Walmart
224,pay sucked,2.0,little supervision just do your job,pay was horrible no way to live off of salary,Walmart
225,hit or miss,2.0,pay coworkers lunchtime paid time off cash registers are pretty simple,managers environment hours given varies training point system,Walmart
226,lots of opportunities for advancement,4.0,advancement opportunity are endless so thats always a plus.,parking and traffic are a mess.,Walmart
227,decent job,3.0,always 40 hours great people great perks especially the college program. the team like atmosphere makes the work go by and enjoyable. the busy atmosphere is a good workout,crazy workload overnight at times unrealistic expectations for the limited staff. i was literally expected to do 17 hours of freight alone and be finished most nights light nights were 811 hours of work in my 8 hour shift. i had a stalker customer that was allowed to follow me around and ask me for my number knowing im married over and over watching me bend over stocking shelves making comments. it was awful. he was only asked by management to move on from my location one of the several times he came in not even to leave the store. i am quitting because the last straw was him waiting in the parking lot two days ago at 7am when i got off work and he was last in the store around 2am. my availability has been messed up for four months and even with bringing it up over and over it has repeatedly not been fixed and ive been forced to use protected pto to take the days i cant work off.,Walmart
228,all walmarts are different,3.0,benefits pto career advancement,management work load job security,Walmart
229,think twice before applying,3.0,10 discount flexible with your schedule catered lunches sometimes,very micromanaged everyone is treated like a child hardly any advancement everyone that work here been here forever. if you are cool with management you can get away with just about anything.,Walmart
230,pharmacy tech,3.0,paid vacation and good starting pay,working more than 7 days in a row,Walmart
231,good,3.0,good people to work with,long long day and days,Walmart
232,associate,3.0,benefits is good to start with.,lots of work to be done under pressure.,Walmart
233,cold no respect or care to the employee personally.,2.0,associates themselves were lovely and sweet and cared.,no matter what your situation was they would toss you out the second they could. no matter how hard you worked or the effort you put into your job.,Walmart
234,needed a job immediately,2.0,easy job and generally easy work,poor management always asking more but are poor leaders. management never leads by example,Walmart
235,good pay very bad management,2.0,none that i can think of,horrible management that works there,Walmart
236,store manager,5.0,what i enjoyed best about leading a walmart store is seeing my associates advance to the next level in their careers and develop future leaders. also working with my community and the freedom i was given to serve as a board member for the chamber of commerce while maintaining my store by having a well trained and dedicated team.,only thing i would have liked to see change is the higher leadership excessively changing the associates ftpt status rates of pay and pay grades too quickly. i felt they were difficult conversations to have with my associates and demoralizing to the store as a whole. also after time the company started to veer away from the store of the community aspect.,Walmart
