,title,rating,pros,cons,company
33,"""Ok pay for the job""",3.0,"ok pay, part time, benefits from day one, room to grow","so cold in the winter, was constantly sick even after bundling up, definitely need to get some type of climate control system",Fedex
34,"""uunjuunnu""",5.0,fun flexible chill good hours not to busy,mad custmers boring happy sad,Fedex
35,"""Great Company....until recently""",3.0,"Wonderful co-workers, good overall culture, good benefits on par with other companies), interesting work","Upper management, low wages, little room for growth unless you relocate to HQ thanks to recent changes by upper management",Fedex
36,"""Actually not that bad, juss cold during winters""",5.0,"Overall light lifting, some heavy",Not a climate controlled facility,Fedex
37,"""Fast-paced, think on your feet""",5.0,"Opportunities to move up, Benefits and Structure",Contractor business model Variables of dealing with Contractors Your Novembers and Decembers are focused on FedEx,Fedex
38,"""Pay is not worth it""",3.0,SOME coworkers help each other out and the managers do not treat the employees below themselves. Management genuinely cares about employees and get to know everyone.,There is too much work and not enough people showing up to work. Sometimes working 3 hours a day. There are HEAVY boxes so use proper lifting or your back will be hurt.,Fedex
39,"""Great place to work for""",5.0,"The pay, the insurance and people",Nothing that I can think of,Fedex
40,"""Dont work too hard, previous store manager""",3.0,"If you're under the right manager, you'll learn and promote fast. The pay is great coming in as a external hire, which sucks for people who have there for years because 9 times outta 10 you are making more than them and THEY are training you. Their benefit packages are great, vacation, sick days, floating holidays, 401k, medical and dental. You can grow with the company.","They will fire you quickly! There is no loyalty, doesnt matter if you've been there 5 days, 5 years or 25 years they will get rid of you. Like I mentioned before new external hires are coming in making more than current employees which has brought down the moral. It's a very fast paced environment and they aspect soo much of you, sometimes the pay doesnt seem worth it. The com6is CONSISTENTLY rolling out new procedures and products so you always have to make sure you are on top of it, because if you're not they will discipline you.",Fedex
41,"""Pay and Hours not worth the Labor""",3.0,The people you meet and work with make the job less dreadful,No room for growth Pay is not worth it they do not care to give raises no matter how long youve been there if injured on the job they try to make it seem like it was your fault in order no to pay you compensation.,Fedex
42,"""Excellent""",5.0,Great job and place to work,"None, the atmosphere is great",Fedex
43,"""backend java developer""",4.0,"flexible work day, friendly environment",other developers in memphis are most likely to get more pay and vacation,Fedex
44,"""...""",4.0,Pay is okay after training,No benefits At all contract position,Fedex
45,"""Great Place to Work!""",5.0,Company culture is great. They really care about their people.,There are no cons in my experience,Fedex
46,"""Never work here""",1.0,Pay is good and paid weekly,Management is the worst out of all jobs I have ever had,Fedex
47,"""Good job""",4.0,"Pay, room for growth and pay",Micro managed. No hours or overtime,Fedex
48,"""Its was pretty fun""",4.0,You could dubble when you wanted to pick up and extra shift,they over work the good workers,Fedex
49,"""Great!""",4.0,"Benefits are great, pay is good. Paid vacation and sick time is standardized to start at 2 weeks paid vacation, 6 floating holidays, and 80 hours of sick time, and gain more the longer you work there. Annual raises.","You don't get many holidays off besides the major ones. People can be a bit difficult to deal with internally, but you get through it. Takes FOREVER to actually get you through the interview process and started working there. Just decreased their annual raise amounts to 2%.",Fedex
50,"""Drivers are paid great""",5.0,Job is great good pay,Really not thing bad about the company,Fedex
51,"""Fedex""",5.0,"Fair wages, good management, and lots of possibilities for growth. They really put a lot of focus on development.",Has the normal sort of cons of all retail jobs due to their nature.,Fedex
52,"""You Know What you signed up for""",1.0,They are always hiring and pay decent,They're about saving Money more than respecting employees. Hours are Short. Communication can be poor.,Fedex
53,"""Progress4""",1.0,Excellent service - full menu of shipping services,Not a lot of team commeratory,Fedex
54,"""Fedex""",4.0,Benefits Hours Flexibility Work on your own,Management Pay No communication No accountability,Fedex
55,"""Solid Company""",5.0,Take pride and ownership of all customer relationships.,No cons to report of.,Fedex
56,"""Pretty good place to work""",5.0,Managers are really nice and helpful. Pay is decent too.,It’s physical work. Sometimes boxes are really heavy,Fedex
57,"""FedEx is a Great place to work!""",5.0,FedEx still offers great benefits!,Make sure employees have a healthy work life balance.,Fedex
58,"""great benefits""",5.0,"amazing benefits even for part time...tuition reimbursement, ability to apply for jobs in the US &amp; around the world","no cons, overall very pleased",Fedex
59,"""Fedex Express Dangerous Goods Agent""",4.0,Competitive pay and benefits even for part time.,Lack of involvement from leadership.,Fedex
60,"""Good""",4.0,"Nice benefits, good pay, work load","None at this time, neutral",Fedex
61,"""Courier""",3.0,The benefits ok but gets worst each year,"Company Management is horrible, don't care of about employees anymore. Courier pay is not competitive .UPS drivers make more than $10 per hour than we do ...Take forever to top out and its get worst each year with penny on dollar raises although living expenses rises",Fedex
62,"""Great Company""",5.0,"401k, Health ,Vision, Dental Education Promotions",None at the moment,Fedex
63,"""Do not work here""",1.0,There are no pros to working here,"The pay is horrible for the work you do, no benefits, contractors do not have your back with FedEx management, and the list could go on.......",Fedex
64,"""It's what's to be expected""",3.0,No one on your back,Expected to be there everyday,Fedex
65,"""Physically tough""",3.0,They Promote from within so it's a foot in the door.,"Its Extremely physically demanding. Depending on your area, it could be heavy packages that you'll lift all day.",Fedex
66,"""good place to work""",3.0,great work environment optimistic people,long working hours being psychically tired,Fedex
67,"""Good and bad points here""",3.0,Opportunity to travel or relocate,Compensation is not on par with competitors,Fedex
68,"""Good as a bridge to new career""",2.0,"Lunch break, paid holidays and PTO","Unreliable work schedule, unreliable pay",Fedex
69,"""have to look out for yourself! Managers are mainly worried about meeting daily goals!""",2.0,"tons of over time available, priority goes to full timers",either early morning hours or late evening hours! and high turnover so you may see someone one day and not the next!,Fedex
70,"""It's a job""",3.0,It's a job that brings in a check,Not enough hours to live off of,Fedex
71,"""Excellent""",5.0,Lots of learning from down level to grow up.,Working hard but easy to work.,Fedex
72,"""Great""",4.0,Great place to work + awesome benefite,None listed for fedex currently,Fedex
73,"""Taking care of more than 100 employees""",4.0,"Good benefits, Good Opportunities, Good pay Huge Building",Less hours Long Route Less Staff,Fedex
74,"""Decent Job""",3.0,You can make some money and a career there if you're dedicated.,"Depending on what you're doing it can be back breaking work. Some people work, some people don't. Be prepared to take up others slack.",Fedex
75,"""Okay place to work""",3.0,"like a family, most people are nice and helpful. Others are tough but willing to help.",Strenuous. Not great if you bruise easily.,Fedex
76,"""Terrible""",1.0,Steady work no pros for this ompany,Terrible manager who mistreated employees,Fedex
77,"""Sucks Balls""",1.0,Not a dam thing is positive,Worse placed I've ever worked in my life,Fedex
78,"""Low pay fun job going""",3.0,Something new everyday meeeting new customers,Pay and long hours,Fedex
79,"""Pay""",4.0,Good pay meet new people,Long hours no benefits offered,Fedex
80,"""Lots of toys, not enough toymakers""",4.0,Lots of systems to work with along with many specific interactions with each.,A somewhat disorganized support map for many applications,Fedex
81,"""Well Balanced work-life""",4.0,"Flexible timing, Unlimited WFH, Transparent Management, Work-life balance","Technology Stack, Lengthy approval process for new technology or product",Fedex
82,"""Package handler""",1.0,Many schedule options Great job for students or people looking for extra work,4 hour shifts get cut down to 2 or 3 hours a lot. Get treated like you are expendable no matter how hard you work. Low income opportunity.,Fedex
83,"""Good company to work for""",3.0,"401k, small raise every year.",Wish pay was more for what we do.,Fedex
84,"""Good Company, Needs diversity in management""",5.0,"Good Job, Pay was good",There are plenty of other ethnic groups that are qualified to be managers. Give them a chance and the business will grow.,Fedex
85,"""Honest days pay, hard work.""",4.0,Everyone works hard in a team environment,Unrealistic expectations some managers have on progress.,Fedex
86,"""..""",4.0,Good culture to work at.,Low pay at this company.,Fedex
87,"""postal clerk""",5.0,because it has fastest delivery post system in around the world at large.,I just want to say they have to need competent people to help efficiency on the job,Fedex
88,"""Cool entry level job""",5.0,"Short hours, consistent schedule, Management was nice",Early morning hours. hard work,Fedex
89,"""Great Opportunities for Advancement""",4.0,Great Pay &amp; Benefits Amazing Training Respected Brand,Difficult Incentive Pay Layout Too many meetings,Fedex
90,"""Ok""",4.0,Ok for time the being,Nothing really just work on time,Fedex
91,"""Great place to work""",5.0,"Good and fair pay, get payed weekly, good management","Minimal hours, maybe 17-23 a week",Fedex
92,"""Security service""",5.0,Good job pay it right,None very easy after a while,Fedex
93,"""Great company with good benefits""",4.0,Amazing Culture to work in,Lots of bureaucratic red tape,Fedex
94,"""Local Management is Key""",4.0,Great Coworkers Team Atmosphere Good Benefits Superior Brand Recognition,"Sales is responsible for everything- from billing issues, lost packages, driver issues and integration.",Fedex
95,"""This place sucks""",1.0,"None. Well maybe the exercise, but nothing else.",Too much to say. I can see why the company is going down the tubes.,Fedex
96,"""Great place to work""",5.0,"Team Atmosphere, Advancement Opportunities in Memphis",Consolidating some operations to Memphis,Fedex
97,"""Fast paced""",4.0,Good pay and benefits. The hours were good so I can go to school in the day,"Subject to poor Weather/very physical,",Fedex
98,"""Great Place to work""",3.0,The culture in the company is great.,None at this point of time,Fedex
99,"""Good company in total""",4.0,friendly environment; work life balance,low salary; easy works; lots of elder workers spend more than 20 years,Fedex
100,"""Good job""",4.0,Good job and decent pay,Management sometimes plays favorites with employees,Fedex
101,"""Great Opportunities, Great People""",5.0,"The people make the culture, and there's always opportunities to connect with other folks in the IT areas. Technology drives the ability to help deliver for the company.","Delivering on projects is key to the teams' success and in trying to beat the competition to the market. It's sometimes demanding on work/life balance, but management really helps in those situations.",Fedex
102,"""It is what you make it""",3.0,Good work-life balance Room for growth,"Your career progression depends on your manager. If you have a solid management chain, you can be promoted quickly, if you put in the work. All too often, managers only base promotions off year off experience, not merit. Luck of the draw.",Fedex
103,"""Challenging Career""",5.0,Working in FedEx was interesting. You will meet any kind of people with different attitudes towards you. What’s challenging? Is when you change their bad mood into moderate to great.,In any unusual situation can be divert to something that you want to be.,Fedex
104,"""New Drivers get stiffed on hours""",2.0,Good starting pay and Health insurance.,Top 10% of drivers get overtime every week. While the bottom gets less than 27 hours a week.,Fedex
105,"""Richard Smith will be CEO soon""",1.0,"Stable company, takes care of employees",Limited growth for everyone while the Chairman's son has risen through rapidly. He will be CEO soon while other qualified candidates are pushed aside.,Fedex
106,"""not bad""",3.0,u work alone and at your own pace,pkg handlers are horrible so u will reload ur whole truck when u get there ; sometimes time works against u during route,Fedex
107,"""Benefits of working at FedEx""",5.0,There are many positive aspects to life at FedEx. The company is constantly evolving and preparing for the future. It is refreshing to work for an organization that prepares for the future not reacts for the future,There are many changes and some can see that as a negative but in reality the evolution is a necessity.,Fedex
108,"""Hard work""",3.0,Option to transfer to other stations or departments,Pay doesn’t reflect the amount of work needed to do.,Fedex
109,"""Driver""",3.0,Decent pay for no experience,Poor work hours and management,Fedex
110,"""IT Advisor at FedEx""",3.0,"Great work/life balance, WFH when needed. Solid company, rarely ever lays anyone off. Job security if you do your job is never in doubt.","Annual merit increases are tiny. Company has gotten too big, takes so long to get anything done.",Fedex
111,"""It’s good""",4.0,"I have some health problems and each time I’ve had to call in, they are very understanding. Same with vacations that were planned in advance.",The early shift but I prefer that over the evening shift.,Fedex
112,"""I help delivery drivers mark packages and load their trucks daily to ensure proper deliveries are made.""",4.0,Learning how to handle any conditions in a workplace.,Working the day after holidays.,Fedex
113,"""Good paying work""",3.0,Good pay Cafeteria Benefits Clear-cut directions Opportunity for advancement,"Physical work: good posture goes a long way and being healthy Rude co-workers or management: people can go off sometimes and really start some drama Time off: You get Monday off gauranteed, and then one more day that isn't Friday, Saturday or Sunday and people rarely get Tuesday off. 2 weeks vacation after a year. You only get a handfull of missed days allowed. Start time varies: When it's busy in the winter around the holidays, start times can be at 6:30 or earlier (I've had a 4:45am start time), and some days when it's slow it doesn't start until 10:45am and then gets out at 2:15 on slow days and 5:00pm or later on busy days. Hours can lead to great paychecks, but slow periods can be slow.",Fedex
114,"""Account Executive""",5.0,Great company to work for,Job duties are very demanding,Fedex
115,"""Good for Starters or Out of Job""",4.0,Management treats you good. Perks are good. New Employee have to wait a while before trying to climb up the ladder,Part time means part time and dont expect to get full hours .,Fedex
116,"""Great place to work""",4.0,The pay is very good,Benefits are not that good . The price goes up every year .,Fedex
117,"""Fed ex part time courier""",5.0,It was good to work,It was bad for time,Fedex
118,"""my thoughts""",5.0,The environment was family like. I loved my staff members. Friends till this day,During parts of the year thing will get hectic.,Fedex
119,"""Great Job and Benefits""",5.0,The learning experience and benefits,Employees aren’t giving a set schedule,Fedex
120,"""Great job""",5.0,Great pay and workers are nice,Not enough hours and boring,Fedex
121,"""Dock worker""",5.0,The job pays well enough,Weather not always the best,Fedex
122,"""Physical Job""",2.0,"Paycheck every week, fast-paced, friendly people",5-6 hours of repetitive work.,Fedex
123,"""Hard work""",3.0,"Lots of work to keep you busy. Great workout, simple instruction, get in get out.","Repetitive work, can be exhausting. Repetitiveness can make the day drag.",Fedex
124,"""Driver portal""",2.0,Driving is good for me,Oncall us not convenient for everyday life,Fedex
125,"""Operation Administrator II""",5.0,part-time hours are great - it is what I wanted,"hours 5-10 am - really early, need to wake up at 4 am",Fedex
126,"""Good""",5.0,Very busy and nice place to work,My downstairs of fedex is they put one person in a truck sometime which of course it’s not just good at all,Fedex
127,"""Good Benefits""",4.0,Good work/life balance and team culture,No career growth for women developers,Fedex
128,"""n/a""",3.0,breakroom was super cool and chill,not enough hours for me.,Fedex
129,"""Overall Quality Workplace""",3.0,Straightforward work. Enthusiastic Managers.,"Tough hours. The nature of the work creates some lazy, negative co-workers.",Fedex
130,"""workout""",4.0,work out good manger fast pace,low hrs stress it's a workout,Fedex
131,"""It's Ok""",3.0,It's a job that pays,It's just a job that pays,Fedex
132,"""Required""",4.0,It is like getting paid to exercise,It was working in the middle of the night.,Fedex
133,"""GOod job""",5.0,Job security despite economy being how it is.,Low Balling yet job security solid,Fedex
134,"""Good place""",5.0,Great hours pay great people,None that I can think of at this tome,Fedex
135,"""Package handler""",3.0,good money and great people,can be physically demanding but fun,Fedex
136,"""good company""",3.0,benfits family growth people loacation,hours location AC tier politics,Fedex
137,"""Excellent""",5.0,"Customer Oriented, Engaged, Brand Loyalty",None that I can think of,Fedex
138,"""Hard work but doesn't require specialized skills""",4.0,"Pretty good entry level pay. Benefits include Healthcare and tuition reimbursement after working 1,000 hours.",Very physical job. Your body gets beat up.,Fedex
139,"""Fedex niles""",2.0,Good work out if you’re trying to lose weight,Hard work heavy boxes no room to move up unless it’s a manager,Fedex
140,"""Enterprise Sales""",4.0,You get to meet with some of the best companies in the world. Learn their business and absorb so much knowledge. Amazing benefits. Amazing people. Work from home. Great wok/life balance.,Pay. Sales professionals are seriously underpaid for the amount of business we bring to the company. Bonus checks are quarterly and the top reps handling $100M annual business that are over plan are lucky to get 10k/quarter (before tax). Along with base salary. FedEx base salary is also below industry standard.,Fedex
141,"""Unloading and loading freight with a forklift or pallet jack""",4.0,"Relax management, great co-workers, descent pay",Policies that workers disagree with. Higher-ups usually blame the worker rather than the system placed.,Fedex
142,"""FedEx""",3.0,"Competitive pay, benefits, discounted flights","Poor management , stressful environment, hard to grow",Fedex
143,"""FedEx Services - WTC - PDSM Department""",5.0,"My position at FedEx Services as a Project Management Analyst has been incredible. Benefits? Incredible. Work-Life Balance? Incredible. Culture? Incredible. The management team has been kind, supportive, consistent, fair, intelligent and dependable. In less than a year, I have had 3 managers (my hiring manager, the organization re-org'd after providing a buyout, and then my manager moved over to fill a hard-to-fill management spot to allow an individual contributor to move up) . All three managers have been as I described above. FedEx in general gives you all the tools to do your job properly. They live the People-Service-Profit culture, and you have an army of people willing to help if you need it. VP &amp; Director communication is impressive. And while I'm excited about my promotion to Express, I am sad to part Services and this wonderful organization. As far as the physical environment, the cubicles are neat and consistent. Large with a decent amount of filing space. The buildings are shaped in a circular fashion, where all of the backs face each other, and out of the back door, you have a large park area where there is patio furniture, walking trail, and just beautiful, serene area if you need it. One of the buildings has an immaculate gym. They also have a cafeteria of sorts which has a standard hot and cold sandwich place, awesome salad bar, 2 soups, and then one 'guest' spot where companies like Chick-Fil-A come in.","Everything I could possible list on here, FedEx has a plan to upgrade or eliminate.",Fedex
144,"""Great Place to work""",5.0,"Best work life balance, always creative",Slow transition from legacy technologies,Fedex
145,"""Great company to work for""",5.0,High company values and interesting work year round.,A lot of problem solving skills needed,Fedex
146,"""FedEx Services""",3.0,"its a big corporation with lots of moving parts, it provides a chance to try lots of different jobs.",its a big corporation and often it can take months/years to get something to completion.,Fedex
147,"""Part Time Starting pay 13.80""",3.0,"flexibility, pay, ability to move up","vacation time, raises are not that much",Fedex
148,"""Incompetent""",2.0,Get place to work if you are going to school full time during the day.,The upper management at this particular location hired friends and family members and selects them for opening positions instead of the workers that truly have earned the right to those positions.,Fedex
149,"""Great Company""",5.0,fun team to work with,early morning shift is grueling,Fedex
150,"""title from current package handler""",3.0,"very flexible schedules, willing to work with you",hard labor. lots of hours,Fedex
151,"""Love this company""",5.0,-positive culture -flexible -good teamwork -lots of opportunities,It can be difficult to be hired in to the company.,Fedex
152,"""Solid Place""",4.0,"Stability, growth, quality of life","inevitable change, results driven, sometimes long days",Fedex
153,"""Fedex""",4.0,"Physical work is minimal, not making rocket science",pyramid kind of work environment. Start from the bottom and work your way up. Cannot jump work titles based on certain skills or education,Fedex
154,"""Courier""",5.0,Great company and benefits,Needed to Work holidays,Fedex
155,"""Great pay good hours""",3.0,"Good pay, great hours, decent management","Micro managed, multi tasking, lots of customers",Fedex
156,"""Sales Rep""",3.0,"Good benefits, good environment, good work life balance.",no upward mobility. Sometimes the management was degrading to employees,Fedex
157,"""Express courier""",3.0,"Great pay,easy job, great benefits and discounts",High learning curve and managers coming and going frequently,Fedex
158,"""No work/life Balance""",2.0,"Benefits, they will hire you,","Pay is not comparable to the amount of work you have to do, Designed to see you fail, long hours, no work/life balance, only care about numbers, everything is constantly changing, working alone no time to even use the restroom,",Fedex
159,"""Could be very stressful and busy or too easy  some days.""",3.0,"Very affordable health insurance for an employee, if needed. Some possibilities of growing within. Advantage of college education.","Impossible to survive, if have no other support. The yearly raise would be even more shocking, , &lt; 1%!) Better have not even'd been offered, as it just hurts. Driving consumes 1/3 of what you make (gas, car insurance, etc). Benefits are good if you are in bad health, elder and use insurance a lot, otherwise, no need. The luck of proper training materials. In someone's absence do their jobs for the same salary.",Fedex
160,"""""Never listen to the branches of a tree, listen to the roots""""",5.0,Good management (personal bias) good culture,I haven't been here long enough to distinguish,Fedex
161,"""ESC""",5.0,LOVED MY JOB. Such a great company.,HUGE learning curve can take about a year.,Fedex
162,"""WHat EVER""",4.0,They have good benefits for all employees whether full-time or part-time.,The job is very physically demanding with higher chance of injury or irritating old injuries.,Fedex
163,"""Hard work""",4.0,Good pay! Hours worked great with my schedule,Physically demanding can be very hot conditions.,Fedex
164,"""None at this time""",3.0,Payed good home at night and weekends over time,Not much team work,Fedex
165,"""Pay and hours don't equal the work""",3.0,People are usually happy to help and friendly,"Too much physical labor for me. Also, not enough hours.",Fedex
166,"""Fed ex""",3.0,The pay comes every Friday,Methods of work are inefficient,Fedex
167,"""Driver""",5.0,Not the pay? LMAO customer service is very important.,"Being in shape, focused and accident free.",Fedex
168,"""Working in the stone age""",2.0,Ability to work from home and flexible sick time policy,Limited vacation (2 weeks when you start). Little room for advancement unless you have worked for the company for 20+ years. Very top-down management environment although they say they are an Agile environment.,Fedex
169,"""Pay""",1.0,Schedule is not good there,Pay is not good there,Fedex
170,"""Great Culture""",5.0,Benefits Easy to move up Work culture Pay,I can’t think of any cons,Fedex
171,"""Review of the dock working position at Fed Ex freight""",5.0,"The work is hard to good use to at first because the pace but after a month, you should use it it. Management is cool.","A focus on bills/rates despite workers getting different work load. For instance, a worker might have to move 5 units out of a trailer while the other worker moves 1 unit out of trailer yet the rates for both need to be high.",Fedex
172,"""Good entry Level money. Hard work.""",4.0,Money was pretty good for an entry level part time job. Managers were generally pretty nice to the workers and helped out a lot with moving out trucks.,Trucks were never really clean so it could be pretty dirty to work in. Boxes per hour were usually too high when it was a truck full of big packages.,Fedex
173,"""Good place to work""",4.0,"benefits, flexibility, 401K, pension, pay","communication, travel, upper management, teamwork",Fedex
174,"""need improvement""",4.0,Flexible schedule and somewhat good benefits,no growth within the company,Fedex
175,"""Simple yet boring""",2.0,"Decent Pay, Can work overtime and get double pay, great benefits seriously","Can't bring any electronics, have to get a sparking spot so get there an hour early, have to walk far, have to wait for a bus that can take forever, barely any air in your station",Fedex
176,"""If want a hobby it's a good job. The pay could be better for all the work you do within a few hours""",3.0,Good managers and some helpful crew members,The pay and benefits could be better,Fedex
177,"""Good In-Betweener -- FedEx Hires Within!""",5.0,"Easy to get hired on, most employees of FedEx start out as package handlers. Good management, great to work with.",No full benefits until 1000 hrs works part time.,Fedex
178,"""fine""",3.0,location close to my home can walk without traffic,manager was always on the phone or social media never help,Fedex
179,"""Delivery""",5.0,Health Insurance 401k high paid,No Vacation holidays no weekends off,Fedex
180,"""Dangerous goods""",3.0,Learn to work as a team,Conditions are not up to par,Fedex
181,"""N/A""",4.0,It Was A Great Workout Time Managing Great Pay,Their Were No Problems At All,Fedex
182,"""Easy""",5.0,Great benefits and the people are nice,Busy schedules there is not set time,Fedex
183,"""Great place to work at""",4.0,"Great benefits, Good hours",There was drama in the particular location I was working at .,Fedex
184,"""worst attendance policy""",1.0,part time hours are decent,"annoying bus system, 17.5 hour minimum (it used to be 25), company is going down hill, little benefits",Fedex
185,"""It was a great experience for my first job""",4.0,It’s a physical labor job,"The environment feels negative everyone is antisocial, they also expect you to do extra work for little pay",Fedex
186,"""Quality Engineer""",5.0,The name is enough to work for,Timing when hiring employees in,Fedex
187,"""Good""",5.0,Part time Suck need more hours,Fast pace is good,Fedex
188,"""good company""",3.0,Great Benefits Friendly people Global company Work Life Balance,"Culture can be ""too"" positive at the expense of identifying and correcting mistakes Management can be to complacent Salary is not competitive/in line with Major Markets",Fedex
189,"""little pay for a lot of work""",1.0,There are none to report,There are no issues to make statement,Fedex
190,"""They have a cool work environment.""",3.0,They like to promote within the company.,It can get hot loading the trucks.,Fedex
191,"""Overall good workplace""",4.0,Great work life balance and benefits,Limited opportunity for advancement and changing culture,Fedex
192,"""Great Place to Work""",4.0,"The Salary, Benefits, career Advancement and Co-Workers were all positive",Hours of Operations were horrible. no availability for family life,Fedex
193,"""FedEx Ground""",4.0,"Team work, Mgmt is good, Work independently in various areas, good hourly wages, benefits and tuition reimbursement","Early mornings, No breaks, Daily start time varies, Temperature varies in direct relation of the weather in the warehouse.",Fedex
194,"""I move boxes""",3.0,I lost alot of weight at fedex,Body hurts from working in this company,Fedex
195,"""Fast Paced""",3.0,The work keeps coming from the time you get in to the time you leave makes nights go by fast,They're prone to layoffs and downsizing after the peak season is over.,Fedex
196,"""Fedex is an ok place to work""",3.0,Somewhat flexible schedule which is nice,New system is terrible which causes more work Future and vision on the dept unclear Increased pressure on analyst to do more work with less resources Less respect from Sales Job has gone downhill with all of the new changes Promotions are rare,Fedex
197,"""Pushed far beyond bodily limits.The amount of pushing,pulling,climbing that we do is not worth the effort or the pay.""",4.0,"Job stability, benefits, paid time off (vacation, floating holidays. Personal days), ability to advance, lots of opportunity, overtime whenever","Low pay because of short hours, management, physically exhausting, overworked and underpaid",Fedex
198,"""Benefits bad""",3.0,Pay is even with industry,All benefits have decayed aggressively over the years,Fedex
199,"""FedEx Workplace""",5.0,Great merit based company. I was well compensated for my work and supported by management.,Better cohesion between operating units needed to make securing sales easier.,Fedex
200,"""Lovely fast paste job""",5.0,Good pay great understanding management,Not enough hours if pt,Fedex
201,"""package handler""",4.0,"unload, scanners, heavy equipment,sorter out and etc....","unload all the small truck ,, package up on the conyver move",Fedex
202,"""Good job""",4.0,"Pay, hours and schedules are good.",none so far. Good environment.,Fedex
203,"""ok benefits pay sucks""",3.0,"time off, health insurance is ok, and they have a pension","pay sucks, managers suck, co-workers are incompetent.",Fedex
204,"""Alright job""",3.0,"Benefits, management, looks good on resume, education reimbursement, flexibility of vacation time.","Pay, work constantly low, senior management, security, advancement",Fedex
205,"""Not enough $$$""",2.0,Not much except maybe the hours,Pay is not enough for the amount that you work,Fedex
206,"""ok""",4.0,you make money with lots of overtime.,its not fun standing for 10+ hours in a warehouse,Fedex
