,title,rating,pros,cons,company
51,"""Metal poisoning kills slowly over time... just like the culture at p66""",2.0,- Pay is good - Benefits,"Everything else... play the game of regurgitated catch phrases when management is in earshot, then trash talk them in private and you’ll probably get promoted. Have integrity and you’ll never get recognized. On the technical side of things, if you have new ideas you might as well forget them. It’s going to be the way it’s always been because of legacy managers that are holding onto the 1980s and have a closed mind. The technicians are supposed to work alone, keep things running by whatever means needed, but have zero technical support. There’s no room for a department in the hierarchy with creative technical minds. If it isn’t pipe fittings and welding they don’t think it matters. In the world we live in now, there are so many wonderful technologies we could enable in our processes but you’ll never see them because of ignorant minds at the top. I heard at one town hall about how they are going to enable “predictive maintenance “ by monitoring machine hours and vibrate monitoring. They talked about it like they just invented it and it’s the best thing ever. It’s last decades technology! But they theoretically patted themselves on the back for discovering a steam engine for crying out loud. It’s frustrating beyond belief. This “Digital transformation” they brag about is just another smoke and mirrors show with clever imagery and graphics. They half heartedly designed some apps for an iPad they sent everyone and after a couple years, none of it works worth a flip. They’ll brag about it but it’s an absolute disaster. Most everyone’s iPads are in a desk drawer. They also tell you there are all kinds of cool opportunities to be involved in but the thing is once those projects get underway you won’t be allowed to be a part of it because they run staffing so thin they just can’t allow you to go anywhere. It’s a morale busting dead end job with ever increasing responsibilities. People spend most of the time looking for other jobs on their cell phones. Once I get an offer I’m out.",Phillips 66
52,"""Lab tech""",3.0,"Great benefits package, health care, pension, savings, retirement, yearly bonus and union",Company/management only sees you as labor and not an individual.,Phillips 66
53,"""Just gotta take the bad with the good, such is life. Overall worth""",4.0,"Friendly, fast paced, and active social environment. Meet new people everyday, as well as familiar faces on a regular basis. Product variety and availability and pricing is competitive. Location has a variety of vendors and options, is always supplied well and kept up-to-date, and store is always well taken care of and modern. Flexible for single mothers, like myself, and store level management is understanding and staff is like family. Any issues or concerns are mostly heard and resolved. Each employee has a voice and is treated equally and with respect. Benefits for management is just above average","Pay could be more competitive. Corporate is not very involved in general daily store activities. Company is frugal and could be a little more generous with salary, staffing, budgeting (employee hours/payroll), bonuses, and positive criticism. Expectations can be set rather high, and sometimes seem unrealistic, specially for hard workers with strong ethics and above average performance. Pacifists often become door mats taken advantage of.",Phillips 66
54,"""Awesome Company""",4.0,"Great pay, great benefits. Company was great at personnel development prior to spinoff from Conocophillips",Middle management since the spin off from Conocophillips has gone downhill.,Phillips 66
55,"""No Love""",3.0,Pays toward the top of the market for engineers,Its a machine. They talk job balance and loyalty but it is one-way.,Phillips 66
56,"""Wonderful Experience""",5.0,"Wonderful support system, realistic expectations","Bureaucratic at times, Limited in creativity at times",Phillips 66
57,"""The Good and The Bad""",3.0,"It is a good company if you are looking to get an idea of what the O&amp;G world is like, specifically from a mid-downstream perspective. They are mid-downstream, so they are pretty stable.","Confusion in leadership group on how to streamline internal processes as well as trying to get a grip on how to market the corporate brand and retail brands. There are alot of intelligent people at Phillips 66, but the politics and personality clashes are driving them down. In lieu of using external resources for branding corporate and retail brands, use the talent you have internally. It would save millions of dollars and possibly give Phillips 66 an advantage in the market.",Phillips 66
58,"""P66 review for glassdoor""",4.0,Family wage job with good benefits.,Not willing to negotiate 4-10's or 9-80 shifts.,Phillips 66
59,"""Upper Management cut throat""",1.0,"Pays well, work companionship positive.",Superintendents lack Refining back ground and are unable to provide support. Planning and Scheduling department are pointless.,Phillips 66
60,"""Good""",4.0,"Great Benefits, Great Learning environment",Unionized so skilled labor gets paid almost the same as unskilled labor,Phillips 66
61,"""Best company I have ever worked for""",5.0,"Great, caring atmosphere of co-workers. The pay, benefits and vacation are standard for the industry. Very diverse place with opportunities to learn new things.",None really come to mind,Phillips 66
62,"""Engineer at Oil Refinery Review""",4.0,Strong company fundamentals and growth plan.,Some business units understaffed and lacking technical support/expertise at corporate level.,Phillips 66
63,"""Substance Abuse Counselor""",5.0,"Hours, Laid back Work Atmosphere",Pay okay but not phenominal,Phillips 66
64,"""Just no!""",1.0,I was able to wear jeans.,"Awful pay Nepotism Owner Steve If they don't like you, they will make reasons to fire you.",Phillips 66
65,"""Good technical challenges in Refining""",5.0,Plenty of opportunities if you want to put in the extra effort. Good compensation. 19/30 program is great for extra days off.,Some sites have small staffs making it difficult to manage multiple tasks especially during reactive times,Phillips 66
66,"""Process operator""",4.0,"good pay, high level of safety",no management support for employees,Phillips 66
67,"""Pretty good company to work for.""",3.0,Strong in the economy. Good people. Good ties to the community.,"Company has had some internal changes within the last year and ever since, my paycheck has never come out correct. Payroll corrects it but they can't fix the overall problem due to a company cost savings initiative. An annoying hassle to deal with on a constant basis.",Phillips 66
68,"""Operations Engineer""",4.0,"Fast paced work environment, never get bored, lots of resources to learn, lots of opportunities for training.","Salaried employees are overworked, , poor work life balance, operators are unionized.",Phillips 66
69,"""Material Coordinator""",4.0,"Culture, growth, vacation, bonus, co-workers, locations, office amenities",Recognition of workload was non existence,Phillips 66
70,"""Experience at Phillips 66""",4.0,Great people. Awesome benefits and facilities!,"Slow to promote (not a true meritocracy), lack of defined career paths.",Phillips 66
71,"""Good Opportunity to Build Your Resume!""",3.0,"Good opportunity for recent college graduates to build their resumes. New hires are typically individuals who have interned with them previously. P66 has a limited list of preferred schools from which they recruit. Best promotional opportunities are for chemical engineers; electrical and instrumentation engineers are highly regarded, too.","Very limited number of advanced technical professionals at P66’s operating plants, mostly reserved for chemical engineers.",Phillips 66
72,"""Great Company""",5.0,"Culture, compensation and benefits.",Management in the dark ages on making it a desirable place to work. Stuffy work/life and dress code policies. Probably a perfect place to work if you’re over 45.,Phillips 66
73,"""Decent gig""",4.0,"Very secure job, decent salary, decent bonus.","Slow career growth, too much inter-office networking.",Phillips 66
74,"""Outside Hires Beware""",2.0,"19/30 days, pension, long term relationships with hardworking and friendly coworkers",Experienced hires into the company do not have competitive pay and are not taken seriously even though they bring good ideas. Very hard to advance within the company as a tmt decides your faith and can block you for any job they wish. People are promoted to supervisor not due to actual previous job performance. Most have no idea what their reports do.,Phillips 66
75,"""Application Analyst Intern""",4.0,Lots of work to do. The company is very encouraging of you to meet others within the company.,"If stuck in Bartlesville, there is not much movement up the ladder.",Phillips 66
76,"""Good pay, bad culture""",2.0,"Pays well, decent bonus, 401K matching to 5%, wellness incentive program","Team culture has deteriorated, politics, company has restructured and is way too top heavy, management is borderline harassing and discriminatory, no common sense",Phillips 66
77,"""Process Engineer""",3.0,Good base salary and benefits,Promotions are long overdue and employees are seen as interchangeable.,Phillips 66
78,"""Decent company""",4.0,Very good benefits and vacation,Location is terrible for employees located in Bartlesville,Phillips 66
79,"""Love/Hate Relationship""",3.0,P66 benefits and salary are top of the line. Working conditions are very good and training is very good. People for most part are friendly and eager to help one another.,"HR is to be feared. Anonomous complaints against anyone are assumed guilty until proven innocent. The company definitely has its share a lawyers running things. They company does still have some good ole boy areas, but they are over compensating.",Phillips 66
80,"""Accounting/Finance""",3.0,-Good entry level pay -Good Benefits -19/30 Program -Good people to work with -State of the art building -Work life balance for the most part is good,"-Job rotations are longer than promised -Career is in the hands of management -Cross-functional roles no longer supported -Performance ratings and promotions skewed and biased -Major company overhaul, layoffs coming -Entry level work boring and repetitive",Phillips 66
81,"""Coordinator""",3.0,Great company culture and inclusion,Managment not always ontop of the team,Phillips 66
82,"""great company, great benefits, easy company to work for""",4.0,"good oppertunity for growth, great training",local management needs to be better,Phillips 66
83,"""Great Experience""",5.0,"Very employee friendly, Great structured environment",Great if you grew up in the organization and they knew you. Not so great if you were bringing external experience to the table.,Phillips 66
84,"""Laboratory Technician""",5.0,"Good compensation, retirement benefits and bonus program.","Management tends to continue adding responsibilities to individuals until they have to choose between poorly doing everything asked or succeed at some tasks while dropping the ball on others. They do, however, reward those people that are the best jugglers.",Phillips 66
85,"""Business Development""",4.0,Amazing workforce. Leadership is focused and disciplined.,Big company trying to shift its direction.,Phillips 66
86,"""Accounting Analyst""",4.0,Good work life balance Good benefits,2 weeks vacation only repetitive work,Phillips 66
87,"""Admin Assistant""",3.0,Stable company and industry to work for. Great benefits,"If you're looking for a company/industry to promote in quickly, this isn't the right company for you. It takes awhile to learning your way, meet people and grow your career.",Phillips 66
88,"""Don’t Expect To Make a Difference If You Are Non-Executive Experienced Hire""",3.0,"Nice people. Great benefits. Overall stable. For those just beginning their career, the internship program is top notch.","Phillips 66 does not value experience coming in from other companies. You get the feeling they are hiring you because of your knowledge and experience. Later, if you make recommendations that are new or have a viewpoint that differs from the status quo you will get the “That’s not how we do it at Phillips 66” line. It’s exceedingly frustrating. Within IT, questionable decisions are made about and by leadership. For example, internally promoting someone into a senior leadership position that has zero experience in that domain.",Phillips 66
89,"""Long Term Employee""",4.0,Phillips 66 is an ethical workplace with dedicated employees. It is a good place to work both people-wise and overall compensation package. If you work hard you'll have the opportunity to advance.,It can be a demanding environment where sometimes it seems like your efforts are never enough. At a certain level your career advancement is influenced by your internal network over your ability.,Phillips 66
90,"""R&amp;D Scientist""",5.0,"Flexible work hours, great benefits, helpful co-workers","Risk averse, projects at times not aligned with business units",Phillips 66
91,"""Instrument Technician""",4.0,"Great benefits, good coworkers, tools and equipment provided.",Management seems to be replaced often with different objectives in mind.,Phillips 66
92,"""Assistant Manager""",4.0,"Good employees, enjoyed the work environment.",Nothing really bad to say. Moved so the drive is a little rough.,Phillips 66
93,"""Field""",3.0,"Benefits Co-worker relationships Safety culture Salary The company has several divisions, making it sustainable in the long term",Lack of training for certain positions. Management frequently changes course and processes. Management constantly treats employees as though the company is not profitable. Unrealistic expectations on interactions with lower ranked customers.,Phillips 66
94,"""Uses up people""",2.0,Good benefits and decent pay,Doesn't really value employees and not transparent like mgmt claims,Phillips 66
95,"""Gauger  Operator""",5.0,12 hour shifts and benefits,"No overtime, almost impossible to go into management",Phillips 66
96,"""Work needed.""",1.0,Great location and good people.,No team leadership and no accountability.,Phillips 66
97,"""No accountability""",1.0,"Benefits, nineteen thirty days, work life balance","Salary, moral, lack of transparency, everything else.",Phillips 66
98,"""Excellent Company""",4.0,High performing organization that genuinely focuses on developing their talent and providing challenging opportunities and rewarding strong performance in the oil and gas industry.,No complaints really. Great company. Especially after the spinoff from ConocoPhillips.,Phillips 66
99,"""Exec Admin""",4.0,compensation and benefits and stability of company,lack of promotion to leadership level from internal candidates,Phillips 66
100,"""Scheduling""",4.0,"Lots of great people, the culture is fun, accepting and conducive to learning. Benefits are great though compensation and bonuses are middling-to-decent.",Internal movements are opaque and driven by a set of rules that no one knows. It seems the only way to navigate your career there in the direction you want it to go is to have a high ranking manager take you under their wing. Bonuses are disappointing. Achievement and performance are not rewarded well.,Phillips 66
101,"""Good stock investment return long term""",3.0,Great early career opportunities to advance,Glass ceiling is real tough to break through,Phillips 66
102,"""Good employer and work environment""",3.0,Great people who try to help you out depending on the group you are in.,There is not international presence for those that may want to explore options outside the US.,Phillips 66
103,"""tech""",5.0,"great benefits, work schedule, great mix of work and time off for family",pay could be a little higher,Phillips 66
104,"""HR Business Partner""",4.0,"Great benefits, great culture, great place to work -- 19/30s are a good work/life initiative on top of the community service day (offsets lack of vacation)","Corporate initiatives get lost in the field environments, supervisory support lacking at times, vacation is minimal for the early career employees",Phillips 66
105,"""Console Supervisor""",2.0,"You never stop learning, everyday, every shift. The level of intelligence is amazing to be around and a part of.","Management puts money first, and the well being of its employees second.",Phillips 66
106,"""Fantastic Company""",5.0,"Excellent culture, lives up to the motto: Honor, Safety, Commitment. Fantastic employees, challenging, numerous opportunities for upward mobility for young hires. Multiple verticals. Great compensation, benefits, facilities (health club), etc.","Challenged by industry pressures, tends to reinvent direction of some businesses often, sometimes lack of consistency in strategy.",Phillips 66
107,"""Awesome place to work""",5.0,"Safety culture and awesome working environment. Pay and benefits are good, as well.",Don't have any at this time,Phillips 66
108,"""Not what it used to be""",1.0,"Great co-workers, nature of the job",HR uses power to play with people’s lives,Phillips 66
109,"""Employee Review""",4.0,"Phillips 66 really does care about their employees , and the career opportunities are bountiful. It's a ""you choose how far you want to go"" corporation.",Work life balance is definitely tilted towards work. Must be at the beckon call of management at any time of the day or night.,Phillips 66
110,"""Manager""",1.0,"Some good, people to work with, pay, benefits",Many of the good people are retiring. The new hires seem to be in alignment with how the company is going which is to be more self serving and less teamwork. Phillips 66 is quickly losing its value placed on employees in favor of profit,Phillips 66
111,"""Best energy company to be with in Houston""",5.0,"Competent executive leadership, a very stable midstream/downstream business (compared to upstream employers in Houston), competitive pay and benefits, good annual bonus structure which paid out nicely the past 4 years despite the industry down-turn, nice new building and amenities on the west side of Houston.",I did not experience any major issues with the company.,Phillips 66
112,"""Great company to work for""",4.0,Good performance is well rewarded. Benefits are top-notch.,Can be very competitive. Not much flexibility.,Phillips 66
113,"""Good employer""",4.0,Great benefit and pension scheme. The management team are open to new ideas and collaboration between different groups is excellent.,"Very management heavy, which whilst great for staff development, makes decision making quite cumbersome.",Phillips 66
114,"""Okay""",3.0,Great benefits great service great staff great food great atmosphere great drinks great place for lunch or dinner with any questions you might need to call and ask if they have a good time at a good deal for the kids to get in a good place,Too big for me and my coworkers manager said I don’t know how to do anything to get it done but I’m gonna I know that I don’t want you guys in my car so you know what you do for you and,Phillips 66
115,"""It’s been a good experience.""",5.0,Learned a lot while working in the industry and have been able to bring in my experience from previous jobs to better myself in my current job.,Not really any cons. Every place has its ups and downs. But really can complain about being an employee of Phillips.,Phillips 66
116,"""Disorganized but nice people""",3.0,Good pay and pension,It is Very disorganized. They lost my paperwork most of the tjme,Phillips 66
117,"""Analyst""",4.0,Good benefits Good work life balance Good people to work with You can get valuable experience from your first few years in the company,Need to come up to speed with competitors on some benefits to retain millennials. -no flexible/work from home policy and sometimes asking to work from home is taboo -no 9/80s -unclear career progression for new/younger hires -stingy vacation policy,Phillips 66
118,"""operator review""",5.0,The employees and management work well together. Lots of overtime if desired. Training is very accessible and available.,working with chemicals that are very dangerous. Hard to move up into management positions.,Phillips 66
119,"""Phillips 66""",3.0,Phillips 66 provides a generous retirement package.,Phillips 66 does not provide many opportunities for advancement.,Phillips 66
120,"""Rewarding Work, Supportive Environment""",5.0,- Competitive pay and benefits - Good work/life balance and respect for that at all layers - Supportive environment - Very competent team - A focus on hiring a diverse and talented team,- Company feels larger than it is - A few too many layers,Phillips 66
121,"""Termination under cover""",2.0,"Pay, location in West Houston. Great in the beginning, but reality sets in. Good experience to leverage for next career position.","Politics. They terminate strong employees under the radar right before bonus is paid out in February. They secretly and inhumanely call you downstairs and terminate you and not allowed to return to the office. This is typical management practice that I have seen in all areas of the company. Ratings are not based on the true ""What"" and ""How"" system, but by subjective ratings by managers that should not be in those roles.",Phillips 66
122,"""Average Corporate Work Environment""",3.0,"- Great 401k, bonus, and medical benefits - Layoffs and firings are notably rare - 19/30 schedule - Vacation time is standard - Performance evaluation does not require a percentage of employees to be rated poorly - Non-hostile work environment, no harassment","- Pension is slowly being phased out - Loss of skilled employees to competitors offering 4/10 schedules and better pay - Very lean staffing numbers - Quality of projects and working culture is poor due to lack of oversight, inexperience, and staffing",Phillips 66
123,"""Average""",4.0,"Freedom to take initiative and cross-train. Encouragement from supervisors to learn, but then no follow through on using the new knowledge in a new position.",Lack of mobility. Lack of assistance from upper management on career options for most employees unless you are on the fast track.,Phillips 66
124,"""Great experince""",4.0,flexible good benefits gym career growth Resources travel is very easy around town. It's middle of nowhere and no airport,location very old town politics no vision upper management not aware of devs,Phillips 66
125,"""Great benefits. competitive salary""",4.0,"Great salary, medical, dental, and time off",Little room to advance in technical areas that aren't considered exempt.,Phillips 66
126,"""Machinery Engineer""",3.0,"Big stable company, job security",Lots of corporate hang ups and attitudes,Phillips 66
127,"""Sales""",4.0,"Good benefits. 6% pension. Good health care and dental. If you choose the HSA plan the company gives $500 to an individual, $750 to married couple and/or domestic partners and $1000 to couples with 1 child. Also nice VCIP/bonus plan with the % depending on job grade. New hires get 7%, then it goes to 10%, 12.5% and then 15% of your base pay as you climb the ladder.","Dominated by white men at all levels of the organization. Especially Commercial, Refining, Transportation and Lubricants. Marketing and Finance are a little better. Managers tend to hire people who remind them of themselves, so the cycle continues. Company is less diverse than other O&G companies. Maybe because they are Houston based. Don't know. Difficult for women and minorities to be successful.",Phillips 66
128,"""Good Ole Boys Club""",2.0,"Pay, benefits, new office building. There is some room to grow if you fit their model.",Good Ole boy club mostly. The company does a really poor job of attracting and promoting minorities. There are no people of color in Executive or BU level leadership positions. There seems to be no focus on developing diverse talent. The Bartlesville culture is alive and kicking in Houston.,Phillips 66
129,"""Cashier""",4.0,"Good company for advancing in your career. They will train you and help you advance through the company, good insurance.",You have to work holidays and late nights. It is a fast paced and high volume company. Have to work in the cold restocking at times.,Phillips 66
130,"""Wants superior results while targeting average pay and benefits""",2.0,Beautiful new building (although getting to is a pain). Pay and benefits have been good but are changing. Intelligent employees,Anybody working there less than 6-7 years have not seen the decline. Lower pay increases. Steadily ( and sneaky) increasing benefits costs. Last several years benefits cost increases have offset pay increases. Increasing division between management and employees. Management gets benefits that used to be available to all employees but now only them (ie stock options) Fewer employees of color. Constantly changing systems that are unfortunately not improvements. Constantly changing benefits programs (and not necessarily for the better).,Phillips 66
131,"""Not  a place for me""",1.0,None that I can think of.,Management is unresponsive to the employees' needs and suggestions. It is strictly top down.,Phillips 66
