,title,rating,pros,cons,company
34,"""Analytics Development Program""",4.0,"I have plenty of good things to say about Liberty! Work from home 2 days per week, very competitive salary (Boston) , plentiful role mobility, career advancement opportunities, flex office space, learning opportunities, career growth, free coffee and tea, impressive maternity AND paternity paid leave (new 2019), 100% tuition reimbursement up to 9k per year after 12 months of service, young culture, ERGs (employee resource groups to encourage acceptance and diversity.. ex ""Pride at Liberty"" the LGBTQ+ group)","Flex time off- 15 days +3 personal holidays.. 18 days total to start. This wouldn't be bad if there was a separate bank for sick time. 18 days total off is not that competitive to attract top young professional talent. Consider moving that figure to 20+.. 15 day FTO accrual is very standard, but typically an employee would also get sick time. The commuter benefit is only ""pretax"" so basically no contribution from Liberty Mutual, which is a shame in an expensive city like Boston. The gym discounts for local gyms typically range from 10-30 dollars of per month, laughable considering most gyms in the area are a minimum of 100 month, most reaching upwards of 200 per month.",Liberty Mutual
35,"""Large tech ambition slowed down by company culture""",4.0,"The pay and benefits are top notch. The technologies being worked with are stone age old in some area, but cutting edge in others.",Low expectations lead to some lack of motivation. Tall management structure doesn't help in trying to make a culture impact.,Liberty Mutual
36,"""Sales Position""",5.0,Great company to work for and they highly believe in work life balance.,No cons to note at the moment.,Liberty Mutual
37,"""They have no values and do not mind not paying you money they owe you.""",2.0,"The beginning is great, and benefits are ALMOST worth the excruciating headache they cause by messing up your pay check and not having a HR department in house.",They will charge You for your cancels if somebody switches insurance six months and one day is how long they have to have it in order for you to keep your money that they paid you otherwise if they cancel on the day at six months which they’ve gotten paid the whole six months for they will take back your money for that cancellation. Not fair.,Liberty Mutual
38,"""There is No Liberty at Liberty""",1.0,"Benefits are good. HSA, 401K, Health and Dental are standard. Good perks and discounts. Co-workers are helpful and friendly.","Chronically understaffed, lack of departmental and interdepartmental communication, cumbersome procedures, archaic systems, useless practices. In summary this position is a waste of life. Interview: The process includes a phone interview and an in person double-teamed interview, both loaded with “name an example of a time…” meandering questions. Salary: The range is between $39K and $48K. Of course, they will try to offer you $39K. No one should do this job for less than $50K. Actually, no one should do this job, period. Well, maybe an evil robot. This is an hourly position, however with authorized and unauthorized overtime it will feel like a salaried position. Training: This is a honeymoon period in which you would have to travel (most likely to Boston) for 2 weeks. Then you will enjoy a slow-paced job shadowing and administrative tasks easy-peasy weeks before the job becomes a brain-eating amoeba. The Job: Involves attending useless meetings, getting 10-15 new claims daily, calling all parties and sifting through their lies because an accident is never anyone’s fault. Claim 1: “The Earth spun too fast that day and I lost control of the vehicle."" Claim 2: “When I saw my parked, unoccupied car get hit I got a hernia. I want a million dollars.” Claim 3: “My hamster, Pepe, was in the car and he was injured too.” Every other claim can be featured on an episode of CNBC’s American Greed. You deny a word vs word claim per the company's guidelines, but if a claimant barks loud enough, or has some power, management or the insured cave in and accept liability, making you look like an idiot. You could have saved weeks of insults and aggravation by simply accepting liability right away. Threats of bodily harm by claimants are not uncommon. Insureds act as if they own you. You are a secretary, personal doormat, complaint department operator and sometimes a claims adjuster. While some of these things are common in most insurance companies. Liberty does it worse. The job is extremely stressful. It is impossible to complete all tasks during the shift, but getting overtime is like pulling teeth on a demented shark. Some employees choose to work OT unpaid (which is illegal) and management looks the other way. Business plans, priorities, lower and upper management change drastically every 6 to 8 months in some sort of corporate three-legged musical chairs that leaves everyone disoriented and unstable. Guidelines are as unclear as Chicago parking signs, and are overruled the second the right dog barks too loud. Sales and underwriting live in Jupiter while here on Earth adjusters need to battle through coverage wars with insureds who always believe they purchased coverage for the Sears Tower even though they are paying premium to cover a bus stop. An accurate job description should be: ""Looking for argumentative person to battle gladiator style with customers"". In order to be successful you have to, not just be comfortable with conflict, you have to enjoy it. You have to get satisfaction out of being combative and argumentative like some prosecutors. Even if you enjoy conflict, without support from management this task is like showing up to a world war with a plastic fork. Pointless! Communications: You are expected to answer phone calls, mail, emails, and texts from customers, vendors, claimants, brokers and other carriers for your claims and other people’s claims. This sounds reasonable, except for the fact that Liberty is chronically understaffed constantly so the calls, emails, and texts flow like the freezing water that sunk the Titanic. It’s simply overwhelming to try to answer a hundred emails in 4 hours on top of working the 10-15 new claims you’ll get a day plus calls and meaningless huddles. Management Support: Standing dominoes on a Bosu ball during an earthquake are more stable than some managers. There’s a manager in particular who likes to call you into his office to see how much yelling your eardrums can take. A death metal band plays at a lower volume than his screams. Half of the office can hear him badgering employees. Health: Several people have dealt with work-related health issues throughout the years. Empty bottles of alcohol have been found in the bathroom from time to time. Panic attacks and anxiety are contagious like the common cold. Work-Life balance? Ha! There's a generous PTO bank. However, you'll spend your vacation panicking about what awaits when you return. FAQ: “Why didn’t you leave earlier?” Others and I kept waiting for it to get better but that is like being married to the bear in The Revenant and expecting the bear to not attack you. “It can’t be that bad! Are you exaggerating?” We are not. Ask about the turnover rate. Ask the person you job-shadow how many panic attacks they’ve had in the last six months. Ask them when was the last time they had a full night sleep…sober! Ask who’s not on a mental health medication due to the job. Ask the few lifers left, who have been there since the Y2K, how many managers they’ve had. It's more than the coaches the Chicago Bears have had. To add insult to life-threatening injury, with the right creamer, sewage water from Flint, MI tastes better than their free coffee.",Liberty Mutual
39,"""Excellent Company to work fr""",5.0,"Great benefits, paid holidays. open communication w/ supervisor and management. Fair raises. Co-workers approachable.",There are no cons.,Liberty Mutual
40,"""Toxic Sales Environment - Stay away""",1.0,I worked with some great people and learned a lot.,Unethical people get promoted Employees are not valued anymore Terrible office environment,Liberty Mutual
41,"""Great Company""",5.0,"Compensation and benefits, fellow employees, location and operating environment","I really do not have anything negative, I left but it was voluntary and I still maintain relationships with existing employees",Liberty Mutual
42,"""Overall great company""",5.0,The job is super flexible and great pay,"Customer facing, can be very stressful at times",Liberty Mutual
43,"""ok place""",3.0,hours of operation are very flexible,"no training is provivided, u figure out things yourself",Liberty Mutual
44,"""Beware of the huge base drop""",2.0,"Decent benefits, flexible schedule","Micromanagement, low pay (the salary drops year one on plan,), terrible rates for customers make it hard to compete. This causes the salary drop put you below a living wage.",Liberty Mutual
45,"""A company that wants to adapt how they do business, but doesn't want to change.""",3.0,Great people. Good work life balance. Good opportunities if you have the right manager (which is certainly not a given).,Executive leadership vacuum unable to clearly articulate how the company intends to stay in business the next 50 years.,Liberty Mutual
46,"""Good Benefits, Poor Management""",3.0,Great benefits and time off,"Poor management, culture of favoritism and nepotism. No career growth. Centralized offices to low cost of labor locations in order to pay employees less salary.",Liberty Mutual
47,"""Good Place to Start Career""",3.0,Great training program and provides a base pay to keep new agent afloat as they build their book.,Minimal residual income that minimize ability for increased income.,Liberty Mutual
48,"""If You Work In Tech, Don't Come To Liberty""",1.0,- You can be incompetent and not get fired,"- Outdated, disconnected, and inept senior management - Overly political - Limited career advancement - Poor product (tech) culture - Failed ""Agile Transformation""",Liberty Mutual
49,"""Decent salary and benefits""",4.0,"The specific department I work in may not be ideal, but the starting pay is decent and the benefits are good. Tuition reimbursement is a huge plus.","Large corporate environment, not as much room for quick growth as I would prefer.",Liberty Mutual
50,"""Sr. Software Engineer""",4.0,Work schedule here is very flexible,"Currently, changes are made extremely slow",Liberty Mutual
51,"""Manager""",2.0,"Very good benefits, solid company","Corporate politics, bosses vs. leaders, work life balance",Liberty Mutual
52,"""Claims Specialist""",3.0,Great benefits packages and coworkers,Very stressful work environment,Liberty Mutual
53,"""Used to be a great place to work""",1.0,Compensation is in line with other insurance companies in the area,"The company seems to be in trouble financially and there have been a lot of cutbacks that effect the employees directly so that the CEO and upper management can continue to pay themselves large bonuses, raises and not to mention multi million dollar office renovations. They used to be customer focused. Now every claim is paid at the bare minimum and regulations don’t seem to be of any importance anymore",Liberty Mutual
54,"""Nightmarish""",1.0,"Good peers, nice facilities, decently priced benefits. Generous philanthropic matching program.","The sexist, micromanaging, low-ball claim offering Safeco culture is still very much entrenched. There are a few decent first line and second line leaders, but they are outnumbered by micromanagers focused on coaching to a QA list as opposed to bottom line outcome. Furthermore, if you come from another carrier, no matter how skilled you are, be prepared to be treated like you have zero experience and be held to a much higher standard than Safeco lifers. Claim loads are insane and the claim handling software is ancient. For some unknown reason they have cobbled together a diary system with Microsoft outlook which does not communicate with the claim handling software. Very punitive culture - and management treats their in-house attorneys like the enemy.",Liberty Mutual
55,"""Great work/life balance""",5.0,Great place to work. Remote options are growing and the flexible work arrangements are becoming excellent. Pay is good compared to the industry and benefits are up to industry standard also.,"Health benefit options are not as good as in the past. Constant reorganizations continue within the company, but this is to be expected for continuous improvement.",Liberty Mutual
56,"""Great!!""",4.0,"Flexible schedule, great boss, great work environment",Base salary lowers as you continue.,Liberty Mutual
57,"""Sales is not for everyone""",3.0,"some benefits are good, good work life balance unless you are micromanaged","the micromanagement favoritism stressful daily, weekly and monthly quota",Liberty Mutual
58,"""Good Company""",5.0,"Good company to work for.Good people ,salary, bonus program ,retirement packages and advancement opportunities",None. Great experience good place to work,Liberty Mutual
59,"""Overall""",3.0,"Pay, resources, desk, food and hours","Management, training, overall structure and grading system.",Liberty Mutual
60,"""Paralegal""",3.0,"Good pay, great health insurance, great vacation and flexible schedule options.","Poor transparency, poor communication.",Liberty Mutual
61,"""Great company""",5.0,"Great people, nice managers, and transparent",The stress and push can be overwhelming,Liberty Mutual
62,"""Great place to work,  they listen to your feedback""",5.0,"Great benefits, flexibility with good work/home life balance, solid CEO with proven results, excellent salary and promotion opportunities. Great philanthropy, care about the community, listen to employee feedback and try to make real changes",Lots of change and some recent job losses have created some uncertainty within the company - some of the communication around the changes could have been better. Very few cons for an organization of its size though.,Liberty Mutual
63,"""Generally a good employer""",2.0,"Good benefits, and strong new hire &amp; intermediate training. There are plenty of advancement opportunities for those willing to relocate.","Consolidations and job relocations have resulted in many terminations. Sr. Management has failed to make a commitment to the implementation of Lean Management practices, resulting in a continued culture of change driven from the top or by small innovation groups.",Liberty Mutual
64,"""A great place to work""",5.0,Solid leadership in place for the future.,Industry change will be a disruption.,Liberty Mutual
65,"""Ok place to work""",3.0,"Work from home, good pay, flexible work",Offices closing across country Management very young and inexperienced,Liberty Mutual
66,"""Lead Financial Analyst""",5.0,"Great mobility within the company, managers that are genuinely invested in your development","In a period of a lot of change, many reorganizations",Liberty Mutual
67,"""Associate II""",4.0,Great work life balance. Good place to work,Constant reorganization of company structure,Liberty Mutual
68,"""Instructional Designer""",4.0,Good salary and advancement opportunities,Constant reorganization and intermediate downsizing,Liberty Mutual
69,"""Lots of change""",3.0,"Great peers to work with, great shared knowledge",Moving to Agile but without Business Analysts (?),Liberty Mutual
70,"""CSR Job""",3.0,"Good benefits , training and opportunities for advancement if driven.",Oppressively sales-obsessed corporate culture. Little respect for non-sales related staff.,Liberty Mutual
71,"""Reorganization disaster""",2.0,"Work-life balance, paycheck, 401k, pension","Subpar health insurance, office perks are lacking (spoons and forks on every floor? nahhh), pay is not keeping up with the Seattle area",Liberty Mutual
72,"""Never been happier working for a big company in my life""",5.0,Great time off- life balance 4 months maternity leave 100% paid Great benefits,I never liked that being an employee you still had to apply like an outsider to a different position.,Liberty Mutual
73,"""Constant change but cant more up""",2.0,Good pay. Trying to keep up with technologu.,High stress. Not the most honest company to work for.,Liberty Mutual
74,"""Great company to work for""",5.0,"Diverse employees, generous salary and commission for sales, great at promoting from within, high level executives hold town hall meetings and actually act on employee feedback, positive and healthy environment, great benefits with 10% allowed to contribute to 401k with a 6% match, pension and encourages a healthy work life balance","I left the company for a better opportunity. I worked in the DRC selling home, auto, umbrella, recreational vehicles etc. The call center never felt like a call center. The direction of the company went from a consultative approach allowing you time with a customer allowing you to educate and build rapport to more of a transactional approach (i.e focused more on call handle time similar to a pushy Geico approach).",Liberty Mutual
75,"""Sales Associate: great work life balance....low pay""",4.0,The work/life balance is great!,"Low pay, not many incentives for associates",Liberty Mutual
76,"""Squeezing Every Drop""",1.0,"Some workplace flexibility, depends on department.","- Below average pay. - Office location in Boston is very inconvenient. More then 1/3 of the devs live in the suburbs/NH and the commutes are insane. - Benefits are mediocre, you basically don't have insurance. - Toxic management environment. Top down solutions, management pitting team members against each other. Requests to ""volunteer"" to work extra hours and put in extra effort. Threats of being laid off. - Hard to get promoted.",Liberty Mutual
77,"""Great Company re-shaping itself""",5.0,"Work/life flexibility, lean/agile environment (in progress), strong leadership and management. Communication is getting better over time.","Constant re-organization and re-prioritization, creating some unsettling feelings about job security. Understand such changes are needed based on business need.",Liberty Mutual
78,"""Don’t apply""",1.0,The best thing is you can work from home a couple days,Company plays favorites Minorities are not hired or promoted Few minorities in management none at all in BI department Management will do anything to cover themselves including throwing you under the bus Health insurance is too expensive Training is poor Very high turnover When people leave you get their crappy files Horrible work life balance,Liberty Mutual
79,"""Nepostism and complacency.""",1.0,"If you’re white and you have a family member that works here...you’re fine, you’ll beat out many qualified people. Benefits and pay are good enough that you’ll be content and merry despite objective performance.","Company makes no money but CEO gives himself a fat bonus that makes his salary exceed the company’s bottom line. No accountability to the board or ‘policy holders.’ All the intelligent people get passed over and kept down so they leave. All that’s left is complacent, incompetent people that wait for their turn (after nepotism and favoritism).",Liberty Mutual
80,"""Big company with pros and cons""",4.0,"Flexibility, Work From Home, Pay is Great","Conservative culture, very corporate, meeting heavy",Liberty Mutual
81,"""Look elsewhere""",1.0,"Flexible work arrangements, ability to work from home",No minority hires in over one year. Training is rushed. Company plays favorites,Liberty Mutual
82,"""Solid, reliable employer""",5.0,"Highly established, market-leading company with competitive salaries.","Nothing that wouldn't be a standard complaint at a massive, corporate organization. Layered management with individuals who have 25+ year tenure limits opportunity to innovate and change corporate culture. There is also no stock compensation due to the company being private.",Liberty Mutual
83,"""Great place to work, if you don't mind just being a cog in the corporate machine""",3.0,"You can show up, do you job and go home. Flexible work arrangements are possible and the leave policies are decent. getting better at adopting modern software development practices and tools.","Unless you're lucky enough to get hired into the ""right"" area, you're more likely to end up supporting a legacy Java or vendor application than be working with the latest technologies.",Liberty Mutual
84,"""Legal Secretary (San Francisco Office)""",3.0,"- Overtime is against SF law. So work life/balance is great. - Great hands on experience for entry level - Free monthly luncheons - Great technology, software, and legal programs - Paperless for the most part - Extensive amount of vacation days with 4 personal holidays - Able to choose your working hours","- Management plays favorites. The lazy are favored. There are people who come in late, leave early, and have several open to-dos, but never get penalized. - People who work very hard seem to rarely get recognition. - Heavy workload with a low pay grade - Some individuals pass off their work",Liberty Mutual
85,"""Work here""",5.0,Great work life balance! This is seriously a top 5 company to work for in Boston!,"There really arent any. Some people complain a lot, but if you can ignore the complainers, most of the people you work with are very very happy!",Liberty Mutual
86,"""Great Place to Work""",5.0,Liberty is a great place to work. Great work/life balance and everyone is super friendly and willing to help.,large and very formally structured company. sometimes difficult to navigate.,Liberty Mutual
87,"""Field Appraiser""",2.0,"Good pay, company vehicle,","Micro managed, unrealistic goals, management, surveys more important than actual job. Got the news I was losing my job while on vacation.",Liberty Mutual
88,"""Worst Organizational Bureaucracy""",1.0,Good work life balance (if you are lucky),- Worst Organizational Bureaucracy. - Turnover is very high (very very high). I had three different managers in one year. -Stability issue: my team has been restructured for more than 5 times. - Getting promoted it is based solely if your manager likes you or not.,Liberty Mutual
89,"""Caring Managers, Very High Workload""",4.0,"Competitive pay, caring managers, solid benefits, growth potential, partial telecommuting and flex schedules","Workload, work life balance, full telecommuting not offered.",Liberty Mutual
90,"""Account Rep""",3.0,"Good compensation structure, training and management.","Challenging to say the least. With an industry that’s changing, it’s getting harder to compete.",Liberty Mutual
91,"""Good Company""",4.0,"Pay, benefits, Work Life Balance",Constant change over the years effects job stability,Liberty Mutual
92,"""Associate""",4.0,"Good deal flow, lots of resources and abilities to develop skillset",Too much process and structure hindering flexibility and ability to move quickly to new opportunities,Liberty Mutual
93,"""principal analyst""",4.0,"work life balance, location, people are nice to each other",slow in adopting new technology,Liberty Mutual
94,"""Diverse staff and generous FTO but little opportunity for advancement""",3.0,1st year you get 15 FTO days and 4 personal and increases every few years Also annual bonus if you are meeting performance expectations Diversity in staff and management specifically women in management Work from home 2 days/week,Not a lot of opportunity for advancement outside of your department. They usually won’t consider you for a job if you don’t have direct experience in that depending. Too many company wide changed that negatively impact customer and employee experience. Lots of micro-managing,Liberty Mutual
95,"""examiner""",3.0,"benefits, colleagues, friends, work environment","management, work, stress, managers, location",Liberty Mutual
96,"""Senior Data Management Analyst""",4.0,"Great salary, competitive benefits, great coworkers.",Some business units are awful. Most are great.,Liberty Mutual
97,"""Very Relaxed""",3.0,"Lots of paid time off, great and friendly work culture","Not a ton of exciting technology, sort of boring",Liberty Mutual
98,"""I love my job!""",5.0,"Managers that help you succeed. Great pay. Awesome Benefits. Flexibility in getting time off--all time off is paid unless you choose not to use your given hours, but you are given hours every month that bank up Recognition points that can be used to buy things (Something I have used my points for: Clothes, Designer bags, hotel rooms, appliances....) Choice to work from home after 6 months.",It can be stressful at times but what job isn't. I am surrounded by team members &amp; supervisors that want to see me succeed.,Liberty Mutual
99,"""Solid Call Center""",4.0,My direct Supervisor was incredible caring and helpful Pays better than most call centers Lots to learn about the insurance agency,It is a call center Poor communication from upper management They don't give you all the tools to succeed at your job,Liberty Mutual
100,"""Great people but less than great leaders""",4.0,Good pay and great flexible work arrangements,Poor leadership and too much change,Liberty Mutual
101,"""Sales Agent""",5.0,Flexible work schedule and compensation.,I literally have no Cons to share.,Liberty Mutual
102,"""Great flexibility""",4.0,Great work-life balance with workplace flexibility. Currently has 2 days work from home and manager allows switching of days as needed which is great as it allows me to take care of my kids needs. Lots of office throughout the country and the world makes it great if you want to move.,"Office is very empty because everyone takes advantage of work from home. Tons of pressure and although we are supposed to have annual performance objectives, objectives change multiple times per year. The health benefits are not great as it is expensive per paycheck and there is a high deductible before coinsurance picks and the out of pocket is high too.",Liberty Mutual
103,"""IT and Business Analyst for 24 Years""",3.0,Great people. During my tenure I have worked with some of the best professionals in the insurance business and made many friendships.,"Reorganization that made no sense at the time, or two years later when they reversed everything they had done back to where it was. As a mutual insurance company (unusually large by industry standard), there are no stockholders or report to. Good return years yield internal bonuses, not external discounts to customers as is more common with a mutual framework.",Liberty Mutual
104,"""Can be very good... CAN""",3.0,"If you're in the right group this company will blow you away with generous compensation, nice people, good location, great benefits, and often very manageable work hours. As a matter of fact the more you dig, the more good things you'll find. Some of our benefits are so buried that you're always surprised what you didn't know you got. * I can't comment on customer service, claims, and other client facing roles (especially entry level) .","The key is to pick the right group: Some group are run like feudal kingdoms where the quality of work doesn't matter, only seniority does. Finally, Liberty does a pretty good job with restructuring compared to other companies. However, it never seems to end.",Liberty Mutual
105,"""Procurement""",4.0,Great company to work with benefits and social responsibility,Management is making a lot of changes that are impacting jobs.,Liberty Mutual
106,"""Auto liability / No injury""",4.0,Fast paced if you work hard and excel you can promote,Very long hours insurance benefits are costly,Liberty Mutual
107,"""Micromanagement! You are only a number.""",2.0,"FTO, 401 K, Lunch, some good people.","Micromanagement, too much focus on numbers, upper management does not value front-line employees.",Liberty Mutual
108,"""Product Owner""",5.0,Great Company. Strong Portfolio. Best salaries in Industry. Work life balance,Too many reorganization. Driving towards Agile but teams still want to be in waterfall. Don’t want to be accountable. Hope top management will bring hammer to change behavior.,Liberty Mutual
109,"""Vice President""",3.0,Large stable company with a good reputation,On a cost-cutting mission that is affecting service,Liberty Mutual
110,"""A good place to work""",4.0,"Good benefits---lots of time off, work from home options in many jobs, flexible schedules, annual bonus opportunity, two types of subsidized retirement benefits.","Even though benefits are good, they've been watered down as the defined benefit pension was frozen 4 years ago. Also, surprisingly for an insurance company, the health ins coverage is pretty weak with a $3000 deductible with out of pocket premiums that are pretty expensive.",Liberty Mutual
111,"""Solid Company""",4.0,"Extremely flexible generally speaking. Most teams receptive to working from home as needed, leaving for doctor's appointments, etc. Also, people are generally very friendly. Generally supportive of lateral moves within company.","Depending on the position, can be very operational. Also with any insurance firm, your bonus heavily depends on whether or not hurricane decides to form. May feel like a cog in a machine due to sheer size of company and organizations.",Liberty Mutual
112,"""Engagement Director""",5.0,Lots of great people and projects,"large company, so slow moving and lots of politics",Liberty Mutual
113,"""Underwriter - 2 years""",5.0,"Great flexibility - probably was the biggest selling point for me. Current 2 days WFH company wide. Lots of pros to the job itself. My prior experience in insurance has been predominantly “sales-y”, commission based, and cutthroat. This is not that. This career is solely salary/experience based with a profit sharing incentive. As a result, there is a lot of support and teamwork involved in day to day work. There is a great training program that actually focuses on skill development and employee growth. Turnover is relatively low compared to many jobs out there and in the industry. Most employees in my office have had 10+ years of experience in the field. Good job stability. Overall, it is a great career, benefits are decent, and compensation is decent. Recent reorg has brought some positives such a very generous parental leave program and bereavement leave program.","- new benefits program is impossible and not as good as options in the past. Have had and heard of many issues with claims and billing process with new insurance program. Considering the fact that the biggest complaint is about our health insurance “not being quite as good as it used to be”, I would say that this is a pretty good career and company.",Liberty Mutual
114,"""Great place to work; too many reorganizations in a short period time""",4.0,"Depending on what department you work in or type of work you do, many positions offer flexible working arrangements. Great benefits Empathetic management Most GREAT people who care about their contributions",Too many reorganizations Jumped into a transformation to the agile way of working but different teams are doing things in different ways,Liberty Mutual
115,"""Overall good company to work for""",4.0,great workplace flexibility. challenging work. good rewards and recognition.,Lots of change. hard to keep up,Liberty Mutual
116,"""Adjuster""",4.0,Pay is ok and they pay you,Management is not what I wanted,Liberty Mutual
