,title,rating,pros,cons,company
72,"""Know What You're in For""",4.0,"• Total, affordable benefits &amp; perks, including a free on-site clinic • High base-pay • Large, annual pay increases • Union job security (assuming you make rate) • Helpful, close-knit crew",• Extremely long hours (often 10-13+ depending on volume &amp; staffing) • No training process,PepsiCo
73,"""Great opportunity""",4.0,"The route is like having your own business, without having total control over decisions, and there are great resources to be successful. It pays well, but there are a lot of hours to balance it out. It also has great benefits and a lot of prestige for working and being successful there. You're surrounded by other top performers.",Long hours and sometimes cutthroat. Some managers focus more on what numbers they need to promote their career instead of the customer. There is a lot of balancing needs between departments with conflicting goals and it can be political to advance. College recruits have the best promotion opportunities.,PepsiCo
74,"""Early hours""",5.0,Great boss’s and coworker and free pop at their location,Too early to get up and didn’t go by where I lived,PepsiCo
75,"""Working as a frontline employee""",3.0,Time off. Work schedule. Access to information,Hours are way to long. Our salary is not enough for the hrs we work,PepsiCo
76,"""PepsiCo gave me a great foundation in R&D""",3.0,"Diversity, fast-paced, challenging projects, solid processes, tuition reimbursement, great name on your resume","Micromanagement, siloed, difficult to move from one function to another, such a large company that you feel like a dime a dozen, no bonus until L10 (Manager)",PepsiCo
77,"""Volatile Working Routes""",2.0,"Start time, employees discounts, insurance","Pay, not true OT, merchandising, weak union",PepsiCo
78,"""Machine operator""",5.0,Benefits career advancement and pay is great,Overtime is paid in chinese variation,PepsiCo
79,"""Review""",4.0,Upward mobility and work-life balance,Less than desirable pay,PepsiCo
80,"""Great company to work with""",5.0,"Professional, Nice, Smart people to work with","Work duplications, there are a lot of potential to drive efficiency.",PepsiCo
81,"""Sales District Leader (Beverages)""",5.0,"Fast past and exciting, great peers, good pay, generous PTO","Tremendous pressure for sales, poor work life balance, very busy during holidays, lack of diversity in filed locations, poor at promoting, executive overreach",PepsiCo
82,"""Driver""",1.0,Free soda &amp; paid weekly,Working in the rain,PepsiCo
83,"""Good work life balance""",3.0,Great people and growth opportunities,Focused more on increasing numbers rather creating value,PepsiCo
84,"""Pros &amp; Cons""",2.0,"Weekends off, holidays off also","Racism, unorganized, &amp; communication sucks",PepsiCo
85,"""couldve been better""",3.0,"good pay, union benefits, decent people to work with","sometimes unqualified supervisors, management unable to deal with bad employees because of union",PepsiCo
86,"""Good Entry Level Job""",3.0,Good Pay Good benefits Chances to move up within company,Working with various organizations Dealing with issues others create,PepsiCo
87,"""Great place to start a career""",4.0,"Innovative, fast paced culture with lots of young people looking to make a difference, makes for a good culture.",Small incremental raises upon promotion,PepsiCo
88,"""Hard work good benefits""",4.0,Very good benefits and people,To much hard work and plus service store,PepsiCo
89,"""Sales or merchandiser""",5.0,Well paid field to be in,Long hours work field,PepsiCo
90,"""Great Company to work for, great benefits and pay""",5.0,"Benefits,Full-time,Mileage Reimbursement, great management, supportive team",Extremely physically demanding and strenuous on the body.,PepsiCo
91,"""run far far away from this place""",1.0,union environment so management can't fire you for low performace,everything else. management/supervisor play favorites. no work life balance. will work day before and after holidays all night so you'll get a half day off for the holiday. they hire anyone because turnover is terrible due to poor supervisors,PepsiCo
92,"""Good company and work atmosphere""",4.0,PepsiCo is a great company to work for. Lots of learning and growth opportunities. Cross functional projects are encouraged which helps you get a tastes of different functions. Flexible working policy is great.,"As with any large company there is a fair amount of politics. Really have to watch out for what team/manager you work for because that could potentially have a big impact on your career growth. Interview process can sometimes be very long, with little to no communication as to cause of delays.",PepsiCo
93,"""Warehouse""",5.0,Great company with great benefits,You better love working overtime,PepsiCo
94,"""Poor work life balance""",2.0,Money is ok Benefits are ok,No time off Phone rings constantly Location Leader is not a people person. He does not know how to talk to people,PepsiCo
95,"""Great place to work""",4.0,Great work like balance and campus,low compensation and lack of mobility,PepsiCo
96,"""Good""",5.0,Pay was very good to me,I didn’t have any cons,PepsiCo
97,"""Pepsi SDL role""",4.0,Growth Opportunities Fast pace,Senior Leadership changes quickly and priorities change with them.,PepsiCo
98,"""Great opportunities""",4.0,"Great benefits, great opportunities, a lot of mobility","Corporate, hard to make changes, work/life balance is difficult",PepsiCo
99,"""Great place to build a career""",4.0,"Great training, pay, benefits and career path",Sales is a very very stressful position.,PepsiCo
100,"""A great large company""",4.0,Great pay and a ton of resources to assist in sales. Good work life balance.,College hires get placed ahead of internal candidates for promotions. It is easy to get stuck in the same position.,PepsiCo
101,"""Fine""",3.0,Good opportunities to advance your career,"Long work hours, unmotivated employees.",PepsiCo
102,"""Great place to work""",5.0,"Culture, Friendly environment to work,",Work/Life balance could be better. Believe in lean manufacturing,PepsiCo
103,"""No chance for a healthy work-life balance""",2.0,Plenty of overtime available and decent wages. You can make a lot of money if you are willing to sacrifice family and down time.,Consistently last minute schedule changes. Seniority rules everything so the new guys have it rough. No vacation for a year. 3 sick days which CA requires. Poor communication in management department. Rotating shifts and scheduling with no consideration of an employees health or sleep schedule.,PepsiCo
104,"""Great benefits""",4.0,Lot to learn if you are willing to work hard,Sometimes not worthy people get promoted,PepsiCo
105,"""It’s great""",4.0,Good pay Flexibility Independence while working as a whole,Hard to get in touch with bosses,PepsiCo
106,"""overall decent place to work""",4.0,low stress place to work,unorganized sales rep can be unreliable as will as management,PepsiCo
107,"""Working at PepsiCo""",4.0,"Pay is good, Ability to work with little to no supervision. Benefits. Tuesday through Thursday off.","Stressful at times, labor intensive, put a lot of miles on your personal vehicle. Long hours.",PepsiCo
108,"""Not the company it was 10 years ago.""",2.0,The check clears. I could fill this box with positive things 10 years ago. Today I can't. 10 years ago this company was 5 stars.,"I was unhappy for years due to lack of opportunity to grow. They bring people from outside and fast track them and then they take their experience somewhere else while loyal employees waste away without advancing and developing. Benefits continue to get worse every year. $2700 family deductible!! No 401k match for employees that are in the pension plan. Merit increases that amount to a tank of gas a month. The only reason to stay is if you are scared to leave, if you are in the pension, or if you are one of the chosen ones who land jobs/promotions every year or two. Anybody who joins Pepsico, if you spend 3 years doing the same role/level...you are not one of the chosen ones and you need to leave if you want to develop your career. If you don't leave you'll hang around until your number comes up and you are let go.",PepsiCo
109,"""Kind people and management, not the best benefits""",4.0,The company hosted a fun employee appreciation week,Should have more benefits,PepsiCo
110,"""Good paying job""",4.0,Good pay paid mileage,Lack of communication better management of accounting,PepsiCo
111,"""Run:  avoid cyber security in plano texas""",1.0,"good pay..no complaints here. Additionally, pepsico provides bonuses to sr personnel","Compliance and data classification teams are dysfunctional. It is not common to see very unqualified directors working for the CISO, this is especially true in the GRC space. Public humiliation is common, and they care little about associates, including those that support project management efforts.",PepsiCo
112,"""family""",3.0,there are no pros at pepsi,no room for a life after work,PepsiCo
113,"""People are nice, but the business is not going up""",3.0,Work-life balance is OK if you are not a super achiever,Pay is not super competitive for technical jobs,PepsiCo
114,"""Help Desside Support""",5.0,Excellent Company very good It Infrastructure.,Was Hire during a down time and released as production was about to become robust.,PepsiCo
115,"""Sales District Leader""",4.0,"This is a large multi-billion dollar company on the cutting edge with technology, process, and people. The company is innovative and will stay relevant. The pay and benefits are better than fair. PepsiCo is also socially responsible. They honestly want to do what is right for people and the planet.",It gets tough when you don’t win.,PepsiCo
116,"""Alright company""",3.0,Good money Alot of hours Good benefits/start when you start.,2nd shift opening mostly hours are too long for a 2nd shift job.,PepsiCo
117,"""Location is key""",4.0,"Great benefits, great pay and great company to work for.",No work/life balance. Office politics trumps hard work and talent. Poor training.,PepsiCo
118,"""Great Brands - Alot of Organizational Change""",3.0,- Cool Brands - Alot of innovation happening,- Extremely political - Moving towards being less diverse with (all white men in leadership position. - Compensation is low below at the Sr. Mgr level and below.,PepsiCo
119,"""All in all wasn’t a bad job""",4.0,Good pay and always 40 hours,Night shift when you first start and work early on Saturdays,PepsiCo
120,"""It's a good place to work""",5.0,The pay and benefit are great.,be ready to work long hours,PepsiCo
121,"""not a bad company""",3.0,good benefits and company vehicle,low pay and too pro minority,PepsiCo
122,"""great job but very tough work""",4.0,benefits and pay and you can meet some cool people,long hours and hard work,PepsiCo
123,"""Great company!""",5.0,Huge network to help support your career. Great training. Good management on the Frito Lay side,"Very big company, so you need to be vocal or brag about yourself to get on upper management radar",PepsiCo
124,"""PepsiCo corporate review""",5.0,"Surrounded by great minds, an opportunity for growth",Older demographic which can be difficult for younger workers.,PepsiCo
125,"""What one would expect from a $4-6B global CPG company""",3.0,- brand recognition - global culture - relative work/life balance,- silo'ed business functions - disparate organizational cultures - counterproductive leadership - highly political,PepsiCo
126,"""Great place to work""",5.0,"Great pay, nice environment",There are no Cons here,PepsiCo
127,"""Bad management""",2.0,Independent and the pay was decent,"Management, management, management, management oh and uh management.",PepsiCo
128,"""Meh""",3.0,The pay is pretty good,Management micromanages and HR is just not a nice person.,PepsiCo
129,"""Fantastic company""",5.0,"exceptional HR talent everyone is so good, it makes for healthy competition that makes everyone better",constant relocation is an expectation in order to continue to get new opportunities,PepsiCo
130,"""Great Place to Work""",5.0,"Healthy Environment, Liberal, and free chips","None, As I know. Its great place to work",PepsiCo
131,"""Great for the first 3 years.""",3.0,You had the freedom to work alone.,Company micro manages its Field Service Technicians,PepsiCo
132,"""Great place to work!""",5.0,Company culture is thriving with energetic people who will help each other,Can be challenging to disconnect at times,PepsiCo
133,"""Great Company, But needs more Structure""",5.0,"Job Security, ability to grow. Great Learning opportunity.","There is no structure on how the company wants to be ran, every location is different.",PepsiCo
134,"""Cooperate Bullying  and Isolation""",1.0,Benefits and learning opportunities,Bullying culture No one listens or cares Isolation and exclusion are devastating emotionally to everyone,PepsiCo
135,"""Seek Elsewhere""",1.0,"Summer hours, casual dress code",Live in fear of constant downsizings,PepsiCo
136,"""Good place. Hard work""",3.0,"good pay, benefits free soda sometimes",you will work your butt off for the money you earn,PepsiCo
137,"""Relaxed culture with emphasis on employee development and business growth.""",5.0,Very relaxed atmosphere Opportunity for promotion every 18 months Half day fridays year round Casual Dress Employee engagement groups,"Lower than average pay Aged office and technology (moving offices in 2021) Career staff - a lot of people who will not advance in the company and will not be let go, however, they do not perform at a high level and weigh down a team",PepsiCo
138,"""Administrative Heavy""",3.0,Company changes create opportunities,"Sales more focused as managing the business rather than driving the business, at the time seemed like non-stop reorgs.",PepsiCo
139,"""Great Company But Uneasy About Company Outlook""",3.0,"Great benefits, flexibility (work/life balance). You own your own career, but managements supports you.",Restructure and layoffs almost every year. Jobs moving outside of the country. It’s almost like walking on egg shells not sure if you’re going to be laid off. Just count your blessing every day you are working here.,PepsiCo
140,"""Great Company""",5.0,Lots of room to grow,not much to say about the cons,PepsiCo
141,"""Slow growth""",2.0,"Benefits, very down to earth coworkers, Fortune 500 company","Favoritism on some teams are ridiculous, some very unrealistic expectations. Makes the good managers left, that much better.",PepsiCo
142,"""Work life balance could be vastly improved.""",1.0,Competitive wages. Good benefits. Professional development is available. Many discount programs.,"No work life balance. I'm old enough that I would be on 2nd or 3rd shift for the rest of my 12-15 year career (if I had chosen to stay). In 230 days I've had just 15 days off - compared to 96 for supervisors and manager. During my performance review I was told by the department manager, ""If you want a weekend off that is what your vacation days are for.""",PepsiCo
143,"""New Employee""",4.0,"Competitive Pay, Good People, good comunity","Location, Unwilling to help with relocation",PepsiCo
144,"""Sales Position""",4.0,"pay, reputable company, opportunity for upward mobility","heavy workload, high pressure job",PepsiCo
145,"""It's okay""",3.0,"Lots of opportunity to grow especially if you're open to relocation. Every day you learn something. If you have a big idea, Pepsi is willing to listen and invest.",Your experience is only as good as the management / frontline team you have on site. I don't think my higher ups are very well organized and lack a focus on what the supervisors are doing. They are too tied up with conference calls and not very involved on the floor. I do not like working weekends. Frontline is able to get away with more than they should because the union head is a bully.,PepsiCo
146,"""Greedy""",2.0,Not much other than paycheck and benefits,Greedy and stingy. Its all about the shareholders.,PepsiCo
147,"""Supply Chain Finance""",5.0,Flexible work schedule Great environment/company culture Lots of room for career growth Excellent work life balance,Retirement plan isn’t that great,PepsiCo
148,"""Amazing company to work with""",5.0,Flexible working Great career progression Multi national opportunities Different roles,Decision making can be slow due to bigger nature of organisation,PepsiCo
149,"""It was an ok jub""",2.0,Pay &amp; benefits part of a Union,"Long Days,. Dealing with slightly less than intelligent store managers",PepsiCo
150,"""Great place to  expand your knowledge""",5.0,I was very lucky on working with supervisors and managers who let me expand my skilks.,My co-workers became like family Those are the people I will miss the most.,PepsiCo
151,"""So great to be there""",5.0,Great hours and great pay,Some may find the work challenging,PepsiCo
152,"""No home life""",1.0,Great pay Weekly pay Benefits Forklift Holidays off,Long hours Bad Management No structure No respect for employees Union is no help,PepsiCo
153,"""Work""",4.0,Good benefits good pay no weekends,Hours differ by how busy it is,PepsiCo
154,"""Im not happy here anymore""",3.0,Great pay for those with no degree (60k),Very little time at home,PepsiCo
155,"""Great""",5.0,Great working there hard work great pay,Lots of heavy lifting and wear and tear on vehicle,PepsiCo
156,"""No Chance for Transgendered""",1.0,"Great benefits, brands, pension plan.",You cannot be your true self.,PepsiCo
157,"""bay driver""",1.0,money was good and pay is fair,workload was way too much,PepsiCo
158,"""Sales Role Review""",4.0,"Benefits, Pay, and Leadership Development",There is not enough work-life balance.,PepsiCo
159,"""Its a good place to work but lots of politics and hard to get things done""",3.0,"Good people, interesting projects, good benefits","Too much politics, takes too long to get things done, lots of people involved in the decisions about projects, priorities and funding",PepsiCo
160,"""Great Place to Work""",5.0,Flexible schedule Friendly work environment,"Unconventional hours (weekends, early mornings before 5am) required at times",PepsiCo
161,"""Pepsi delivery driver""",5.0,"Good people, organized, good training","As a delivery driver, some accounts can be hard to do.",PepsiCo
162,"""Could be a good professional ""home"" if you fit the mold""",3.0,"Robust retirement match, pleasant surroundings (campus)","Seemingly annual layoffs, less opportunity to move about within the company than would be expected",PepsiCo
163,"""Great Company, some good managers""",3.0,"Benefits, pay, community engagement, your team members.","Micro-managers (some), the commute, technology (old and outdated-making strides, slowly) and old processes.",PepsiCo
164,"""Great learning""",4.0,"Competitive salary, corporate perks, great people",Micromanagement in areas of R&amp;D,PepsiCo
165,"""Marketing Associate""",3.0,"Famous brand, lots of resources to support your new idea. A host of global opportunities.","Poor training and development, lack of support from senior management, but plans and direction are always changing. Sort of projects are hard to accomplish for me since there are lots of uncertainties . Things are always out of control. Stressful work.",PepsiCo
166,"""I've been working for Pepsi for 11 years and i can say the company pays good and has good benefits.""",4.0,Great opportunities to move up and the pay is great,50-60 hour work weeks.,PepsiCo
167,"""Lot of hourse""",4.0,The people you work makes the job fun,No family time you work 6-7 days a week 12 hourse a day,PepsiCo
168,"""Decent company""",3.0,Decent pay compared to similar jobs in this area,"Very hard work and long hours, only two holidays off work and then you have to work one day on the weekend to make up for the one day off",PepsiCo
169,"""Great""",5.0,"Great pay, management and benefits",Took long to contact,PepsiCo
170,"""Decent warehouse job""",4.0,good people. alright pay. good health benefits,bad communication. long hours,PepsiCo
171,"""Looking for an IT job?  Avoid Pepsico""",2.0,"Large, stable company. Been around for over 100 years.",Leadership just cares about the bottom line and making investors happy; that's it. They don't care about making the bulk of their workforce happy. They are outsourcing everything related to IT to India to save money.,PepsiCo
172,"""The job was great! I loved it but there was things going on with the higher ups that I didnt agree with""",1.0,the work was easy and I really enjoyed dealing with customers,Management and higher ups worked harder at getting out of work than actually doing the job.,PepsiCo
173,"""Great pay, poor work environment""",2.0,Great pay. Great team,Poor management. Poor family time,PepsiCo
174,"""Great Place To Work""",5.0,"Benefits are unbelievably GREAT! Family owners care about their employees, generous bonuses, team environment and friendly coworkers.",Holiday weeks can be very busy but the overtime pay is appreciated.,PepsiCo
175,"""Great Place to Work and Build a Career""",5.0,Awesome opportunities to move up and around the company. Entrepreneurial environment in a lot of divisions.,You must own your career and networking opportunities. Create mentors and sponsors that span divisions if possible.,PepsiCo
176,"""A solid job for long term.""",3.0,"Always work to do, and very fast-paced. Large growing company that will have job security for ages.","Work/life balance is not very good. Required to work very long weeks often, with random days off. Hard to plan any personal activities.",PepsiCo
177,"""Overly Demanding Job, Long hours, Expect you to kill yourself at work.""",2.0,"Good pay, but not worth the hours or wear and tear of your body.",Management was very poor. Either in the clique or you aren't.,PepsiCo
178,"""Dont""",1.0,Work by yourself is nice,Everything else is pretty bad,PepsiCo
179,"""Great Company""",5.0,"Great people, great products and opportunities",No discounts on company products,PepsiCo
180,"""great place to work""",4.0,great place to work for professionals,none that I can think of,PepsiCo
181,"""All they care about is numbers""",3.0,Good pay and summer Incentives,Dont know start time until last mintue any where for 3am-5am Usually only get 10hrs off between shift No Appreciation,PepsiCo
182,"""Supply Chain""",3.0,If they see you have potential get ready to work your butt off. Worked tons of hours but also learned tons.,Nothing is steady. Going through another Re-Organization Work environment is pretty bad. Lots of people complain or blame others,PepsiCo
183,"""Account Manager""",4.0,"good company, good benefits, solid pay, plenty of support and resources",hard to move up unless willing to relocate,PepsiCo
184,"""Decent""",3.0,"Come for the job, stay for the pension",work/life balance in not great,PepsiCo
