,title,rating,pros,cons,company
42,"""Loved working at Disney!""",5.0,Great flexibility (at least in the ABCOTV group) and work home life balance. Their salaries were very competitive and when you add on the Long Term Incentive program it starts adding up quick. They also supply a great 401k that is matched as well as a separate retirement fund that is 100% from Disney. I believe it's 15% of your salary 4 times a year. That adds up really quickly as well. The benefits are really nice as well. I was able to work from home a few days a week and was also given an orca card that covered my bussing unlimited. Each quarter you were given 10 valet passes that you could use to drive in and have your car parked for you directly under the building. I loved this because it allowed me to do things after work once in awhile without having to take a bus all the way back to my car first. Disney in my eyes and experience was top notch!,Not a lot of cons other than the commute to downtown for me was a little much but of course Disney alleviated that by allowing me to work from home a few days a week or more. So kind of a con but not really.....,Walt Disney
43,"""Great place, lots of hours""",4.0,"The Benefits, tons of behind the scenes, passes and special events and planning others vacations",The mandatory 10-20 hours a week in overtime for 5-8 months a year,Walt Disney
44,"""Retail Cast Member""",5.0,"Fantastic training, everything I learned from in Disney has helped me in all aspects of my other jobs.",Can be very stressful and strict.,Walt Disney
45,"""Magical I guess""",3.0,Beautiful Atmosphere Ability to train in many positions and places throughout park Union Okay Pay Experience Career Growth Minimum Wage higher than State minimum,"Pay Can be toxic Full time can be impossible to get Union Does not provide livable wage, can work years at Minimum Wage without opportunity for wage growth",Walt Disney
46,"""Great""",5.0,Great company to work with Good benefits,The Pay could be better,Walt Disney
47,"""memory maker""",5.0,Disney world is the happiest place over the world.And the benefit for cast member is good,If you can not deal with the sun in Florida then this is not for you .,Walt Disney
48,"""Loved the perks""",4.0,Awesome cast member very supportive,Manger were involved and they cared,Walt Disney
49,"""Money Hungry""",4.0,Have a routine down with set protocols Good training,Different departments don’t run the same,Walt Disney
50,"""Hope you’re dealt a good hand.""",4.0,If you’re assigned to a good area you’ll have a lot of independence and meet great people.,If you’re in the wrong area management can be terrible. The role can be isolating because the work is so individualized.,Walt Disney
51,"""Not the happiest place on earth!""",1.0,Great benefits and perks. Good company wide communication,"Huge company, not great for career advancement",Walt Disney
52,"""Good place to work at""",2.0,"Pension, RSUs, Great 401k Match","Low pay not industry standard, too process driven, too much organizational politics",Walt Disney
53,"""Draining""",1.0,"You can get yourself into the parks free most of the time, and you'll probably have at least one positive memorable guest experience.","Management and the company do not care about you if you work on the front line. You are very aware that you are just a number. You will also endure a lot from guests and management will just look the other way. Common in the service industry, but situations are amplified here. If you've ever worked in a theme park, you know. The turnover is astronomically high. Job satisfaction is low amongst CMs. This is a summer job at best.",Walt Disney
54,"""Fun and rewarding job""",5.0,The most fun I've ever had in a job. Caring people everywhere. You get to make so many memories that will last a lifetime.,Pay isn't the best.,Walt Disney
55,"""SSA""",4.0,It's Disney and yet it's not. Off property at the reservation center.,It's Disney and yet it's not. You're removed from the Magic and the senior staff are given free reign.,Walt Disney
56,"""Too old school""",3.0,"Great office, amazing perks(if you like theme parks), nice people, ppl all want to see their product do great","Work/life balance isn't the best, people just sit around even if they don't have much to do, no chance of promotions, low pay, not as modern as other companies are now day(ie working remotely, ect)",Walt Disney
57,"""Great company, not all departments created equal""",4.0,"Great company to work for, industry leader, opportunity to work on the best titles and products in Entertainment","Internal career progression is painfully slow, promotions are rare, length of tenure prevents staff from moving up within the company - you may have to leave and come back at a higher level",Walt Disney
58,"""Turtle Talk With Crush""",4.0,Great experience in performance and digital puppetry,Not paid union wage rate,Walt Disney
59,"""Excellent""",4.0,They have a Very good pay rate,They are short on hours,Walt Disney
60,"""Fun work place pay doesn't seem to match the work load in some locations""",4.0,"Fun work environment, fun co-workers, good managers","rude guests, lower pay,",Walt Disney
61,"""Phenomenal Company""",5.0,Great Leadership Superb benefits Fair and caring Employer,Hours Occasionally amount of work necessary to obtain needed results,Walt Disney
62,"""film maker""",3.0,"It was collaborative with creatives, however I needed a change",I needed a job closer to home.,Walt Disney
63,"""I'm just doing this review so I can see other reviews""",4.0,"Great college job, cool sign-ins","California is hot, and the costumes don't help that much. Also, get used to crowd control",Walt Disney
64,"""Excellent work life balance""",5.0,"Park perks, Excellent management training, Positive environment",Large company so sometimes things move slow,Walt Disney
65,"""Vacation planner - ticket booth sales""",5.0,love being able to talk to guests,long shifts and not a lot of area to cross train,Walt Disney
66,"""server""",4.0,very nice i kniw,very nice good people in general,Walt Disney
67,"""Versatile Work Place""",4.0,"Hours, perks, coworkers, atmosphere is great.","Hours, sometimes who you know basis to become trainer, etc.",Walt Disney
68,"""Nat Geo Sales Coordinator""",3.0,"Benefits, working for most respected company industry, most followed brand on Instagram, you learn alot,","Working at warp speed, very big, care more about customers",Walt Disney
69,"""merchandise and stock""",5.0,fun environment and kind cast members,hours were hard to workout,Walt Disney
70,"""its okay""",1.0,fun place to work that's about it,guest are rude and will get you in trouble. leaders don't lead,Walt Disney
71,"""Great opportunity""",4.0,Great opportunity to learn how a top-notch company establishes protocols and processes.,It's hard to make change or an impact.,Walt Disney
72,"""Great company to work for.""",4.0,"Great benefits, great people, wonderful company to work for.",Sometimes hard to move up.,Walt Disney
73,"""Production Assistant""",5.0,It was a great learning environment. It's an amazing opportunity to get your foot in the door.,"It's long hours and unpredictable schedules, but that's the industry. Don't go into journalism if you want consistency.",Walt Disney
74,"""The least happy place on earth.""",1.0,Working for thee Disney Company.,"Worst place I've ever worked, including the Weinstein Company.",Walt Disney
75,"""Loved Working for this Company""",4.0,Great place to meet friends and fun experience,Pay and hours were long and rough,Walt Disney
76,"""No internal mobility for minorities""",2.0,"Benefits, interesting projects, work life balance",If you stay longer than 3 years expect to get promoted with $3k increases. Merit increases hive around 2 percent worse than the cost of living. If you are a director or above none of what I just said applies unless you are a minority. They love to hire externally and when they do make sure you negotiate high because that’s your baseline for as long as you are with the company My advice to you if work and leave after 3 yrs and come back if you want to jump in rank and salary it is the ONLY way to do it unless you are fortunate enough to ha e a champion in the company and there are some but very few of them,Walt Disney
77,"""Honestly an incredibly Toxic and Helpless Job""",2.0,"Pretty cool perks of Disney, good company name on your resume, good pay, nice co-workers, hopefully you get lucky and are on a team with great management.","Management, Bias, Sexism, Continuous brushing off and pacifying if you go to your management when you have any large concerns, Supervisors, Toxic work environment,",Walt Disney
78,"""Ok company""",3.0,Good benefits and free park tickets,Not enough hours And too many drivers,Walt Disney
79,"""Pros and Cons for working with Disney""",5.0,You build many great long lasting relationships among other cast members and guests.,You deal with many guest concerns but will do whatever you can to alleviate their anger.,Walt Disney
80,"""Love it""",5.0,Flexible Great work environment New experience every day,Some things just don't make sense.,Walt Disney
81,"""A teuly great organization!""",5.0,"Corporate responsibility, competitive pay and amazing perks!",I can’t think of any at this time.,Walt Disney
82,"""POS Support""",3.0,"its Disney, fun people, outdoors",as together as much as you would think,Walt Disney
83,"""Great place to work in Orlando.""",5.0,"Benefits, nice enviroment, discounts, tickets, great team","third shift, lower salary, harder to change internal job",Walt Disney
84,"""Disney is not the happiest place to work for""",2.0,Perks on going to the parks and being able to take 3 other people,"Management, workload, slow software, transition from California to Florida, work equipment, ability to move up",Walt Disney
85,"""Eh""",3.0,"Discount , magical , channel your inner Disney geek often","Management issues , at location , Un-welcoming management",Walt Disney
86,"""Good company to work for""",4.0,Being part of the magic,Occasional weekend work is a downside.,Walt Disney
87,"""Location/Team is EVERYTHING""",4.0,"Perks, Benefits, Great People to build relationships","Pay, Time Off, Budget Cuts",Walt Disney
88,"""Incredible unique job""",5.0,Portofolio of brnads that span acorss various different industries,You are a number to the senior leaders so you have to try hard to stand out,Walt Disney
89,"""Great teams""",4.0,Everyone i worked with was always a pleasant experience,lots of managers cause alot of miscommunication and confusion,Walt Disney
90,"""Do Not Work Here!""",1.0,Offered some meaningful friendships alongside fellow ushers,"Management consistently bullies employees, leaving many with extreme anxiety and even panic. Management has no issue ganging up on people, as well as partaking in different forms of bullying, even if it is homophobic, racist, or misogynist.",Walt Disney
91,"""Nice place to work and play.""",4.0,"Great benefits, awesome people and job opportunity.","It's not what you know, but who you know.",Walt Disney
92,"""Easy money""",4.0,"$15/hour park wide, benefits and discounts",hours can be scarce as a part-timer,Walt Disney
93,"""Overall fun""",5.0,The job was overall fun. I had a great time,"It was always packed, but that’s what you get when you sign up for this job.",Walt Disney
94,"""A company doesn’t care about young employees whatsoever""",1.0,"Reputation, good exit opportunity if you have Disney on your resume.","1. NYC campus/technology is not on par (like you are in 1980’s) with similar companies. Commute is nightmare. 2. You can survive here if you ask for lower than market salary, work 9-6:30pm a day, stay at same position for 10 years (true for 2 out of 5 ppl in my team). 3. Saddest coworkers ever... and management doesn’t care. 4. Not great benefits/perk, just average. 5. HR is slow.... and your case/request always get lost somewhere. Nothing ever completely in one pass in my experience.",Walt Disney
95,"""Too much work for little pay""",3.0,Its disney so get to meet many different kind of people from all over the place,For so little pay and weird hours (until 3am) its not worth it,Walt Disney
96,"""Attractions Host""",5.0,-Leadership -Environment -Culture -Active -Fun -Impact made on guests experience,-Long Hours -Hard Work -Can be thankless,Walt Disney
97,"""Fun job to work if you are a student""",2.0,The free pass to get in,pay was horrible and hours weren't the best,Walt Disney
98,"""Great company with room for growth""",5.0,Lots of personal perks. Cutting edge technology. Room for professional growth,"Long hours. Underpay by 20%, overall a good learning experience and looks good on resume",Walt Disney
99,"""Love it!""",5.0,"I love the company, the brand and the way they take care of their cast!",i have nothing bad to say..,Walt Disney
100,"""Good People!""",4.0,My cohorts and direct supervisor were top notch. They were all caring and supportive people.,"As is true of many work environments, there was an element of immediacy for all needs and therefore there were many moments of high tension and stress",Walt Disney
101,"""Balloon Sales and Entertainment""",4.0,Becoming super involved with so many people from across this world.,"Not everyone is very nice to you, and its something you have to learn to respect.",Walt Disney
102,"""A fun part time job""",5.0,Free park admission Flexible hours Likable coworkers,"strict ""disney look"" guidelines have to be in a good mood a lot or get called out",Walt Disney
103,"""Highly recommend""",5.0,"The perks, the ideals, the magic",Hours can be all over the place,Walt Disney
104,"""Culture lacks transparency of communication and safe environment to push back against sr leadership""",4.0,Great fringe benefits via Parks and Resorts. People who care about company and their role.,"Deference based, risk adverse, command and control.",Walt Disney
105,"""Poor Ethics""",1.0,"Fun environment, discount on other amusement parks","they cut hours, didnt care if I was in school",Walt Disney
106,"""Happiest Hell on Earth""",3.0,"Perks like tickets, paid weekly, and occasionally you got food.","Poor management, managers played favorites, hours were random. I had coordinator yell at me on stage until i cried once.",Walt Disney
107,"""Love the company""",4.0,"Park entrance for free, great networking","Horrible hours, semi-consistent schedules but not really",Walt Disney
108,"""The best company ever!""",5.0,"The meeting of new people, while they are on vacation. Just being able to change how good their stay is, is wonderful.","You can't always make people happy, but you can certainly try",Walt Disney
109,"""Awful""",1.0,Hours You can leave early and still get paid 8 hours,Expectation way too high Hard on your body,Walt Disney
110,"""Lots of learning experience""",4.0,"Exposes you to all the abc shows Work with large cross-functional teams Great perks including learning panels, medical dental insurance, and Disneyland!",Will go through extremely busy seasons and also some very quiet seasons - wish there was a balance!,Walt Disney
111,"""Great Benefits, but Middle Management...""",5.0,Great benefits and great family policies.,"Lower/Middle Management is very much a crapshoot; some are great, and some are terrible. Opportunities for advancement are very limited.",Walt Disney
112,"""Amazing Culture""",5.0,Disney handpicks some of the best people on the planet. You will make lasting personal and professional relationships.,Guest Research is saddled with a quota system which is a rough adjustment,Walt Disney
113,"""Disneyland custodial""",4.0,I like the guest interactions and time managing myself,Working long and late long hours,Walt Disney
114,"""Reservation Sales Agent""",3.0,Great benefits &amp; Perks; Good Commission; No Cold Calling;,Hours; Rate of Pay; Management;,Walt Disney
115,"""Great for college kids and people who don't know what they want to do yet""",2.0,"You get into the parks for free, discounts on merch and food, pretty flexible for the most park on scheduling","overworked like crazy (12-14 hour work days), Disney ""politics""....there are definitely gems working for the mouse but there's way too much gossip, drama, etc.. this isn't high school",Walt Disney
116,"""Good benefits too much politics""",2.0,"Good benefits, casual atmosphere",Too many politics; employees need more opportunities for internal advancement,Walt Disney
117,"""Great Company!""",4.0,"Laid back environment, excellent people to work with.","It is a big company, there is a lot of red tape.",Walt Disney
118,"""Not so Magical""",3.0,Great benefits/discounts/perks for Disney experiences. Brand name Company is a resume booster. Many smart and talented co-workers.,Little to no room for advancement beyond mid management. Very political culture. Difficult to know who to trust. Inconsistent practices with respect to workplace flexibility.,Walt Disney
119,"""Great place to work!""",5.0,Great campus and great people.,I wanted to work on different types of projects. Not Disney style,Walt Disney
120,"""Disney Reservation Center  SALES AGENT""",2.0,"Health insurance , benefits, Disney Aspire","Metrics, Poor Management, Poor Career Development",Walt Disney
121,"""Dont do it""",3.0,benefits great on resume,you can get remed for anything,Walt Disney
122,"""Be prepared to be Disney brainwashed""",1.0,"Clean environment, good co-workers, benefits, nice initial training, Disney University","lack of communication, lack of hours, 6 hrs a week (so that you don't get a lunch break, Then let go because I took a few days off to be with my dying father (In Hospise), They said I was not available, after not scheduling me any work. No verbal warning, no written warning, just a letter to ""trick"" me into coming to work so they tell me to ""resign"", take my Company ID, and walk me out the gate.",Walt Disney
123,"""Guest Relations Hostess""",5.0,Working with people from around the world.,Some days are busier than others.,Walt Disney
124,"""where dreams come to an end""",1.0,fun place to work while it last,they need you only when they need you and then you forgot you like you where never there even after15 years dedication and hard working,Walt Disney
125,"""Lifeguard""",4.0,"Good pay, great benefits, and free Disney",long hours in the sun,Walt Disney
126,"""Merchandise Cast Member - DCP""",5.0,"Easy job, lots of guest interaction and opportunities to make magical moments, great team","Started work at 6 pm some days, I didn't enjoy that part.",Walt Disney
127,"""Pretty good""",4.0,"Large company, opportunities to move around","Large company, sometimes hard to change certain practices",Walt Disney
128,"""Place of magic""",5.0,Who doesn't love Disney? This is an amazing place to work and they treat people very well,Hard to think of that many cons. Wish comp were better,Walt Disney
129,"""Marketing Intern""",3.0,"Free park admissions, able to earn complimentary tickets, 401k after 3 months, paid sick time only for CA interns after 3 months",No room for negotiation (pay),Walt Disney
130,"""Love working here!""",5.0,Benefits and meeting people from all around the world!,Sometimes have to work in the heat outside.,Walt Disney
131,"""working for the mouse""",4.0,"great benefits, friends, lively work environment, guest interactions","not a lot of freedom, management inconsistent between locations",Walt Disney
132,"""Decent Work""",3.0,"Stable work, large impact for millions of visitors",High expectations for work time on salary; limited culture.,Walt Disney
133,"""C-Level Executive Assistant""",5.0,Constantly Learning new ways to support high Level Executives,Not too much advancement for Executive Assistants,Walt Disney
134,"""Good Company and Perks""",4.0,"Benefits of free park tickets, resort discounts, etc. The name and brand are very recognizable Opportunities to present to leaders of theme parks and resorts","Way behind in the technological realm (slow computers, majority of work in Microsoft Excel) Salary is lower than other businesses High pressure",Walt Disney
135,"""Sales""",3.0,Sales happy cool perks fun,Sales Pay hours benefits time,Walt Disney
136,"""Great""",5.0,Company cares about employees needs,Slow business due to increase in ticket prices,Walt Disney
137,"""Yey""",4.0,"Super good, always a fun day","There aren’t many, unless you count the weather",Walt Disney
138,"""Tough work, but had fun""",4.0,"engagement with children, discounts and free park tickets, opportunities to meet people from around the world","stressful work environment, large time commitment, emotionally exhausting",Walt Disney
139,"""Great Company to work for""",5.0,"Lots of growth opportunities, moving around is easy","It's a big company, can be a double edge sword.",Walt Disney
140,"""Differences in Disney College Programs""",4.0,"Free entry to the parks for you and your family for both FL and CA. Accumulated paid sick leave and more free passes in CA. Two-year seniority for CA interns, also help with networking. CA leaders gave me recommendations to email and set up networking meetings for those in my degree field, using them as a referral. No one has done that for me here in FL even though I have asked.","No sick leave in FL. No main gate passes in FL, which means less park entries for your family members. No seniority in FL, meaning you will get the shifts no one wants. No health insurance on the College Program in either CA or FL.",Walt Disney
141,"""Overall Good""",4.0,"Great company, great perks, pension a plus","At times long hours, limited upward mobility",Walt Disney
142,"""If you are young and don’t have any responsibilities""",3.0,Sign ins Trading/picking shifts Making friends,Seniority based Slackers work mostly in the morning Depending on where you work it is hard to move up,Walt Disney
143,"""Disney Security Host""",5.0,"Health Benefits, Park Tickets, 401k, Fun amazing work environment.","Traffic to and from work, as well as, parking cast member parking can be a pain sometimes.",Walt Disney
144,"""Well oiled machine""",4.0,"Well oiled machine, smart teams, high team morale",Low salary considering the financial strength of the company,Walt Disney
145,"""Disney Name looks good on resume!""",5.0,"Good benefits, new friends, silver pass!!",Big corporate company that can be overwhelming.,Walt Disney
146,"""Studio Ops""",3.0,Great Benefits and prestigious company,Low pay &amp; political enviornment,Walt Disney
147,"""A company without employee care""",1.0,Don't decide to work just you are a fan of Disney,I am experiencing some visa from my end and seeking help from HR. But nowhere from this company is willing to provide any help and I always get a no on everything help I am looking for. Anybody cares if you are in the company.,Walt Disney
148,"""Good Management Support""",5.0,Great support from my manager!,I wish they have more benefits,Walt Disney
149,"""Magical""",4.0,"never boring, easy, great coworkers","a little too easy, can be stressful",Walt Disney
150,"""Awesome job to work at""",5.0,"It's Disney, it is wonderful","Lots of people, very busy",Walt Disney
151,"""Management doesn’t care""",2.0,"Tickets, discounts, set schedule, location","Management doesn’t care about you, you’re just a number, if you aren’t perfect you’re in trouble",Walt Disney
152,"""Great!""",4.0,Great place to work along with great people!,"Decent management that limit you, which is kind of annoying",Walt Disney
153,"""Great company - but you will correctly always worry about lay-offs.""",4.0,"Ethics, benefits, magic, interesting work, etc.","Rigid, cold, faceless, limited career potential. Lots of ""trust us"" that never pays off.",Walt Disney
154,"""Highly Reccomend""",5.0,Positive work environment Benefits Wide range of work hours,Difficulty getting work days off,Walt Disney
155,"""Good Place to work""",4.0,"Pay, benefits, culture, hours and location","Management, outdated, slow, career advancement stagnation",Walt Disney
156,"""Plenty of perks, needs more pay""",4.0,- nice coworkers -kind guests - main entrance pass,- parking is far - attendance is not forgivable - currently overstaffed,Walt Disney
157,"""One of a kind of experience""",4.0,The experience is second to none and the knowledge and skills you will gain will set you apart as a professional.,Work life balance in front line operations is minimal with short turn around times between shifts occurring often.,Walt Disney
158,"""Great place to work""",3.0,Good pay. Goo Benefits. Great product,Work lots of hours.,Walt Disney
159,"""Toxic""",1.0,History &amp; Legacy of the brand,Management is motivated only by the numbers,Walt Disney
160,"""Great place""",4.0,Great place to work at,Work/life balance needs improvement here,Walt Disney
161,"""Great Company""",5.0,"Great company to work for. Great benefits, decent pay, easy work.",Management needs some fine tuning.,Walt Disney
162,"""Avoid""",1.0,Easy work that requires no thought,"Run and run far.. no upper advancement, crappy hours, 30 hours is full time",Walt Disney
163,"""Great Job""",4.0,I really enjoyed working there. They would give you hours when you wanted to work and let you go when you didn't want to work,Didn't make too much money,Walt Disney
164,"""Great work mostly!""",4.0,Fun job! Get to photograph different things and people every day!,Bad on your body. The photographely equipment was a horror on the body. Not enough pay!,Walt Disney
165,"""Chaos""",4.0,"Good pay, fun job.","Everything is constantly changing, no manager can agree on how it is supposed to be run.",Walt Disney
166,"""Phone call""",4.0,experience good for carrer standing company good benefits,stress big company small fish in the big sea,Walt Disney
167,"""Absolutely LOVE this company""",5.0,"I love this company. You can really grow without changing employers. They care about their Cast Members. Being part of ""The Magic"" Energy of the Guests.","Inconsistency with leadership. Lower than average wage. Limited growth in your location, need to transfer to grow.",Walt Disney
168,"""Can be a great place to work depending on the group &amp; leadership team""",4.0,"A Lot of Great People, Work Life Balance, Cool Brands","Large Company Politics, Re-Orgs that come with Growing Pains",Walt Disney
169,"""Disney is not a technology company, it is more a manager company""",3.0,"- You have few benefits, which is more likely to be used if you work near Disney Parks in California or Florida, otherwise not a big deal - Good work/life balance",- Salary lower than on the market - Management does not come usually from development background,Walt Disney
170,"""Magical Experience; Pay Could Be Better""",4.0,The interactions with the guests is the best part of this job. Working at Disney always put a smile on my face and the atmosphere in the parks was always so much fun. Having the power to put a smile on someone's face was always so rewarding.,"The pay is not the best. People don't work at Disney for the money, but it definitely should be better. If you are the sole provider of your family and working in an hourly, entry level role, you will need to work overtime on a consistent basis in order to make ends meet. There are always so many people wanting to work for Disney, the advancement opportunities come slowly.",Walt Disney
171,"""No work/life balance""",2.0,Great benefits and Disney perks,"Department is understaffed, employees are overworked and underpaid",Walt Disney
172,"""Looks &amp; Names Are deceiving...Not really a family company""",1.0,Health and dental benefits were Nice.,Does not value their employees,Walt Disney
173,"""LOVED THIS JOB AND COMPANY""",5.0,EVERYTHING IS GREAT! Managers are great! Cast is great! You get to make magic everyday!,None. Everything was amazing!,Walt Disney
174,"""Great company to work for""",5.0,Great opportunities for growth and career development,Long hours and pay is reasonable,Walt Disney
175,"""Management needs improvement""",1.0,"Great perks, able to get into park on off time",Long time employees are either quitting or taking leave of absence because of negative management,Walt Disney
176,"""A pleasure to work for""",5.0,You become immersed in a wonderful Disney culture that allows you to meet and interact with many people from all walks of life.,Some business demands may be taxing on the individual such as commute and etc.,Walt Disney
177,"""It’s a college job""",3.0,You’ll learn a lot within yourself. You are able to create a foundation of expertise in customer service and professionalism with joy. It’s a great start to endeavor your career path somewhere else.,"Overworked, underpaid, you always need to be there an hour before your shift because of shuttles, and you’ll never get weekends off even with 5+ years of seniority.",Walt Disney
178,"""Good opportunities but corporate is kinda trash""",4.0,Great people; Great management; Great perks,corporate can be really cold no real communication between upper level management and lower ranking cast members,Walt Disney
179,"""Extraordinary experiences""",5.0,"Exceptionally talented cast-members, supportive and highly productive environment","Long hours, poor work/life balance culture",Walt Disney
180,"""Great place for line of business""",5.0,Great benefits. Opportunity for overtime. Lots of resources.,Very high paced work environment,Walt Disney
