,title,rating,pros,cons,company
24,"""Retail partner,in sales associate.""",4.0,It's a good stepping stone,They start you off at 11 hour and takes a year to get a raise.,Home Depot
25,"""The job is one of the hardest at the Home Depot but days go by quick and the pay and benefits keep you there.""",4.0,Benefits and mostly enjoyable coworkers and management.,Lack of teamwork and communication amongst staff.,Home Depot
26,"""Department Supervisor""",4.0,Benefits and Promotion opportunities,Irregular hours and lack of managerial support,Home Depot
27,"""great company to work for""",5.0,good benefits for full time employees,poor hours as a cashier,Home Depot
28,"""It’s a great place to work and so many great people.""",5.0,"Friendly, clean, lots of benefits",Some people don’t do there job,Home Depot
29,"""Great place to work""",5.0,Treat employees good Great benefits Good pay,Drama Amongst employees Customers suck,Home Depot
30,"""Good for college students but not a career""",4.0,"Flexible schedule for part timers, lots of training on home improvement, steady hours. Benefits other than pay are really good even for part timers. Good company culture",Little pay for the amount of work you do. Takes years to get into a position to make a liveable wage,Home Depot
31,"""Great Company""",5.0,You start out at the very bottom and you can advance rapidly if you work very hard.,Schedules are not that very good depending where you are in the country.,Home Depot
32,"""Great community""",5.0,Great co-workers. Management was typically very fair and understanding.,Can be hard work at times.,Home Depot
33,"""Good""",5.0,Working in this department helps build a better understanding of building and cutting wood yourself.,Needs more associates in building and lumber since most of the people keep calling out last minute.,Home Depot
34,"""Lot associate""",4.0,Fun time working there usually,Long hours really long Hours there,Home Depot
35,"""Good Place to Work During School""",4.0,Flexible Hours Okay pay Work usually isn't hard,"Poor scheduling is sometimes a problem, not enough coverage. Could pay more for some of the more specialized work you do.",Home Depot
36,"""Sales""",5.0,Pay rate is great great company,No cons to reports at this time,Home Depot
37,"""Go for it""",5.0,Great place to work always,There are no cons of the Home Depot,Home Depot
38,"""Great Place/Long Hours""",4.0,Very competitive salary with excellent opportunity for advancement,Long hours of under appreciated work,Home Depot
39,"""Good entry job!""",4.0,"Easy to move up in the company, family oriented!",Management might not be the best,Home Depot
40,"""Family fun""",5.0,Good people to work with. Good benefits,Customers are a pain sometimes. Work you hard,Home Depot
41,"""Got very good experience at work""",5.0,"Very friendly work culture,team work",No cons if i get an opportunity to work with The Home Depot in future i am happy to work.,Home Depot
42,"""Great place""",4.0,"Great team , great place to work","Pay was decent , low hours",Home Depot
43,"""Pretty good""",4.0,"very easy, almost too easy, during the winter","Either the store is super busy or not at all, but this is the same for any other hardware store",Home Depot
44,"""Good company""",4.0,Terrible HR they should hire somebody who knows how to handle the position,not much to say about this place,Home Depot
45,"""Good benefits fun place to work""",4.0,"Fun place to work, good training, good benefits","Terrible pay for the experience , lazy management seems consistent over many stores",Home Depot
46,"""Great""",5.0,The flexibility and open environment.,Performance reviews aren't as thorough as they should be,Home Depot
47,"""Good Company""",4.0,Everybody treats you like family.,Don't have any complaints. I worked with a good team.,Home Depot
48,"""Great Place to Work; Pay Not So Much""",4.0,Sense of caring. Willing to accommodate most scheduling and time-off requests. Great co-workers. Great place if you are retired and looking for extra income or something to do.,Like most retail businesses the pay is substandard. Many employees have second jobs to make ends meet even if they are working full-time here. Lack of communication. From the top down.,Home Depot
49,"""A Great Experience""",4.0,They had the most caring managers. Great pay and if you worked overnights you were basically getting 8hrs every night.,If you didn't work overnight then your hours were so scattered and I remember one week I only worked one day.,Home Depot
50,"""Great Time Repetitive work""",5.0,Good for gaining technical skills in merchandising &amp; OSHEA certified. Also you are in early and out early so you can have the rest of your day.,Very repetitive after a while!,Home Depot
51,"""Good company to work for with good staff""",5.0,"Health Benefits and Insurance are a plus for Full time Employees, Alot you can learn from working customer service that can be applied to other higher paying jobs",Must work for 3 months to gain Full time Employment,Home Depot
52,"""Good""",4.0,Night schedule no customers,Nothing to complain about.,Home Depot
53,"""A positive environment with a friendly staff""",4.0,Flexible hours and the ability to learn and build knowledge,There is a lack of upward mobility,Home Depot
54,"""Great Company to work for with great benefits.""",5.0,"Benefits, equity awards, onsite services. Family friendly company.",parking can be difficult at certain times.,Home Depot
55,"""Great Work Atmosphere""",4.0,There is a lot of diversity in the office and the culture is great,Sometimes too much is asked,Home Depot
56,"""Not bad for a job through college""",4.0,Good work environment at Home Depot,Not many hours for part time,Home Depot
57,"""Good Company""",3.0,Good Benefit and management team,I don't really think there's an opportunity to grow if they don't rollover associates around the store,Home Depot
58,"""Great place to work. They take care of their associates and their customers. They are active within their communities.""",5.0,"salary, benefits , active within the communities",I have no cons for Home Depot,Home Depot
59,"""Good place to work and great company culture""",5.0,Great company culture; everyone is very helpful,Have not found so far,Home Depot
60,"""Excellent for learning Customer Service""",4.0,"Great learning curve, always training, great co-workers, incentives. Can apply to other departments, good managers. Do a good job and be dependable, you will get noticed.","Very stressful, lots of rude and antsy customers especially contractors.",Home Depot
61,"""The Importance of Being Authentical""",4.0,The best experiences I encountered as an employee of the Home Depot is the ability to be of service to the customers. Home Depot empowers its associates to take care of its customers with little or no interference from upper management. There is a trust that you will take care of the customer which leads to taking care of the business. The environment is quite accepting of people from varying walks of life,"The pay could be better structured at the Home Depot. It is not indicative of what one brings to the table i.e. educational credentials, and previous experiences. Most managers do not gauge a true understanding of one's background to ensure the best fit for their positions.",Home Depot
62,"""It was a knowledge gaining experience .""",4.0,You learn about so many trades.,Not knowing enough info on some trades.,Home Depot
63,"""Great pay""",4.0,Great pay for management members,Low pay for regular employees,Home Depot
64,"""Overall decent experience""",3.0,Everyone I worked with was a good person.,The store I worked at lacked organization.,Home Depot
65,"""Great place to be!""",5.0,There is lots of opportunity IF you want it.,there are not many Cons,Home Depot
66,"""It's Okay""",4.0,Basic Job that doesn't require much effort,They push you to market their Credit Card,Home Depot
67,"""Nice people""",4.0,Good work environment with nice people.,Can be physically demanding at times.,Home Depot
68,"""OK for a retail job""",3.0,"Flexible schedule, easy to request time off, mostly relaxed management","Anti union views forced on employees, no employee discount",Home Depot
69,"""Extensive training""",3.0,Lots of training. Fun culture. Accepting of all ppl. Relaxed dress,Not a lot of room for growth,Home Depot
70,"""uyes""",5.0,best place to work at,I can't find anything that is negative,Home Depot
71,"""Great place""",4.0,Great company and great job,None nothing negative to say,Home Depot
72,"""Great part-time job while in school""",4.0,I felt the pay was reasonable for what was expected of me for the job. I also really enjoyed my coworkers and was able to swap shifts with someone if it was needed.,Cashiers and lot techs have high turn over and it can often lead to low staffing. Standing on concrete all day can also be really hard on the feet.,Home Depot
73,"""Good first job""",4.0,Flexible work schedule that is great for most situations.,Restocking can be a bit annoying since some product locations are not very thought out well.,Home Depot
74,"""Review""",3.0,Pro goood pay and advancement,Could do a better job of training leaders to move to corporate office,Home Depot
75,"""Great job w/availability of rapid promotion""",5.0,As a starting cashier the advancement and quick promotions were awesome!,There are no real cons than I remember worth mentioning.,Home Depot
76,"""thd in Ewing is the worst store there is never any cashiers and employees dont like to help the customer.""",2.0,insurance 401k success sharing pay 11,lazy employees poor management no cashiers no support from management or supervisor,Home Depot
77,"""Good Company to Work For""",4.0,Flexible hours and good work environment,Poor communication from upper management,Home Depot
78,"""Okay for Anyone""",3.0,"Great people to work with, consistent work hours, and good benefits","The possibility to get injured, physical labor such as walking, standing, lifting, and bending, repetitive work",Home Depot
79,"""High responsibility low reward""",3.0,"Flexible hours for students, friendly associates","Low recognition, constant corporate changes, major inefficiency flaws",Home Depot
80,"""Loved being at Home Depot""",5.0,"Good resources, career growth and benefits",Can be very silo'ed and stuck in their ways,Home Depot
81,"""Great Pay for the work""",5.0,Extremely friendly company Pay is very good for the ease of the work,Limited hours Very repetitive and mundane work,Home Depot
82,"""Good place to work""",5.0,This is a good place to work with very good people. Manager are very nice also,They need to do better with the salary scale and using merit base technique to promote staff,Home Depot
83,"""IR (Interconnected Retail) at GCC""",2.0,GCC was acquired a few years ago by Home Depot. I was there during the “golden years”. Made a lot of good friends and professional contacts there. Was good while it lasted. Fond memories.,"Innovation labs are a dead concept. They don’t work. This was such a place. CEO leaving. Machiavellian “lifers” left to steer the sinking ship. 2019 saw a lot of employee churn and decreased funding. Lower quality, cliquish leadership poorly rated at VOAs and it shows. This is a department in obvious decline in a great job market for what I do. I left on principle after some obvious gaslighting. Fake-it-till-you-make it culture left me with two fast-talking bosses without any formal qualifications in my specialized field. They couldn’t teach me anything and failed to inspire and motivate.",Home Depot
84,"""Helping customers in product needs.""",4.0,Helping customers with products to suit individual needs.,"The pay rate is far too low, for the work being done.",Home Depot
85,"""Good Company""",4.0,Only work Monday thru Friday,Hours are 5am -2pm. Need to like to work early hours,Home Depot
86,"""Decent wage, not the greatest work environment""",3.0,"Pay was decent for a quick, part-time job","Out of nearly everyone I worked with, and everyone I've met who has worked at Home Depot at some point, the only people who actually seem to want to be there are the managers. Nobody smiles. Few work hard.",Home Depot
87,"""Average job""",3.0,co-workers were all very nice.,their scheduling isn't consistent for most employees.,Home Depot
88,"""Great place""",5.0,Friendly people Willing to teach,Part timers won't get more than 20 hours a week Full time is rare,Home Depot
89,"""APS""",5.0,"Schedule and pay are great, get to work alone or In teams",No room for advancement in department,Home Depot
90,"""Relaxed place to work""",4.0,"Mostly everyone is nice, and I've never encountered a manager that was overly demanding or negative",Can be boring at times,Home Depot
91,"""Decent Company""",4.0,Good managers and good work environment,Hours are not very flexible,Home Depot
92,"""Busy""",3.0,Nice people To work with,A lot to learn Late hours,Home Depot
93,"""It is a great summer starter job""",3.0,Good hours and benefit and friendly employees,Not much room to grow and expand,Home Depot
94,"""Decent Company""",3.0,Good work hours. 6 A.M. - 2:30 P.M.,Lucky to get 30 cent raises a year no matter how hard you work.,Home Depot
95,"""Equal frustrating and engaging""",4.0,Good enough environment some stay for decades Learning opportunities Quotas not largely emphasized Good variety No commission,No commission Pay is average to low Training can be hit or miss Sales specialists often pulled away from primary duties,Home Depot
96,"""good company""",5.0,good culture and pay management is cool...and helpful,you have to know somebody that knows somebody to get ahead,Home Depot
97,"""It's ok""",4.0,Great job for people how have never had a job,"Pay could be better, not enough hours",Home Depot
98,"""Great""",4.0,Great customer service and products,Customer not accepting associates adivice,Home Depot
99,"""Sales""",4.0,It was a good well known company,They need to provide more training,Home Depot
100,"""Sales""",4.0,It was a good well known company,They need to provide more training,Home Depot
101,"""Great first job""",4.0,"Friendly coworkers, works around schedule for hours, on site training","high turn around, lack of communication, limited staff",Home Depot
102,"""Good Company to work for""",4.0,Work life balance and the values,Micro management in some teams and IT TA team has bad management skills and they dont know how to treat their employees.,Home Depot
103,"""Great company""",4.0,Great company with Pride to work for.,Not for parents with children in school,Home Depot
104,"""Good company but If you work as an specialist keep up with sales can be overwhelming""",3.0,"401k retirement plan, Insurance for you and relatives, flexible schedules, constant interaction with public, everyday something to learn related to the store and other positions, environment very friendly.","millwork, appliances, flooring, kitchen and bath ( specialty departments ) need to meet some numbers weekly either in sales or leads, assistant managers and department head supervisor will constantly push you for it. It is ok but sometimes management forget that it is a very fast pace environment and can be stressful for a simple human being follow up with sales in calls, on the floor, store appearance, organization, inventory , etc. As a retailer dealing with people has ups and downs every time because some people are happy some others just mad and want to yell or be rude. No matter what is the case, emotionally, physically, and mentally you have to keep smiling for the next customer and offer a response for the managers when they ask for all mentioned before.",Home Depot
105,"""Retail""",3.0,The people you meet along the way,Pay was poor and management didn't care,Home Depot
106,"""If you’re good at your job...""",3.0,You learn some fun home improvement things,You get to do other people’s jobs,Home Depot
107,"""The Two P's - People and Pay""",3.0,"The People: Almost all of my fellow employees I've worked with are decent hardworking people despite the con below. This includes management, btw.","Pay: The pay rate is indefensible given the work associates are asked to do. The benefit packages are nothing special in comparison to other large employers, Some positions have gone unfilled for months which leads to Staffing: Woefully and chronically understaffed, it's a mystery to sales associates as to how staffing levels are created, This, of course, leads to rather serious morale problems with current employee's",Home Depot
108,"""I guess""",3.0,Fun coworkers if you get lucky,No benefits Often short staff Cut hrs with the seasons,Home Depot
109,"""Home Depot""",5.0,"The employees are very friendly. As a ""do-it-yourselfer"" myself, I enjoy passing on advice from my personal achievements through several homes.","Can be a very busy place during the ""home renovation"" seasons.",Home Depot
110,"""Good part time job""",5.0,Variety On your feet Fun work events,On your feet a lot,Home Depot
111,"""Good Company, Decent job""",4.0,Overnight hours and weekends off,"Heavy workload that could be overwhelming, High turnover rate.",Home Depot
112,"""Great place to work""",4.0,"Great atmosphere, amazing coworkers and management.",Short staff at times which means more work.,Home Depot
113,"""It's a good place to work while at college""",3.0,"The best part is the coworkers. The people who work with you are nice and they understand the problems you deal with as a retail worker. Driving the equipment is probably one of the most exciting parts of your day. You get to work outside on nice days if you work in garden. As a student, they will work with you on your broken schedule as long as you get your schedule to them on time.",Pay is minimal as youd expect. If your raise comes just before minimum wage raises then everyone will still be at minimum wage. Its hard work if you want to do what is expected of you but almost nobody else will even try to hit the standards. You have to really fight hard to get full time work if starting as a part timer.,Home Depot
114,"""Normal""",3.0,Because is in the inside,It is better for me working in the inside,Home Depot
115,"""Great Part-time side job""",3.0,"Learning about home repairs and improvement People you get to work with and help Always do events for the employees, cookouts, ice cream parties etc...",Not enough employee training for other departments. No cross-training.,Home Depot
116,"""Not bad""",3.0,Great people to work with,Managers don't really care that much,Home Depot
117,"""Not my favorite place to work""",2.0,"Schedule comes out 3.5 weeks in advance, health benefits, auto insurance, tuition reimbursement, etc.","The management has cliques. If management does not like you, then do not expect to go anywhere within the company.",Home Depot
118,"""Good if you’re a stufent""",2.0,They work around student schedules,"Management wasnt the best, found my self frustrated at how the deal th with peopl",Home Depot
119,"""It was alright""",4.0,"Family oriented, great sense of community with my co-workers.",All the cons of retail,Home Depot
120,"""Great job for a rebel without a cause""",4.0,From for growth Good benefits Flexible schedule,Training doesn't always help customers,Home Depot
121,"""A corporate company that wants to believe they care about their employees but don't.""",4.0,The pay can be substantially better than anything in the area.,Lots of corporate bull. Management throws all employees to the wolves. Management puts way too much pressure on employees for ridiculous quotes.,Home Depot
122,"""Its okay""",2.0,Money was pretty good and didnt need to interact with customers,"Mind-numbing work, very boring. Bad work environment. Doesn't negotiate with employees",Home Depot
123,"""Overnight Freight associate (forklift operator)""",4.0,"I worked at The Home Depot for seven months. Great work environment, friendly coworkers and management. My supervisor was awesome guy always looking after the team. Constantly moving not a lot of down time. Forklift training and experience. Good benefits. Good amount of internal promotions. Gets you in shape (at least 7000 steps a shift). There was sit down and appreciation meetings with provided lunches. Overall a great place to work.","Low pay for the amount of work, graveyard shift hours so sleeping during the day and constantly lifting/moving in the dead of the night till early morning. Some of the coworkers didn’t move with urgency you have to pick up the slack for them. Low staff, so if there was a call out expect the workload to be almost doubled. Example: there are 6 to 7 freight associates working on a good day to unload a truck, 3 of them called out (which happen more frequently then you would expect) the other 3 or 4 associates would have to get through a truck with little to no support from the rest of the store associates until 9pm when the stocking associates join (which would set them back).",Home Depot
124,"""Good job low pay""",4.0,Working four days a week,To little pay for the company it is,Home Depot
125,"""Moderate place to work""",4.0,"Great associates, easy to manage time there",How long they take to give bonuses and raises,Home Depot
126,"""Good Company, Fun coworkers,  Depends on your department""",4.0,"Time off is good, decent pay. Some departments are more fun than others depending on what you enjoy/want to do",Some managers suck. Some play favorites and sometimes communication can be sup par.,Home Depot
127,"""Great job for a college student""",4.0,You can advance if you try hard enough. If you enjoy driving machines this job is for you.,Trying hard also means getting in with the management clique,Home Depot
128,"""Home Depot MET""",3.0,Pay is decent but not the right pay for the work you do,"Hard work with little down time, Will get dirty almost every shift, Management can be very lazy and not help",Home Depot
129,"""Great Company""",5.0,"People, values, promotion opportunities, development, great leadership",So many career path options.,Home Depot
130,"""I have worked at Home Depot for three times and have always enjoyed the people and work""",5.0,Great company to work for,I have no complaints or comments,Home Depot
131,"""I love it here""",5.0,"I like the people, interacting with customers but its a good environment",i dont have any at the time,Home Depot
132,"""Great work life balance""",3.0,There is basically no expectations here. They dont really expect anything of you or have any deadlines,"There isnt much work to do, and they offer training, but managers wont approve it",Home Depot
133,"""Great Company to work for with Solid Benefits""",5.0,Leadership Proven Performance Adopting flexible work schedule,Health Care could be more affordable,Home Depot
134,"""Underpaid and  overworked.""",2.0,"Food in the break-room sometimes, annual success sharing check.","Low starting wage, annual raise is 20-40 cents, no pay raise for operating forklifts.",Home Depot
135,"""Store manager now  is no good""",2.0,They do alot for the crew,Management and some of the assistant managers,Home Depot
136,"""Nice company benefits""",4.0,"Good Benefits, good company values",hard to get salary increases for merit...,Home Depot
137,"""Great place to work. you meet a lot of nice people.""",4.0,You learn a lot about products available for remodeling your home.,Part time cashier associates are all part time.,Home Depot
138,"""Established, Global Company""",3.0,"Job security, job options, company size.","Pay, size of company makes it difficult to navigate.",Home Depot
139,"""Hard work and small compensation""",3.0,Working with very nice hourly employees,The schedule. I kept getting all nights and weekends.,Home Depot
140,"""want to join the team""",5.0,the best solid company to work for,I've heard nothing but good things,Home Depot
141,"""Very flexible for part time""",5.0,great associates to work with,hours are cut to 1 or 2 days a week for part time in the winter,Home Depot
142,"""Commission Only Outside Sales""",2.0,Benefits are decent. Large company has a lot of resources.,"Minimum wage while trying to get a territory established. Responsible for your own car, gas, insurance, etc. Get an iPad some maybe about 1 in 5 decent leads from their system. They expect you to build up the stores you work with and start generating your own business but give you minimum wage in return. Essentially barely break even on the job after expenses are factored.",Home Depot
143,"""Lacking, but has potential""",2.0,-Advancement opportunities are plentiful due to high turnover rate. -Pay is average for a retail setting. -The company offers the potential for bonuses so long as profit goals are met -The company typically offers associates their choice of a variety of gifts every December,"-High turnover rate prevents departments from having experienced and capable associates. -In store management in my experience has been excellent, however the goals and expectations from the corporate side drag the workers down. -Though rushing through your work responsibilities is officially frowned upon, it seems to be strongly encouraged/expected by the corporate office. -It is more beneficial for you to politely blow off customers so that you can hit your productivity numbers than it is to provide actual customer service.",Home Depot
144,"""Brown Nose or Else Be Stuck.""",2.0,You deal with less customers on overnights.,Please read the review title.,Home Depot
145,"""good part time job""",4.0,I work with a great group of people.,Customers can be rude sometimes.,Home Depot
146,"""Department sup""",4.0,"Flexible, learn a lot about customer service","Management is sometimes difficult to deal with, not helpful",Home Depot
147,"""Seasonal work that paid well""",4.0,"Flexible scheduling, decent pay, good management",None that come to mind,Home Depot
148,"""Great Company""",4.0,"Good pay, Good people and growth Opportunity","No job security, Inexperienced supervisors",Home Depot
149,"""Home Depot...adequate""",3.0,"Very flexible hours, paid time off, tuition reimbursement, success sharing, and provide pathways to management in the store.","Pay is very low. For the skills needed to be successful in position, pay should justify that.",Home Depot
150,"""Helping customer needs by providing great customer service.""",5.0,Having the ability to interface with customer relations and establish great customer service with each customer on projects they would need assistance with.,Knowing there will be encouters of unhappy customers who have no paitence and want immediate attention.,Home Depot
151,"""I like the company it’s good""",5.0,Easy work. Cool coworkers. Good pay.,Not many chances to move up.,Home Depot
152,"""Amazing Place""",5.0,Management is amazing Lots of exposure Flexible Work Life/ Balance,Poor Pay Still building out processes,Home Depot
153,"""Lots of broken promises!!""",2.0,"Great coworkers, fun workplace, bonuses, parties and lots of free food!","Lots of broken promises, poor management, favorites, no room for development unless you kiss lots of butt!",Home Depot
154,"""Varied role, almost always 3rd shift.""",4.0,Relative autonomy with somewhat physical work.,Small teams - if you don't like cowrkers or supervisor - no getting away.,Home Depot
155,"""Flexible Scheduling for Part-time work""",3.0,Good for working around a school schedule. Coworkers are nice and care about care other. Customers bring their dogs in and I got to pet them.,Hours are inconsistent can be very early or late in the day. Corporate and upper management that are not in the stores make all the decisions for what products are available in store and where its located resulting in a lack of logic in the way things are managed in the stores.,Home Depot
156,"""Great job""",3.0,Structure mobility growth good relations,Long hours low wages on your feet,Home Depot
157,"""Working at midtown""",3.0,Great benefits Not much to say,The management always has its ups and downs I wouldn’t go back there . Unorganized,Home Depot
158,"""Great place to work""",5.0,Vacation time Sick time Positive work environment,Customers Sometimes boring not always easy to move up,Home Depot
159,"""The home depot""",5.0,Quarterly bonuses Flexibility in work schedule,Very hard to gwt promoted when you are not a crowd pleaser.,Home Depot
160,"""Great place to work at""",5.0,"Benefits, Training, Flexibility, Working environment",The pay is not the greatest in comparison to other similar jobs,Home Depot
161,"""Easy going work environment""",4.0,"Easy work, relaxed work environment, flexible scheduling","Repetitive work, inconsistent scheduling, raises are very small.",Home Depot
162,"""home depot flooring""",4.0,laid back and easy job.,some heavy lifting working in flooring,Home Depot
163,"""Great Side Job""",4.0,The job entails some good learning experiences with merchandising and improving store product presentation,Pay could be a little better,Home Depot
164,"""14 years of service""",4.0,Great benefits for employees and perks for working at the SSC.,Promotions are based on who you know instead of what you know.,Home Depot
165,"""I like it when I help a customer.""",4.0,I get to help people everyday.,There’s always that one customer that’s having a bad day.,Home Depot
166,"""Fast paced during summer, slow in winter""",4.0,Lost weight due to all the physical activity.,Lots of heavy lifting especially during the summer,Home Depot
167,"""Working at The Home Depot""",3.0,"consistent work, somewhat job security","low salary, paid well below standards",Home Depot
168,"""Life at Home Depot""",4.0,Very friendly culture Associates voice is heard by the leaders,6 public holidays per year Remote work restrictions,Home Depot
169,"""Is Homedepot worth it?""",4.0,"Benefits, salary, many locations to work.","Many hours, loud noisy dusty environment",Home Depot
170,"""flexible""",4.0,management staff can be very accommodating and work with you if things come up,assign you to work too many weekends,Home Depot
171,"""Merchandising team""",4.0,U can select to be on traveling night team which is fun health benefits and bonus quarter march and sept,Pay and poor management rude and hard labor if you're on the night met tean,Home Depot
172,"""Do Better""",3.0,Flexible Training Location Environment Customers Friendly Transparency,Communication Mid level management Advancing Favoritisms Technology,Home Depot
173,"""STeady Company""",3.0,Good pay. friendly atmosphere always.,pay could be better and no music.,Home Depot
174,"""Good job""",4.0,"Benefts, company match 401k, i loved my customers. Co workers were great, store managers &amp; most of the asm were great over my many years of employment. BUT HOLD ON......","Got new store manager who really favored his own race, and made comments about ""his"" people and promoting them. Im white and wasnt 'his"" people. Lots of long term employees left because of him. He was a jerk, but made good numbers for company..",Home Depot
175,"""Cutthroat""",2.0,"Salary, Bonus, Geat Benefits.","Do not ever get on senior management's bad side. You will be a target. The ""good old boy "" and girl click is thriving like never before.",Home Depot
176,"""Good job for college student""",4.0,"They worked with your schedule, even though you start off as part time their was a lot of extra shifts you can take. Easy job and it was a fun environment to work in.","Sometimes the schedule will have you come in at 5am and the store would open at 6am, really early shift.",Home Depot
177,"""Good part time job""",4.0,great flexibility with schedules decent pay,dont like to give full-time positions,Home Depot
178,"""A wonderfully flexible job""",4.0,I enjoy the people I work with and the flexible hours. People honestly try to make work easier for everyone. Home Depot is my second job that I use to pay off debt and they have worked well with my schedule.,The pay doesn't compete well with similar jobs in the area. Amazon and Fred Meyer both pay more than the Home Depot so compensation is quite low.,Home Depot
179,"""Home Depot Lot Associate Lebanon NH""",3.0,Good salary for a first summer job. Profit sharing per store.,"Management, especially scheduling, was disorganized.",Home Depot
180,"""It’s a job..""",3.0,"Benefits, consistent pay rate","Overworked for little pay, inconsistent management",Home Depot
181,"""Good for now but not in the long run""",3.0,Work environment is very casual and friendly. Lots of opportunities to learn and improve within the company.,"Difficult to move from current positions. Management often overlooks actual work and if you're a favorite incentives like Homer Badges can be ""earned"" just be asking. Where's the work in that?",Home Depot
182,"""I love this company so much.""",5.0,"Great team. Best management team I've ever had compared to other retail jobs. Best benefits I've ever had. Paid maternity and parental leave! I got to be out of work 100% pay for 3 months straight to be with my newborn! There's plenty of positions to grow in. Don't like working in your department? Just ask to switch to a different one. You can keep growing! People from all ages, cultures, languages work here. It's a good company to keep roots or to grow for experience. Many at my store have been there for over 15 years.","It can be stressful working at certain positions like at customer service desk, being an order puller or delivering for pros. Sometimes there's less people than what we feel is needed to work a department and some departments can run you ragged.",Home Depot
183,"""Good Company""",5.0,Nice work environment . Good manageme t team,Salary could be a bit higher,Home Depot
184,"""Customer Service at the Home Depot""",5.0,"Super easy job. Standing behind the desk, checking orders, creating new ones, and making sure every customer is satisfied with their purchase",Every once in a while there’s a rude customer who does not understand our policies and they will yell at you,Home Depot
185,"""Good experience and pay for a 1st job (summer employee""",4.0,Payed well for the work Good employee support Benefits sharing Provided some dental and vision benefits,Standing up almost all the time Some days start at 5:45 am Might involve heavy lifting Most of the regular Retail problems,Home Depot
186,"""Electrical specialist""",4.0,Very much electrical experience and knowledge.,Cannot think of any negatives.,Home Depot
187,"""Lot Associate""",4.0,"For the first job, it was not too bad. Communication among customers, bosses, and other employees was critical to not only my learning, but also for my future in and outside of school. Having to juggle multiple tasks at once and prioritizing your time to get them all done within a short shift was also beneficial for the future not only in school. There were a lot of life lessons not just for a career in the future, but also for every-day life situations. I learned a lot in each department by not only talking to whomever worked in that department, but also helping out that department when they needed it or if I personally offered to help when all my responsibilities were done.","Some customers and employees can be rude at times, but it is how we address the situation that can better help the situation.",Home Depot
188,"""Good company""",4.0,Very nice &amp; clean warehouse &amp; great coworkers,Could pay more money and better raise,Home Depot
189,"""Great part time gig for students""",4.0,- Great benefits for students - Flexible scheduling - Good pay,- Not much room for growth,Home Depot
190,"""An ok place""",3.0,"Flexible hours, light work, agreeable staff and management",The pay could be much better,Home Depot
191,"""Customer Service Representative""",5.0,They really care about their employees and are very flexible to your needs if you want to work part time to go back to school or if you have problems going on in your life.,Moving up is hard and controlled by another department.,Home Depot
