,title,rating,pros,cons,company
44,"""It's ""Mentally Taxing""""",3.0,"Decent pay, decent benefits and work from home opportunities , end of year ""gainshare""","Lack of company transparency that is committed on both employees and customers. Based on various issues associated with the business practices of Progressive, management seems to be ""brainwashed"" everything that impacts the business that they believe is a benefit, is actually a burden to both the Consultant and Customer. The company is no longer the model of its co-founder and former CEO Peter B Lewis, it has become solely about numbers, totally unreal metrics (primarily trying to push or upsell homeowners/renters insurance) but the increased focus on trying to upsell additional services to most callers who can't even pay for their current auto insurance. Basically putting your job on the line for those upsells, despite you not being licensed to or hired on for sales. You're basically being held 100% accountable and responsible for something that you only have 10% control over. They have become more about their shareholders than their employees. Plan on being stuck in whatever position you're hired into. There are very few opportunities for advancement, everything is pretty much a lateral move, at Progressive, you are more likely to move down, or move over, but rarely will you move upward in the company. If there is a chance for you to make a move you'll either be waiting 15 years to get to move or you'll be competing with 8000, other people for one available position who wants to get out the same position you're in. Also to the trained eye, you will take notice of the fact that as ethnically diverse the employee pool may be, you will take notice of the fact that above the role of supervisor A.K.A an overseer, there are absolutely NO people of color in upper management. Everyone is of caucasian persuasion. Any idea that happens to be both customer and consultant friendly,if it makes too much sense, they want no part of it. So you will find that you are only as good or valuable as you last PHA transfer. If you are hired, proceed with caution.",Progressive
45,"""Trickle Down Leadership""",3.0,"Pay is good, but I work more that 40hrs/week",Leadership issues trickle down and make the job more difficult than it should be.,Progressive
46,"""It’s a good company overall""",4.0,"Pay, benefits, work from home","Work load, inconsistency, no other cons",Progressive
47,"""Great Company, Not-So-Great Position""",3.0,The corporate culture is unparalleled in its positivity and they do make an effort to ensure you feel welcomed as a new employee. They provide you with every resource possible to succeed in order to “pass” training. The CEO is extremely pleasant. The workforce is also very diverse.,"The job itself is a call center job. You are tied to your chair by your headset for your entire shift. The only reprieve you get are your legally mandated breaks which get eaten into by your bathroom breaks, of which you will take many because of the copious amount of water you will drink to ensure the integrity of your voice as you talk for hours on end. About 60% of the conversations you will have are fine, the other 40 being unpleasant or downright intolerable. Yes, it turns out people will willingly call you to scream about their poor driving record and getting a highly priced quote because of it. Unpleasant customers calling in are not necessarily the company’s fault; but their sales process that they mandate must be followed on every call no matter the circumstances exacerbated many unpleasant calls I had. Angry/inpatient potential customers are not interested in hearing about Progressive’s homeowner’s line and/or bundle opportunities - they want to get a quote and end the call. The mandated sales process complicated that process immensely, with little room for variation.",Progressive
48,"""Good Pay, Stressful Work""",3.0,"Good pay, good benefits, nice coworkers",Typical call center atmosphere,Progressive
49,"""Just started""",3.0,None yet just started so good so far,None yet just started,Progressive
50,"""Great Environment""",5.0,They really care for their employees and make it a great environment to work in. Very flexible with family/work life.,Lower pay compared to other companies.,Progressive
51,"""Work life balance""",3.0,Great work environment. Good training.,Long hours. Do not like you to be on lunch breaks.,Progressive
52,"""Very decent place, but the customers are crazy""",3.0,good pay multiple opportunities for OT good hours,stagnant environment unless moving to new department internal interview process is a mess,Progressive
53,"""Always changing, always challenging.""",4.0,"Benefits, salary, training, people, locations",Work life balance is diffiicult to maintain .,Progressive
54,"""More cons than pros""",3.0,Pay is good and the bonus at the end of the year is nice,"You’re just a number unless you exceed at Sales. Its intense, back to back calls, no reprieve.",Progressive
55,"""Great company with terrible sales position""",3.0,Great pay Amazing work from home opportunities Incredible benefits Options to make a career,"Sales position is completely robotic. Example questions you're required to ask : Would you like to receive benefits for being with a company long term, Would you like to receive more coverage for less money, Does your current company respect your time.",Progressive
56,"""they actually do harass people""",1.0,Bonuses are good. There are a few good managers.,"The politics here are awful. Its like a seventh grade lunch room. I met my fellow analysts there before i started working there and they just talked junk about everyone that worked there. I was expecting better. I even had to report people for harassment my first month there. Its mainly catty women that are the problem. Then these catty women began to spread bad rumors about me after I reported them for harassment. This place is for nerds. If youre cool and smart dont work here. Additionally I think they started screen watching me a lot after I reported people for harassment. Its easier to work there if you drink the kool aid there as soon as possible and make everyone feel ""awesome""",Progressive
57,"""Demanding w/high turnover/management issues""",3.0,Salary and benefits are above average for area.,Overloaded with work with some poor management and constant discipline,Progressive
58,"""Life at Progressive""",1.0,Starting Salary and overtime hours,Over pressured to meeting sales quota week after week. Up to 35 calls per day in coming. Overkill with FLO mascot,Progressive
59,"""Former employee, great company to work for.""",5.0,"Flexible Schedule, great bonus structure",Lack of room for advancement,Progressive
60,"""Extreme Pace but can be rewarding.""",4.0,"- Starting pay was within standards. - Training was detailed and accurate, also the 1 week in Ohio was great. - You will stay busy, Multitask delight.","- The pace that is required is very intense, do not be surprised to take on 5-8 new claims a day. Sometimes a claim will take a day or several weeks or longer, you have to monitor them all the time. If you fall behind in the slightest, you will be struggling to catch up.",Progressive
61,"""Terrible local management""",2.0,"As a whole, the company has an excellent corporate structure and provides great benefits and bonuses.",Extremely poor local management. Management picks favorites and has no empathy for stressful nature of job. No HR present in office or state to express concerns to.,Progressive
62,"""Great company atmosphere""",4.0,"Plenty of room for growth, lots of pto, great atmosphere","Can be very draining talking to customers all day long, not much time off unless using pto",Progressive
63,"""Overall great place""",5.0,Provided lots of training opportunities .,None that I can think of.,Progressive
64,"""Can't beat the culture""",5.0,"Culture is truly the number 1 focus, very transparent, gainshare (bonus at the end of the year), great on site benefits (gym, health services, cafeteria), an incredible FEMALE CEO. Can't say enough good things",The weather in Cleveland isn't the best,Progressive
65,"""Brentwood Office""",5.0,"Great co-workers, flexible schedule, pto, very supportive manager and lead","Commute, caseload at times, had to clean the kitchen ourselves, couldn't leave building on our 15 minute breaks",Progressive
66,"""Great Company Trying to Make it to the Top""",5.0,Great work environment and competitive pay,Nepotism due to fast growth,Progressive
67,"""Customer Service Analyst - Awesome job!""",5.0,"Everyone here is so nice, and is more than willing to help you. I had 6 weeks of sometimes intense, classroom setting training and it was so great to start out and be apart of a job that actually cares. They very much rely on values here, which is so awesome. I love it here. The work/life balance is good too.","It can be tough at times, but you have all of your resources there for you.",Progressive
68,"""Great company but unrealistic expectations from middle management""",4.0,"Lots of PTO, great work atmosphere, corporate culture is awesome, lots of company growth","Pressured to work additional hours on salaried position, unrealistic expectations from supervisors, not much for career opportunities in claims",Progressive
69,"""Overall""",5.0,Great pay and benefits here,Nothing bad at all to say,Progressive
70,"""Company Review""",4.0,"Great Benefits, health care, vacation time.",High pressure performance objectives are the norm,Progressive
71,"""Great Place to work!""",4.0,"Very good with work life balance, great culture",Had to work nights for a bit to get to a regular day shift,Progressive
72,"""Great Company to work for""",5.0,Great pay and benefits. This company truly believes in it's employees having a work/life balance.,none what so ever!! Keep up the great work,Progressive
73,"""Get ready for no work life balance""",1.0,- Gainshare is nice when offered,- No work life balance - Management very poor - Slave-driving atmosphere - Understaffed and overworked,Progressive
74,"""GREAT COMPANY""",4.0,"Work from home, great benefits","not enough break time since you're virtual, new system to ask to leave early is the worst",Progressive
75,"""Good Place to Work""",5.0,"Money, benefits, gain share, gym.",Culture can be one sided.,Progressive
76,"""Great""",3.0,You have to work there to know,It depends on your supervisor,Progressive
77,"""your success depends on the area you find yourself in.""",2.0,gym gainshare (profit bonus at end of year that is included as part of your annual salary) ‘some’ camaraderie with peers art collection is somewhat interesting there are resources available to further personal development...,constant system issues and limitations that impact work resources for personal development hidden within a maze of redundant sharepoint sites mid-to-upper management can be reactionary at times and will not gather input from those doing the work cafeteria can be lacking on some days human resources group lacks compassion - protects company vs understanding the individual,Progressive
78,"""Awful compensation""",1.0,There aren't many pros to the job,They take sales from agents on weekends and write new policies.,Progressive
79,"""They Care""",5.0,"Flexibility, work from home, good work environment",Can be a Heavy workload sometimes.,Progressive
80,"""A solid company""",4.0,Progressive really does care about their employees. They understand this is a hard job and aren’t unreasonable in their expectations. They treat you like a person. Heavy workload but good pay and gain share bonus!,"Heavy workload, difficult day to day conversations with customers",Progressive
81,"""Progressive""",5.0,Work from home Work/home life balance,Stressful job when volume is high,Progressive
82,"""Good experience""",4.0,-Large Company -Cafeteria -family works there -40 hour workweek,"-As an intern, there was not too much for me to do. I had to bug them to stay busy",Progressive
83,"""Still learning the ropes.""",4.0,My co-workers are extremely nice. The job is close to my home.,It’s a big open room. Everyone hears everyone and everything. This might not be a problem for many ppl but for me it makes it hard to focus. And it also makes me self conscious since I am just learning.,Progressive
84,"""Great company ethics is big here""",5.0,I love the environment they are really welcoming and excited and eager to help you.,It’s a lot of work. There is no total loss department so you handle it and your regular claims. It’s not enough time in the day to work them all. So you will be staying late or working weekends to stay ahead.,Progressive
85,"""*PGR*""",5.0,Schedule flexibility Growth and opportunity Diverse and Inclusive work environment,Can’t think of any,Progressive
86,"""Toxic Environment, AVOID for your SANITY""",1.0,"You are often told by management ""be happy you have a job"" so Pro is you have a job","This environment is very toxic! I am sure other offices are different but this Silver Spring office is horrible! The management micromanages disgustingly! It is a glorified call center here. -High micromanagement: the injury manager routinely walks by every 30-45 minutes to watch people - there is favoritism especially among tenure - no work life balance (even when you are off the clock you will get assigned work) -working from home is frowned upon -the district manager brings politics into the workplace and makes people feel uncomfortable -rules do not apply to everyone and are made up as you work -the company does not invest in their employees so don't expect any holiday parties, gifts, or anything (customer service week nothing is even given to the employees) -a lot of high school like gossip and cliques here -they are quick to write people up -raises are not given they are earned (they will avoid raises if they can) -in-office relationships are very common -if you speak about your workload to other employees you can get written up -if a favored employee fails to do their work then management will have other staff members do their work rather than have that employee work on it or report them -Managers have relations with regular staff members You are constantly judged for what you don't do rather than praised for any positives.",Progressive
87,"""Good""",4.0,"Flexible working environment, good pay, and benefits.","Multiple county coverage, a lot of driving",Progressive
88,"""Awful management and poor daily life""",1.0,None - there was no pro to this other than MAYBE the gainshare bonus that they hang over your head,"Claims volume is completely unmanageable and the only response from managers is that ""other reps can do it"" - No claim is the same.. no person is the same..",Progressive
89,"""Customer Service Rep""",4.0,"Pay, Opportunity for advancement, Good Work Culture","Micro Management, PTO, Pressure to upsell",Progressive
90,"""Claims Adjuster""",4.0,Company culture. Innovative and always changing,Workload was unmanageable in certain positions and minimal for other positions. Workload needed to be more balanced,Progressive
91,"""Excellent""",5.0,Work Life Balance GainShare Flexibility Advancement Opportunities,Fast Pace Constant Change Survey Base,Progressive
92,"""Start a Claims Career!""",2.0,I loved working at Progressive Insurance.,"Beware of management, they all have ulterior motives.",Progressive
93,""".""",4.0,It is a normal job,management is disconnected for the rest of the office,Progressive
94,"""Oh My.""",3.0,"Pay,Benefits, Perks, Co workers and Benefits","Training, No Support , Long hours, Favoritism, Unqualified Supervisors",Progressive
95,"""Progressive Company""",5.0,Everything! Great company to be apart of!,"Nothing, really there are so many awesome things",Progressive
96,"""Great Place!!""",5.0,Really care about their people,"Very hard work. Don’t like to work hard, don’t work here!!",Progressive
97,"""So dumb. Just lies.""",2.0,The pay. That’s it. Nothing else.,They call you services but make you do sales? With no license? So idiotic.,Progressive
98,"""Job is okay, but management needs some help""",2.0,"Work from home option, livable wage, co workers, customers","Recruiters weren't honest about job duties (like the fact that sales are a huge part of this position), supervisors are extremely stressed out because of pressure put on them to get reps to perform (get good sales numbers) and will use threats as ""motivation""",Progressive
99,"""MRR job is phasing out""",3.0,"Not stuck behind a desk, you can manage your day for the most part","In today's world everyone, it is getting increasingly difficult to satisfy anyone because people are too needy and expectations are unrealistic. All other major insurance companies have significantly reduced their vehicle appraisers and Progressive will do the same if they want to stay competitive. With photo estimating AI estimating and shop written estimates, it is the beginning of the end to MRRs. In a year or 2, the need for MRRs will decrease significantly.",Progressive
100,"""People""",5.0,They believe happy employees will result in happy customers.,There is a seasonally high workload.,Progressive
101,"""Excellent Company!""",4.0,"The benefits are great. This company is not judgmental on anything-- body art, family status, education status. The were very flexible with my difficult family situation. They also loved all my tattoos, piercings, and colorful hair. They do so much for local and national charities, too!",The workload can be a bit overwhelming at times. Never be afraid to ask for help. There are always coworkers and managers that are willing to lend a hand.,Progressive
102,"""Avoid""",1.0,"Some of the people are really nice, and that makes the job cool, and welcoming. You get to work from home after being onsite for 6 months.","This place has so many things they need to improve on its crazy. My best advise for anyone considering this place ask yourself one question: is this place actually better than my current job? If you have a good job, and are thinking of leaving it to come here. DO NOT DO IT!!! this job and the management will stress you out. There is no work life balance because the schedules are bad, and at the end of the day you will be left hating coming here. And because you have to earn your time off it’s really hard to actually get time off without unpaid time or an occurrence. They aren’t here to help you like they want you to believe.",Progressive
103,"""Bruttal""",1.0,You get gain share if you make it that long,Hostile working environment and high stress. Extreme burn out and high turn over,Progressive
104,"""Hard work""",3.0,"decent pay, profit sharing, positive culture and values","Unrealistic work load, favoritism, growth opportunities are specifically communicated to those who are favorites and others with more experience are overlooked or positions are not posted and only specific employees are told",Progressive
105,"""Good""",5.0,Pay and work life balance are good overall,Fast Paced work environment overall,Progressive
106,"""Great Company but challenging Industry""",4.0,"Great salary, good management, great ETB or vacation and increases with tenure",Management or promotions opportunities are limited. No overtime,Progressive
107,"""Work Place Balance""",5.0,Ability to work from home and the office providing a great balance for working parents.,My office is amazing no cons.,Progressive
108,"""I love Progressive!""",5.0,"Salary, Benefits, Work Life Balance, Work Environment, Culture, CEO, Facilities, Time off, Career Development, Room for Growth and Development",There are absolutely no down sides to working for this company.,Progressive
109,"""Great place to work""",5.0,People Constant Challenge Great results Strong leadership Opportunity to work and explore,Work life balance can be an issue,Progressive
110,"""Amazing culture""",5.0,"Really great work environment, training truly sets you up for success",Really nothing so far,Progressive
111,"""Progressive""",4.0,"Great company culture, ability to have flexible &amp; optimal schedule, opportunity to work from home, career advancement/development, &amp; opportunity for green alert.",Competition is tough sometimes when to move into another role or dept.,Progressive
112,"""Typical call center""",1.0,You receive money for work,"Boring, soul crushing, thankless, exhausting",Progressive
113,"""Awesome Place to Work""",5.0,Excellent Management. They have the leadership piece and management piece down to a science. Never seen anything like it.,This is a great place to work. The only con that I can find is that I don't really make as much money as I would prefer to make.,Progressive
114,"""good employer""",5.0,flexible schedules and great pay,advancements opportunities were limited,Progressive
115,"""okay, but not long term""",3.0,company invests in developing reps,"better management needed, successful reps not rewarded",Progressive
116,"""Great place to start""",3.0,great Training and PTO Policy,Less than helpful management when it comes to feedback,Progressive
117,"""Great company""",3.0,"Pay, time off opportunities, people who work there, training","Stressful job, weekend shift, metrics",Progressive
118,"""Progressive Call Center Service Consultant""",4.0,good company culture. end of year bonus.,can be mentally draining.,Progressive
119,"""Great Place""",5.0,"Great Benefits, nice work life balance and room for advancement","Traffic in the area, can add 2 extra hours to your work day",Progressive
120,"""Pretty Amazing Company!""",4.0,"Great benefits, caring management, career advancement opportunities.",Being in operation 24 hours a day,Progressive
121,"""Great Company!""",5.0,"Progressive Insurance has been great to me! Great benefits, great pay &amp; awesome work environment!",n/a i have not experienced a bad situation yet!,Progressive
122,"""Great Company""",4.0,"Great People, Great work environment, Abundant opportunities for growth, supportive leadership, family oriented and generous bonus.","Training could be better, some leaders know the job, but aren’t good teachers.",Progressive
123,"""Great full time job with benefits.""",5.0,"Worked here for over 3 years, salary job and mostly Monday - Friday. If you do have to work Saturday you get a 10% bonus for the day. They won’t bat an eye if you call off. Amazing end of year bonus practically life changing! Low turn over they will try to work with you for a long time but it is a very challenging position.",It’s a claims office you’ll be busy and customers and constantly changing scripts and procedures will get on your nerves. But that’s anywhere.,Progressive
124,"""Great Culture""",4.0,"Profit sharing, culture, opportunities.","Limit number of holidays, combined sick and vacation time.",Progressive
125,"""Good company, solid benefits and bonus""",4.0,"Autonomy, industry leader, competent staff",bonus varied depending on profits of company,Progressive
126,"""Great money, stressful work environment, demanding management""",3.0,"Good money, yearly bonus, flexible with time off, good for inexperienced/entry level workers","Very stressful, constant monitoring from management, back to back customer calls, sales component not mentioned in job description",Progressive
127,"""Amazing""",5.0,"Bonus, fun, benefits, schedule, flexible",None that I know of so far,Progressive
128,"""Great Company that grows a lot.""",4.0,Not best pay but treated well.,Immature corporate identity that needs more experience.,Progressive
129,"""Great Company""",4.0,"Loved the people I worked with - smart, creative and collaborative.","Although I had some great managers over the years, there were a few not-so-great ones. Also, as with any company that grows to this size, the focus has turned from employee- and customer-centric philosophies to whatever metrics a particular supervisor deems important. Not all the metrics accurately portray the company's success.",Progressive
130,"""Great pay, no  commission/incentives""",3.0,"Great base pay, no pressure to sell.","Little room to true, hands off management",Progressive
131,"""Good Company Local Office Needs Tweeks""",4.0,"Pay, dress code. Work from home.","1. The workload is brutal 2. Too many exposures per rep means we don’t get the time we need for each claim. 3. Managers say one thing, sups say another. 4. IT is centralized and slow 5. Customers are rather rude and don’t understand their policies",Progressive
132,"""Amazing company to work for!""",5.0,- Constantly promoting growth and learning - Work environment is amazing - Work/Life balance is priority - Gain share bonus,"Workload can sometimes be heavy, but as long as you can prioritize and mange your workload you will be fine.",Progressive
133,"""Great company, tarnished by local management""",2.0,"Great benefits, profit sharing, company car, incredible pay",Unfortunately your experience will be 100% based on the attitude of your direct manager.,Progressive
134,"""Good company..Benefits..BEWARE!""",3.0,Training flex schedules lots or ERGs or groups to be apart of amazing CEO and direction good salary,I am leaving because of the insurance. Its horrible! They use CVS Caremark for scripts and you MUST refill 90days or pay full price or fill @ 30 days w a CVS company. But CVS scripts are 3x as much as say Walmart and when u are filling a script @ 30 days that means i have money to pay for my childs script also...but because of the cost of our scripts I can afford only 30 days at a time. Our medications have to be daily to live due to my daughters medical conditions and my PTSD. And that doesnt go into the actual health ins side and cost. Yes I am making better money but w the cost and rules of the choice of insurance it doesnt add up. Work is always crazy busy and you deal in a high stress enviornment to wit add the costs and worries of healthcare....I would rather work two jobs and know I can afford to get care and afford care if needed. So unfortunately I am looking elsewhere.,Progressive
135,"""A great place to work and grow""",5.0,Reasonable pay and great work atmosphere,workload can get overwhelming sometimes,Progressive
136,"""Good company""",5.0,"pay, benefits, bonus, people, profit","schedules, commute, wfh, people, competitive",Progressive
137,"""great company""",4.0,"great benefits, fitness and medical center on campus","low pay, more flexible scheudling",Progressive
