,title,rating,pros,cons,company
52,"""Getting worse""",3.0,Good pay Good co-worker atmosphere Employee discount is amazing,Corporate has unreal expectations management only cared about credit card sales,Best Buy
53,"""Computer sales""",5.0,Easy job just be on time,Not enough hours after holidays especially,Best Buy
54,"""Good company""",5.0,"Best buy promotes internally, so there is growth if you work",None that I can think of,Best Buy
55,"""Okay to work""",4.0,Get to interact with customers and learn about tech,Stress about numbers Over anything else,Best Buy
56,"""Good company""",4.0,Great company to work for,Manager Can be difficult at times,Best Buy
57,"""awesome""",5.0,lotta fun. i enjoy management,none. great place to work,Best Buy
58,"""Great Company""",5.0,"Awesome atmosphere, diverse employee base, and great business model.","Nothing really, just wasn’t the field I was looking to pursue.",Best Buy
59,"""Not a bad part-time gig.""",4.0,Pretty basic job description/responsibilities. Makes you feel like a detective at times. Decent hourly pay for the simplicity of the role. Co-workers were pretty cool (subject to change).,Extremely tedious standing in one spot or area for hours on end. You will get mildly praised for catching theft and heavily scrutinized and/or fired for letting it happen under your watch.,Best Buy
60,"""Good place to start""",4.0,Fun environment. Good work colleagues.,Employee discounts not as great as they once were. Retail hours.,Best Buy
61,"""Great Place for New members of the Jobforce to Grow""",4.0,"Their training is very extensive regardless of your prior knowledge, this leaves employees informed and confident. Full time's get PTO as well as unlimited metro ffor travel, huge plus as a new yorker.","long hours, not always proper floor coverage",Best Buy
62,"""Flexible Schedule""",4.0,Easy to manage schedule while in school,Off season can be hard to accumulate hours,Best Buy
63,"""Ok place""",3.0,Wonderful coworkers decent place to work,Management is just ok. Could have better hours,Best Buy
64,"""Loved my job""",3.0,Great work environment Great people to work with,Retail hours suck but if that doesn’t bother you then good,Best Buy
65,"""BestBuy""",3.0,Good environment Great way to learn about new technologies Great way to meet new people and learn alot about yourself Many ways to grow in company Great benefits Flexible scheduling,Seems moving up in the retail world is always best butt kissing Lower pay for having to hold so much knowledge and sell so many products/solutions to customers,Best Buy
66,"""Ok""",3.0,"Early Morning schedule, good if you're trying to go to school. They reimburse schooling up to a certain amount each year.",Management can suck depending on the store you work at. Pay is low.,Best Buy
67,"""Unfair Write Ups""",3.0,"Coworkers are some of the most amazing people I've ever met, managers were super understanding of personal lives and situations","Some management took to handing out write-ups for the smallest things, like not offering a credit card or Total Tech Support",Best Buy
68,"""Solid but not Great.""",3.0,It is a good entry-level position into Computer Repair and IT,The scheduling can make it hard to go to school. It depends a lot on your manager.,Best Buy
69,"""Good Job""",5.0,"Hours, Pay, management, discount, customers",Holiday Hours are very long shifts,Best Buy
70,"""Decent Place to work""",2.0,The pay is good. They work with your schedule.,Do not expect to be able to move up even if you are a top employee. Do not expect management to help you with any issues.,Best Buy
71,"""Its fine""",4.0,"Flexible hours, good people, simple work","Corporate owned, Holidays are terrible",Best Buy
72,"""Great Work Environment""",4.0,Work Culture Good Pay Great shift flexibility,Management (subjective) Retail Takes a while to learn,Best Buy
73,"""Additional duties as required...""",4.0,This job was good for getting customer service experience with hands-on technical expertise in fixing a variety of computer hardware and software issues.,"As Best Buy decides to change what the Geek Squad will do and for how much, your pay will remain fairly stagnant. Additional services that require new training may come up. They may provide training, and they will not increase your pay to reflect the new responsibilities.",Best Buy
74,"""Sales Consuultant""",4.0,Good work environment and a lot to learn.,Sometimes Company promotes people who may not always know their roles.,Best Buy
75,"""Decent company to work for""",3.0,Fun co-workers Amazing discount on products,Benefits aren't great for such a big company. Medical insurance is absurdly expensive for how much they pay employees,Best Buy
76,"""Good place for first job""",5.0,You get to learn a lot and work with a face paced team Great employee benefits/discounts,Pay wasn't the best in that area,Best Buy
77,"""Good place to work overall""",4.0,"Good benefits, employee discount, great camaraderie between coworkers, positive work environment, room to move up.","High pressure to meet very specific goals, management can be harsh and uncaring. No incentive to do well as you get little more than a pat on the back even for very exceptional results.",Best Buy
78,"""Friendly Coworkers""",3.0,"Great discount perks, good leadership","Hard to get full time hours, physically demanding",Best Buy
79,"""Good place to work""",5.0,Good people Learn a lot Discount,"No cons, It was good where I was working",Best Buy
80,"""started okay but got worse fast""",2.0,"decent pay and fun environment, good discount",very heavy push to sell yearly tech support plan and credit cards. it also functions as a commission based sales environment without the benefits of commission,Best Buy
81,"""Decent job""",4.0,"easy scheduling, working with tech","pay, management, customers, for the amount of selling we do would love to be compensated better",Best Buy
82,"""Great environment""",5.0,Good environment Nice people Perks,Below average pay for work,Best Buy
83,"""Good with the bad""",2.0,"Great discount, caring in house people","Put you in a position not trained for, and punish you for doing the right thing",Best Buy
84,"""Customer Service Representative""",5.0,"Tuition reimbursement, flexible hours, 401k match","Dealing with customers, no growth in appliances",Best Buy
85,"""Good job""",5.0,Co-workers were always supportive when needed.,"Morning meetings, working retail isn’t much fun either",Best Buy
86,"""warehouse clerk Early morning shift""",4.0,Early shift is usually done before noon. Predictable workloads allow you to know what most days are going to look like. Lots of work need to be completed in a short amount of time. Days usually don’t drag along.,Being at work at 3:00 am means you are usually asleep very early. Saturday or Sunday morning shifts can really affect social life. Temperature control is difficult in warehouse. Very cold in winter no AC in the summer.,Best Buy
87,"""It depends on Managment""",4.0,Good discounts. Low hours. Decent pay. Promotions available to management favorites.,Low hours. Management can be annoying. Sunday meetings are useless.,Best Buy
88,"""Its okay""",4.0,"Good culture, good people... few complaints",Poor scheduling for people with families,Best Buy
89,"""Great place to work""",4.0,Flexible with college students,Can sometimes feel like your competing with your co-workers to achieve your numbers,Best Buy
90,"""Great place to get sales experience.""",4.0,Managers and members are willing to help.,No opportunity for commission or extra money,Best Buy
91,"""Great to keep active and busy""",3.0,active and physically demanding during the holiday season,Open ended hours during the holiday season can mean late nights. but good paychecks!,Best Buy
92,"""Selling credit cards is more important than selling merchandise""",3.0,Fast-paced Competitive Pays above minimum wage at entry level,No job security. You can be fired at any time for no reason. You have around 4 or 5 supervisors. Tech knowledge and helping customers is less important than convincing them to get a Best Buy credit card. Steep learning curve and a ton of boring module training.,Best Buy
93,"""Great place!""",5.0,"If you love tech you’ll love working here! Great environment, good pay and a good place to learn!",Sometimes customers can be a bit standofffish,Best Buy
94,"""Great working environment, mobile sales challenged your thinking a lot""",5.0,"Great environment; majority of my coworkers were very friendly. I was very lucky to have this as my first job because I learned a lot and I was surrounded by great people. Luckily, I genuinely enjoyed what learning about what I was selling which made it 100 times more fun.","There aren't many downsides to working sales at best buy but one I could think of would be no commission. They kept track of our sales and it was still pretty competitive, especially when they emphasize selling credit cards by giving you rewards. There was no commission but your whole apartment got a bonus if they did good as a whole.",Best Buy
95,"""Great place to learn""",5.0,Great people work there. Always get to play with all the best products. The general managers that I have worked with were great. They really do try to train the staff at becoming better employees. Great online training program you can use at home. 401K program is pretty good. Low stress level job for most areas in the store level jobs. Pushes for store meetings and events which are by far the best part.,"Sometimes pushes numbers too much on employees. Wasting time writing down goals on how we can increase sales or whatever number we need to increase when we can't determine the customers coming into the store. Need to close on Thanksgiving, online shopping should be changing this soon enough.",Best Buy
96,"""Great culture. Good Pay. No social life.""",5.0,Culture is great. Management (current) has been really good to me.,"Little to no work-life balance. If you're a full-time... Best Buy is life. Although, current leadership is trying to accommodate that a little more. Not much room to move up for warehouse employees. If that's your thing there are much more opportunities on the sales floor.",Best Buy
97,"""Pushy and unorganized""",2.0,In store discount on cables and phone cases,They dangled management spots to employees but in reality they would just promote their friends.,Best Buy
98,"""Great Company To Work For""",4.0,"Good pay, if you had a great GM like I did it can be a very fun place to work. District and territory leadership is friendly and know you by name if you're a top performer. Always new promotions and products to learn about, fun challenges in the work place.",Lots of turnover with seasonal and part-time associates,Best Buy
99,"""Great Place and awesome discounts!""",4.0,Employee Discount Good Sales Skills Good part time and full time benefits,Hard to progress to upper management due to lack of available positions.,Best Buy
100,"""Solid Place to Start""",5.0,"Helpful for selling skills, good management (personally), fun environment",I dont have any Cons,Best Buy
101,"""Very friendly""",4.0,"Good work environment, very positive",Made to hit goals and not on commission,Best Buy
102,"""First hand knowledge on new consumer electronic technology""",4.0,great discount and good team of people,holiday hours are the worst,Best Buy
103,"""Poor management""",3.0,Pay is pretty decent considering.,Unrealistic sales goals that are hard to meet.,Best Buy
104,"""Good- For Retail""",4.0,"Salary, discount, people, jeans, consistency","Holiday hours, Bonus structure, pressure, communication and leadership",Best Buy
105,"""Pacific Sales Department""",4.0,Competitive pay and fun environment.,none I can think of,Best Buy
106,"""Geek Squad Review""",4.0,"Stock options, Leadership/ Mentor classes, Store Discounts","Retail (most positions are sales driven, can become stressful at times)",Best Buy
107,"""Decent company to work for""",4.0,It's really easy to get a raise and there are often opportunities to advance.,High turn-over rate and training isn't always the best,Best Buy
108,"""Good Job""",3.0,good benefits for the employees,Loss of interest in what I was selling,Best Buy
109,"""Great first job""",5.0,Good pay. Good employee discount,None really to speak of,Best Buy
110,"""Working at Best Buy""",5.0,"The pros are that its friendly, hard-working, and fast paced.",I didn't mind but a lot of complaints came from being always on your feet.,Best Buy
111,"""Great job, subpar hours""",2.0,"Get to work with your hands, active job, flexible hours at times, work on your own to finish jobs, given free reign over your work during jobs.","75% overnights, jobs can be few and far between at times, large amounts of travel, pay is sub-optimal for job responsibilities.",Best Buy
112,"""Good job""",4.0,Good pay here and flexible schedule,Bad retention rate for this company,Best Buy
113,"""The best company in which i worked""",5.0,"Salary, incentive, work environment, excellent leadership",No have cons in this moment,Best Buy
114,"""Good Netry Level Position""",3.0,"Solid benefits, relatively easy to understand, basic hours, good staff","not a lot of major benefits (it is an entry level position), was a bit of a drive (subjective upon location), late nights (to be expected)",Best Buy
115,"""Having fun while being the best, sort of...""",4.0,Fun environment with an excellent discount Good people to work with,Overburdened with tasks Low starting pay rate and low annual increases Management pushing overly aggressive sales tactics,Best Buy
116,"""Great workplace for those seeking a job in the retail industry""",4.0,"Fun environment, good coworkers, solid training",None that come to mind,Best Buy
117,"""Culture depends on leadership""",3.0,"Many opportunities, but you really have to network.","Some store managers create great cultures, and others don't.",Best Buy
118,"""Meh""",3.0,"Good discount, easy work, nice benefits",Obsessed with hitting Best Buy card goals and protection plan goals.,Best Buy
119,"""Great place to work""",5.0,"Great people, good work life balance, great discount!",Very linear in terms of movement.,Best Buy
120,"""Foot in The Door""",4.0,-Client Service (Customer Service) -Slight Variety in Technology Problems -Opens Doors -Pays Decently -Skills Learned -Generally Coworkers are Great -Flexibility,-Depending on location - Management -Burn out -Recognition -Repetitive,Best Buy
121,"""Decent Job.""",4.0,Good Benefits. Bonus can be very lucrative. Constantly learning new things. Learning social interaction and sales tactics.,Not commission based but yet an environment is built like one. Has a way of making you feel best buy is the only route.,Best Buy
122,"""Bestbuy""",4.0,Full time Full time Full time,Pushed to the limit for credit card apps,Best Buy
123,"""Starter job""",4.0,"Easy to make sales, great training program, easy to request time off (very understanding)","Too many managers/ leads, not a great structure for a working environment",Best Buy
124,"""Stellar work environment, amazing workforce, great opportunity""",5.0,"Working with city officials, learning the functions of a municipality, gain lasting relationships with individuals that can lead to great opportunities for the future.",Top management can be abrasive and awkward.,Best Buy
125,"""Awesome Company, Difficult Budgets""",4.0,"Best Buy is a company that invests in their employees. However, every employee even General Managers are disposable. Great discount and great atmosphere if the store is doing well.","Budgets, bad communication between corporate and employees, impossible budgets to hit.",Best Buy
126,"""Had a great experience.""",4.0,When I last worked there things were positive enough. Had a lot of control over day to day business. Felt as though daily actions mattered and had an effect on the business.,Lots of scope creep vs the job description Reminded constantly of what pay grade you were as a way to say do more Large company cons i.e. feeling like a number Restructures,Best Buy
127,"""Best Buy Review""",4.0,"Excellent work culture, training, and options for professional development",Lacking in benefits and work/home-life balance,Best Buy
128,"""Great company!""",4.0,"Pay, discount, really liked people I worked with","Hours, the blue shirts are ugly",Best Buy
129,"""-""",4.0,Great benefits and wonderful coworkers,Work load didn't match pay,Best Buy
130,"""Great company""",4.0,My managers always worked with us on our schedules and how we wanted to work. It was fun and I learned a lot along the way,they expect you to meet a lot of sales quotas that are sometimes not possible.,Best Buy
131,"""Good environment and people, pay and career opportunities could improve""",4.0,"- Flexible Scheduling - Great coworkers - Very employee oriented - Areas for growth (Supervising, managing, different roles within a store)",- Large focus on financing and services - Mediocre pay for a real sales position,Best Buy
132,"""Experience""",4.0,Flexible Schedule with great work benefits,"Management can be a bit iffy. Its more location based. But what I have seen is the better the management, the easier and more the work environment is.",Best Buy
133,"""Good Networking opportunity.""",3.0,Found myself learning new things from the diverse crowd that works the floor,Many Responsibilities for the little pay,Best Buy
134,"""Best Buy great company""",5.0,Management was willing to help. very flexible with hours allowed me to pursue other things while working there.,Doesn't feel like there is much growth to the company.,Best Buy
135,"""Job was easy""",5.0,"flexible times, not too physically or mentally demanding",little hours because lots of workers,Best Buy
136,"""It's a good side job""",5.0,"Easy going, great environment, discount","No hours, low pay, strict upper management",Best Buy
137,"""A Beginner Job""",3.0,A good business to start in for experience. Almost a breeze to enter the retail side as Asset Protection then move into other departments.,No room for growth. Not unless you are favored or have connections. Dead end job.,Best Buy
138,"""So far so good""",5.0,Great benefits and co-workers. Great culture.,Nothing so far. Has been a great experience.,Best Buy
139,"""good job""",4.0,pay good management rewarding layout,none come to mind now,Best Buy
140,"""Great Company, better people""",4.0,"Indoors, decent pay for what you are asked to do, bonus opportunities","Performance based raises, must be able to sell a certain number of company products each month or your performance appraisals suffer, i.e. you are relying on customers for your promotions.",Best Buy
141,"""Great place""",4.0,good training could teach a money to work there,to much focus on protection plans,Best Buy
142,"""Great fast paced environment""",4.0,"Fun customers, fast learning, competivie","Lots of hours, busy schedules",Best Buy
143,"""Great Company""",3.0,The advancement opportunities are great.,Constant feeling of going out of business trying to compete with Amazon.,Best Buy
144,"""Sales""",3.0,The discount is pretty good. Flexible hours.,Small amount of pay. Management. Responsibilities.,Best Buy
145,"""One of the better retail environments I've worked in""",5.0,"Good management that celebrates your success, relatively flexible with time off requests, fun environment to work in if you like technology.","Pushing credit cards and warranties can be demoralizing, especially if you feel like the customer would not benefit from them.",Best Buy
146,"""Best job experience!""",5.0,"Have been treated more than welcome with the company, really helpful and friendly environment and team. Start you on a deserving pay and bonuses. They don’t overwork you and work with your availability.",Lots of elearnings!! Sitting at a desk and just watching videos for days straight is the training requirement. (Although worth it),Best Buy
147,"""Best Job""",5.0,"Good environment, good pay, a lot of possibilities to grow.","Work holidays, long hours, routine",Best Buy
148,"""GREAT COMPANY""",5.0,COMPANY CULTURE and good benefits and great colleagues,Not that I know. Everything was great for me,Best Buy
149,"""It’s a declining work culture""",2.0,Discounts are nice. 401k Match,Management doesn’t care about repairs. Just selling. TTS is a blanket solution. They’re hiring salesmen not techs. Zero work life balance if you’re Full Time.,Best Buy
150,"""Culture""",4.0,The culture is awesome at most stores,Retail is retail no matter what,Best Buy
151,"""Overall good experience""",3.0,Knowledgeable associates,Having to push credit cards to customers,Best Buy
152,"""AT&amp;T expert""",3.0,"fun coworkers, chill environment for the most part","pushes of credit cards, sales, and what not. gets annoying",Best Buy
153,"""Its pretty good""",3.0,Lots of great people to work with,Average pay and health care,Best Buy
154,"""Positive Experience, Great Management Goes a Long Way.""",4.0,"The feeling of helping customers who have no technological experience made me feel like a super-star doing the basics of finding them the right cable. The training was a bit long and wordy, a bit complex; that said it was also comprehensive and I felt confident in my sales expectations, goals and workplace management. Flexible schedule and great workplace culture.","Different locations have different management and it's not uncommon that you and management aren't on the same understanding. I'd also say it's unfortunate that, though there is a strong feeling that calling the hotline etc. and making official complaints even through and with high-level management it's rare to see real change happen even with repeat offenders. Low-level harassment and customer complaints of specific staff are taken seriously enough but there is a feeling that building management has no real power to enact change other than hiring.",Best Buy
155,"""Good Company""",3.0,"Fun, Flexible, Exciting, New, Fresh",Bad team leaders Work holidays e-Learnings Co-workers Connected Home Department,Best Buy
156,"""decent""",5.0,great pay ton of hours great discounts good management,unorganized boring no commission bad training,Best Buy
157,"""Prepare to work like a donkey""",2.0,Store discount is what the store pays for the product plus an additional 5 percent markup.,Get ready to work like a donkey sun up until sun down,Best Buy
158,"""Best Buy Associate for 8 years""",2.0,Some of the discounts on HDMI cables are nice. And once a year Sony or Samsung offer half off old versions of TVs.,"Constantly cut hours, even if you get a ""10"" in all 5 categories ( you won't ) you'll at maximum get a .25 cent raise. I had to plead for my raise for years. Also within 6 years, I went through 5 GM's, 21 supervisors, and the turnover rate was horrible.",Best Buy
159,"""Good atmosphere""",3.0,"Great atmosphere, ability to transfer within company while keeping position and training.",Benefits and pay lacking in comparison to similar positions in AZ at least.,Best Buy
160,"""Will meet great people, take your invaluable experience elsewhere""",3.0,"You work with a variety of people from all walks of life, and its a great way to learn and manage your people skills. On top of that you learn the fundamentals of sales and business (if thats your desired field) which can be invaluable for your future career. Depending on the store, leadership can also be a highlight.","As with leadership sometimes being a highlight, it can just as easily be the biggest con with Best Buy. You can run into a manager who's completely disengaged, another who may have no interest in you as a employee or person, or someone who is just flat out disrespectful. Not a company you'd want to grow far in.",Best Buy
161,"""Never paid your worth""",3.0,-Discounts are good especially for headphones,-Crazy hours -Work on Thanksgiving -Trained to be unfriendly when customers are returning product,Best Buy
162,"""Sales associate""",3.0,"The employees are great, it’s fun at times","Sometimes you get a lot of anger customers, managers are always on you even if you do your job",Best Buy
163,"""Great place to work""",5.0,"Solid benefits and culture, great discounts and perks","Like any retail environment, management can be terrible",Best Buy
164,"""2 to 3 week process""",5.0,easy interview not very hard questions,none management was very professional,Best Buy
165,"""Great company""",5.0,Dealing with electronics if your into that,Some customers can be clueless and seem hopeless to help even if you explain properly,Best Buy
166,"""Apple Master""",4.0,Great employee discounts and relatively low stress,Inconsistent hours and low employee engagement,Best Buy
167,"""Entry level experience""",4.0,Taught me good customer service skills,Variable hours and shifts from week to week.,Best Buy
168,"""Not too bad""",3.0,Fun environment to work in if you can do the job.,Limited hours available if you rely solely on the job,Best Buy
169,"""Very fast-paced. Good employees end up picking up a lot of the slack""",3.0,"Very fast-paced environment but a lot of good support from the team. Co-workers at the time were amazing, and the manager was the best. I learned a ton and every day was different. The employee discount is great.","So fast-paced that you're constantly rushing around. Frequent call-outs from less-reliable employees meant that we were frequently understaffed and we'd end up working longer hours- a good paycheck but exhausting. Schedules are all over the place, meaning they schedule you wherever they need someone- open, mid, or close- and it's never consistent. Most retail positions are like this but like I said, frequent call-outs means that it was often the case I'd be scheduled off at 6pm, end up working until 10 or 11pm, and then be required to come back in at 8am. Felt like I was always at work.",Best Buy
170,"""Best job I had in years!""",5.0,"Welcoming staff at the Meriden Location. As long as you get your job in merchandise done in time for opening, they trust you with it. No micromanagement from supervisors.","Expect to arrive to start at the 5AM or earlier, especially in the holiday season. Shifts that early may not be for everyone. Meriden location is small.",Best Buy
171,"""Awesome""",5.0,Friendly Work Environment and Awesome people to work with,Long hours and different schedule each week,Best Buy
172,"""Nice coworkers, bad scheduling. Fun environment.""",4.0,Lots of fun people to work with. Great PTO package for a retail employer.,Not very competitive pay (newer hires were getting payed more than me despite working there for 4 years). Scheduling was all over the place.,Best Buy
173,"""Fun Place to Work""",3.0,Nice co-workers. Discounts on products. Opportunities for advancement.,Retail hours that include holidays.,Best Buy
174,"""B2C experience""",3.0,"Great sales manager who was relatable but also strict when he had to be. Paid training Flexible hours, can request schedule two weeks before-hand",Low pay Room for raise is not the best,Best Buy
175,"""Great Place To Work""",5.0,"decent pay, training provided, fun","uniforms, have to work holidays like Christmas",Best Buy
176,"""Great atmosphere""",5.0,Encouraging team with a fun atmosphere,Management can sometimes be strict on scheduling,Best Buy
177,"""Great company to work for if you want to stick with retail""",4.0,flexible hours if you are a student quarterly bonus,some managers are better than others.,Best Buy
178,"""Decent Work/Pay, Hard Hours""",3.0,-Working with tech -Learning new skills,-Hours during holidays are horrendous -Warehouse workers treated like laborers,Best Buy
179,"""Assistant""",5.0,"Interesting product mix, good availability","Hours erratic, suited for students",Best Buy
180,"""Stock what’s available today""",5.0,Monday - Friday job with flexible hours,Slow time after holiday and lack of staffing at times.,Best Buy
181,"""Nice""",5.0,Nice coworkers to work with.,None at this very moment,Best Buy
182,"""Good""",2.0,"decent base pay, good environment overall","no bonus, poor management, inorganization",Best Buy
183,"""Steady pay job for college students""",4.0,Good money for a college student,No commission. Difficult work life balance. 40 hours a week,Best Buy
184,"""Decent place to work""",4.0,"Fun atmosphere, fun people to work with.","Time can drag a bit, work gets repetitive",Best Buy
185,"""Great position with good pay""",4.0,There’s a ton of different ways to grow at Best Buy.,I wish I could bonus more than I do now.,Best Buy
186,"""Inventory/Merchandising Specialist""",3.0,Friendly Environment and employee discount,Hours can be annoying and hectic around holidays,Best Buy
187,"""Stressful""",3.0,Employee Discounts Good Pay Easy Hiring Process,No commission Stressful work Lofty expectations,Best Buy
188,"""Fun People Decent Benefits for Part-time""",5.0,Flexible work hours easy to work with managers and associates,work on weekends and all major holidays,Best Buy
189,"""BEST JOB EVER""",5.0,FUN TO WORK THERE. Employee discount is great,"none, Love it there. Loved it.",Best Buy
