,title,rating,pros,cons,company
56,"""Love this place!""",5.0,"Pipeline, culture, career development, people","slow to make change due to size,",AbbVie
57,"""Abbvie Review""",5.0,"Great place to work, young, dynamic company",Limited product pipeline for future,AbbVie
58,"""Senior Project Manager""",4.0,culture of the company and focus on patients needs. Great people and excellent professionals,"Top management does not listen down. Many top level big ideas leading to nowhere because of terrible lack of knowledge of details in top management. Not always possible to share honest feedback, people mostly say what managers want to hear.",AbbVie
59,"""Programmer analyst""",5.0,"To put my best to see the company move to greater height and to help set up the day for my bosses by to whom I will be walking. Long live Abbott Abbvie, Long live the world.",Like in every big companies like this challenges will always pop up but with God everything is possible. For we shall over come them and safes lives.,AbbVie
60,"""Clinical Studies Specialist""",5.0,"Flexible Schedule , Work-Life Balance, Very Professional","Seriously, there is nothing to mention.",AbbVie
61,"""Some good things, but steer clear of Customer Experience team""",2.0,"Reasonable salary, decent bonus, good 401k match and pension if you stay long enough. Decent work life balance most of the time.","While some nice, good people at AbbVie, there are a lot of folks in positions either they don't deserve, aren't qualified for or simply not a fit. For example, I have recently come across the head of the Customer Experience team and could not be more appalled. She is caustic, condescending, rude, disrespectful, not collaborative and generally creates and negative environment that is demotivating, confrontational and not productive. I have no idea how she is allowed to do what she does.",AbbVie
62,"""Could be great""",3.0,"401k match, profit sharing, pension","Rumor of profit sharing being eliminated, no room for growth for non-exempt employees as they would much rather hire someone with no experience than give a non-exempt employee the position, all PDP and rotation programs are setup for recruitment purposes, nothing for current employees looking to grow",AbbVie
63,"""Job""",5.0,-Great team environment -Culture -Benefits -Work Life Balance,-Hard to move up when entering as an entry-level position,AbbVie
64,"""Marketing analytics at Abbvie""",5.0,"Smart, team oriented people. Good compensation and benefits. Excellent training.",Lots of fire drills. Need to look ahead.,AbbVie
65,"""compensation""",5.0,great place and teams to work with and great benefits,remote work options are limited,AbbVie
66,"""Great company, strives for good culture""",4.0,"Good salaries, good work/life balance, strives for good culture and cross divisional collaborations. Great products and fair salaries. Really listen to employees on how to reduce redundancies.",Not much to say other than bonus structure differs within divisions. Company divisions are pretty lean so growth opportunities are available but might need to move geographies.,AbbVie
67,"""Technical lead""",3.0,Challenging projects with multiple technlogies,The interdepartmental politics can be brutal,AbbVie
68,"""Nice Place to Work but...""",3.0,Great Benefits Chance to move up the ladder,"Management always changes, it's always new and young college students who interned here at some point or just someone who is looking for a promotion to get out and do something else after their 1 yr spot. No work life and balance unless you are working in the office, you will be stuck here on weekends when its needed which can be alot sometimes.",AbbVie
69,"""Horrible senior management and HR""",1.0,Benefits and pay are good,Management are the worst! Many don't have the skill set to lead or foster collaboration on teams. It is a highly political atmosphere...worst I've ever seen and throughout my career I have worked at 5 other pharma companies.,AbbVie
70,"""Business Analyst""",4.0,Very nice campus and awesome events are held,north chicago is very far,AbbVie
71,"""Manager""",3.0,"Benefits, flex time, work from home",Work life balance not always practiced,AbbVie
72,"""Director""",4.0,Culture is positive and familial,"Too bureaucratic, typical big company",AbbVie
73,"""The worst of Pharma""",1.0,"Opportunity to work on legendary brand, Humira Trying hard to break into competitive Oncology space Decent salaries and benefits, but not as generous as other biotechs in terms of employee contributions","Old school executive management with 1990's palatial C suite CEO is less than truthful about education, so hard to respect Lot's of internal politics Hard to foster needed culture change when former Abbott employees continue to run the show White and male dominated culture Spend obscene $ on executive offsite meetings while bleeding certain functions dry for basic business functions",AbbVie
74,"""Been here for over a year now still very happy""",5.0,Recognition for good work Many high level colleagues Excellent salary and bonus Work life balance Excellent focus on professional development Remote work is an option,I have no negative comments.,AbbVie
75,"""Sales""",4.0,Good managers and great people,Pipeline is limited and micro managing,AbbVie
76,"""Bad Management and worst HR""",1.0,"Benefits and salary are good, but similar to average. Good culture in theory.","Poor Management and areas knowledge, especially Directors. HR is not supportive, really absent. Work-life balance do not exist. The culture is not practiced.",AbbVie
77,"""Work Life Balance""",4.0,Many opportunities to work remotely or part time.,Working remotely or part time can hurt your career over the long term.,AbbVie
78,"""Managers on power trips""",1.0,finally after a decade they are catching up to some of the industry standards.,salaries average to slightly below market where you start is where they will keep you managers on power trips,AbbVie
79,"""Abbvie""",3.0,good work and life balance,career development opportunities are limited,AbbVie
80,"""Great company moving the right direction""",4.0,Lots of exciting changes and challenges Work/Life balance Smart leaders Good compensation and benefits,Some people are still slow to adapt to change Location of HQ is too far outside of city to draw good talent Hard to get rid of bad employees,AbbVie
81,"""Great benefits, high salary""",5.0,"Time off(3 weeks) sick days, half day fridays",Too many systems to learn,AbbVie
82,"""Experience at AbbVie""",4.0,Feels valued and lots of opportunities to move within the company. Most people are very friendly and willing to have informationals and coach others that want to develop.,"Comp is not competitive in some professions in some regions, and there is not much incentive for great performance. Agility has been improved but not quite there yet.",AbbVie
83,"""Working toward great culture,hard work is rewarded""",5.0,"Pay, benefits, flexibility, leadership at VP and above levels. They are working to change the culture and become people first. They have a patient-centered model which helps to keep the patient as the focus really helping employees to feel great about what they do to help people.",Paid time off! Starting time off is great but don't get more until 10th year! Poor performers are everywhere as company is very risk adverse when it comes to separations. Poor performers are holding back company in relation to both culture and performance.,AbbVie
84,"""AbbVie Professional / Technical position""",4.0,Most people good to work with. Professionals are well educated / experienced.,Larger company comes with more bureaucracy to get things done.,AbbVie
85,"""Project Manager""",2.0,"Big company, doing good things; Good benefits. Cafeteria!",Insane & obsessive micromanagement. Managers are cutthroat to take credit for anything good. Secretive and manipulative to make sure blame goes elsewhere. Unwilling acknowledge colossal mistakes....Expect subordinates to assist in cover up. Poor communication. No trust. No support for new people. Probably varies greatly by department.,AbbVie
86,"""Cardiovascular Rep""",2.0,Great colleagues - Good training - great exit meeting when we were layed off. Very supportive and helpful. They even provided a head-hunter to begin our employment search.,"Politics, micro-management - big-pharma game",AbbVie
87,"""Finance""",4.0,"Pension Plan, 401K, health benefits and work life balance",Bonus and opportunities for development,AbbVie
88,"""Pharmacy Tech""",5.0,Great benefits - great cheap food at the cafes.,Quite a bit of office politics - competition between piers since the company uses contract employees so much.,AbbVie
89,"""manager""",5.0,work life balance and flexible work time,"slow promotion , not well organized",AbbVie
90,"""Project Manager""",2.0,Great benefits and a very motivated staff.,Onboarding is shoddy and it's every man for himself.,AbbVie
91,"""Medical Science Liaison""",5.0,Great company to work for,Nothing negative to say here,AbbVie
92,"""Pharmacy Solutions""",5.0,"Collaborative, laid back, overtime opportunity",Culture different from rest of Abbvie,AbbVie
93,"""Great""",5.0,It offers great research environment and opportunities,I cannot think of any cons,AbbVie
94,"""Can't take the Abbott out of AbbVie""",3.0,Career stability with low turnover. Generally friendly and relaxed work environment. Most departments are over-staffed - unlikely to have unmanageable workload. Efforts to encourage work-life balance. Competitive Midwest compensation.,"Stability + modest expectations = mediocre lifelong employees who have no experience outside Abbott/AbbVie. Very process-driven, box checkers thrive. Culture is very slow to change. Hierarchacal and layers upon layers of management in most organizations. Safe, familiar approaches are almost always favored -- entire R&D organization is incredibly risk-averse.",AbbVie
95,"""Clinical Development""",5.0,Friendly environment hands-on collaboration help is always offered by co workers overall a very enriching place to work at,nothing that I could think of,AbbVie
96,"""Doc Specialist""",4.0,High volume of interesting assignments,Contract work with promises for permanent that never are kept,AbbVie
97,"""Market Research Manager""",4.0,Great benefits and a lot of great people as well.,"Politics, work-life balance, limited mobility",AbbVie
98,"""Medical Science Liaison""",4.0,"Good culture, great management, great pipeline.","HR hiring process, and other administrative functions could be better.",AbbVie
99,"""Good for employees, but for contractors...""",3.0,"The IT dept. staff are very knowledgeable and helpful. Lots of IT projects/services rolled out to simplify for end users getting help. Depending on which building you're assigned, you will be either busy or workload can be slow.",Bulky laptops still in use and laptop upgrade policy (one year past the warranty) can be an issue for people with constant hardware issues. Mandatory one month furlough for IT contractors after completing a two year contract. One month going unpaid is not for everyone and can be stressful if not planned ahead. Job advancement or becoming a permanent employee is close to zero. Contractors are sometimes left out of meetings/outings due to employees-only policy.,AbbVie
100,"""Great Place to work..""",5.0,-Stable company and financially strong -People are generally nice (not all) -Competitive salary -Benefit is very generous,-Not so much room to grow -Certain group can over work -Very behind in financial system (Abbott legacy),AbbVie
101,"""Sales""",3.0,Good product with multiple indications.,Uncertainty of the future with patent cliffs. Old boy network from Abbott.,AbbVie
102,"""Patient Care Coordinator""",3.0,Abbvie is a great place. Good benefits. Lovely bonus right on time for Christmas. Experience is good with a pharmaceutical company and all is aspects.,be careful of pharmacy solutions. That place is filed with back stabbers and petty people. It's filled with individuals who are in the in crowd per se. So if you work there be mindfull of who you keep as friends,AbbVie
103,"""Sr. Specialist""",5.0,Lots of opportunities if interest to work on other areas Very international and multicultural company Good pay and great benefits,"High workload and fast-paced Location is not great, it would be perfect if it was downtown. Work culture can be a bit old school and not very flexible",AbbVie
104,"""Sr. Developer""",3.0,Better work environment Good leadership Nice work culture Flexible hrs,Long term VISA processing Not much technology changing areas,AbbVie
105,"""Great Company""",4.0,"Abbvie is a relatively new company, but has showcased great performance and growth in the few years it has been around. They provide great compensation options to their employee's and put value in work-life balance.","Since they are still a relatively new company, their are many avenues in which they can still grow and improve performance and efficiencies. All though they are still in their infancy, Abbvie is headed towards an even better working environment.",AbbVie
106,"""Experience not as advertised""",1.0,"Decent benefits, some dedicated and excellent people, some projects can be exciting to work for.","Horrible culture. Managers have no clue on how to manage and create many imbalances and unfair standards and practices. Employees judged by different standards depending on favoritism and which group you work for. Back stabbing dishonest managers with no repercussions for horrible behavior. Highly unprofessional behavior and treatment of employees. Legacy good ole boys club atmosphere, new talent not appreciated, new ideas asked for but frowned upon, lots of ""this is how we've always done it attitude."" Talks about innovation but stifles it and doesn't reward risk taking. Has very obvious morale issues and only pays lip service to it, brushes problems under the rug instead of seeking ways to fix problems and move forward.",AbbVie
107,"""Stuck on the Past""",4.0,Still have opportunity to maintain good work life balance depending on were you work. Pension program and generous vacation allowance a plus.,"A lot of the old negative Abbott culture remains, so areas are not managed well and understaffed groups end up taking on others responsibilities and end up neglecting their own. Advancement from within is virtually non-existent as people are hired from outside. Expectations are not establish or defined. Therefore accountability is not maintained allowing groups to continue working with a mindset that doesn't align with the corporate vision. The vision set by the CEO is not translating down to the plants. Management mistakes are clearly visible but action to reprimand or remove those from positions happens after damage is already done. Management cliques have resurfaced so fresh ideas that do not align with the group are not considered. If you do not get on the good side of management it may be even more difficult to advance.",AbbVie
108,"""Great company""",4.0,You are rewarded for your hard work,"A little management heavy, top heavy",AbbVie
109,"""Stressful""",3.0,"Pay is pretty good, the workers are friendly, there is opportunity to learn a lot as well as for growth and expand to other work areas.","The work life balance is pretty horrible, they do give the opportunity to work 4 10 hour shifts but mandatory overtime on weekends, theres so many people in management and each of them are telling you how to do the job differently, there is no connection with management with the workers and they want results being pulled out of you, there is no real reward hard work besides getting food vouchers for the cafe where the food is pretty meh, working on the floor is fast paced and a lot of running around and is stressful with the lack of people on the floor and the amount of work expected.",AbbVie
110,"""No room for growth""",3.0,"Flexible schedule, affordable medical insurance","No room for growth in Legal dept., high workload, low compensation",AbbVie
111,"""Account Executive""",5.0,"Great benefits, and work life balance. Generous PTO to start off with, 3 weeks plus 3 additional days off, but 10 years before you get an extra weeks vacation.","Not every dept. is managed equally. Some departments are very flexible with allowing employees work life balance and others are not. Little to no career advancement opportunities, even employees with experience and not give opportunities to interview for positions. They would rather hire outside talent than grow their internal talent. Lack of decent merit increases, most of the increase goes to top management, rather than employees that are producing results. Lots of biased favoritism in the review and merit increase process, employees are stake ranked against each other. HR seems to do nothing about this. Also asked to take on more responsibility, had a title change, with increased responsibility with no increase in salary. Worked with manager for a market adjustment, and it was not made a priority, when I followed up with the managing director, my questions were rudely dismissed. Not all areas of the company are like this, but it was my experience.",AbbVie
112,"""Great Place To Work!""",4.0,"Coworkers, managers are very nice and welcoming. You get on-board pretty quickly once required training is completed. Product's quality is top priority, everyone works hard to make sure all work is done correctly and accurately.",Some employees are over-utilized while others are under-utilized. Not too much space for professional growth. Work is not planned ahead very well.,AbbVie
113,"""Good company with some work to do""",5.0,Good intentions on culture Good benefits,Management still has remnants of previous culture,AbbVie
114,"""Great start in the industry""",3.0,Great industry to be part of because of the tangible product. There are a lot of moving parts to create the end product and it is an extremely interesting supply chain organization.,A con of this company is that a majority of its employees' are from Abbott and still have the Abbott culture. There is also disconnect between some teams and answers/processes take longer than they actually should.,AbbVie
115,"""Global Supplier QA Intern""",4.0,Flexible work hours Great manager Lots of opportunities to meet upper management,Development program Only intern hires into DP Lots of travel between meetings Need a car,AbbVie
116,"""Abbvie""",3.0,"Decent benefits, secure company, good work life balance","Under staffed, high stress, pushing to perform",AbbVie
117,"""Good place to be""",4.0,Good balance between work and personal life. Dedicated people who want to help patients. Class leading therapies and strong pipeline.,Upward movement limited unless home office rotations are made. Pay may lag what other specialty reps make at other companies.,AbbVie
118,"""Senior Statistical Analyst""",5.0,"good life-work balancing, good health care and benefit.","It is hard to climb career ladder, and they like people from outside",AbbVie
119,"""Associate Director of Quality""",4.0,"excellent benefits, impressive to find a company that still has a pension program",company still suffers from breaking away from their 'old Abbott days & systems',AbbVie
120,"""The Company that Humira Built""",4.0,"Abbvie has fantastic resources for almost every position. I never had to worry about having data, software, vendor support or consulting services available to complete my projects. Being part of a large team also allowed me to take vacations and not worry that the project would collapse in my absence.","The company is tied to Humira. If something happens with the patent wall, then most of the high margin that provides funding for all the resources also goes away. There is also an undertone of a fear of failure. While there were great discussions about taking calculated risks, only take the risks that are guaranteed to pay off.",AbbVie
121,"""Sales Rep.""",3.0,Very secure environment. Easy routine to get adjusted to. Good training after being hired.,People are rewarded for success in a a very little premium. The difference between the person at the top of the sales force and the bottom is minimal in salary. In my opinion it promotes sales people that can coast and do the minimum.,AbbVie
122,"""Good Employer""",5.0,"Stable company, competitive benefits, excellent work-life balance, promotes/hires within (retaining good, experienced talent)","Once you start working there, your pay increases (through annual merit and even through promotions) does not keep up with the industry. They need to do more to keep top talent, and even do more to retain average talent that they've invested years and years of training/development into.",AbbVie
123,"""Currently solid company with uncertain future""",4.0,Stable company with long history as part of Abbott. Great benefits and compensation package includes profit sharing and generous pension and retirement savings matching.,"Humira is about to go off patent, and future looks uncertain.",AbbVie
124,"""Programmer""",4.0,Good pay. Flexible work schedule. Trip opportunity to annual meeting.,"Without Ph.D. degree, you will be hard to be promoted.",AbbVie
125,"""Senior Systems Analyst""",4.0,"Great benefits, good campus with public transit options","Poor talent management, too much focus on years served",AbbVie
126,"""Big Pharma""",2.0,"Smaller company than Abbott, focused more on profit than ethical business","Management not trusted, profit above all else",AbbVie
127,"""Job wasn't what the description stated.""",3.0,"Animals are fun to interact with sometimes. Job is easy for the pay, and you have lots of down time.",Coworkers are tattlers and the actual day to day tasks are not fun to do. Example spraying cages for 3 hours every morning.,AbbVie
128,"""Senior pharmaceutical sales rep""",3.0,Colleagues. Nice people with experienced reps in the company. Gave tenured reps a place to stay. Good products. Doctors like products and total office call was great. Fair to employees and transparent,Turning more into a huge Pharma mentality. Very difficult to speak with anyone at corporate... Very secret and guarded. Too many hands and people to speak to before getting questions answered. Need a company friendly roster.,AbbVie
129,"""Sr. Validation Analyst""",5.0,"Great team, excellent resources and a plant with many NPI's.",Still need to improve validation requirements,AbbVie
130,"""Competitive and fulfilling""",5.0,Working to make a difference. Good leadership. Constant growth and change.,Constant change can also be a bad thing. Headcount can change in a moment's time.,AbbVie
131,"""Senior Clinical Data Analyst""",1.0,There are zero pros to mention.,"Horrible management, horrible compensation, vile coworkers, unmanageable workload.",AbbVie
132,"""Intern""",5.0,Flexible work hours Fantastic Staff Great Work Ethic,"No cons, just a great company",AbbVie
133,"""Senior Sales Representative""",4.0,"Benefits: Retirement, 401k. Good work life balance",Dealing with same customers all the time. More about relationships than selling,AbbVie
134,"""Senior Scientist II""",5.0,"management, flexibility, reactivity, communication, matrix work organization",no daycare on site patternity leave too short no cover parking cafeteria food not the best not enough local discount in benefits,AbbVie
135,"""Great Company With Some Cons""",4.0,"-Career advancement opportunities -Pension -401(k) match -About $120 a month for single person for health insurance/vision/medical -Management putting emphasis on employee development/training -Country bonuses a lot higher then US bonuses (twice as high). If you work overseas, bonuses for managers can be upto 18% and stock options offered. This isn't offered to US employees. -Strong pipeline but could take some years -Depending on the manager pretty ok with work/life balance -Town halls where employees can voice their concerns to Sr Management -Vacation time pretty reasonable","-With Humira patent expiring, some job cuts and expense cut pressures. HCV pressures also not helping company and outlook a little confusing. -Bonuses for people that are non director are mediocre (7% per year). Unless you are a director can you earn good benefits -No yearly shutdowns -Performance reviews can be very biased -Hard to advance unless you know the right person. Sometimes all the skills you have may no be important but who you know",AbbVie
136,"""Good first job""",3.0,"Well known company, relaxed, everyone is very friendly and canteen food is reasonably priced","Kept on temporary contract for 2-4 years, spontaneous lay offs, lacking in feedback opportunities on performance",AbbVie
137,"""Great employer!""",5.0,"Benefits, work culture, people, and location!",There aren't really any downsides.,AbbVie
138,"""Lots of stress""",3.0,Good salary; great onsite daycare. Some really good people/employees.,"Management transparency; overpays for L&A; lots of positions disappearing as Humira patent protection looms; many groups waiting for next re-org to see who's still there; company claims to be ""biopharm"" but only big pharma in sr. management positions.",AbbVie
139,"""It was very challenging and helped me improve my ability to work on my HR training""",3.0,"Excellent medical, dental, vision benefits. Among retirement benefits and vacation. Also flexible schedule which I was able to work 40 hours but can be off on Mondays by working at home. Business casual but on Fridays was Jean day.",Long hours and challenging work. Stayed at the office for 10 hours and brought work home with me so I wouldn't be finished until midnight and then have to get up at 6 o'clock in the morning to return to the office. Not given the promotion that I was told I would be given for the past several years I was with company.,AbbVie
140,"""Clinical Process and Procedure Manager""",4.0,"Pros: Culture, attitude towards contractors and benefits for employees","Cons: Hierachy is too important, lack of accountability due to fear of being reprimanded and outdated building interiors at Abbott Park",AbbVie
141,"""Field Sales""",5.0,Flexibility in work schedule. Company paid auto with insurance and gas. Great people and great managers,Constant pressure to hit numbers,AbbVie
142,"""Director of Human Resources""",4.0,"I think AbbVie is still evolving into a new bio pharmaceutical company, but the chance to build as the company evolved is certainly there. I enjoyed the people (very intelligent and knowledgeable) as well as the culture, which whilst their are pockets of resistance, is trying to change into a more fast moving company.","Since AbbVie is really only three years old, it's still trying to shake off it's Abbott heritage. I think this will happen in time, but as for right now, you can still feel the more conservative aspects to the organization.",AbbVie
143,"""Intern""",5.0,Great team atmosphere. Very friendly and understand the balance between work and life.,Not proactive at finding a permanent spot for you.,AbbVie
144,"""Exciting scientific developments; culture needs to catch up""",3.0,Cutting-edge science Very good product acquisitions strategy Nice compensation and benefits package,"Too much hierarchy and too many managerial levels Old Abbott culture still prevalent and seems antiquated New, outside ideas from people hired from more agile organizations are not welcome: seems you have to pay many years of dues before your ideas can be heard and appreciated--by the time the dues are paid, there has been a lost opportunity. People with the fresh ideas leave or are no longer inspired to share ideas and insights. It's like ""if it didn't happen at Abbott, it's not worth knowing.""",AbbVie
145,"""Manger Operations""",4.0,Benefits Work life balance can be hit or miss depending on team Strong pay scales,Weak outlook Senior Leadership Stuck in the past mindset,AbbVie
146,"""Great Work Environment""",5.0,- employees - culture - compensation - location - work / life balance,- very large - traditional offices,AbbVie
147,"""Employer of Choice""",4.0,Proud to work for a company truly passionate about curing the diseases that impact family members,Curing devestating diseases is not easy,AbbVie
