,company,cons,pros,rating,title
10,Amazon,Legs hurt after walking on concrete for several hours,Pay was good. Managers were nice and helpful,4.0,"""Good place to work"""
11,Amazon,I have no cons about working here,Great environment People friendly Room to grow and develop,4.0,"""Great opportunity"""
12,Amazon,"Long hours, mind numbing, On foot for up to 10 hours a day","Great hourly minimum starting at $15, School accommodations, Easy job",4.0,"""Good job to have while in school"""
13,Amazon,Hot working environment that is fast paced,Flexible hours with very good pay,4.0,"""Good"""
14,Amazon,Nothing at the moment for any cons,Lot of flexibility in terms of where you work . Team is always supportive to newer ideas and have the zeal to make and contribute a better customer experience.,5.0,"""Amazing place, where we can bring in great ideas."""
15,Amazon,Some team dynamics can be a little aggressive.,Blue sky projects and runway to make it happen.,5.0,"""Amazon is great...if you know what you are getting yourself into"""
16,Amazon,"Not much sick time, long hours and strict attendance- every second counts. I left because they make sudden changes such as having us be Advanced support for months without as in depth training and the same pay Advanced Support team gets.","Decent pay, flexibility to use PTO or UPT whenever except some holidays, maternity/paternity leave after being there a year.",5.0,"""Digital/Device support review"""
17,Amazon,Some times need to work for long hours,"Great Benefits, Excellent paid time and trainning",5.0,"""Great Company"""
18,Amazon,"I don't consider this a CON but if you are lazy, you will want to know that you will have to learn a LOT. No matter how seasoned you are in your career, you'll have to study the culture of Amazon and the working backwards process. I love it but again, if you are lazy, you may see this as a con.","As a Product Manager you dream of a job where you can quickly evaluate the needs of the customer and make a positive impact with your product. Amazon is the right place to do it. If you present an idea, have the VOC and data to support the idea, you will be challenged to create and implement it in short order. If you are wrong, you will fail fast, pivot, and start in a direction that will be successful. Amazon has it down to an art of learning from both successes and failures and working quickly to implement what is the best solution for the customer. Amazon doesn't just say they have a customer obsession, they live it and they teach every new employee about it on their first day.",5.0,"""Product Manager's Dream Job"""
19,Amazon,No complaints. Great work environment,Great platform to start your career,5.0,"""N/A"""
20,Amazon,"There are really no tech company perks here, such as free sodas.","The work is challenging and very interesting. People work hard, but not unreasonably so. Almost everyone is nice and well meaning, but it's a large org so you'll inevitably run into a few jerks.",5.0,"""World Class Legal Department"""
21,Amazon,Oncall and PIP may give employer too much pressure,AWS is a good platform to learn new skills,5.0,"""Good Place to learn"""
22,Amazon,"Once you use the hours given to you for paid time off and unpaid time off, which is 40 hours total for the first 3 to 4 months, once used, your terminated. There are people that do nothing, or just mess around all day long and get away with it while others kill themselves to get the job done, going unrecognized and unappreciated. There are times when the work is extremely backed up and then everyone scrambles to get the orders out on time for the prime members one day shipping, or for proper shipping that was paid for and needed to be upheld by the companies standards. A lot of times you are lifting pretty heavy items, or just repetitive heavier items over and over that then begin to make you feel like your literally hurting all over because it's none stop heavier items being lifted and boxed up to be shipped and it takes a lot out of you through the day especially in the beginning of the month when repetitive orders go out the same time each month starts, like example...dog food, cases of water, and things like that. You also get a lot of furniture, bed frames, chairs. Tables, mattresses etc. in some packing departments that are too big to be put in boxes, or are in boxes and just need shipping labels, or boxes are damaged and need a new one made or it needs fixed....these are an all day, repetitive, none stop thing that occurs in these areas and you get very burned out pretty quickly especially when you have to have a package completed every minute your working. You have to keep up with your quota, and if your not making it they are going to check into why, and if you continue to not make your quotes and continue to not do the requirements the company wants from you, they can terminate you or move you to another department as well. The quota is packing a package, scanned, correct box used for shipment, giving the right spoo sticker for shipping and putting dunnage and taping up the box as needed and sending it down the conveyer belt to ship out in one minute. Each minute you are working, you are required to send down a package that is correctly done to the specifications the computer screen gives you, step by step and of it's not correct it will come back to you, and it will show that your not properly packing the shipments to go out, and it will be brought to your attention. No doctor notes can be used for accepted days off for approval by the company. You are only able to use your time off given, and once gone it is gone and nothing can be done given any kind of excuse you do have, whether it is a note from a doctor, a car accident that you happen to get into on your way to work and can't make it that day, etc. etc. Nothing will be approved by th4 company whatsoever. Be careful with trying to get an approved leave by the company as well, they are quick to give it to you and call you 4 days later and say its no longer approved and then your terminated from using time that you had, and you no longer have a job.","Amazing benefits. Great hours, same each week except when you pick overtime shifts that aren't your regular scheduled day/time. Paid time off from day one, but you only get so many hours a quarter and if you use them, your terminated. Benefits start at day one as well! Great benefits, for your family as well. Kids/spouses/etc. Four day work week, three days off. 10 hour days, with 2 breaks and 1 lunch. Train you properly, and do not let you just work with questioning everything, they want you to know the job before putting you by yourself in the work environment. Great people to work with. Supervisors are all pretty cool, and work together with you for the most part.",5.0,"""great job, fast paced but great environment and there is always extra hours &amp; the benefits are amazing!"""
23,Amazon,Have to be standing for long hours,Benefits Pay The people Growth opportunities,5.0,"""Good company"""
24,Amazon,"- ""Frugality"" can sometimes be interpreted differently by different managers",- Love the Day 1 culture - The LPs and how they shape the company's culture is amazing,4.0,"""Amazing learning opportunity"""
25,Amazon,Really fast place and steep learning curve.,Everyone seems like they are happy with their jobs.,4.0,"""Peculiar place to work"""
26,Amazon,Working in remote areas; quality of life is questionable.,Work in Data Center. Being exposed to different aspects in Data Center,4.0,"""Getting started"""
27,Amazon,"Frugality is good, but it can lead to more work with less people (less work/life balance)",There are so many opportunities to build and work on challenging assignments with incredibly smart people.,4.0,"""Still ramping!"""
28,Amazon,Hours A lot of work Mendatory time,Hours Money Holiday pay Pto Relashions,4.0,"""Depends"""
29,Amazon,Very hard to get time off during peak season without negative effects,"During peak season, very easy to pick up hours and incentives",4.0,"""Good Seasonal Job"""
30,Amazon,Sometimes they will make you stay longer than needed if there is a large volume of packages.,They really know how to take care of their workers. You get a break every 2 hours and you can take VTO (voluntary time off).,5.0,"""Easy Job with Good Benefits"""
31,Amazon,The benefits are not at the very top but they are still pretty darn good!,Work life balance. Challenging work. Great benefits. Great employees and managers.,5.0,"""Best job ever!"""
32,Amazon,Long shifts likely will start you at graveyard shift,Great pay lots of hours,4.0,"""Warehouse Associate"""
33,Amazon,"if you dont define clear boundaries and have strong backbone and the discipline to really shut work off, this place can eat you alive. it has caused many i know (including myself) mental and emotional issues to the tune of PTSD. i have never had a hard time sleeping or anxiety until this place. many people work on weekends and late into the evenings and the stress is a real life struggle.","working at amazon is like attending an intense business school with each business org having its own set of rules to play by. but there is an overall corporate system that is very unique that once you learn to play the game, you can leverage that learning across any of the business units. switching teams is easy (however onboarding and building trust with stakeholders will take 6-12 month each time) so if you're willing to play ball at the intense level long term, you can rotate to any business unit and never leave or you can leave and boomerang back. lots of professional development trainings and events to leverage, but you just have to carve out time for it. lots of mentorship opportunities. great mat leave and paid time off, however large scale fun events (company wide picnic and post holiday party) and other perks have been removed down in last year or two. lots of smaller scale extra curricular events with free food and drinks. you are not micromanaged, you have the flexibility to make your own hours however late those might be. flexibility to be remote/WFH. cloud of working at amazon will pay long term dividends in the future. pay and sign on bonuses are great. stock options are great.",4.0,"""hardest yet most rewarding job ever"""
34,Amazon,50 hour mandatory work weeks,Good Management Lots of oppurtunities Good pay,4.0,"""Good place with good people"""
35,Amazon,"- ""Frugality"" can sometimes be interpreted differently by different managers",- Love the Day 1 culture - The LPs and how they shape the company's culture is amazing,4.0,"""Amazing learning opportunity"""
36,Amazon,"I personally don't see any cons, I work for a logistics center and have an amazing experience so far.",Supportive. Learning Environment. Always eager to help you advance.,5.0,"""Positive Work Environment, Great Employer"""
37,Amazon,Being strict and serious on time and hard work,Good payment and clean place,4.0,"""No experience"""
38,Amazon,On your feet most of the time,Good pay Covers vision and dental,4.0,"""Good job"""
39,Amazon,Not a lot of communication with leadership,A lot of flexibility with schedule,4.0,"""Good easy job"""
40,Amazon,Not a lot of communication with leadership,A lot of flexibility with schedule,4.0,"""Good easy job"""
41,Amazon,"Working hard is an expectation - if that's not something you are into, look elsewhere for a job.","You get what you put in - if you choose to work long hours and put in 70 hours a week, you can do so. The awesome thing about this company is that you will be remunerated for your work and see promotions contingent upon your skill and impact, not politics and influence.",5.0,"""Rewards handsomely for hard work"""
42,Amazon,"The pay drops during off-season, but is still fair $15/hr, the location was far for me, hours weren't always as high as I wanted","Work is fairly easy, staff is pretty laid back and friendly, lots of work amenities such full cafeteria (quick food available to purchase), EMT medical office, HR team, etc.",4.0,"""Solid job for a part-time employee"""
43,Amazon,work too much and writing papers a lot,"growing really fast,, good future",4.0,"""nice but hard to balance work and life"""
44,Amazon,"No many cons about me, may need a little flexibility on schedule nothing irrational that management wouldn’t accept","I’m a great asset to the amazon team, because I work to get any task giving to me not only with speed but with precision also I bring good energy even on a rainy day",5.0,"""Work harder than the next man"""
45,Amazon,"overtime during peak season, management moves often","good work/life balance, compensation, work fulfillment",5.0,"""Great Company for personal growth"""
46,Amazon,"i dont have any issues, none that are not prevalent in all jobs in this field. their is favoritism but not to the degree it impedes my job.","4 day work week good pay, will get you what you need to do the job, fast paced some of the time.",5.0,"""Not bad"""
47,Amazon,Facility had some cons but fixable with certain management,Very fast paste and reliable/ enjoyable job,5.0,"""Attention"""
48,Amazon,"so much work ,constantly busy",A clear vision and identity Honest leadership. Provides “flexible” growth for employees A culture of collaboration As little politics as possible Promotes meritocracy Open communication Craves honest feedback from its employees Filled with passionate people. Approachable leadership,5.0,"""Great workplace"""
49,Amazon,"Very strict , fast pace for sure","Great benefits , good associations &amp; great money",5.0,"""Receive"""
50,Amazon,- doesn't have the best track record for great managers - hard to move your career up - people can be harder on your performance than sometimes need to be,"- able to move around industries and roles - work with incredibly smart people - learn a ton (how to write well, which metrics to focus on and how, how to focus on the customer and build successful businesses from it)",4.0,"""Great place to learn - hard place to grow your career"""
51,Amazon,Some work needs to be taken home and finished up on weekends.,"Solid pay, and cool people to work with.",4.0,"""Learn Interesting AWS technologies"""
52,Amazon,A lot of hard work,Decent pay and cool co workers,4.0,"""Easy to get hired"""
53,Amazon,Harsh working conditions and bad upper management,"Good pay, great coworkers I worked with",4.0,"""Alright company"""
54,Amazon,- Work Life Valance can be hard - Can be stressful at times - There can be favoritism,- Pay - Benefits - Experience - Chance of Promotion,4.0,"""It’s a good starting point"""
55,Amazon,"Workload, Shift timings, has lots of competition","Good network, growth, indoor activities, xbox, food, transportation, learning opportunity",4.0,"""Work environment"""
56,Amazon,No commission atleast but whatever.,Workers were friendly and fun to talk to.,4.0,"""It was ok"""
57,Amazon,Great colleagues and development opprtunity,Very fast paced working environment,5.0,"""Incredible culture"""
58,Amazon,Hard work is required but worth it,Great pay and excellent benifits,5.0,"""Tier 3 answers"""
59,Amazon,"No pto,vacation, only upt and sick time",Easy pick 5 routes in 4 hour shift,5.0,"""Part time picker"""
60,Amazon,"No pto,vacation, only upt and sick time",Easy pick 5 routes in 4 hour shift,5.0,"""Part time picker"""
61,Amazon,There are no cars are working at Amazon.,Fast pace environment and good for people who love to work long hours.,5.0,"""N/A"""
62,Amazon,"if you are just working here because you ""need a job"" (not in the warehouse side of things) then you are going to become miserable as the years go by, seeing the people with a sense of initiative and drive move up in the ranks and you are just sitting idly by.","If you are willing to stand apart from the crowd, go the extra mile, accept challenges and prove yourself, then you will be very successful here, especially if you are genuinely interested in data science and not just working ""cause you need a job"".",5.0,"""Depends on your personal initiative!"""
63,Amazon,"Amazon isn't a mission driven business. It's a business driven by revenue growth rather than helping people or achieving a higher purpose, this isn't necessarily bad but not what I want to do long-term.",You'll have a lot expected of you quickly and will likewise grow just as fast. The salary and career growth justify the hard work.,5.0,"""Hard Work, Fast Career Advancement and Growth"""
64,Amazon,"Too many information, too many emails &amp; little guidance. It always feel like you are drinking from a fire hose. If you are a type A person, always hungry for knowledge, you will thrive here. You will be doing so much that may impact your worklife balance","Amazon has a unique culture of letting you set your goals &amp; drive your career, so far it aligns with the organization/team goals. I am particularly pleased about their two-way-door policy which allows employees to make quick decisions or experiment ideas unilaterally without bureaucracy. It helps you invent quickly",5.0,"""Best Workplace Culture Ever"""
65,Amazon,There are absolutely no cons,"Leadership Principles, Work place ethics",5.0,"""Best Company to Work for"""
66,Amazon,Kitchens could have better snack options.,"What an incredible company to work for - filled with opportunity to innovate and find new solutions to continuously delight customers and the world. I have consistently experienced kind mentorship, intelligent upper management, and growth opportunities. Coming in through the collegiate hire program, I have always felt valued and that my work makes a difference in the lives of others.",5.0,"""Never Want to Leave"""
67,Amazon,"Things can be very siloed and bureaucratic because it is so big, but if you are a good employee, you will excel.","Great tools, great people, making a difference, high performance environment",5.0,"""Excellent Place to Work"""
68,Amazon,-startup like culture still working out internal kinks -unconventional sales with the product requires some learning and rethinking,-Incredibly positive culture at HQ2 -All the best resources that are available to sales reps are provided -Management focused on everybody's career growth -Amazon Business is growing like crazy so lots of promotion potential -Incredibly competitive comp -lots of excitement about the product,5.0,"""Best employment I've ever had"""
69,Amazon,None. You are either cut out for this work environment or you are not. The people that I have seen that do not make it at Amazon are not flexible or willing to grow outside of their comfort zone.,"Total Compensation Packages. 4 Day work schedules. Fast Career Progression. Vast availability of Job Opportunities. Worldwide Placement Opportunities. I love everything about the Amazon culture. It is a fast paced, results focused environment that rewards hard workers and team players.",5.0,"""Amazon Operations Manager Review"""
70,Amazon,Dont like seattle's weather condition,competitive salary and enjoyable enviroment,4.0,"""Good for my first full time job"""
71,Amazon,Very demanding Very physical It's all about making rate,4 day work week Opportunity for extra time Great benefits,4.0,"""Good place to work"""
72,Amazon,If you stay as an entry level employee don’t expect a raise anytime soon.,Mostly climate controlled environment and good benefits.,4.0,"""Long hours"""
73,Amazon,"You will never hate Amazon as much as it hates you. Amazon is indifferent to your concerns, personal life, beliefs, etc. Amazon will be just fine without you, so don't expect to have any leverage, whatsoever.","Don't care about your background, can internally transfer teams any time you want, so big there's bound to be someone here working on something you like",4.0,"""Trade offs baby"""
74,Amazon,Have to maintain rate.,Great Benefits! Just 4 days a week. Easy job.,4.0,"""Great Benefits!"""
75,Amazon,"Work-life balance doesn't exist, artificial emphasis on leadership principles to justify actions of upper management, below average pay, promotions very hard to come by","Real customer problems to solve, several opportunities to create customer value and positive impact",4.0,"""Terrific experience and opportunity to learn"""
76,Amazon,Boring Super long shifts overnight,Easy work good paying job,5.0,"""Amazon Fuffilment center review."""
77,Amazon,There is none I can think of,Benefits are nice. Love working 4 days a week,5.0,"""Awesome"""
78,Amazon,Some favoritism is involved within the ranks,Its great for young individuals,5.0,"""Great for starters"""
79,Amazon,there is no cons there,pay vto family easy promotions,5.0,"""great place to work easy"""
80,Amazon,"Not many cons, Peaks can be challenging",Great team to work with!,5.0,"""Great!"""
81,Amazon,Always on call if you are a manager,Compensation and stock is nice.,5.0,"""Great Company"""
82,Amazon,Lack of benefits at the HQ,Great opportunities for growth at the HQ!,4.0,"""Review"""
83,Amazon,"HR, long shifts, hard/heavy work","Pay, benefits, coworkers, and managers",4.0,"""Great place to work"""
84,Amazon,Lots of people So it seems congested,Good hours and benefits for employees,4.0,"""Great people"""
85,Amazon,"1. Work/Life Balance- Again, depending on what org you are in, this will vary dramatically... In Operations specifically, work-life balance can be abysmal during certain times of the year (i.e. Nov/Dec). Outside of peak, hours are better; but Operations can still be very demanding on your schedule. You are on your feet 10-14 hours a day, so maintaining a healthy ""off-work routine"" (i.e. going to gym, preparing healthy meals, etc.) can be challenging as most people are physically/mentally tired after a shift. 2. Relocation- Amazon will never force you to relocate... But if you are relocatable, you will LIKELY have more opportunity than those who are not. I moved several times and enjoyed living in different cities across the United States, but if you are looking to stay in one place for an extended period of time, understand that this could slow your growth. The plus side to this is that Amazon is virtually everywhere... Tons of opportunities if you are flexible in your location. 3. The culture of always being accessible- Similar to my first point, Amazon expects you to always be accessible. If you are looking for a job where you can clock-in/clock-out and be done until the next shift, Amazon is not the right fit for you. Part of this is due to the extraordinary amount of information you will have to synthesize and process prior to a shift starting. Amazon is 24/7 and innovation occurs rapidly. It is not uncommon for entire processes to change overnight; which means as a leader, you must be able to digest this information and take action.","1. Great Place to catapult your career- Really.. there are not many places where you can go from front line management to senior leadership in 3-5 years. 2. Smart co-workers- If you are used to being the smartest person in the room, join Amazon... You will be cured of that burden very quickly. This is actually a good thing because most co-workers are there to help you learn and progress within the company. You will likely develop long-lasting friendships here. 3. Innovation is fast and expected- If you enjoy improving processes and/or flexing your creative muscles, Amazon is a great place to be. Generally speaking, innovation is expected on some level. If you are going into Operations specifically, I would recommend obtaining a Lean Six Sigma Green Belt (or Black Belt if you want a more in-depth training) to help familiarize yourself with key terms and processes. 4. Compensation- Depending on your age, skill-level, and previous background; there are not many places that are going to be able to match Amazons total compensation package.",4.0,"""Great Place for Career Progressions"""
86,Amazon,-Fast-paced -Quick learning -High intensity,-Exciting -Quick advancement -Good environment -Different every day,5.0,"""Awesome Company With Big Advancement Ops"""
87,Amazon,"1. Unnecessary focus on writing/ narrative for internal documents (grammar, iterations over iterations- focus changes from consent to beautification) 2. Benefits (it is subjective, I had a different baseline from where I come from but not everyone comes from top 3 high tech employers)",1. Leadership principles (heart and breath of the company) 2. Fast pace 3. True innovations 4. Empowerment 5. Ownership,5.0,"""Love the fundamentals"""
88,Amazon,Benefits not as good Less holidays Tools suck big time No easy path to promotion once you are in (especially at L6 and above),"Great innovation happening Great pay Lovely principles which make you a better person in life too Overall this is team dependent, but I have a good work life harmony",5.0,"""Pretty good!"""
89,Amazon,We don't get anymore raises.,It is fun and it is one of the best companies I have worked for,5.0,"""I enjoy working at Amanzon."""
90,Amazon,The nature of the constant change does create considerable ambiguity in both individual role structure and responsibilities. You need to be comfortable with constant change and able to adapt quickly.,"Amazon is a fast-paced environment where all partners are provided the ability to suggest and implement changes to improve services provided to customers everyday. Decisions are made quickly based on what is best for the customer and not just on what a specific leader recommends. You also have the opportunity to truly guide your own career path, pursuing new areas that you find most challenging. Given the incredible projections for growth, there is also considerable job security for the foreseeable future.",5.0,"""Challenging but rewarding Technical Program Management Role"""
91,Amazon,"Amazon is a huge company. How enjoyable it is to work here is largely dependent on the team you're on -- not that some teams suck, but team culture varies widely, and you have to find teams that suit you.","I get bored easily, so Amazon is perfect for me. As soon as I get comfortable with something, I am given a new project that seems almost unrecognizable to the last. I learn so much, out of both necessity and curiosity -- there are always people to learn from, new challenges to take on, and chances to really feel like an owner, not just a contributor.",5.0,"""No place I'd rather work"""
92,Amazon,"Be prepared to earn your compensation. When you work, plan on working 12+ hour days. Also be prepared to own your own training -- due to the very fast pace of the business, you need to be ready to seek out help and find a way forward.","Higher than industry comparable compensation, challenging environment where you will develop problem-solving, management, and leadership skills.",5.0,"""Challenging but Rewarding Place to Re-Imagine your Career"""
93,Amazon,"Its still amazon, managers can be dumb and your coworkers can be worthless, which is especially a problem at sortation centers on the sort line.",Good pay for the qualification Not as difficult as fulfillment at all. Good shift choice Work with ROBOTS!,4.0,"""Much better than the previous times"""
94,Amazon,"Heaving lifting, On feet for 10 hours","Good Pay, Flexibility in decision making , Options for career advancement .",4.0,"""Great opportunities.  Have to be willing to put in the work to achieve goals."""
95,Amazon,You get work-life harmony whatever that means. Compensation structure - understand it well before accepting the job at Amazon. Benefits - subpar.,"If you are looking for challenges, deal with real life technical and business problems; you have appetite for constant learning, really have ownership attitude, customer focus and love seeing outcome of your work, this is the company you want to work for.",4.0,"""Excellent place to work but with caveats"""
96,Amazon,Political environment and no more a day 1 culture,Passionate people with lots to learn,4.0,"""Great experience"""
97,Amazon,- The wrong manager can ruin you - A tendency to feel like a robot at times - Can be difficult to leave a certain department/shift,- Great healthcare benefits - Great incentives and rewards during Prime/Peak - Amazing scheduling allows for flexibility for students or disabled - Opportunities for upward advancement - Opportunities to speak directly with management about certain issues - Opportunities to work with cutting-edge technology - Great place for both the introverted and extroverted,4.0,"""Best Place To Be If You Take Advantage of the Benefits!"""
98,Amazon,"Such a big org that often there are competing/overlapping initiatives. Culture of building at times feels like a detriment, when best in breed solutions could do a better job. Specifically referring to things like the umpteen different wiki platforms, learning management systems, document sharing systems, intranets, trouble-ticketing systems, etc. Maddening at times. It's not a traditional sales role; it's more like project management than it is a normal tech/SaaS sales position. What I mean is you're not signing deals left and right, given the overwhelmingly self-service nature of the public cloud. Yes, you do sometimes with private pricing agreements, committed contracts (""Reserved Instances"" or ""Savings Plans""), Enterprise Discount Programs, etc. but the lions share of revenue you're responsible for attaining ""happens on it's own"" via on-demand or utility spend. So you're project managing resources, SME's, Solutions ARchitects, Partners, co-investment/funding programs, etc. for customers to enable their successful adoption of the platform.","Amazon Flywheel is something to marvel at. Leadership principles (particularly Think Big, Customer Obsession, Bias for Action, etc) are a good guiding lights, and like it or not have (coupled with Flywheel concept) have enabled unprecedented levels of success across diverse industries, not least of which the Infrastructure as a Service (IaaS/PaaS/SaaS businesses AWS represents). Unlimited opportunity to learn about public cloud and build your career in many directions, both within or outside the company if using this as a stepping stone. High caliber ""A Player"" colleagues (Development/Product) culture of relentless innovation and market creation Pay isn't highest in the industry, but fair, and very predictable at least in my role Lots of autonomy to ""run your business"", management typically stays out of your way unless needed. Mileage may vary, of course, based on your team/mgr",4.0,"""Cloud experience and predictable pay worth the ""big company"" cons"""
99,Amazon,Work life balance leaves a lot to be desired,Excellent upward trajectory for people who put in the work for it,5.0,"""Amazon AM"""
100,Amazon,"Competitive environment; Lots of work, hard work; Internal tools are complex and not easy to learn and navigate; The bar is always high","People have very strong experience and are very number-driven, you learn a lot from colleagues; you are literally the owner of something and have the power/autonomy to make a difference on the business; Very strong leaders and mentors, everyone has a strong background; The culture of feedback and mentoring is a huge part of Amazon",5.0,"""Amazing Experience: strong culture, huge ownership and great people"""
101,Amazon,"If you aren't careful you could work all day every day and never be completed. You have to set boundaries and hard stops in your life to be able to manage the workload. Amazon does not take advantage and is very respectful of your time, but if you do not have good time management and boundaries you could end up with poor work/life balance.","Amazon challenges you every single day, whether it is how to shift your thinking or how to change the outcome. I am exhausted at the end of each day as my brain is constantly motivated to look at things with a different lens. Well compensated, treated fairly, and having a blast here! They really personify the work hard, have fun and make history tagline!",5.0,"""Peculiar and FUN"""
102,Amazon,Both internal and external tools have sub-optimal UI / UX. The internal IM tool chime cannot compare with Slack.,Team Diversity. Open dialogues. Everyone has a voice. Flat hierarchy. Company Culture is deeply rooted. People care about each other's career development and happiness. They want everyone to fulfill their personal goals.,5.0,"""Positive Company Culture in Everyone's Blood"""
103,Amazon,Not the place for you if you struggle with self-motivation or big expectations.,"Flexibility to work from home, Plenty of development opportunities, Mobility throughout the company, A lot of intelligent peers to learn from, Opportunity to think big",5.0,"""Not what you'd expect (In a great way!)"""
104,Amazon,(-) Structure (-) Resources (data / centralized information) are very dispersed,(+) Meaningful Work (+) Many Opportunities to Learn/Grow (+) Unique Culture,5.0,"""My experience working at Amazon..."""
105,Amazon,I would recommend add more job related training to employees.,Fast path with learning opportunities emerging to the new tech and learning the trends of digital marketplace.,5.0,"""Rich culture with learning opportunities"""
