,title,rating,pros,cons,company
31,"""Good for entry level""",3.0,"Long hours, but only 4 days on with 4 days off. Great people to work with.",The shift work changed every week between days and nights.,Archer Daniels
32,"""excellent""",2.0,"good job, good salary, good people",not much to say except long hours,Archer Daniels
33,"""Shareholder Value""",3.0,Good Salary and Benefits,Shareholder Value seems to be the only focus,Archer Daniels
34,"""Not for the career minded worker!""",2.0,Good benefits that is the only Pro currently.,A lot of uncertainty in this company caused by the influence of Mckinsey Consulting. This is not a company that you can work for and make any long term finical commitments with such as purchasing a house. Every time the company faces lower earnings report they have massive layoffs with this being an Ag business it is very unpredictable. Absolutely NO loyalty to their employees at any level you are a cost to the company not an asset.,Archer Daniels
35,"""Good company but poor job security""",4.0,"Comfortable Work Environment, Good Family / Life Balance",Job Insecurity - layoffs are unexpected and random,Archer Daniels
36,"""Adm""",3.0,It's a job. Livable wage,"Management, wages could be better",Archer Daniels
37,"""Amazing""",5.0,Friendly and outstanding management team.,"Fast paste, can have long days",Archer Daniels
38,"""It's a job""",3.0,They are good at selecting people to work for them. The best park of working there were my coworkers. There were always opportunities opening .,"While I worked there, there was a large layoff. There had been a layoff about 5 years prior to that, causing way more people to leave the company then they expected. There was poor management of work. There were people working more than 50 hour/weeks during close.",Archer Daniels
39,"""Great Experience""",4.0,Gained a ton of experience and good upper management,Shift work is not for everyone. Long hours,Archer Daniels
40,"""Solid Company""",4.0,Good People at the plants,Corporate Group has turned over a lot and those now in charge have limited connection to the plants,Archer Daniels
41,"""I would work for them again given the opurtunity""",4.0,ADM was a good company to work at. Good benefits,Some of the safety policies were overboard.,Archer Daniels
42,"""It’s all business. Nothing personal. Zero loyalty.""",3.0,Great benefit options for a good price.,Difficult to have work/life balance. It’s all about work. They have no interest of you having a life outside of work.,Archer Daniels
43,"""Not a bad position, but the ON CALL got out of hand sometimes.""",3.0,"Decent money, secure position, Location",Large amounts of call ins.,Archer Daniels
44,"""Safe""",5.0,Positive work environment with great people,Slow usually but exciting environment,Archer Daniels
45,"""okay company first out of college""",3.0,exposure experience practice mail service,managers staff popularity dont promote correct ppl,Archer Daniels
46,"""Excellent company to work for""",5.0,Benefits Good value for their employees,Nothing much to say about it,Archer Daniels
47,"""Minimal Job security""",2.0,"Interesting line of work, good benefits, competitive salary","Long hours. You are expected to work at least 55 hours per week. Layoffs occur every couple years. I was in a program that was said to be more secure than ever. A month later, the whole program was eliminated",Archer Daniels
48,"""Good Company for the most part""",2.0,Benefits are great and could be room for advancement in the right department with the right leadership,Too much streamlining and job loss,Archer Daniels
49,"""Good job good team""",4.0,Good job good team and HR,maybe some vacation is missing,Archer Daniels
50,"""Expect Instability""",1.0,"Salary, people generally kind when you are present.","Lack of honesty/truthful feedback, high level of disorganization, Machiavellian tactics employed between business units. Frequent organizational changes and layoffs.",Archer Daniels
51,"""Sinking ship.""",1.0,Good pay with decent benefits and no shortage of hours.,Could work 3 different shifts in one week. Doubling back after less than 8 hours from end up prior shift. Up to 16 hour shifts and sometimes up to 21 days in a row with shifts that vary from 8 to 16 hours. They play favorites. No sick days and an unfair points system that only applies to employees that aren't friends or relatives of upper management.,Archer Daniels
52,"""Absolutely Wonderful Company to work for. Co workers are great people. I've never worked at a better place.  Wes Bender""",5.0,"Extremely clean environment, benefits great, best of all.....friendly people",Cant think of a single negative thing.,Archer Daniels
53,"""Great starting point towards upper management""",4.0,Great benefits and competitive salary You are in control of your career path,Unstable industry could possess negative factors,Archer Daniels
54,"""Work""",3.0,Fast paced facility with low turnover.,Pay is low for the area.,Archer Daniels
55,"""Management is not doing their job""",1.0,Certain people are ok to work with,"To many. Management terminated someone and brought them back the next day. Supervisor makes promises to his employees and doesn't follow through, HR knows nothing and tells employees everybody's business.",Archer Daniels
56,"""Lots of overtime""",4.0,Lots of overtime and 15 vacation days starting out. Potential for advancement if you work in the right location,"Long hours, work most holidays, not everyone pulls their own weight",Archer Daniels
57,"""Third reduction in workforce in 7 years""",2.0,Good benefits. Constant learning environment. Met and worked with some great and very talented people but now everyone is gone.,Pay not competitive anymore. No pensions anymore. Lots of work. Constantly busy.,Archer Daniels
58,"""Ran like it's a family owned no corporate structure at all  in Jackson TN location 600""",2.0,Ok pay wages starting out,"Lack of structure no leadership, old equipment,lack of experienced people to train",Archer Daniels
59,"""Summer Intern""",5.0,A mutually beneficially intern program for both the employee and employer.,There are absolutely no cons.,Archer Daniels
60,"""Positive Culture, Many Opportunities for Growth""",5.0,ADM is committed to developing its employees and giving them different experiences within the company. Very family-like culture even with being a Fortune-50 company. I have nothing but positive things to say about working for ADM!,None I can think of!,Archer Daniels
61,"""One of the worst companies I have worked for""",1.0,"Decent pay, good location for those in Fort Collins","Unequal division of labor, serious disconnect between middle and upper management, disrespectful to employees",Archer Daniels
62,"""Great Company, great diversity.""",4.0,Very Good Benefits. Excellent atmosphere with great employee diversity.,"Some fairly typical corporate stumbling blocks: people afraid to say negative things; plans and projects frustrated as a result of consensus by committee leading to inaction by committee. ""Don't rock the boat"" stuff.......",Archer Daniels
63,"""Good benefits""",4.0,Good Benefits. Health insurance is awesome,"no job is perfect unfortunately,",Archer Daniels
64,"""Upper level management is holding the company back, too much nepotism and cronyism.""",3.0,"Talented and well-rounded co-works at the facility management level, good people to work with.",Management understaffs the facilities and doesn't allocate money for projects needed to keep the facilities up to date. Nepotism and cronyism are the ways people move up in the company. It's all about who you know.,Archer Daniels
65,"""ADM""",4.0,Fair pay Overtime Helpful and engaging management Excellent benefits,Work/Life Balance - you will work alot of weekends and 14+ days in a row without a day off.,Archer Daniels
66,"""Keep Costs Down and Eliminate Overhead""",2.0,"Great pay, benefits and pension",Just a number. Had no problem eliminating multiple positions.,Archer Daniels
67,"""Good""",5.0,"Work life separations, Interesting projects",Not always good with communication,Archer Daniels
68,"""Honestly the best I've ever had.""",5.0,The men and women I work with have been great so far. Amazing benefits for you and your family.,Older equipment. Maintained but old,Archer Daniels
69,"""On a downward spiral for the last couple years""",3.0,Home every night. Was a tight nit team when I started with ADM.,"Too many hours due to lack of employee's, management doesn't heed the advice of those actually doing the job or is extremely slow to make appropriate and easy changes. The communication is both non-existent and of poor quality. Some supervisors treat drivers like garbage and openly run down drivers behind their back in front of other employees. Pay is below standard for industry and job duties. Putting driver facing camera's in all trucks as a babysitting tool. They say they are not going to be used as a disciplinary tool but the only reason there would need to be a driver facing camera is for the recording to be used as a disciplinary tool through coaching or write ups. either way it is a distraction to the driver and adds stress to the job.",Archer Daniels
70,"""Good conpany""",2.0,Pension People Vacation time Benefits and policies Life No communication Turnover,Schedule People Chain of command Atmosphere Lack of direction,Archer Daniels
71,"""There are better and worse employers out there""",3.0,Collaborative co-workers. Plenty of job challenges. Decent benefits Decent pay,Extreme nepotism. Different rules for success for different employees.,Archer Daniels
72,"""General Review""",4.0,"Good benefit, like 401(K) matching rate. Friendly working environment.",Traditional company with less high tech element.,Archer Daniels
73,"""Audit""",4.0,- it is a large publicly traded company,- located in Decatur - not close to major airports,Archer Daniels
74,"""Great money""",5.0,"Always something to do, to pass time",Well there are a lot of lazy people who don’t care. That’s everywhere though,Archer Daniels
75,"""Great place""",4.0,"great benefits great GM, always changing and willing to listen",all pros can be cons and it's kind of finicky. some mild favoritism can be perceived,Archer Daniels
76,"""Cost cutting by elimination of older employees mainly over pension costs.""",2.0,Good people to work with in lower ranks,Seems the ivory tower in Chicago has lost touch with reality by cutting best and most senior employees and its showing in their smaller locations,Archer Daniels
77,"""Great""",5.0,Team is great and helpful with peers,room for growth and pay,Archer Daniels
78,"""Operator""",2.0,"Benefits, short shifts, and experience",No overtime and rotating shift,Archer Daniels
79,"""Good pay for the area, but still not worth risking your life for.""",1.0,"Pay was decent for area, but not worth dying for.","Management are liars, don't care about safety, although they claim they do. 3 fires/explosions past 3 months, and they care if production is still going!",Archer Daniels
80,"""Alright Place""",4.0,"Good salaried benefits, decent compensation (for the area).",Not much room to advance. Minimal raises.,Archer Daniels
81,"""good money bad co.""",2.0,decent pay good job security,never know when you will go home. EVER!,Archer Daniels
82,"""Good Old Boys' Club""",1.0,"Decent compensation, about at market value",-Poor management -Sexual harassment/abuse tolerated -Harsh working hours -HR did not respond to complaints,Archer Daniels
83,"""ADM Nutrition - WFSI""",4.0,ADM staff and ethics. Good camaraderie and teamwork. Strong focus on safety in the workplace.,"Lots of moving parts. Large company so hard to obtain support for all the growth initiatives underway, especially IT systems.",Archer Daniels
84,"""First career job as a lab tech""",5.0,"Great co-workers, utilization of my degree, flexible hours and great pay.",None that have popped up quite yet.,Archer Daniels
85,"""IT is not a safe place to work anymore. Outsourcing""",3.0,Flexible work hours. Pretty laid back. Realistic expectations,IT is not a safe place to work anymore. Outsourcing,Archer Daniels
86,"""ADM Review""",3.0,"Good opportunities, very good benefits",Location and work life balance,Archer Daniels
87,"""Web Developer""",5.0,"Great work environment, usually quiet and laid back.",Embracing new technologies is a slow process.,Archer Daniels
88,"""QFS Manager""",2.0,"The benefits are good, still have a pension plan.","Old Equipment, out of date processes.",Archer Daniels
89,"""Origination group""",1.0,good people a plant level,"Operations management is comprised of people not qualified for their positions, good old boys club. Head of the group is a poor example of a leader, violates HR policies regularly by using homophobic language, even in large group settings and never recognizes others for contributions, takes credit himself, creates a toxic atmosphere, seek other options!! career opportunities only if you ""fit the mold"". Pay is below industry average. thumbs down on work life balance",Archer Daniels
90,"""Warehouse""",4.0,Wonderful employees at the Glencoe branch,"Temperatures within the warehouse can reach outside temps, especially during the winter.",Archer Daniels
91,"""Great people. Decent jobs.""",4.0,"Subsidies breakfast and lunch. Some departments have a lot of opportunity to work with SR Leaders. Most SR leaders are approachable. Working from home, at times, for some job.",Too much work to do. Understaffed.,Archer Daniels
92,"""Process Engineer Intern Experience""",4.0,"Real project experience, work with different levels of management, housing is covered",Most locations are not desirable,Archer Daniels
93,"""Great place""",4.0,Pay and a lot of hours,Medical and environmental concerns and rotating schedule,Archer Daniels
94,"""N/A""",3.0,Great pay awesome people to work with,Horrible management and bad point system,Archer Daniels
95,"""logistics""",2.0,work life balance; good pay; good benefits; good ppl; good campus,"management; office atmosphere, lots of tension, little diversity, little room for growth",Archer Daniels
96,"""grain merchandiser""",5.0,"Great team, smart, enthusiastic people",Must be open to relocation to succeed,Archer Daniels
97,"""Intern""",3.0,"Good pay, diverse options",Limited say in full time opportunities location,Archer Daniels
98,"""Accounts Receivable""",5.0,"It was a very professional evnironment that was comfortable and welcoming. I got to work with a great team in which everybody got along, communicated, and helped answer questions when I was still training. This company cares about making their employees comfortable and safe","I felt very distant from the upper management levels. This wasn't necessarily bad, just did not seem it would be easy to move up within the organization if there was no access to management outside of my own team.",Archer Daniels
99,"""Operations Management Trainee""",4.0,opportunities to move up valuable management experience,hours can be long depending on business division,Archer Daniels
100,"""Maintenance A  since 1994""",1.0,pension is ok below average in the industry but at least one is offered.,"this company gives less than cost of living pay increases, and increases the employee contribution to the benefit package thus driving down your standard of living. The heath care package is poor 1million life time cap and if your heathy you will pay all of your heath care costs and typically not meet your deductible. This is by design. The management has 0 accountability , their slogan for safety is zero is possible. but should be zero is probable as anything that may occur will be blamed on the effected employee 100% of the time regardless of any circumstance. This is also by design and the reason for their belief in zero is possible , zero liability as their goal. I believe their primary concern is not the safety of the employees as much as it is to cover their liability in any situation regardless of anything else. I worked for ADM for 23 years as a maintenance A my job was to help maintain the electrical maintenance troubleshoot electrical problems and support of primarily electrical based problems in the plant. I received my Journeymans and Master electricians license while I worked there. but this company does not have electricians on staff thus my maintenance A job description. They do this so the can pay the employees less than electrician standard wages and still have them do electrical work. I would not recommend this job to anyone. I finally got fed up and left it was not hard to find a company to top what this one offered.",Archer Daniels
101,"""A+ company to work for""",5.0,"Great people, great company. Not as cut throat as some big organizations.",Like any big organization it’s easy to fall back into the weeds.,Archer Daniels
102,"""Changes""",3.0,Good benefits and pension,Restructuring every5 years leaves employees wondering if their job will be cut,Archer Daniels
103,"""Project Engineer""",3.0,Good training when on board. Autonomy to make impact,No clear career path within the organization. difficult to mobilize,Archer Daniels
104,"""Corporate finance could be great but isn’t""",2.0,Some people really are great at their jobs and managing others. Hopefully you will work for one of them. Hopefully you will work in one of the business units that really values its people and not corporate. There are definitely those who try to make ADM a great place to have a meaningful career for people just starting at entry level positions as well as those who join ADM already with some experience.,"Unfortunately, there are managers who are knowledge experts but haven’t a clue how to properly manage teams. These people should not under any circumstance have direct reports. Upper management values stability more than actually putting a great leader in place. Management is not rewarded for developing a great team so development is not a focus. “Perception is the only thing that matters.” Direct quote from a very senior person. It doesn’t matter if in reality you are destroying value or hurting the team if simply the perception is the opposite. The route to success here is to convince the person above you that you know what you’re talking about. It doesn’t matter whether that’s actually true or not. An MBA from a top school can buy instant credibility and opportunities not afforded to those without regardless of performance.",Archer Daniels
105,"""Lab Technician""",3.0,Good money if you're willing to put in the hours,"you dont always get weekends off, sometimes working 60-72 hours in 1 week",Archer Daniels
106,"""Automation Intern""",4.0,"Lenient, good pay, lots of learning experience","Lack of immediate support, currently lack of local management",Archer Daniels
107,"""Laborer""",4.0,"Pay, overtime, hours, benefits",12 hour shifts and coworkers,Archer Daniels
108,"""Good place to work.""",4.0,The fellow employees are fun to work with.,Work through breaks most of the time.,Archer Daniels
109,"""Great employment opportunity, Loads of room to improve.""",2.0,"Great benefits, opportunity to advance/ learn positions, decent pay.","Grey areas within their own policies, lacking in the HR department, unfairly strict.",Archer Daniels
110,"""Process Engineer""",5.0,Great opportunity and flexibility for growth,Locations are not always ideal,Archer Daniels
111,"""Business Analyst""",5.0,"Colleagues are all very nice, help and supportive.","None for now, still discovering.",Archer Daniels
112,"""Laborer""",1.0,I tried really hard to think of one but I’m drawing a blank!!!,"Terrible management in Quincy,IL (Brenton) I got terminated for being sick even though I had laryngitis and the flue. No sympathy from the management. I would not recommend this position unless you never get sick and enjoy bathing in oil all day then this might be a career for you. Oh ya and the pay is terrible 15.08 an hour with .83 cent increase when you get put on a team big whoop. Then if you get qualified meaning being an expert at your job then you receive a 4.00 raise but get in line cause there’s been people that have been there for two years still not qualified lol.Then once that happens say goodbye to your life cause it’s gone two weeks out of the month you work 7pm-7am four on 3 days off during that period then on the third week you work 3 days of (days) then four off then you get a week off at the end of the month who the hell can adjust to that sleep pattern. Oh ya and if you have a family that you like to see don’t plan on seeing them cause you will work every Holiday after awhile who really cares about the extra holiday pay. Stray far away from the Quincy Refinery. A greeter at Walmart gets treated better!!!",Archer Daniels
113,"""Utility Mill Worker""",5.0,"Great staff. Small staff, 30 people. Good pay. Great benefits.",Labor intensive. Temperature extremes. Rotating shifts.,Archer Daniels
114,"""Sales Rep""",4.0,Great org to work for.,None that I can think of!,Archer Daniels
115,"""Forklift operator""",4.0,Great pay and salary and overtime,Union not strong enough to make changes.,Archer Daniels
116,"""S ale Clerk/Office""",4.0,"Great coworkers, safety culture, closed on holidays",Long days during harvest season working many 10-12 hour days,Archer Daniels
117,"""Terrible""",1.0,The only pros I have are benefits,"Management is incompetent. You will be blocked at every turn if you try to move up. Will be notified on a Friday before you leave that Saturday is mandatory overtime. I could go on and on but to sum it up. If you want to be looked over, underappreciated, and under payed this is the company for you",Archer Daniels
118,"""Career advancement""",4.0,A great place to gain experience.,I have nothing negative to say about my work experience.,Archer Daniels
119,"""So far so good here""",4.0,"Local, flexible time off work,",Located in a small town where there’s not much to do,Archer Daniels
120,"""Just a review""",4.0,Weekends off Good people to work with Great location Ok salary and bonus Good 401k and health benefits,Long hours On-call on holidays Don’t always have enough resources to work with,Archer Daniels
121,"""They hire just to fire you""",1.0,Pay and insurance were good but thats where it ends,Management and the customers to some extent were always doing everything they could to get you fired,Archer Daniels
122,"""ADM Employee""",1.0,"Truly dedicated and ""overcoming the odds"" coworkers.","Unstable and drastically unhealthy occupational schedule. Severe lack of leadership in management, and even more severe lack of proffessionalism and maturity in Human Resources.",Archer Daniels
123,"""Manager""",4.0,"Great people, good employees, and a general fun place to work.",Job expansion as job enrichment opposed,Archer Daniels
124,"""Production worker""",5.0,Great group of people to work with,"Hot condition,work schedule is confusing",Archer Daniels
125,"""Avoid""",1.0,Decent salary for location. Decent benefits.,Toxic environment to work in. No support from management.,Archer Daniels
126,"""Everyone leaves""",1.0,You make money by getting lots of overtime,"No life, schedual all over the place, you cant make plans or see family, very poor mangment",Archer Daniels
127,"""Audit Sr. Manager""",3.0,Good benefits and compensation packages,Have become too concerned with quarterly results.,Archer Daniels
128,"""Managerial weakness""",2.0,Some great products and good people in functional positions with a rich heritage should make it easy to capitalize on potential,Inability of senior management to fully engage key personnel and simply looking after their self-interest make this an unhappy place. Career planning is non existent and internal politics dominate. Sad decline of a company with big potential.,Archer Daniels
129,"""Fleet Deckhand""",3.0,"Healthcare, 401k, Uniforms Provided/ PPE Provided",Labor Intensive / Low compensation when paired with the risk and responsibilities,Archer Daniels
130,"""Good""",4.0,Good to learn in this company,No cons I found in this company,Archer Daniels
131,"""Great company to start a Career out of University""",5.0,"autonomy over the process improvement, great vacation benefits, forward thinking management","limited career counseling, compensation does not always match value provided and responsibility.",Archer Daniels
132,"""Administration process specialist""",5.0,Room for advancement within the company,Hiring process is very slow,Archer Daniels
133,"""Good Company""",4.0,"Advancement opportunities, good benefits wages could be better","very large company, management overlooks the little guys.",Archer Daniels
134,"""ADM""",4.0,"Good management, good co workers, large stable company.",available locations to work at.,Archer Daniels
135,"""Good starting position but rarely ever room to move up in company""",3.0,Great experience and helpful managers.,Upper management has changes the culture and got rid of several positions which makes it difficult to advance in company.,Archer Daniels
136,"""Laborer""",1.0,The money was good good,All but the money sucks,Archer Daniels
137,"""Decent""",3.0,Its easy for the pay,"Boring, everyone acts like they are in highschool.",Archer Daniels
138,"""Workplace Environment""",4.0,"Great benefits, lots of knowledgeable coworkers",Cutback on group wide activities,Archer Daniels
139,"""Grain Handler""",5.0,Great company to work for!,Only thing I can think of is that grain handler should be making as much as a miller.,Archer Daniels
140,"""Rail Car Repair""",2.0,"Working on railcars. Get paid to screw around all day. Extended breaks, lunches, and bathroom breaks. Free stuff.",They like to talk safety but it's not high on the list. It's all about making money for the CEO's bonuses. Lazy co-workers. Makes a good worker into a disgruntled employee. Grown men acting just like a bunch of middle school girls with all the drama. Two faced management and co-workers.,Archer Daniels
141,"""Dispatecher""",5.0,Treated everybody equally and fair,Needs to give out more training via the web,Archer Daniels
142,"""Electrical/Instrumentation Technician""",4.0,Great variety of work. Good benefits. Good pay,"Working swing shift is a bear, especially if you're always used to being on one shift. I don't know how some of the people have done it for 30+ years",Archer Daniels
143,"""I like it""",4.0,Paid for school room for advancement,lack of training programs lack of mentoring,Archer Daniels
144,"""Great""",3.0,"Pros- great pay, flexible hours","Cons- long hours, no time off",Archer Daniels
145,"""Overall Good Place to Work""",4.0,"good benefits, the opportunity for promotion through relocation","long hours, personal life may be sacrificed at times",Archer Daniels
146,"""Mechcanical Maintenace""",4.0,Very safety oriented and the potential to learn and advance.,Lower level management not being held accountable.,Archer Daniels
147,"""ASOM""",5.0,"I love my job, pay is fair, benefits are great and the culture is easy to adapt to and become apart of",The hours are long at times but this just comes with the territory of working in the AG employment sector,Archer Daniels
148,"""So happy now""",2.0,Not many that I can remember,Too many to list here and no need to,Archer Daniels
149,"""Wastewater""",3.0,Good money if you’re willing to work overtime,Rotating swing shifts &amp; OT,Archer Daniels
150,"""Fractious Work Environment""",2.0,Good pay and the work was usually straightforward.,Intense schedule usually left everyone pretty frayed.,Archer Daniels
151,"""Well done""",4.0,They work with you is a plus,Swing shifts and basically on call,Archer Daniels
152,"""Nice team, could be bigger though.""",4.0,"Good team, good compensation. Great benefits.",Staffing is light which can mean long hours and multitasking.,Archer Daniels
153,"""With all honesty""",5.0,"Great Colleges, management are nice and respectful to not just the customers but employees as well.",The hours during harvest are rough but pays fantastic.,Archer Daniels
154,"""Work life balance needs work""",3.0,"Pay is excellent and so are the benefits. Not a complex job, but it has many opportunities to grow and transfer throughout the world",Last minute scheduling and shift changes. Schedule for the weekend not out until Friday afternoons. Lots of interoffice politics to navigate.,Archer Daniels
155,"""Interesting place""",4.0,Very interesting process. Fun to be a part of a 100+ year old plant.,Disfunctional management. Low pay.,Archer Daniels
156,"""Great company""",5.0,Good people good place to work,none that I can think of,Archer Daniels
157,"""Accounting Analyst""",5.0,You get to work with great people.,There are several different computer systems and they do not work well with each other.,Archer Daniels
158,"""ARCHER DANIELS MIDLAND""",5.0,"Pay, benefits, stability, management, advancement opportunities.",I would say the only con is working 12 hour swing shift.,Archer Daniels
159,"""receptionist""",3.0,ADM has a good benefit package,They have a lot of lay offs therefore no job security,Archer Daniels
160,"""Great company to work""",4.0,great money paid on time,only Seasonal in certain parts,Archer Daniels
161,"""Supervisor""",3.0,Salaried shift doesn't get called in,Taking all benefits such as pension. The pension is why most people take a salaried position. Lowest operator can make more money than salary with little overtime.,Archer Daniels
162,"""laborer""",5.0,the company has great people and opportunities.,i have not worked for adm .,Archer Daniels
163,"""Great company to work for!""",4.0,Stable work environment. Diverse projects.,Less opportunities to move up the ladder,Archer Daniels
164,"""Clerk""",5.0,Great company!! Good benefits!!,Long hours during busy time.,Archer Daniels
165,"""Antiquated""",1.0,A lot of good people in the organization.,"Very antiquated in management methods and IT systems. ""Good Ole Boy"" network at the top. Very poor at employee training and development.",Archer Daniels
166,"""loadout""",4.0,Excellent benefits and pay. Many opportunities for overtime.,"Difficult work schedule, sometimes too much overtime.",Archer Daniels
167,"""Process Engineer""",4.0,Good people that are willing to assist when needed.,"Overtime, second, and third shift work sometimes required.",Archer Daniels
168,"""Caution!""",3.0,"Opportunity to do high volume of business, interact with all stakeholders to develop solutions to logistics challenges.","Antiquated, top-down management; ""big dog"" mentality... 'I am big, do as I say!' ; interpersonal dysfunction and internal politics are an ongoing drag on the company; hyper reluctant to collaborate on solutions to benefit and enhance all operations; heavily subsidized agri-commodity industry enables non-competitive operating model.",Archer Daniels
169,"""internship""",5.0,friendly co-workers; good mentor; good compensation and good learning process,work overtime and duplicated work,Archer Daniels
170,"""wastewater treatment""",2.0,Good benefits and salary. Always learning something new.,"Swing shift, a lot of overtime",Archer Daniels
171,"""Good job for the area""",4.0,Good company with good benefits,Location is in the middle of no where,Archer Daniels
172,"""IT - Great company if you want to settle down""",4.0,"Low stress, great people, plenty of opportunity to take initiative Nice place to work for a long time as long as you are basically competent/care",Zero accountability for contractors aka they take multiple days to answer basic emails/ do their jobs Takes weeks to get the most basic activities/accesses approved,Archer Daniels
173,"""QA/QC""",4.0,"Benefits, stability, future, global, team",Leadership is lacking in communication,Archer Daniels
174,"""Senior Accountant""",4.0,"Great training, leadership, and strategy. My managers were all excellent and intelligent-really knew the industry.","ADM is a large company, so it is easy to get focused on your single area.",Archer Daniels
175,"""fleet deckhands""",5.0,I like to go back there.,good pay and good people.,Archer Daniels
176,"""work is good""",5.0,"great benefits, good bosses, easy work",never know what hours will be like,Archer Daniels
177,"""Good flexibility, but downsizing recently""",3.0,Good work like balance. Challenging assignments. International experiences. Hard working coworkers. Open door environment with management. Travel opportunities and various businesses.,Have gone through several reductions in staff which causes some groups to be overloaded. Limited bonus program for corporate bases positions.,Archer Daniels
178,"""Overall good job but big Corp crap""",4.0,Out and back loads. Home every weekend unless its busy season. Benefits and pay are almost unbeatable. For otr drivers have assigned trucks that are late model.,"Everything changes on a moments notice. Unless your hooked to the load and rolling it could change. Don't have an accident its almost 100% you'll be on the streets. ""Accident investigation"" almost always finds driver at fault.",Archer Daniels
