,title,rating,pros,cons,company
19,"""Engineer review""",3.0,Good Pay and Great bonus incentive,Jerked employees around Wouldn't put promises in writing,Caterpillar
20,"""Engineering Manager""",4.0,"Overall, good company values. Above average total compensation for the industry.",The restructuring program is very stressful on employees.,Caterpillar
21,"""engineer""",3.0,"good values, easy work environment","lower benefits, job security risk",Caterpillar
22,"""Great place to work""",5.0,Everything about this place is good,"Peoria, IL is not so good",Caterpillar
23,"""Good place as a stepping stone to a better job""",2.0,Company has stopped shrinking,Complete contempt for experienced employees. Managers have BRAGGED that they now have mostly gotten rid of senior employees.,Caterpillar
24,"""CAT Entertainment Services""",3.0,Lots of opportunity for overtime,Poor structure Difficult to move up in the company Under appreciated,Caterpillar
25,"""Quality engineer""",3.0,Big company， more learning opportunities,No much bebefits，not even free coffee,Caterpillar
26,"""Cat sanford nc""",5.0,"Plenty of hours, lots of jobs to learn",Lots of whiny people who dont want to work all the time,Caterpillar
27,"""Desing Engineer""",4.0,Great Pay Places to move around the company pro family,Very political a lot of work,Caterpillar
28,"""Great learning experience""",4.0,"Challenging, recognition when you have done well",Limited opportunity for advancement,Caterpillar
29,"""Great internship to use as a stepping stool.""",4.0,"Great intern pay, interesting work, and great people","Bad location, the work environment was fairly traditional, lots of layoffs",Caterpillar
30,"""Fortune 100 Company""",4.0,Good people. Good pay. Good benefits. Work can be interesting. Good work life balance,"Management must answer to the financial realities of share holder demands and commoditization of their products. At the end of the day, someone's employment at the company is a business decision as viewed by management on high.",Caterpillar
31,"""Manufacturing dying in the United States?""",2.0,Current Management doing a lot to help workers become more marketable.,Closing Joliet facility to move to Mexico.,Caterpillar
32,"""Great People""",4.0,Great people at this company. Family environment,Production staff were always second to the sales people. Sales could do no wrong but production staff blamed for everything.,Caterpillar
33,"""Bad""",1.0,There are no good things,Everything is not good there,Caterpillar
34,"""Great Company""",4.0,God pay and benefits. Employees are taken care of,Struggling to hold market share,Caterpillar
35,"""Solid Strategy. Good Leadership. Overly Complicated Organization.""",4.0,Great pay. Great benefits. Schedule flexibility for management in most areas. Best job opportunities in central Illinois.,"Global company, so you need to be somewhat available round the clock. Weak culture at the mid to low levels.",Caterpillar
36,"""CAT""",1.0,It is a union facility.,No room to advance and no time for family with all of the mandatory overtime,Caterpillar
37,"""There's  still time to become a great company again, but changes are required""",2.0,Once a great company with values and compassion,Rewards those willing to compromise safety of workers and customers for financial benefit of insecure and unscrupulous management,Caterpillar
38,"""Market Consultant""",5.0,"Great work atmosphere, strong leadership team",I enjoy all aspects of my job.,Caterpillar
39,"""Not recomended""",1.0,"nothing as such, IT team is not good",Other teams except IT are good.,Caterpillar
40,"""good work-life balance, average management""",3.0,"Good work life balance, compensation",Origination is very vertical with many layers. Management doesn't invest much time in people development although this may not be a problem in all divisions. Strategy changes often and reorgs happen often.,Caterpillar
41,"""Unstable work conditions""",3.0,"Good pay, have had better benefits, good opportunity within company.","Unstable, too political, no loyalty nor values. Poor life balance.",Caterpillar
42,"""Seen the world, got paid to do it.""",4.0,"Incredible range of opportunities to do a variety of different roles over the course of a career. Because of this, you can have a life-long career at a place like this. They'll identify you as a high-perfomer, if indeed you are, and give you a path to a dynamic and successful career.","All career paths lead back to Peoria, IL.",Caterpillar
43,"""Review""",4.0,"Good money, but sometimes may have to put up with terrible supervisors",Some supervisors are terrible people,Caterpillar
44,"""Painter""",4.0,Great benefits.. Company 100% match..,They don't terminate employees that break safety standards unless it happens frequently..,Caterpillar
45,"""EHS Professional""",3.0,"Pay, Opportunity, People, Global, Benefits","Instability, Engagement, CEO, Programs, IT",Caterpillar
46,"""Engineering Manager""",5.0,"Great teamwork, great products, many opportunities for advancement",Has become like others in their industry in terms of benefits &amp; salaries,Caterpillar
47,"""Experienced Cat Professional's Opinion""",3.0,Global Diverse Competitive Pay and Benefits Large Finance Team Strong Results / Good Business Model Opportunities for young professionals,"Large, easy to get lost, stale Clicks (networks are key) Focused on profit / cost reduction (layoffs) No loyalty / appreciation of experienced professionals",Caterpillar
48,"""Catering coordinator""",5.0,"catering crews as they plan, prepare and serve food at wedding receptions, charity events, holiday brunches and office functions. They may assign tasks to a team of cooks and servers and make sure those tasks are completed according to client specifications. On-the-job training is common in this field, and prior food service experience is a plus.",Company didn’t know how to handle the abundance of orders,Caterpillar
49,"""Good Place to work""",4.0,Plenty of hours to work overtine,Weekends end up being mandatory half the time,Caterpillar
50,"""Test engineer""",4.0,"A good place to learn, good pay and top notch 401k",Extremely bureaucratic. The administrative burden makes it hard to meet schedules,Caterpillar
51,"""Mechanical Equipment Designer""",4.0,Interesting insight into the International Mining Equipment Industry. Interaction with the best Field Engineers. Access to continual Learning on the job.,Heavy Work Load and frequent movement of people.,Caterpillar
52,"""Is a good company to work with""",3.0,Good work life balance. Caterpillar got good system in place.,Limited learning. No growth for the people who joins Caterpillar after 35 years of age.,Caterpillar
53,"""Good place to work""",4.0,Great work culture and they understand the importance of work-life balance,"Like anywhere, if you have a manager that doesn't have your career in mind, you can get stuck",Caterpillar
54,"""Heat treat specialist""",2.0,Good people to work with,Favoritism among management with certain employees,Caterpillar
55,"""So far so good""",4.0,Nice atmosphere for welders air hoods and cool air supply,Dont know yet we will see,Caterpillar
56,"""Great place to work alot of room for advancement with in the company""",5.0,"Lot of room for movement, great environment, willing to help you grow within the company",Some bad employees get over looked for poor performance. which puts more on guys who care about there work and want it done right.,Caterpillar
57,"""Heartless""",1.0,pay and benefits with some opportunity if things are going well,"layoffs all the time, constant restructuring, don't care about employees or their families",Caterpillar
58,"""Proud to be here""",4.0,"Good compensation, improving flexibility.",Depending on area (ie groups who have had a lot of cuts) climate can be really negative.,Caterpillar
59,"""Not the worst place to work, but not the best.""",2.0,Great salary and benefits. Lots of resources. Good networking.,Slow to accept change. Poor work/life balance. Blaming culture.,Caterpillar
60,"""Electrical Engineering""",5.0,Plenty of opportunities in technical (HW and SW) and project management. Very good compensation package. Very good working environment in most departments as it looks like. The company policies are very well defined and strictly enforced.,"Most of HW positions for Electrical Engineering are only in Peoria, IL.",Caterpillar
61,"""Good""",4.0,Good benefits and great teamwork,Not any cons at all,Caterpillar
62,"""Not sure""",4.0,Great salary and great benefits,"Very traditional, old white boys club",Caterpillar
63,"""Busy,  Dirty, and Not what one would think""",2.0,"Good salary, good experience within manufacturing, large campus with cafeteria, growing business, overtime if you want it (even salaried positions), some of the people are very smart and most are kind","I was hired into Supply Chain but yet at one point we were all forced to manage union employees on the weekends. We were paid overtime for the extra work but it wasn't what the position should be doing (supply chain engineering). If I wanted a ""Section Manager"" job I would have applied for the many that were/are available. The whole position was pitched as an operational analytical position but quickly swapped to a ""Managing warehouse employees"" position. Be weary of this if you decide to come on board. It was also very dirty, the office was disgusting and hadn't been cleaned in years, and if you weren't working 10 hours+ days, everyday, you felt looked down upon.",Caterpillar
64,"""industrial engineer""",4.0,"very collaborative team, structured organization, liberal view toward learning and development in managerial level, good pay","outdated systems, extremely customized software, most of the team members are above 50 years old!",Caterpillar
65,"""Materials Specialist""",5.0,Good company to work for. Great vacation time.,Be prepared to work a lot in the warehouse. No life in the spring or summer.,Caterpillar
66,"""Hell on Earth""",2.0,Sometimes the checks are nice.,Work anywhere from 4 to 23 days before a day off. Impossible perfection standards. Happily penalize an assembler for benign and fixable mistakes.,Caterpillar
67,"""Lost it’s way""",2.0,Business in an upturn now,Employees demoralized by constant restructuring and layoffs.,Caterpillar
68,"""Procurement Analyst""",3.0,Pay and benefits are modestly good,"Methods, Company stuck in the past",Caterpillar
69,"""Good""",5.0,Nice work environment. People are very friendly,Growth opp are slow. You have to let the management make the choices for you. It happens but you have to very patience,Caterpillar
70,"""Marketing""",5.0,Great environment. Supervisors are very helpful,90% travel and long hours.,Caterpillar
71,"""Average""",4.0,"Brand recognition, challenging projects, strong follower position, average benefits, great people throughout the organization.","Cyclical business, inadequate resources, limited international opportunities, limited employee development opportunities (ad hoc development), short term focus on business and employee investments.",Caterpillar
72,"""IT Program Manager""",5.0,Best Work Environment Work Life Balance,Limited growth opportunities. Adoption to new Technologies,Caterpillar
73,"""Marketing""",4.0,It has a long term employee training program. Learn a great deal about the industry and the product line.,It is a big business and things move very slowly. There was ways to get done faster. But those ideas did not fit the business model in the company.,Caterpillar
74,"""Technician""",4.0,Great environment. Ample opportunity to progress upwards. Climate controlled environment. Educational opportunities.,Very few. Work hours vary greatly depending company needs. Mandatory overtime is necessary under certain circumstances.,Caterpillar
75,"""Good benefits, slow career development""",3.0,"Good benefit, decent pay, relocation packages.","Slow career development, out of touch managers.",Caterpillar
76,"""Good compensation""",5.0,Good compensation and STIP (short term incentive payment) and 401(K) 1 to 1 match.,"Downside of business, so not much chance to develop",Caterpillar
77,"""Caterpillar""",3.0,Some of the management were helpful.,If your not in the good ole boy network forget about advancement,Caterpillar
78,"""Verification Team Leader""",3.0,Benefits are great. Vacation time is good.,Pay is not great for the work performed.,Caterpillar
79,"""Caterpillar For Candidate Employees""",4.0,Good compensation and benefits. International travel and relocation opportunities. Very diverse job opportunities across many product lines. Good culture and values at most locations. Management making efforts to improve work life balance and totally phase out “old school” autocratic management style,Difficult to advance beyond mid management and is very dependent on who you know and executive sponsorship. Very cyclical business cycles which puts your job in jeopardy every few years. A lot of turnover in recent years.,Caterpillar
80,"""Good company""",5.0,Great benefits with pretty good pay.,"Some hours may not be great if you are on not on 1st shift. Depends on your preference. However, hours are essential.",Caterpillar
81,"""Investor confidence roller coaster""",3.0,Well developed processes and procedures. Good employee development.,"Ran by accountants. If not securely buckled in during the investor confidence roller coaster ride, be prepared to be thrown out",Caterpillar
82,"""Caterpillar Financial""",3.0,"Global, Facilities, Salary, Benefits, Community","Management, Work/Life Balance, Systems, Not open to new ideas",Caterpillar
83,"""Great career builder""",4.0,"Small plant upper management is great, knows everyone by name",No room for growth in a small plant,Caterpillar
84,"""Cat Logistics""",5.0,The people are engaging and willing to assist co-workers,"Location, Growth or Career opportunities are sometimes limited",Caterpillar
85,"""Global company""",3.0,Global company with movement available,Need to be very intentional about career planning,Caterpillar
86,"""Assembler""",2.0,It's ajib that requires a high level of skills because you have to be able read and follow work instructions detail by detail,Poor management and little room for adancement,Caterpillar
87,"""Cat or Not Cat""",4.0,They try to have a good work / life balance for their employees. For the area the pay is rather good.,"The company is very cyclical in its business cycles, this leads to large swings in personal and funding for different projects. Expect a reorg every quarter.",Caterpillar
88,"""Manager""",3.0,Great salary and benefits. Nice locations. Fast paced and makes decisions quickly.,"Short term approach to employment. No longer a long term career option. As change occurs (which happens quickly), can find yourself in the wrong position at the wrong time and find yourself let go (despite your performance record).",Caterpillar
89,"""machinist""",3.0,"Good Money, Great benefits, great co workers","long hours, Caterpiller kept switching me to nights, then days, then back to nights.",Caterpillar
90,"""Great Company""",5.0,Good entry level pay for inexperienced machinists.,"If hired in as supplemental, up to 2 years to be considered full time eligible",Caterpillar
91,"""Production associate""",2.0,The experience for the most I like working as a team,Ready for some advancement trying to move up with a company,Caterpillar
92,"""Some good things come to an end...""",3.0,"Good benefits, good wage, job opportunities within the company, room to grow and learn.",Upper management trying to phase out older work force and replace with contract help or hire new employees at lower pay scale with less benefits.,Caterpillar
93,"""Project Manager""",4.0,"Compensation, flexibility, work/life balance, and people",operational HQ in small town,Caterpillar
94,"""Manufactering Engineer""",2.0,They had paid more then most companies in the industry,Outsourcing is going to kill this company.,Caterpillar
95,"""Marketing Rep""",3.0,A lot of opportunities to grow within the company. Provide a good amount of learning opportunities for an individual to grow.,Very political working environment. Not very accepting of a diverse population.,Caterpillar
96,"""Buyer""",4.0,"Excellent compensation, good bonus potential and 401k",Huge time commitment required. Not much work life balance as there are often meetings anytime from 7 am to 9 pm on any given day.,Caterpillar
97,"""Caterpillar, Caterpillar, Caterpillar, Caterpillar, Caterpillar""",5.0,great work life balance !,lack of career opportunities outside of Illinois,Caterpillar
98,"""Good place to be student trainee/intern""",4.0,I had a great supervisor and was given many opportunities to take on responsibilities generally beyond the scope of someone in my position.,"Large organization--not for everyone. Recent ""re-structuring"" efforts.",Caterpillar
99,"""Great Company""",5.0,Great global professional growth opportunities,work load balance review needed,Caterpillar
100,"""Logistics""",4.0,Great people there to work with,Pay bad compared to other places,Caterpillar
101,"""Manufacturer Specialist II""",4.0,Excellent benefit package and family,12 hours shifts plus more inclusive activities,Caterpillar
102,"""Great pay, but cyclical company with many layoffs!""",3.0,"Worked at Peoria Corporate. Great pay, great bonuses, great 401(k) match. Well above average.","Company is in cyclical business (relies on global growth), and many layoffs. End of 2016 saw huge layoffs, even at the Corporate headquarters. Bad managers seem to get through the cracks and puts morale down and disengages associates reporting to manager.",Caterpillar
103,"""Mechanical Technician""",4.0,"salary, perks, location, products, brand","management, supervisors, lay-offs, plant shutdown",Caterpillar
104,"""Project Manager""",4.0,"Amazing company, great opportunities both in country and overseas. Opportunities with good compensation are available as individual contributor and management level. Important to stay focus on goals -",Navigating through the matrix can be overwhelming at times - Highly recommend a mentor / advocate if interested in upper mobility.,Caterpillar
105,"""Pick pacer""",1.0,"Good pay nice,people,to work with,team,leaders,and,coaches,are,racist",Bad management racist they treat temps like garbage,Caterpillar
106,"""Senior Engineer""",4.0,Great company &amp; great team to work with. Great benefits. Good working environment and flexibility for work life balance,Global company. Sometimes have to work night meetings with China team.,Caterpillar
107,"""As a machine operator you are a body that is demanded to produce machine hours.""",3.0,The pay is great and the benefits are even better. 2 week paid vacation and paid holidays off. You can work as much overtime as you like. Saturday’s are time and a half and Sundays are double.,You WILL be forced to work 2 out of 3 Saturday’s or every other Saturday and Sunday. If you refuse you WILL be let go.,Caterpillar
108,"""Great company to work for""",4.0,Very flexible work schedule with many planned activities to improve employee and team engagement,Caterpillar used outdated systems for many functions that can make day to day activities difficult to complete,Caterpillar
109,"""Corporate Engineering Internship""",3.0,Sometimes had interesting work. Helpful engineers and technicians.,Department seemed out of place in the company.,Caterpillar
110,"""Diversified Culture""",5.0,"Good management, Lots to learn from people",Layoffs due to market conditions,Caterpillar
111,"""Truth""",4.0,"Decent pay and good benefits. Coworkers are, for the most part, some pretty friendly people. Good company over all to work for",no job security. Supervision is not the brightest bunch. Lots of Egomaniacs You have to keep your head down and stay busy for the first few years,Caterpillar
112,"""D&amp;I Consultant""",5.0,"Work/life balance , Culture, Challenging Work, Career Growth","Given size of company, sometimes projects can take a long time to implement",Caterpillar
113,"""High Schoolish""",1.0,Health benefits. 401K plan. Nothing else,"Pay..team leads are disrespectful, upper management do not care about the people &amp; are free to lie on anyone who they do not like.",Caterpillar
114,"""Summer Fling""",4.0,Great HR experience all around,Manager had personal issue with me,Caterpillar
115,"""Good pay""",4.0,"Good Pay, benefits, and time off Good challenging experience","Work life balance is poor Very cyclical business cycles cause you to be worried about the safety of your job every couple of years Headquartered in ""Chicago"" but really Peoria. Most of the good jobs are in Peoria IL, which for most people is not a desirable place to live",Caterpillar
116,"""unfortunate""",3.0,Was a great place to work in south Milwaukee.,Commodities taking a hit really dropped the number of employees needed.,Caterpillar
117,"""Great Place to Work""",5.0,There are certain division you want to pay attention to however for the most part Cat is a great place to work as long as you do your job.,There isn't too much to add here,Caterpillar
118,"""Industrial Intern""",5.0,Helpful and friendly staffs with excellent knowledge.,Huge load of work assigned to interns.,Caterpillar
119,"""Associate Engineer""",5.0,Very Good working culture company in India,Promotion takes more time in India,Caterpillar
120,"""Sales Manager""",5.0,Excellent company with great benefits and career opportunities. Amazing people and global experiences,Not really if you like a corporate job,Caterpillar
121,"""CPS""",4.0,Great Benefits that are available for all employees,Cyclical business demand can result in cyclical employment oportunities,Caterpillar
122,"""Great compamy""",5.0,Easiest job ever maybe a little too easy. They like to promote their own.,You get Mandated overtime a lot,Caterpillar
123,"""Good place to work""",4.0,"Once you hit a certain level, you can move around within the company. Lot's of longterm, lifelong employees.","Very concerned about stakeholders which can be good, but also could affect work when coming to year end. They could close plant for a week.",Caterpillar
124,"""Good place to work in the good time, not so much in a down turn""",3.0,"Care about work-life balance, global opportunity, a lot of very talented people to learn from","Management no longer seems to care about employees. In a downturn, they'll suspended hard earned merit increases, even for the highest performers, layoff and cut jobs without a second thought. Just hope you get in during the good days.",Caterpillar
125,"""Good morning and welcome to work, 6079 Smith W.""",3.0,Good people all around you. Pleasant work environment.,Feel like a number. Annual reviews are tedious and unrewarding.,Caterpillar
126,"""Strong Past & Near Term Future""",5.0,"Excellent comp package, commitment to treating each other with values","Hours, travel, relocation demands of a global company",Caterpillar
127,"""Senior Accounts Analyst""",4.0,Great company. Great benefits. Pay is decent.,The only con is the plant shut down,Caterpillar
128,"""Great until just announced the doors are closing come August 2018""",3.0,Good ethics. Good people. Great pay and benefits. Great work schedules to chose from if available. All allow you to have weekends off as well.,The company decided to close down the waco facility. This decision out nearly 200 people in a state of shock being that we were under the impression our facility had been making great improvements in profit margin,Caterpillar
129,"""Talent Management Professional""",4.0,"Caterpillar is a large global company offering a vast amount of career opportunities, especially if you are mobile. A company that has a strong foundation of core values and believes in winning the right way.",Lots of restructurings in the past few years.,Caterpillar
130,"""Six Sigma Black Belt""",1.0,"Benefits are fair. Project is good as they have monopoly. Some of the tools they use are good such as dynasty, CPS etc.",Management. Old boys club. Toxic work culture. 20 years behind other companies. Immigrants are worker bees. Not a growth company,Caterpillar
131,"""Caterpillar""",3.0,Global construction company with tons of opportunities for movement and learning. Comparably some of the best benefits from 401k to health insurance.,Division strategies not always based around sound facts but on what leadership wishes to do. Moving away from manufacturing to outsourcing managed by supply chain.,Caterpillar
132,"""Warehouse associate""",3.0,Safety is number one lots of overtime good pay,Standing all day long first shift is a pay cut,Caterpillar
133,"""marketing representative""",3.0,flexible work environment with casual attire permitted,Employees are expected to work after hours,Caterpillar
134,"""Senior Associative Engineer""",5.0,Excellent work environment and lots of learnings,could be flexible in office timings,Caterpillar
135,"""Material handling""",1.0,Most the people (workers) are cool,"Management SUCKS, they are not fair at all, lots of favoritism",Caterpillar
136,"""Not what they say it is.""",2.0,"Nothing, aside of the people you work with on the shop floor","Management, no room for advancement because they pick and choose who they want to move up. Average yearly salary is NOT $141.000 Unless your in management, pay for shop floor employees is less than what smaller manufacturing companies pay. When starting you get 3 weeks vacation but is not available for you to use unless you WORK during summer shutdown and Christmas shutdown but if you are not asked to work you would need to save those weeks of vacation in order to get payed while being off for shutdown. Health insurance cost has gotten so bad that the yearly 15-25cents raise doesn'the help the slightest bit",Caterpillar
137,"""Old Mindset, no job security""",2.0,Global exposure and great benefits,Female/male Salary difference. No sense of job security. Lack of leadership and communication,Caterpillar
138,"""Engineering Manager""",5.0,Good benefits. Give you responsibility if you demonstrate capability.,Big company can have bureaucratic procedures some times,Caterpillar
139,"""Review""",4.0,"Top 50 company, great products",culture and morale has taken recent hits due to previous 4 years cost reduction - a lot of rebuilding and trust is needed,Caterpillar
140,"""Cycles...""",4.0,"Great products, great pay and benefits.","Cyclical business, on an up cycle now, but the last 4 years were on a down cycle. Major layoffs and restructuring. Very little job movement during this time. Most additions and replacements have been agency or contract positions.",Caterpillar
141,"""Work hard play hard""",5.0,Resource industry work without being tied to a resource industry company.,"You're a professional in the sector, but viewed as a vendor only. Industry/supplier partnership is so crucial, yet some customers fail to see the value the company can deliver.",Caterpillar
142,"""Sr.Engineer""",2.0,"Pretty laid back, benefits are good",Not many growth opportunities if you don't have connections with top management. Poor performance rating system. lot of bureaucracy,Caterpillar
143,"""Embedded Controls Engineer""",4.0,"Good money, excellent people to work with","Living in Peoria, limited opportunities outside of your group",Caterpillar
144,"""Manager""",2.0,"The pay was really well for managers, I myself had worked my way up from an hourly employee to a manager, relocating myself and family multiple times.","Business(underground mining) had been in an ongoing downturn since 2012, layoffs and reduction in force over and over, eventually closure. Human Resources was honestly clueless at this location.",Caterpillar
145,"""Assembly Worker""",5.0,Great place and people to work with. Great company,Company closed down June 2017,Caterpillar
146,"""Work Environment""",3.0,"very comfortable environment, open door policy , flexible working hours",There is no career growth opportunity to all the fields and positions.,Caterpillar
147,"""Engineer""",5.0,"Great people, lots of personal development opportunities, and challenging and rewarding work",Headquarters being in Illinois is a con for me,Caterpillar
148,"""Intern - Peoria""",5.0,*Real Projects *Great Work/Life Balance *Mentor Always There to Help,Did not experience any Cons while employed!,Caterpillar
149,"""Culture will kill you""",2.0,"Good pay although health care has gotten expensive I think that is less the company’s fault, but still something that greatly impacts the individual.",Culture is so devastating from all of their cuts and constraint restructuring they expect the same amount of work to be done with half the work force.,Caterpillar
150,"""Career Development""",2.0,Pay is decent for full time work,There has not been much focus on career development employees while CAT has be going through hard times.,Caterpillar
151,"""Manufacturing Support""",4.0,Awesome benefits and great pay for high school graduates.,Too much focus on profits and they are beginning to cut employee incentives to stay with the company.,Caterpillar
152,"""Not a bad place to work""",4.0,"I very much enjoyed working with the people I work with day to day. The pay is decent for the work. I enjoy the work I do, and usually am not overwhelmed by the amount of work at a given time. I am given the opportunity for professional development.","Management in my division is not open with communication. Advancement opportunities for me are not clear. A lot of needless travel, especially internationally.",Caterpillar
153,"""Engineer at a non-engineering focused company""",2.0,-Total compensation package is quite competitive -Hands on experience,"-Absolutely brutal treatment of employees. Ex: employees asked to relocate to another town, then immediately laid off -No clear direction from senior management on strategy -Extremely limited upwards mobility as an engineer -Locations are far from ideal -If you are an engineer considering working here, talk to as many employees/former employees as possible, and think long and hard",Caterpillar
154,"""Customer Service""",3.0,Great benefits and competitive salary,Impossible to advance due to reorganization,Caterpillar
155,"""Good job if you do bare minimum""",2.0,Paid a lot of money to do little. Easy to distinguish self from peers Opportunity to rework same problems over and over,"Average compensation, average benefits Poor working environment, dated facilities Constant reorganizations with talk of new strategy that never makes it's way into processes.",Caterpillar
156,"""Good Experience""",3.0,Opportunities to experience a global leader and work with an international team.,"Out dated technology, Out dated management,",Caterpillar
157,"""Hard to replace this job""",3.0,"Great money and benefits, hard to replace when I got laid off",Some bad management and leadership especially during downturns,Caterpillar
158,"""logistics center manager""",5.0,Midwestern values and down to earth co workers,Can be somewhat of a good ol boys club depending on location.,Caterpillar
159,"""A Solid Company Historically, Hampered recently by employment reductions""",3.0,"Caterpillar makes great products - their equipment is some of the best on earth and it does make the world a better place. The people there are generally good humans that care about their coworkers (this is universal across the 100,000 person company). Pay and benefits, while not as generous as it once was, is still quite competitive.","Caterpillar has some cons that are inherent in its industry and its history. (1) Downturns in the overall economy result in layoffs if flexibility hasn't been built into the cost structure (2015 saw 10,000 employee layoffs). (2) It's a manufacturing giant - that comes with many great things, but it also comes with locations that are less spectacular than other industries (you put factories where you can get reasonable labor charges and where people allow you to build a big, ugly factory. There's also a long history of union environments, which obviously can lead to some negative environments just from conflicts between ""management"" and labor over the years.",Caterpillar
160,"""Great Company to work""",4.0,Inclusive Good Global opportunities Cross functional Team collaboration is encouraged Benefits,Too slow on execution cafeteria is expensive,Caterpillar
161,"""Production Associate""",4.0,"Close to home, worked 4 days 10 hour shifts.","Plant closed down, and could have paid hourly employees better.",Caterpillar
162,"""Group Manager 2""",4.0,Great benefits. Care about employees.,Women are paid less than men for the same job. I discovered that I was making half of what my predecessor did in the same position with the same responsibilities.,Caterpillar
163,"""Sr. Engineer""",3.0,"Nice people around, 401K match","Become short-term profit driven, lack of research, innovation",Caterpillar
164,"""Not what it used to be""",3.0,"Pay is good, paid time off is generous.",Not keeping up with the rest of the world. Lots of resistance to change. A lot of senior managers just hanging on for pensions.,Caterpillar
165,"""Great benefits but no direction""",3.0,"Benefits are great, chances to travel, and good exposure to many business areas",Constant reorganization destroys progress made in process improvements. It makes it very demotivating to do much above the minimum,Caterpillar
166,"""Great Company""",5.0,Very well Engineered products and services.,To big to fail. To many cost cutting and reduction,Caterpillar
167,"""Supply Chain""",3.0,I am employed and have a job.,Negative culture that affects my home life.,Caterpillar
168,"""Production""",3.0,Great benifits and good pay,the way the company runs is not the way they portray on the outside to others,Caterpillar
169,"""Positive""",5.0,Provides strong benefits to employees,My experience was nothing but positive for future growth,Caterpillar
170,"""Sr Project Engineer""",3.0,"Health benefits, short commute, financial resources for big budget projects.","Big company, slow, innovation/creativity difficult due to bureaucracy.",Caterpillar
171,"""It is ok if you are young and need experience to show on your resume.""",1.0,Generally you will get a paycheck on time.,This is a very shady business to work for. It is ok if you are young and need experience to show on your resume. Staying here for a long time though will taint your resume though. They are also well-known for firing people right before they are eligible for retirement. It is also very stressful and hectic. Think Chinese Fire Drill. (Apologies to my friends from China). The offices were raided for tax fraud by agents with guns drawn. This was all over the news. They hide cameras in the bathrooms. This was on the news too.,Caterpillar
172,"""+15 years experience""",5.0,"Stable company, great values, competitive pay, career growth opportunities","Cylical business, industry becoming more competitive,",Caterpillar
173,"""outbound""",5.0,a very stable work environment,management can sometimes not be in touch with the work process,Caterpillar
174,"""Project Manager Review""",4.0,"Killer benefits and pay. Great on a resume, plenty of room to move up as well.",It's a bit of a boys club. Layoffs are a common occurrence.,Caterpillar
175,"""Power equipment sales engineer""",5.0,Great environment to learn and grow,High priced products and servicesw,Caterpillar
176,"""Assembly""",4.0,"Great benefits, overall company is people oriented.","Local branch excessive work for the pay, hour not conducive to family life.",Caterpillar
177,"""Quality""",1.0,Okay good working environment okay pay,Low pay bad management no bonuses,Caterpillar
178,"""Good Old Industrial Company""",3.0,Good pay and benefits. Laid-back work environment.,"Everything moves slow due to large old company culture and red tape. Can be frustrating to work for people who want quick decision, action and results.",Caterpillar
