,title,rating,pros,cons,company
16,"""Brain drain is present, not the company I started working for""",1.0,"Benefits are good, depending on your manager/director, work/home balance can be good.","I started many years ago and Fannie was a great place to work. I loved my job, pay was great and all FTE's received a bonus. The past 2 years, upper management has made it very clear that they will continue to get a large bonus, while the working class get little to nothing. If you are not a manager or above, a bonus is a thing of the past They are hiring contractors by the truckload as many people are leaving to go to different companies. The brain drain is due to all the items above I noted. Do not expect to get a bonus if you are just a normal FTE. Upper management had protected their bonus structure and for anyone they are protecting. Everyone else will lose thousands. Upper management like to push their product and leave the products that are actually customer with no updates or budget to complete improvements. They only way you will move up in the company is being a yes man to anyone above you. UM states they want to hear different ideas, but if you are not towing the line for their pet project, forget it. Fannie wants to be the google of the mortgage industry. Google pays well, Fannie does not anymore. Thankfully, I will be leaving soon, like so many others.",Fannie Mae
17,"""Not A Bad Place to Work""",4.0,"The people I worked with were generally great and wanted to see projects and efforts succeed. It's a financial sector culture in Washington, DC, but it was still a fairly relaxed and open working environment, at least in my area.","As it's financial sector, dress codes were fairly strict, and sometimes people wouldn't disclose whole truths, and purposely leave useful information out. Being a junior person also meant it was more difficult to influence up.",Fannie Mae
18,"""Great place to work if you can make it in.""",4.0,Highly experienced leadership who believe in a unified focus.,Strides towards allowing everyone to receive professional growth is still a long shot.,Fannie Mae
19,"""Great Career Launchpad""",5.0,"Dynamic group, always interesting projects each year. Many different career paths available.",Uncertainty over government conservatorship status (now over 10 years).,Fannie Mae
20,"""A Lot of Moving Parts""",1.0,Flexibility and Autonomy to manage your own work,Too isolationist and lack of manager care for professional development and growth. Too focused on external teams coordination instead of internal team coordination,Fannie Mae
21,"""Technology Director""",4.0,"Salary, benefits, workplace diversity, work/life balance",Not innovative. Very analytical and methodical. Not a highly collaborative environment.,Fannie Mae
22,"""Fannie Mae""",4.0,- Culture is excellent and staff is very helpful. - Excellent health benefits - Offer excellent performance development training.,Not applicable at this time.,Fannie Mae
23,"""Aggressive environment""",3.0,"Good benefits, sometimes options for partial tele-work","Miserable working environment, poor leadership, ageism",Fannie Mae
24,"""Good Company Terrible Middle Management""",3.0,Great C-level Execs. The company is headed in good direction Competent Benefits,"Terrible Middle Management Hierarchy built in All talk about employee engagement, but managers do not care",Fannie Mae
25,"""good to work for""",4.0,work life balance good salary,slow to change less renovation,Fannie Mae
26,"""Project a manager 3""",3.0,"Salary and benefits , good 401k and health care","Bad management, constant change of management and bad culture",Fannie Mae
27,"""Entry Level""",5.0,"Great Management, Good work-life balance","Decent Pay, hard time moving up",Fannie Mae
28,"""Associates Program""",4.0,Good pay out of college and good opportunity to learn about different parts of the company.,depending on where you get placed there is a very large learning curve and once you get the hang out things you rotate.,Fannie Mae
29,"""Good place to work""",5.0,"Great benefits, Nice location, career advancement",P arking is limi ted.,Fannie Mae
30,"""Great place to work in Finance""",5.0,Good work-life balance Good benefits Fun work environment,Can be lots of red tape,Fannie Mae
31,"""Great company to pursue a long-term career with""",5.0,"Great benefits, good culture, overall good opportunities for growth and development.",Company goes through frequent organizational changes and loves meetings.,Fannie Mae
32,"""They are trying but there's growing pains""",2.0,Good Benefits. Nice office. A large team of top-notch designers.,"Business execs are currently in the process of understanding the value of design. It's getting better but some designers may not have the patience to wait until it gets better,",Fannie Mae
33,"""Entry Level Software Engineer Pipeline""",5.0,"Fast, Responsive and Good Interview process and Training","Everything went smoothly, No cons at the moment.",Fannie Mae
34,"""Good place to work!""",4.0,"Good salary, work- life balance",Less growth opportunity No clear direction for career growth,Fannie Mae
35,"""Review""",4.0,"Great salary, bonuses and benefits.","It all depends on who you know in the company, you have to look out for yourself.",Fannie Mae
36,"""Highly toxic environment with unqualified leadership""",2.0,Modern technology stack and adoption of agile delivery.,"Culture is highly toxic, political, and leadership from SVP to Director lack leadership. Bad behaviors go unaddressed and new leadership lack vision.",Fannie Mae
37,"""Awesome work life balance""",5.0,Benefits Work life balance Continually trying to improve,Nothing. Working at FNMA is great,Fannie Mae
38,"""Great Place to Work""",5.0,Lots of opportunities for career growth if you are willing to change positions. Innovation is a top priority in addition to fulfilling the mission.,Upward mobility is sometimes limited depending on the group/organization you’re in,Fannie Mae
39,"""Wouldn’t recommend""",2.0,9-5 generally with decent work-life balance.,Highly bureaucratic and serious lack of transparency from top down. Middle management in many cases lacks skills necessary to effectively lead teams. Need to look out for yourself; not clear to employees how to be promoted or advance your career here.,Fannie Mae
40,"""Very nice work-life balance""",5.0,Very nice work-life balance and as long as you get your stuff done,Nothing yet since I'm new,Fannie Mae
41,"""Rapidly changing company""",5.0,work life balance and location,none that I can think of,Fannie Mae
42,"""Great place for diversity and opportunity""",4.0,"Great benefits (just about the best 401k you can have), culture promotes diversity, work-life balance, pays well. Can move laterally through the company. People are very friendly and professional. The CEO, Hugh Frater, has a great personality and management communicates to the employee base frequently.","This is very much a 9-5, which is not bad except that some projects are completed at slower rates and it can make deadlines harder to meet. Pay raises are only a few % points bump per year without moving positions. Pay raises will not come as quickly. If you want a decent pay raise you have to move positions. Luckily, they offer great lateral movement within the company. The company does not have as many young professionals as others, which can be a pro or con.",Fannie Mae
43,"""Great place to work""",4.0,Mission is very important; large company so you can move around and learn new things.,Very hierarchical and management heavy.,Fannie Mae
44,"""Be ready to compete...""",3.0,Great Benefits and flexible work hours for some departments.,WOW Program is a way of brainwashing employees and management creates stressful competitive environment which is unhealthy.,Fannie Mae
45,"""Great environment""",4.0,"Benefits, people, opportunities, compensation, work life balance",Nothing in particular; left on own terms,Fannie Mae
46,"""Don't waste your career if you don't know people higher up""",1.0,"Benefits ,salary , 401k. ..",No work life balance for people who put their 100 percent. Promotions are not based on talent . I worked with mangers who never have written single line of code and are technology mangers. Bonus etc depends how much nonsense you talk not the things you accomplished. Human resources is like a non existent entity. They don't even care or look after employees concerns,Fannie Mae
47,"""Isolationist""",1.0,Few teams seem to be structured well and generally people are nice,People don't care to respond to you or make time for you which can include your manager as well cancelling meetings on you constantly. Company culture can easily have groups of people who have to work with eachother siloed off and no communicating effectively due to management issues,Fannie Mae
48,"""Good company!""",4.0,"Pay, benefits, some remote working options",Can be Hard to get promoted,Fannie Mae
49,"""Good work environment""",4.0,Friendly and smart managers Room for career development,Room for improvement in tech infrastructure,Fannie Mae
50,"""Your mileage may vary""",3.0,"The pay is pretty good or so I've been told, compared to other similar companies in the area. The work is not too strenuous (and this may depend on the group you're with) and the hours are pretty flexible. Your experience may vary based on your manager and whether or not he/she is a good coach/leader.","Plenty of red tape . A lot of bureaucracy. Things don't get done at the pace that you would expect things to get done. Too much control on technology and software in the name of security, which itself becomes a hindrance to progress. Decision makers at the senior levels sometimes purely get there due to seniority and may not make decisions that are always best for the organization/team from a long term perspective. Performance evaluation cycles are a sham and all attempts to make it better fundamentally have only resulted in changes to the software/user experience related to the self-assessment write up, which probably accounts for nothing significant at the end of the day. A culture of mediocrity exists and so long as you're mediocre or slightly better, you'll survive for a long time without too much of stress.",Fannie Mae
51,"""Overall good experience and great people.""",4.0,Competitive salary and benefits. Great exposure to management with weekly meetings and daily interaction.,"Lots of employee turnover and management changes (re-orgs, etc) among teams which only leads to further turnover due to significant workload increase.",Fannie Mae
52,"""Experience may vary""",3.0,work life balance smart and nice people good place to start career and learn a lot about fixed income/mortgages,hard to get promoted within a team,Fannie Mae
53,"""Good Company to work with""",4.0,Good Salary with great benefits Advance technology and training Growth Opportunities,Takes a while to get a promotion,Fannie Mae
54,"""Great Company with Plenty of Resources""",4.0,"new building, great culture, lots of perks and events for employees. Benefits are great and compensation is competitive compared to other financial institutions. Located in the heart of DC.",Depending on the team you're on it might be difficult to see where you can get promoted within that team,Fannie Mae
55,"""Good place""",5.0,Exactamente place for everyone to apply,Goood place to work people,Fannie Mae
56,"""Change is Coming!""",3.0,"Pay, Diversity, Work Life Balance","Downsizing, Disorganized change, loss of institutional knowledge",Fannie Mae
57,"""Comfortable work environment, Lack of clarity/transparency in Management direction""",4.0,"Great Benefits, Office Location, Collaborative Environment","Highly Political, Lack of transparency",Fannie Mae
58,"""Great company to work for that is trying to get better but still has it challenges""",4.0,- Great benefits and compensation - paid time-offs - work-life balance - Great new locations (newly built or renovated buildings),- Unclear how people get promoted. To get promoted you have to apply for the higher position in most cases. On the job promotions are rare and seem to be based on politics rather than performance. - Leaders seem to value the empowerment of associates however middle management does not seem to fully understand what that means yet. In fact middle management can sometimes go against that very notion and end up confusing associates.,Fannie Mae
59,"""Great company with flexible schedule and friendly staff""",5.0,"Great benefits, friendly staff and easy to move to different positions",Not sure I can point out anything negative so far.,Fannie Mae
60,"""Great Organaiztion""",4.0,People work together for a common cause.,Politics creep in as market improves.,Fannie Mae
61,"""Awesome Team""",4.0,Flexible and Good projects to work.,Most of time is flexible but sometime it gets hectic.,Fannie Mae
62,"""Amazing Company""",5.0,"Benefits at FM are amazing and they're constantly adding new perks Work/Life Balance is great. Work from home opportunities Perks - Online classes, tuition reimbursement even discounts to stores around town. Career advancement - a lot of opportunities to move around within the company Technology - FM strives to stay at the cutting edge of technology, it allows us to play around and learn a lot of new technologies.","The company is constantly changing with new technology and reorgs. Some of this is hit or miss, they're usually corporate fast when reverting bad decisions (corporate fast is 6 months - 1 year or so). Promotion opportunities are slow, but that's specific to my team",Fannie Mae
63,"""Not a bad place to work.""",4.0,"Decent pay, good benefits, defined hours to workweek.",The company shifted from a quality centric review approach to quantity over quality. Rubber-stamp checkbox reviews were robotic and unfulfilling. Limited opportunities for advancement.,Fannie Mae
64,"""I've been working at Fannie Mae for 5 years""",4.0,"Work-Life Balance, Benefits, Inclusive atmosphere","Lack of transparency from Upper-level management, Promotion Pay",Fannie Mae
65,"""Affordable Housing is a Nightmare""",1.0,"Flexibility, good salary, friendly co-workers","Dysfunctional culture in the affordable credit group, managers with exceptionally poor management skills.",Fannie Mae
66,"""Slow, political environment that does not care about design""",2.0,"If you want a 9-5 that doesn't demand much, this is a good place for you. The benefits are very good.",Projects can move incredibly slowly due to politics and bureaucracy. You can take on side-projects but don't expect to be rewarded for extra work. Promotions are primarily political rather than merit-based. Egregious pay gaps between people who do the same job and have similar backgrounds are ubiquitous. The bar is very low when it comes to work quality so there is not much reason to put more than the bare minimum of effort in. You will not learn much when it comes to design here.,Fannie Mae
67,"""Fannie Mae Review""",5.0,Great benefits with flexible work from home days,Difficult to be promoted from within,Fannie Mae
68,"""Fast-paced but pressure for results""",3.0,"Workflow is scarily efficient, and flow of communication is always improving with new tools (i.e. Microsoft Teams and Confluence). The company's Way of Working (WoW) is great for weekly/daily check-ins with managers to keep track of work progress. Teammates are composed of relatively young people who are energetic and eager to learn/impress. High emphasis on data analytics methods and constant improvement.","Keeping up with everyone's high level of personal interest is daunting when you personally aren't invested in the content. WoW meetings are often redundant and break the flow of work when placed in the middle of the workday. There is constant pressure for work results, though management is somewhat flexible with adjusting the workload.",Fannie Mae
69,"""Great place to work""",4.0,"The leadership and directors are extremely smart. They are open to new ideas and are consistently working and striving for better. There is a huge emphasis on innovation within the company, and fresh idea/thinking is very valued. Directors are extremely respectful with work life balance. It is appreciated! They also make sure to carve out time to discuss career goals and growth. My interview process was very seamless, as there is a huge interest and recognition in talent acquisition and recruiting. The process took about a week and a half from interview to offer.",I don't have any cons at this time,Fannie Mae
70,"""This place put more people out of their homes than helping them keep it due to incompetence VPs and Directors""",1.0,Pays decent. Benefits are not much better than other big firms although they make it sound like the benefits are the best,Sick minded people who are turning the environment so bad. Full of personal agendas and VPs fires people to cover their incompetence and Directors getting kickback money from contractor firms,Fannie Mae
71,"""Don't Stay Too Long""",2.0,Benefits are amazing. It helps to have the option to work from home when you have children to look after.,The toxic culture is hindering the company. Fannie Mae introduce different initiatives over the years to improve operations and culture but haven't moved the needle on this front. If you are young in your career I would say not to stay for too long.,Fannie Mae
72,"""Good company""",4.0,Competitive salary and good events!,none. It is a good company.,Fannie Mae
73,"""The Mortgage industry is filled with a lot of dumb people no wonder we are in a housing crisis.""",2.0,the pay sucked very badly.,you have to deal with corrupt and dumb people in the mortgage industry,Fannie Mae
74,"""Great place to work""",5.0,Work life balance is a pro,Pace can be slow at times,Fannie Mae
75,"""Analyst""",5.0,great benefits great place to work,No cons at all it is an amazing place,Fannie Mae
76,"""It is okey if you do not mind being treated as a second class""",3.0,New downtown office building is fancy,"Immediately after joining FM as a contractor, I have realized that contractors are treated as low-level entities in its caste system. Contractors have their own seating areas, equipped with smaller desks along the corridors. When employees get new DELL Precision laptops, contractors get used HP. By the way, contractors are prohibited from attending FM's team building activities. This rule is published on FM's website. I can see some employees do not hide their disdain towards contractors. I have witnessed contractors being yelled by employees. I would like to say, a sort history as a contractor at FM is a good experience, for it will teach you how to stay humble.",Fannie Mae
77,"""Not long term""",2.0,Not a positive long term experience,poor mgt direction for a large co,Fannie Mae
78,"""Fine for starters""",3.0,Good benefits. Great robust technology. Upper management doing their best.,"Lots of bureaucracy. Managers are technical savvy but lack people management skills and are micro-managers. Lots of politics when it comes to promotions, as a result many good people end up leaving.",Fannie Mae
79,"""Work experience fine""",3.0,Good salary and benefits for employees,Too much politics as a result of large organization,Fannie Mae
80,"""Good Work Life Balance""",5.0,"Beautiful New Office Building, good work life balance","Expensive cafeteria, frequent organizational changes",Fannie Mae
81,"""Great benefits, good work, lots of hours""",4.0,"great benefits, interesting work, nice people","bad commute from almost anywhere, and lots of hours",Fannie Mae
82,"""Great benefits""",4.0,Good health care plans to choose from. Rewarding 401K plan Generous Paternity leave Seed money for first time homebuyers,Too much bureaucracy Slower adoption to newer technologies,Fannie Mae
83,"""Fannie Mae Legal Dept""",5.0,Challenging work and flexible with schedule and teleworking,Promotional opportunities are very infrequent.,Fannie Mae
84,"""Best benefits, forward thinking environment, fun to work at""",5.0,Fannie is always trying to improve. There are many opportunities for education and self-improvement. Salaries are good and the benefits are unbeatable.,Limited locations. You must be near Washington DC if you're a technical employee.,Fannie Mae
85,"""Good Place to Learn Project Management""",3.0,Great place to gain experience,A lot of politics when it comes to applying for positions within the company.,Fannie Mae
86,"""Great Pay, Stable environment""",4.0,High Salary Constant Direction Lots of Technology,Can be slow to react and even paced A bit bureaucratic Lots of unwritten rules in the culture,Fannie Mae
87,"""Bureaucratic agency going through lots of change""",2.0,"Work/life balance is good, 37.5 hours/week, 3-4 weeks vacation, unlimited sick, this is a place where you can coast and enjoy life outside of work, no expectation of staying late or working weekends; probably good for entry-level to get some experience and then move on or if you have a family and want to make the after school soccer games","Changes in leadership (new CEO, president, GC, CFO, etc.) in last year means uncertainty future direction; lots of ""legacy"" people in middle-management who care not for change and make it impossible to introduce new ideas; very bureaucratic institution; not a challenging environment, relationship is rewarded over merit; diversity at lower levels of organization but not represented in leadership positions; little to no room for advancement, if you are happy with status quo a job here might suit you but if you want to grow in your career it will not happen at FNMA",Fannie Mae
88,"""Good atmosphere but low salaries""",5.0,Technical work cutting edge and latest,but management poor and need improvement,Fannie Mae
89,"""Great Company to Work for""",5.0,Great salaries and benefits package,None that I can think of at moment,Fannie Mae
90,"""Great company to work for""",4.0,Great Benefits and work life balance,"some teams are very political though, Not good if you are a geek and want to invent things",Fannie Mae
91,"""Excellent place to work""",5.0,"Flexibility, diverse, excellent benefits and bonus structure.",Always over complicating issues etc. Always reorganizing,Fannie Mae
92,"""Great place to work""",5.0,"Beautiful office space, great culture, interesting work, flexibility to work remotely","It's a large organization, so change is slow",Fannie Mae
93,"""Fannie Mae is a great place to work""",5.0,You can't find a more diverse place to work!,The number of meetings could be reduced,Fannie Mae
94,"""Toxic is an understatement""",1.0,"The new building in DC has great amenities (great food, gym, beautiful work areas)","-Poor leadership at VP level -Frequent waves of hiring and firing -Employees are fearful and unmotivated -Constantly reorganizing and restructuring (adds to the fear factor) -Poor management (constantly changing strategic direction, inconsistencies in how policies are carried out)",Fannie Mae
95,"""Work done the Fannie way""",5.0,Work Life Balance. Good people.,Things are done the Fannie way,Fannie Mae
96,"""Company that is changing""",4.0,Company is moving to a more agile work environment. Dynamic grouping allows for more targeted solutions and problem solving. Very good benefit package available to employees.,"Quick moving environment, where things are not always in sync. Change can be challenging and may not be easy for everyone. Talk of work/life balance not always reflective of reality",Fannie Mae
97,"""Great""",5.0,Great work life place. Pay well.,Heavy office politics. Culture can be vary based on the department.,Fannie Mae
98,"""Solid Company; Hard to get promoted""",4.0,Great benefits: 401k: 6% full match + 2%. Maternity: 10 weeks full pay. Subsidized parking and metro benefits. Guaranteed bonuses after a certain level.,Difficult to get promoted within the role. Need to apply to new role to get level increase.,Fannie Mae
99,"""Many opportunities for career moves. Management could use additional training.""",4.0,It is a large company with many opportunities for lateral career moves and upward mobility. The compensation and benefits are generally meet industry average.,"Job titles and pay grades are confusing and sometimes inappropriate based on the role. Varying levels of experience amongst managers with different standards of performance expectations (some are harsher or more perfectionistic while some are more lenient or more realistic) and sometimes unclear, shared, or split responsibility for employees which is a common management mistake. Work/life balance varies across different teams as some teams offer less flexibility than others. Visible difference between treatment of FTEs and contractors. Common theme amongst numerous contractors that they wouldn't want to work at the company full-time.",Fannie Mae
100,"""Great company!""",5.0,Great management and flexible. Good hours,None they were great compay,Fannie Mae
101,"""Work culture""",3.0,Good company with benefits and perks,Too much politics and no one cares for the hard work and contribution,Fannie Mae
102,"""Mixed Bag""",4.0,"Benefits, flexible work hours, casual dress, telework","Systematically getting rid of experienced personnel, just like any other corporation in that it is no longer employee-focused. They got rid of the Pension plan.",Fannie Mae
103,"""Awesome benefits and great place to work""",4.0,- Flexible with working from home and PTO - A lot of amazing benefits - Unlimited sick days,- Work life balance really depends on the team you're on,Fannie Mae
104,"""Pretty good place to work""",3.0,Competitive salary Very good benefits Reasonably good job security,Frequent re-orgs Can be difficult to move up,Fannie Mae
105,"""Innovative Culture""",5.0,"I've been working at Fannie Mae for almost a year and since I have arrived, I have definitely witnessed the innovative culture. Things are always changing and I love it. The most inspiring thing is all the change that is happening at Fannie Mae is centered around the customer.",Still a lot of firm politics that you have to navigate through. Could be hard for employees to be promoted because of this.,Fannie Mae
106,"""Good place to work""",5.0,"Provides good work life balance, great benefits",Opportunities for growth can be better,Fannie Mae
107,"""Great company!""",4.0,Lots of opportunities Technology is moving toward the new millenium,"If you like constant change, this is the place to work",Fannie Mae
108,"""Hired though FDM""",5.0,Great learning enviornment to expand understanding on IT field,Relocating to differing offices can sometimes be a hassle,Fannie Mae
109,"""Good Place to Work""",4.0,Good work life balance. Good pay and benefits,Less opportunities for growth at senior level.,Fannie Mae
110,"""Good Place""",3.0,"Nice place to work, flexible management",lots of politics and you need to know people,Fannie Mae
111,"""Currently work at Fannie Mae""",4.0,Great encouraging work environment where you will work from 9-5 and get weekends off. Work life balance is great!,"Not much room for ambitions advancement. Fannie is the type of place for people who want to get home to their families. This could be a pro to some, con to others. If you want to work long hours for fast advancement and large bonuses, this is not your place. But if you don't want to work very hard and don't care much about money, then this is the perfect place for you.",Fannie Mae
112,"""Product Owner""",3.0,Great benefits and have growth,Not so great compensations or bonuses,Fannie Mae
113,"""Boring place""",1.0,Bad managers. I had 3 of them in 3 years working there. Very unprofessional.,"There are magia bands to hire contractors and the env is so boring, bad leadership. Old technology.",Fannie Mae
114,"""So so""",1.0,Working Condition is very good,Salary and benefit are not good,Fannie Mae
115,"""Better culture and enviornment than most financial companies but with negative elements of government""",3.0,-Good work life balance -strong benefits -knowledgeable and talented employee base to work with,-a lot of red tape -very hard to get promoted to senior level internally -a lot of internal politics inhibits productivity,Fannie Mae
116,"""Decent place to work and growth depends on organization""",3.0,"Good benefits, decent pay, flexible work schedule",Associates program screws you over,Fannie Mae
117,"""Breath of fresh air""",5.0,The drive to modernize and embrace change couples with the passion and drive of leadership is everything that makes this work so exciting and satisfying. Very impressed with the culture of Fannie Mae and how they invest in their workforce and mission!,Consolidating and moving all their offices to one building has caused a lot of space issues.,Fannie Mae
118,"""Sr marketing manager""",5.0,"Super flexible place to work, specially for people with kids. Salaries a very competitive.",Behind in technology because of so many legacy systems but they are improving. Hard to get a promotion.,Fannie Mae
119,"""Excellent IT side of the company""",5.0,"Benefits are very good. IT is really picking up new technology, becoming fun place to work and make long term friends. HR is finally changing year end review process. Locations are excellent and the new floor layouts are amazing. Innovation is promoted and there is clearly time given to employees for new idea implementation.",Bonus structure tilted more toward Management even in this agile world. Hate the number of layers we have. Its highly Pyramid structure with lot of power struggle at top level. Yearly salary growth is very minimal. Close to %2.5 only.,Fannie Mae
120,"""Love it!""",5.0,"Employees are wonderful people, the environment is nice and the company does a lot for the well being of its employees. Definitely would recommend.",no cons for working here,Fannie Mae
121,"""Good experience depends on team and project""",4.0,Big enough to work on your interests,Corporate..hard to adopt new technology,Fannie Mae
122,"""Astounding work environment""",5.0,"Encouragement to utilize your own problem solving skills, easy to find information not already known","Salary, no overtime to be had",Fannie Mae
123,"""software engineer""",3.0,"good benefit, 8% 401k match, good insurance plan",always push the progress of project,Fannie Mae
124,"""Senior Corporate Paralegal""",4.0,"Collegiality, friendly and cooperative team spirit, reasonable work hours, proactive mentorship by supervisors",not accessible to metro subway; limited opportunity to expand professional skill set,Fannie Mae
125,"""Director""",3.0,Good work-life balance and 401K benefits,Senior management is somewhat dysfunctional and does not have good grips of the company. Seems to be in a bubble of their own. The culture is also pretty stagnant and promotions are not always merit based.,Fannie Mae
126,"""reviewer""",4.0,"work life balance, more life than work. nice new building.",boring and bad morale,Fannie Mae
127,"""Financial Analyst II""",4.0,Good culture Easy internal transfer to explore different fields Rich in training opportunities 15D vacation Still recommend Fannie as an employer,"Salary increase is 2% If you enter the company at a bad rate, it’s very hard to catch up",Fannie Mae
128,"""All depends on your manager""",3.0,"If you have a good manager you will do well. If you have a suboptimal manager of which there is plenty you have to either change groups or leave the company. Benefits are excellent, very few others can match benefits, 8 percent 401K match, 2 to 3 percent raise in salary every year. Above a certain level you also have a Long Term Incentive which is more or less assured at a certain percentage, till you suboptimal manager screws you.","Promotion depends on who you know, not always commensurate with your skill set.",Fannie Mae
129,"""Sr software engineer""",4.0,"Good salary, benefits and good people","Management has to change, people have to think big and work hard to change,Very bad management",Fannie Mae
130,"""Director""",4.0,Large company with a lot of talents,Going downhill because of uncertain prospects,Fannie Mae
131,"""Manager""",4.0,Great Benefits Great Work/Life Balance Practices,People don't leave so moving up is slow.,Fannie Mae
132,"""Great Company""",3.0,Best software for lending,Too many system updates,Fannie Mae
133,"""software engineer iv""",3.0,innovative company to work for,politics can make it hard to succeed,Fannie Mae
134,"""Great company to work for""",5.0,People here are nice and there are many opportunities to learn,Low attrition rate means it’s tough to move into management,Fannie Mae
135,"""Building culture""",4.0,"Joined a fairly new team that prioritized building culture first. I had a lot of opportunities to shape what I wanted to do and how we worked, which was awesome.","Because of how fast my team grew, I wasn't always satisfied with my leadership–I wasn't getting clear guidance, access to resources to do my best work, mentorship, etc.",Fannie Mae
136,"""Manager""",2.0,some work life balances like working from home schedule,too much politics and bureaucracy. The reward and promotion really depends on how you talk rather than how you do. Your relationship with leadership or management matters while your knowledge and skill not all. this is pretty common in several groups.,Fannie Mae
137,"""Amazing employer""",5.0,"Great 401k benefits, 22 paid days off, work life balance, fostering of professionalism, effective way of working and transparency, great pay.",It is a great company - no cons.,Fannie Mae
138,"""Lack of Leadership Communication""",2.0,Great direct team to work with,changes implemented by senior leadership and lack of communication with analysts and managers that implement changes,Fannie Mae
139,"""A company undergoing big changes""",4.0,"Great benefits, W/L balance, competitive pay",Office politics could sometimes get in the way,Fannie Mae
140,"""Fannie mae review""",4.0,Company allows work life balance. They have lot of social events to participate which make it fun to work. They provide ample training and learning opportunities.,Company is hierarchical organization. It requires lot of approvals from senior management.,Fannie Mae
141,"""Great Benefits but can be a toxic environment""",3.0,Pay and benefits are really good. Most people are generally friendly and helpful. Some flexibility to WFH and alternate locations,"Can be a toxic and a political environment. Management in some groups treat people extremely poorly (like crap, actually), Management in some groups are reptiles with forked tongues. Avoid the cross hairs and say Yes.",Fannie Mae
142,"""Great workplace""",4.0,Fannie Mae offers very good benefits and a positive work environment.,"Not very fast growing, so promotions are not abundant.",Fannie Mae
143,"""it is what you make it""",3.0,Opportunity to work in a firm that delivers the bedrock foundation of the secondary mortgage market - the mechanism that makes home loans possible.,Lots of institutional dead weight.,Fannie Mae
144,"""Awesome place""",5.0,"great leadership, love my team",not enough hours in the day to be there,Fannie Mae
145,"""Wonderful place to work!""",5.0,People are great! Loved what they offered,Many in leadership play heavy politics to get to the next level,Fannie Mae
146,"""Project Manager""",4.0,Everyone worked together during troubled times to bring things back to the norm.,I have no cons although others might.,Fannie Mae
147,"""Project Manager""",4.0,Great benefits and good compensation,Less opportunity in Dallas area,Fannie Mae
148,"""Great place""",5.0,Important work with smart people,Lots of different stakeholders which makes it interesting but also challenging to make changes,Fannie Mae
149,"""Awesome place to be with some drawbacks""",4.0,Stable company with longevity in the marketplace.,Highly bureaucratic with a culture of it's about who you know rather than what you know,Fannie Mae
150,"""Wonderful Company""",5.0,Fannie Mae was the best company I have ever worked for. A lot of growth and opportunities. The company had excellent work life balance. Superior support for your position. And phenomenal benefits. I wish I never left and want to come back.,Sometimes the hierarchy of the company can be stuck in their ways.,Fannie Mae
151,"""Cushy Job for those with families""",4.0,"Benefits, time off, office culture","Politics, slow, the pressure to reach mutual consensus with every party involved",Fannie Mae
