,title,rating,pros,cons,company
62,"""Great benefits, poor corporate culture""",4.0,"- Company benefits are unmatched - 401K specifically is very generous - Very well-recognized brand, great resume builder - Compensation is great, regular salary adjustments and bonuses depending on company performance - Good place to start your career - Company is huge, so there is lots of opportunity","- Difficult to move up and around unless you're willing to relocate - Management varies from group to group and sets the tone for the organization; if you have a bad manager/senior management, then you're going to have a terrible time - Toxic culture comes from poor management; lots of internal 'reorg's - Bad people are promoted, which also creates resentment",Boeing
63,"""Good but not the best""",4.0,"Boeing and Starbucks are the only companies that pay for your education. If you want to get bachelors, masters and PhD, they will pay for it all. Work life balance is definitely better than in major tech companies. Company does 75% matching up to 8% plus 2 more percent once you work at the company for 15 + years. Basically If you work at Boeing for 30 years and put 8% to your VIP, you will end up having at least $2MLN in your account.","Too many processes. But I view it as a benefit, since you can improve those processes and get a promotion. But definitely too many layers of approval makes the company slow",Boeing
64,"""Process not Product oriented""",3.0,The organizational issues clearly define,"rigid to change , constant improvements are not lean",Boeing
65,"""Great Learning Experience""",3.0,Excellent starting job and opportunity to gain experience within the aerospace industry.,Poor outlook with career progression.,Boeing
66,"""Good experience for Internship""",5.0,Skillful coworkers that helped me learn the basics of software engineering. They gave me an individual project as well as other tasks during the summer.,"Military Gate Traffic, Highway traffic commute.",Boeing
67,"""Industrial Engineer""",4.0,There is a good job security,You need to be ready to play politics,Boeing
68,"""Long hours""",3.0,Good pay. Strong 401k,Longs hours and weekend work required,Boeing
69,"""Boeing, Boeing, Gone""",1.0,The people are the best; good camaraderie.,Quality Suffers for the sake of Delivery; which means profits,Boeing
70,"""Great place to work""",5.0,"Great people, interesting work, great benefits",I have nothing negative to say,Boeing
71,"""Poor management support""",2.0,Good benefits and work-life balance,"Not so much diversity. Hard time getting management support specially if you have not been in the company for 20+ years. People can be very condescending. Tasks are not distributed fairly at all, pretty much the more capable you demonstrate to be, the more job and tasks management will throw at you.",Boeing
72,"""Great company for retirement if BDS""",4.0,good hours monotonous work descent pay great people to work with holiday shutdowns with pay accruing roll over vacation,monotonous work going up ladder dependant on others retiring,Boeing
73,"""Find Another Place of Employment""",1.0,It used to be a good place to work.,Forced overtime without pay for general office. Managers who have no idea of the people and processes they manage. Hi management turnover. Malfeasance and lack of ethics on the part of management. Highly toxic atmosphere.,Boeing
74,"""Poor mentorship""",3.0,Good benefits and pay. Good opportunities to switch jobs within the company,Lack of mentorship makes it difficult for entry level workers to excel,Boeing
75,"""Boeing""",5.0,"Awesome Company, great benefits, cool industry",No Cons that I am able to share,Boeing
76,"""Great job""",5.0,This job is lots of fun and enjoyable,Hardwork but it brings I. The money,Boeing
77,"""Boeing where the people are great!!!""",4.0,"The people who work there are wonderful, kind, and caring. Web-support and IT issues are resolved quickly.","WE have an HR representative at our facility however, she does not handle hr issues. You have to call a 1- 866 number. Management spends to much time in meetings to have a real understanding of their employee's skills and abilities. The training culture and new initiatives lack management support.",Boeing
78,"""What a way to lose your Job""",4.0,"Pay, no weekends/ Holidays , incentives",The way their ending our Job 3/2020,Boeing
79,"""Great for people who wants something relatively stable""",4.0,"Great Benefits, Remodeled Facilities, Market Value (Fair) Pay",Many people tend to be older since the job is relatively stable and great benefits for families. Work tends to be stale depending on the team. No bonuses this year due to 737 incident :(,Boeing
80,"""Great for people who wants something relatively stable""",4.0,"Great Benefits, Remodeled Facilities, Market Value (Fair) Pay",Many people tend to be older since the job is relatively stable and great benefits for families. Work tends to be stale depending on the team. No bonuses this year due to 737 incident :(,Boeing
81,"""Engineering""",4.0,workplace environment software engineering status,Deadlines are so long that product never matures,Boeing
82,"""Dead end entry level job""",1.0,Some hard to beat benefits and interesting work. Relaxed environment.,"No promotion after several years of highly efficient ratings on my annual performance reviews. Paid way below market value already. Feel stuck with skills that don’t transfer to other industries. Almost considering quitting without another lined up because I’m miserable. Also, no bonus this year.",Boeing
83,"""Good place to start  your career""",4.0,Ample time to catch up Lots of opportunities Good work life balance,Hard to move up Salary is stagnant,Boeing
84,"""I’m a certified crane operator""",3.0,"In this area, you can’t beat the pay or the benefits.",Second shift is not the ideal shift.,Boeing
85,"""Great People, Great Work, Bad Management""",3.0,Awesome projects and really awesome people to work with that care about your development.,"Your manager doesn't necessarily work with you, so they have to get feedback from your peers to determine your performance. When they have to fight for you to get a raise, they don't really care because they don't work with you.",Boeing
86,"""Working at Boeing is unorganized, stressful, unhappy, and frustrating to the highest degree that can be described.""",1.0,Pay and benefits are excellent.,"No direction from leadership. The work environment enables lazy behavior. The union is unhelpful, unprotective, constantly changes policy (although they are legally aloud to) and cost a mandatory $81.62 a month. Management is disgusting and incompetent. In my experince the individuals they hire to be managers are the worst on the floor, the laziest people who have a bad combination of an aggressive temper and lack of indepth understanding of the area they management. Managers are also moved around to much, in 4 years I have had 14 managers and have worked in 2 areas total. Safety and quality is written all over the walls like propaganda posters, but in the end of the day it's getting your job finished, without the tools you need, without the parts it requires, without the training you deserve, in time frame that is impossible. Then the next day you must do it faster. People give up soon after they are hired and do the fastest job possible. I am so ashamed to work for this company.",Boeing
87,"""Procurement Agent - first job out of school""",3.0,Comfortability. Benefits. Work life balance. Good management.,Salary and ability to increase salary.,Boeing
88,"""Place to be comfortable""",3.0,Lots of variety in projects Good work life balance Opportunity for overtime pay,not great upper management Not great pay for software engineers,Boeing
89,"""Production engineer""",3.0,Good work life balance,Old working culture with seniority based,Boeing
90,"""Tough times but good people""",4.0,Team harmony is noticeable New emerging technologies being adapted,Too complicated processes that may not foster creativity,Boeing
91,"""Cool Company""",3.0,There are so many different aspects to the company.,It's all about your job title and level. Also company is going through a hard period.,Boeing
92,"""Work balance is tough to come by, workaholic is easy to be and tough to overcome.""",3.0,Money is great and the ability to discover and explore is excellent to work with,You will spend countless hours working.,Boeing
93,"""Solid Company that fosters growth for its engineers""",5.0,- Fosters a work environment where we are encouraged to learn new skills - Good pay for entry level engineers - Open for trying new processes that improve efficiency and performance,- Still trying to move towards more agile processes which causes conflicts,Boeing
94,"""Great Company and Culture""",4.0,Many opportunities. Development happens as part of the process when you look for opportunities to grow and evolve your capabilities. Peer to peer support is amazing at Boeing.,Some Sr. Managers are allowed to succeed on the backs of their employees and first line managers and are not challenged. There are instances where this happens over time and the Sr. Manager has significant turnover (chewing through their direct reports). Executives need to actively engage to ensure this does not happen.,Boeing
95,"""Working at Boeing""",4.0,"- Tons of room for growth - Great benefits (will 100% pay for your schooling while employed at Boeing) -Boeing has their hands in a lot of different fields, there are many different paths in which to grow - Competitive pay","-Typical big company drawbacks -Feel under valued - Easier to promote someone than it is to fire them, which leads to exponential problems with said employee(s) - Worked at three different Boeing sites in two different states, in manufacturing, overtime is a constant necessity",Boeing
96,"""Political, Profit over SAfety""",1.0,There is none to list here,Many to list or detail here,Boeing
97,"""Avoid""",1.0,Salary and work life balance are just ok.,Terrible management at all levels.,Boeing
98,"""Global impact with room to grow your skills into what you want""",4.0,401k match; healthcare; relaxed atmosphere; respectful coworkers; corporate travel opportunities,Slow to change; limited diversity; slow salary and leadership growth opportunities,Boeing
99,"""It's what you make of it""",3.0,It's a good company and looks good on your resume,Boeing is a Engineering company and not Software. Therefore its working with a lot of legacy systems.,Boeing
100,"""It's what you make of it""",3.0,It's a good company and looks good on your resume,Boeing is a Engineering company and not Software. Therefore its working with a lot of legacy systems.,Boeing
101,"""They take care of you""",4.0,"Pay and benefits are great, worklife balance. Endless opportunity for advancement",I've worked for Boeing for 8 years mainly in Seattle and recently El Segundo. I have had multiple offers to move around the company but only within my current skillset. I feel there is a lot of opportunity to move up but no opportunity to move laterally. I'm not excited about my job but feel stuck. Overall my coworkers and I consider this to be a job and nothing more. Nobody is excited to come to work.,Boeing
102,"""Best in the business""",5.0,"Very talented team, excellent benefits.",I have no major cons.,Boeing
103,"""Great company!""",5.0,"Great benefits, good people, lots of potential and areas to grow. Best 401k in the industry","No shares offered, lot of managerial hierarchy.",Boeing
104,"""mixed experience""",1.0,great pay and benefits-excellent healthcare,big company politics-lots of drama,Boeing
105,"""Alright but joined during a rocky time""",4.0,"really good benefits, management supportive of my ideas",company going down due to the 737,Boeing
106,"""great for self-starters, but poor talent management overall""",4.0,"Great benefits, internal opportunities to grow and advance, educational contributions, work life balance","Bureaucracy, manufacturing focused, lackluster middle management, few formal development programs,",Boeing
107,"""Promotes what looks good but isn't actually good...""",1.0,"Used to have a decent compensation package, but that's quickly dwindling in comparison to the cost of living and similar companies.","Questionable ethics. Lots of turning a blind eye to reality while pushing schedule and cost. If you bring up a concern, you're likely to sabotage your career. But if you act like everything is fine, you can be promoted.",Boeing
108,"""What it's like to work at Boeing""",3.0,You get to build planes.,"Not very EEO. If your one of the good ones or they dont want you to move up or management will black ball you and destroy your chances of any success. Diversity, only if your gay or a women. Nothing against gays or women but its true. They took the raises away from you also this year to a set amount like we work for Walmart.",Boeing
109,"""Great Company to work for""",5.0,Great pay and great benefits. Friendly work environment.,None so far. Keep up the good job,Boeing
110,"""Great""",5.0,People Area Job Fun Great,Monotonous Long Fewer Strange Loud,Boeing
111,"""Good benefits, outdated culture""",3.0,"Benefits, including salary, vacation, sick leave and health insurance was great.","Workplace culture included a lack of go-getters, people willing to think outside of the box, and people willing to challenge any status quo. ""We've always done it this way"" would perfectly summarize a lot of the technical and business leadership. Software engineering expertise in general is extremely lacking, with many people having only cursory computer science / software engineering knowledge (but good problem domain / product knowledge). To make the point, if it were polled people's opinion on how important unit testing code is, probably only half of the respondents would even know what it is, let alone have opinions on it.",Boeing
112,"""Could be better""",3.0,Great people. Decent work environment. Great product.,Mismanagement at every level of the company.,Boeing
113,"""Entry level""",4.0,Lots and lots of resources available to further expand your knowledge,Not enough advancement in current role. In order to get promoted must apply for a job in another organization.,Boeing
114,"""Good company""",5.0,Work life balance is great.,I can not think of anything bad to say.,Boeing
115,"""Overall Good""",3.0,Pay and Benefits are competitive,Long Hours and very demanding,Boeing
116,"""In the middle""",3.0,Benefits were average nothing special. Love the annual bonus from profit sharing,They took away profit sharing this year and sick leave!,Boeing
117,"""Good Company, Long hold times for promotions""",4.0,Good Benefits Fun Work Alright Place to work,Long Time to Promotions No outlook on max stoppages,Boeing
118,"""facilities maintenance manager""",4.0,great and rewarding job good pay,long work weeks but good,Boeing
119,"""Good Company, but....""",4.0,"Overall, Boeing is a good company. Boeing, like every other company, has its share of problems, as you have seen in the news lately. Depending on where you work, opportunities may be in abundance or can be a challenge. They do have programs and opportunities such as college tuition programs, leadership development, networking opportunities, etc. that can help you advance your career. The pay is decent, but to make more money requires typically moving up to management or changing jobs. Most salaries in non-union positions are equal to work performance.","Like most companies, Boeing has its share of problems. Change is always constant, from management to work rules. Depending on the program, be prepared to work overtime, but you will have most holidays off. The hiring philosophy for management positions is often perplexing at most.",Boeing
120,"""Good Company, but....""",4.0,"Overall, Boeing is a good company. Boeing, like every other company, has its share of problems, as you have seen in the news lately. Depending on where you work, opportunities may be in abundance or can be a challenge. They do have programs and opportunities such as college tuition programs, leadership development, networking opportunities, etc. that can help you advance your career. The pay is decent, but to make more money requires typically moving up to management or changing jobs. Most salaries in non-union positions are equal to work performance.","Like most companies, Boeing has its share of problems. Change is always constant, from management to work rules. Depending on the program, be prepared to work overtime, but you will have most holidays off. The hiring philosophy for management positions is often perplexing at most.",Boeing
121,"""Lost it's Way""",2.0,"Insurance and retirement, stepping stone to other place.","Where to start, Boeing has lost itself, the company is shrouded by nothing but negativity. Worker moral is terrible, senior management attempts to step on technicians/lower level salary, and an extremely high turnover rate. Quality is an afterthought, it's managed as production first regardless. The mentality is to, "" find a way,"" but not find a legitimate way. The things you read about the company you see in the media are coming to light, and that's just one place, the overall culture of the company is underhanded.",Boeing
122,"""Boeing Defense job""",5.0,Easy job because there are multiple redundancies.,Top down management style. It is my way or the highway environment.,Boeing
123,"""It’s Ok""",3.0,"Good benefits, care for employees",Toxic people and environment,Boeing
124,"""Great Atmosphere""",4.0,Benefits and Work-Life Balance,There are not any cons,Boeing
125,"""Great training program""",5.0,Spend time to train you in everything you will be doing,Gotta show up early to make sure you clock in before your shift,Boeing
126,"""Good benefits, archaic culture""",3.0,Opportunities to move around Variety of programs and organizations offers new challenges,"Networking is more important than performance in most HR organizations Cumbersome, process focused environment results in slow decision making",Boeing
127,"""A company that pays above average salaries""",4.0,Many people that work at Boeing get paid more than they would outside with limited education. Lots of extras given to employees such as tuition assistance and a generous 401k.,"Lots of mandatory overtime. Cuts back on time spent with family, but you have extra money to burn.",Boeing
128,"""Be careful about working at Boeing""",4.0,"It truly is a great company to work for, but there are many other great companies to work for across the country. My advice would be *not* to move across the country or out of your home state if where you currently live already has a bunch of good companies to work for. The pay is really no significant amount more than you would get paid if you stayed in your home state. Promotions are very slow here. Seattle is very expensive (unless you live in an area no one would really want to live) so you will not be able to save a significant amount of money and eventually buy a house or save for significant life goals. The 401k is definitely well above the average. You will meet friends that work at Amazon/Microsoft making in some cases double you're making and it will make you want to get out of the Seattle area or transfer jobs. I just feel that many people really want to work for this company, but don't ever realize its not that special compared to other companies. If your goals are what I mentioned earlier I would stay away, but if you truly love airplanes, and don't mind the delay of savings then there is plenty of opportunity within the company. You will 100% have fun and the people you will work with are good, but just think long and hard about it.",see above for more info,Boeing
129,"""Proud to be Boeing""",4.0,Benefits are good. 401K is better than I have seen anywhere else. People are great.,There is a lot of bureaucracy that sometimes impedes the work. Processes are long and arduous. Nothing happens quickly.,Boeing
130,"""Entry Level""",3.0,"Benefits, exciting environment, union, diverse workplace","Work/life balance, strict environment,",Boeing
131,"""Good place to work, good benefits""",4.0,"Work life flexibility, benefits, education program, time flexing",Politics is apparent as you move into the company. Easy for subpar people to hide in the bureaucracy.,Boeing
132,"""Find the Right Group""",4.0,"Boeing is a large company and I have worked with really great teams and really terrible teams. Once you are in the company, my experience has been that it is easy to move around and work across groups to try new roles and find a group and statement of work that you really enjoy.",Hiring process is slow and there is not much room for negotiation in terms of salary. Compensation is low relative to other aerospace/engineering companies.,Boeing
133,"""Overall, very good place to work""",4.0,"There's a nonstop pipeline of new products to work on. If you demonstrate proficiency, you are given a lot of responsibility. The pay is better than almost any aerospace company.",There is a lot of bureaucracy. I gave up trying to understand the complicated multi-dimensional management structure.,Boeing
134,"""Human Resource Generalist""",5.0,Great work life balance!,No growth opportunities for HR,Boeing
135,"""Unionized!!!""",5.0,"Great work-life balance, awesome people. It's unionized which helps a lot with salary negotiation and maintaining that work-life balance.",Management has no idea what they're doing. Management turnover is too rapid for any meaningful change to happen.,Boeing
136,"""The good out weighs the bad""",4.0,Salary was fair and Benfits were better than most companies. There are some really good people working there. Teams work to help each other,"Bad leadershipc (we went through 5 senior leaders in less than 3 years) , ineffective ratio of employees to managers (40-60 to 1). Pension is no longer offered, only 401K offered now",Boeing
137,"""Engineering the future""",5.0,"Great Benefits and pay. Standard 40 hour work week, or a 9/80 schedule. Boeing is known world-wide for their planes, however, they do so much more. They offer a great work environment for those just beginning their career, and for the seasoned professional. I'm a seasoned professional and therefore enjoy the host of computing and software available to not only do my job but also track my career goals, 401k, and other benefits.","Boeing is a large company and it's easy to get lost in the grind. Difficult to stand-out and voice new or innovative ideas; though they do seek them out, it's just difficult to pursue and is similar to the five stages in developing a team: forming, storming, norming, performing, and adjourning. Never get to the norming part, especially across business units.",Boeing
138,"""Day to day""",4.0,make good money for interns,slow work environment. depends on what team your on but I think its easy to get bored,Boeing
139,"""Would recommend""",4.0,Great benefits all around the company,Spend a long time in training,Boeing
140,"""Electrical engineer job at Boeing""",5.0,Great place to work and great atmosphere. Couldn’t ask for a better company to work for after graduating the university.,Slow to move up from a level 1 engineer,Boeing
141,"""Because I have to in order to view salaries at other companies on this site""",3.0,Lots of opportunities to fit your work to your interests,"The stress level can be overwhelming at times, leading to suicidal thoughts",Boeing
142,"""manager""",4.0,products that we make are amazing,stress can be very tough,Boeing
143,"""Meh Look for Better Options Post College""",1.0,"Good opportunity for experience in space and defense programs. 401k match. PTO , paid family leave, paid masters/phd (within parameters of business), job-security","Bad work culture (not good for younger generations, everyone is old), cheap mindset about everything including salaries, no accountability to anything (people get away with a lot of things), required to wait 2 years if taking advantage of tuition school program (or your are forced to pay back in 2 years), lack of organization and reactive mindset, process driven to the point that you can’t fix things, sexist to women, lack of clearly defined promotion process",Boeing
144,"""Good company""",4.0,Good company with growth in mgmt,Salary ok and could be more competitive,Boeing
145,"""Great Company""",5.0,Great Work! Superior 401K Matching. Great Education Program. Benefits superb,Moving internally is weak. Employees are undervalued when transitioning between roles internally.,Boeing
146,"""Work at Boeing was fast paced, but when it slowed down, it really slowed down.""",4.0,Working for Boeing is rewarding in the fact that your designing airplanes. Seeing them in person is very impressive. The friendships that were establish helped get through difficult days.,"Lack of support from management. They only look out for themselves. Trying to advance themselves, with taking the time to work with the people they have under them. Not listening to associates requests.",Boeing
147,"""Great place to work""",4.0,"Good pay; good benefits, good-hearted people",Quite a bit of bureaucracy and politics. Too much focus on profits has hurt us lately.,Boeing
148,"""Good internship experience""",4.0,"As an intern, managers and coworkers were always open to help ensure the experience was a good one. Whether it be coworkers assisting in learning new software or concepts or the managers being open to interns going on tours and exploring outside of the team, it was a great introduction to the culture and opportunities available at the company.","As an intern, it didn't always feel like I was being pushed outside of my comfort zone despite interesting projects. Maybe it's the size of the company but I felt sometimes being too ""comfy"" at points.",Boeing
149,"""Great""",5.0,Love it for what it’s worth.,Strict PTO but it’s great.,Boeing
150,"""CMC receiving""",5.0,Great overall company to work for,Company is cutting back on overtime at the moment,Boeing
151,"""Great Job""",5.0,Good pay and benefit package,None that I have noticed,Boeing
152,"""Decent Company Overall But Lowest bidder on Government O&amp;M Contracts.""",2.0,No Micro-management and not much else.,"CFOAM Contract cut benefits in last year of Contract. Took away 3 sick days and 100 PERCENT 401k match on first 4% contribution. Also got rid of automatic 3, 4, or 5, percent company contribution to 401k. Bad Health Insurance plan with very high out of pocket cost. Over 600 dollars a month and over 6000 dollar deductible for family. Will not even cover prescriptions. Have to use vacation time avoid hours of traffic.",Boeing
153,"""People First""",4.0,Largest industry employer in area. Great diversity of programs and amenities,Can be bureaucratic due to size,Boeing
154,"""Great company but poor management""",4.0,Challenging work. International travel. Interesting people.,Poor management from the first line to senior management.,Boeing
