,title,rating,pros,cons,company
42,"""Think about joining, then DON'T""",1.0,Pay is a bit more than just OK. It's a job. What else can I say?,"GDIT is all business and no heart. The time off is given out in little bits per each day that you work. You don't get say, 20 days off per year, plus holidays, all at the start of the year. No, you have to wait for little slices of time to all add up so you can finally have a vacation or days off. Things have gotten worse since the merger with another company, I hear from current employees. Also, don't ever expect GDIT to help out if a family member of yours gets a disease or needs long term care. GDIT will expect you to be at work all day, every day. Just be prepared to be chained to the oar and rowing all the time. Personal time? Naw. Will they even give you a card when someone in your immediate or extended family dies? Forget it. Oh, and if you happen to be a person of color or other protected class, remember that I have heard persons who are not in a protected class making off-color and thick-skinned jokes, making fun of others in their groups, disrespecting gender differences, and the whole gamut of unacceptable behaviors. Then, they turn around and 'slap down' anything that they imagine to be out of order from people who are of color, or of a different gender than 'white males.' The most cold and heartless place that I have ever worked. Worse than IBM by a long shot. Worst run place, ever. They like to tout how great they are, but money is their ONLY GOAL. People can be stepped on and they don't give a hoot.",General Dynamics
43,"""Nice gig""",4.0,You get to learn new avenues of work and remote work is an option for some positions.,It's a large company so you can expect some elements to get slowed down by the flow of management.,General Dynamics
44,"""Great Company""",5.0,"Time off, 401k match, flexible schedule",Lots of work to be done,General Dynamics
45,"""Never again""",1.0,None. Management is horrible - biased.,I advise anyone looking to start a position with GDIT - research the EEO complaints/filings.,General Dynamics
46,"""GDIT""",4.0,Large stable company. I was able to work on some very cool and interesting projects,They hire mostly contractors in my area.,General Dynamics
47,"""Employee relations needs improvements, pay scales below average.""",1.0,Sadly not too many pros about this company,"Employee compensation low, vacation given stingy, PTO doubles as sick leave, management not understanding of medical time off required for senior staff. Prescription plan is a joke, not accepted anywhere known on earth.",General Dynamics
48,"""4 star company""",5.0,Multiple locations to choose from,Contract buyouts by competitors suck,General Dynamics
49,"""Job Review""",5.0,"Great people, Great Values, Family.",none that I can think of at the time.,General Dynamics
50,"""Great Benefits""",4.0,"Very organized, Professional Atmosphere, Modern",-Depends on which contract you are on. -Hard to change contracts,General Dynamics
51,"""Customer Serv""",5.0,Love assisting our clients that needed help with their medical plans.,Don't have any negative comments,General Dynamics
52,"""No Incentive""",3.0,GDIT is a mature company despite some acquisitions so its somewhat stable. Executive team are well liked and respected. Benefits are OK,"Honestly the worst thing with this company are the people. Thats usually not the case with most companies but here everyone is out for #1. People do bare minimum and there is no balance in workload. Plus many of them are jerks and lack the ability to work within teams. From what I can tell everything (title, projects,compensation) is based solely on tenure vs. what you contribute. I dont think you can get fired here, people know that and some take advantage while others are stuck holding up the team. One reason other than management who are overworked is there are no bonuses or real reason to do better. Why bust your butt when you are gonna get the same small raise as the guy who did nothing all year?",General Dynamics
53,"""Unprofessional.""",2.0,Working for a company that many people are familiar with.,Working for a company that is unprofessional and inconsiderate to /of the employees/staff.,General Dynamics
54,"""Customer service rep""",5.0,Great benefits like 401k and health.,Downside is unexpected seasonal layoffs.,General Dynamics
55,"""great company""",4.0,flexible schedule and great manager,constantly changing corporate policies due to merger,General Dynamics
56,"""Amazing place""",5.0,"Good management , Yearly bonuses, fair job hours",Some jobs are contract based,General Dynamics
57,"""Do not care about their employees""",1.0,** ** ** ** **,"Lied about the contract they held for their employees. Stated that they were keeping/not losing a contract and were making money and on the right track with the contract. Then out of the blue there was a town hall meeting where they told us ""they decided overnight that they were no longer interested in keeping the contract"" and were letting us all go. As with all big companies, they do not care about their employees and only care about buying potential money makers and when they feel they will not make money off the contract, they drop them like they are nothing. Put thousands out of jobs.",General Dynamics
58,"""Government funded clinical research""",4.0,"Stable company, decent benefits pkg","Slow promotion, no direct contact with company",General Dynamics
59,"""Many ups and downs. Unstable.""",2.0,Depending on your program one can have a-lot of flexibility,There are cost cutting measures for everything,General Dynamics
60,"""A lot of Promise, But We Will See""",4.0,"Well organized, Good, solid benefits. They seem to have a vision, and try to impart that on all employees from Day 1. For the most part, they adhere to this vision.",Not quite delivering on promised job descriptions,General Dynamics
61,"""Management is Very Political""",2.0,Team Members are amazing people,Politics. Management will screw you over to cover themselves,General Dynamics
62,"""SCREENSHOT YOUR OFFER LETTERS!!!""",1.0,"Medical, dental and vision had zero copays","Female managers appointed to various leadership roles solely because they are women (even though they are woefully unqualified). Will not even fire you, just have a third party ""employee relations"" specialist call you to let you know you're being let go (for no real reason). Blindly bids on contracts they have no idea if they can staff or not, then brow beats contractors into either meeting the new requirements while telling you ""maybe you need to pursue another career..."". They are the embodiment of slimey, cold, corporate dystopia. They also make sure to send you your offer letter digitally through a web portal so SCREENSHOT THAT THING! They will fire you later for not meeting requirements you were never told you needed to meet at the time of hire.",General Dynamics
63,"""Okay job, not the best but not the worst""",3.0,The benefits were great and the work was interesting. I occasionally traveled with the client for projects.,The mid-level management did not trust junior employees.,General Dynamics
64,"""NEPOTISM CENTRAL""",1.0,"Good benefits, decent pay, nice offices","Poor management. Rampant nepotism. Unqualified people hired because they are relatives. Other employees are expected, no required, to pick up the slack for the morons given a paycheck for being related to someone.",General Dynamics
65,"""Trash Benefits""",1.0,Cant think of anything that most other companies don't have,"Benefits are just plain abysmal. I'm a legacy CSRA employee and I had the exact same benefits, but now with GDIT, I'm paying more than twice as much for the same thing. Also, parking is not provided at my work location and we're forced to pay local private garages to park. That payment of $100 per month is not reimbursed. This company sucks. Stay away. I'm finding a new job asap.",General Dynamics
66,"""Great company. Well managed.  No drama.""",5.0,Mission oriented. Work that matters. Leadership is smart and committed.,Integration activities but it is well managed.,General Dynamics
67,"""No Communication, Bad Management""",1.0,Enjoyed my team and the work I was performing for my projects and customers,"So many. Petty, micromanaging management, quick to place blame and not take accountability for their own mistakes or (in)actions. Will not recognize or acknowledge positive attributes, but quick to assume negatives. Communication was lackluster at best. No room for advancement, even though they say there is and they will help you along the way. Will take away remote work opportunity if they deem you not productive enough, even if you are the most diligent employee. Seemed if you got on the bad side of your manager, you have no recourse to go above and have any action taken. As for compensation, they want you to take the lowest possible offer, instead of valuing their employees. Even if you are more qualified then the next person, they are quick to revert to the GDIT hierarchy chain, even if you have more experience and qualifications.",General Dynamics
68,"""Poor Management Style""",2.0,Benefits from day 1. Some employees have drunk the koolaid and are passionate about their work,"No chance for advancement whatsoever. Poor pay, strict policies on being ontime, even one minute late gets you a writeup.",General Dynamics
69,"""Competitive with peers""",4.0,"They are trying to change the culture to be more innovative, flexible, and dynamic. Their CEO is a dynamic woman.",Government contracting remains a pretty staid environment.,General Dynamics
70,"""Great Workplace""",5.0,Great working environment for professionals,Most opportunities are government contracting,General Dynamics
71,"""Hello""",5.0,Great support. Caring employers. Well established company.,No cons to report. Great company.,General Dynamics
72,"""good company""",3.0,"Management was. okay, no issues.",no cons I can think of,General Dynamics
73,"""Enjoyed the work, but never had a chance to stay longer""",2.0,Had the opportunity to learn about background investigations while working on the OPM contract. The people who were my manager and mentors were very helpful. Great job if you want to get your feet wet in investigations or a similar field.,"My position was cut due to a business decision made by the company in July of this year. I was only employed for a year and getting good at my job. They offered options to go with a subcontractor on the same contract, but that also fell through.",General Dynamics
74,"""Always be prepared""",2.0,"Benefits, decent pay, remote work","Complete breaking of integrity and trust. Lied saying no more reduction in force. 2 weeks later everybody gone, used up, no severance. No communication ever.",General Dynamics
75,"""Low pay""",1.0,"2 persons per office, no cubicles","Low pay, no educational benefits, no advice for potential growth within the company.",General Dynamics
76,"""Great opportunities at GDIT""",5.0,Large company that encourages movement within the company.,Challenging travel requirements in business development.,General Dynamics
77,"""Outstanding Co-Workers / Great Benefits""",4.0,* Worked with a great team * Interesting and demanding work,* The work is contract based,General Dynamics
78,"""Could do better by employees""",2.0,"Steady job, interesting work, reasonable benefits","Minimal raises, low/average salary, little investment in employees",General Dynamics
79,"""Feels Like Going Back to High School""",3.0,"They offer decent benefits for full-time employees. While PT employees aren't offered health insurance, PT employees do get a flex spending acct, holiday pay, and other benefits, which is nice.","Feels like being back in high school again, strict phone policies and micro managing time.",General Dynamics
80,"""Great job to gain experience""",3.0,-work from home and make your own schedule,-a lot of mileage put on your personal vehicle,General Dynamics
81,"""Great company""",5.0,Good benefits great company to work for.,None that I can think of at the moment.,General Dynamics
82,"""Great""",4.0,Greta benefits and good environment,The turn around time to get the work done is lengthy.,General Dynamics
83,"""Nice company""",4.0,It's good company. People are nice.,The benefit is just average........,General Dynamics
84,"""Investigator I""",2.0,Good starting pay and perks.,Terrible communication from home office to remote workers.,General Dynamics
85,"""Terrible management, benefits and stock is crap""",1.0,"1 pro: If you don't have a DoD Clearance, get in and get it with GD, after dump them fast.","It's difficult to compile 1000 reasons in to a few paragraphs, so I will try to do it in a few sentences. Management are all the same. ""Do you accept this really low offer in compensation? OK your hired!"" - #1 moto of GD Another thing they say, ""We are like a battery. If we lose power from one contract we can place you on another thus you will never be out of a job. Only GD does this for you."", ""You will be back because you will find that ever other contractor out there is horrible and treats you poorly."", ""If you don't accept our offer, feel free to attempt to sell your home and move from the area!""",General Dynamics
86,"""Datecenter Tech""",5.0,Great Company and they take care of their people,"Micro Management, No real advancement opportunities",General Dynamics
87,"""Don't care about the key employees""",3.0,- Nice manager - Smart people - Exciting projects - Flexible hours,- Lack of acknowledgment - Managers hands are tight as they can not help employees to grow,General Dynamics
88,"""Good large defense contractor company""",4.0,"- large company and with many projects, ranging from small to huge - good corporate-wide events - good work/life balance - good healthcare options - standard employee benefits",- can feel like a cog in the machine sometimes,General Dynamics
89,"""Not good, not bad""",2.0,"The work is interesting, for the most part.","Big company, doesn't really care too much about individuals. Stingy with money and vacation time, even though they have big contracts.",General Dynamics
90,"""GDIT review""",4.0,GDIT is a large company with locations around the world.,GDIT is currently working through the results of the merger with CSRA.,General Dynamics
91,"""Awesome Company""",5.0,"Good pay, good people, veteran friendly",Management no very innovative,General Dynamics
92,"""A good company to work for""",4.0,"Stable, employee focused company with good benefits",Projects have become a little too short term lately. In the last 3 years I've worked on 4 projects,General Dynamics
93,"""Great Company""",4.0,I enjoyed working at GDIT(formerly CSRA). All my colleagues were helpful. There was a lot of scope to learn new technologies.,Management needs to manage client's expectations properly.,General Dynamics
94,"""Great Company !!!!!""",5.0,I've been working here for almost 2 years and I love it :) -Friendly Co-workers -401k 6% employer Match -Good Values -Good Management - No discrimination against Women -Very Diverse work force -Company is growing and doing well financially -Employee Gym &amp; Benefits,"No Cons really, but more paid Holidays would be nice! But the longer you work here the more Paid time off you receive with it also really great.",General Dynamics
95,"""I love it here""",4.0,"Sincere support from management, Flexible work environment, Friendly atmosphere, Many benefit plans to choose from.","Pay is a little on the lower end, Benefits can be tricky to understand.",General Dynamics
96,"""Good place to work""",3.0,Good team and always eager to help,Contracts are very short and you will be laid off. No bench emplyees,General Dynamics
97,"""Job""",5.0,Good job for the pay,Lots of politics for advancement.,General Dynamics
98,"""Telecommunications""",4.0,"Work from home, little micromanagement",Little room for growth,General Dynamics
99,"""The New GDIT is a Great Place to Work!""",5.0,"Now that a year has passed since GDIT's acquisition of CSRA, the merger kinks are behind us and the combined company offers outstanding opportunities for advancement and recognition for its employees. Great benefits package, beautiful HQ facility in Falls Church with Silicon Valley type perks including pick-up of your dry cleaning, in-house gym, yoga with personal trainer, on-site car detailing, great food at Café Blu (in-house), Weight Watchers program and much more. Special Employee Resource Groups (ERGs) for veterans and their families, female employees, Hispanic employees, and several other groups. It's a fun and rewarding place to work.","Like any government contractor, those who are on direct labor (billable to the government) may find themselves in jeopardy if their contract is lost or downsized. Having said that, GDIT now has an Internal Mobility recruiting program that helps employees find other positions without leaving the company.",General Dynamics
100,"""Great!""",5.0,"Opportunity to work from home was awesome. Good pay, benefits.","None, great place to work.",General Dynamics
101,"""Job""",5.0,Very dedicated Team and market competent wages and nice benefits.,Nothing I aware of about the company,General Dynamics
102,"""Tier 2 Marketplace Specialist""",3.0,It's a flexible type job.,The pay is not a livable wage.,General Dynamics
103,"""Great""",5.0,The pay is great an work environment,Sometime management can be hard to contact,General Dynamics
104,"""Not bad""",4.0,"lots of growth opportunities, fair salary compensation","huge company, people are dispensable",General Dynamics
105,"""GDIT is a decent company to work for""",4.0,The company will work to find solutions to help you succeed as an employee.,Sometimes it takes longer for upper management to address employee concerns.,General Dynamics
106,"""Very mediocre""",3.0,"Good work/life balance, coworkers are good to work with","No room for growth, awful compensation, raises did not meet inflation",General Dynamics
107,"""Good General Position with Only Minor Headaches""",5.0,"Flex-Time, Amazing Projects, and Some Work From Home Options.",Lots of IT Hassles and updates to IT policies happen with little to not communication of the change. Somewhat on the low end of pay at times.,General Dynamics
108,"""Great Company""",4.0,"As a Sr. Project Manager, I was given flexability in building my team of experts.",I really don't have any real complaints.,General Dynamics
109,"""I expected more from such a big company""",3.0,"Salary is competitive, with opportunities for bonuses and raises. Hands-off management allows me to do my job without interference. Flexibility in schedule and time-management.",Benefits are poor. Few bad choices for health insurance. Vacation and sick leave are combined and inadequate. 401k matching is standard 3-4%.,General Dynamics
110,"""Just waiting for the next acquisition""",4.0,Great coworkers. Interesting work if you are on the right program.,"CSC --&gt; CSGOV --&gt; CSRA --&gt; GDIT With every acquisition, the employee sees fewer benefits. When CSGOV bought SRA, there was no raises that year for anyone, not even a cost of living raise. The ""reason"" was that there was no review process in place. They literally had 2 review processes, but claimed they had none to not have to give any raise. As with any company like this, the only way to see advancement is to find another job. Companies should value their employees and give them real raises and job title advancements rather than losing the employee just so that the employee wasn't stagnant with 0 to 3% raises. Many programs have little to no telework, even when there is no reason to not have telework.",General Dynamics
111,"""Pay attention to what VPs are doing""",1.0,Flexibility when it comes to your work schedule.,"Middle management misleads employees consistently. After a third reduction in force a promise was made that it would be the last, and the next day they were planning the next one. When contracts are lost or they walk away from them promises are made to their employees that they will be placed on other programs, which turns out to be a lie.",General Dynamics
112,"""OK""",3.0,Ok place to work at this time,Ok place to work but lack of guidance from upper mgt,General Dynamics
113,"""Communication is the key to success.""",2.0,Benefits were very good and inexpensive.,Rather not answer at this time.,General Dynamics
114,"""Flexibillty""",4.0,"Great benefits, flexible working hours.",You are a cog in the wheel. It's a very large company that has outgrown itself since acquiring CSRA.,General Dynamics
115,"""Admin position""",3.0,"Great benefits, good pay and very understanding of family or health issues","Management wasn’t too supportive, questions couldn’t be answered without having to talk to 10 different people.",General Dynamics
116,"""Perfect Entry Level right after college""",5.0,"Telecommute 2 days a week. New HQ office in Falls Church, VA. Quiet, friendly, corporate environment. Good pay. Good benefits. Good PTO. Promotion and mobility from within is incredible and GDIT has limitless resources to get you where you want to be.","Hard to get a promotion out of cycle. You need a certain amount of experience to get a promotion, it is much harder to get one if you do not have the experience met. It stinks but the company explains it is for audit purposes....",General Dynamics
117,"""People Centric Organization""",5.0,"Flexibility, good pay, internal mobility, team collaboration","Medical Benefits are awful, not sure why for such a large company.",General Dynamics
118,"""Work Experience""",3.0,"Good people, top talent, casual work environment but high standards for quality work.","When contracts dry up you are out the door, even your whole group. Internal effort/support to help re-assign you or find another contract to jump on is minimal. Pay is average, benefits basic (not great).",General Dynamics
119,"""Started out great""",3.0,I was a former CSC employee and when the company merged with SRA I was taken as part of the merger,Immature management behavior that devalued employees,General Dynamics
120,"""Useless""",2.0,None at all. none at all,Recruiters are useless! Hiring Managers suck!,General Dynamics
121,"""Exceptional Company""",5.0,"- Great company and challenging work - New culture, new ideas and new approaches. The company has transformed in the last 12 months. - Shift from the traditional contractor mentality - Lots of opportunity and progression - Strong and stable business performance - Integration is largely behind GDIT - Scale of General Dynamics and opportunities","- Some work to do related to integration, but the fundamentals have been completed.",General Dynamics
122,"""Great job""",5.0,"Supportive, training, team work focused.","Sometimes difficult clients, but that is just par for the course.",General Dynamics
123,"""More the same.""",3.0,There is a steady pay check.,"More the same, just like any other contract company, though they claim to be more employee focused than the rest. I can't say I have seen it.",General Dynamics
124,"""very good""",5.0,great benefits and people orientation,"very busy, salaries could be beter",General Dynamics
125,"""Want to work in a place where one hand has no idea what the other hand is doing? Here's the job for you!""",1.0,The job pays you money so you can pay your bills,"So many to list. You're dealing with three branches - civilian, military and contractors. No one has any idea what the other branch says. You get conflicting information. You're given a list of things to do as a new employee, like a treasure hunt. As a new person, this is ridiculous, finding someone you don't know in a huge complex of buildings. How about an orientation where the people whose signature you're to get are all there in one place to sign the stupid sheet for you? So idiotic. It was a blessing in disguise when they let me go for health reasons (thanks for the support GDIT!).",General Dynamics
126,"""Good Company""",4.0,Very large firm with stable financials and corporate infrastructure,Large publicly traded company often focuses on profit vs. customer service.,General Dynamics
127,"""Company review""",3.0,work life balance and flexibility,"zero bonus, slow paced, work with retired people",General Dynamics
128,"""Gelling Assimilation Into One GDIT""",5.0,Competitive benefits and pay. Sense of mission. Supportive and positive environment. Responsive management. Achievement and volunteer efforts recognized. Interdepartmental collaboration facilitated. Internal mobility encouraged and supported through retraining opportunities. Clear values.,"Challenging integration of acquired companies. Scattered information and assistance with benefits may take several ""hand-offs"" to resolve issues such as HSA, FSA, and 401(k). Efforts underway to improve processes.",General Dynamics
129,"""Great people but zero perks""",2.0,"Hardworking, like minded co-workers. Consistent shifts","Company offered health insurance but terrible and expensive plan options. No 401k match. No perks (food, gym, cell phone stipend). High turnover in the IT sector as people would use the job as a filler and move on within 6 months to a year. A mix of 3 companies worked in the same roles and management would tell us not to discuss salary as some employees were being paid more for the same work.",General Dynamics
130,"""Big company, good people""",4.0,"Big company, lots of contracts","Some contracts have bad management, others have great management.",General Dynamics
131,"""Large Company with Tons of Resources""",5.0,"Salary is competitive, colleagues are great to work with, managers are easy going.",Benefits could be better with more employee incentives as well.,General Dynamics
132,"""Recruiter""",4.0,Well established company with many resources,More levels of Hierarchy in organization,General Dynamics
133,"""GDIT experience""",5.0,"Flexible hours, remote option available, good management, good benefits.",Career path not always clear.,General Dynamics
134,"""OK - hard to progress or promote""",3.0,Had autonomy and was trusted to do my job,Little to no recognition or promotions especially if a minority,General Dynamics
135,"""Facility Security Officer""",3.0,"Flexible work schedule, open door management team","Low pay, Strict degree requirements for advancement (HR)",General Dynamics
136,"""GDIT-Intelligence Associate""",3.0,Good healthcare package and decent benefits. Efficient and effective internal job site communications portal.,Incentives in salary or career growth are lacking. More communication is needed to retain and motivate current employees.,General Dynamics
137,"""It was ok.""",3.0,Benefits and the people were great.,Don't keep people around just because.,General Dynamics
138,"""Positive and rewarding team &amp; company !""",5.0,"Professional, Supporting and Motivating. Provides big challenges together with the teamwork, support and training required to achieve it Supporting Employee Resource Groups (ERG) provide internal networking in support of internal mobility. Excellent !","Tons of work ! ... sometimes it feels like a lot (until you achieve it, then you see is doable)",General Dynamics
139,"""GDIT""",1.0,Great benefits package and leave accrual.,There are Tons of layoffs,General Dynamics
140,"""Good overall""",4.0,A lot of excellent managers and directors with knowledge of the customer and take care of employees,"Many contracts have gone small business, so we end up having to be subs with a small; not all management teams have the same ethics as others",General Dynamics
141,"""Nice company to work for""",4.0,Nice company to work for. People are helpful and friendly.,Wages are not as competiotive as other companies,General Dynamics
142,"""cook""",2.0,hours were nice to run,hours were not good to bun,General Dynamics
