,title,rating,pros,cons,company
16,"""Associate Software Engineer""",2.0,work-life balance kind coworkers every other Friday off,toxic work environment disorganized management no consequences for lack of motivation,Lockheed Martin
17,"""A great experience""",4.0,"The benefits are great for interns, the opportunities to explore other areas were great, and the projects I did were very interesting.",The work you do can be challenging.,Lockheed Martin
18,"""Great Work Life Balance and Challenging Projects""",5.0,Work-Life Balance and excellent pay,"Often long hours with no overtime, but not always.",Lockheed Martin
19,"""Good Place to work""",4.0,"Good 401k program, good stability, opportunities open up all the time",Slow career advancement unless you job hop,Lockheed Martin
20,"""Not too bad!""",4.0,"Compensation, Work with Smart People, Plethora of Opportunities to Grow and Learn","Some of the more seasoned employees are stuck in their old ways... some areas/executives are stuck on hierarchy and bureaucracy. For some people LM is their life so there is no such thing as Work-Life balance and their expectations can be unreasonable. It's getting better, however ... more leaders are starting to walk the talk",Lockheed Martin
21,"""Standard Experience with Govt. Contractor""",4.0,"-Lots of Programs (esp. R&amp;D) -9/80 Work Schedule -401k Contributions from Employer (no vesting req'd...got $300 contributed in my 401k from 12 weeks!) -Flexible Work Hours (can come in whenever...just make your meetings!) -Flex Hours (can shift hours between days in 2 week pay period; i.e. can work 8 hours one day and 10 hours the next) -""Dress for Your Day"" Dress Code! (jeans if you're at your desk all day!) -Friendly Team Members","-Some programs (like mine) were known to be dud programs, where nothing was really happening and everything was behind schedule. It was not stressful as an intern, but definitely took a toll on my manager. -Some bureaucracy, but nothing out of the norm for government contractors. -Really rude and definite favoritism with section manager. My direct manager was awesome, though. -Company culture seems to be very much of people keeping their heads down and not really caring for other employees unless directly connected (i.e. same project team). For this reason, I'm going back to Northrop Grumman.",Lockheed Martin
22,"""Great Salary""",5.0,The starting salary for this position is very competitive and there are so many opportunities to advance.,There are none in regards to salary.,Lockheed Martin
23,"""Overall review""",4.0,Good Salary and best in town. Steady work Schedule. All of the Health Benefits Paid Time and Holiday Pay,Hourly Employees are represented and no way to control raises. The application process when applying for an upgrade The atmosphere is somewhat negative It is a Union environment,Lockheed Martin
24,"""Great Place to Work""",5.0,Great Growth opportunities 401k marching is great Hard work and talent is rewarded Very flexible culture/work environment,normal big company frustrations (red tape),Lockheed Martin
25,"""A Good Place to Work and Build a Career""",5.0,"• Good salary and good benefits • Strongly supports diversity and equal opportunity • The work is challenging, interesting, and rewarding • Opportunities for advancement • Generally pleasant work environment • Good teams • Matching 401k • Annual, company-wide ethics training • Flexible hours • Good work/life balance","• As for all government contractors, the whims of the customer can sometimes have a serious negative financial impact on a program • While still good, benefits have been getting reduced in recent years, leading to a greater cost burden placed on employees in return for lesser benefits, especially with respect to health insurance",Lockheed Martin
26,"""Good company to start with""",4.0,Good company to get started with out of college with strong opportunities for college intern,Salary was not competitive even after promotion,Lockheed Martin
27,"""Old Programs can be frustrating""",4.0,Stability Every other Friday off Consistent promotion structure,Old programs are very slow and deeply ingrained in their old processes Many employees are not very productive and rely on the stability to keep their jobs,Lockheed Martin
28,"""Engineering Leadership""",4.0,Good technical staff - dedicated employees,Company discriminates against older employees,Lockheed Martin
29,"""Great place to start or end a career""",5.0,"I'm surrounded by extremely bright people who never hesitate to share their knowledge, making the transition from a project reaching end of life to another that is ramping up much easier if the technology is outside my current knowledge base. Program management has been very successful in recent years in bringing in new business that opens up opportunities for employees to continue working on projects within their comfort zone, or expand their knowledge by taking on projects that require learning new technologies. No micromanagement. You're given a task, allowed to provide input for scheduling deliverables and expected to meet your commitments, or step up and report reasons for possible delays as soon as they become apparent.","Feast or famine. When projects are spinning up and running at full steam you won't get bored. When they're nearing end of life it can be a struggle to find meaningful, billable work to do if you aren't assertive in seeking out a new or existing project that can use your skill set.",Lockheed Martin
30,"""Good""",4.0,"good work environment, nice people usually, good salary &amp; benefits",Lockheed Martin needs to speed up their hiring process,Lockheed Martin
31,"""Great training and growth""",4.0,Loved all the opportunities and training. LM is the perfect place for people looking for a stable and well-organized place to work.,Could be more flexible in hours to support flex.,Lockheed Martin
32,"""First Line Supervisors &amp; Managers are set up for Failure""",3.0,Good pay; and you get to work around some amazing machinery that will fight wars and save lives.,"First line supervisors and managers have very few options for enforcing discipline. My experience is strictly with Sikorsky Aircraft, I have not seen other Lockheed Martin divisions.",Lockheed Martin
33,"""present is great, but the future looks better""",5.0,"Excellent management structure, bonuses based on yearly review, best 401K systems ive ever seen,interesting work, plenty of work fields, lots of smart people.",Working with the gov't is a con,Lockheed Martin
34,"""Great place to work sometimes""",4.0,"Work benefits, flexible schedule, travel","Cliques, lack of diversity &amp; inclusion, work-life balance",Lockheed Martin
35,"""How to gut a world class engineering organization, This is in regards to Sikorsky Aircraft only.""",2.0,Working for a company that makes lifesaving equipment.,When I first started working here it was actually quite a bit of fun. Then they started outsourcing the engineering tasks in the name of the almighty dollar. Now only project engineers are left. In the end one must consider whether Sikorsky Aircraft can hold true to the values of it's founder.,Lockheed Martin
36,"""Good job""",5.0,"Decent pay, laid back, good people to work with",Not a bad place to work for,Lockheed Martin
37,"""Good Place to Work""",4.0,Mobility and recognition. Salary growth.,Limited work home balance. Processes are slow.,Lockheed Martin
38,"""Possibly more focused on shareholders than workforce""",3.0,"Stable retaining work, Flexible work hours, Promotes Innovation","High Deductible Health Care (terrible), Cares more about perception which at times borders untruths",Lockheed Martin
39,"""Ehh..""",2.0,Lockheed Space Systems has some really nice systems integration programs to cut your teeth on. There's some good people to work with.,"It's always seemed like a rat race that's induced by the company culture. There's very few opportunities to ""move up"" when you're mid-career. Benefits are terrible, and Salary was never positive. I earned less each year because of the minimal salary increases, and increase in benefits costs. When programs get lean, management has typically asked employees to contribute at least 10 hrs of overtime uncompensated prior to consideration for overtime. When annual compensation raises were around the corner, having contributed 10 hrs of uncompensated overtime was the status quo, and even then you may see a 1.8% increase on an under market salary. Upper management seemed to be heavily pepperd with cronyism... I've never seen such flagrant application of it. There was a wall of management at every step of the way. I was always in fear of my position being eliminated. Management would say ""last one in, first one out"" regardless of experience that I brought to the team.",Lockheed Martin
40,"""Prepare to be taken advantage of""",2.0,They pay a lot for the area. You mostly get paid for the work you do.,"They have been gutting benefits for years. They nickel and dime PTO. You get few of the benefits of being salary, but many of the drawbacks of being hourly. You WILL have credit stolen from you by management, but be blamed if a project fails. They value butts in chairs over skill. You WILL stagnate. Bureaucracy is the rule.",Lockheed Martin
41,"""Work Schedule is great""",4.0,"Every Friday Off, Challenging Work","Parking, Lunch Options, No Windows",Lockheed Martin
42,"""Great place to work""",4.0,"Benefits are unrivaled with anywhere else I've worked, great development programs, big company = tons of opportunity",US Govt is biggest/main customer which presents its own unique challenges,Lockheed Martin
43,"""Interning at Lockheed Martin""",3.0,"Cutting edge technology, lots of tours, flexible schedule.","Internship lacked structure and leadership. After 12 weeks of little to no guidance and weekly check-ins where I was told I was doing well, my final presentation was, ""Not what we had in mind."" There was no way to know what that was.",Lockheed Martin
44,"""Good Place To Work""",4.0,"Co-workers, Mission, Time Off, Benefits, Customer",Senior Management clueless how to support the customer.,Lockheed Martin
45,"""Above Average Company to Work For!""",4.0,A 10% 401K company match is fantastic. Much higher than the industry standard. Lots of different opportunities within the company. Management is usually very receptive and helpful when someone is looking for a new position. Meaningful work that is important.,"Only 5 sick days a year. Get a bad case of the flu, and you could easily be out most of that time. As a result, people come to work sick, which in turn gets more people sick. Depending on what Line of Business you work for, salary pay bands can vary by as much as 20%. Raises are below average, sometimes not keeping up with inflation. Must be top achiever in your salary group to get higher raises, which is not easy.",Lockheed Martin
46,"""It’s a good living""",3.0,Pay and benefits are better than the competition.,Lack of technical resources needed to do the job efficiently. Archaic aircraft logs and records systems.,Lockheed Martin
47,"""Good place to work""",4.0,Every other Friday off with 9 hour work day,Senior leadership should listen more to next generation of leaders,Lockheed Martin
48,"""Job""",4.0,High opportunity for overtime potential,Bad organization for new hires.,Lockheed Martin
49,"""Mech Engr""",4.0,Space travel is an exciting and scary concept,"Large company, not real personal.",Lockheed Martin
50,"""Lockheed Martin Review""",4.0,"Good work environment, friendly coworkers, good 401k match, good tuition reimbursement, exciting work and innovations",Heavy requirements on internal promotions and increased compensation. Easier to get hired at a higher level at another site than get promoted internally.,Lockheed Martin
51,"""variety of experiences""",4.0,"many responsibilities, lots of interesting people and opportunities to learn from",sometimes there's not enough work,Lockheed Martin
52,"""Great Company""",3.0,"Really good benefits, compensations. Positive work environment","The traveling, no matter what they say, only select positions get set in one location. I work on the west coast but most of the work I do is on the east coast. So my Traveling is around 90% of the time.",Lockheed Martin
53,"""Incredible Company""",5.0,"Leadership talks the talk and walks the walk. Mission and Values of the organization are the driver behind everything - employee engagement, customer engagement, community engagement. Pay and benefits are highly competitive in all locations.",Timeliness of making technology advancements in the work environment,Lockheed Martin
54,"""Culture of blind adherence to bureaucracy.""",1.0,Colleagues are friendly and supportive.,Joining the low ranks of this government contractor is akin to being lobotomized daily - however the thoughtless adherence to bureaucratic processes produced therefrom will likely increase your promotion potential!,Lockheed Martin
55,"""Good place to work""",4.0,Decent Pay and work enviroment,Inflexible with hours and leave,Lockheed Martin
56,"""Great work life balance""",4.0,Good work life balance and depending on where you are there are good opportunities to move up. Salary is competitive,"Benefits are pretty bad, especially health, you're going to be in a high deductible plan.",Lockheed Martin
57,"""Culture is slowly but surely changing""",4.0,"Really try to listen to their employees about what upgrades the employees would like, not just upper management.",Still slow to change of course. You do things one way for 50 years and it becomes embedded in the mind and culture of a company.,Lockheed Martin
58,"""Overall not bad""",4.0,"Great benefits, substantial time off and yearly bonuses.","Management is garbage, they are out for $ and don't give two cares about their employees",Lockheed Martin
59,"""The current leadership recognize hard workers that make significant contributions, and promote accordingly.""",5.0,"Flexible hours, and the 9x80 schedule is great. Starting pay is competitive. Just over one year of being employed, and a $10,000 raise was offered. Benefits are standard for the industry. This is a great place to work, especially if you are motivated to contribute. Depending on the project, supporting soldiers in the field is often an added sense of fulfillment.","Managers can be stuck in a mentality of doing things the same way as they have always been done. This limits progression for new ideas, and potentially, a higher efficiency of performance. That being said, mangers seemingly are always willing to listen. Overall not many cons.",Lockheed Martin
60,"""The current leadership recognize hard workers that make significant contributions, and promote accordingly.""",5.0,"Flexible hours, and the 9x80 schedule is great. Starting pay is competitive. Just over one year of being employed, and a $10,000 raise was offered. Benefits are standard for the industry. This is a great place to work, especially if you are motivated to contribute. Depending on the project, supporting soldiers in the field is often an added sense of fulfillment.","Managers can be stuck in a mentality of doing things the same way as they have always been done. This limits progression for new ideas, and potentially, a higher efficiency of performance. That being said, mangers seemingly are always willing to listen. Overall not many cons.",Lockheed Martin
61,"""Good pay and Decent benefits""",3.0,•Good Pay • Decent benefits •Overtime if wanted,•Union environment • No pension for new people with less benefits for new employees,Lockheed Martin
62,"""Good place to work""",5.0,State of the art technology,Pay could be better,Lockheed Martin
63,"""Good Place to Work""",4.0,Fun and challenging work usually,Management communication can be poor at times,Lockheed Martin
64,"""Good company for end of career.""",4.0,"Benefits, stress levels are on the low end.",Pay isn’t competitive due to the area.,Lockheed Martin
65,"""Great Work Experience""",3.0,Great Work Environment for All,To Much Talking in the Work Place,Lockheed Martin
66,"""Every other Friday off (9/80 work schedule). Government customer drive bureaucracy""",3.0,"The products are really cool, benefits and flexible work hours in my experience as a systems engineer. Comfortable place to work if you have a family, typically low risk","Slow and frustrating processes, too large to change, old ways of thinking.",Lockheed Martin
67,"""Its ok""",3.0,Many opportunities for career growth,"heavy workload, high stress, poor morale",Lockheed Martin
68,"""Good place to work""",4.0,"Work schedule, benefits, variety of positions. You can create a career here.",Workload can be very high at times.,Lockheed Martin
69,"""Employment""",3.0,Interesting products supporting the government,Old work environment and hard to make changes,Lockheed Martin
70,"""""Good"" considering the race to the bottom for wages""",3.0,Promotes diversity Good (not great) education (degree &amp; certifications) support 9-80s flexible work hours (within reason),Healthcare gets worse every year Savings support gets worse every year It's all outsourced so nobody can be held accountable Clean the damn air vents!,Lockheed Martin
71,"""Lockheed Martin everyday work life""",3.0,"Easy work schedule, good starting pay",Little advancement for hourly employees,Lockheed Martin
72,"""Work""",5.0,Great place to work,"Nothing, great place to grow your career, and understanding if life takes you elsewhere.",Lockheed Martin
73,"""Where do I even begin...""",1.0,Great people to work with Unionized,"Oh boy... Insurance deductibles that start off at 5% of your annual gross salary Extremely low wages compared to the rest of the industry Management has a very ""shoot first, ask questions later"" attitude about discipline Shift to shift dynamics are toxic at best and completely dysfunctional at worst We don't get Veteran's Day off despite all our work going towards ""bringing the warfighter home"" They won't even give us refrigerators in the break rooms to keep our food fresh Mold in the ceiling tiles Non-remediated lead dust and fumes Dangerous chemicals Roaches in the break rooms and bathrooms Little to no room to move up within the company, most management and engineering is hired from outside sources The company values sound great on paper, but unfortunately most of the people working there have let those values fall by the wayside in favor of cutting one another's throats in an effort to gain favor from the higher-ups.",Lockheed Martin
74,"""Good""",5.0,Excellent company with great benefits,Can be a stressful work environment,Lockheed Martin
75,"""Good job""",5.0,money status tech stability recognizability,There are not many cons in my view,Lockheed Martin
76,"""Intern Pay""",5.0,"Flexible hours, good people, good experience",You are one of thousands of people there,Lockheed Martin
77,"""Overall Great Company""",4.0,Important mission. Challenging work. Great people. Real-world impact. Decent amount of personal time off. Retirement matching. 80/9 work weeks. Numerous employee resources. Good IT.,Typical issues for large defense contractor. Burnout.,Lockheed Martin
78,"""Friendly staff, fun work""",3.0,"lots of really friendly people, environment was stress-free","requesting time-off was a bit weird at first, not too clear on HR policies",Lockheed Martin
79,"""Exposed to many opportunities at LM""",4.0,Large company with a multitude of business endeavors.,Occasionally one needs to fight hard to get recognized.,Lockheed Martin
80,"""Good for experience, then move on""",3.0,"Great experience in cyber security, most of the people are impressive in their knowledgeability. Flexible schedule",management isn’t very involved with moving you up. They don’t care how hard you work. No investment in the employees.,Lockheed Martin
81,"""Quality place to work and build skills.""",5.0,"The pay is good, the hours are very easy and flexible. The benefits are amazing.",Due to growth in certain areas it is sometimes hard to keep good people tied down to an area long enough to have a steady process and so many bosses.,Lockheed Martin
82,"""Overall good company""",4.0,"Good work-life balance, good opportunity for advancement, wide range of colleagues","Maybe it's a defense industry theme, but many are just there to pick up a check. Alot of unmotivated people.",Lockheed Martin
83,"""Poor facilities""",3.0,"Exciting work, supporting the F35 and our nation’s safety and security.","The facilities are terrible. The trash doesn’t get taken out on a frequent enough basis, each employee is responsible for taking out their own recycling (which deters recycling efforts...) and to vacuum their own work areas. The bathrooms are few and far between and closed for cleaning often and not with a consistent schedule. The work stations are dated. Refurb is scheduled for 2025.",Lockheed Martin
84,"""Not a normal Lockheed Martin Facility""",3.0,The standard design teams are very small and flexible.,Not set up to support Electrical Engineers. Not familiar with Lockheed Martin Standard Practices.,Lockheed Martin
85,"""Good place to work for an engineer""",4.0,"Good people, good boss, helpful coworkers",Older workforce and the location is a tough sell,Lockheed Martin
86,"""Great  Place""",5.0,"Great team, great management, great benefits, and Waterton is amazing.",There's a few people that have advanced and are absolutely terrible for the teams. Dealing with certain departments can be less than productive. The biggest problem is the culture within management. Most work 60hrs plus and dont even think twice about expecting that of peers and subordinates.,Lockheed Martin
87,"""Great placed people.""",5.0,Excellent in every way possible.,Nothing that I can think of from my time there.,Lockheed Martin
88,"""Quality of the company has significantly dropped""",2.0,Culture of ethics at all levels,"-Toxic work environment especially for minority workers at Space Division and towards the tail end of my Aeronautics experience -Ex military employees, good old boy and good girl networks contribute to hostile environment for minorities",Lockheed Martin
89,"""So so""",3.0,"good company name, stability, lots of perks if you are in it for the long haul",very behind the times in managing a 21st century workplace,Lockheed Martin
90,"""An Amazing Company with Amazing People""",5.0,"Competitive pay, intelligent people, work flexibility, zero tolerance for hostile work environments, and an awesome diversity and inclusion program second to none.",I cant think of a single con after working at Lockheed Martin for 5 years,Lockheed Martin
91,"""Good and Bad""",4.0,"Great company to work for overall! Benefits were great, minus the high deductible health insurance, but the company match on the 401K is probably the best in the business.","Director level and above seem to care more about health and welfare of employees more than front line leaders. Work/Life balance initiatives are getting better, but older management employees seem resistant to change in this area.",Lockheed Martin
92,"""Working for Skunk Works - Advanced Development Programs""",4.0,Challenging Work Really Smart People Ability to seek out new/different challenges Small team feel,"Big Company Process / Red Tape Silos Exist, Cross Team Communication is Challenged",Lockheed Martin
93,"""A Below-Average Place to Work""",1.0,Missiles are small enough so that one can obtain a good understanding of their mission and how they work. They are more technology-intensive than most aerospace products.,"The management is one of the most elitist and arrogant in the industry. The management generally doesn't respect subordinates. One gets a 'talk to the hand' treatment. There is a bit of the old Calvinist mentality where anyone perceived to fall short is regarded as a low-life and treated harshly. The overwhelming bulk of the management are Gen-Xers born between 1960-68, and have the cynical, nihilistic, brutal mentality that characterizes that generation. They are too conventional minded, relying on young, cheap labor. Expertise is not valued outside those who are established. It's becoming a place where if a non-managerial employee gets into middle-age, one has to justify one's existence. It has become a place where either you move up or you move out. Fear is beginning to set in with some. The office furnishings are also kind of dumpy. Brown walls and floors, giving a drab appearance. This is not a company that values employee well-being.",Lockheed Martin
94,"""Legal""",4.0,Great benefits. Convenient location.,Salaries are just not competitive for the Metro DC area.,Lockheed Martin
95,"""Lots of opportunity to learn""",4.0,"Great projects, lots of problems to solve, staff is friendly",Palmdale is the only con,Lockheed Martin
96,"""Hard Word Great Opportunities""",5.0,Benefits Experience Overtime Friendly People,Takes a long time between promotions unless you apply for jobs internally,Lockheed Martin
97,"""Work""",5.0,Flexible work schedule for problems in life,Large company with normal large company problema,Lockheed Martin
98,"""Diversity and Inclusion""",2.0,getting paid I guess. weekly.,discriminatory circumstances; even when you're for the mission. no real support for those who fall under the D&amp;I continuances.,Lockheed Martin
99,"""Good company to work for""",4.0,Flexible hours and above average pay.,Can be difficult to get promotion once you reach a certain level. Politics can play a role in getting promotion.,Lockheed Martin
100,"""Badge office""",3.0,Liked the people I worked with,Management doesn’t care about their employees and poor salary,Lockheed Martin
101,"""Nice place to start your engineering career""",3.0,"New schedule means off every Friday, which is nice.",Off every Friday means that one needs to work 10 hours each working day.,Lockheed Martin
102,"""Obsolete Style of Leadership in Lower and Middle Management""",4.0,"Good company to work for, very flexible, can work from home, compressed work schedule.",Senior employees don’t take well to innovation or efficient ideas. Management type is Laissez-Faire.,Lockheed Martin
103,"""Good work life balance, poor compensation""",4.0,"As an engineer, I enjoyed the work I did at Lockheed, and the work-life balance is hard to beat.",They don't pay competitively for standard engineering disciplines.,Lockheed Martin
104,"""A good place for defense""",5.0,Large corporation with plenty of sites and room for mobility between areas of the business,Trouble with knowledge transfer from older employees,Lockheed Martin
105,"""Great Company""",5.0,Lockheed provides a great environment to grow as an engineer and professionally,None that I can think of.,Lockheed Martin
106,"""Great company to work for""",5.0,"Great benefits, flexibility to transfer, career opportunities","Pay is less than the market, many employees don't get their own cube. Cubes are shared",Lockheed Martin
107,"""Solid Experience""",4.0,A great place to work if you are OK with large companies.,Can be a little bureaucratic. Was a lot like when I was in Air Force.,Lockheed Martin
108,"""Stressful environment""",2.0,"Decent pay, flex hours, nice campus",The office environment in Orlando was toxic. Management was overworked so bullying and nonsense carried on a lot in the office.,Lockheed Martin
109,"""Great Company""",5.0,Continually looking for ways to improve the company and the people that work for it.,Some managers and programs may not represent the entire company.,Lockheed Martin
110,"""Easy lifestyle.""",3.0,Low pressure. Good paid time off.,Not much responsibility. Feels very bureaucratic.,Lockheed Martin
111,"""The best company to work for in bay area""",5.0,"If you are looking for work/life balance and various opportunities to learn new things, then this is the company. LM really invests in their employees.",Salary is not competitive based on bay area market.,Lockheed Martin
112,"""From a young (25 years old) person’s perspective, LM was a great place to start at but not a good place to stay at.""",2.0,There are a lot of opportunities to strengthen your technical skills. Opportunities to branch out of one’s group and work on multiple different tasks. Great mentors if you are lucky.,"Heard managers are great throughout this company but mine is absolutely terrible. He gave us no visibility whatsoever and only cared about using our small team of developers’ skills to make him look good in front of the directors and VPs. This manager is technically insufficient and had the luxury of making our lives miserable for his well-being. Good thing I am still at the very start of my career so I can get out now before it’s too late. LM, if you are wondering why your retention rate is so low especially for the younger employees, it’s because of selfish managers like mine. I wished managers like mine did not exist within the company. Tough lesson learned is to always watch out for yourself because managers like mine are condescending and arrogant and will NEVER care about their team.",Lockheed Martin
113,"""Fair""",2.0,the pay was adequate for the work required,The mangers need to pay more attention to providing opportunity to their employees,Lockheed Martin
114,"""Great place to work if you’re an engineer""",3.0,"Great Benefits, Excellent Product, Every Other Friday Off.","LM mainly values the engineering roles and accounting/finance/marketing personnel are a dime a dozen to them. Also, MBAs count for work experience only. Doesn’t matter if you have an Ivy League MBA or a cheap online MBA, basically counts for two years work experience.",Lockheed Martin
115,"""Good company""",4.0,Interesting work. Feels good to help our service members,Health benefits not the best,Lockheed Martin
116,"""The negative environment continues""",3.0,"Steady paycheck, available benefits, heated and cooled cubicles (when the HVAC is working right). Very occasional contact with the DoD users of the system revealed the importance of the program. (Once you had clearance and need-to-know of course.)","I survived 14 years of threatened quarterly layoffs including one where a reorg put me under a manager who immediately put me on the layoff list. I was saved by a different manager who actually used my work product to fulfill a program contractual requirement and knew that nobody could replace me. Employees are managed awfully much like a cattle drive with binge hiring and binge firing and no interest in training. You'll eat dust and like it! Manager positions go unfilled even when existing managers try to twist arms and offer encouragement. The smart people know it's a trap and say no - even the ones identified as high-potential employees who are given special nurturing. A few of us retirees have occasional lunch with still-working employees. Apparently the environment has not improved and new employees only last a few months before shaking the LM dust off their feet and moving on. There is no sense of team nor collegiality within so the still-employed have to look outside for some social contact . Not an iota of understanding of ""social capital"" to be found. I put up with it so my chronically ill wife could get treatment. When she died - I was done with LM.",Lockheed Martin
117,"""Good company with great benefits""",4.0,Lockheed Martin Aeronautics has proven to me they care about your employment there. They listen to all inputs and try to find solutions that work for all.,Lockheed Martin Space management needs to understand employee diversity. They want to only hire from a narrow group of individuals unless they can’t get anyone to apply. Then they will reach out.,Lockheed Martin
118,"""I enjoyed working for Lockheed Martin""",5.0,"Good pay ,professional attitudes, and the care for the employees",Contract ended and was layed off,Lockheed Martin
119,"""Great employer""",5.0,Very flexible working hours Ability to work from home when needed,Not great healthcare that's it.,Lockheed Martin
120,"""Good place to work""",4.0,Most benefits are good and operations research group is great team,There is a lot of paperwork. Medical benefits have been cut in the last few years.,Lockheed Martin
121,"""Great Corporation to work for""",5.0,"Many different areas in which to apply skills, learn and take interesting challenges",Lockheed is a large corporation; therefore one must be pro-active to grow ones career.,Lockheed Martin
122,"""Great Company""",4.0,Huge company and the ability to move around different departments and job sites.,"If you have a great manager you will succeed, if you don't then it may be difficult.",Lockheed Martin
123,"""One of the most professional highly intelligent and influential places I’ve ever had the opportunity of working for.""",5.0,The amount of new information and staying update was just amazing to be put of that process.,Never enough time to get to know more process within other aspects of my division.,Lockheed Martin
124,"""Flexible but slightly old fashioned""",4.0,"Cool work and smart people. Great flexibility with 9/80 schedule and 4 weeks PTO, plus 5 sick days. Good growth opportunities and recognition systems.","Bad work environment. No windows, old building from 60s. Not a competitive salary compared to banks or tech. Comparable to consulting but much better flexibility than consulting.",Lockheed Martin
125,"""Working for the big dog""",4.0,"Nobody does space like Lockheed Martin. If you have work ethic and are willing to push yourself, you can move up here.",It is hard to get rid of the dead weight here.,Lockheed Martin
126,"""CWEP student position""",4.0,Flexible with hours and teams doing basically anything you want,Lots of red tape and management,Lockheed Martin
127,"""Move around to succeed""",4.0,Constant restructuring creates ample opportunities,Education is preferred over success,Lockheed Martin
128,"""Good Company""",4.0,Challenging work and nice coworkers Fun work environment,Can be stressful at times,Lockheed Martin
129,"""Fantastic Company, great management vision, excellent employee engagement""",5.0,"great career growth opportunities, great employee engagement, nice overall benefits packages, flexible work schedule, growing fast","health care benefits are not great, challenging to get in, a lot of movement/internal rollover to other programs due to growth",Lockheed Martin
130,"""Great place to work""",4.0,"Flexible work schedule, many different projects so you can work on different tech",IT security gets in the way sometimes. Machines are locked down,Lockheed Martin
131,"""Outstanding company.""",4.0,"Great Pay, Professional, Excellent benefits,","Low rate of vacation accrual, for such a big company.",Lockheed Martin
132,"""Flexible Hours, Good Benefits""",4.0,"Great 401k, 9x80 schedule is fantastic (every other friday off), great coworkers",Government contract work can be slow moving,Lockheed Martin
133,"""GREAT COMPANY AND EXCITING TIME TO WORK FOR LM""",5.0,Great benefits Great Flexibility A lot of skilled employees willing to help each other grow Lots of opportunity to grow within the company,"Each BA is different in terms of how they operate, so it takes some getting used to if you switch",Lockheed Martin
134,"""Great place to work and succeed""",5.0,Diverse work and different experiences everyday,It can be very stale sometimes,Lockheed Martin
135,"""Generally a great place""",4.0,"Intelligent, passionate workforce; interesting, unique projects; flexible schedule options; 401k &amp; Roth IRA with company match; stable employment; internal transfers are easy; strong focus on ethics",Dated facilities; high-deductible health plans; lower salaries than commercial companies; meager raises; timecard system for all employees,Lockheed Martin
136,"""Join for the initial experience, but don’t overstay your welcome""",2.0,"Stock price, the last several years; fairly easy to move around within; OT pay and bonuses;","First line engineering management mostly sucks, very controlling and inflexible; raises usually very low;",Lockheed Martin
