,title,rating,pros,cons,company
37,"""Good company to work and grow""",3.0,Can learn lot of things in short time,Not competetive in terms of compensation,Intel
38,"""Great pay, but...""",3.0,Great Pay and Benefits that's about it though.,Far to often your pushed into a corner that could have ben prevented if management would actually listen.,Intel
39,"""Great Opportunities""",4.0,Pay and benefits. Very flexible time off.,Competitive inside and office politics.,Intel
40,"""Intel embraces the great place to work mentality.""",5.0,Great work life balance. A place I enjoy coming to every day. Supportive with any new idea.,Its a lot of hard work. But if it were easy...,Intel
41,"""Good""",4.0,You have a comfortable work-life balance,none. I don't see any.,Intel
42,"""Work Life Balance""",4.0,"Work Life Balance, Job Security, Minimal Pressure",Pay and Benefits are very much below par as years of experience goes by...,Intel
43,"""Great Company""",5.0,"Flexible schedule, good benefits, sabbatical, smart colleagues",Would like more opportunity to earn stock.,Intel
44,"""Could be better""",3.0,Work life balance is ok,Toxic culture Could be better,Intel
45,"""Amazing company to work for""",5.0,"Desire for innovation, work life balance, smart teams to work with and learn skills faster",Need to be more aggressive to hit their goals in time,Intel
46,"""Good work/life balance""",2.0,Flexible working hours along with working remotely is a plus,Cafe food not good and expensive,Intel
47,"""Great Place To Work..Not So Much Anymore""",2.0,"Love the industry, the field of work, benefits.","Focused on promoting diversity even though they don't know how to do their jobs. Management is poor. Upper management don't care. No career development opportunities within the system even though they talk about it. One would want to focus on specific roles/skill sets but come yearly focal, you have to sign off on something completely different. Its all to make management look good on paper. Zero work life balance due to business needs.",Intel
48,"""A good company with a lot of talents""",4.0,"Flexible working hours, open culture",Execution and decision too slow. Hiring culture not open - may cause favarism among certain group of people.,Intel
49,"""intel review""",4.0,great place to work bonus bonus,sometime the job could be too flexible,Intel
50,"""Great place to work""",4.0,Good money and great place to work. family friendly environment. great people to work with.,constant pager (text call) and very hard working,Intel
51,"""Boring work, tough culture""",3.0,Benefit is fair in the market,"Silicon industry is struggling so the culture there is pretty tough. A lot of managers are not qualified, not supportive",Intel
52,"""Great company..""",4.0,Strong technical foundations and great intelligent people,Need to focus on a vision instead of keeping to look to competition,Intel
53,"""Process Engineer""",5.0,"Great compensation package including base pay, stocks, bonuses etc",Fast paced and tight schedules,Intel
54,"""Could be great if you didn't have to fear for your job all the time""",3.0,"Salary is not great compared to what other companies are willing to pay for AI, but it's acceptable for the location. Smart folks, nice environment within the AI groups.","You never know when you get laid off. Decisions from above often seem to be made prematurely, and misinformed (or maybe even uninformed). They talk things like transparency.... Well, it's just talk.",Intel
55,"""Great Place to Work""",5.0,"Meaningful application of degree, fantastic benefits, very inclusive atmosphere, and great peers. Oh, and discounts on processors!","It's not academia. Can't complain, otherwise.",Intel
56,"""Awesome company""",5.0,Very Good work culture balance,Slow growth in terms of money,Intel
57,"""Not a great place to start your career""",2.0,Laid back life. Very good personal life.,Laid back life. Not aggressive to go up in career ladder. Low compensation,Intel
58,"""intel""",3.0,"good work life balance, late start time","politics, schedule keeps changing, not making products, layoff",Intel
59,"""Good place to work and maintain work-life balance""",4.0,"Benefits, Work-life balance, Vacation, Sabbatical, People",Pay is average but good for any other city outside BAY,Intel
60,"""life in Intel""",3.0,working hours is flexible and 2x4 weeks or 1x8 weeks options for sabbatical,requires long time to work including weekend,Intel
61,"""Not for Software folks""",2.0,Slow paced work life Stress free,"Slow paced career Not much advancement At most 3 years, any more is not good for you",Intel
62,"""Intel is a wonderful place to work""",5.0,Opportunities to work on top technologies and create something exciting. Great work culture. Management always supports you to pursue your passion.,"Salary, incentives and Benefits may not match the industry average.",Intel
63,"""Good place to work""",4.0,"Great Benefits, stock purchase program, 401k, etc Work schedule is extremely flexible","Have had some polarizing experience, mostly due to management changes Multiple levels of unnecessary management that have trouble holding people accountable",Intel
64,"""Great company, lower salaries""",4.0,"Flexible and low stress environment, but that may be changing with AMD up and coming.","Lots of internal politics, and low salaries compared to competitors in the area, at least for software.",Intel
65,"""Good Company""",4.0,"They dont work you to the bone, people are not googlers","once you are out of intel, good luck",Intel
66,"""Great pay, but some bad things....""",4.0,The pay is definitely good,"Management tend to be poor performing Engineers, who then turn out to be bad managers. Salary increases aren’t what they should be.",Intel
67,"""Good place to work""",3.0,Work life balance lot of Scope for growth,Hierarchical and not much scope for change,Intel
68,"""Digital marketing powerhouse""",5.0,"Strong on meritocracy, fun smart people to work with. They believe in testing new ideas","tightening budgets, frequent organizational shifts",Intel
69,"""Great work life balance""",5.0,Nice people. Smart people too.,Old school practices on building products.,Intel
70,"""Graphics design engineer""",5.0,One of the very good companies to work for which provides a great work life balance. Lot of opportunities for career growth. Great technical and talented people overall,None. Only issue is with multiple re orgs that happen every 3 months,Intel
71,"""Its OK""",4.0,"Everything is decent: Pay, work life balance and benefits. Nothing is great",Its hard to steer the Titanic,Intel
72,"""Boring""",3.0,Good work life balance based on how you manage,bad pay considering other companies in bay area,Intel
73,"""GPTW""",4.0,"This company has great benefits, competitive salary, and the sabbatical is great.",Stressful at times due to low staffing and high workload,Intel
74,"""Software Engineer""",4.0,"Good Work Culture, great learning opportunuites",Roadmap changes too frequently too sudden,Intel
75,"""Great place to start your career and end your career, not so great in the middle""",3.0,"* Plenty of learning opportunities, especially for starting out in your career. * Easy to switch groups and try new things. * Great work culture, especially among engineers. The thing I miss most about my time at Intel was the people I worked with. * Some very talented people to learn from. * Reasonable compensation (not super competitive, but average-ish) depending on location. Avoid the Bay Area location, unless you aren't planning on staying long term.","* Highly political, especially as you get more seniority in the company. Some groups are worse about this than others. Towards the end of my stint at Intel, most of my week was spent in meetings trying to manage expectations, reporting on workflow efficiencies / inefficiencies to management, and arguing with other teams on behalf of my team. * Raises and promotion are not truly merit based; your success in the company depends on being on the right projects, in the right groups, and being able to sell yourself to management. * There are some truly great engineers at Intel. However, in larger organizations at Intel, management tends to try and fill positions as quickly as possible (or risk losing headcount). This results in there being a lot of engineers that don't have the skill set needed to do their jobs well, which can be very frustrating. * Numerous 'big personality' types at Intel. These are usually very senior and principle engineers that have been in organizations for a while. They are easy to identify; their names will come up in conversations when discussing new ideas, usually in fear that the 'big personality' will come down from their high altar in the mountains and smite anyone that doesn't conform. Often these people bring little value to the organization, but they've managed to hold the organization hostage due to their long term presence and 'wisdom'.",Intel
76,"""Good company.""",4.0,"Good opportunity for growth, take training seriously, open door policy, ability to submit patents, lots of locations in the us and worldwide.","Work/life balance, difficult to fully take your vacation, workload can sometimes be overwhelming, many meetings throughout the day and into the evenings.",Intel
77,"""Good place to start out!""",4.0,Nice work life balance and good place to start your career in semiconductor industry.,Average pay compared to industry and not many great perks either.,Intel
78,"""Great company""",4.0,"Work Life Balance, Competitive wage",Execution at times can be lacking,Intel
79,"""Good company""",5.0,I'm still a newbie but everyone seems to be nice and smart.,Seems to be high stress in a start up environment,Intel
80,"""Plenty of opportunity""",5.0,"Plenty of opportunity and great benefits at Intel. Finance provides great upward mobility along with work life balance that is difficult to find when I talk to my peers at another companies. The next closest one is Adobe. If you don’t like finance, there’s opportunities to move to operations.","AZ has a big site, but Oregon is the main site. At some point if you want to keep moving up you need to move to Oregon or Santa Clara.",Intel
81,"""Intel review""",3.0,Variety of projects to work on,"Too many reorgs, bad management.",Intel
82,"""Great place to work""",5.0,"Good salary, great people and amazing benefits",bad management and CEO at intel.,Intel
83,"""Great Place to Work""",4.0,Amazing Work Culture with greatest set of minds.,Average Payscale compared to other companies in the area,Intel
84,"""Very nice work env""",5.0,Working env is very good,nothing is bad about company,Intel
85,"""Amazing People, but be careful""",1.0,Experts everywhere who can and will help other.,Aggressive HR witch hunts in play with guilty until proven innocent practices used to drive cultural change with a stick. Practices cater to non-performers with a pendulum which has swung too far to the side of legally protecting corporate liability vs finding truth and supporting high expectations. Growth does not come in an environment without high expectations.,Intel
86,"""Average for people who really want to learn and work""",3.0,You get great work life balance,- Learning curve very bad - Performance review structure quite screwed up.,Intel
87,"""The good ole days are behind us""",3.0,"Flexible, work from home, good healthcare and sabbaticals",Work harder and faster for peanuts... the company earnings keep rising and the bonuses and pay keep shrinking!,Intel
88,"""good""",4.0,its a good company to work,"work life balance is really good, growth is less.",Intel
89,"""PAE""",5.0,"Good work environment, good work-life balance, good team spirit, helpful people",Not much on AI. Focus on inference only .,Intel
90,"""decent benefits""",3.0,"stock options, retirement account, health insurance","typical multinational corporation culture, layoffs from time to time",Intel
91,"""Fun place to work""",4.0,Many opportunities if you make connections,Things move slowly. At times bureaucratic,Intel
92,"""Solid strategic direction with some growing pains""",4.0,"Lot of growth opportunities, smart co-workers","Work-life balance, co-location of teams, lacking many business processes",Intel
93,"""Product managemet position""",3.0,Good pay. Good colleagues.,No work from home option,Intel
94,"""On the surface fine, underneath lost""",2.0,"Scale. Invests in emerging tech like few others can (given amount of $ required to take a risk). Despite everything, massively profitable.","The company currently has at least two CFOs and no CEO. CEO of Intel needs to be a position occupied by a person who has a technology vision for the future, and who is inspiring enough to rally the company to get there. Not a CFO. Also, company appears to be a mode of not wanting long-term employees and instead hiring outsiders only, outsiders that do nothing but talk down to long-time Intel employees. Not good. Not necessary. Not right. We need fresh insights. We need outside talent to come in. But, we can do that AND respect our past - AND respect the people who built this company. I find it interesting how Intel spent 50 years building an innovation, profitability and manufacturing powerhouse, taking on and beating every almost every competitor. Intel prints profit. Yet, now we think it’s a sound strategy to hire the technology and business leaders from the companies whose tails we kicked for 50 years to come in and tell us how to do things right? Say that out loud and see if that makes sense.",Intel
95,"""Constant change but interesting work""",3.0,Interesting work good benefits and pay,Constant Change of teams and management,Intel
96,"""Best pay in the industry for little school""",5.0,"Good pay, good stock, compressed workweeks are awesome",Cost cutting has gotten in the way of some promotions.,Intel
97,"""Great place to work!""",5.0,Reasonable and flexible work-life balance.,Difficult to pursue independent work.,Intel
98,"""good job""",4.0,Dependable and great new tech experience.,long hours are due to compressed work week some can't adjust to.,Intel
99,"""Terrible culture""",1.0,"Work life balance, pay is good for entry level position","Terrible culture, no growth opportunities, skills under utilized, chaotic",Intel
100,"""Good Experience""",4.0,- Fast Paced Development - Freedom over how you develop and what to develop - Flexible time off and Work from Home - Small close circle team working over many different technologies * Reviews are specific to the team I was working on. Other teams may vary,"- Unspecified agenda and responsibilities makes everything hazy. - Development is sometimes not completed, rather than focusing on solid development, its mostly focused on ""just works"" type completion - Wrong Scrumming and so called agile process, demos and weekend/night work makes it difficult",Intel
101,"""Do not know why i work here""",3.0,"Independence, leadership roles, visibility, decent work-life balance","Politics, bad process, Poor management, Poor planning, bad execution, poor compensation",Intel
102,"""Good environment, not very good planning""",4.0,"Knowledge, experience, opportunities, location is good if you have a car.",Internship was not well organized/planned,Intel
103,"""Great benefits, Random Work hours""",4.0,"12 weeks bonding leave for parents, 4 weeks sabbatical",After 5 pm or weekend coverage,Intel
104,"""Outstanding company, incredible benefits, but you own work/life balance""",5.0,"Great pay and benefits, dedicated to diversity and fair compensation, nice working conditions, mostly great managers.","Can end up working 24/7 if salaried---they won't stop you, but they don't force or require or expect it either. You own your own balance... if you want to work 45, 50, 55, 60 hours week, you can do it. It's up to you.",Intel
105,"""good place to start learning""",5.0,helpful mentors great place to start career,no cons at this time,Intel
106,"""Interesting to know what Intel is doing""",4.0,"Flexible hours, Sabbatical option and friendly colleagues",On call Tech stack is very old,Intel
107,"""First real job""",4.0,On the cutting edge of technical know-how,Alot of special and strict rulings,Intel
108,"""Exciting industry leader""",4.0,"Experts in every area and field, high impact work on products that matter",Large company that can sometimes move too slowly,Intel
109,"""None""",3.0,Every thing is HW oriented,Nothings is SW oriented or focused,Intel
110,"""Great culture in a great place""",5.0,Fellow co workers share common goal,Long time to learn job role,Intel
111,"""Good work life balance company""",4.0,Good Work life balance. Good Medical benefits and Bonding leaves,Salary not that great. Not many opportunities after few years to grow.,Intel
112,"""Intel is good - IT is less so""",4.0,"Great benefits, great smart people, many opportunities to move around the company (if they don't close all job reqs, which happens at least once/year) Facilities are excellent (thank you corporate services!) I do like the Agile changes in the last few years - as long as we stick to the basic concepts &amp; not complicate it with Intelized project management. (Please no more scrummerfall) Challenging and interesting work most of the time. People are mostly focused on making things better. High quality employees to work with &amp; lower quality ones are more obvious (in a good way) than they were in years past. This really helps morale.","There are still many low quality managers in IT. Too many processes in IT to count which makes us slow &amp; not able to respond to internal customers. Leadership only focuses on escalations and not what isn't on fire at the moment. There are many very complex areas of IT that are held together by long term employees. No these jobs cannot be outsourced without major impact to internal and external customers. Only outsource where it makes COMPLETE sense. Too many early and late meetings due to cross site/country teams - APT's should all sit in one country please. IT has been measuring their success mostly based on cost and much less on quality. We are there to support our business groups and enable their work, lower quality and slllooooow moving is hindering them. They are laughing at us when we say we are now ""world class"". I don't blame them.",Intel
113,"""xxx""",5.0,xxx aweomse compnay to work for,xxx more benefits would be a plus,Intel
114,"""Good work environment in some groups""",4.0,Work environment is good. I work on a small project with very few engineers. Good environment to learn about different aspects of the work that my teammates do. Flexible work environment. Ent.,"Different parts of the company have political agenda that often interfere and hinder solving problems. Although the org that I work for doesn’t have this problem, they can sometimes be at mercy of these teams.",Intel
115,"""Great""",5.0,"Work life balance, benefits, bonuses","You might feel like just a number, possible impact by layoffs",Intel
116,"""Company review""",4.0,Big established company in bay area/ shuttle service between offices.,Too many reorgs which makes employees lose focus,Intel
117,"""Good benefits""",4.0,Good benefits while working at intel,I have not found any cons,Intel
118,"""Good company to work for.""",4.0,Stable job. Great people to work with.,May not be able to maintain work life balance in some projects.,Intel
119,"""work culture is very bad""",1.0,only good thing is the compensation,work culture too much bureaucracy,Intel
120,"""Intel is a modern Sweatshop. Terrible place to work for more than 2 years!""",1.0,"Free fruit and soda. Electric charging stations for electric cars, though you ave to compete with 100 others cars for the 12 spots.",Engineers are forced to work 70+ hours weeks plus nights and weekends and holidays. There is no work life balance there!,Intel
121,"""Healthy environment""",5.0,"decent salary, good work life balance, flexible hours.","not enough RSU/stock bonuses, lack of corporate direction, lack of communication transparency.",Intel
122,"""Great working environment""",5.0,"Great working environment, company does care about your personal safety, offered a lot of training opportunities. A lot to learn from co-workers",you need to be prepared for 24*7 on call,Intel
123,"""Great company culture""",5.0,Work/life balance is a priority.,Sometimes communication down the line can be slow.,Intel
124,"""Soc arch designer review""",5.0,Excellent place to work for,Difficult to switch interests,Intel
125,"""EZ Grind but not for a new career""",3.0,"Great benefits, flexible work schedule (get your work done up to you when and how long it takes), autonomy, Intel Shuttle. Really good for a safe career that you can autopilot","The work was dreadful. It was really boring and not at all challenging or cutting edge. There are times where you will be confused why you seniors are getting paid much more than you when it doesn't seem like they are doing much more work. It was tough to get modern software development practices in such an old company a lot of things were legacy and basics like Agile was considered groundbreaking... Promotions and rewards not based merely on merit. It also depends on seniority so you will have to wait your turn to promote. Base pay was also pretty meager, they try really hard to comp with stocks but stocks vest in 4 years.",Intel
126,"""Technical Intern""",5.0,Work culture is good and has good growth,I dont see much of downside,Intel
127,"""Good Company""",4.0,Good work life balance.,Sometimes slow pace but this keeps stress away,Intel
128,"""Good Company""",5.0,Good Company. Everyone else is nice,"Long hours, constant lay off",Intel
129,"""Fast paced and challenging, but undergoing a culture change""",3.0,Salary; get to work with really smart people in all positions; create products that literally change the world,Corporate environment (not friendly); fast paced (can be a con if you don't like that type of environment); going through culture change so it may take a while to implement,Intel
130,"""A great company with old management mentality""",4.0,Big company in the area with a lot of influence on the technology trends. Tons of interesting projects on both hardware and software.,"Since 2016 it seems like Intel it lost its head. A lot of decisions to reorganize the business units and groups. Teams are moved from one project to another without enough time to grow in one direction. While change is good, consistency is also good.",Intel
131,"""PSG employment""",4.0,Good benefits Diverse and inclusive work culture,Some departments have inflexibility with working hours and work from home Still adapting to Intel methodology,Intel
132,"""Great place to work and grow""",4.0,"Flexible schedule, sabbatical good shift work",corporation red tape hard to advance,Intel
133,"""Great Companyto work for""",5.0,"High technology, always advanced technology, state of the art",Work life balance is is bad.,Intel
134,"""Software Engineer""",3.0,Steady job. Decent salary. Less stressful,Steady job. Nothing to look forward to.,Intel
135,"""Great Place to WORK""",5.0,"Perks, Work life balance, Team and work environment.","Competitive pay, Career opportunity, work life balance at times.",Intel
136,"""Design Validation Engineer""",4.0,Lot of teams to explore something new and choose your field of interest Mentoring for recent college graduates,Nothing specific as such.,Intel
137,"""Fast paced, many moving parts""",4.0,Huge opportunities for growth if you are bold enough to take it.,Communication within a large organization can be challenging.,Intel
138,"""RF Engineer  with four years experience""",4.0,"Friendly atmosphere, flexible timing, remote job","Not stable, no high salary",Intel
139,"""A good place to work""",4.0,It is possible to change positions within the company,internal competition is not very healthy,Intel
140,"""Great co workers""",1.0,Great co workers very supportive,Intel sucks company doesn't take care of their own employees. No matter how hard I worked Intel don't care. I got layed off June 2017 and I always get excellent review for 6 years and I never get a decent raised.,Intel
141,"""Great for learning, sometimes stressful""",4.0,"Cutting edge technology, motivated and nice team. Lower level management is generally knowledgeable and on your side. The job teaches you a lot about different aspects of PD/Integration","Deadlines can be stressful, tool flow is not easy or intuitive, and design handoffs between teams can be sloppy at times.",Intel
142,"""Great place to work!!""",5.0,Amazing place to start the career in terms of learning.,Big company.. so many layers in decision making..,Intel
143,"""decent place to work""",4.0,Good place to begin career. Nice benefits.,Too much burocracy at Intel,Intel
144,"""Good engineering company""",4.0,Good engineering company in the semiconductor industry,Needs to develop internal talent,Intel
145,"""Amazing Work; Great Pay; Slow Growth""",5.0,- Excellent work-life balance - Great Pay! - Very good and comprehensive employee benefits - No micro-management of work - Nice Cafeteria :),"- A lot of hierarchy in the organization: If you start from the bottom, it will take forever to get to the top! - Limited employee engagement activities - Limited options for office games",Intel
146,"""Process Engineer""",4.0,"Great benefits, state of the art development, great job right out of school","Poor work life balance, expectation is to be available all the time at a drop of the hat, underpaid for the industry, long days",Intel
147,"""Decent""",3.0,* good work life balance,* some times management doesn’t know why they are doing particular projects. * Randomly decide to shutdown projects. * There is no clear top level ownership of products.,Intel
148,"""OK""",2.0,"Large blue-chip company, keeping my engineering brain busy.","Reorganization every 2-3 years, loyalty is not reciprocated.",Intel
149,"""Lack of leadership""",3.0,Opportunities to move around and tryOmg new roles.,Lots of unless middle managers and the old boys club mentality. Equality and fair treatment emphasized in communications but in practice not so much. Terrible and expensive cafeteria food. Lost their technology leadership. Now management is constantly reorganization and new acronyms get created for the new teams every other month with no impact to product roadmaps... The important stuff is not getting done.,Intel
150,"""No Sense of Job Security""",3.0,"- Decent pay and benefits for region, though not exceptional and less than a number of peer companies. - Better respect for work-life-balance than many peer companies. - Many nice, supportive, and helpful co-workers. - Can be a good company at which to start a career. - Sabbaticals are a nice benefit. - Good maternity and bonding leave benefits compared to most U.S. companies. - Intel has a general expectation that its employees are responsible professionals, so office employees are rarely micro-managed.","- The accountants are running things (literally). - The company is more profitable than it has ever been, yet still finds ways to reduce benefits nearly every year. - Doing a good job and earning a raise appears to increase an employee's chance of being fired since that raise has now made the employee more expensive than lower-performing peers. - The company earns billions, yet still manages to structure layoff criteria in ways that ""coincidentally"" disproportionately target older workers. - Executives seem to see employees as little more than an expense line in a ledger that should be slashed whenever a boost to profit margins is desired, rather than as people who are committed to the success of the company and who have families and lives that may be irreparably harmed.",Intel
151,"""Quality and Reliability Engineer""",4.0,Good pay and good benefits,"Poor work-life balance, old-school work culture",Intel
152,"""GPTW""",4.0,Work life balance is good,Slow work pace and lots of meetings,Intel
153,"""Great place to start, but may or may not be for a long term career""",3.0,"For those who are fresh out of college, it's a good place to start. Lot of tools, flows &amp; infrastructure, and lot of things to learn. Especially forgiving if you're a fresher, and lot of help available.","Removal of performance ratings &amp; stock levels, and removal of clear written records about who did what, thus 'averaging out' employees. And removal of 360 feedback, which leads to favorisms driving performance ratings. Not much incentive for those who are too dedicated or too technically good, or those who take all the risks to innovate something, but prefer to be discreet",Intel
154,"""Life draining""",2.0,The compensation is quite good,"The culture is toxic, and the hours are overwhelming. 24/7 oncall requirements.",Intel
155,"""Good and Bad""",5.0,relaxed working environment. Most managers are very reasonable and doesnt expect weekend or evening working hours.,"Very slow. Most people get stuck in the same role year over year. And, because of diversity push, it is gettting harder for promotion.",Intel
156,"""Great company to work for""",4.0,"Great company, great benefits and flexibility depending on job/ manager","Culture is very competitive, Going through a lot of changes",Intel
157,"""Excellent employer""",4.0,"Mostly stable job, average pay, employees get to work on latest cutting edge technologies. Intel is the company of very high ethics and code of conduct.","Intel's main business is creating fastest processors, everything and everyone working on non-chip related technology is to support the main business. Due to the size of the company it takes time to move.",Intel
158,"""Great Place to work""",5.0,They have an all inclusive team that really cares about individuals and values work/life balance,"It is a large company with too much bureaucracy. Too much control out of Oregon, and it is hard to be a contributor.",Intel
159,"""New product development expert""",3.0,"Stable company, that is very profitable and driven, lots of opportunity to move into different roles inside the company","Very large and often bureaucratic, moves slowly.",Intel
160,"""Awesome""",4.0,Work-life Balance Pay Opportunities Bonus growth,Internal conflicts so many people working on the same product lack of innovation,Intel
161,"""Experience""",4.0,Very good work life balance,Does not offer competitive pay,Intel
162,"""Great company with strong ethics""",5.0,Great leadership with ethical basis.,Becoming a bit too much focused on financials and loosing the industry leadership and vision.,Intel
163,"""intel fpga san jose bay area""",4.0,good design work and challenging work,need more dynamic and interesting projects,Intel
164,"""Ok""",3.0,Working with different technologies,Needs better Work life balance,Intel
165,"""Toxic Work Environment""",1.0,Can learn about some pretty awesome stuff,Way too many to name,Intel
166,"""Review""",5.0,"Very good work life balance, decent pay",Lot of process in place.,Intel
167,"""Great company""",5.0,Good salary but a lot of politics,You better be a woman,Intel
168,"""Intel Manufacturing Tech""",4.0,No one bothers you if you do your job. Pretty easy work for the pay.,Night shift makes more money. 12hr shift.,Intel
169,"""Good to start, but not for long term career""",3.0,Good for those who are fresh out of the college. Good place to start a career. Lot of tools and flows to learn,"Expert aren't valued, but are taken advantage of. Recent performance review changes also encourage more politics and favorisms, and puts everyone at the whim of their direct manager, with no 360 feedback.",Intel
170,"""Good company, easy to move around""",4.0,"Sabbatical, vacation policy, bonus structure, new focal process",Still not as SW oriented as they should be,Intel
171,"""Good balance between WLB and pay. Benefits are good too""",5.0,- benefits - “work hard play hard” - new management trying to shift the culture,- politics at higher levels - trying to improve culture (“one intel”),Intel
