,company,cons,pros,rating,title
57,Ford,"Management takes care of themselves. Don't bother requesting assistance from your superiors, they will only downgrade your for inconveniencing them.","If you want a dog eat dog company where everyone is out for themselves, this is it. Great company to work for if you are a minority woman.",1.0,"""Forced into early retirement"""
58,Ford,The new management team just took people and moved them to make span of control correct without regards to the skill sets. The older supervisors like me were let go or demoted back to SG8. I can see if maybe you did not have the skill set but in my case I have a better skill set then most of the supervisor that kept there LL6. If they just wanted us to leave they could have offered an early retirement package.,It use to be a great place to work and I hope it will be again for the younger employees,2.0,"""Being forced out"""
59,Ford,They don't treat you like a full time employee unless you prove to them that you are extremely capable.,"Get to see different parts of the company,",2.0,"""good IF you plan on staying with ford for the long term"""
60,Ford,hard on your body,Great benefits and also great pay,5.0,"""Assembly"""
61,Ford,Too big and old fashioned style company,Professional Lots of experiences and opportunity to grow.,5.0,"""Product Engineer"""
62,Ford,Felt unstable at the time of employment.,"Work with cars, challenging projects, and good work/life balance.",5.0,"""Great Company, Great Pay, Great Benefits"""
63,Ford,Restrictive culture. Must be good at transitioning to alternate roles if you want longevity.,Great salary and benefits. Good bonus for top performers.,4.0,"""Ford is a great company to work for"""
64,Ford,Nothing at all you feel me,Everything is all good here,5.0,"""Ford money"""
65,Ford,"Management disfunction, need to ""brown-nose"" higher ups to get promoted, Smart Redesigned (laid off) simply because I still qualified for a pension.","Peers are some of the most hardworking employees (those supervisory level and below), competitive salary and benefits",2.0,"""18 years and broomed out the door"""
66,Ford,"Senior management is working hard to grow the company but seem not to identify the right course, they seem followers but talk a different tune.",Generally the people you work with are good,2.0,"""Trending Down"""
67,Ford,Some teams are stuck in their old ways Hard to get a good pay increase,Good work / life balance Have had 3 really good managers,4.0,"""Good place to work"""
68,Ford,No cons to report at ford motor company,"Although Ford is a big company, it has the feel of a startup. Great work life balance. Flexibility in changing what you work on based on your interest. Great sense of pride in your job when you see it in a finished product.",5.0,"""Great company to work for"""
69,Ford,"Long hours, lots of meetings","Well Paid, great people to work with",5.0,"""Great Company"""
70,Ford,"- Disorganized at times, needs more structure",- Employees are treated with respect and freedom,4.0,"""Treated Fairly"""
71,Ford,advanced product development rules make people to work by book,lots of experts working around you,4.0,"""work life balance environment!"""
72,Ford,Everything else Could b better for tpt,Your paid for coming to work,2.0,"""Tpt"""
73,Ford,"Absolutely no room for growth unless you are a brown-noser. Post SRD removed LL6s so now it will be even more difficult to get into management. People above LL6 are not generally friendly, think they are better than us working level folk. Lots of arrogance","Working level colleagues are wonderful, work from home policy, good pay",3.0,"""Great company, no opportunities to advance"""
74,Ford,"Groups don't work together very well, not a lot of effective communication. Job can be boring a lot of the time. Seems to be geared towards engineers only","Good pay, good time off, and other extrinsic benefits.",3.0,"""Good extrinsic benefits"""
75,Ford,Bureaucracy old school legacy process slow,Stability innovation culture trust history,4.0,"""Great COmpany"""
76,Ford,"Their new 401K management company is corrupt and does not want to take responsibility for mistakes. Several years of people's service time was eliminated and the new 401K management company does not want to take responsibility for it. For many, their service time was greater on December 31, 2018 than on January 1, 2019. How is that even possible if they are not corrupt?",Get a pension when I retire.,4.0,"""401K"""
77,Ford,Current company directions moving away from the One Ford Strategy,Benefits. Stability coming with large company with great history.,3.0,"""Things have changed"""
78,Ford,Can get slow at times,Great benefits and work life balance,5.0,"""Worked for a year at Ford"""
79,Ford,Could have paid me more,Was not bad at all,5.0,"""Worked here for a while"""
80,Ford,Could have paid me more,Was not bad at all,5.0,"""Worked here for a while"""
81,Ford,1. Training was very uninformative and unorganized. 2. Starting pay is low,1. Lots of potential within Ford and fantastic benefits. Most of the benefits are not immediate but are fairly soon to come. 2. Overtime 3. Recognition from supervisors,5.0,"""Assembly Worker"""
82,Ford,Organization has been disrupted post Smart Redesign,Good work life balance policies Lots of challenging work,4.0,"""Lots of Work Good Intentions"""
83,Ford,"No strategy, is based on the person than the org","Family environment, well thought out implementation process",3.0,"""Good people, lack of long term consistent strategy"""
84,Ford,Working with other teams is nothing but politics and drama. When I raise issues with my managers they're not supportive so I feel like the trouble maker even though I'm raising issues about challenges to meeting our goals. I work 14 hr days and still can't keep up due to the process we have in place.,"Love the energy, feels like family",2.0,"""Politics and Drama"""
85,Ford,Too conservative about new innovation,Lots of history but still innovating.,3.0,"""“One Ford” fading"""
86,Ford,Not quite managing to do the right thing,Trying to do the right thing,4.0,"""Like any massive company, has got its ups and downs."""
87,Ford,Difficult to get promoted. People are often assigned to jobs that do not align with their skill sets.,Good benefits and pay. Allows telecommuting.,3.0,"""Good Company with opportunities to be even better"""
88,Ford,"Multiple layers of management, too much politics","Training , multiple positions for beginners, Open mind by managers",5.0,"""Great place to work"""
89,Ford,"Main focus is on new graduates or those with 0-3 years experience. If you are older with an established career, you will get sidelined and ignored here. Very little actual career development opportunities, you will be told to go and watch videos at your desk. Never more than one week of training provided per year and the burden for approval is huge...forget meaningful conference and seminar opportunities. Compensation increases are very difficult and typically consist of 2-3% paid out to everyone once per year regardless of any other parameters. This is known as ""merit increase"" at Ford. Toxic, no trust environment. CYA at all times!! After hiring, the goal is on financial reporting to management, there is little or no engineering integrity. The company does not produce, it assembles. All vehicle components, hardware, software, etc are sourced out to suppliers based on requirements. Lowest bidder wins. Engineering at this company simply means writing requirements for supplier bids and verifying that the requirements have been met. Project managers and financial bean counters have veto power, not engineers. The company is also technologically backward...even critical operations and decisions are handled by emailing spreadsheets back and forth. No major corporate ERP system is in place and used throughout the company. Huge question marks around future tech such as autonomous as most of that (if not all) has been farmed out to other companies.","There is interesting and challenging work here if you are fortunate to get into the right department. Company policy requires you to stay 18-24 months in a role even if it is not a good fit for you so take that into account. If you are young or a new grad, the company has some decent benefits for parental leave, new parents, etc.",2.0,"""Be careful if you work here."""
90,Ford,Nothing bad just the hours,I love working here it’s great,5.0,"""Assembly worker"""
91,Ford,Too many tiers of workers,Good pay and benefits as well,3.0,"""Good job"""
92,Ford,A big company that has lost it's efficiency,Money and they know outside life is important,4.0,"""Ford Engineer"""
93,Ford,"- Low turnover means limited promotional opportunties. - Fair expectation of work performance, means many fair people are tolerated. This can be frustrating at times.","- Good value system in company. Safety first - always. - Fair and mutual respect among colleagues. - Decent pay, excellent benefits",4.0,"""Great reliable and steady company to work for"""
94,Ford,Management can be oblivious to what is happening behind the scenes,Good work environment and in the heart of dearborn!,3.0,"""Great location and good place to build experience!"""
95,Ford,"1) Supervisors/Managers are absolutely incompetent. They will not rock the boat or make any decision that will impact their employment and thus their pension. They do not know how to manage employee conflicts, or request for work assistance. Their standard approach is: be quiet or it goes in your performance review. 2) Co-workers will openly insult you in meetings, call you stupid/idiot if you do not agree with their strategy or question their engineering approach. 3) Most of my co-workers are very bitter because they feel they haven't been given their due promotion or salary increase. So they will refuse to help any newer co-worker or put in any extra effort that involves work outside of their assigned project or causes them to put a few minutes outside of 8 hrs a day. Else they demand that their assigned project deadline be delayed or they get paid overtime, even if they are salaried. So they will basically ask you to re-invent the wheel unless they are compensated. 4) Ford employees who have been around for a while are very good at making look like they do work, when in reality they are just good at coming up with a million obstacles about why something cant be done. The incompetent supervisor, since he/she doesnt know enough, will just go along and buy the excuse. Then employee will spend most of the time on the internet or talk about NFL.","1) If you are in the right team, co-workers can be very helpful. 2) fairly relaxed atmosphere. flexible work hours. 3) re-designing the cafeterias, campuses",1.0,"""No direction"""
96,Ford,Few career growth opportunities due to company restructure process.,The right place for professional challenges.,4.0,"""Challenging place"""
97,Ford,This company doesn’t pay you for the time that you work. There is no clock in system at Ford Chicago Assembly Plant. You have to sign your name on a piece of paper to get paid. And when you explain to the manager that you didn’t get paid they argue and tell you that they put the hours in and then assures you that it will be on your next check. NOT! You won’t see the money until 3+ weeks later. The department I was in serval of my co-workers didn’t get paid for DAYS that they worked. Management doesnt’t follow safety regulations. The Union absolutely does not fight for you. The environment at the plant is very hostile and unfortunately ghetto. I witnessed a man bust out another mans window in the parking lot and drew a gun out. Completely NOT safe. The place is invested with rats. They swear they upgraded the plant but there are leaking ceilings and crack up grounds. everywhere.,"... weekly pay, fully covered healthcare for you after 90days and your family after you are turned over. Hires felons, if you are a felon and need a job with good benefits and willing to do rigorously work this job is for you. If you aren’t a felon, don’t work here. That’s it.",1.0,"""RUN AWAY!"""
98,Ford,Fear and distrust of company,Good benefits and nice people,2.0,"""Job uncertainty from middle management affects work and morale"""
99,Ford,Bad location. Bad weather. Fine benefits.,Great working environment. Great work life balance.,3.0,"""Great working environment"""
100,Ford,There is little to no chance of advancement or opportunities to become full-time employees of the company.,"The majority of contract employees are the hardest working people you will ever meet and are very knowledgeable. For the most part, you get to participate in all things ""Ford"".",3.0,"""Contractor Point of View"""
101,Ford,Sometimes very repetitive. Sometimes very stressful and late hours.,Interesting work. Challenging. Great Pay. Great hours. Great work life balance. Great opportunity for growth.,5.0,"""Challenging Rewarding Boring at Times"""
102,Ford,"benefits not good, older workforce means a lot of stuff is out of date","Work life balance is good, good pay",4.0,"""Great company, but old management makes for a stale environment"""
103,Ford,Lack of consistent leadership and instability in the workforce irce,People and compensation are strong,3.0,"""Controller automotive"""
104,Ford,A lot of embedded older culture that gets in the way of newer culture initiatives and core values. Not always allowed to pursue growth opportunities in other parts of the company. Lot's of hierarchy to navigate through.,"Established company of 100+ years. Decent culture and core values on paper, excellent salary and growth opportunities. for the most part... good work life balance.",3.0,"""Lot's of opportunities"""
105,Ford,"Bureaucracy, slow decision making, staleness, old style and not flexible","Professional environment, well established processes, global job opportunities",3.0,"""Ageing Company in Need of Keeping up with Time"""
106,Ford,Work/Life Balance Too many work force reductions,Great Pay Health insurance options Great 401(k),4.0,"""Ford Motor Company"""
107,Ford,Too conservative and do not trust their employees,Culture is good and people are caring,3.0,"""Review"""
108,Ford,I don’t have anything to state about ford about the cons due to its a good place to work.,Excellent benefits and a lot of upgrading to different departments.,5.0,"""Excellent work place"""
109,Ford,Don’t really have any cons,Very Good place to work,5.0,"""Engineer"""
110,Ford,Finance systems upgrade in progress--much needed,"Bright people, good exposure, challenging assignments",4.0,"""Corporate Finance"""
111,Ford,Steep company hierarchy with limited exposure to upper-level management.,Great for young employees. Lots of learning opportunities and strong work/life balance.,5.0,"""Great company culture"""
112,Ford,This is definetly the Devil's workshop,The pay is competitive and it's simple work.,1.0,"""Don't Waste Your Time"""
113,Ford,Work/life balance is awful and you can't control that,"The people are good, but management only care about numbers",2.0,"""Not about effort"""
114,Ford,There seems to be no loyalty,"If you work hard, there are lots of opportunities",4.0,"""Retired Ford Employee"""
115,Ford,Union shop where politics rule and the work in most areas is strenuous and will beat you up physically.,The benefits and pay are good,3.0,"""20 years too many"""
116,Ford,"Legacy structure, sometimes lack of prioritization, difficult to get data","Opportunities to learn, variety of projects, decent culture, nice people",4.0,"""Pretty good"""
117,Ford,Contract position; lack of benefits,"High Level of Exposure, Experience across numerous functional areas",5.0,"""Great Job"""
118,Ford,Run if you are minority,People share about their personal life if you really like it...,1.0,"""Run if you are minority"""
119,Ford,work 60 hours a week,Good pay for salesmen if work hard,3.0,"""Ford"""
120,Ford,Advancement varies from person to person,Fast paced Hard working people,3.0,"""Okay company"""
121,Ford,"Supervisors, Non-stop, union workers slacking, heat, exhausting","Pay, vacation, bonuses, union fighting for you, sick days",4.0,"""Forklift Driver"""
122,Ford,Management dont respect their workers,the pay is really good.,1.0,"""ughhh"""
123,Ford,Hard on body and mind,Good money and benefits vacation,3.0,"""Life"""
124,Ford,Beurocracy and managements egos regularly cloud decision making.,Opportunities to work on the development of impactful vehicles from the start,4.0,"""Big Company with big pros and cons"""
125,Ford,automating large data is tricky.,Able to handle millions of data and know the business logic from data.,2.0,"""Data related projects"""
126,Ford,"Long time to move up, launch &amp; abandon techniques","Family Owned, Multi-faceted, great training ground for corporate professionals",4.0,"""Was a great family company to work for"""
127,Ford,No work from home option for contractors is really very bad.. It's not that people that come to office will only work seriously but not others..Management should think about this seriously..,Safe for agency people as contracts will extend just like that.. No need to keep changing jobs unless you don't like your work..,3.0,"""Ford Work Culture"""
128,Ford,Very large company and very bureaucratic.,"Good pay, work life balance is excellent.",4.0,"""Its okay"""
129,Ford,It requires a lot of driving although you get a free sales vehicle.,"Ford provides ongoing training to help develop skills. I can make my own schedule which includes traveling to dealerships. I am only in the office a couple times a month and can work from home once a week. The Zone Manager role provides a lot of independence, but also responsibility. I am trusted to complete my tasks. I get along with all of my peers and managers. Work life balance is taken seriously. There is a lot of room for growth within the company to get promoted and try new roles.",5.0,"""Happy Employee"""
130,Ford,It requires a lot of driving although you get a free sales vehicle.,"Ford provides ongoing training to help develop skills. I can make my own schedule which includes traveling to dealerships. I am only in the office a couple times a month and can work from home once a week. The Zone Manager role provides a lot of independence, but also responsibility. I am trusted to complete my tasks. I get along with all of my peers and managers. Work life balance is taken seriously. There is a lot of room for growth within the company to get promoted and try new roles.",5.0,"""Happy Employee"""
131,Ford,Low man on the totem poll to ALL non tpt employees.,"Good Base Pay , and few requirement to work as production operator",4.0,"""TPT with ford"""
132,Ford,too many contract employee working here,I like the company very diverse,4.0,"""Amazing"""
133,Ford,Very large company with limited opportunities,Exciting products to work on.,4.0,"""Design Engineering Supervisor"""
134,Ford,"Old school, bureaucratic, location isn't terribly interesting","Good company culture, decent pay",4.0,"""Intern"""
135,Ford,"I've bought 4 different pairs of shoes and my feet still hurt from standing all day. Some of the jobs involve way too many steps and it's ridiculous to think one person can do it all before the vehicle leaves the work station. There's lots of huge rats running around, but considering it's a factory, I guess it's not too much they can do. The foreign parking lot is way too far away.",The jobs keep me busy and passes the time quicker. Am acknowledged when doing a good job. I enjoy working 4 days and off 3. Health insurance is awesome! Pay isn't that great because I'm a temp part timer. Hopefully they make me a regular so I can get paid the real money. Weekly pay is nice.,5.0,"""It's a good place to build a career"""
136,Ford,A lot of bureaucracy,Work life balance is great,4.0,"""Great place to work"""
137,Ford,"Lack of upper management clear direction, ""cook-cutter"" processes from consulting companies","Good place to work, nice work environment",3.0,"""Company under transformation"""
138,Ford,Long hours Mostly hardware Two people to support whole building,Easy Cafeteria lof of variety of food,3.0,"""Good job"""
139,Ford,"The company changes direction constantly, mgmt does not share what is going on, too many approvals needed on paperwork, no advancement, never ending layoffs","Flexibility, telecommuting, pay, good coworkers",4.0,"""Purchasing feedback"""
140,Ford,"Massive changes every few years, no reliability, horrible culture.",Large investments in future technology,2.0,"""Cyclical unsteady industry"""
141,Ford,"Poor upward mobility opportunities for early career employees. The career development is not flexible and is not in the hands of the employee. The company is slow to accept change. Most employees have a a great passion for the products, but this can at times slow the company's recognition and acceptance of market trends / changes.","Flexible remote work, friendly and helpful colleagues. Great benefits.",3.0,"""Good work-life balance, poor upward mobility"""
142,Ford,Sometime easy things is hard to do. Too many meetings. Not clear messages.,Great Job. Was very stable till 2019. Many smart people.,5.0,"""Great Company"""
143,Ford,I do not have any cons at the moment,-Work Life balance is great -I feel challenged on a day-to-day basis -Wonderful co-workers -Ford stresses empowerment of all employees,5.0,"""Love being a member of the Ford team!"""
144,Ford,"Auto-industry, slow sometimes, market ups and downs","Lots of learning opportunities, Flexibility, Great benefits",4.0,"""Excellent place to work"""
145,Ford,Low pay for a Bay area internship at 26.6 an hour Lack of structure may be difficult for people who prefer more direction,Good choice of project Good mentorship Paid for transit and supplemented lunch,3.0,"""Good internship enviroment, lackluster pay for bay area (GFL)"""
146,Ford,"Older workers have had a big target on their head for years especially those who still qualify for defined benefits. Poor promotion opportunities, get in back of the line, way in back behind the FCGP kids and outsides hires. Ford routinely fires the replaces who replaced the replacements It's no accident they fire people just a week or two before they vest",Pay if negotiated right Vacation if you last long enough Benefits overall,1.0,"""Company managers routinely ignore company policies and ethical guidelines"""
147,Ford,I need a sponsor to get a US Job visa,"Professional with large experience in customer service department. High potential to lead teams with differents skills. Portuguese, English and Spanish",5.0,"""Looking for a new opportunity to develop my career"""
148,Ford,Culture promoting corporate values of a large and old enterprise,"Flexible hours, Empowered workforce, Dynamic environment",5.0,"""Iconic company great to work for"""
149,Ford,Hilarious processes and tools for accomplishing most trivial tasks. Self driving security team won't be able to differentiate between encryption and signing (guaranteed). Blame each other for everything. The whole security space would crumble if not for one or two supervisors in sister teams.,Few very highly knowledgable people. Amazing work life balance. People literally come in at 10 and leave at 3.,1.0,"""Welcome to land of lost"""
150,Ford,Hilarious processes and tools for accomplishing most trivial tasks. Self driving security team won't be able to differentiate between encryption and signing (guaranteed). Blame each other for everything. The whole security space would crumble if not for one or two supervisors in sister teams.,Few very highly knowledgable people. Amazing work life balance. People literally come in at 10 and leave at 3.,1.0,"""Welcome to land of lost"""
151,Ford,Bit process driven and bureaucratic,"Culture, opportunity, benefit, family environment",5.0,"""Great place to work"""
152,Ford,They restructure the company a lot.,work life balance is nice. You also get a company car.,4.0,"""Great Company"""
153,Ford,Hard rigorous work long hours not for the faint of heart.,"Pay and benefits, paid vacation, dental and eye",5.0,"""Excellent pay and benefits"""
154,Ford,It is a very large company and sometimes it is hard to progress,Ford is a industry leader in product innovation,5.0,"""Great company with outstanding products"""
155,Ford,"Long hours, down time/fire drills","Autonomy, Fast Paced, Travel, Free Car",4.0,"""Sales Zone Manager"""
156,Ford,Summertime it’s very hot inside!,Always a great work environment!,5.0,"""Pays great and makes great product!"""
157,Ford,Terrible management 75% dont make it past 3 years,Lots of OT Prepares you for next job,1.0,"""Do not join VOME"""
158,Ford,Some business areas are not very good at developing people on teams which ultimately leads to great talent and experience leaving the company.,Ford Motor Company has very competitive salary wages.,4.0,"""Great place to work"""
159,Ford,No downsides to my employment with Ford,What a great place to work,5.0,"""What a Great place to work"""
160,Ford,"Most of the facilities are old, but new buildings are being built.","Good people, management is good, lot’s of layers but I hear they are fixing that.",4.0,"""Great place to work"""
161,Ford,"-Terrible work/life balance when on launch. Consistently work 12+ hour days including weekends. Position is said to have 6-9 months on launch with a break in between launches, but most likely put on back-to-back launches (lasting up to 18 months onsite at assembly plant away from family) with little to no downtime in between programs. -Base pay is decent if not on launch. However, on launch, employees are required to work 2 hours for free everyday (only get paid OT if you work over 10 hours). This greatly reduces base pay, especially given the frequency of 10-12 hour days. -Most upper management is very poor and will throw employees under the bus for their own gain. Management usually succumbs to making employees do things outside of their job role -Can't retain younger talent due to job requirements and not valuing employees. -Extremely high turn over and poor job satisfaction among younger employees. Manufacturing primarily consists of younger employees &lt;3 who are trying to get vested or people with pensions. -Toxic work environment on launch programs.",-Decent base pay if not on launch -Good benefits,1.0,"""Stay away and go elsewhere"""
162,Ford,"Current instability, no one knows if they truly have a job &amp; everyone is stressed. Additionally, with all of the people retiring, resigning, &amp; laid off; many smaller groups in the Mfg Eng (VOME) are short handed, leaving remaining employees working a lot of extra hours for free. The company will not allow hiring to fill these short handed groups &amp; many employees were blocked from transferring to other areas. One group near our group were so short that the supervisor was doing the work of others whose positions were vacated.","Ford is very community, family, and environmentally centered while running a successful company. Pay is not up to current standards &amp; they will bring in retirees &amp; pay them more than the standard; but not promote within unless you are in the cliche.",2.0,"""Good benefits, unstable"""
163,Ford,having to try and hide the price from customers when they ask,meeting people was pretty nice,3.0,"""Its decent"""
