,title,rating,pros,cons,company
24,"""Depends on where you work""",4.0,-Discounts -Various employee events -Choice of pay being direct deposit or paycheck,-Lots of heavy lifting -Joining the union will cut your pay,Albertsons
25,"""This company only cares about making money, not caring about its employees""",2.0,This a place for high school students looking to make some cash and gain some experience,"Low pay, excessive work load, terrible managers",Albertsons
26,"""Stocked grocery and dairy shelves""",5.0,good bosses and good hours,cold part of country to live in,Albertsons
27,"""Great company to work for""",4.0,Lot of opportunities to grow and use latest tech,None I can think of,Albertsons
28,"""Awesome company""",5.0,Great benefits and good pay.,Supervisor s need training in employee management.,Albertsons
29,"""14 years employed at albertsons - short review""",4.0,"Flexible schedule Opportunities to move up or around, location transfer fairly easy Cheap insurance for self and family","The pay is not very good - supervisors at about $15/hr, managers about $17/hr You don't always 30 hours (minimum needed weekly to keep insurance) Can sometimes be a ""boys club"" atmosphere",Albertsons
30,"""Good - Sufficient""",5.0,"gym, subsidized lunches, good work life balance","salary, very hierarchical, old school mentality",Albertsons
31,"""Project Manager""",4.0,"Staff, work life balance, location, gym","Salary, very hierarchical, old systems",Albertsons
32,"""Lucerne dairy""",2.0,Nice people to work with pay is good. Health insurance is not the best. A lot of overtime,sone Long hours. Pay raises are minimum if any at all.,Albertsons
33,"""training sucks""",4.0,"Benefits are not too expensive, employee discounts","wages are not competitive enough, corporate gets all the perks",Albertsons
34,"""Poor training at their cafe""",1.0,Friendly helpful employees fast paced and the time went by fast. state of the art equipment for preparing and storing the salad products,training was not sufficient. the head chef and co chef expected too much in a short time. Cliquish environment in the kitchen trainer expected people to have everything memorized and performed in too little time. He did not learn it in a week i am certain. The staff there will have no qualified employees working there with this unrealistic attitude. I will not give them a good review to prospective job seekers.The corporate needs to require classes on fair treatment and better employer to employee environment.,Albertsons
35,"""Depends on your location""",2.0,Some locations have a great customer base that make the store feel like a community,"Some locations just feel sad, rundown, and disconnected",Albertsons
36,"""Great learning experience to get good work ethic, I recommend this for your first job.""",5.0,Meeting all my fellow employees and customers.,Cleaning up after the homeless people who make messes in the bathroom.,Albertsons
37,"""Humiliating""",1.0,Paid weekly and the checks don't bounce.,"In short, with the exception of being arrested and thrown in jail, my 10 years at Albertsons was the most humiliating experience of my adult life. Stifling suppression and discouragement of innovative and creative thinking by micro meddling managers in fear of better ideas by people under their supervision and compelled by their personal insecurities and egos to impose their own will no matter what. A toxic and oppressive atmosphere, incomprehensible incompetence and lack of accountability, double standards and hypocrisy, favoritism and nepotism. Inadequate communication among peers and non at all between upper management and us lower tier drones. ""Need to know"" information depensed reluctantly by power tripping managers only after a crises occurs because we weren't told in advance. Most feedback is negative. Hardly any positive reinforcement nor encouragement. I received no performance reviews in 9 years and only 2 thereafter. Motivation by intimidation and threat of termination. No Human Resources presence at the store level. Definitive written policies &amp; procedures have been hard to find for lower tier retail people so they don't know when their rights and priveleges are being abused. Corporate personnel were often in the store but they might as well be in another world walking around distant and aloof, dismissing us hourly workers as peons. Ludicrous policies &amp; procedures mandated by clueless corporate clowns with no regard to the operational nightmares they created on the sales floor that actually aggravated the customer experience. Schedules changed every week and every day of every week and posted in as little as 36 hours in advance. ""Full Time"" doesn't mean 40 hours/week, as little as 30hrs/week. With few exceptions only management and associates with decades of seniority can expect 40 hour weeks. My accrued vacation hours disappeared after Albertsons merged with Safeway in 2016 and neither management nor Human Resources could or would fix it. My experience at Albertsons bespeaks a company that will treat their retail grunts in the trenches like trash and arrogantly presume we don't have the courage, will or savvy to challenge them.",Albertsons
38,"""Albertsons is Growing!!!""",3.0,10% off Own Brand items,Lack of perks for employees,Albertsons
39,"""stocker""",5.0,fun for the most part,money for the most pRT,Albertsons
40,"""Working with Albertsons""",4.0,"Flexible schedule, decent pay and good benefits",Expect a lot out of management,Albertsons
41,"""Ok""",3.0,People that work there are nice,"Hours May be short, not flexible",Albertsons
42,"""Good Filler Job""",4.0,Easy job Work management Visual learners will love it Fast and efficient,Can't think of anything right now,Albertsons
43,"""Lovely work place""",5.0,Good pay paid weekly 18.48 hourly,Look hours sometimes 10 to 12 hours,Albertsons
44,"""Albertsons Review""",3.0,Decent first job for some income.,Dealing with annoying customers every day.,Albertsons
45,"""OSHA""",2.0,the pay was decent: functionally a pair of golden handcuffs.,Safety violations are encouraged subversively to boost productivity.,Albertsons
46,"""Good company""",4.0,Flexible with schedule. Good resining,Pay wasn’t e greatest,Albertsons
47,"""Grocery Clerk Review""",4.0,Flexible schedule to work around school.,Sometimes long work hours at one time.,Albertsons
48,"""FeeT expanding company in country.""",3.0,"Jobs, pay ,benefits, opportunities, abound",Lack of available talent available,Albertsons
49,"""Working at a retail company for 21 years""",5.0,Positive work environment with all staff,None so far yet with the company,Albertsons
50,"""Good place to work""",3.0,--Major Company --Constructive annual reviews --Corporate allows divisions to operate as they need to whenever possible to allow for regional business needs.,--Management workloads were extremely heavy. Rarely worked less than 55 -60 hours a week. --Position was Monday - Friday. Expectation of management to monitor work and take action over the weekends as normal course of business. Created a major strain to work/life balance as you were never able to disconnect from work unless you were on vacation.,Albertsons
51,"""Good company""",4.0,Amazing staff and nice place to work at,not too many cons to name,Albertsons
52,"""Good Company""",5.0,Good local company that depends on store managers.,Corporate can be very controlling,Albertsons
53,"""Work environment""",3.0,Work life balance is very good,Wages not competitive compared to the market,Albertsons
54,"""mixed""",4.0,"it's a job, some workers are really nice, busy in the summer.","not enough hours, management is will not work with you.",Albertsons
55,"""A company without a mission isn't a company""",2.0,There are still so many wonderful people working at the company.,"Ever since the departure of CEO and co-founder Josh Hix, Plated has taken a turn for the worse. Being bought by Albertsons turned out to be a massive negative for the company. We were all so excited by the acquisition at first, but our relationship with our parent company slowly deteriorated and it's very unclear how ABS plans to utilize Plated. They bought us because we were an early food+tech disruptor but they had no idea what to do with us and therefore, nothing has been done in about 2+ years. Plated used to be an amazing place to work but the turn of events made it clear I needed to leave.",Albertsons
56,"""One of the best jobs I’ve had. I loved working with all my coworkers and making connections with customers""",5.0,Friendly and fast passed with great customer service,Your Typical cons of retail,Albertsons
57,"""Warehouse selection for Groceries""",4.0,Great people and supervisors to work with,The warehouse is at temperature for Grocery Dept,Albertsons
58,"""Good job for college students""",3.0,"Worked around schedule, great benefits, paid holidays","Lack of hours after holidays, corporate is insane with their expectations",Albertsons
59,"""Great experience working for third company""",5.0,Great team to work for,No cons come to mind,Albertsons
60,"""Sort of good, sort of bad""",3.0,The company itself seems awesome. Really understands (on some issues) what the employee needs as well as the customer.,"My specific store is horrible to work for. Get told everyday something new about how ""bad"" my work is. Get told I didnt do something when I clearly did. Too high of standards.",Albertsons
61,"""Front end manager""",4.0,High retention rate. Lots of employees working for over 30 years,Need more security in stores with high theft especially the DC stores,Albertsons
62,"""Great""",4.0,Family meal on Friday Nice,You work Both in Side and outside,Albertsons
63,"""It's been a great company to work for.""",4.0,The employees are good hard-working people. They have very high goals and standards.,Change to hourly percentage goals on hours given to each department in January. Have cut back on employees not able to give the service the customer desires.,Albertsons
64,"""work""",1.0,"nothing to share, no pros, just a paycheck","nothing to share, poor management, don't care about your work ethics, must know someone to get somewhere",Albertsons
65,"""Great benefits, employee discounts....""",2.0,"Career 401K positions, will be scheduled full time.",Might be asked to work more than the hours of availability you initially provided before hire.,Albertsons
66,"""Somewhat decent starter job""",2.0,"There is an employee discount, but it's only 5% off (10% off of store brands)","They make you clean up EVERYTHING and belittle you if you do it wrong. They pay $7.25 an hour, which is less than the minimum wage. I got ZERO training. They had another courtesy clerk show me where everything is, then I was thrown straight into the deep end. They give breaks every 2 hours, but if you're given a task (like bringing in shopping carts or cleaning bathrooms) at the same time as your break, oh well. Sometimes you don't even have time for your break at all. Customers are super rude (which isn't the company's fault, but if a customer complains about you, the managers will believe them and you'll be the one in trouble). If you get a second job, the manager will go to great lengths to give you ridiculously less hours. New employees get double the hours that employees who have been working there for months get, so as time goes on, you get even less hours, which earns you far less money with the $7.25/hr pay.",Albertsons
67,"""Good Company to Work for""",4.0,"The environment is nice and pleasing and the work you do is directly used by the consumer, which is a satisfying feeling. The people are also very kind and helpful.","The Company itself is not a tech company, which is why many things that are necessary for a tech company move slower than usual.",Albertsons
68,"""A sinking ship""",2.0,"The benefits and perks are nice, the pay is competitive, and most all of the people in the company are great.","Where to start... 1. The company has hit a wall and is desperate to try and find a silver bullet to save the business. 2. Morale has not been the same since the layoffs in April. 3. The parent company has become increasingly difficult to work with and they have unrealistic demands. 4. Management and especially HR wants to keep everyone in the dark, and silence anyone who tries to bring attention to the fact that the company is not doing well. 5. As people realize how bad things are, there has been a steady stream of people leaving the company. 6. The direction and strategy of the company are no longer clear and have not been since Josh Hix, the old CEO and founder, left. Things are haphazardly implemented just for the sake of showing some kind of development, even if it does not drive overall growth. 7. The new head of the company, who was put in place by the parent company, is hardly ever present in the NY office and it appears that support for Plated internally in the parent company is dwindling. There were some really great things about Plated that I loved when I first started, but over time those things have deteriorated and vanished. If you are looking for a job in the meal kit industry, I would recommend either joining HelloFresh or finding a different industry altogether.",Albertsons
69,"""Local upper management out of the loop.""",1.0,"Flexible hours l, good PTO time",Salary is well below industry average,Albertsons
70,"""butcher block""",5.0,good work and team work,hours can be taxing at times,Albertsons
71,"""Great Company""",5.0,The environment is great to be in and the customers are always friendly and they’re flexible.,Limited hours and Often Short Handed,Albertsons
72,"""Good First Job""",4.0,"flexible hours, minimum wage, room for growth",employers treat you pretty badly,Albertsons
73,"""Needs to be more relevant""",3.0,Good benefits good vacation package,To move up it’s who you know not what you know.,Albertsons
74,"""Front end specialist for Henderson location""",5.0,"Great fun, flexible hours and variable tasks",Having to work holidays and Sundays,Albertsons
75,"""Fun if you like cashiering""",5.0,"Definitely the working at the cash register part. As a cashier, you get to work at the cash register.",Being stuck at the cash register,Albertsons
76,"""Applicant""",1.0,Never employed tried several times.,Not applicable Never employed tried several times.,Albertsons
77,"""They're union and have a lot guide lines""",4.0,"union, fair pay, can work to the top, clear expectations","out dated policies, hour cutting-if you're not full-time you are guaranteed 20 hours some weeks you'll get nearly 40 others just 20",Albertsons
78,"""Assistant Bakery Manager""",4.0,Fun job. Very good people.,Hours being cut. Too much restriction.,Albertsons
79,"""Former Manager""",4.0,"Flexible schedule, lots of promotion potential",Sometimes work load can get very heavy and strenuous,Albertsons
80,"""Okay for a first job""",2.0,"Guaranteed hours, somewhat flexible for students, good for gaining experience in a fast-paced environment","Performance is measured by customer surveys and anything less than a perfect 10/10 on everything is considered negative, management uses threats instead of positive reinforcement, you're essentially used as a cheap version of a full-time clerk",Albertsons
81,"""Where to begin""",4.0,use to be Good pay,bad management Don't care for workers,Albertsons
82,"""Albertsons Experience""",3.0,"Meet new people, customer service","Have to work outside, even when it rains",Albertsons
83,"""Assistant Service suoervisor""",5.0,"Fast paced environment, stress free hours good pay. Good benefits. Great bosses, promotional opportunities.","Sometimes slow, late hours in Summer only.",Albertsons
84,"""Great Start""",4.0,Definitive but flexible work schedule,Hour long lunch leads to long shifts,Albertsons
85,"""Great company""",5.0,Great people at the company,None it’s a great company,Albertsons
86,"""MEHHHH""",1.0,Maybe decent insurance? I tried to block this period of my life out.,"poor management that would create more problems for managers. Constantly pulled to other departments to help while leaving my department deserted with lots of work to get done. Then later reprimanded for bad customer service, and poor condition of department. Caused me a lot of mental, and physical anguish.",Albertsons
87,"""Good starting job""",2.0,"Flexible hours, health insurance. Great for out of high school.","General incompetence of management, bizarre decisions by upper management.",Albertsons
88,"""Great Place To Start""",4.0,"Flexible Schedule, Friendly Employees, Fun Environment",Start off pay could be a lot better,Albertsons
89,"""Decent""",4.0,"Great benefits, flexible work schedules.","Lower pay for courtesy Clerks, and that's about it.",Albertsons
90,"""Manager Pharmacy Contracting department""",3.0,"Albertsons provides you with opportunities so learn different roles within the company. The managed care team is a close knit team that works together to resolve, implement and directed to one goal.","Pay is average. The company has made so many changes, many that seems unnecessary.",Albertsons
91,"""Solid Place To Work""",4.0,"Coworkers are nice, opportunities to move up in the company.",Customers can be exceptionally rude.,Albertsons
92,"""Horrible Management""",1.0,Good compensation and good exercise,Having satan as a manger,Albertsons
93,"""Albertsons""",1.0,Nothing at all company sucks,Everything the comPany dont care about enployees,Albertsons
94,"""Fine I Guess""",2.0,It's a job Flexible scheduling for students,Terrible pay Passive management Depressing atmosphere Non-union in a unionized store,Albertsons
95,"""Good summer job""",4.0,Everyone was friendly and willing to help.,The schedule was not consistent.,Albertsons
96,"""Career possible""",4.0,The variety of people I worked with and the customers,Hard to get good hours,Albertsons
97,"""Great company and people to work with""",4.0,The store I worked at was very even paced so it was fun and easy to work there,Rude Customers and not really much else,Albertsons
98,"""Albertsons Starbucks Barista""",4.0,"Tips, Benefits, and Flexible hours",Sometimes not enough hours weekly,Albertsons
99,"""Review""",3.0,Good culture and good people,Slow company growth and revenue,Albertsons
100,"""Potential growth after 5 years""",2.0,Coworkers nice Not much else 5 word minimum required for pros,Benefits poor No communication between team Employee is a pawn Maybe growth after many many years,Albertsons
101,"""Good company""",4.0,Good pay Good benefits Good people,Long hours Don’t write your own schedule Work holidays,Albertsons
102,"""Terrible""",1.0,Health insurance at part time Minimum hours Paid sick time,Trying to take away many benefits Heavily fighting union Poor HR,Albertsons
103,"""No feedback or contact from leaders""",2.0,Flexible start time as long as it’s before 8 am,"No yearly review, no face time with manager or director;",Albertsons
104,"""Deli""",4.0,Clean friendly nice apron and shirt,Not enough training for new employees,Albertsons
105,"""Digital Marketing Manager""",5.0,Great company and outstanding culture. Great benefits and pay. The company is very up to speed with industry trends and technology so it provides a lot of opportunity to learn and grow.,Can’t think of any cons!,Albertsons
106,"""Basics""",5.0,Love my job and the locations. There's already something to do. And you can move from department to department and learn new things,They cut hours in the summer bad. So you're only getting about 20 to 25 hours a week. Not enough to live off of being college student. So imagine the people that are there full time.,Albertsons
107,"""Worked with schedule""",4.0,Super accommodating with scheduling me around my other job and school. Get benefits with part time employment!,"Even with seniority, I was demoted due to company struggles.",Albertsons
108,"""Work culture""",3.0,Better work life balance,Transparency on roadmaps recommended to the grass roots level,Albertsons
109,"""Good company, poor management""",4.0,"Good benefits, 401k, time off etc.","Managers aren't as effective as they could be, leading to issues.",Albertsons
110,"""Mixed feelings""",3.0,"Work environment, good staff, challenging","Management, hours, unfulfilled promises, pay",Albertsons
111,"""Bad management""",1.0,Nice co workers and team,Management on par with Walmart,Albertsons
112,"""They need to figure some things out""",2.0,Good quality meat and produce,"They are keen on calling loss prevention on any and everything and refuse to believe anyone calling out sick. If you hurt yourself on the job, good luck because they're not paying you anything more than they absolutely have to.",Albertsons
113,"""Decent Company""",4.0,Good company to work for until you develop enough skills to get a higher paying job.,Managers usually aren't the brightest of the bunch,Albertsons
114,"""Great Place to Work""",5.0,"Great pay, people and management.",Hours may vary week to week,Albertsons
115,"""Worst experience I've ever had""",1.0,Customers that were the best part of the position,"Management exhibited, ageism, favoritism, unethical Behavior, the most unprofessional atmosphere I've ever worked in",Albertsons
116,"""It's not what it used to be""",2.0,"Benefits package including medical, dental, and vision. 401k plan. The local Union is involved when you feel you are having problems with your manager and/or co-workers.",no hours available for Part-Time employees. You can expect to be given the minimum required hours weekly. Some favoritism toward certain groups within the store.,Albertsons
117,"""Front end - cosmetic cashier""",5.0,I like people i deal with people & i like to stay busy,Right now i cant think of anything,Albertsons
118,"""Order selector""",1.0,Good pay really dont know what else,If you didn't meet there standards by being 100% picking orders they will let you go,Albertsons
119,"""Not bad place for anyone in school""",1.0,Quick hiring process started same week,No hours sometimes it’s very slow,Albertsons
120,"""INEPT MANAGEMENT!!!""",1.0,Teamster benefits is the only thing good about this job.,Management are inept and non-union so there is constant friction among the union staff and non-union management. Management plays favorites and there is reverse racism. You will be targeted if you are a white male by management.,Albertsons
121,"""Company that Helps You Advance""",5.0,"Decentralized business model allows for ownership at Division level, letting us drive our Fresh and Local business. Leadership is deeply involved in advanced analytics, always making sure to choose the best options when making decisions. Salary wages are competitive and reward added effort. Bonusing structure makes salaried leadership invested in meeting our projections. Wages for hourly employees that have time invested in the company exceed the market standard. We reinvest in a selection of our stores at a quarterly basis for remodels and expanding selection.","Entry level hourly wages could be higher, but the company truly does allow anyone who wants to advance, to advance if they have the drive. I started as a Barista.",Albertsons
122,"""Wow""",3.0,Excellent benefits. Pretty decent company to work for,Too any untrustworthy ppl work for this area at least! Too much gossiping and bullying,Albertsons
123,"""Tiresome""",3.0,Management is nice. Can ask someone to cover your shift.,"Poor hours, labor intensive, low pay, ability to have flexible hours is reserved for those with more seniority.",Albertsons
124,"""Super fantastical""",4.0,"A woppin 10% discount but have to renew it monthly. Super easy, always doing the same thing, flexible hours, pretty good","Carts in the rain, coworkers don’t do their carts so I ended up doing 2 hours of work outside",Albertsons
125,"""Great job not meant for everyone""",5.0,"It’s union, great pay, good benefits and much more.",The standard can be a bit tight and the schedule is grave yard ..,Albertsons
126,"""Department okay, coporate sucks""",3.0,-Challenging work -Learn a lot about deli meats -Raises after certain amount of time worked,-Poor management (esp at higher levels) -Long hours -Understaffed constantly,Albertsons
127,"""Good place to work""",4.0,Fun coworkers and the job was not difficult,They try to be flexible but are not always so,Albertsons
128,"""Not a great company""",3.0,Flexible hours for part-time employees,"Worked here for seven years, and was barely making more than the minimum wage. Company used to treat workers fairly years ago before my time there, then went down hill.",Albertsons
129,"""Unpleasant work environment""",2.0,Learning experience. Good pay and salary,"Everything, upper management, some supervisors",Albertsons
130,"""Butcher block supervisor""",4.0,Good company to work for,There is no cons to speak of,Albertsons
131,"""Store""",4.0,Good pay vacation and personal time off,Long hours and lots of day in between days off,Albertsons
132,"""good first job, could use better pay""",3.0,the coworkers a made the job enjoyable! my coworkers made me look forward to my work day.,"when it got very busy, the management became very unorganized. i was loaded with a lot of work that wasn’t evenly distributed among us. each work day was either over staffed or understaffed. along with that, for what us courtesy clerks do we were not payed enough. got payed the bare minimum, 7.25.",Albertsons
133,"""stay away""",1.0,non.... stay away ... look elsewhere,"Management including hr doesn’t care and no clue on how to manage. Lack of work, unless you brown nose or in the click with manager, you won’t get hours.Stay away from Plated",Albertsons
134,"""Senior level selector""",4.0,Great company to work for.,Time standard needs to be improved for selectors.,Albertsons
135,"""Great company , Lousy management""",5.0,"great pay, benefits, different departments you can do","Management plays favortism, good luck trying to get promoted.",Albertsons
136,"""A brand new experience""",4.0,Positive energy brought by my coworkers,Not enough pay for cashiers,Albertsons
137,"""Over worked under paid""",1.0,Nothing right now I feel that this company doesn’t value long term employment,They work you to the bone. Expect everything. Give nothing. 28 years and I have people getting paid more then me because salary people get screwed.,Albertsons
138,"""Do not work here.""",1.0,Its great if you 16 and do not know anything about what life is supposed to really be like.,"They will working you 6 days a week if your a good employee and drop you down just before they top you out. There is way too much favoritism, corporate does not take your complaints seriously even when you climb the chain of command appropriately. Literally this was the worst job I have ever worked, micromanagement is a joke and needs to be nipped quickly. Corporate does not pay any mind to the amount of turn over coming from a certain store, and really should question why there are so many resignations and transfer requests.",Albertsons
139,"""Good company to work for""",4.0,Quality people. Good benefits.,Promotions are all political appointments. Not based on merit.,Albertsons
140,"""Great Job With  a Great Team""",4.0,"Good pay, good benefits, good people.",Lacking in time off and competing with remote work access.,Albertsons
141,"""Poor Schedule & Bad Management""",1.0,Good Pay & Benefits Breaks to take advantage of Grocery Shop on your way out Good Transfer Options Keeps you busy when slow,"10% discount Micromanagement Very Bad Schedule They get upset if you try to call out for a good reason This was on the Ryan Street #0717 location. There were a few managers who really got on my nerves. One is lazy, gave me unreasonable tasks (which required a few employees to complete on time) and expected me to do them by myself with no help while I watched the same person leave early, take days off, & made me cover those shifts without asking me how I felt about it. I was really tired considering I had a lot of weeks with one day off. The other thinks they can constantly criticize everything to the point where it got really irritating. It made me feel really bad and questioned myself. Another was just plain rude. I tried complaining to upper management, but I didn’t notice anything change so I was forced to report it to corporate. I have watched so many people in my department quit or transfer as they didn’t want to handle this. It got so bad to the point where I had to quit as well, I didn’t want to deal with this drama anymore.",Albertsons
142,"""awesome place to work""",5.0,great company to work for,none really to complain about,Albertsons
143,"""great company""",5.0,Great company to work for,work/life ratio is hard to work with,Albertsons
144,"""process groceries, help bag and carts""",4.0,nice pay great for a starting job managers can be flexible with your schedule,not enough hours at times customers can be harsh,Albertsons
145,"""horrible management""",1.0,"benefits, union, not much else","management, retaliation, basically everything else",Albertsons
146,"""I love working  at Albertsons  everyone  Inwork with is Awsome.""",5.0,there are lots of nice people,There are no cons for me to say,Albertsons
147,"""Employee""",4.0,"fair amount of diversity among employees, friendly and involved store manager, bright and colorful atmosphere","There seems to be a lack of communication among the immediate bosses and store managers/assistant managers. I write a letter about my availability changes and they aren't always meant on time. Also, the new schedules are posted 1-2 days later than they should be.",Albertsons
148,"""Pays well but managerment varies""",3.0,Pays well after a year. Pretty much free to work how we want.,"As with most corporations, management usually determines whether you enjoy the job or hate it. Your managers will change every 3-6 months. Some I loved and some were just the worst. The job itself is pretty mindless so I was able to listen to music or podcasts the whole night.",Albertsons
149,"""Not retail-newcomer friendly""",3.0,"For an experienced retail worker, this job is perfect, provided the location you're applying at has a team of great people with a solid work ethic. If you thrive on fast-paced environments and enjoy a challenge, this department is for you.","If you've never worked retail, this position is a nightmare. The bakery is always in high demand working at high volume. If you don't catch on quick, all you'll do is consistently lag behind and bring everyone else down with you. I'm not sure if every location is the same, but from day one of a full shift, I found myself struggling to keep up. And that was just with job shadowing. They expected me to be able to do a full shift -- with closing duties -- on my own after barely a week of training. Even after I mentioned several times that I've never done retail before in my life, my co-workers were getting frustrated with me. I don't blame them. Video training didn't cover the sheer demand of the job position. All it covered was cleaning duties, safety concerns, the fact that french bread gets baked, and a few tutorials on cake decorating... which I can find on YouTube.",Albertsons
150,"""Horrible""",1.0,It’s a job and that is the only pro.,Cheap company with no raises,Albertsons
151,"""Floral""",5.0,My store director is great! He respects you as long as you do your job and do it well.,Disrespect from some co-workers if you do a good job.,Albertsons
152,"""A 19 year former employee rating""",3.0,Steady employment. Established company. Union job. Full benefits.,Wages too low. Varying schedule,Albertsons
153,"""Great Company""",4.0,Supportive environment with strong leadership. Great place to develop.,Wages low in comparison with other industries.,Albertsons
154,"""Cashier""",5.0,"If you are a people lover with a great personality, you will love this job. Great pay with great benefits.",Working Holiday's and weekends. Sometimes can get hectic when the store is busy and they don't provide enough help.,Albertsons
155,"""Company not keeping up with the times and industry, lackluster company culture""",2.0,Decent pay and benefits. There are a few good people there if you can get the right ones as a supervisor it will help immensely. Great location for corporate office on Boise Greenbelt and gym in the office.,"Outdated and slow technology, conflicting priorities among senior management make every initiative and project a struggle, stagnant and stuff office culture with an eye on people to be in their seats at all times, lots of overlap in job roles without clarity from leadership and this creates lots of work redundancies and process. Poor on-boarding process",Albertsons
156,"""Good place""",2.0,"Good pay, nice people. Union shop","Hours are difficult, you never get 2 days off in a row",Albertsons
157,"""Good Job""",4.0,"Very flexible with time off and schedule changes. Competitive hourly rate for part time and full time employees. Supportive coworkers, plenty of overtime if you need it. Health insurance offered after six months and the option to pay into a 401k pension plan. Team leaders and department managers often advocated for their employees despite administrative pressure for them to side with the rest of management.","The store administration was somewhat political and sometimes made very unpopular decisions, also towed the corporate line. Often will make decisions without employee input and base decisions on how on how something is profitable or not. Gossip and the spread of false information is a huge problem in the store and nothing is ever done to stop it.",Albertsons
158,"""Moving forward and current""",4.0,Moving forward from a technology standpoint.,Needs to be more salary competitive in all areas of company,Albertsons
159,"""Great first job""",3.0,Good first job in learning how to deal with high stress environments and people,pay isn't great at the bottom and does not increase at a good rate,Albertsons
160,"""The most undesirable place to work at""",1.0,The only Pro I would say would be the healthy system and how you can take a test yearly to lower your health insurance by about ball park of $700 a year.,They are very choosy. You have to know someone in order to move up in your career field. I was made felt like my ethnicity and background had a lot to do on how I was being treated. It's a promise land where nothing ever gets done or accomplished. I was lied to a lot at my interview for many things that never happened. Managers don't have your back. Was made feeling so horrible about myself and my abilities. Your work is not recognized.,Albertsons
161,"""Its grocery retail""",4.0,Great customer interaction. A huge team to be apart of. Fast pace work environment.,"It's a lot of associates, some it lacks the one on one but that's life. It's a company so there are rules you have to follow and that's with any job.",Albertsons
162,"""Great Company""",5.0,"Great pay after you put in the time, and excellent benefits.",Physically demanding job. You will be tired at the end of your shift!,Albertsons
163,"""Albertsons is a solid company""",4.0,This is a solid company who offers a pension plan and 401k.,Home office is in Boise and there have been many lay-offs.,Albertsons
164,"""Great company, nice working environment""",5.0,"Flexibility, positive work culture, friendly",Nothing that I can think of.,Albertsons
