,title,rating,pros,cons,company
12,"""Case Management Coordinator""",4.0,"Good experience, great benefits, learn new things every day.",Work at home most of the time away from other employees.,Humana
13,"""Great perks and work flexibility.... Depending on which team you're on""",4.0,Health benefits and competitive pay.,Some teams do not offer the same work flexibility.,Humana
14,"""Good Benefits, Silo Departments""",2.0,"401k match, PTO, observed holidays, emphasis on health and wellness.","Departments are quite frequently in silos, implementation of new processes aren't fully fleshed or thought out before teams are required to take on (both regionally and from corporate), less than desirable communication/dissemination of info from upper management teams.",Humana
15,"""Great pay, poor treatment""",2.0,"Hourly pay was great, as well as commission. You get to pick your own schedule after the standard 9-5 training is completed. They’ll cover the cost of your licensing, if you aren’t already licensed, during training. Amazing benefits that start from day 1. Pay and benefits are all that I miss from this company.","Dress code — why is there a “business”-level dress code? No customers are allowed in the building, no one sees you. Management clearly played favorites with this rule. Training — training was all over the place. No consistent trainers. One manager trains you for a few days, then another, another, another, etc. The training classes themselves are reminiscent of a high school classroom. The people they then pair you with after training is over are usually quite awful. For the most part, they’re unwilling to help you, other than berating you for not doing the job as well as them, or they’re bitter that they were asked to help someone and now they themselves are losing sales, so they’re not exactly helpful. Management — while there were a couple of truly, honestly great managers that I enjoyed working with and being around...most were just awful people. You can tell they were miserable and stretched thin, but it’s not an excuse to berate others or literally yell and insult people. Never a good way to set an example. Technology — computer systems consistently down and not working. Can’t make money if phones and/or computers aren’t working. Still expected to somehow make the company money, though. Overall, the mental stress isn’t worth the pay.",Humana
16,"""Great Company""",4.0,"Good Benefits, good people and great team outings","Managers lead by Fire-drills, need to have defined projects",Humana
17,"""Gaslighting Galore""",1.0,"Pay was good, flexible hours.","Leaders who gaslight- trying to convince you that after years of doing your job, you suddenly haven’t been doing it right it all. Creating issues out of literally everything you do. Trying to force you out, interfering when you try to leave the department.",Humana
18,"""Good then not....""",3.0,Great people and robust business,Industry changes and leadership in their ivory tower,Humana
19,"""Okay Company, no room for growth""",2.0,"My colleagues were great people, and I enjoyed working with them..","The software was horrible, and the management didn't listen.",Humana
20,"""Good company""",3.0,Good company. Okay benefits. Work at home option.,Management in the area I work were extremely lazy.,Humana
21,"""People and Company are Great""",4.0,Flexibility and allow creativity,"Sudden changes, must be made to adapt",Humana
22,"""Great culture for a big company""",4.0,"Customer-first culture, opportunities for advancement, career development encouraged.","Typical large company problems, territorial in places, red tape, new ideas encouraged but gaining buy-in can be difficult in some areas.",Humana
23,"""Job""",4.0,Good culture and supportive leadership,Lack of transparency at times,Humana
24,"""Not a place for growth unless you an a$@ kisser""",3.0,401k and raises every year,"Hard to get time off , favoritism, and angry customers",Humana
25,"""Great Company!""",5.0,Everything from the hiring process to training was very smooth and the training was very thorough.,Nothing at this time.,Humana
26,"""Great company""",5.0,learned a lot. great mission,limited professional growth. limited promotion opportunity,Humana
27,"""Great place to work""",5.0,"I love working for my manager. I think that is key when working for Humana. Beyond him the rest of my team, and even my whole department are fantastic. We are allowed to work from home on a regular basis, which helps a lot with work life balance and stress. I can see myself for the long haul here",A lot of people note that they do layoff occasionally. That is not uncommon for publicly traded companies. Associates should try to move up or even over sometimes. Staying in the same position for 10+ years is unwise.,Humana
28,"""Physician Performance Team - Lacks good leadership""",2.0,"Plenty of challenges, from navigating conversations to technical (managing our products). The associates on the team are really close but not with the leaders.","If you are interested in a role on this team, please ask a former or current member of this team on LinkedIn. There is a lot that they don't reveal about this team during the interviews. They need better leadership skills on this team, from building a more positive collaborative environment and the leaders need to not be micromanagers. They think that they are building a team that accepts ""accountability"" but rather it's just an excuse to yell at the associates for the mistakes rather than working more closely alongside them to help them grow. You create a very negative culture from that bc the associates are really close to one another so they talk. They're super traditional so you report in at 9AM (no later than that) and you follow the rules (including business casual dress code). They also don't recognize that this is an area that they're severely lacking in so they refuse to focus on this to improve it.",Humana
29,"""Great Company, But Too Much Uncertainty""",4.0,"Benefits are amazing, PTO, continuing education, etc.","Always realigning positions, future is uncertain",Humana
30,"""Used to love it""",3.0,Good salary and good pto,Quarterly layoffs and becoming becoming impossible to meet expectations,Humana
31,"""A company searching for a new identity""",4.0,"Great work atmosphere (collegiate, collaborative) with talented workforce.","Highly matrixed organizational/management structure, particularly in Clinical areas. No clear owner/decision-maker/authority to drive certain initiatives.",Humana
32,"""Layoffs every six months""",3.0,A Work from home environment,"Jobs instability, micromanagement, and unrealistic expectations",Humana
33,"""Not worth the money""",3.0,Competitive pay Nice coworkers Opportunity for growth,"The entire job.... going into people's homes, often in unsafe areas. Driving around all day and only having some of your gas paid for.",Humana
34,"""Grueling work after 3 years""",3.0,The other employees are great and they do little things like bring around treats to try and keep up moral. It pays the bills and the first year wasn't so bad.,The work is terrible and grueling. After several years I am miserable and would do anything to get out. There is no advancing in position/pay. You are a working bee with no momentum. I get yelled at a lot by people on the phone when I'm doing everything I can to help.,Humana
35,"""Great Company""",5.0,Great focus on wellbeing with Humana. Nice people.,Parking is bad in Louisville,Humana
36,"""Good, but questionable job security.""",4.0,"Great people, Interesting work, Dynamic environment.","Frequent organizational changes, Often the target or performer of mergers and acquisitions, Portfolio of business too heavy into Medicare, exposing to organizational risk in the political environment.",Humana
37,"""Great Company""",5.0,"The company cares about its employees, flexible work arrangements, work at home opportunities.","Once you are brought in as a VSP, it's hard to get a full time role in the organization.",Humana
38,"""Decent for a Corporate Setting""",2.0,Great Culture and superb training,Get placed into a schedule based on seniority,Humana
39,"""Good experience""",4.0,Everything honestly the facility benefits pay,At the time for me was the shifts,Humana
40,"""HUM""",3.0,Innovation of products and industry placement,Flat Org limits the opportunity for advancement,Humana
41,"""Great company with room for improvement""",3.0,Benefits Management Opportunity to learn Willing to hear out front line,Pay is lower Disorganized Needs lots of process improvement,Humana
42,"""Job review""",3.0,Work from home and weekly wellness hour.,Too many changes too fast impacts efficiency and member experience.,Humana
43,"""Simply an Administrative Assistant position""",3.0,Great people to work with (peers),Leadership wrapped up in strategy formation but try to manage those under them. This hasn't worked well in the past. Just because you can lead doesn't mean you can manage people.,Humana
44,"""A member focused company""",5.0,A company that provides great opportunities for employees but whose focus in offering excellent results to its members,Can't say that I have any cons at this time.,Humana
45,"""Great company but poor leadership""",4.0,People are extremely nice and talented. It is a good place to learn and grow.,"Poor management. No opportunity to move up from inside. Some managers don't know the business and technology well,",Humana
46,"""Benefits""",4.0,Great benefits working for the company,Needs to establish more communication with employees,Humana
47,"""Nice place to work""",3.0,Hours were great and didn't work weekends.,Insurances changes by the moment.,Humana
48,"""Humana has a unique culture.""",3.0,Great Health Care Benefits for employees,Few Medicare Leads for sales representatives,Humana
49,"""Tremendous company with great benefits. Highly recommend.""",5.0,- Great leadership. - Strong investment in operations and give people the tools needed to do their job. - Great work/life balance. - Great compensation and benefits. - Great culture.,I have nothing negative to say about Humana.,Humana
50,"""Be Careful""",2.0,Very good pay and benefits,Your job is always on the chopping block,Humana
51,"""High Turn over rate""",1.0,The pay is wonderful and the perks are endless,"EVERYTHING ELSE, they structure the company to where you basically live there.",Humana
52,"""Worst job ever""",1.0,"Work at home, no commute","Low pay, too much work, micromanagement by supervisors, leaders who don't have clear goals for the department, leaders who travel unnecessarily for conferences all the time and waste company dollars. Horrible Chief Nursing Officer who doesn't care about the nurses in the company or make opportunities for them. Layoffs every quarter.",Humana
53,"""Good start""",5.0,Good place to begin career.,Slow pace work environment and,Humana
54,"""Awful work environment""",5.0,there are no pros to speak of,Overall a terrible company,Humana
55,"""reviewer""",5.0,the benefits are great from day one,work load is stressful and hours,Humana
56,"""Good Place to work""",4.0,Good Benefits and Work Life Balance,Downsizing happens often and micromanaging was an issue in my area,Humana
57,"""layed off""",4.0,benefit of Working from home,"very micromanaged, fear of layoffs always",Humana
58,"""Actively Looking for Data Analyst position""",5.0,"""Best Company with good work culture""","""More salary hike should be there""",Humana
59,"""Advocate""",4.0,Pay benefits location and cafeteria,Drive traffic and having to pay for parking,Humana
60,"""great vision by the executives but less than optimal place to work in many departments.""",3.0,The company executives have a great futuristic business sense. Competitive pay and benefits. Many remote positions available.,"Can be an extremely political environment. There are no checks and balances to ensure fairness with evaluations. Multiple reductions in force, seemed like the experienced people were targeted to cut payroll.",Humana
61,"""Low Pay and Raises, yearly rounds of Layoffs""",2.0,You receive a salary and benefits.,Pay typically starts out low with minimal raises. Must leave the company or receive a promotion in order for your pay to keep up with cost of living. Management is often unqualified/trained. As an employee you will feel like a rat running in a wheel.,Humana
62,"""Ok""",2.0,It was a ok place,need to stop doing so much micro managing,Humana
63,"""A decent company to work for...""",3.0,"Competitive compensation, reasonable work-life balance.","Frequently layoffs, no clear progression pathing, poor leadership development, diversity pools at lowest role tiers.",Humana
64,"""Lookknf""",3.0,Great benefits. Easy to advance in a company,Too many Indians not enough cheifs,Humana
65,"""Too much change""",1.0,none none none none none,never feel safe because of the constant RIFs,Humana
66,"""Decent""",3.0,PTO time that they give is good; and most of management staff does approve your time off request with no questions.,The insurance options sucks for us to be employees of the actual insurance company. And always fear of lay-offs. They usually lay-off at least 1 or 2 times per year.,Humana
67,"""Great Opportunity""",5.0,Great place to work...super positive people and environment!,Nothing bad to say about the job,Humana
68,"""Depends on who your Supervisor is""",4.0,"Benefits, Pay, Work at Home",Your experience working here is dependent on who your Supervisor is. The company randomly has RIFs without actually laying off those with poor performance.,Humana
69,"""Warehouse inventory clerk""",1.0,Nothing good about this company,Poor management production has out grown warehouse size,Humana
70,"""Overall great experience!""",5.0,The benefits and culture are great!,"Workday was set up to create career paths. It largely hasn't been effective, as networking is still the best way to get your next job --even if you're more qualified than the next candidate.",Humana
71,"""Great company""",5.0,"Great benefits, upward mobility, positive get healthy culture","Downtown traffic! Don’t really have cons, is a great company",Humana
72,"""Great company""",5.0,Very good company good hours,Management needs a re shuffle,Humana
73,"""Great People, Can Be Boring""",4.0,"The people at Humana are incredible. Everyone is willing to help, and is always there for support when you need it. Career growth is very possible.","It can often be boring. Because it's insurance, things move SO slowly... especially in IT. 5-6 years behind the industry (when adapting new tech)",Humana
74,"""Good Company""",5.0,Good company to work for and good pay,No cons for this company,Humana
75,"""Grievance and Appeals Specialist""",4.0,Very Flexible Schedule Work from home,Mandatory Overtime during peak season,Humana
76,"""Good benefits, good experience, frequent, yearly job reductions including whole departments.""",2.0,"Good benefits, pay, job experience.","Yearly work force reductions, of large amounts of staff.",Humana
77,"""Overall, great company to work for but things could be simplified.""",4.0,Opportunity for growth even though it's a large corporation.,Health insurance options are poor for their employees.,Humana
78,"""Shady dealings""",2.0,"Work from home opportunity, work with an interdisciplinary team",Lack of trust in leaderahip,Humana
79,"""Good Company - Suspect Leadership""",4.0,"Humana is one of the best corporations in the world to work for! The incentives, flexibility, inclusion &amp; diversity initiatives &amp; amenities are ""top shelf"".","Unfortunately, in the past Humana hired a lot of self-serving, hostile work environment inducing leaders. A few of them are still around in director roles &amp; up, &amp; are still stuck in the corporate stone age mentality of leadership capabilities, tactics &amp; fear-mongering.",Humana
80,"""Potential encumbered""",3.0,WFH option a plus; relatively flexible working hours.,Difficult to move ahead without being part of a click.,Humana
81,"""Great managment""",5.0,"Remote work, autonomy, decent benefits",Difficult to get promoted,Humana
82,"""Working for Humana call center""",1.0,Easy job to get through third part.,Intense work for small pay,Humana
83,"""Humana, Inc.""",4.0,Great place to work to support and listen to Customer in the health journey.,Great place to learn to support and listen to Customer.,Humana
84,"""Training was Ideal then it all went down hill""",3.0,"Training is the best, they expose you to all Humana products and services so you do not feel blind sided when you get on the floor.","If you want micro-management you came to the right place. Everything depends on who your manager is, most of the good senior managers have either quite or have gotten fired trying to protect their employees. CONSTANT revolving door. Humana All-in-All Humana seems to be a good company and has allot of resources for its employees however DMS Miramar was a horrible place to work.",Humana
85,"""Nice place to start""",4.0,Great opportunity for new/upcoming agents Good training opportunities Ergonomic desks/chairs 401k benefits,The work environment can be hostile Consistently poor performing agent tools/underperforming technology Lengthy sales process/Red Tape Sales,Humana
86,"""Many bosses and few leaders""",1.0,Competitive salary Louisville downtown Tools to do the job,"Micromanage in the name of agile Toxic work environment, depends on team and your immediate manager Favoritisms Tunnel vision without direction High turnover",Humana
87,"""Company's systems and processes are obsolete""",3.0,"Good benefits, decent salaries, work life balance and alternate work arrangements","many silos, and duplication of effort. Many leaders are clueless. Constant restructuring",Humana
88,"""Good Place to Work, Friendly Environment""",4.0,"Training, Team Involvement, PTO, Benefits, Ability to Excel","Breaks are prescheduled when you're on the phones constantly, your hours aren't always taken into consideration.",Humana
89,"""Great Place""",4.0,"Growth Opportunities, Great Leaders, Great environment","Some associates need more training,",Humana
90,"""Great Coworkers""",2.0,Money is good. Monthly bonuses.,Micromanaging and stressful environment. No pto during AEP.,Humana
91,"""Great Training""",2.0,There is good training for staff,They always have lay offs,Humana
92,"""Great job but limited stability""",3.0,"Great pay, benefits and culture",Too much reorganization and outsourcing.,Humana
93,"""Director, Quality Improvement""",5.0,"Positive work life balance, Excellent leadership, Competitive salary, and Autonomous work environment",Limited growth opportunities for my clinical director role (at the time),Humana
94,"""Great Employer""",4.0,Work from home Good pay Supportive administration,Workload is high Population is very sick,Humana
95,"""Cultural and work climate sucks!""",2.0,WFH opportunities and great employee benefits. Exercise and well-being were greatly emphasized.,"If you are not white or Indian, most likely you will not fit comfortably into this environment. This is a good ole boy network!",Humana
96,"""***""",2.0,Humana provides good work lgrowbalance.,Not enought opportunity to grow,Humana
97,"""Great Job""",5.0,"I really enjoyed working here, the people were great and the work was interesting",There were no cons when working here,Humana
98,"""Over worked.... Over Stressed""",2.0,Homebased without weekend requirements. Can't really address any other positives,"Although position was work from home, there was little flexibility and constant review and complaints about metrics without regard for patient best interest.",Humana
99,"""UM Nurse""",4.0,Great pay and benefits. My managers are amazing like a family.,"They used to do more for the employees. Company picnics, holiday gatherings, things to bring everyone together. Now everything is WFH.",Humana
100,"""Wonderful Place to Work""",5.0,"Great pay, great hours, very easy to earn PTO, benefits are overall excellent, technology is up to date, leadership is great, plenty of learning opportunities, incentives to earn free gift cards","Insurance only covers $10,000 towards barriatric surgery.",Humana
101,"""Great Culture""",3.0,"Great Culture and committed, caring work force",New staff restricted primarily to outbound calls outside of peak times.,Humana
102,"""Terrible work environment""",1.0,"Good health insurance, but then again you could never take off time if you were sick...",Terrible work environment. Would not recommend.,Humana
103,"""Humana""",4.0,Great Experience had great time there,Employee Health Insurance is terrible,Humana
104,"""N/A""",4.0,It was an okay company,Can’t really think of none,Humana
105,"""17 years with a Technical help desk""",4.0,"good salary, worked on projects",Management changed several times and value to department changed,Humana
106,"""Okay company""",3.0,Great benefits and work/life balance,Too much secrecy across departments. Not willing to share knowledges and too protective of their own team.,Humana
107,"""Not bad""",3.0,Job security busy call center,Must be Buddy buddy to get promotions,Humana
108,"""Great company with a mission towards health/wellness!""",4.0,"If you enjoy working with clients, this is a great role. Excellent leadership, strong benefits, and autonomy.",Length of time to correct group issues,Humana
109,"""Claims""",3.0,"Flexibility to work at home, quarterly bonuses based on work performance, flex schedule","Unable to advance unless your a ""favorite"", don't receive annual raises consistently",Humana
110,"""Okay place of employment""",2.0,Environment job security casual work clothes,"Salary , management , the way you’re treated is replaceable",Humana
111,"""A great company to work for""",4.0,Work from home Great values Flexible,Streamline some processes and work myself out of a job,Humana
112,"""Pretty good company, managers to many issues""",3.0,"Company has been around a long time, good stock options, insurance is ok.",To many clicks and manager problems,Humana
113,"""goood""",5.0,great company to work for,none as such working for this company,Humana
114,"""Application architect""",4.0,Good place to work here ; Good benefits,Some leaders are bit difficult to deal with .,Humana
115,"""Humana Review""",4.0,Great Leadership and a fantastic work environment,Trouble communicating with peers at other sites,Humana
116,"""Great Company""",5.0,"Great culture, competitive pay and solid tenured leadership team",Learning curve of the business.,Humana
117,"""Pharm tech""",1.0,"Pay, overtime, and thats it","No growth, overworked, lied to constantly",Humana
118,"""Lots of Changes""",4.0,Never a dull moment.,Completely non-standard approach to project management. Weak matrix organization structure.,Humana
119,"""Service Desk Technician 3""",1.0,Great company to learn industry standards and grow with their learning and development training. I heard about their great benefits too.,"I applied for this position on 6/4/19-their team put the application on hold for 5 months, only to notify me that I was passed up!",Humana
120,"""Great organization""",4.0,Industry best training and support system. Great well-being programs for employees,"Although it comes off as uncapped commissions, based on the low commission structures and the amount of time it takes to write policies versus the amount of hours worked, there is definitely a cap on the amount of money one can make.",Humana
121,"""Unstable Employment""",1.0,Good pay and benefits package.,"Humana hires lots of nurses and when the market turns down, it fires a lot of nurses. This cycle repeats AT LEAST once a year. The criteria for the continual reductions in force are completely opaque and seemingly arbitrary. Management uses double-speak to placate the folks who were spared the mass lay-offs and don't include the feedback of direct-facing nurses in any meaningful way to try to meet the needs of the customer and the $$-hungry board. While Humana makes a big show about how much it supposedly cares about its employees, it's a company that regards its employees as highly expendable resources. This is literally a job that will have you constantly worrying about when you will be laid off...because eventually...you will.",Humana
122,"""Nice place""",3.0,Work from home is a good perk,Micromanaging and constant changing QA standards per team.,Humana
123,"""It has been an amazing experience working at Humana.""",5.0,Fun place to work at,Don’t get pay enough for everything we do,Humana
124,"""It has been very challenging having to prove my title as an Experience Customer Service Agent""",4.0,"Flexible hours, working along side other's, gaining member's trust, giving the upmost all that is pleased for the work that is presented at Humama","Straying ahead of the trainings, being part of the company, getting upper management to be fair all around not only when they feel it's convenient",Humana
125,"""I think Humana could compensate their employees better""",2.0,Good hours. No weekends except when mandatory over time is required,Not paying enough for the job. They hire through staffing companies to avoid any benefits,Humana
126,"""Professional and collaborative environment""",4.0,Managers care for employees Voices are heard and change actually implemented to improve systems,Difficult to receive additional compensation for outstanding performance besides the yearly raises,Humana
127,"""Not enough patients""",3.0,Make your own schedule. Work/Life balance.,Not enough patients in 1 region.,Humana
128,"""Nice place""",4.0,"Work from home, company truly does promote a good work/life balance.",Upper leadership cannot make up their minds about anything.,Humana
129,"""Good""",5.0,"Good 401k match, PTO bank, VTO, life-work balance. Great development opportunities. Work at home possible.",Very siloed organization. Need to move around to learn.,Humana
130,"""Great Company to work for!""",4.0,Very competitive salary and benefits,Disconnected middle management and High caseloads,Humana
131,"""Great work!""",5.0,Very Good Managers in Puerto Rico. Good Salary and opportunities to grow.,"Limited Space, Noise that makes hard to work with members sometimes. This can limit the quality of the Calls.",Humana
132,"""Pharmacy Tech""",5.0,"Amazing company!!! Great benefits, great schedule, great pay, and great people to work with.",I didn’t work for Humana sooner,Humana
133,"""Best place to work in Louisville, KY!""",5.0,"Promotes talent growth, flexible hours, and most people are great to work with, great culture.",A few bad apples like all companies.,Humana
134,"""Good at first""",3.0,Good salary and 401K match,"Hard to move to a new position internally. Once you have seniority, you become too expensive for them and will be laid off.",Humana
135,"""I like the job alot! As far as the people I work for not a whole lot.""",3.0,I thoroughly enjoy working with my coworkers! I've met a few new friends.,"2 years ago we had some good things. This year for example, no ice cream social like the Humana employees had, nothing extra like that which would be great. Just makes us think since we are not direct Humana employees we are not appreciated. Like we are less than lower class.",Humana
136,"""Humana Inc.""",5.0,"Benefits, goals, opportunity, layout and friendly colleagues.","Lengthy training course, strict time schedule",Humana
137,"""Wonderful Place to Work""",5.0,"Great culture, lots of opportunities to grow and develop",Can feel limited at times in a WAH environment but they're working on it,Humana
138,"""Humana Review""",4.0,work-life balance teamwork promotion opportunities remote work opportunity leadership,turnover reorganization expensive benefits outdated processes/ policies top-heavy organization,Humana
139,"""Awesome company""",5.0,Great company to work for.,No cons I can think of at this time.,Humana
140,"""All they care about is numbers and stats""",1.0,The pay is decent. That's all.,"They treat you like a number and machine. They expect you to remember every single procedure but have weekly changes. As soon as you get accustomed to one process, it changes. Then they fire you if you can't keep up.",Humana
141,"""Great place go work!""",5.0,Humana is a great place with a friendly atmosphere and great leadership. Humana'svision is employee driven .,Better health plans for employees,Humana
142,"""Great and Growing Place to Work""",4.0,Management cares about its employees and rewards good work.,Distributed work locations sometimes makes coordination difficult.,Humana
143,"""Telesales""",3.0,"Good benefits, 500 fortune company, good training, pays for your training,","Stressful, disorganized, low salary, not coherent, employees are afraid to speak, terrible schedule",Humana
144,"""Good Company""",4.0,"Very diverse company, great added benefits for those who participate in health programs. Comparable pay. Many positions have the option to work from home.",Medical insurance deductibles are pretty high.,Humana
145,"""It’s okay""",3.0,Employee engagement and wellness program was okay,Poor salary for responsibility,Humana
146,"""Great So Far""",4.0,Competitive salaries and flexible hours,Difficulty dealing with Louisville traffic,Humana
147,"""hr""",5.0,Great company to work for,none that i have experienced,Humana
148,"""Decent company overall""",3.0,"never boring, constantly learning and challenging yourself. Plenty of PTO and holiday time.",management is at times rude and aloof to questions and do not like to personally train their newer associates. Health coverage is surprisingly expensive due to hefty co-pays.,Humana
149,"""They provide good training but they need to  improve their tiering""",3.0,"Diverse, friendly, and cooperative atmosphere to work in, good sales support team, dedicated managers, lots of PTOs",Favorably choosing who works from home and who does not.,Humana
150,"""Your leader makes all the difference""",5.0,Decent pay and benefits. Decent opportunities for growth and advancements. Your career is in your hands.,Homegrown talents are slow to reach industry norms for pay with experience. Your individual leader makes all the difference in the environment in which you work. Constant hiring freezes as we try and force doing more with less,Humana
151,"""It is what you make it""",3.0,Working from home is awesome,Managers are out of touch with associates,Humana
152,"""Good company""",4.0,Lots of opportunities for growth,Management should focus more on helping their staff rather than trying resolve every other issue,Humana
153,"""Health and Wellness""",5.0,Values are the core of what drives performance and providing the perfect experience to the customers and associates,I can't think of any at this time,Humana
154,"""Hcpr quality auditor""",5.0,"Work from home opportunities, good benefits, overtime pay, good team spirit.",Mandatory overtime can be a bit much to deal with,Humana
155,"""Good Company""",4.0,Great management team. very smart in driving results,it is a very political environment,Humana
156,"""Sales""",3.0,Paid time off is good and holidays,Bad management. health insurance benefits is discusting,Humana
157,"""Terrible management""",1.0,Close to my home .,"Terrible management, more interested in creating drama than managing.",Humana
158,"""Great company to work for""",4.0,They truly cared about their employees. Geared towards wellness.,Mandatory overtime Not much else was negative,Humana
159,"""Good company for those that love to go above and beyond""",5.0,"As of 2019, pay and benefits are very competitive. Very supportive leadership in regards to work/life balance. Work at home opportunities for many positions. Lots of team work and cross functional teams. Self improvement and learning is encouraged and supported. Satisfaction with helping others.","(could be good for those that love challenges and problem solving): Highly regulated industry and lots of complexity in Humana's continuously evolving ecosystem. Occasionally, tight deadlines with expectations to producing accurate results.",Humana
160,"""Unreasonable write ups. Actually fired due to outsourcing and/or budget cuts.""",1.0,Great pay. Work from home. Flex schedule.,"There is no benefit to working hard. Promotions are not based on performance. Mass hiring and mass layoffs are a yearly occurrence. Organizational structure is in constant flux resulting in a workforce who barely knows who they report to. Fired on 7 year anniversary. This happened literally 30 minutes after a department meeting where it as announced that 40 new associates in Puerto Rico will be hired on. Termination reasons were true at surface level, but dont tell the full story. Fired for: -Not responding to an email within 24 hours. Which email? one of the 15 sent daily of which it is unclear whether or not a response is required? -Missed production this month. First time in 7 years missing production. Production was only missed because I was working right from a work list provided by management. In fact, this was the first month I said to heck with my own way or doing things and worked strictly from the list they provided. -Idle time too high. I do agree idle time is high, but no matter how consistently work is getting done idle time is always over their expectation. The idle time counter is ill understood by management and is micromanagement at its finest. How can idle time be 3 hours a day, yet production goals are far exceeded? Hours worked are more important than work done. -Case out of compliance. An aged case was found nearing the compliance deadline. Email was sent to management about said case. Management said they would take care of it. This was all documented via email. Case was not taken care of by management. The case eventually aged out of compliance and resulted in a write up. After 7 years of service and never missing a performance bonus or a day of work, there was no acknowledgement of the good. Only mention of the final month where new systems are creating chaos within the department and mistakes were being made.",Humana
161,"""Care Manager""",2.0,The ability to get your 8hr workday within in a 12hr time span with your coaches approval. If you know how to play the metric padding game you’ll do well.,Not a secure job. The metrics are flawed and management knows this but you are held accountable to them anyway. Metrics are set by a weekly peer average that is constantly changing. If you are lucky enough to have a good manager you’ll do well. I had several managers and the weak ones really scapegoat team members. They have a high turnover.,Humana
162,"""Treat you like a useless, number.""",1.0,The only pro is that they had good food trucks visit out front,treats you like you are garbage,Humana
163,"""Good place to work""",5.0,"Pay, benefits, 401k, bonuses",Upper management could be more involved with day to day processes,Humana
164,"""Humana 8yrs""",4.0,Work life balance and salary,Large company with lots of employees,Humana
165,"""Large Company""",4.0,I had a great team and upper management was really great. Pay was decent. Remote work from home equipment was all very nice,Very easy to get lost in the shuffle of such a large company. Training was not adequate.,Humana
166,"""Good learning, competitive environment""",3.0,HUMANA offered me the opportunity to learn more about the insurance business specifically the medicare industry. I was part of a team of positive hard working people and we worked well together for the most part.,Communication did not flow well down to our area and when the company sold part of its medical centers we were laid off without much of a plan in place for next steps.,Humana
167,"""UR nurse""",5.0,"Work at home, great work life balance",Must be a self started and able to work independently,Humana
168,"""They have forgotten their purpose""",1.0,"At one point, they were a good company that cared for it's people",They are a company that largely cares for the elderly but they have been quietly firing older leaders and replacing them with younger ones. They require the older workers to sign forms to keep them quiet as they are forced to end their careers there. Many of the leaders do not even live in Louisville. They come in to milk the company and the city of money and then leave once they make their millions.,Humana
