,title,rating,pros,cons,company
37,"""Loved it""",5.0,"great environment, culture, people, and product!",no cons i can think of,General Electric
38,"""Compliance Leader""",4.0,Legacy Programs bring continuity to multiple businesses. It is easy to move within businesses. Great educational benefits as well.,"Currently, there is a major upheaval and the uncertainty is distracting. It is hard to get employees to concentrate on work while they worry about their future employment.",General Electric
39,"""FIELD SERVICE ENGINEER""",4.0,"Director of Service (DOS) and Co-workers were excellent to work with. Many challenges working multi modalities (CT, PET, AW, and Ultrasound). Remote support and documentation is excellent and getting better. Overall, excellent job.","No work life balance. As most, if not all, large corporations do more with less. A work week of 60 to 70 hours was the norm not the exception. I choose retirement due to NO work life balance.",General Electric
40,"""My life at General Electric""",2.0,Great pay for legacy workers or management.,The management at GE is generally atrocious. There are a few good apples but not many. They rarely put themselves in their own worker's shoes in order to empathize and improve working conditions. The current problems with the company accurately reflect how poorly our last CEO thought of his employees. Hopefully brighter days are ahead for the corporation.,General Electric
41,"""DC installer""",4.0,Job stability is excellent and rewarding,Pay is behind industry standards,General Electric
42,"""Not all its cracked up to be""",1.0,It was good pay and benefits. Getting to know some of your coworkers was great and i truly developed from lifetime friends.,"Well, where to start. First, the management sucked. No one was on the same page and so many different things were told differently depending on who you were talking to. Second, The perks of being a GE employee got worse and worse every year. Third, one minute the company was thriving and the next minute we were getting laid off. There was never an honest story told to employees by any management staff. We never knew if we were going to be working for a long period or periodically laid off, which happened quite a bit. One day I was making $22 an hour and then told that i got bumped down to entry level, making $16 an hour with no big heads up on the change. And now to learn that the company is up for sell. The communication is awful and the little people don't matter at all.",General Electric
43,"""Great continuos training.""",5.0,The best sales organization in any industry. Well managed with a collaborative spirit. Many women in top positions. Plenty of opportunities to move into new roles.,Because the company is so big it is very difficult to see a path to high leadership roles unless you start your career there early.,General Electric
44,"""Technical Product Manager""",4.0,Great Process Oriented Company. Can work on a variety of Projects and Learn,Bad business decisions by senior management is affecting the company,General Electric
45,"""Regional Sales Manager""",4.0,Lots of opportunity to advance,lots of bureaucracy to overcome,General Electric
46,"""The Harder They Fall""",5.0,Fantastic team of highly competent and motivated colleagues.,Inacceptable strategic mistakes and operational misses by Senior leadership and Board.,General Electric
47,"""IT""",2.0,Big company with lots of employees,Too many layoffs and cuts,General Electric
48,"""Finance Management Program""",4.0,work life balance culture challenges leadership style,compensation short time perspectives going through restructuring,General Electric
49,"""Wind turbine Technician""",4.0,Good company to work for.,Can’t really think of any,General Electric
50,"""Great company but lost it's way""",4.0,"Excellent products, excellent engineering and production, customer focus. Good teamwork, training, global culture and integrity.",Company let the financial side take too much control. Poor recent investment decisions missed global trends to a greener world. Now needs to move forward fast on emerging and disruptive technologies to catch up.,General Electric
51,"""Working at GE means opportunity""",3.0,Excellent opportunity for growth and breadth in career,Cold and impersonal at times,General Electric
52,"""Technician or Flunkie""",3.0,Above and Beyond rewards. Paid time off.,Little push for apporiate training. Negative Culture. Little room for advancement,General Electric
53,"""GE will fail due to hiring and promotion tactics""",1.0,"The pros are probably the benefits, but that is pretty much it.","The company is selling off and going down hill, but if anyone has been to their Twitter page you can see they aren't interested in the best candidates but are interested in unethical ""progressive"" hiring practices. Instead of building up current employees who have passion to work ahead, they hire inexperienced colleges graduates and hire exclusively to meet ""diversity"" instead of the best which are usually people already within the company that started from the bottom.",General Electric
54,"""Great!""",4.0,Great company to work for!,higher level positions are promoted from within,General Electric
55,"""Program Manager""",3.0,You get a change to work with the New Technology,There is a constant changing business strategy,General Electric
56,"""Great company that's struggling thru change""",3.0,"Strong process oriented culture, great history, products",Unfortunately some bad management decisions lately on the product & direction,General Electric
57,"""I have learned a lot""",3.0,Lots of potential to flex your skill set in different ways,It's a really challenging time for the company,General Electric
58,"""Engineer""",3.0,"Challenging, State of the art. good processes",Lot of red tape and procedures,General Electric
59,"""Mid Career hires""",3.0,"GE has a talented, well educated work force. People are hard working.","Very hard to go to GE as a mid-career hire. The leadership programs are like fraternities and sororities and they reward those that are lifers. It's such a massive company, it's hard to make any change.",General Electric
60,"""Senior Project Manager""",4.0,"Benefits, network, meritocracy, growth of soft skills","Current instability. Decisions from top management are based on maximizing shareholder value, not customer satisfaction.",General Electric
61,"""not a great time to work for GE""",3.0,competitive pay. great people to work with,benefits are cut back more and more each year.,General Electric
62,"""compliance""",5.0,they have a strong ethical culture,if you're good you can be overloaded with lots of additional jobs,General Electric
63,"""Top down management,  no incentive to take initiative.""",3.0,"Historically a very stable company, recent developments may challenge that premise.",Bureaucracy beyond all expectations. Don't expect to make any impact decisions. Marching orders come straight from the top.,General Electric
64,"""Experience""",3.0,Great experience in management learning,struggling recently for direction and strategy,General Electric
65,"""collection agent""",2.0,I made my own hours,They did not offer benifits,General Electric
66,"""Software Engineer""",5.0,Great company to work at.,No cons as such. I am really happy here,General Electric
67,"""Software Engineer""",4.0,Good work life balance. Rewarding experience to deal with Patient data. Lot of free time to spend on your innovation.,slow pace . Unpredictable vision some times though the big picture is clear.,General Electric
68,"""Senior Engineer Customer Application Engineer""",3.0,Good place to work when the power industry is on the up swing and strong,Constant worker turnover for several years,General Electric
69,"""Review""",3.0,the company has fast growth,The environment is unstable recently,General Electric
70,"""Top management is clueless""",1.0,pay is okay and the benefits are not bad,they layoff tons of good people,General Electric
71,"""Technology Solutions Specialist""",4.0,"Stable environment, really good people","Big company, so sometimes hard to get changes implemented",General Electric
72,"""Great talent but too much bureaucracy""",3.0,1) Innovative company 2) The level of talent in the company is outstanding 3) Industrial products are world class,"1) Bureaucratic processes can get in the way of getting work done 2) Strategies are sometimes conflicting such as measuring managers to insource contractors to employees, yet there is a hiring freeze which makes meeting the metrics impossible 3) There are too many corporate mandates that result in complexity for the businesses",General Electric
73,"""GE""",3.0,"Strong corporate culture, scale, and brand which opens doors throughout the industry. Diverse business units enable career growth within the company.",GE is undergoing a business reset due to shifting markets and lower demand in core segments.,General Electric
74,"""Shoe to drop""",4.0,Nice people to be around,Being split from the company,General Electric
75,"""GE review""",4.0,"Great culture, good work life balance",Frequent access to senior leadership,General Electric
76,"""Big Corporation""",4.0,"Great benefits, many different departments to work in, great healthcare insurance. Name recognition, good inter company training and communication. Major holidays observed.","Unstable energy sector, slow coming salary increases, takes too long to actually start working once hired. Too much paper used for a “green” company",General Electric
77,"""Associate""",3.0,formerly an innovative results driven company,Stopped being the company it was under Jack Welch and became a government rent seeker under Immelt,General Electric
78,"""GE""",4.0,the people were great to work with and there was opportunity to grow.,the engineering and some management lacked communication skills,General Electric
79,"""Yep pfd fpj psij kdgpdsgds g""",4.0,"Good benefits, Decent Pay, Inclusive","Teaming Env., Leadership, Corporate policies do not have room for compassion of personal situations",General Electric
80,"""Good Intentions""",4.0,"flexibility, ability to create and implement new processes","management turnover, inconsistent messaging, low employee morale",General Electric
81,"""GE""",3.0,Good culture and work life balance,too many executives doing too little,General Electric
82,"""Mechanical Engineer""",3.0,"Work / Life Balance, Stability, Challenging","Salary compensation, increasing cost of benefits",General Electric
83,"""Financial Analyst""",4.0,Potential to work in different industries,Sacrifice work/life balance to meet business needs,General Electric
84,"""Accounting Analyst""",3.0,"Flex schedule, paid time off, great co-workers","Poor benefits, demanding work load",General Electric
85,"""Being an Operations Manager at GE""",3.0,Competitive Salary Variety of career opportunities,Benefits are not great and expensive Employees are not really valued,General Electric
86,"""Good benefits bad management""",4.0,Overall benefits were good until budget cuts cane,Management needs to be able to address employee concerns,General Electric
87,"""FLDP""",5.0,Great place to work at,red tape. But good for people who like structure,General Electric
88,"""Public Relations Manager""",5.0,Great place to work,None to list sorry ....,General Electric
89,"""Processor""",5.0,Nice people and good locations,Nothing to add at this time,General Electric
90,"""Software Engineering Intern""",4.0,"Good pace, able to learn and and grow at your own pace.","Long work hours, need to cut down some.",General Electric
91,"""None""",3.0,Benefits Are good ... salary is ok.......Work from home is nice… Company car is also a good feature...They seem to care about Charitable causes,Management competence.... Lots of red tape… Very bureaucratic... But no more pension plan for new employees...Can be a micro management company at times,General Electric
92,"""Good company but needs to change""",3.0,"Big company, potentially lots of upward mobility","Lots of waste, constantly focused on the current quarter with pretty much all decisions based on the financial position. Very near sighted.",General Electric
93,"""HR Business Partner""",5.0,"Great Culture, Employee development oriented, recognize and reward great work done,","Very large organization, diversified businesses",General Electric
94,"""Good company to work with""",4.0,"Great learning experience, work life balance","Low on risk taking abilities, makes it slow in operation",General Electric
95,"""Risk Management Associate""",5.0,Great benefits company and place to start your career,Huge behemoth of a company that feels extremely corporate,General Electric
96,"""3rd Review""",4.0,Competitive Pay and Benefits for salaried employees,Union can sometimes derail the company objectives if they do not agree with the plans,General Electric
97,"""Project Manager""",4.0,Great fellow employee and contractor teamwork; focus on delivery; customer first,Change - lots of continuous change,General Electric
98,"""Full time Employee at GE Power""",4.0,Interesting projects. Good Benefits. Fair salary.,Constantly re-orging. The environment isn't very stable. Many layoffs. Attrition is a concern.,General Electric
99,"""Senior Software Engineer""",4.0,They provide good equipment monitors and laptops,They constantly move managers every 2 years,General Electric
100,"""Design Engineer""",2.0,Lots of valuble training. Great opportunties to meet people and networking.,"GE’s philosophy is to get away with paying their employees as little as possible. They don’t believe in paying top dollar for top talent. Bonuses are either non existant or a joke, salary is below average. Raises are an insult. Perception/brain washing is valued more than developing engineering/design talent.",General Electric
101,"""AccountExecq""",5.0,"quality people, great environment and snacks",too much work and very rude superior,General Electric
102,"""Auditor""",4.0,Great work and visibility to leadership,Long hours and not very stable,General Electric
103,"""Great place to learn""",4.0,Great place to learn Structured business place Flexible hours Great benefits plans Great people,Constant reorganization Lack of development plans Fast paced and demanding,General Electric
104,"""Review""",4.0,"Great people, products, innovation and history",Stock is worst performing on NYSE now,General Electric
105,"""GE does not bring good things to life.""",1.0,The work is very challenging.,GE only cares about the numbers and not its greatest assets; its employees.,General Electric
106,"""Trustworthy""",5.0,Everything great to work with,None to say for this job,General Electric
107,"""GE Ventures""",4.0,Very communal environment and awesome team,"Lots of bureaucracy. A lot of saying, not a lot of doing.",General Electric
108,"""All about the money not the employees""",1.0,Nice benefits package is available,Too many chiefs not enough indians,General Electric
109,"""Can be a wavy ride, but worth the sea legs""",4.0,"Outstanding and inspirational managers and executives. Training, growth opportunities, affinity networks, inclusive community & cool perks.","Regular restructuring, lots of layoffs, communication limitations, time consuming processes that aren't always valuable to participants.",General Electric
110,"""Master Black Belt""",4.0,"Great benefits, work flexibility, challenging environment, very competitive.","Too many changes, leadership disconnect from reality, very complex business models, silo thinking.",General Electric
111,"""CAS""",4.0,"culture, travel, industry variety and good pay","conglomerate, many poor acquisitions, hierarchical organization",General Electric
112,"""Sr Finance Manager""",5.0,High standards Good career opportunity International environment,little job security decision driven from too high... you are just a small piece on a huge wheel,General Electric
113,"""Tax IT Manager""",5.0,Complex business problems due to the tax planning strategies they execute on Large volume of diverse business scenarios Large data sets required use of technology to manage volume Frequent buying and selling of businesses forces professionals to integrate and divest businesses,Company has lost focus on back office head count control leading to company wide layoffs Size of GE can make increasing the priority of you business request due to competing business scenario priorities,General Electric
114,"""Failing Company""",1.0,Not too much to comment. I suppose flexible work schedule.,Awful disconnected management. GE is failing simply cutting staff is not going to fix the state of the company. Flannery has no strategic direction just trying to sufice share holders.,General Electric
115,"""Not a long term home""",3.0,"Great compensation, lots of experience to gain.","Management is cut way too thing. Cuts are made to management every year at least twice and no one is hired to replace them, then the work falls on the employees still there.",General Electric
116,"""Lead Contract Manager""",4.0,Good work environment and team atmosphere,Difficult to progress with career unless you are in the leadership program,General Electric
117,"""Plant Finance Manager""",4.0,- Flexible schedule -Unlimited Vaca -7% 401k Match,-2% salary increases -No bonuses for most -All the good jobs are in WI for healthcare,General Electric
118,"""Software Engineer""",3.0,Large company with many business units that provide potential job changes,Their trying to build up software engineering staff with managers that do not know much about developing software,General Electric
119,"""Could treat people better""",3.0,"Fast paced, filled with smart people, doing interesting things.",Senior management does not value employees well.,General Electric
120,"""Engineer""",3.0,Diversity of industries and products,Work can consume you personal life,General Electric
121,"""GE""",4.0,"Flexibility (work from home, part time), good experience, talented people.",GE is going through some major cost cutting right now.,General Electric
122,"""Was once proud to tell people I worked for GE.... that ended a couple years ago""",1.0,"If you are willing to relocate often and network with the right people, you can climb ladder.","Poor senior level decision making as evidenced by exiting financial services at the trough, investing in oil and gas when oil prices were sinking, promoting renewable energy but investing heavily in French fossil fuel company. Slow paced, not a lot of urgency as ship was sinking. Teams are often pitted against each other, whether purposefully or b.c the org is so big no one know multiple teams are working on same projects, which is a waste of resources.",General Electric
123,"""IT Senior Director""",3.0,"global, diverse, strong integrity culture",unstable due to stock analysts poor opinions,General Electric
124,"""Bad Management""",1.0,Flexible work arrangement and schedule,Too many reorgs and layoffs caused by ladder climbers with poor management skills and no field experience.,General Electric
125,"""Patent Counsel""",1.0,- Flexibility - Excellent work content due to size of the company -,- Political and self-centered higher management,General Electric
126,"""Buyer""",1.0,Great people to work with and well educated,"bad management, need to stay on task.",General Electric
127,"""Excellent""",4.0,"Great place to learn, Exciting, Commercial Focus, Passion for Change",Matrix Environment may not be easy for everyone,General Electric
128,"""OK job""",3.0,Bright and dedicated co-workers with integrity,Limited ability to influence in giant organization; IT resources are not great; Constant organizational churn,General Electric
129,"""Site Supervisor""",1.0,"Checks were usually good, insurance was acceptable and a percentage match in the 401k","Unreasonable work loads, no family consideration to employees, excessive mandatory trainings and ridiculous safety program that generated paper but did little to improve work conditions. Management inconsiderate of staff and displayed a major lack of integrity. People are expendable commodities at GE.",General Electric
130,"""Sales""",2.0,Team Pride- great field talant,Disconnected from customers- internally focused,General Electric
131,"""Business Analyst""",4.0,Good Pay and Opportunity for career growth,Lack of Management consideration for all employees regardless of status,General Electric
132,"""Solid Company""",3.0,"There is a lot of great talent at the company, with a wide range of professional training and career growth opportunities","Very competitive, sometimes led to fiefdoms",General Electric
133,"""engineer""",3.0,"professional training, work/life balance, relatively flexible to seek different jobs within the company, operational excellence",Promotion not necessary linked to performance. Leadership lack of accountbility,General Electric
134,"""R&D""",4.0,"World class people, and technology Flexible Hours",Little appreciation in terms of growth Favoritism,General Electric
135,"""Chemical Process Engineer""",5.0,Excellent company to work for. You are free to work and achieve your goals. Goals are established by mutual interest and discussions.,Some times too many bosses,General Electric
136,"""US conglomerate""",2.0,Large company with diverse businesses,Cyclical businesses with complex operational structure,General Electric
137,"""Great Place to Work""",5.0,GE is like family even though it is a big company. Many businesses within GE allow you to post for many opportunities. Fast paced and great if you like Change.,Big company so you have to take charge of your own career path. If you don't like change and transformation then the company isn't for you.,General Electric
138,"""GE Doesn't Care""",2.0,Big company with decent initial pay,"Underappreciated workers, overloads workers. Doesn't promote or hire replacement workers.",General Electric
139,"""You are just a number""",1.0,Nice clean environment. Safe place to work.,You are just another number. If you don't perform up to their standards then you are gone. Standards change constantly.,General Electric
140,"""Program Director""",2.0,Surrounded by smart people at the worker bee levels of the organization,Totally unstable and company is in a death spiral,General Electric
141,"""Level III""",2.0,Good company when they have work,Poor management and a poor manager Micromanages waits too long too to address any problems doesnt talk to customers. No company growth and no company advancement. Declining business since manager took over.,General Electric
142,"""HR Executive""",4.0,Amazing growth opportunities. Have been stretched and grown tremendously.,"Difficult markets, core financial fundamentals questionable at the moment.",General Electric
143,"""Innovation""",4.0,GE is always at the forefront of developing new technologies for their clients.,Sometime the process can be too rigid and long.,General Electric
144,"""Senior Product Manager""",4.0,Scale - GE does big things and it's fun to be a part of large efforts/goals.,Lack of a human side; it's not straightforward to build a localized culture where people are individuals with talents that are valued.,General Electric
145,"""Company with a good facade""",2.0,I have met great people.,Management are under high influence of the instances of GE and shareholders directly.,General Electric
146,"""Operations Leader""",2.0,Very old fashioned work ethics,Not enough people to do job,General Electric
147,"""Operations Manager""",3.0,"Solid Benefits, good pay, multiple opportunities","Stability, variability, cost, speed, flexibilty",General Electric
148,"""Great experience!""",4.0,"Get to see a lot of places while traveling ti sites. It's a small city, very little traffic and lower rent compared to the bigger cities. The GE benefits are also great.","Not as hype as the bigger cities, perhaps. And the base salary perhaps not to the level of other tech companies.",General Electric
149,"""Experience at GE""",3.0,"Large company, variety of work.",Too much emphasis on cost reduction. Pigeon holed based on skill set.,General Electric
150,"""Global Sales Leader""",3.0,Some great minds working to solve everyday problems within industry.,Quarterly demands of Wall Street on the business units resulted in short sighted decisions with long term implications.,General Electric
151,"""GE""",3.0,"Good projects, great team, good horizontal and vertical growth in the org",less focus on long term technical growth,General Electric
152,"""GE Review: 6 Years In""",5.0,"Integrity, management development, leadership opportunities and reputation.","Bureaucracy, stock performance and high turnover rate (recent).",General Electric
153,"""Company in decline""",2.0,"Great history, multi disciplinary teams, exposure to a wide variety of technology.",Poor management has led to missed opportunities in R&D as well as in the businesses.,General Electric
154,"""Once the best in class""",3.0,Former highly respected fortune 5 conglomerate,Thinking the days of well run large conglomerates has been replaced by financial engineering,General Electric
155,"""It's Been a Rough Year""",3.0,"GE is involved in so many different areas that it's tough to not find something akin to your dream job somewhere in the company. If you're proactive, have a good manager, and are willing to work, you will find yourself with a lot of control over your career and the ability to shape your day-to-day work. The company also has a lot of fantastic professional development benefits - again, if you're proactive and willing to work, you can really develop the skill set that you want.","The health benefits are outrageously expensive compared to both my and my significant other's previous jobs. Many perks (pension, home office expenses for those who primarily work out of an office, the retirement payout schedule, and more) have been cut over the last year which continues to impact employees well-being. Furthermore, with the company having a very down year on the market, there has been a sharp increase in the number of layoffs in several business units which has fed into a developing culture of fear and mistrust. Biggest con that I can think of - last year, GE found a way to literally take a paycheck from American employees at Christmas. The company has a bi-weekly payout schedule for your salary which means twice a year you have a month with three paychecks. GE, in an effort to get in front of changing OT laws, decided to move the last paycheck of the year to the following week. In affect, American employees, who tend to look at the 'third paycheck' month as a bonus of sorts, were left feeling like they were robbed. It still leaves a very sour taste in my mouth.",General Electric
156,"""Company""",4.0,Scope of work in the company allows for almost limitless career progression if you are keen on networking and over-performing.,"GE is betting the future on software, and I have seen nothing within the Company that this is a competency for its talent pool or leadership.",General Electric
157,"""GE Review""",2.0,Internal opportunities when the company does well,Real mess right now. Bad management but people doing the leg work are paying for it. Very demanding work environment.,General Electric
158,"""Intern - Power and Water""",4.0,Very interesting work but as an intern you have to look for it.,Very corporate feel. Also you are not challenged much unless you make it clear what you want to work and and accomplish,General Electric
159,"""ABCD""",3.0,"Good to work, too much demanding","Bad stock price, no future focus",General Electric
160,"""Great Place to Work""",5.0,The culture and flexibility are AWESOME!,Current Reorganization causing layoffs. Job stability is not looking good in the near future.,General Electric
161,"""""Unlimited Vacation?""  What Nonsense!""",1.0,"None to speak of, at least relative to the competition.","The much-vaunted 'unlimited vacation' policy is frowned upon if used, and will make you look bad for asking. Its a great culling tool when layoffs are near. Despite how it sounds on the surface, veteran salaried employees are routinely denied ANY time off for months at a time and appointments with mgmt to schedule family trips are routinely cancelled. If you travel for the company, they will make sure you have to travel on bookended weekends that are not rebated. Good luck if you happen to be married or have kids. You'll never see whats-her-name again during waking hours. This is not sarcasm. I am not being particularly unkind. It's just 100% true. It's as bad as it sounds.",General Electric
162,"""Manager""",4.0,Good work environment. Flexible workplace,too many meetings. No meritocracy,General Electric
163,"""Great Place to work""",4.0,GE culture is very good,Work life balance is very difficult,General Electric
164,"""Incident Manager""",3.0,"Good company, good pay & flexible time off. If your in the right position and know the right people, you can grow in your career.","Company has lots of consistent change, and direction seems to be confusing at times. Going through major financial changes and laying off numerous persons now.",General Electric
165,"""Sourcing Data Analyist""",4.0,-Career opportunities are virtually endless provided you have the flexibility -The ability to work remote is phenomenal -The access to interact with executive leadership is great,-Highly matrixed organization...hard to know who does what exactly -You get too many teams working on the exact same solution -Lack of stability at leadership positions,General Electric
166,"""I LOVE IT""",5.0,Nice people greatCreate work space open network,I kinda didnt like my building i was in it was too noisey,General Electric
167,"""Awesome Company""",5.0,"Great Salary and benefits, Excellent Work Culture",Nothing much to say when it comes to negative points,General Electric
168,"""Director""",4.0,"Excellent people, very smart, top of their field",stock currently not performing well,General Electric
169,"""Great Benefits and Career Growth""",4.0,They have great benefits and interesting projects to work on. There are opportunities to shape your career how you want it.,"Since it is a big company, there is a lot of processes to go through to get something accomplished.",General Electric
170,"""Employee more workers""",4.0,The health Benefits are better than some,There is a chronic Under staffing issue,General Electric
171,"""Challenging, interesting, friendly and demanding""",4.0,"Great work, good benefits, people oriented staff. Management ready to help when employee has health order family problems. Benefits are good. Vacation was getting better","Sometimes performance appraisal may be biased. Occasionally s few colleagues may give problem, being a larger corporation. Having to electronically keep track of ok in out.",General Electric
172,"""Assembler""",4.0,"Good benefits, light work to medium work, they are very helpful and safety is always first.",Growing within the company can take years to move up.,General Electric
173,"""Fast paced global company""",4.0,"International environment, access to newest digital industrial market trend","Short term KPI driven, fast changing organization",General Electric
174,"""Development Engineer""",3.0,Great Manufacturing Learning Opportunity for Entry Level,Common Large Organization Management Issue,General Electric
175,"""Rollercoaster""",2.0,Good pay and great co workers,Layoff and job concerns all the time,General Electric
176,"""Great Opportunity for Growth""",4.0,Lots of opportunities within many businesses,Large corporation - easy for good ideas to lost among the noise,General Electric
177,"""Staff Data Scientist""",4.0,There are lots of fun projects.,the team is not well organized...,General Electric
178,"""Leadership""",4.0,Learning opportunities abound. Intense focus on improving culture.,Uncertainty ahead. Spotty on boarding.,General Electric
179,"""Weigh in""",4.0,Great benefits and permissive leave is a plus,Hard to move up within the company if you're specifically going with skill.,General Electric
180,"""Process Leader""",4.0,Great Company. I liked my co-workers and had plenty of opportunity.,There were constant reorganizations and frequent lay-offs.,General Electric
181,"""GE Review""",5.0,"Very dynamic and growing company. Large organization that’s very diverse in engineering, IT, power, Oil and Gas, wind, alternative energy, etc.",None none none none none none none none none none none none none none none none none none none none,General Electric
182,"""Software Engineer""",5.0,Beautiful campus at the site.,Parking could be closer to building.,General Electric
183,"""Enterprise Architect""",4.0,"Plenty of opportunity to advance Execute well on the idea of a meritocracy Good training opportunities, though opportunities are sometimes limited Gives back to the community",Often too many chefs in the kitchen Currently going through some financial chalanges,General Electric
184,"""GE Digital IT Analyst""",4.0,Awesome company to work for as long as you have an excellent Manager and upper management. Everyone is willing to help!,"If you are a recent graduate, make sure you join one of their leadership/rotational programs. If you don't, your learning curve may be longer depending on the resources available to you.",General Electric
185,"""nice to learn""",3.0,lot people free time scheduled global benefits,old rules they ask for world class talent offering regional salary,General Electric
186,"""Healthcare""",3.0,Opportunity in different sectors and field within the company. Ok benefits. Great people.,Unfair recognition. Constant pressure. Lots of waste. Unaccountable management.,General Electric
187,"""Project""",3.0,GE brand name is a proud name to work for,Mobility within company seems impossible without internal connection. Low pay in relation to work experience,General Electric
188,"""Just another union shop.""",5.0,Not as good since the sell. It's a job,Change of contract really hurt employees,General Electric
189,"""Working at GE""",4.0,"It was fun, and the work was plentiful.",Getting everything sorted at the beginning was a long process.,General Electric
