,title,rating,pros,cons,company
34,"""Great Place to work at""",5.0,Diversity and inclusion and people are nice to work with,Work schedule flexibility can be tough,Delta Airlines
35,"""Good""",3.0,"Flights, internal promotions, profit sharing","Hours, understaffing, no schedule app,",Delta Airlines
36,"""It's more than just free flights""",2.0,Seeing new places Free standby flying,"Stressful onboard situations Abuse by passengers Little to no empathy from the company/higher ups No leniency when you are sick or have a family tragedy Mental health triggers Little time spent at home Most of the time you are commuting to a different state for work Being stuck somewhere, unable to get home due to full flights Rarely being able to bring a companion along on flights due to them being oversold Abrasive management Prejudicial management Being on your own and not supported",Delta Airlines
37,"""Love it !""",5.0,"Wonderful Benefits, work life, coworkers.","Weather elements, Supervisors, dispatching",Delta Airlines
38,"""Team Oriented, Flexible, Driven work environment""",4.0,Flexibility teamwork environment supportive work culture,"contract, no holiday pay, no benefits",Delta Airlines
39,"""Gate agent""",3.0,Flexible schedule and traveling benefits,"management could be better, did not agree with certain things",Delta Airlines
40,"""Great flexibility""",4.0,"Once you learn how to work the system, you can get a great schedule with lots of days off. You learn what you like you fly and how to make it work for you. Only gets better with seniority.","Only non-unionized carrier. Many don’t see that as a con, but I believe it holds us back.",Delta Airlines
41,"""World’s greatest airline""",4.0,"Very fun company to work for if you are enthusiastic about airlines and aviation. While base compensation is not remarkable, Delta is rare in that it actually returns a meaningful portion of its earnings to its employees through profit sharing payments in February each year. This creates incentive alignment with shareholders, who also are receiving generous dividends, which I think is brilliant. Managerial employees also receive additional annual bonuses in February, which start at around one month’s base pay, so total bonus comp for a manager can easily exceed 2 months’ base pay in these recent years of profitability. Other benefits are attractive - Including 9% total 401(k) employer contribution if employee is contributing at least 6%, and employer HSA contribution of $700+ annually if completing health tasks (checkups, screenings, etc.).","With high load factors on Delta flights (great for profit sharing), actually using standby travel benefits can be difficult. Significant middle management turnover is disruptive to developing and executing on multi-year plans and projects. Budget process is dysfunctional and poorly understood, and money is sometimes wasted that could be returned to shareholders and employees. Office environment has been undergoing remodeling to a high-density open floor plan. Not sure who this is supposed to appeal to, but it has become much harder to focus on individual work. Compensation methodology for managerial employees is opaque; management bonuses and raises, while not at all bad in recent years, seem to be drawn from a hat, and it’s hard to know where you stand and what to expect from year to year.",Delta Airlines
42,"""Great place to work""",5.0,"Flight benefits, they actually care about their employees","Flexibility in scheduling, there is none. Shifts are selected by seniority shift bid quarterly",Delta Airlines
43,"""Takes care of people""",5.0,"Problems are solved quickly, encourages respect throughout the company mistakes are considered learning opportunities.",More rules than many can keep up with.,Delta Airlines
44,"""Great work environment, good pay, stable company, excellent benefits""",5.0,"Flight benefits are the standout benefit for sure. Aside from that, the work in the IT department is project based, so very team oriented with steady, predictable work patterns. Positive environment with good management.",Very hard to stand out in such a large company. Promotions are few and very far between. Commute to the main office can be rough being located on the south side next to the airport,Delta Airlines
45,"""Great company""",4.0,"Flight benefits, great co workers, fun and exciting job environment",Wish there was more hours to pick up,Delta Airlines
46,"""great place to wrok""",5.0,friendly people great place to work,none that I can think of,Delta Airlines
47,"""GREAT COMPANY""",5.0,"Flight Benefits, Opportunities to move within the company, unlimited opportunities, supportive operation and general managers, many hard workers","Could use more workers, need more HARD workers,",Delta Airlines
48,"""Flight benefits and great people!""",2.0,Flight benefits and great people!,No union and toxic management,Delta Airlines
49,"""Flexible Schedule/Good Pay""",5.0,Flexible Schedule Higher Pay than jobs outside of LAX,Captivity of ONLY 1400 hrs yearly,Delta Airlines
50,"""Great company""",4.0,Flight benefits for nearly free flights,Sometimes a challenge to use the flight benefits,Delta Airlines
51,"""Typical Large Company with Bureaucracy and Politics that Tries to Take Care of It's People""",3.0,Travel benefits. A good culture of camaraderie among individual contributors. The company makes good faith efforts to invest in it's employees while in their current role through generous profit sharing and annual merit-pool pay increases. Career path is entirely up to the individual and their network of mentors. The ability to become a subject matter expert that is respected by the entire company and owns their projects/processes in their entirety.,Significant politics. Management decisions are made based upon likeability rather than being data or merit-driven. Promotions tend treated similarly. No career path/support provided by management or HR. Investment in critical infrastructure and teams can be neglected in favor of customer-facing teams and development.,Delta Airlines
52,"""Best place to work""",5.0,Great pay and Benefits,No cons at all I can think of,Delta Airlines
53,"""Great place to work, I have nothing but good things to say about Delta Airlines""",4.0,"Great place to work with great people, I am retired now, but, I have many long lasting friendships and will continue to do so for many years to come.,fantastic profit sharing and bonus programs. Local management works well with employees providing flexible work hours.","The stretch and Flex program could use some improvement, the flight benefits are great, however, flying around any holiday can be very challenging.",Delta Airlines
54,"""Loved my job""",4.0,Set hours and great travel benefits,hard to transfer out of department,Delta Airlines
55,"""Delta""",5.0,"Amazing Flexibility, Family Oriented Environment, great step increase annually and amazing benefits. Amazing management and active leaders, lots of support daily.","Passengers can be stressful, but that’s normal in customer service. Wish I could pay more for health insurance and have a smaller deductible.",Delta Airlines
56,"""Room for improvment""",3.0,"Good pay, benefits, free flights, lots of OJT and you're always doing/ learning something new every day.","Not sure how it is at other stations but at my station (LAX) was extremely unprofessional, no physical fights happened but several yelling altercations happened while on the clock in front of management, and nothing was done because they got along with both parties even if it was the 3rd event that month, no repercussions, wow. A lot of finger pointing even with a ""team"" mentality whenever an error is found. lack of integrity from specific employees that everyone knows is shady, but no one can get rid of because it's mostly hearsay and they cover eachother's behinds.",Delta Airlines
57,"""Amazing place to work""",5.0,"401k, flight benefits, volunteer opportunities, flexible","Call center, seniority based",Delta Airlines
58,"""Great Company""",5.0,Awesome flight benefits and pay,Takes a few years to get full-time,Delta Airlines
59,"""Great place to work!""",5.0,The schedule is very flexible.,Always missing holidays for the first few years.,Delta Airlines
60,"""Happy Employee""",5.0,"Resolving customers concerns, interacting with people from different cultures. Assisting foreign customers with language barriers/ Spanish. Great support from Delta, great benefits.",Scheduling sometimes difficult. Getting vacation days almost impossible with the structure they had for ready reserves.,Delta Airlines
61,"""Not greatest""",2.0,Good pay and stuff that is good,Very very bad management,Delta Airlines
62,"""Why I chose a career in the airline industry""",5.0,Able to fly all over the country. Benefits.,Flying on holidays. Can be stressful dealing with customers,Delta Airlines
63,"""Great company""",4.0,Friendly environment to work in,Strict schedule have to request time of well in advance,Delta Airlines
64,"""Review""",5.0,"Pay, flexibility, flight privileges, bonuses",The time it takes to convert to full time,Delta Airlines
65,"""Time""",5.0,"Very fun to work for, love the people I met",I thought it was perfect,Delta Airlines
66,"""Great pay""",4.0,Pay scale is best in industry,Management needs reform. Time for a change,Delta Airlines
67,"""Accomplished Professional""",3.0,One of the world's most profitable airline,Limited opportunities for professional growth,Delta Airlines
68,"""Fun place to work. Great work/life balance.""",5.0,They allow you to take vacation early. Little micromanaging and stress,Having to deal with traffic is a hassle.,Delta Airlines
69,"""Empire building and hostile environment""",1.0,401k is great Flight Benefits. Unlimited travel on domestic and international flights.,"Very political environment where employees empire build to self-promote their work leadership Lots of contractors and consultants. Typically, it's one or two employees to a handful of contractors and consultants. Internal competition. Because we hire a number of contractors and consultants, not only do the contractors/consultants want their contract renewed, but the employee feels like he/she must show leadership why their project is the best. This produces a poor work environment. Very little team work.",Delta Airlines
70,"""Excellent environment and managers""",5.0,Very supporting team Interesting work Amazing offices,Working as an exclusive contractor for Delta the pay was low.,Delta Airlines
71,"""Best airline and work place""",5.0,Benefits and the best CEO who really cares about the customer's and EMPLOYEES.,Need more grave yard shifts,Delta Airlines
72,"""A amazing experience and a eye opener to the travel industry""",4.0,"Great pay, career advancement opportunities, travel benefits and so much more",The inconsistency and lack of skill of persons possessing in management roles,Delta Airlines
73,"""Best Airline in the World!""",5.0,Great company with exponential growth and profitability and an abundance of career opportunities.,Delta is a very large organization with many different leadership styles.,Delta Airlines
74,"""Customer service""",1.0,Flight benefits used to be great,"No loyalty, no intense or serious training. Favoritism. Promotion is for some people within a network. Make sure you got fmla they don't like people who work every day with no tardy or uto. They expect you to listen, care and connect when they don't care about your needs. Always wait the end of the year to fire people so they won't pay their profit sharing. They barely paid unemployment.",Delta Airlines
75,"""Ramp Agent""",4.0,"Travel Benefits, Schedule swaps, Profit Sharing","Low Pay, schedules based on seniority not availability",Delta Airlines
76,"""Employee expectations""",4.0,"Flight Benefits. Salary is okay. Overall, you gain a second family since you will spend most of your time working mandatory OT.","Long hours. Mandatory OT. Lack of communication. Poor Management staff. Lack of working equipment. Employee Morale is lacking, none if all.",Delta Airlines
77,"""GOOD""",5.0,Amazing company Good to work in Flexibility Diversity Fun,Hard to grow A lot of over time Very stressful You can’t be late at all Hard to switch,Delta Airlines
78,"""Great job""",5.0,"flight benefits, ability to trade shifts","no health insurance is offered, cold/hot conditions",Delta Airlines
79,"""Decent company but a rogue station""",3.0,Free flights Good top out pay A lot of down time Good retirement plan,Everything is seniority based and very little experience is considered in promotions. There is a brick wall between frontline and managers. Everything can change on a whim from a new manager.,Delta Airlines
80,"""The only constant in air travel is change.""",4.0,The very best reason to work here is for the travel benefits (for work and leisure). The pay is competitive. The ability to live in a completely different city/state/country than the one you are based is a huge perk for my family.,"Delta is a huge company, and the flight attendant work group is the largest within it. Management and supervision is rather clinical. There can also be large stretches of time between a question being asked and its answer. from your supervisor.",Delta Airlines
81,"""Good""",4.0,Flexible with schedule Bonus every year Work events,No benefits aside from 401K and flight benefits,Delta Airlines
82,"""Very good company to work for""",5.0,"Salary, benefits , management and flight benefits",Working holidays is the only cons,Delta Airlines
83,"""Caring company""",5.0,"Progressive care for management. Incentives, bonus program.","Sometimes communication is lacking, hard to scale for a global company.",Delta Airlines
84,"""Great company""",5.0,Great company that believes in their employees. Great exposure with senior leadership,Nothing really maybe a competitive environment,Delta Airlines
85,"""Ramp agent""",5.0,Coworker was great to work with,The pay is not goog,Delta Airlines
86,"""Great Company""",5.0,Company is always striving to improve and is good to their employees,The job has some antiquated work rules,Delta Airlines
87,"""Technical records assistant""",5.0,"As delta airline is a client in FLYdocs, I have experience of FLDocs for 4 years",Not yet experienced for any cons,Delta Airlines
88,"""Project Management Intern - Airport Customer Service""",5.0,"Great work culture, travel benefits are nice",Pay is low for the job,Delta Airlines
89,"""Working for Delta is the best thing.""",5.0,Delta is a Life style and a way of life. For me.,Please get rid of DGS. and bring your true blue Delta employee's back under the wings that I support.,Delta Airlines
90,"""Flight attendant""",5.0,You get to travel for free,Away from home a lot,Delta Airlines
91,"""great company""",5.0,Treats employees as a valued commodity. Pays well with good benefits.,long work days during inclement weather and may have to work holidays and weekends,Delta Airlines
92,"""Good""",5.0,"Fun people, I get to be around airplanes","Dangerous Conditions, loud noises, late nights",Delta Airlines
93,"""Great company to work for""",4.0,"amazing staff, great benefits , flying benefits",low pay for working hours,Delta Airlines
94,"""travel perk""",5.0,traveling friends traveling traveling fun,hard work low pay hard low,Delta Airlines
95,"""Sometimes good sometimes bad""",3.0,"Flight benefits, good people, lots of other airports to transfer to if you want to move to another state.",Overworked for small amount of pay especially if working at the counter or gate some passengers are verbally abusive to you for just doing your job. Hard to move up unless you know someone who can pull strings. Everything is seniority based so the people with the most seniority will get what they want while everyone waits their turn. The educated and skilled people can't move up in corporate because senior people with no education or skill stay in those positions forever. Been waiting forever to move up and they just ignore you and choose someone who's been with the company for 10+ years with no qualifications.,Delta Airlines
96,"""Great company""",5.0,"Travel benefits, salary, health benefits",There are no negatives at Delta,Delta Airlines
97,"""Great company""",5.0,Very successful company with great benefits and rewards their employees with profit sharing checks every year.,Nothing at this time,Delta Airlines
98,"""Awesome Culture""",5.0,"Great benefits - flight benefits, 401K match, etc",HQ Location - Corporate Office is by the airport,Delta Airlines
99,"""great job""",5.0,Great employees and benefits,work/life balance was difficult,Delta Airlines
100,"""Good deal""",5.0,There is a lot of flexibility with scheduling hours in regards to trading. Management is awesome here. Fun work culture. We work hard and play hard.,There are no cons here,Delta Airlines
101,"""Great payment""",5.0,"good company, lots of problems",no scheduling but everything else is fine,Delta Airlines
102,"""best place to work""",5.0,Delta is high quality and best for their employees,salarie tend to be low,Delta Airlines
103,"""Great Hiring Experience""",5.0,"Delta is always working to improve work conditions, benefits, processes and systems.","It's a large ship, so sometimes it make take longer to make changes.",Delta Airlines
104,"""Flight attendant""",3.0,"Free travel, good coworkers. time off","Schedule, no union, long days, poor pay to start",Delta Airlines
105,"""Great place to work""",5.0,"Culture, people, perks, mission, global","Large, can be slow to change, moving internally is encouraged but can be a frustrating to navigate",Delta Airlines
106,"""Wonderful Company to work for!!""",5.0,"Good pay, great hours, awesome management!!",I couldn’t find any Cons yet!,Delta Airlines
107,"""Flight attendant""",1.0,Flight benefits when you are able to use them but that’s not often.,Old school way of thinking. The offices are not in a desirable area of town and commute is hard from just about any livable space.,Delta Airlines
108,"""Great company""",5.0,"Low stress, schedule flexibility and the opportunity to travel.","Odd hours, difficult work environment",Delta Airlines
109,"""Awesome Benefits and more with Delta Worth working""",5.0,-Fly free -Parents fly free -Your Kids fly free -get 8rechargable buddy passes to share -Delta pays good -Delta takes care of you,-buddy passes only discount the fare and also only gets you on as a standby,Delta Airlines
110,"""Great company""",5.0,"Great people, great benefit.",I don't have any cons. Or anything negative to say.,Delta Airlines
111,"""Reviewwww""",5.0,Travel benefits. Pay scale. No union.,Management and supervisors are not developing the next generation. There is not feedback culture in the company or at least in the local station,Delta Airlines
112,"""Good Company""",2.0,Great Benefits and flight benefits,Career growth is very slow,Delta Airlines
113,"""Best Job""",5.0,Amazing benefits &amp; work environment,Seniority bidding for job schedule,Delta Airlines
114,"""Excellent career""",5.0,Great benefits; competitive salary; caring company,Busy work schedule throughout year,Delta Airlines
115,"""Miserable job with low pay""",3.0,Flight benefits are great id you get to use them.,Low pay as you might expect and the work can be grueling in the heat.,Delta Airlines
116,"""Lead agent""",3.0,Flying all the time when you can,Delayed planes keep you there longer than you want to be,Delta Airlines
117,"""Great company""",5.0,Great benefits..employees treated well,Long hours no major complaints,Delta Airlines
118,"""Great Job""",5.0,Travel and see the world,Time away from your home,Delta Airlines
119,"""Reservations""",5.0,Delta is a great place to work,Some of the management isn’t treat other fair,Delta Airlines
120,"""a great airline to work for""",5.0,non union a big plus,need to add more F/A to international flights,Delta Airlines
121,"""Rewarding but hard work""",5.0,"Power to fix more trips for passengers, and access to more company resources.",Not a lot of flexibility as your pool of swap partners is now limited.,Delta Airlines
122,"""amazing""",5.0,Delta's benefits are amazing and I love flying.,There aren't any negatives really,Delta Airlines
123,"""AmaZing Place to Work""",5.0,The Culture is amazing and experience is wonderful.,You have to remember with every job comes cons.,Delta Airlines
124,"""Great Pay. Bad Management""",3.0,Ed (CEO) values Delta employees. Profit Share Travel benefits Competitive pay Career growth,Mircomanagement Lack of accountability Lack of support,Delta Airlines
125,"""Great place to work""",5.0,"Benefits, Pay, Management actually cares about you and your family","Micro-managing time, including bathroom breaks.",Delta Airlines
126,"""Awesome company""",5.0,Delta is a awesome company to work for! You get to be apart of helping passengers have exciting and wonderful adventures.,Sometimes it is challenging to deal with some difficult people.,Delta Airlines
127,"""Great Benefits""",5.0,"Flight benefits, profit sharing, flexible options for work schedule, large company with many career opportunities","challenging schedules, low pay, low seniority as a new hire",Delta Airlines
128,"""I now know why it’s been consistently ranked in the Forbes best places to work multiple years in a row.""",5.0,"The culture at Delta is unlike anything I’ve ever experienced. Everyone I interact with is genuinely happy to be there and happy to help/listen to new ideas. Flight benefits, 401k matching, quarterly bonuses, profit sharing and so much more. Delta has not only re-invented the way people connect around the world but also re-invented my outlook on the corporate world. I couldn’t be happier and hope to retire here. #DeltaProud","Only 2 minor cons I can think of are: 1. Health insurance could be better. 2. Collaboration between business units and even within a single BU is sometimes lacking; however, that can be found in any large company with 80k+ employees.",Delta Airlines
129,"""NO CAREER LIKE IT""",5.0,TRAVEL THE WORLD AND GET PAID,Pay and benefits could be better,Delta Airlines
130,"""Love it""",5.0,Flight benefits are the best,Working in the cold weather,Delta Airlines
131,"""Great Culture""",4.0,"Really fun culture, laid paid and the managers understand everyone has a life outside of the office that is important. Plus - free flights!",It was a total boys club and not very diverse or inclusive.,Delta Airlines
132,"""Great company to work for, small hiccups""",5.0,Amazing benefits and great people to work with,"old school management style, management has difficulty listening to employees",Delta Airlines
133,"""Usually good but....""",4.0,Pay and benefits are great. Exciting business and rarely a dull moment. Most of leadership team are good folks. Flying around the world on a whim is great. Raises feel like they happen every year... Cool business,If you aren't in the MBA program your promotional track will be slowed. Org can be highly siloed and difficult to move to other areas. Few folks voluntarily leave company so promotions are happening making org top heavy. Most don't remember hard times so they will be surprised during next recession.,Delta Airlines
134,"""Good company""",4.0,Great people. Good pay. Good benefits. Love flying and it shows,You’re just another number to scheduling. Bend over backwards to help them but they don’t care about you when it comes down to it.,Delta Airlines
135,"""Great Company""",3.0,Cares about their employees and family,Augusta office does not follow the same company culture. Favoritism is a huge negative,Delta Airlines
136,"""Ehh""",3.0,"Strong brand, with good ATL reputation","Old school, slow advancement",Delta Airlines
137,"""Company values its employees""",5.0,"Good benefits, pay and supportive work environment","At times...very long hours, short nights",Delta Airlines
138,"""Contractors keeping secrets and used as pawns in power struggles...""",2.0,Delta Airlines itself is a great company with great top-level leadership.,"The project I was working on: There were two divisions within the company that wanted to own the project. Their directors used the contractors as pawns as they tried to wrestle power away from each other. Down to the Director and slightly below levels of management, there was no direction given. They basically hired a bunch of different contractors from different contracting companies to work on the project. They provided ZERO leadership to tie the groups together. They left it up to the contractors to figure out all problems and resolve everything. Some of us tried. However, if other contractors essentially take the ""You're not the boss of me"" approach and won't listen to reason and refuse to implement processes that benefit everyone, it becomes a near impossible task. UX was creating designs and conducting research, and development implemented their own designs, ignoring UX design and research, and even what some of the key stakeholders and users expressly told them they wanted. When the project ultimately failed and led to one of the contractors getting scolded, everyone, from every contractor, started to take ""me vs everyone else"" approach to circling the wagons and cya, all while looking for scape goats. And this was just between contractors. It happened within contracting companies where they ate their own in attempts to point finger and say it was him, not me. ""Leadership"" was nowhere to be found. The entire environment was incredibly dysfunctional, to the extent that I have never seen before in decades of working in similarly sized companies.",Delta Airlines
139,"""Future flight attendant""",5.0,The best in the industry. The gold standard for Air Lines,Difficult career to break into,Delta Airlines
140,"""it’s great""",5.0,Flight benefits are absolutely great,The work is back breaking. Its moving bags. So you gonna get tired.,Delta Airlines
141,"""dream job""",5.0,The travel benefits were great!,I had to work during the night,Delta Airlines
142,"""Delta Air Lines  is a pioneer in aviation""",5.0,Delta Air Lines Carr about their employees,Maybe not enough management presence in New York,Delta Airlines
143,"""Great company""",5.0,Provides profit sharing Very progressive Company,Flight Ops is not as progressive as rest of the Company,Delta Airlines
144,"""it was alright not great""",3.0,great company culture all around and great flight benefits,not much innovation going on,Delta Airlines
145,"""Delta Air Lines IT""",3.0,"Profit sharing, standby flight benefits",many areas of IT infrastructure is being outsourced.,Delta Airlines
146,"""Reservation""",4.0,Profit sharing and the people,Lot of calls and metrics very hard to reach,Delta Airlines
147,"""Excellent company great perks""",5.0,"Great benefits, free flights plenty of perks to save money",No pension offered to those hired,Delta Airlines
148,"""Delta Leadership Development Specialist""",5.0,The Family culture and support for their employees,I'm not paid what I am worth,Delta Airlines
149,"""Don’t believe everything you hear""",2.0,"Travel benefits, offers insurance benefits","Arrogant white guy dominated executive leadership. Promotions based on favoritism. Some get additional responsibilities and a promotion, others get additional responsibilities and no promotion. Passive aggressive behavior tolerated, a lot of mid-level leadership lack true management skills. There are a lot of places who offer much faster promotional opportunities- I’m about to go work for one.",Delta Airlines
150,"""Advancement opportunities nil""",3.0,"Generally a great place to work. I guess it really depends on which department your employed in. Flight benefits, profit sharing are awesome also.",It's difficult to move up or around with Delta. It really depends on who you know . Wonderlic testing for some positions and them not telling you your score draws red flags. It takes out competition if people are already picked for positions.,Delta Airlines
151,"""GREAT COMPANY""",5.0,"Employee-focused culture, excellent profit-sharing, great travel benefits, flexibility with trading and swapping shifts",No trading or swapping shifts in the first six months of hire,Delta Airlines
152,"""Good""",3.0,"Benefits, health insurance, meeting new people",Strict attendance policy... Harsh management,Delta Airlines
153,"""Great company""",5.0,Great place to work and great people,Jet lag. Get enough rest,Delta Airlines
154,"""Good benefits good people to work with""",4.0,Being outside and traveling,Being short staff to much,Delta Airlines
155,"""Love""",5.0,Great company to work for.,Love it the company policies,Delta Airlines
156,"""Great starting gig""",3.0,"Flight benefits were incredible, great opportunity","Major boys club, not any mobility / career growth",Delta Airlines
157,"""The Best of the Best""",5.0,It is the best company I've ever worked for!,I can't think of one negative about working for Delta!,Delta Airlines
158,"""Awesome""",4.0,"Fair, great compensation and benefits",Too big for a family feel,Delta Airlines
159,"""Customer Service Ready Reserve Agent""",5.0,"Great flying benefits and the profit sharing is a great bump for your salary. You are allowed to trade shifts with others to make it easier for life work balance. Coworkers were fun and helpful, some weren't, but most were.",The scheduling sucks. You bid twice a year for your schedule and you are stuck with that schedule for the next 6 months. Since everything is based on seniority you start at the bottom of the list and are left with whatever schedule people don't want. My first bid was 4-10:30pm with TWTH off.,Delta Airlines
160,"""Great Company""",5.0,"Great Pay, Great Management, Huge Opportunities, Great Benefits","Too Political, Shifts Can Be Rough",Delta Airlines
161,"""Review""",4.0,They have a flexible schedule.,Difficult to excel within a company.,Delta Airlines
162,"""Racist""",1.0,Flight benefits is the only thing that keep knowledgeable employees there.,"If you are a person of color trying to further your career you will experience racism . Managers don’t care , jobs are stressful but people are blinded by the flight benefits . Delta wants to also be put before your family but when you need them they are no where to be found",Delta Airlines
163,"""Delta""",3.0,Great travel opportunities and fun way to meet new people.,"Almost on call type, never know when you'll be home or if a flight will get cancelled.",Delta Airlines
164,"""DGS""",3.0,Great local leadership and manager,Sometimes have bad hours and nights,Delta Airlines
165,"""interviews""",5.0,the great company to work with,I do not have any comment,Delta Airlines
166,"""Director""",5.0,I Enjoyed their perk benefits,Sometimes the hours we too long,Delta Airlines
167,"""Great company to work for!""",4.0,Leaders who care about employees.,Large corporation. Can feel overwhelming.,Delta Airlines
